@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154, -D 0 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE gc_circuit NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE gc_inverse NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_first_fail NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_14_3.dzn,1,4.532374,0,3.245929,3.245966,0.000166,0.337539,0,160.967412,600.688844,90,806.400174,2,139,1.527473,421,5644.739949,1245.409634,0,0,0,135,91,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.028777,0.838727,12.143885,88.087912,1.967033,0.162919,1.785835,0.10184,0.090771,0.188221,2.173903,0.20906,0,138,90,2,0,6,3,3,3,3,0.433333,0.021583,-4.172087,1,0.333333,491,0.986096,163.666667,-9.486833,0,0,0,1,0,1,91,0,1,0,6.923077,0.135823,0.001466,0.174669,0,-52.560956,0.087281,1.764097,0,252.671615,815.339753,9,0,544,91,5.978022,630,6692.011905,2,156,14,92,683,21.3669,0.27,0.01,2.35
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_34_1.dzn,1,2.552381,0,0.610117,0.915494,0.447699,1.687135,1.514494,397.764169,1114.825064,20,167.238875,2,315,1.721311,1010,4926.568466,1885.487982,61,0,122,250,61,0.193651,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.012698,0.659468,20.177778,9.333333,2.699454,0.28228,0.719834,1.035179,0.186674,0.388612,4.561879,1.046286,1,119,34,4,0,2,3,3,3,3,0.682836,0.009524,-0.29563,1,0.333333,320,2.884161,106.666667,1.356747,0,0,0,1,0,1,61,0,1,0,4.393443,1.072842,1.388734,1.564563,122,-14.878469,0.958523,2.037881,122,301.932189,632.038555,21,0,364,183,1.989071,804,3126.078437,5,15239,7575,62,619,1678.03,0.16,0.02,2.22
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_45_1.dzn,1,3.405128,0,2.408242,2.730407,0.328972,1.442233,1.204376,239.195987,747.991187,60,495.159926,2,195,1.893204,610,4870.474411,1355.390699,21,0,42,170,61,0.107692,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.020513,0.765074,19.661538,36.466019,2.417476,0.182321,1.246774,0.781287,0.203991,0.14431,3.261234,0.98026,1,173,72,3,0,2,3,3,3,3,0.465361,0.015385,-0.728819,1,0.333333,300,1.653821,100,0.796732,0,0,0,1,0,1,61,0,1,0,6.446602,0.733568,0.82063,0.887844,42,-27.903446,1.046784,2.162935,42,234.959419,545.388745,20,0,364,103,3.533981,664,2220.796679,3,260,97,63,519,39.841,0.16,0.02,2.21
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_15_10.dzn,1,4.532374,0,3.245929,3.245957,0.000123,0.337539,0,160.967412,599.497881,90,801.620154,2,139,1.527473,421,5611.295755,1238.035132,0,0,0,135,91,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.028777,0.838002,12.244604,88.087912,1.967033,0.164646,1.770584,0.10184,0.090771,0.188221,2.42736,0.20906,0,138,90,2,0,6,3,3,3,3,0.433333,0.021583,-3.850526,1,0.333333,475,0.989697,158.333333,-9.486833,0,0,0,1,0,1,91,0,1,0,6.923077,0.147166,0.001086,0.181532,0,-52.5096,0.087281,1.815453,0,252.477438,810.511937,9,0,544,91,5.978022,630,6468.809524,3,161,16,92,747,18.9353,0.26,0.01,2.32
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_15_1.dzn,1,4.532374,0,3.245929,3.245971,0.000186,0.337539,0,160.967412,597.46151,90,793.528526,2,139,1.527473,421,5554.631979,1225.526872,0,0,0,135,91,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.028777,0.836221,12.071942,88.087912,1.967033,0.163616,1.79777,0.10184,0.090771,0.188221,2.239725,0.20906,0,138,90,2,0,6,3,3,3,3,0.433333,0.021583,-4.458322,1,0.333333,444,0.984647,148,-9.486833,0,0,0,1,0,1,91,0,1,0,6.923077,0.127103,0.001618,0.170125,0,-52.68119,0.087281,1.643863,0,252.806297,802.322942,8,0,544,91,5.978022,630,6048.583333,3,174,18,91,748,17.9568,0.27,0.02,2.33
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_15_8.dzn,1,4.532374,0,3.245929,3.245968,0.000174,0.337539,0,160.967412,599.292612,90,800.806091,2,139,1.527473,421,5605.578652,1236.768526,0,0,0,135,91,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.028777,0.83767,12.115108,88.087912,1.967033,0.163363,1.790501,0.10184,0.090771,0.188221,2.16866,0.20906,0,138,90,2,0,6,3,3,3,3,0.433333,0.021583,-4.279825,1,0.333333,470,0.985484,156.666667,-9.486833,0,0,0,1,0,1,91,0,1,0,6.923077,0.132404,0.00153,0.173705,0,-52.671795,0.087281,1.653257,0,252.717055,809.682608,8,0,544,91,5.978022,630,6405.934524,3,170,17,91,780,16.8201,0.26,0.01,2.33
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_41_5.dzn,1,2.756046,0,1.023656,1.700162,0.532216,1.42911,1.371926,1288.35858,3099.608159,51,429.95308,2,951,1.566722,3130,13982.047546,4636.447263,273,0,546,674,61,0.287066,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.004206,0.721959,50.258675,10.187809,2.901153,0.262941,1.013805,2.185899,0.102875,0.039255,5.232456,0.465329,1,657,115,3,0,2,3,3,3,3,0.694773,0.003155,-0.155534,1,0.333333,336,9.21692,112,2.905896,0,0,0,1,0,1,61,0,1,0,4.317957,1.962452,2.827672,2.93441,546,-4.165653,0.482688,0.879102,546,807.503324,1060.219471,64,0,364,607,0.599671,2621,2036.918839,5,615,272,66,1161,28.9537,0.21,0.3,2.57
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_5_10.dzn,1,2.814706,0,1.092547,1.640244,0.497293,1.664542,1.515011,451.547553,1159.814339,38,317.753863,2,340,1.511111,1106,5587.542587,1836.868544,82,0,164,254,61,0.241176,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.011765,0.727109,29.676471,15.653333,2.733333,0.248607,0.932311,1.418484,0.161787,0.092277,4.906948,0.836641,1,219,84,3,0,2,3,3,3,3,0.705329,0.008824,-0.210262,1,0.333333,320,3.531489,106.666667,1.578732,0,0,0,1,0,1,61,0,1,0,4.253333,1.401447,1.603495,1.838917,164,-11.910662,0.875772,1.83908,164,342.366509,674.038555,35,0,364,225,1.617778,957,3466.098772,2,1041,492,62,455,133.947,0.17,0.03,2.23
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_5_1.dzn,1,2.752122,0,0.854812,1.425278,0.524084,1.491393,1.405077,797.654246,1916.300556,35,285.241149,2,589,1.506394,1936,8491.814564,2833.974386,165,0,330,420,61,0.280136,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.006791,0.727604,41.259762,11.232737,2.846547,0.266424,0.897674,1.838071,0.126618,0.070601,4.954927,0.618414,1,367,98,3,0,2,3,3,3,3,0.723627,0.005093,-0.156587,1,0.333333,278,6.046168,92.666667,2.268202,0,0,0,1,0,1,61,0,1,0,4.14578,1.764975,2.224744,2.591712,330,-6.65252,0.643506,1.234541,330,537.422862,827.103768,47,0,364,391,0.930946,1621,2685.494891,5,1334,626,63,746,201.852,0.19,0.12,2.34
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_45_3.dzn,1,2.824561,0,1.354842,2.173382,0.532194,1.432753,1.404546,1235.808063,2987.931026,60,510.229544,2,912,1.569707,3000,14101.792057,4503.789115,260,0,520,648,61,0.285088,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.004386,0.729273,54.567982,10.578313,2.89673,0.261958,0.991181,2.173632,0.105053,0.040668,5.218245,0.479277,1,651,115,3,0,2,3,3,3,3,0.67663,0.003289,-0.158739,1,0.333333,356,8.924577,118.666667,2.857442,0,0,0,1,0,1,61,0,1,0,4.433735,2.037118,2.773312,2.79422,520,-4.388085,0.497292,0.882325,520,779.20606,1038.705278,64,0,364,581,0.626506,2576,2095.088349,6,406,150,63,1611,46.6721,0.21,0.32,2.57
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_5_3.dzn,1,2.772632,0,0.941591,1.514592,0.519243,1.5613,1.454267,639.199452,1580.103042,37,310.674377,2,475,1.507937,1556,7300.801589,2422.746753,127,0,254,344,61,0.267368,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.008421,0.727531,38.113684,12.768254,2.809524,0.259102,0.916418,1.685131,0.139766,0.070134,4.955021,0.702467,1,306,92,3,0,2,3,3,3,3,0.71754,0.006316,-0.168808,1,0.333333,333,4.980533,111,2.010842,0,0,0,1,0,1,61,0,1,0,4.180952,1.673266,1.979535,2.316728,254,-8.367164,0.732416,1.432319,254,446.090927,766.175665,43,0,364,315,1.155556,1317,3427.861306,2,1546,741,66,520,49.5326,0.18,0.08,2.29
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_10_8.dzn,1,3.892086,0,2.830478,2.830505,0.000121,0.395093,0,159.317276,598.383995,75,669.8053,2,139,1.527473,421,4831.484326,1241.350203,0,0,0,135,91,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.028777,0.800165,11.784173,86.307692,1.967033,0.170376,1.72771,0.112081,0.090771,0.188221,2.639034,0.20906,1,136,90,2,0,5,3,3,3,3,0.504621,0.021583,-2.244112,1,0.333333,483,0.989866,161,-9.486833,0,0,0,1,0,1,91,0,1,0,5.945055,0.220746,0.001068,0.256316,0,-51.934468,0.087281,2.420858,0,230.563356,812.68224,9,0,544,91,5.978022,541,7894.250794,10,308,38,91,642,31.7122,0.26,0.01,2.31
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_45_9.dzn,1,2.982456,0,1.806151,2.559086,0.493244,1.622229,1.520514,601.979463,1559.677079,60,501.45312,2,456,1.646209,1480,8187.701389,2486.630917,108,0,216,344,61,0.236842,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.008772,0.748888,38.995614,16.700361,2.783394,0.228151,1.010363,1.590959,0.147996,0.072537,4.887017,0.753922,1,347,97,3,0,2,3,3,3,3,0.611029,0.006579,-0.249902,1,0.333333,320,4.338293,106.666667,1.823467,0,0,0,1,0,1,61,0,1,0,4.909747,1.556491,1.830739,1.930729,216,-9.696434,0.787139,1.438847,216,435.615773,725.775048,47,0,364,277,1.314079,1360,2176.988959,1,298,120,66,839,26.9145,0.18,0.08,2.3
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_14_9.dzn,1,4.532374,0,3.245929,3.245963,0.000153,0.337539,0,160.967412,602.810433,90,814.975419,2,139,1.527473,421,5704.770608,1258.655595,0,0,0,135,91,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.028777,0.838452,12.215827,88.087912,1.967033,0.164141,1.774698,0.10184,0.090771,0.188221,2.276795,0.20906,0,138,90,2,0,6,3,3,3,3,0.433333,0.021583,-3.934735,1,0.333333,525,0.986985,175,-9.486833,0,0,0,1,0,1,91,0,1,0,6.923077,0.144016,0.001372,0.18028,0,-52.588633,0.087281,1.736419,0,252.522878,824.011593,9,0,544,91,5.978022,630,7164.888889,4,166,18,92,683,21.4604,0.27,0.01,2.32
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_15_4.dzn,1,4.532374,0,3.245929,3.245966,0.000166,0.337539,0,160.967412,600.688844,90,806.400174,2,139,1.527473,421,5644.739949,1245.409634,0,0,0,135,91,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.028777,0.83841,12.158273,88.087912,1.967033,0.163468,1.783604,0.10184,0.090771,0.188221,2.207817,0.20906,0,138,90,2,0,6,3,3,3,3,0.433333,0.021583,-4.121182,1,0.333333,491,0.986096,163.666667,-9.486833,0,0,0,1,0,1,91,0,1,0,6.923077,0.137501,0.001466,0.176465,0,-52.609199,0.087281,1.715854,0,252.634841,815.339753,9,0,544,91,5.978022,630,6695.964286,2,180,17,92,812,17.0504,0.27,0.02,2.34
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_5_9.dzn,1,2.752122,0,0.846909,1.415696,0.525917,1.487997,1.405077,797.704872,1925.016256,33,272.95828,2,589,1.506394,1936,8608.805363,2872.204087,165,0,330,420,61,0.280136,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.006791,0.727078,34.067912,10.920716,2.846547,0.260616,0.958851,1.803015,0.126618,0.058675,4.891114,0.618414,1,360,91,3,0,2,3,3,3,3,0.723627,0.005093,-0.175516,1,0.333333,304,6.09434,101.333333,2.28174,0,0,0,1,0,1,61,0,1,0,4.14578,1.574628,2.232655,2.581416,330,-6.58044,0.643506,1.299261,330,549.157703,834.535709,43,0,364,391,0.930946,1621,2423.995934,15,2419,1124,62,1491,210.749,0.19,0.09,2.32
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_5_7.dzn,1,2.714017,0,0.650482,1.189958,0.535965,1.314242,1.268296,1456.547554,3380.137997,32,262.389515,2,1063,1.503536,3516,14353.988803,4840.383469,323,0,646,736,61,0.303857,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.003763,0.712662,50.899341,8.336634,2.915134,0.282317,0.911571,2.224924,0.095598,0.035725,5.139525,0.419096,1,580,113,3,0,2,3,3,3,3,0.735182,0.002822,-0.130957,1,0.333333,288,10.593965,96,3.182234,0,0,0,1,0,1,61,0,1,0,4.080622,2.022175,3.014852,3.410642,646,-3.543449,0.434342,0.774896,646,907.035267,1146.150266,66,0,364,707,0.514851,2885,2114.088303,5,2152,1042,67,1160,112.216,0.22,0.32,2.6
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_46_8.dzn,1,3.757576,0,2.645948,2.646025,0.000335,0.35138,0,151.627562,557.786643,60,506.327511,2,132,2.163934,400,4185.527022,1113.863656,0,0,0,128,61,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.030303,0.77121,14.348485,58.131148,1.95082,0.158188,1.439537,0.122493,0.110848,0.195909,2.405223,0.282905,0,131,60,2,0,8,3,3,3,3,0.368952,0.022727,-4.972641,1,0.333333,338,0.974478,112.666667,-7.745967,0,0,0,1,0,1,61,0,1,0,8.131148,0.126904,0.003295,0.222065,0,-49.112314,0.120681,1.65551,0,183.504695,514.728391,10,0,364,61,5.967213,496,2669.313095,8,352,120,62,395,57.8258,0.15,0,2.2
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_6_6.dzn,1,3.202128,0,1.795474,1.795567,0.000409,0.540855,0,109.634226,398.185921,35,293.881167,2,94,1.540984,286,2527.260881,789.22227,0,0,0,90,61,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.042553,0.698466,10.106383,43.344262,3.57377,0.212926,1.253215,0.255406,0.279628,0.253878,2.811186,2.003977,0,76,59,6,0,4,3,3,3,3,0.607973,0.031915,-1.512821,1,0.333333,328,0.97372,109.333333,-7.745967,0,0,0,1,0,1,61,0,1,0,4.934426,0.259136,0.003393,0.254152,0,-48.4785,0.120681,2.35326,0,137.587666,512.153839,8,0,364,61,5.967213,301,4444.196429,8,1851,858,64,559,214.819,0.15,0,2.19
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_41_6.dzn,1,2.733333,0,0.893065,1.544286,0.537391,1.345963,1.30331,1738.727426,4102.219597,50,420.257073,2,1275,1.54921,4210,18006.379047,6014.238855,381,0,762,890,61,0.298824,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.003137,0.715723,67.024314,8.848117,2.925881,0.278707,0.951445,2.453517,0.089534,0.030609,5.304372,0.381111,1,878,127,3,0,2,3,3,3,3,0.708465,0.002353,-0.125116,1,0.333333,331,12.27362,110.333333,3.44519,0,0,0,1,0,1,61,0,1,0,4.234508,2.330117,3.272278,3.267861,762,-3.015398,0.390055,0.677297,762,1037.349038,1274.679175,76,0,364,823,0.442284,3485,2181.836571,1,1122,530,67,903,35.6039,0.23,0.72,3
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_6_7.dzn,1,3.202128,0,1.785624,1.785713,0.000392,0.519579,0,109.661778,396.706351,32,265.720984,2,94,1.540984,286,2499.327023,780.499899,0,0,0,90,61,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.042553,0.688837,10.06383,43.57377,3.278689,0.20703,1.266778,0.249727,0.331964,0.253878,2.635643,2.027576,0,74,59,6,0,4,3,3,3,3,0.607973,0.031915,-1.651036,1,0.333333,308,0.975088,102.666667,-7.745967,0,0,0,1,0,1,61,0,1,0,4.934426,0.237443,0.003216,0.269385,0,-48.572646,0.120681,2.269429,0,137.777471,506.493631,7,0,364,61,5.967213,301,4162.514286,7,2129,998,62,559,293.415,0.15,0,2.19
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_9_10.dzn,1,3,0,1.56883,2.239379,0.494607,1.671935,1.518339,441.415376,1133.002331,48,399.88401,2,331,1.511416,1076,5955.908032,1792.234751,79,0,158,248,61,0.238671,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.012085,0.767894,30.283988,19.251142,2.721461,0.224889,1.030197,1.399367,0.16472,0.094316,4.759757,0.853452,1,250,96,3,0,2,3,3,3,3,0.661631,0.009063,-0.247369,1,0.333333,313,3.436112,104.333333,1.547645,0,0,0,1,0,1,61,0,1,0,4.534247,1.36787,1.574077,1.78537,158,-12.258642,0.887067,1.894747,158,347.11718,666.145032,44,0,364,219,1.6621,993,2946.136224,9,511,208,61,682,49.3293,0.17,0.04,2.24
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_41_8.dzn,1,2.730915,0,0.881574,1.531931,0.538719,1.336056,1.294951,1805.42206,4259.332684,50,422.971581,2,1323,1.547368,4370,18718.249527,6256.121027,397,0,794,922,61,0.300076,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.003023,0.715662,62.680272,8.690058,2.928655,0.276273,0.977791,2.45854,0.08789,0.02966,5.300179,0.370923,1,909,131,3,0,2,3,3,3,3,0.709936,0.002268,-0.129068,1,0.333333,344,12.75898,114.666667,3.520431,0,0,0,1,0,1,61,0,1,0,4.225731,2.24737,3.34021,3.139375,794,-2.889535,0.379533,0.663691,794,1080.725951,1309.992162,81,0,364,855,0.425731,3613,1993.849405,1,1232,585,74,1671,27.3485,0.24,0.68,2.96
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_9_2.dzn,1,2.862989,0,1.266452,1.99404,0.522543,1.503004,1.4161,762.503174,1835.656446,47,383.038115,2,562,1.506702,1846,8651.470325,2721.208336,156,0,312,402,61,0.27758,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.007117,0.743777,41.078292,13.474531,2.839142,0.249371,0.998069,1.822081,0.129405,0.06101,5.001651,0.636358,1,399,97,3,0,2,3,3,3,3,0.695463,0.005338,-0.176443,1,0.333333,282,5.86125,94,2.242718,0,0,0,1,0,1,61,0,1,0,4.313673,1.725976,2.167571,2.391551,312,-6.967819,0.662445,1.285459,312,527.868816,809.124379,46,0,364,373,0.975871,1609,2303.863276,5,743,328,68,1161,30.0018,0.18,0.11,2.33
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_9_1.dzn,1,3.460432,0,2.085968,2.367142,0.329319,1.557063,1.205693,174.538513,537.088099,48,396.127941,2,139,1.527473,436,3534.257108,965.74634,15,0,30,120,61,0.107914,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.028777,0.778577,16.043165,40.483516,2.340659,0.200415,1.194957,0.668313,0.202478,0.188221,3.704458,0.925448,1,118,70,3,0,2,3,3,3,3,0.567568,0.021583,-0.6537,1,0.333333,297,1.448625,99,0.646008,0,0,0,1,0,1,61,0,1,0,5.285714,0.661515,0.694458,0.762004,30,-31.50776,0.995485,2.523418,30,193.602703,533.374245,17,0,364,91,4,481,3080.141982,4,585,256,64,264,130.331,0.15,0.01,2.19
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_14_1.dzn,1,4.532374,0,3.245929,3.245961,0.000141,0.337539,0,160.967412,600.818947,90,806.920586,2,139,1.527473,421,5648.391848,1246.21789,0,0,0,135,91,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.028777,0.836998,12.201439,88.087912,1.967033,0.164584,1.777699,0.10184,0.090771,0.188221,2.492007,0.20906,0,138,90,2,0,6,3,3,3,3,0.433333,0.021583,-3.978966,1,0.333333,494,0.98813,164.666667,-9.486833,0,0,0,1,0,1,91,0,1,0,6.923077,0.142416,0.001251,0.177766,0,-52.540237,0.087281,1.784815,0,252.571478,815.868953,10,0,544,91,5.978022,630,6728.555556,2,150,17,91,682,22.5396,0.26,0.02,2.32
