@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC

@DATA
patt/sgb/miles/miles1000-35.xml,1,?,?,?,?,?
patt/sgb/miles/miles1000-40.xml,1,?,?,?,?,?
patt/sgb/miles/miles750-10.xml,1,?,?,?,?,?
patt/sgb/miles/miles1000-15.xml,1,?,?,?,?,?
patt/sgb/miles/miles1500-72.xml,1,?,?,?,?,?
patt/sgb/miles/miles1500-10.xml,1,?,?,?,?,?
patt/sgb/miles/miles1000-10.xml,1,?,?,?,?,?
patt/sgb/miles/miles1000-39.xml,1,?,?,?,?,?
patt/sgb/miles/miles1500-70.xml,1,?,?,?,?,?
patt/sgb/miles/miles1500-60.xml,1,?,?,?,?,?
patt/sgb/queen/queen14-14-16.xml,1,0,10,4,4,100
patt/sgb/queen/queen13-13-13.xml,1,0,10,3.605551,3.605551,100
patt/sgb/queen/queen11-11-10.xml,1,?,?,?,?,?
patt/sgb/queen/queen8-12-12.xml,1,0,10,3.464102,3.464102,100
patt/sgb/queen/queen8-8-9.xml,1,0,10,3,3,100
patt/sgb/queen/queen12-12-11.xml,1,?,?,?,?,?
patt/sgb/queen/queen10-10-12.xml,1,0,10,3.464102,3.464102,100
patt/sgb/queen/queen10-10-9.xml,1,?,?,?,?,?
patt/sgb/queen/queen12-12-13.xml,1,0,10,3.605551,3.605551,100
patt/sgb/queen/queen11-11-12.xml,1,0,10,3.464102,3.464102,100
patt/sgb/queen/queen16-16-18.xml,1,0,10,4.242641,4.242641,100
patt/sgb/queen/queen14-14-14.xml,1,0,10,3.741657,3.741657,100
patt/sgb/queen/queen5-5-4.xml,1,?,?,?,?,?
patt/sgb/queen/queen13-13-12.xml,1,?,?,?,?,?
patt/sgb/queen/queen13-13-14.xml,1,0,10,3.741657,3.741657,100
patt/sgb/queen/queen8-12-11.xml,1,?,?,?,?,?
patt/sgb/queen/queen11-11-9.xml,1,?,?,?,?,?
patt/sgb/queen/queen12-12-14.xml,1,0,10,3.741657,3.741657,100
patt/sgb/queen/queen16-16-15.xml,1,?,?,?,?,?
patt/sgb/queen/queen13-13-11.xml,1,?,?,?,?,?
patt/sgb/queen/queen14-14-13.xml,1,?,?,?,?,?
patt/sgb/queen/queen14-14-15.xml,1,0,10,3.872983,3.872983,100
patt/sgb/queen/queen14-14-12.xml,1,?,?,?,?,?
patt/sgb/queen/queen10-10-10.xml,1,0,10,3.162278,3.162278,100
patt/sgb/queen/queen9-9-10.xml,1,0,10,3.162278,3.162278,100
patt/sgb/queen/queen15-15-17.xml,1,0,10,4.123106,4.123106,100
patt/sgb/queen/queen7-7-6.xml,1,?,?,?,?,?
patt/sgb/queen/queen8-8-8.xml,1,0,10,2.828427,2.828427,100
patt/sgb/queen/queen9-9-8.xml,1,?,?,?,?,?
patt/sgb/queen/queen13-13-10.xml,1,?,?,?,?,?
patt/sgb/queen/queen16-16-17.xml,1,0,10,4.123106,4.123106,100
patt/sgb/queen/queen6-6-6.xml,1,?,?,?,?,?
patt/sgb/queen/queen12-12-12.xml,1,0,10,3.464102,3.464102,100
patt/sgb/queen/queen15-15-13.xml,1,?,?,?,?,?
patt/sgb/queen/queen8-12-8.xml,1,?,?,?,?,?
patt/sgb/queen/queen15-15-15.xml,1,0,10,3.872983,3.872983,100
patt/sgb/queen/queen8-12-10.xml,1,?,?,?,?,?
patt/sgb/queen/queen11-11-8.xml,1,?,?,?,?,?
patt/sgb/queen/queen9-9-9.xml,1,0,10,3,3,100
patt/sgb/queen/queen7-7-7.xml,1,?,?,?,?,?
patt/sgb/queen/queen16-16-16.xml,1,0,10,4,4,100
patt/sgb/queen/queen15-15-14.xml,1,?,?,?,?,?
patt/sgb/queen/queen15-15-16.xml,1,0,10,4,4,100
patt/sgb/queen/queen16-16-14.xml,1,?,?,?,?,?
patt/sgb/queen/queen12-12-10.xml,1,?,?,?,?,?
patt/sgb/queen/queen5-5-5.xml,1,?,?,?,?,?
patt/sgb/queen/queen11-11-11.xml,1,0,10,3.316625,3.316625,100
patt/sgb/queen/queen6-6-7.xml,1,?,?,?,?,?
patt/sgb/queen/queen10-10-8.xml,1,?,?,?,?,?
patt/sgb/queen/queen10-10-11.xml,1,0,10,3.316625,3.316625,100
patt/sgb/book/huck-5.xml,1,?,?,?,?,?
patt/sgb/book/jean-7.xml,1,?,?,?,?,?
patt/sgb/book/homer-11.xml,1,?,?,?,?,?
patt/sgb/book/david-10.xml,1,?,?,?,?,?
patt/sgb/book/jean-10.xml,1,?,?,?,?,?
patt/sgb/book/homer-8.xml,1,?,?,?,?,?
patt/sgb/book/anna-9.xml,1,?,?,?,?,?
patt/sgb/book/homer-5.xml,1,?,?,?,?,?
patt/sgb/book/david-9.xml,1,?,?,?,?,?
patt/sgb/book/huck-10.xml,1,?,?,?,?,?
patt/sgb/book/anna-11.xml,1,?,?,?,?,?
patt/sgb/book/anna-10.xml,1,?,?,?,?,?
patt/sgb/book/anna-8.xml,1,?,?,?,?,?
patt/sgb/book/huck-11.xml,1,?,?,?,?,?
patt/sgb/book/huck-8.xml,1,?,?,?,?,?
patt/sgb/book/homer-10.xml,1,?,?,?,?,?
patt/sgb/book/anna-5.xml,1,?,?,?,?,?
patt/sgb/book/huck-9.xml,1,?,?,?,?,?
patt/sgb/book/jean-9.xml,1,?,?,?,?,?
patt/sgb/book/homer-13.xml,1,?,?,?,?,?
patt/sgb/book/david-11.xml,1,?,?,?,?,?
patt/sgb/book/homer-12.xml,1,?,?,?,?,?
patt/sgb/book/david-8.xml,1,?,?,?,?,?
patt/sgb/book/jean-8.xml,1,?,?,?,?,?
patt/sgb/book/david-5.xml,1,?,?,?,?,?
patt/sgb/book/jean-5.xml,1,?,?,?,?,?
patt/sgb/games/games120-7.xml,1,?,?,?,?,?
patt/sgb/games/games120-5.xml,1,?,?,?,?,?
patt/sgb/games/games120-8.xml,1,?,?,?,?,?
patt/sgb/games/games120-9.xml,1,?,?,?,?,?
patt/school/school1-13.xml,1,?,?,?,?,?
patt/school/school1-nsh-13.xml,1,?,?,?,?,?
patt/school/school1-14.xml,1,?,?,?,?,?
patt/school/school1-16.xml,1,?,?,?,?,?
patt/school/school1-15.xml,1,?,?,?,?,?
patt/school/school1-nsh-15.xml,1,0,10,3.872983,3.872983,100
patt/school/school1-nsh-14.xml,1,?,?,?,?,?
patt/school/school1-nsh-12.xml,1,?,?,?,?,?
patt/mknap/mknap-1-4.xml,1,?,?,?,?,?
patt/mknap/mknap-1-3.xml,1,?,?,?,?,?
patt/mknap/mknap-1-5.xml,1,?,?,?,?,?
patt/mknap/mknap-1-2.xml,1,?,?,?,?,?
patt/mknap/mknap-1-6.xml,1,0,0,1.414214,1.414214,100
patt/mknap/mknap-1-0.xml,1,?,?,?,?,?
patt/cjss/ft06x2-55.xml,1,0,20,7.483315,7.432804,92.307692
patt/cjss/ft06x2-54.xml,1,?,?,?,?,?
patt/cjss/ft06x3-55.xml,1,0,20,7.483315,7.449524,94.736842
patt/cjss/la04x3-570.xml,1,0,20,23.895606,23.816489,96.774194
patt/cjss/la04x2-572.xml,1,0,20,23.937418,23.818829,95.238095
patt/cjss/la03x2-593.xml,1,0,20,24.372115,24.251365,95.238095
patt/cjss/ft10x3-838.xml,1,0,20,28.965497,28.917399,96.774194
patt/cjss/la03x3-590.xml,1,0,20,24.310492,24.229996,96.774194
patt/cjss/ft10x2-837.xml,1,0,20,28.94823,28.876215,95.238095
patt/cjss/ft06x3-54.xml,1,0,20,7.416198,7.382722,94.736842
patt/myciel/myciel7-6.xml,1,0,10,2.44949,2.44949,100
patt/myciel/myciel4-5.xml,1,?,?,?,?,?
patt/myciel/myciel6-5.xml,1,0,10,2.236068,2.236068,100
patt/myciel/myciel7-5.xml,1,0,10,2.236068,2.236068,100
patt/myciel/myciel4-4.xml,1,?,?,?,?,?
patt/myciel/myciel3-3.xml,1,?,?,?,?,?
patt/myciel/myciel7-8.xml,1,?,?,?,?,?
patt/myciel/myciel3-4.xml,1,?,?,?,?,?
patt/myciel/myciel7-4.xml,1,?,?,?,?,?
patt/myciel/myciel5-6.xml,1,?,?,?,?,?
patt/myciel/myciel7-7.xml,1,0,10,2.645751,2.645751,100
patt/myciel/myciel6-6.xml,1,0,10,2.44949,2.44949,100
patt/myciel/myciel6-7.xml,1,?,?,?,?,?
patt/myciel/myciel5-4.xml,1,?,?,?,?,?
patt/myciel/myciel5-5.xml,1,0,10,2.236068,2.236068,100
patt/myciel/myciel6-4.xml,1,?,?,?,?,?
patt/tdsp/C3-2-31.xml,1,0,5,7.81025,5.565746,100
patt/tdsp/C2-2-15.xml,1,25.714286,168.571429,6.403124,4.379705,100
patt/tdsp/C7-1-240.xml,1,0,0.80402,15.524175,11.585058,100
patt/tdsp/C1-1-20.xml,1,23.684211,158.421053,4.582576,3.757659,100
patt/tdsp/C1-2-21.xml,1,?,?,?,?,?
patt/tdsp/C1-1-21.xml,1,23.684211,158.421053,4.690416,3.8,100
patt/tdsp/C6-1-121.xml,1,0,1.6,11.045361,8.238551,100
patt/tdsp/C3-2-30.xml,1,0,5,7.81025,5.536396,100
patt/tdsp/C2-2-16.xml,1,25.714286,168.571429,6.403124,4.416616,100
patt/tdsp/C7-2-240.xml,1,0,0.8,15.524175,11.585157,100
patt/tdsp/C2-3-16.xml,1,25.714286,168.571429,6.403124,4.416616,100
patt/tdsp/C5-3-91.xml,1,0,2.105263,9.591663,7.155987,100
patt/tdsp/C3-1-31.xml,1,0,5.16129,7.81025,5.563586,100
patt/tdsp/C5-3-90.xml,1,0,2.105263,9.539392,7.13287,100
patt/tdsp/C4-3-60.xml,1,0,3.076923,7.81025,6.386857,100
patt/tdsp/C1-3-21.xml,1,?,?,?,?,?
patt/tdsp/C2-3-15.xml,1,25.714286,168.571429,6.403124,4.379705,100
patt/tdsp/C5-2-91.xml,1,0,2.105263,9.591663,7.155987,100
patt/tdsp/C7-1-241.xml,1,0,0.80402,15.556349,11.599386,100
patt/tdsp/C4-2-61.xml,1,0,3.076923,7.874008,6.412551,100
patt/tdsp/C3-3-31.xml,1,0,5.16129,7.81025,5.563586,100
patt/tdsp/C5-1-90.xml,1,0,2.105263,9.539392,7.13287,100
patt/tdsp/C6-1-120.xml,1,0,1.6,11,8.218434,100
patt/tdsp/C6-2-121.xml,1,0,1.6,11.045361,8.238551,100
patt/tdsp/C5-2-90.xml,1,0,2.105263,9.539392,7.13287,100
patt/tdsp/C1-2-20.xml,1,24,160,4.582576,3.761774,100
patt/tdsp/C7-3-240.xml,1,0,0.80402,15.524175,11.585058,100
patt/tdsp/C3-3-30.xml,1,0,5.16129,7.81025,5.534249,100
patt/tdsp/C4-3-61.xml,1,0,3.076923,7.874008,6.412551,100
patt/tdsp/C6-3-120.xml,1,0,1.6,11,8.218434,100
patt/tdsp/C7-2-241.xml,1,0,0.8,15.556349,11.599485,100
patt/tdsp/C4-1-61.xml,1,0,3.076923,7.874008,6.412551,100
patt/tdsp/C7-3-241.xml,1,0,0.80402,15.556349,11.599386,100
patt/tdsp/C4-2-60.xml,1,0,3.076923,7.81025,6.386857,100
patt/tdsp/C1-3-20.xml,1,23.684211,158.421053,4.582576,3.757659,100
patt/tdsp/C2-1-16.xml,1,25.714286,168.571429,6.403124,4.416616,100
patt/tdsp/C2-1-15.xml,1,25.714286,168.571429,6.403124,4.379705,100
patt/tdsp/C3-1-30.xml,1,0,5.16129,7.81025,5.534249,100
patt/tdsp/C6-2-120.xml,1,0,1.6,11,8.218434,100
patt/tdsp/C4-1-60.xml,1,0,3.076923,7.81025,6.386857,100
patt/tdsp/C5-1-91.xml,1,0,2.105263,9.591663,7.155987,100
patt/tdsp/C6-3-121.xml,1,0,1.6,11.045361,8.238551,100
patt/bqwh-18-141_glb/bqwh-18-141-97_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-17_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-38_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-53_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-54_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-9_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-29_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-28_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-4_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-23_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-79_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-69_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-50_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-35_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-14_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-37_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-15_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-25_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-7_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-39_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-73_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-98_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-45_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-80_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-48_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-87_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-64_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-33_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-21_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-5_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-51_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-16_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-18_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-24_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-86_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-65_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-71_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-30_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-61_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-55_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-62_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-89_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-66_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-77_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-81_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-8_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-41_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-60_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-72_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-26_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-67_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-75_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-70_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-82_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-43_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-3_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-90_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-91_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-96_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-56_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-10_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-0_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-74_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-46_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-85_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-92_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-99_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-52_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-76_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-40_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-42_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-44_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-88_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-58_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-31_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-19_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-63_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-2_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-95_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-22_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-20_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-13_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-32_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-57_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-6_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-27_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-68_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-94_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-49_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-78_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-59_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-83_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-47_glb.xml,1,-1,-1,2.44949,1.938779,0
patt/bqwh-18-141_glb/bqwh-18-141-36_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-93_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-12_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-11_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-34_glb.xml,1,?,?,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-84_glb.xml,1,-1,-1,2.44949,1.942434,0
patt/super-js/super-js-taillard-20/super-js-taillard-20-4.xml,1,26.429675,46.120556,40.804412,40.187063,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-3.xml,1,26.429675,46.120556,39.673669,39.048495,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-20.xml,1,26.429675,46.120556,41.19466,40.593965,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-13.xml,1,26.429675,46.120556,40.657103,40.047285,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-1.xml,1,26.429675,46.120556,40.779897,40.16936,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-30.xml,1,26.429675,46.120556,39.179076,38.546984,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-29.xml,1,26.429675,46.120556,39.408121,38.749774,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-12.xml,1,26.429675,46.120556,41.315857,40.714156,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-9.xml,1,26.429675,46.120556,40.435133,39.793781,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-26.xml,1,26.429675,46.120556,39.937451,39.30035,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-23.xml,1,26.429675,46.120556,38.66523,38.02348,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-6.xml,1,26.429675,46.120556,40.975602,40.354894,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-14.xml,1,26.429675,46.120556,41.80909,41.206796,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-5.xml,1,26.429675,46.120556,39.974992,39.368325,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-17.xml,1,26.429675,46.120556,42.296572,41.680601,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-7.xml,1,26.429675,46.120556,41.279535,40.648155,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-27.xml,1,26.429675,46.120556,40.236799,39.588793,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-25.xml,1,26.429675,46.120556,38.961519,38.338818,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-21.xml,1,26.429675,46.120556,39.749214,39.122596,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-8.xml,1,26.429675,46.120556,40.410395,39.793153,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-16.xml,1,26.429675,46.120556,41.988094,41.382575,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-19.xml,1,26.429675,46.120556,41.436699,40.811089,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-24.xml,1,26.429675,46.120556,39.774364,39.140772,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-18.xml,1,26.429675,46.120556,41.412558,40.810477,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-2.xml,1,26.429675,46.120556,40.32369,39.706958,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-10.xml,1,26.429675,46.120556,40.199502,39.583709,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-15.xml,1,26.429675,46.120556,40.963398,40.371587,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-28.xml,1,26.429675,46.120556,39.382737,38.749129,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-11.xml,1,26.429675,46.120556,41.785165,41.189531,100
patt/super-js/super-js-taillard-20/super-js-taillard-20-22.xml,1,26.429675,46.120556,39.306488,38.673537,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-19.xml,1,25.403226,45,36.783148,36.074922,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-8.xml,1,25.403226,45,34.94281,34.224618,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-3.xml,1,25.403226,45,35.1141,34.413757,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-17.xml,1,25.403226,45,36.013886,35.307978,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-30.xml,1,25.403226,45,34.741906,34.022476,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-6.xml,1,25.403226,45,35.312887,34.605651,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-1.xml,1,25.403226,45,35.312887,34.585096,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-21.xml,1,25.403226,45,34.423829,33.67683,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-7.xml,1,25.403226,45,35.142567,34.418793,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-29.xml,1,25.403226,45,35,34.254927,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-24.xml,1,25.403226,45,33.496268,32.777092,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-4.xml,1,25.403226,45,34.365681,33.665082,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-28.xml,1,25.403226,45,34.058773,33.321531,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-9.xml,1,25.403226,45,35.902646,35.176697,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-15.xml,1,25.403226,45,36.027767,35.341068,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-23.xml,1,25.403226,45,34.219877,33.500846,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-25.xml,1,25.403226,45,34.263683,33.540887,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-14.xml,1,25.403226,45,35.213634,34.530244,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-5.xml,1,25.403226,45,35.156792,34.452737,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-18.xml,1,25.403226,45,35.805028,35.104479,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-26.xml,1,25.403226,45,34.423829,33.697939,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-2.xml,1,25.403226,45,35.538711,34.835742,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-22.xml,1,25.403226,45,34.641016,33.919447,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-16.xml,1,25.403226,45,36.180105,35.490155,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-13.xml,1,25.403226,45,35.986108,35.303069,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-20.xml,1,25.403226,45,36.523965,35.840325,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-11.xml,1,25.403226,45,36.180105,35.470113,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-12.xml,1,25.403226,45,36.414283,35.728544,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-10.xml,1,25.403226,45,35.637059,34.936069,100
patt/super-js/super-js-taillard-15/super-js-taillard-15-27.xml,1,25.403226,45,34.249088,33.506019,100
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-26.xml,1,26.470588,46.160991,36.276714,35.56965,100
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-19.xml,1,26.470588,46.160991,38.039453,37.399955,100
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-2.xml,1,26.470588,46.160991,37.161808,36.471039,100
