@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_CG-entropy NUMERIC
@ATTRIBUTE support_CG-entropy NUMERIC
@ATTRIBUTE directorder_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_CG-min NUMERIC
@ATTRIBUTE direct_CG-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE directorder_CG-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_CG-min NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE support_CG-mean NUMERIC
@ATTRIBUTE direct_cluster-coeff-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC

@DATA
patt/leighton/leighton-15/lei450-15b-15.xml,1,100,0.785714,0.866667,0.333333,0,0,0.52,0.03139,0.04741,-512,-512,-1,-1,0.002222,0,-1,0.848421,-1,-512,0.04,-1,0,0.945296,-1,0.074732,-1,0.004473,-1,0,-1,0,8.813781
patt/leighton/leighton-15/lei450-15b-10.xml,1,?,0.666667,0.8,0.333333,?,0,0.444444,0.024509,0.030526,-512,-512,-1,-1,0.002222,0,-1,0.783158,-1,-512,0.040816,-1,0,0.96082,-1,0.06374,-1,0.004474,-1,?,-1,0,?
patt/leighton/leighton-15/lei450-15a-08.xml,1,?,0.692308,0.75,0.571429,?,0.25,1,0.026285,0.036582,-512,-512,-1,-1,0.002222,0,-1,0.735,-1,-512,0.029412,-1,0,0.968939,-1,0.063388,-1,0.004476,-1,?,-1,0,?
patt/bqwh-15-106_glb/bqwh-15-106-69_glb.xml,1,?,0,0,0.647059,?,0,0.647059,0.28461,0.167439,3.385364,3.842245,0.220238,0.072764,0.016043,0.666667,0.034429,0.703704,0.001434,3.371294,0,0.01076,0.777778,0.883548,0.033725,0.162564,0.223746,0.038168,0.003988,?,0.012667,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-3_glb.xml,1,?,0,0,0.733333,?,0,0.733333,0.31617,0.157295,3.261861,3.933886,0.22669,0.060051,0.015504,0.666667,0.028571,0.714286,0.001282,3.282172,0,0.009336,0.602564,0.887233,0.030981,0.15398,0.22557,0.035336,0.00372,?,0.013052,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-5_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.273171,0.153791,3.390057,3.9285,0.218853,0.066628,0.017241,0.666667,0.030642,0.818182,0.001503,3.387565,0,0.011866,0.272727,0.867199,0.035218,0.152542,0.218116,0.044534,0.002855,?,0.013739,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-1_glb.xml,1,?,0,0,1,?,0,1,0.300154,0.149973,3.255803,3.925336,0.233646,0.065349,0.016438,0.666667,0.03481,1,0.001425,3.224887,0,0.010103,0.183333,0.868313,0.030303,0.145299,0.23695,0.04461,0.00381,?,0.013368,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-41_glb.xml,1,?,0,0,0.733333,?,0,0.733333,0.276627,0.143907,3.269966,3.805441,0.228824,0.068599,0.01662,0.666667,0.03795,0.68,0.001499,3.208939,0,0.010597,0.158333,0.847817,0.034826,0.137419,0.233817,0.041509,0.004685,?,0.013119,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-79_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.298187,0.178982,3.255323,3.697797,0.232646,0.074229,0.015015,0.666667,0.03468,0.75,0.001691,3.261714,0,0.011503,0.222222,0.825412,0.039548,0.169904,0.23223,0.038961,0.003591,?,0.013016,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-64_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.311996,0.155009,3.325334,4.013877,0.226695,0.057991,0.015152,0.666667,0.031013,0.703704,0.001229,3.316853,0,0.009261,0.176471,0.898959,0.031173,0.152845,0.22872,0.037415,0.003607,?,0.013238,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-66_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.301132,0.153398,3.31962,4.037258,0.223567,0.064106,0.019178,0.666667,0.029213,0.8,0.001391,3.262376,0,0.010492,0.25,0.870887,0.028395,0.157004,0.231432,0.049242,0.002348,?,0.013564,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-56_glb.xml,1,?,0,0,0.6,?,0,0.636364,0.296169,0.135767,3.165389,3.776424,0.237382,0.068593,0.016529,0.666667,0.034737,1,0.00152,3.121712,0,0.009979,0.561905,0.859119,0.0334,0.123116,0.244858,0.034221,0.003595,?,0.01282,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-4_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.291876,0.155578,3.123457,3.672046,0.232936,0.077098,0.01676,0.666667,0.038444,0.6875,0.001579,3.111562,0,0.01053,0.793846,0.874515,0.032864,0.147458,0.2368,0.035857,0.00431,?,0.012592,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-52_glb.xml,1,?,0,0,0.75,?,0,0.75,0.274865,0.145275,3.290157,3.821738,0.219383,0.066074,0.016438,0.666667,0.036145,0.703704,0.001479,3.211093,0,0.010964,0.25,0.866626,0.034953,0.134648,0.227603,0.042471,0.002464,?,0.013058,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-81_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.27139,0.149308,3.237741,3.721821,0.22165,0.067097,0.016438,0.666667,0.034818,0.692308,0.001458,3.175065,0,0.010524,0.142857,0.869396,0.03573,0.143707,0.23095,0.037879,0.004547,?,0.012693,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-34_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.34954,0.159012,3.221441,3.868849,0.248827,0.064548,0.015873,0.666667,0.034174,0.684211,0.001336,3.277079,0,0.009065,0.176471,0.855835,0.03193,0.160807,0.242253,0.040293,0.00354,?,0.01237,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-75_glb.xml,1,?,0,0,0.636364,?,0,0.636364,0.297102,0.144434,3.285873,4.016189,0.217488,0.058743,0.015,0.666667,0.028238,0.703704,0.001224,3.257469,0,0.009354,0.142857,0.888427,0.031968,0.14052,0.22145,0.030717,0.003879,?,0.012953,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-61_glb.xml,1,?,0,0,0.75,?,0,0.75,0.348442,0.16749,3.19298,3.827423,0.240452,0.063741,0.016043,0.666667,0.031443,0.75,0.001376,3.158309,0,0.009311,0.175,0.902265,0.032982,0.162173,0.240793,0.037594,0.003904,?,0.012526,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-89_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.28385,0.148023,3.370945,3.819205,0.222394,0.065305,0.016173,0.7,0.032942,0.777778,0.001417,3.242516,0,0.010909,0.222222,0.868237,0.034101,0.142711,0.22777,0.037594,0.002721,?,0.01283,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-24_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.291265,0.147336,3.227433,3.774,0.235334,0.06718,0.016575,0.666667,0.033874,0.666667,0.001467,3.209476,0,0.01001,0.181818,0.843287,0.034783,0.142417,0.236556,0.037453,0.003547,?,0.013095,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-9_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.30137,0.148427,3.266579,3.647854,0.234488,0.071318,0.013405,0.666667,0.037023,0.666667,0.001491,3.113305,0,0.010075,0.717391,0.869838,0.037019,0.133866,0.244092,0.037037,0.004912,?,0.012282,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-63_glb.xml,1,?,0,0,0.666667,?,0,0.636364,0.265097,0.16029,3.395306,3.822881,0.217969,0.068541,0.016997,0.666667,0.036025,0.69697,0.001517,3.393878,0,0.011854,0.198529,0.841658,0.033248,0.151298,0.220432,0.04,0.003617,?,0.013076,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-84_glb.xml,1,?,0,0,0.636364,?,0,0.636364,0.307911,0.149466,3.339325,3.882405,0.230409,0.068447,0.016086,0.666667,0.025347,0.684211,0.001451,3.316494,0,0.010499,0.731579,0.882858,0.033684,0.142586,0.23192,0.045283,0.003074,?,0.012942,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-25_glb.xml,1,?,0,0,0.666667,?,0,0.666667,0.293335,0.156242,3.239415,3.804831,0.229514,0.065561,0.016173,0.666667,0.033105,0.8,0.001422,3.216098,0,0.00985,0.166667,0.873708,0.032081,0.148915,0.234621,0.033333,0.004115,?,0.012837,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-93_glb.xml,1,?,0,0,0.666667,?,0,0.666667,0.280017,0.144171,3.274163,3.737117,0.225546,0.06708,0.016173,0.666667,0.033991,0.675676,0.001467,3.246767,0,0.010457,0.590476,0.870172,0.032634,0.135137,0.229307,0.041509,0.004859,?,0.012539,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-42_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.312505,0.150768,3.180539,3.786456,0.241809,0.070309,0.017143,0.666667,0.039344,0.777778,0.001553,3.128536,0,0.010128,0.222222,0.853309,0.037296,0.143841,0.246372,0.035156,0.002977,?,0.013084,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-96_glb.xml,1,?,0,0,0.666667,?,0,0.666667,0.288587,0.143375,3.265855,3.813798,0.231568,0.071939,0.016349,0.666667,0.035211,0.684211,0.001488,3.218595,0,0.010389,0.768145,0.859301,0.032457,0.137534,0.233455,0.038023,0.002431,?,0.012949,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-22_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.298434,0.155373,3.142938,3.755831,0.240029,0.075147,0.017493,0.666667,0.040531,0.666667,0.001678,3.127902,0,0.010665,0.742424,0.846976,0.035611,0.151397,0.240925,0.033058,0.003145,?,0.013099,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-62_glb.xml,1,?,0,0,0.692308,?,0,1,0.255546,0.161306,3.260511,3.686699,0.230914,0.079337,0.018692,0.666667,0.043523,1,0.001887,3.237194,0,0.012636,0.25,0.837251,0.039057,0.164555,0.236927,0.040359,0.003072,?,0.013377,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-65_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.281121,0.147414,3.252293,3.891929,0.222162,0.069675,0.017391,0.666667,0.03169,0.818182,0.001574,3.228488,0,0.011061,0.228571,0.857851,0.031579,0.145217,0.227369,0.040323,0.003009,?,0.013636,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-35_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.291565,0.157503,3.398662,3.968701,0.21039,0.0552,0.01467,0.666667,0.02485,0.72973,0.001134,3.351281,0,0.009484,0.152381,0.911026,0.031302,0.152954,0.213857,0.043478,0.003878,?,0.012658,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-82_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.324915,0.155379,3.24851,3.894086,0.230891,0.061934,0.013158,0.666667,0.032132,0.692308,0.001313,3.216687,0,0.009578,0.514286,0.881712,0.036385,0.154438,0.233873,0.036101,0.002531,?,0.012884,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-16_glb.xml,1,?,0,0,0.636364,?,0,0.636364,0.245283,0.163255,3.455403,3.742063,0.213722,0.074937,0.018293,0.666667,0.027533,1,0.001768,3.436734,0,0.013914,0.222222,0.848248,0.03482,0.161552,0.217693,0.049107,0.003318,?,0.013473,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-44_glb.xml,1,?,0,0,0.647059,?,0,0.6,0.274847,0.14922,3.209294,3.674311,0.240787,0.085558,0.017182,0.666667,0.043523,0.6,0.002139,3.143583,0,0.013889,0.733333,0.808324,0.041742,0.14609,0.246899,0.044776,0.003953,?,0.01458,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-23_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.304937,0.143761,3.105244,3.884215,0.243764,0.070331,0.017391,0.666667,0.038632,0.714286,0.00161,3.102414,0,0.010228,0.285714,0.844107,0.0333,0.141585,0.247023,0.032,0.002312,?,0.013883,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-99_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.309744,0.166505,3.329615,3.838169,0.224236,0.061669,0.015504,0.666667,0.027839,0.714286,0.001311,3.329516,0,0.009753,0.590476,0.907829,0.033151,0.16407,0.226768,0.046931,0.002778,?,0.012382,0.733333,?
patt/bqwh-15-106_glb/bqwh-15-106-60_glb.xml,1,?,0,0,0.647059,?,0,0.647059,0.284734,0.145868,3.267448,3.892119,0.227638,0.069803,0.016349,0.666667,0.031343,0.666667,0.001484,3.222915,0,0.010568,0.728571,0.872029,0.032709,0.141236,0.23108,0.038462,0.003514,?,0.013088,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-38_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.338426,0.152754,3.228196,3.831194,0.236363,0.063264,0.016,0.666667,0.028518,0.72973,0.001349,3.232195,0,0.009409,0.333333,0.895389,0.031842,0.153972,0.242461,0.040441,0.001627,?,0.012695,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-95_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.267521,0.150209,3.300598,3.952945,0.214569,0.074612,0.016129,0.666667,0.032407,0.75,0.001427,3.336466,0,0.010916,0.780645,0.895474,0.030877,0.144093,0.217407,0.042146,0.002963,?,0.013182,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-92_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.28736,0.143922,3.303978,3.994124,0.215361,0.065323,0.016086,0.666667,0.031968,0.7,0.00134,3.27753,0,0.010526,0.769231,0.875766,0.032596,0.147574,0.219154,0.037453,0.002865,?,0.013427,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-43_glb.xml,1,?,0,0,0.666667,?,0,0.666667,0.302897,0.147205,3.23276,3.85007,0.235638,0.069214,0.017094,0.666667,0.035388,0.658537,0.001524,3.193317,0,0.010463,0.727941,0.850886,0.03468,0.144726,0.239644,0.047619,0.00434,?,0.013545,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-94_glb.xml,1,?,0,0,0.666667,?,0,0.666667,0.288721,0.15625,3.245979,3.797432,0.233902,0.072942,0.01791,0.666667,0.031299,0.703704,0.001693,3.321203,0,0.011569,0.222222,0.864054,0.032793,0.157216,0.234781,0.04721,0.003199,?,0.013435,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-37_glb.xml,1,?,0,0,0.636364,?,0,1,0.262294,0.136892,3.090814,3.701082,0.232167,0.076054,0.018293,0.666667,0.035284,0.714286,0.001805,3.132401,0,0.011712,0.604396,0.82442,0.032634,0.140831,0.230822,0.04329,0.00411,?,0.013383,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-55_glb.xml,1,?,0,0,1,?,0,1,0.270366,0.140694,3.277515,3.925841,0.216609,0.062836,0.015873,0.5,0.024576,1,0.002045,3.256616,0,0.010129,0.615385,0.864045,0.029822,0.136732,0.219119,0.043321,0.003265,?,0.013098,0.5,?
patt/bqwh-15-106_glb/bqwh-15-106-51_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.324738,0.158332,3.191753,3.843652,0.241795,0.067471,0.016713,0.666667,0.030303,0.677419,0.001463,3.187154,0,0.009852,0.311111,0.890942,0.033486,0.155405,0.247494,0.042471,0.002812,?,0.012996,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-27_glb.xml,1,?,0,0,0.636364,?,0,0.636364,0.283701,0.139783,3.176211,3.654626,0.241363,0.073307,0.016949,0.666667,0.044444,0.647059,0.00163,3.137989,0,0.010479,0.222222,0.850933,0.037087,0.138143,0.244103,0.035294,0.003106,?,0.012708,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-78_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.315204,0.15528,3.250386,3.773447,0.240543,0.067397,0.016949,0.666667,0.032193,0.69697,0.001485,3.208451,0,0.010204,0.602564,0.854706,0.036364,0.147968,0.244441,0.038911,0.003184,?,0.013052,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-59_glb.xml,1,?,0,0,0.692308,?,0,0.666667,0.269074,0.137419,3.343973,3.912067,0.209855,0.060525,0.015385,0.666667,0.033206,0.8,0.001292,3.314502,0,0.010231,0.591667,0.873111,0.031646,0.132952,0.214299,0.038869,0.003103,?,0.012812,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-12_glb.xml,1,?,0,0,0.636364,?,0,0.636364,0.251609,0.145094,3.308385,3.75858,0.216864,0.067378,0.016484,0.666667,0.034226,0.684211,0.001476,3.273361,0,0.011168,0.181818,0.859002,0.036354,0.138636,0.218334,0.041825,0.003535,?,0.012887,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-76_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.284077,0.151651,3.287614,3.840023,0.229655,0.072463,0.017804,0.666667,0.039904,0.62963,0.001669,3.250999,0,0.011689,0.333333,0.850115,0.033802,0.148496,0.231862,0.038136,0.001988,?,0.013591,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-21_glb.xml,1,?,0,0,0.666667,?,0,0.666667,0.274763,0.148468,3.230956,3.725493,0.230115,0.073259,0.017341,0.666667,0.032046,0.75,0.001674,3.195741,0,0.011258,0.590476,0.850181,0.034783,0.143403,0.232886,0.037037,0.003517,?,0.012973,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-13_glb.xml,1,?,0,0,0.636364,?,0,0.636364,0.286016,0.157515,3.284482,3.702699,0.238017,0.075569,0.017964,0.666667,0.040994,0.636364,0.001715,3.3035,0,0.011542,0.333333,0.846553,0.037087,0.156263,0.233245,0.042373,0.002454,?,0.01319,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-71_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.286531,0.159033,3.422158,3.988554,0.220188,0.064628,0.017857,0.666667,0.023843,0.714286,0.001293,3.41008,0,0.010171,0.787692,0.892138,0.026862,0.158288,0.219475,0.045936,0.004317,?,0.012932,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-46_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.298473,0.157512,3.280488,3.860234,0.226719,0.068663,0.015424,0.666667,0.033951,0.714286,0.001368,3.247293,0,0.009875,0.77621,0.888913,0.031712,0.157105,0.229499,0.03663,0.004385,?,0.01256,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-19_glb.xml,1,?,0,0,0.6,?,0,0.625,0.250992,0.144981,3.419277,3.849407,0.216461,0.07089,0.017595,0.666667,0.023457,0.666667,0.001645,3.284861,0,0.01305,0.285714,0.875326,0.034595,0.144585,0.230665,0.050209,0.002347,?,0.013724,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-18_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.30038,0.150057,3.231881,3.885284,0.2336,0.064593,0.016086,0.666667,0.035412,0.714286,0.001397,3.213915,0,0.009696,0.209524,0.858525,0.030812,0.143958,0.236404,0.036364,0.003711,?,0.01301,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-14_glb.xml,1,?,0,0,1,?,0,1,0.378847,0.168528,3.217474,4.034422,0.237579,0.052869,0.014388,0.666667,0.02856,1,0.001073,3.226582,0,0.007945,0.285714,0.917296,0.029275,0.169785,0.237579,0.035831,0.00157,?,0.012499,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-17_glb.xml,1,?,0,0,0.666667,?,0,0.666667,0.319717,0.16929,3.280669,4.106141,0.233122,0.06463,0.018717,0.678571,0.026595,0.727273,0.001324,3.341324,0,0.009594,0.754986,0.875318,0.026096,0.159292,0.223117,0.04461,0.002828,?,0.013774,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-57_glb.xml,1,?,0,0,0.733333,?,0,0.733333,0.322906,0.160855,3.29953,3.970713,0.232047,0.0638,0.016529,0.666667,0.031617,0.736842,0.001403,3.267751,0,0.010014,0.181818,0.894226,0.032126,0.156509,0.237714,0.034091,0.003375,?,0.013546,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-53_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.327177,0.168861,3.290514,3.794491,0.237882,0.065353,0.016086,0.666667,0.033874,0.727273,0.001396,3.215733,0,0.009759,0.183333,0.894828,0.034205,0.159355,0.247637,0.033333,0.004021,?,0.012592,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-70_glb.xml,1,?,0,0,0.666667,?,0,0.666667,0.296115,0.126252,3.198217,3.815427,0.22675,0.064401,0.015831,0.666667,0.030303,0.727273,0.001378,3.193722,0,0.010047,0.190476,0.894408,0.032595,0.121097,0.227375,0.04,0.004631,?,0.012668,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-73_glb.xml,1,?,0,0,0.636364,?,0,0.636364,0.277637,0.140558,3.238083,3.795162,0.232755,0.072591,0.017341,0.666667,0.030473,0.69697,0.001627,3.238169,0,0.011128,0.2,0.844421,0.032324,0.141262,0.235374,0.040816,0.003494,?,0.013141,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-68_glb.xml,1,?,0,0,0.666667,?,0,0.692308,0.31345,0.152719,3.2363,3.995314,0.231541,0.062578,0.015957,0.666667,0.035379,0.75,0.001353,3.148408,0,0.00947,0.581699,0.885978,0.03141,0.142729,0.241768,0.036364,0.002929,?,0.013277,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-85_glb.xml,1,?,0,0,0.636364,?,0,0.636364,0.291093,0.1507,3.287891,3.784834,0.227095,0.068108,0.016304,0.666667,0.037022,0.636364,0.001475,3.244007,0,0.010397,0.217949,0.869385,0.034518,0.144828,0.233568,0.041667,0.003883,?,0.012722,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-29_glb.xml,1,?,0,0,0.692308,?,0,1,0.299978,0.157527,3.302953,3.775998,0.234357,0.073578,0.018127,0.666667,0.032473,0.68,0.001686,3.316089,0,0.011672,0.716667,0.841651,0.032982,0.160503,0.234344,0.043103,0.004721,?,0.013846,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-72_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.307788,0.146253,3.238726,3.740811,0.230141,0.069,0.016529,0.666667,0.034639,0.7,0.00148,3.20961,0,0.010287,0.25,0.863017,0.033321,0.142395,0.234899,0.042636,0.002473,?,0.012444,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-32_glb.xml,1,?,0,0,0.733333,?,0,0.714286,0.331483,0.159341,3.185091,3.906914,0.234789,0.062377,0.015584,0.666667,0.025397,0.7,0.001311,3.208284,0,0.009079,0.153846,0.904633,0.032081,0.159331,0.234534,0.039427,0.0038,?,0.012532,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-31_glb.xml,1,?,0,0,0.733333,?,0,0.733333,0.312157,0.141762,3.160025,3.900439,0.235226,0.068913,0.016349,0.666667,0.037981,0.714286,0.001472,3.148504,0,0.010026,0.785714,0.877867,0.035278,0.137355,0.233529,0.034615,0.002387,?,0.013325,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-83_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.300381,0.162935,3.391286,3.992389,0.222291,0.064205,0.015957,0.666667,0.022424,0.7,0.001373,3.322398,0,0.010539,0.190476,0.872517,0.029367,0.16193,0.233446,0.040741,0.003638,?,0.013075,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-6_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.323961,0.154782,3.165638,3.749462,0.241441,0.069746,0.016949,0.666667,0.035431,0.684211,0.001537,3.154868,0,0.009935,0.2,0.857183,0.033153,0.154597,0.240587,0.035156,0.003308,?,0.012859,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-67_glb.xml,1,?,0,0,0.6,?,0,0.6,0.267818,0.152614,3.379366,3.681832,0.221868,0.072503,0.016854,0.555556,0.032911,0.705882,0.002342,3.364973,0,0.011856,0.719298,0.854707,0.034527,0.152611,0.223263,0.044355,0.004376,?,0.012636,0.555556,?
patt/bqwh-15-106_glb/bqwh-15-106-87_glb.xml,1,?,0,0,0.666667,?,0,0.666667,0.30216,0.160026,3.337539,3.8325,0.237593,0.070163,0.017241,0.666667,0.040994,0.818182,0.00155,3.33312,0,0.011034,0.25641,0.837216,0.032982,0.159492,0.238737,0.044177,0.003331,?,0.013233,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-54_glb.xml,1,?,0,0,0.636364,?,0,0.636364,0.273522,0.134981,3.229702,3.6603,0.221678,0.07052,0.014124,0.666667,0.028562,0.666667,0.001595,3.18816,0,0.011366,0.208791,0.870796,0.037989,0.131173,0.232604,0.036,0.003364,?,0.012673,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-10_glb.xml,1,?,0,0,0.75,?,0,0.75,0.281212,0.164031,3.354215,3.848075,0.219439,0.064416,0.016484,0.666667,0.028108,0.714286,0.001406,3.368162,0,0.010844,0.219048,0.884569,0.035096,0.164327,0.22039,0.038462,0.003712,?,0.013037,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-26_glb.xml,1,?,0,0,0.666667,?,0,0.666667,0.301457,0.152248,3.234458,3.868245,0.233984,0.066213,0.01626,0.666667,0.034953,0.692308,0.001475,3.230762,0,0.010011,0.21978,0.873987,0.032301,0.144382,0.233547,0.037879,0.003813,?,0.013018,0.666667,?
patt/bqwh-15-106_glb/bqwh-15-106-39_glb.xml,1,?,0,0,0.733333,?,0,0.733333,0.321395,0.166289,3.250934,3.744688,0.236029,0.063701,0.015748,0.666667,0.028601,0.714286,0.001368,3.227846,0,0.009429,0.150327,0.885143,0.034176,0.161852,0.238723,0.036232,0.00459,?,0.012441,0.666667,?
