@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC

@DATA
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S788797920-13.cnf,1,1305,339,268,276.4118,214,192,180,159,0.0117,0,0.7315,46.4515,20400,48.2383,20400,47.6869
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1705860047-05-SAT.cnf,1,2305,1518,1087,948.5294,811,651,599,548,0.0082,0.5659,0.4161,27.0391,10498,31.6047,12014,30.5761
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,121,80,68,65.5488,63,58,50,44,0.0247,0,0.608,48.1,15000,50.8683,15000,50.6508
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S2058622508-076.SATISFIABLE.cnf,1,4025,4025,3971,3881,3909,3836,3740,3740,0.0303,0,0.5627,29.1703,2309,30.2616,2343,29.6704
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S31505198-038.UNKNOWN.cnf,1,4320,4320,4273,4163.2857,4124,4090,4078,4078,0.0463,0,0.6988,30.8469,3195,31.7884,3195,31.5157
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S47926000-049.cnf,1,4455,4455,4364,4297.875,4285,4244,4238,4238,0.0464,0.6901,0.7131,21.1308,1917,21.5877,1917,21.8213
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,4006,4006,4003,3908.5,3917,3868,3798,3798,0.0314,0,0.6097,23.1629,1690,24.3016,1704,24.3132
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1992353905-004.cnf,1,4345,4345,4345,4112.5,4148,4076,3881,3881,0.0117,0,0.7561,52.6591,15300,53.4875,15300,54.4214
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,4339,4339,4252,4203.625,4197,4183,4119,4119,0.0466,0.169,0.6981,27.2547,2662,27.825,2662,27.9948
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S417670629-08.cnf,1,148,71,64,60.1842,57,50,44,30,0.0047,0.004,0.3706,36.875,16664,39.2901,16800,39.1774
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1970010471-03.UNSAT.shuffled.cnf,1,3939,3939,3921,3820,3818,3703,3675,3675,0.0222,0.0213,0.5221,30.9293,2753,33.1533,2769,32.0685
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S735137557-045.SATISFIABLE.cnf,1,4008,4008,3911,3806.875,3802,3755,3630,3630,0.0236,0,0.56,31.0642,2544,31.9301,2556,32.1982
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S393518083-009.cnf,1,4420,4420,4346,4290.625,4286,4252,4218,4218,0.0465,0.5956,0.7161,22.8908,2130,23.2949,2130,23.2748
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,3807,3807,3684,3407.6,3544,3346,2657,2657,0.0173,0.1229,0.4736,40.3846,4864,40.3565,5177,40.5542
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,39,24,20,17.3265,16,14,12,11,0.0121,0,0.5505,65.2,40000,74.2398,40000,73.2222
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1390822082-06.SAT.shuffled.cnf,1,4658,4658,4573,4569.1667,4566,4534,4523,4523,0.011,0,0.7709,19.6568,4450,19.711,4450,19.7669
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S375894551-007.UNKNOWN.cnf,1,4363,4363,4312,4199.6667,4189,4091,4061,4061,0.0463,0,0.6877,31.6269,3195,32.2764,3195,32.2339
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,11,5,4,2.7416,2,1,1,0,0.0004,0,0.2377,69.75,208731,98.3353,210000,91
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1666821205-020.cnf,1,4018,4018,3972,3897.4286,3873,3832,3795,3795,0.0321,0,0.5685,23.9807,1867,25.2251,1870,24.529
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,4404,4404,4404,4207,4274,4079,4071,4071,0.0117,0,0.7409,46.5139,12750,46.7966,12750,47.3746
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1048256369-15.cnf,1,4416,4416,4416,4219,4344,4075,4041,4041,0.0117,0,0.743,43.9448,11900,44.9087,11900,45.4924
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S155821307-034.cnf,1,66,50,41,37.5076,37,32,28,22,0.0187,0,0.5941,55.5333,22000,59.2882,22000,59.4333
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S1568578307-064.cnf,1,1834,542,409,445.7692,340,300,277,222,0.0117,0,0.7346,46.9075,18700,48.6676,18700,47.8998
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2142489608-055.cnf,1,4510,4510,4494,4420.2,4387,4357,4353,4353,0.0111,0,0.7605,26.8653,6675,27.1246,6675,27.1871
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,4016,4016,4011,3882.5,3841,3800,3787,3787,0.0269,0,0.5365,27.2121,2119,28.9766,2130,28.5284
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,21,17,13,11.3333,11,9,7,5,0.0011,0.3218,0.2896,56.4,62536,64.7124,63000,62.9231
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S820736259-091.cnf,1,3989,3989,3845,3847.7778,3836,3819,3781,3781,0.0242,0,0.5495,28.9495,2356,29.6846,2380,29.7505
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1372215289-05.SAT.shuffled.cnf,1,4577,4577,4539,4496.8,4491,4462,4415,4415,0.011,0,0.7664,22.4738,5340,22.6826,5340,22.7729
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S522321670-058.cnf,1,4080,4080,4080,3990.6667,4006,3886,3886,3886,0.0117,0,0.7354,56.8047,17000,57.7806,17000,57.5627
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1362286908-061.cnf,1,4143,4143,4118,3961.1429,3913,3886,3847,3847,0.0259,0,0.5695,24.6293,1779,25.7273,1785,25.5732
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S440198403-10.UNSAT.shuffled.cnf,1,3904,3904,3900,3736.375,3714,3673,3593,3593,0.02,0.0302,0.5425,32.5265,2751,33.6391,2769,33.4119
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1045096471-025.cnf,1,4003,4003,3976,3873.375,3874,3839,3746,3746,0.027,0,0.5452,27.2634,2111,28.3632,2125,28.4056
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S16540223-14.cnf,1,107,65,55,50.3333,49,43,39,32,0.0222,0,0.5901,50.7742,18000,54.3713,18000,54.5581
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,302,140,121,116.5641,109,99,90,76,0.006,0.2532,0.3877,33.0202,10419,34.4345,10500,34.1429
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1,16,9,6,4.9583,4,3,2,1,0.0006,0.6478,0.2757,60.5,125175,81.9758,126000,74.8
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1155415292-14.UNSAT.shuffled.cnf,1,4401,4401,4331,4211.25,4188,4138,4115,4115,0.0466,0.08,0.714,27.5249,2769,28.4921,2769,28.5476
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,14,7,5,3.8267,3,2,1,1,0.0005,0.2338,0.2526,76,166834,105.5267,168000,95.5
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,56,30,27,24.0839,24,20,18,14,0.015,0,0.5574,62.8182,30000,68.1189,30000,69
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1173369833-06.cnf,1,37,28,22,18.5423,17,14,12,8,0.0017,0.0892,0.3207,49.3077,41742,54.687,42000,53.6429
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,4351,4351,4345,4221.4286,4236,4138,4090,4090,0.0466,0.2171,0.6857,27.0335,2662,27.6823,2662,27.4263
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1857201443-029.cnf,1,158,76,64,59.8456,56,51,44,28,0.0038,0.0097,0.3971,36.8413,16705,39.0982,16800,38.7857
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S962875623-008.cnf,1,172,89,78,71.2294,69,60,54,46,0.0266,0,0.6074,47.4918,14000,49.7508,14000,49.3898
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1,51,32,27,24.7171,24,21,18,14,0.0148,0,0.5627,60.0455,30000,66.4315,30000,66.902
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S994434255-18-UNKNOWN.cnf,1,2694,1847,1274,1217.6667,1026,919,842,821,0.0127,0.4273,0.4779,28.0046,4167,30.9032,4234,29.778
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1481730841-18.SAT.shuffled.cnf,1,3989,3989,3792,3730,3712,3649,3631,3631,0.021,0.0382,0.5153,31.9671,2756,33.7037,2769,33.0399
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1879656894-046.cnf,1,4397,4397,4353,4256.875,4256,4212,4169,4169,0.0466,0.1743,0.693,26.2216,2556,26.8703,2556,27.2181
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,25,14,12,10.1754,9,8,6,4,0.0012,0.5525,0.3028,52.125,62579,63.2499,63000,60.375
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1513299405-10.SAT.shuffled.cnf,1,4332,4332,4281,4205.375,4196,4168,4115,4115,0.0466,0.0454,0.7027,28.2315,2769,28.6921,2769,28.7612
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1468528501-076.SATISFIABLE.cnf,1,3949,3949,3781,3782.5556,3756,3743,3654,3654,0.0204,0,0.5619,30.6238,2543,31.7595,2556,31.2602
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S448238512-10.cnf,1,30,15,12,10.4643,10,8,6,5,0.0013,0.5362,0.2818,52.5455,66744,62.3523,67200,61.8889
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S2092874799-044.cnf,1,34,27,22,18.3713,17,14,12,8,0.0018,0.0123,0.2962,47,41732,53.3027,42000,52.4
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1455331099-09-SAT.cnf,1,3768,3768,3567,3494,3566,3344,3225,3225,0.0092,0.6949,0.4193,40.664,8176,42.4024,9344,41.7822
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1314186802-12.UNSAT.shuffled.cnf,1,4582,4582,4489,4460.6,4437,4404,4391,4391,0.0111,0,0.7641,25.5538,6230,25.5621,6230,25.6245
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,4671,4671,4610,4581,4567,4546,4511,4511,0.011,0,0.7753,19.7098,4450,19.8139,4450,19.7145
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S1322153318-039.cnf,1,83,55,46,42.5846,41,36,34,25,0.0204,0,0.5903,53.35,20000,57.0512,20000,56.5778
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1924575376-025.cnf,1,4033,4033,4010,3898.125,3887,3836,3829,3829,0.0262,0,0.5822,26.5837,2025,26.9342,2040,26.7117
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S883878972-08.cnf,1,30,18,15,12.5103,12,9,8,6,0.0013,0.1511,0.293,50.2143,54261,58.0148,54600,56.6667
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1805843968-06.cnf,1,4322,4322,4322,4108.5,4171,4051,3890,3890,0.0117,0,0.7255,52.6157,15300,53.0127,15300,53.8957
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S142115187-18.UNSAT.shuffled.cnf,1,4365,4365,4338,4220.875,4205,4172,4093,4093,0.0466,0.1998,0.6976,26.3992,2556,26.7232,2556,26.7627
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S839983432-073.cnf,1,4536,4536,4467,4444.6,4431,4401,4388,4388,0.0111,0,0.7593,27.1216,6675,27.2197,6675,27.1846
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1041106011-094.cnf,1,4098,4098,3958,3955.125,3947,3940,3873,3873,0.033,0,0.6115,21.7149,1605,22.5629,1615,22.5499
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S678706275-057.cnf,1,108,63,56,50.0339,48,42,38,33,0.0226,0,0.6025,52.3684,18000,55.4264,18000,55.7321
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1,304,165,144,138.6667,134,124,111,101,0.0117,0.0402,0.7041,50.2593,25500,51.9521,25500,51.7793
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1258122549-031.cnf,1,4088,4088,4030,3885.75,3860,3807,3795,3795,0.0227,0,0.559,27.6047,2116,28.6371,2125,28.2925
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1138392605-05-UNKNOWN.cnf,1,2992,2861,1108,1151.8889,883,772,720,661,0.016,0.508,0.5141,27.3273,4185,30.2587,4234,28.1556
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf,1,4637,4637,4635,4595.5,4619,4562,4544,4544,0.011,0,0.7802,17.9777,4005,18.1469,4005,18.1984
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1243695187-06.cnf,1,84,49,43,38.2782,37,32,29,22,0.019,0,0.5832,54.5278,22000,58.5985,22000,57.825
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1,4530,4530,4438,4359.4,4321,4256,4252,4252,0.0111,0,0.755,30.91,8010,31.1653,8010,31.3398
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S2140929154-062.cnf,1,3910,3910,3910,3773.5,3823,3684,3677,3677,0.0117,0,0.7322,57.0947,17000,57.3127,17000,57.8069
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1786071619-083.SATISFIABLE.cnf,1,4649,4649,4595,4557,4570,4502,4499,4499,0.011,0,0.7773,19.6172,4450,19.7275,4450,19.6693
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1274869912-15.cnf,1,47,27,21,18.1529,16,14,12,9,0.0017,0.0524,0.3087,47.1667,41721,53.3546,42000,53.2143
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S791125864-16.cnf,1,26,15,12,10.1462,9,7,6,4,0.0012,0.4579,0.3153,53.2941,66744,62.7173,67200,61.3636
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,49,32,28,25.0205,24,21,18,15,0.0151,0,0.5462,61.8788,30000,67.6405,30000,68.2083
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1301714489-09.UNSAT.shuffled.cnf,1,4392,4392,4282,4201.5,4203,4160,4063,4063,0.0466,0.1105,0.7072,27.8377,2769,28.7301,2769,28.9158
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1631976568-086.UNKNOWN.cnf,1,3932,3932,3806,3755.2857,3718,3663,3663,3663,0.0197,0.0213,0.4905,31.6197,2745,33.1673,2769,32.3661
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,50,31,27,24.7203,24,21,19,16,0.0152,0,0.5714,59.8966,30000,66.0283,30000,65.48
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1540370200-13.SAT.shuffled.cnf,1,3944,3944,3917,3827,3808,3799,3746,3746,0.0208,0,0.5483,30.7178,2542,31.6118,2556,31.2316
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1551099861-042.cnf,1,4607,4607,4512,4469.1667,4459,4420,4366,4366,0.0111,0,0.7627,23.7894,5785,24.0774,5785,24.2847
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1693168158-005.UNKNOWN.cnf,1,4054,4054,3945,3838.625,3829,3790,3676,3676,0.0279,0.0247,0.5395,29.1189,2329,30.1425,2343,29.5715
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1085378176-050.cnf,1,4418,4418,4418,4216.25,4323,4140,3984,3984,0.0117,0,0.7376,44.1053,11900,44.1527,11900,44.39
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S167199451-11.UNSAT.shuffled.cnf,1,4575,4575,4528,4479.2,4442,4434,4417,4417,0.0111,0,0.7616,25.4739,6230,25.527,6230,25.4892
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1555503917-029.cnf,1,4062,4062,4022,3891,3870,3812,3788,3788,0.0277,0,0.5671,26.1088,1946,27.0402,1955,26.5399
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S811174248-16.cnf,1,74,48,41,37.6818,36,33,29,24,0.019,0,0.5778,55.6078,22000,60.2675,22000,60.775
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1087312438-073.SATISFIABLE.cnf,1,4617,4617,4589,4564.8,4564,4552,4502,4502,0.011,0,0.777,19.5626,4450,19.6844,4450,19.7283
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S2034423571-08.cnf,1,153,96,77,72.686,68,59,53,48,0.0276,0,0.6155,47.5536,14000,49.8589,14000,49.8077
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S944754256-018.SATISFIABLE.cnf,1,4595,4595,4508,4473.2,4449,4429,4385,4385,0.0111,0,0.7653,25.5212,6230,25.5991,6230,25.5929
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S493397373-056-UNKNOWN.cnf,1,20,12,10,7.707,7,5,4,3,0.0009,0.6762,0.2641,53.3,83502,67.159,84000,64.5
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S975048338-088.cnf,1,3981,3981,3842,3800.375,3803,3740,3716,3716,0.0236,0,0.5461,29.0954,2372,30.1717,2380,30.0713
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S871621203-03.cnf,1,4434,4434,4434,4221.5,4256,4130,4066,4066,0.0117,0,0.736,44.0357,11900,44.1017,11900,44.273
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S809967194-078.cnf,1,3955,3955,3853,3825.5,3844,3758,3713,3713,0.0254,0,0.5351,29.6721,2364,31.4924,2380,30.1939
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S142096783-019.cnf,1,4140,4140,3981,3955.5,3917,3915,3898,3898,0.0307,0,0.6252,23.2365,1692,23.9786,1700,23.8485
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1519323913-01.UNSAT.shuffled.cnf,1,3992,3992,3987,3867.125,3850,3812,3768,3768,0.0249,0.0614,0.5117,28.1071,2330,28.8574,2343,28.827
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1950672055-10.SAT.shuffled.cnf,1,4096,4096,4027,3911,3892,3804,3788,3788,0.0305,0,0.5821,25.6999,1901,26.7514,1912,26.2476
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S309048450-11.SAT.shuffled.cnf,1,4482,4482,4438,4395.25,4392,4374,4327,4327,0.0464,0.4036,0.7264,19.343,1704,19.7724,1704,19.8188
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S449511205-064.cnf,1,4108,4108,3924,3860,3857,3733,3726,3726,0.0241,0.025,0.5757,28.3209,2282,30.1774,2295,28.8537
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S1804595013-08-SAT.cnf,1,3992,3992,3983,3931.2857,3953,3862,3844,3844,0.0276,0.1567,0.5569,26.3914,2208,27.1459,2280,27.3849
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1040456712-073.cnf,1,4447,4447,4357,4311.25,4325,4265,4224,4224,0.0464,0.6789,0.7064,21.3339,1917,21.7774,1917,21.9455
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1546827657-01.UNSAT.shuffled.cnf,1,4569,4569,4488,4425.8,4386,4381,4305,4305,0.0111,0,0.7714,27.0315,6675,27.191,6675,27.1703
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S619136916-059-UNKNOWN.cnf,1,31,15,12,10.5215,10,8,6,5,0.0012,0.6723,0.3049,50.4167,62533,59.9815,63000,59.2222
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S2054549948-012.cnf,1,86,57,49,44.952,44,38,35,26,0.0211,0,0.6033,53.122,20000,56.7703,20000,56.9143
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1352949000-03-SAT.cnf,1,2167,2167,2104,1432.8889,1279,870,774,774,0.0079,0.6223,0.4095,32.4848,10507,37.0821,12014,37.8316
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S976428817-077-UNKNOWN.cnf,1,42,32,27,24.0881,23,20,18,15,0.0147,0,0.5827,61.4231,30000,67.3626,30000,67.1304
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S102181364-052.cnf,1,4394,4394,4332,4277.4286,4250,4228,4221,4221,0.0465,0.3066,0.7048,24.4442,2343,25.1743,2343,25.0564
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S758437099-099-UNKNOWN.cnf,1,9,5,4,2.8288,3,1,1,0,0.0005,0,0.2556,69.25,208588,104.5956,210000,98.5
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf,1,752,634,419,403.1786,362,345,319,299,0.0042,0.3336,0.3951,26.8618,14753,28.7457,17354,28.0335
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S640027679-08.cnf,1,4366,4366,4366,4127.25,4189,3985,3969,3969,0.0117,0,0.7382,52.9549,15300,53.1452,15300,53.9444
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S837858872-05.cnf,1,89,57,46,43.5495,41,36,33,27,0.0207,0,0.5808,52.9683,20000,56.8682,20000,57.1111
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf,1,3843,3843,3827,3703,3748,3608,3543,3543,0.0223,0.3326,0.5308,34.0384,3764,34.7061,4026,35.3238
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1801179747-047.SATISFIABLE.cnf,1,4525,4525,4482,4412.8,4372,4370,4315,4315,0.0111,0,0.751,28.3909,7120,28.3985,7120,28.4405
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1227285183-04.cnf,1,75,49,43,38.0574,37,32,29,20,0.0195,0,0.5833,55.0476,22000,58.9069,22000,58.8788
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S936047914-093-UNKNOWN.cnf,1,75,40,35,31.3525,31,26,23,19,0.0182,0,0.5617,59.3793,25000,63.9288,25000,63.6857
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S1127319144-058.cnf,1,2142,980,417,489.7308,332,317,280,253,0.0117,0,0.7111,46.6667,18700,49.0152,18700,47.9252
