@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC

@DATA
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0,0.0013,0.0088,0.7077,0.3847,0.005,0.1544,0.9866,0.5108,0.2856,0.554,0.0446,0.5121,0.7167,3.8085,0.8332,4.2116,2.402,535,0.3217,712,844,0.4996,0.9913,1303.4063,2746,1158,2.771,1592,1.54,2258,0.2485,0.0232,0.9544,0.4293,0.5488,0.4003,0.361,0.0956,0.4824,0.2747,0.4675,0,0.4513,1.3545,0.0995,0,1.6938,0.0081,0.5039,11.0323,10.1159,9.9442,0.471,6.7005,?,?,0.2276,0.4894,0.2934,?,?,11.9157,7.662
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1,1,0.0124,0.6213,0,1,0.9218,0.6474,0.8326,0.6592,0.6648,0.6884,0.0782,0.7095,0.7265,3.5664,0.7802,4.9825,0,4500,0.1564,4500,4500,0,0.9774,4616.3333,4675,4674,4.7203,4675,0.3469,4675,1.0967,0.0093,0.79,0,0.2851,0,0,0.1641,0,0,0,0,0.0178,0.2393,0.0272,0.1272,0.3565,0.0093,0.4139,36.5443,36.5443,36.5443,0.002,23.7639,?,?,2.3077,0.1024,0.0291,?,?,37.8653,22.4421
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,0,0.083,0,0.9151,0.2811,0.0976,0.5,1,0.4734,0.6638,0.7274,0.1137,0.6878,0.7998,2.8307,0.8332,3.2787,2.9444,192,0.216,750,1061,1,1,1577.0714,2965,1612,1.1832,2267,2.5695,2427,0.4218,0.2134,0.8275,0.4998,0.5136,0.4542,0.4984,0.0938,0.5,0.1278,0.4999,0.0059,0.4727,3.9143,0.166,0,2.6194,0.1641,0.5116,16.688,14.7314,9.5417,1.4973,0.2383,?,?,0.357,0.2528,0.5561,?,?,17.7408,0.8446
SAT_Competition2007/crafted/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,0,0.0131,0,0.8272,0.3991,0.1985,0.0014,0.3333,0.0057,0.0087,0.0733,0.3528,0.1398,0.3663,0.6598,0.3862,0.8746,1.2909,339,0.0463,339,339,0.264,0.7224,415.5,492,492,2.1574,492,0.5468,492,0.116,0.1528,0.0181,0.1431,0.0304,0.1465,0.1152,0.0667,0.2056,0.0947,0.1785,0,0.1841,1.346,0.3137,0,2.0428,0.0008,0.6931,18.4045,18.4045,18.4045,2.1758,0.2281,?,?,0.2929,1.149,0.0016,?,?,26.8173,1.2211
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,1,0.8333,0.583,0,1,0.8333,0.5831,0.3333,0.6997,0.5832,0.5832,0.8333,0.5832,0.5832,0,0.5832,0,0,4622,0,4622,4674,0.2296,0.5834,4674.5,4696,4684,0,4694,0.4506,4696,0.4472,0.4167,0.8436,0.2295,0.3333,0.2295,0.2295,0.0297,0.2295,0.2295,0.2295,0.2295,0.0053,0,0.0289,0.3333,0,0.0357,0.0753,28.1629,27.7831,27.7831,0.0382,0.6742,0.0952,0.4506,0.0001,0.0001,0.0179,0.4,0.4506,28.8555,1.1946
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0,0,0.0004,0.8063,0.245,0,0.005,0.0858,0.523,0.0256,0.084,0.0106,0.0818,0.1323,1.7367,0.161,1.727,1.349,1330,0.0297,1470,1524,0.496,0.1618,1656.8571,2150,1627,3.0141,1733,0.0081,1971,0.016,0.0026,0.6713,0.494,0.0417,0.494,0.4938,0,0.495,0.4933,0.4945,0.4912,0.1194,0.2016,0.0846,0.0013,0.2644,0.0026,0,16.7714,16.5315,16.085,0,0.7356,?,?,0.0018,0.727,0.1071,?,?,17.9297,1.3212
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,0,0.8121,0.7776,1.0372,0.4599,0.8121,0.8041,0,0.8702,0.806,0.8154,0.6424,0.8139,0.8242,0,0.8258,0,1.0987,4779,0,4779,4797,0.2198,0.8259,4827,4869,4822,1.9213,4868,0.5281,4869,0.9539,0.1636,0.9029,0.1925,0,0.1935,0.185,0,0.2009,0.1848,0.2006,0.1848,0.0076,0,0.0194,0,0.356,0.0985,0,29.1234,29.0587,29.0587,0.231,3.0037,0.0248,0.8485,0.0479,0.0152,0.0333,0.1858,1.5728,29.7275,2.9668
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.3333,0,0,0.5774,0.5,1,0,0,0.5684,0,0,0.4893,0,0,0,0,0,0.5623,4340,0,4340,4341,0.042,0,4438.6667,4665,4417,1.2316,4492,0,4665,0,0.25,0.8335,0.042,0,0.042,0.042,0.0565,0.042,0.042,0.042,0.042,0.0256,0,0.041,0,0.2871,0.0054,0.4046,33.8378,32.469,32.469,0.0366,0.4142,0.3,0.1985,0.0001,0,0.0107,0.4,0.6358,34.7835,1.1605
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0,0.0101,0,0.7332,0.414,0.3889,0.0001,0.3878,0.4717,0.0007,0.0038,0.3662,0.0271,0.0265,0.4197,0.0668,1.7267,1.6338,3964,0.04,3964,4106,0.3135,0.365,4181.5714,4310,4199,1.9721,4290,1.1922,4310,0.2693,0.1667,0.9326,0.0293,0.0087,0.0473,0.0239,0.118,0.0973,0.0154,0.0484,0.0138,0.026,0.4597,0.1362,0,0.2768,0.0467,0.9311,17.8042,16.9175,16.9175,0.688,0.9729,0.2419,3.1441,1.0528,2.4373,0.0808,0.7746,3.0563,21.3623,1.2878
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,0.3333,0,0,0.5774,0.5,1,0,0,0.5781,0,0,0.488,0,0,0,0,0,0.5623,4360,0,4360,4426,0.042,0,4486.3333,4645,4514,1.1809,4528,0,4645,0,0.25,0.8415,0.042,0,0.042,0.042,0.0426,0.042,0.042,0.042,0.042,0.0201,0,0.0338,0,0.2725,0.006,0.2595,30.085,28.7972,28.7972,0.0256,0.4501,0.3,0.1132,0.0001,0,0.012,0.4,0.5597,30.7222,1.1817
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,0,0.272,0.001,0.6266,0.5839,0.5824,0.0409,1,0.1094,0.0979,0.2272,0.6326,0.3044,0.4433,2.1674,0.7024,2.0374,1.6272,2045,0.2323,2104,2546,0.9037,1,2757.0909,3069,2919,1.6262,3009,1.5594,3047,1.0135,0.165,0.4538,0.3064,0.2363,0.2742,0.2437,0.0774,0.3701,0.0865,0.3415,0,0.1284,3.524,0.1275,0,4.1046,0.0522,0.3281,14.4882,14.0461,11.4377,2.0222,0.4045,?,?,0.3744,0.8553,0.2187,?,?,16.196,1.5339
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,0.1429,0,0.4283,0.5977,0.4797,0.8428,0.5431,0.5,0.2566,0.5731,0.6148,0.4436,0.6201,0.66,2.5386,0.6986,3.2918,1.057,3158,0.049,3158,3595,0.0174,0.8204,3581.8,3864,3621,3.6396,3671,0.4848,3864,0.2487,0.0618,0.6637,0.0009,0.3429,0.0037,0.0001,0.0635,0.0097,0,0.0076,0,0.0647,0.3632,0.1121,0.2,0.4864,0.003,0.4984,32.9994,30.0677,30.0677,0.3314,3.062,0.044,4.7777,1.1198,0.0998,0.0093,0.4108,3.1912,35.3143,3.2797
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.02/connm-ue-csp-sat-n800-d0.02-s111845174.used-as.sat04-958.cnf,1,0.3333,0,0.4603,0.4669,0.6631,0.8423,0.5231,0.5,0.2927,0.5709,0.6213,0.8423,0.6228,0.6666,2.7132,0.7253,3.4805,1.0041,4396,0.0595,4396,4396,0.0186,0.8209,4536,4673,4539,2.3799,4673,0.4852,4673,0.2484,0.0615,0.7167,0.001,0.3459,0.0041,0.0001,0.0622,0.0103,0,0.0083,0,0.0249,0.3878,0.0346,0.2,0.3915,0.0047,0.4741,30.2186,30.2186,30.2186,0.3445,3.297,0.0381,4.8436,1.1344,0.1203,0.0136,0.4074,3.2265,31.6388,3.4215
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07.cnf,1,0,0,0,0.9599,0.3607,0,0,0,0.3343,0,0,0.2911,0,0,0,0,0,0.9999,2816,0,3059,3088,0.3832,0,3338.25,3876,3316,1.3383,3559,0,3856,0,0.25,0.8452,0.3831,0,0.3831,0.3831,0.0655,0.3832,0.3831,0.3832,0.3831,0.0958,0,0.0953,0,0.2033,0.0107,0.4332,23.1863,22.5259,22.017,0.0909,0.5229,0.5325,0,0.0001,0,0.0286,0.5325,0,24.3524,1.1076
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf,1,0,0.0937,0,0.8977,0.299,0.1411,0.5,1,0.4581,0.6249,0.7331,0.1305,0.6813,0.7998,2.8548,0.8331,3.3298,3.0218,173,0.1961,393,1003,1,1,1505.4,3166,1440,1.3955,1798,2.613,2650,0.4298,0.2174,0.8466,0.4997,0.5267,0.4424,0.4979,0.0903,0.5,0.0799,0.4999,0.0039,0.5401,4.2015,0.1495,0,3.0265,0.182,0.4837,16.7246,15.168,14.3944,1.4889,0.3001,?,?,0.3929,0.265,0.6255,?,?,19.5893,0.9178
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,0.1429,0,0.4283,0.5977,0.4797,0.8428,0.5431,0.5,0.2562,0.5731,0.6148,0.4436,0.6201,0.66,2.5386,0.6986,3.2918,1.057,3158,0.049,3158,3595,0.0174,0.8204,3559.5,3864,3621,3.6396,3864,0.4848,3864,0.2487,0.0618,0.6793,0.0009,0.3429,0.0037,0.0001,0.0635,0.0097,0,0.0076,0,0.0715,0.3632,0.1235,0.2,0.4864,0.003,0.4984,32.9994,30.0677,30.0677,0.3314,3.083,0.044,4.7777,1.1198,0.0998,0.0093,0.4108,3.1912,35.5568,3.3304
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_9gates_u2.cnf,1,0,0.0321,0,0.6233,0.4223,0.0323,0.0001,1,0.2986,0.0013,0.1209,0.4051,0.3975,0.8573,2.2788,0.9431,4.2303,2.1011,797,0.3719,1687,1725,1,1,1963.9091,2650,1969,3.8413,2311,1.4162,2496,0.3454,0.0071,0.7702,0.0904,0.2727,0.0994,0,0.1399,0.255,0,0.1569,0,0.2399,0.5971,0.24,0,0.854,0.0059,0.6873,15.7919,14.4375,9.8645,0.4687,11.8134,?,?,1.2742,1.0318,0.0657,?,?,18.5782,11.347
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,0,0.9697,0.8478,1.0163,0.4885,0.9697,0.8699,0.422,0.9081,0.8797,0.8899,0.7195,0.8886,0.8993,2.8961,0.9051,4.2017,0.8556,151,0.0591,151,698,0,0.9147,1986.25,4735,2361,4.3551,4735,0.1562,4735,1.8913,0.0128,0.9641,0,0.328,0,0,0,0,0,0,0,0.8979,0.1382,0.1256,0.1861,0.3911,0.0127,0,66.4901,54.5587,54.5587,0,37.4118,?,?,2.5197,0.0153,0.0071,?,?,67.9415,36.2933
SAT_Competition2009/CRAFTED/ramseycube/Q32inK10.cnf,1,1,0,0.0016,0,1,0,0.0097,0.989,0.746,0.0868,0.2821,0.0164,0.2541,0.415,0,0.4724,0,0,4682,0,4682,4682,0,0.4833,4706.3333,4721,4716,0,4721,0.0836,4721,0.0856,0.0012,0.7793,0,0.989,0,0,0,0,0,0,0,0.0037,0,0.0049,0.989,0,0.0011,0,17.3258,17.3258,17.3258,0,4.2884,?,?,0.3269,0.6782,0.2638,?,?,17.4342,4.6116
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0,0,0.0052,0.8062,0.2464,0,0.0064,0.0689,0.5233,0.0972,0.1106,0.0104,0.095,0.1236,1.3313,0.1354,2.0084,1.3541,1077,0.0229,1137,1280,0.4961,0.1355,1402.5,1695,1467,2.9504,1548,0.0083,1635,0.0162,0.0026,0.657,0.4941,0.047,0.4942,0.4936,0,0.4956,0.4931,0.4947,0.4921,0.1253,0.2157,0.0734,0.0028,0.2672,0.0026,0,16.4167,15.9336,15.5136,0,0.7365,?,?,0.0019,0.4844,0.0983,?,?,17.3196,1.2754
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,0.8182,0.9548,0.4863,0.013,0.9972,0.9548,0.7268,0.2795,0.8069,0.8001,0.8577,0.9548,0.8371,0.8882,2.662,0.9097,5.4654,0.184,45,0.035,53,141,0,0.9314,144.9565,205,155,4.9047,173,0.1949,184,1.8771,0.0088,0.9169,0,0.1625,0,0,0,0,0,0,0,0.2948,0.1777,0.1337,0.0709,0.1671,0.0029,0,59.1988,58.0489,48.9463,0.1917,55.3902,?,?,13.6186,0.0834,0.0023,?,?,64.7222,45.3942
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,1,0,0.2796,0.0001,0.8237,0.4246,0.6477,0.0306,0.7273,0.395,0.1611,0.3082,0.669,0.3789,0.6039,2.9563,0.806,2.9151,1.6144,0,0.1991,0,0,0.4369,0.8487,0,0,0,2.5876,0,1.3431,0,0.3114,0.1845,0.9693,0.0763,0.206,0.1065,0.0233,0.0917,0.336,0.0029,0.1687,0,0,0.7414,0,0,0.8884,0.0418,0.6914,0,0,0,0.6912,0.7477,0.0259,3.949,1.0513,0.706,0.048,0.5111,3.5358,0,1.253
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,0,0.0016,0.0063,0.5791,0.5045,1,0.2579,0.2,0.1178,0.258,0.258,0.504,0.2572,0.258,0.0916,0.2583,0.0916,0.5818,4178,0.0171,4178,4529,0.1424,0.3005,4600.3333,4779,4689,1.6536,4744,0.0118,4779,0.0133,0.3005,0.4663,0.1109,0.198,0.1109,0.1109,0.1275,0.1109,0.1108,0.1109,0.1001,0.0444,0.0177,0.0581,0,0.2711,0.0064,0.9891,34.3478,32.8345,32.8345,0,0.3662,0.4066,0.9875,0.0231,0.0737,0.0159,0.5778,1.0343,35.5704,0.8565
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0.3333,0,0,0.5774,0.5,1,0,0,0.5997,0,0,0.4783,0,0,0,0,0,0.5623,4365,0,4365,4431,0.042,0,4488.5,4644,4484,1.2142,4539,0,4644,0,0.25,0.8777,0.042,0,0.042,0.042,0.0285,0.042,0.042,0.042,0.042,0.0195,0,0.0329,0,0.2903,0.0065,0.1367,28.5816,27.4371,27.4371,0.0155,0.4712,0.3,0.0499,0.0001,0,0.013,0.4,0.452,29.1733,1.1923
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n800-d0.04-s362703357.sat05-548.reshuffled-07.cnf,1,0.1429,0,0.4456,0.597,0.4768,0.8458,0.5382,0.5,0.2975,0.5711,0.6158,0.4178,0.6196,0.6616,2.6118,0.6999,3.3782,1.0475,4279,0.05,4279,4279,0.015,0.8147,4408,4493,4452,3.622,4493,0.4827,4493,0.2504,0.0607,0.6788,0.0009,0.3437,0.0038,0.0001,0.0669,0.0097,0,0.0078,0,0.021,0.3977,0.032,0.2,0.5242,0.0051,0.5197,23.1129,23.1129,23.1129,0.3637,3.3356,0.0385,4.8768,1.1035,0.1033,0.0146,0.4012,3.2361,24.1904,3.4949
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,0,0.966,0.8414,1.0202,0.4865,0.966,0.8587,0.4545,0.8959,0.8655,0.8779,0.7289,0.8777,0.8872,2.9436,0.8987,4.1532,0.8673,107,0.0682,107,651,0,0.9168,1189.4,3733,705,4.5603,751,0.1686,3733,1.891,0.0116,0.9478,0,0.2823,0,0,0.0563,0,0,0,0,1.087,0.1358,0.1895,0.1489,0.3804,0.0116,0.1305,59.6866,58.1121,58.1121,0.0741,41.1905,?,?,6.0433,0.0173,0.0062,?,?,72.4355,38.9673
SAT_Competition2007/crafted/spence/hard/s113-100.cnf,1,1,0,0.0001,0,1,1,0.0011,0.3333,0.8204,0.0033,0.0143,0.5,0.0398,0.0685,0.2557,0.0878,0.3057,0,3915,0.0855,3915,3980,0.3245,0.2624,4096.8889,4576,4019,0.1812,4039,0,4576,0,0.4788,0.9596,0.3217,0.0236,0.3148,0.314,0.0581,0.3237,0.3114,0.3225,0.2203,0.051,0.1502,0.0629,0,0.1969,0.0339,0.3938,17.1418,16.0966,16.0966,0.0515,0.4971,0.1538,0.4271,0.0597,1.6635,0.0508,0.2,0.4271,17.8746,0.8256
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,0.8462,0.933,0.7668,0.0239,0.9937,0.933,0.7867,0.3737,0.817,0.7959,0.8057,0.933,0.8062,0.8161,2.9364,0.8266,4.8047,0.2474,140,0.0491,140,295,0,0.8572,1070.5,2685,555,4.2225,2446,0.2642,2685,1.4728,0.0149,0.9269,0,0.1769,0,0,0,0,0,0,0,0.9961,0.1514,0.2627,0.0752,0.1433,0.0071,0,54.7514,54.2475,54.2475,0.1686,32.0536,?,?,3.7597,0.019,0.0055,?,?,69.6119,27.0111
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-02-S350203913.sat05-486.reshuffled-07.cnf,1,0,0,0.0031,0.5809,0.4981,0.9825,0.0756,0.7647,0.2678,0.2131,0.404,0.5106,0.4013,0.5791,3.4711,0.7169,2.7539,0.6539,3672,0.1545,3672,3684,0.2235,0.9208,3762.625,3904,3731,2.4115,3886,0.0958,3904,0.053,0.1982,0.4512,0.0389,0.2135,0.049,0.0197,0,0.106,0.0114,0.0654,0.0007,0.0242,0.2608,0.0626,0,0.357,0.0175,0,29.7467,28.8724,28.8724,0.2575,0.3062,0.0417,3.0103,0.8106,0.5707,0.0089,0.2273,2.0908,30.9431,0.9761
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,0,0.1741,0.7646,0.7348,0.4509,0.825,0.7658,0.8228,0.7763,0.7684,0.7824,0.5161,0.8039,0.792,1.4809,0.8955,1.5065,1.5309,2455,0.3085,2455,2728,0.0755,0.9067,3376.3333,4714,3488,3.8009,3786,1.0423,4714,0.7614,0.0424,0.944,0.0613,0.2915,0.0398,0.0071,0,0.0675,0.0071,0.0656,0.0071,0.2112,0.6359,0.0654,0.0476,0.715,0.0221,0,26.096,23.3893,23.3893,0.4159,7.3915,?,?,0.7234,0.0642,0.0383,?,?,26.5929,9.111
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,1,0,0,0,1,0,0,0,0.7917,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.0001,0.8102,0.5,0,0.4992,0.4996,0,0.5,0.4972,0.5,0.4908,0,0,0,0,0,0.0001,0,0,0,0,0,11.1731,?,?,0.0035,0,0.1818,?,?,0,12.7085
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,0,0.0053,0.0004,0.6025,0.483,0.8925,0.0775,1,0.109,0.1848,0.3799,0.4777,0.3887,0.5581,3.4575,0.712,3.0136,0.9319,2138,0.2048,2138,3590,0.9364,1,3507.5714,3847,3723,2.4615,3810,0.4159,3847,0.1208,0.2406,0.3793,0.1071,0.2619,0.1295,0.0541,0.0296,0.2451,0.0267,0.1729,0.0017,0.161,0.4029,0.0875,0,0.4895,0.0121,0.1202,28.0805,23.8517,23.8517,0.3972,0.2271,0.0545,3.2352,0.8697,0.6238,0.0092,0.4667,2.9908,29.1504,0.7904
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1,0,0.9646,0.923,1.0211,0.4855,0.9646,0.9233,0.3176,0.9993,0.9234,0.9236,0.729,0.9236,0.9238,0,0.9241,0,0.8832,12,0,27,278,0.0143,0.9246,288.3611,993,285,2.6553,318,0.1573,353,1.7386,0.0351,0.9996,0.0139,0.3176,0.0139,0.0137,0,0.0141,0.0135,0.0141,0.0132,0.5736,0,0.2756,0.3176,0.3318,0.0101,0,73.3477,68.195,66.9688,0.2638,14.5471,?,?,0.0164,0.0003,0.0035,?,?,83.2699,14.5256
SAT_Competition2009/CRAFTED/Hard/contest03/others/color-11-3.sat05-445.reshuffled-07.cnf,1,0,0.0132,0.0234,0.7739,0.362,0.0132,0.037,0.005,0.6158,0.0453,0.0623,0.2022,0.0628,0.075,0,0.0922,0,2.1245,3359,0,3359,3424,0.0001,0.116,3574.3333,4111,3455,3.7668,3506,1.3966,4111,0.1939,0.0263,0.7693,0,0.005,0,0,0,0,0,0,0,0.0744,0,0.2272,0.005,0.3655,0.0262,0,29.7318,27.8536,27.8536,0,2.4885,?,?,0.7768,0.3394,0.0219,?,?,34.835,3.1694
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,0,0.6772,0.0247,0.9819,0.4629,0.7135,0.6464,1,0.4079,0.9217,0.9796,0.6068,0.9007,0.9959,3.4193,0.9966,3.7392,1.1488,722,0.3144,748,867,0.282,1,1127.7,1615,1189,4.2289,1403,0.8001,1615,0.4041,0.0364,0.7445,0.0002,0.4764,0.0293,0.0001,0.1667,0.153,0,0.0097,0,0.259,0.5866,0.1393,0,0.6857,0.0023,2.3556,18.8021,17.8061,12.9514,0.4811,4.1348,?,?,2.0729,0.1957,0.0021,?,?,19.434,8.1627
SAT_Competition2009/CRAFTED/modcircuits/owp_4vars_5gates.cnf,1,0,0.0554,0.0039,0.5817,0.4328,0.0558,0.0394,1,0.4212,0.0888,0.1863,0.4795,0.402,0.8272,2.1753,0.9202,3.499,2.111,3036,0.3733,3036,3036,1,1,3036,3036,3036,3.3858,3036,1.5123,3036,0.2986,0.0173,0.8528,0.1456,0.2609,0.1866,0.0036,0.1374,0.3684,0.0001,0.357,0,0,0.7125,0,0,0.7863,0.0136,0.6785,13.2289,13.2289,13.2289,0.493,9.3959,?,?,1.0139,0.932,0.0973,?,?,13.2289,7.4601
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l5.sat05-522.reshuffled-07.cnf,1,0,0.0758,0,0.8334,0.4115,0.2856,0,0.6364,0.2109,0,0,0.382,0.0825,0,0.8216,0.2382,1.5859,1.3388,3039,0.1025,3039,3039,0.2519,0.9265,3851,4663,4663,1.9874,4663,0.7741,4663,0.1705,0.1543,0.5215,0.13,0.0336,0.1037,0.06,0.1425,0.139,0.0136,0.137,0,0.2109,2.8233,0.1573,0,2.5677,0.009,1.7896,33.7403,33.7403,33.7403,2.1587,0.1355,?,?,0.4828,2.4564,0.0319,?,?,40.0403,0.4243
