@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC

@DATA
SAT11/random/medium/unif-k7-r89-v60-c5340-S388186442-035.SATISFIABLE.cnf,1,4563,4563,4544,4496.2,4478,4458,4438,4438,0.011,0,22.4251,22.4301,0.011,0,0.0109,22.6486
SAT11/random/large/unif-k7-r85-v400-c34000-S94779963-093-UNKNOWN.cnf,1,106,173,91,83.6667,76,69,58,64,0.0117,0.2476,54.6923,56.1364,0.0117,0.1215,0.2965,58.8277
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S610796494-086.SATISFIABLE.cnf,1,3935,3935,3926,3802.2857,3768,3702,3690,3690,0.0212,0,30.0643,31.1318,0.01,0,0.0251,32.4875
SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,4150,4150,4150,3868.75,3964,3857,3504,3504,0.0117,0,56.2751,57.5996,0.0117,0,0.0608,57.6275
SAT11/random/large/unif-k5-r20-v750-c15000-S976181807-056-UNKNOWN.cnf,1,77,126,67,63.6739,62,55,39,49,0.0249,0,47.2344,48.3793,0.0206,0,0.2336,51.3617
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1990278523-047.UNKNOWN.cnf,1,4567,4567,4536,4521.6667,4526,4501,4488,4488,0.046,0,13.5316,13.5443,0.046,0,0.0057,13.7436
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S534787376-095.UNKNOWN.cnf,1,4108,4108,4101,4079.5,4091,4065,4026,4026,0.0512,0,16.2872,16.4347,0.0241,0,0.0067,16.7271
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1201761407-024-UNKNOWN.cnf,1,142,258,118,112.2021,104,90,76,82,0.0054,0.2224,31.1068,32.5283,0.0025,0.0474,0.326,34.3372
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1431779634-058.UNKNOWN.cnf,1,4523,4523,4436,4398.4286,4394,4362,4301,4301,0.0463,0.5696,18.1659,18.2332,0.0462,0.1936,0.0144,18.6287
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S38529837-091-UNKNOWN.cnf,1,17,28,13,11.0631,10,8,5,7,0.0011,0.1431,48.4545,53,0.0004,0.0352,0.377,63.8007
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S862932513-073.UNKNOWN.cnf,1,4096,4096,4096,4041.4286,4045,4009,3946,3946,0.0378,0,17.873,18.0173,0.0198,0,0.012,18.5407
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1554089933-067.UNKNOWN.cnf,1,3968,3968,3909,3834.2857,3822,3756,3699,3699,0.0258,0.4373,27.6311,28.2184,0.0112,0.0878,0.0222,30.2651
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1,5,12,4,2.9762,2,1,1,1,0.0004,0,54,77,0.0001,0,0.6759,112.1312
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S386300535-065-UNKNOWN.cnf,1,6,11,5,3.6923,3,2,1,1,0.0005,0.2868,58.6667,72.5,0.0002,0.0467,0.5897,108.0263
SAT11/random/medium/unif-k7-r89-v90-c8010-S2039249975-038.SATISFIABLE.cnf,1,4486,4486,4413,4366,4346,4316,4269,4269,0.0111,0,30.4653,31.0702,0.0111,0,0.0174,31.3117
SAT11/random/medium/unif-k7-r89-v90-c8010-S818753762-096.UNKNOWN.cnf,1,4464,4464,4448,4356.6,4364,4276,4231,4231,0.0111,0,30.5864,30.9174,0.0111,0,0.0211,31.1373
SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1,4530,4530,4530,4385.25,4438,4321,4252,4252,0.0111,0,30.4791,31.3398,0.0111,0,0.0244,31.2291
SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,3961,3961,3961,3851.25,3855,3844,3745,3745,0.0117,0,55.4906,56.5191,0.0117,0,0.0199,57.1574
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1705279286-077.UNKNOWN.cnf,1,4137,4137,4022,3985,4012,3881,3824,3824,0.0364,0,20.0058,20.9809,0.0174,0,0.0239,21.7233
SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1,123,162,86,84.2105,79,70,54,61,0.0117,0.2541,53.6622,56.8861,0.0117,0.1234,0.2816,59.1539
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1261029273-036.SATISFIABLE.cnf,1,3813,3813,3769,3707,3689,3659,3616,3616,0.0174,0.1554,32.1799,32.9057,0.0093,0.0462,0.0168,35.4339
SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1,4519,4519,4442,4391.6,4345,4344,4308,4308,0.0111,0,27.9378,28.3871,0.0111,0,0.0177,28.4698
SAT11/random/large/unif-k7-r85-v200-c17000-S862393334-098-UNKNOWN.cnf,1,4109,4109,4109,3911.5,3961,3805,3771,3771,0.0117,0,57.1517,57.2082,0.0117,0,0.0344,57.6355
SAT11/random/large/unif-k5-r20-v1000-c20000-S698025027-034-UNKNOWN.cnf,1,57,89,48,44.4792,43,37,29,33,0.0205,0,50.3,53.2727,0.0165,0,0.2484,56.8542
SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1,33,51,27,25.0256,25,21,14,18,0.0148,0,54.5333,61.5833,0.0117,0,0.2636,67.2516
SAT11/random/medium/unif-k7-r89-v80-c7120-S1637697223-097.UNKNOWN.cnf,1,4477,4477,4470,4387,4370,4342,4276,4276,0.0111,0,28.3176,28.3688,0.0111,0,0.0175,28.6991
SAT11/random/large/unif-k5-r20-v1000-c20000-S541740666-063-UNKNOWN.cnf,1,60,80,46,42.93,41,35,28,32,0.0216,0,50.5313,53.5581,0.0165,0,0.2579,56.8166
SAT11/random/large/unif-k7-r85-v300-c25500-S966156467-066-UNKNOWN.cnf,1,171,354,147,144.875,135,122,101,114,0.0117,0.071,48.7311,50.6385,0.0117,0.0571,0.3346,52.015
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,137,296,119,113.1875,106,94,69,85,0.0064,0.2529,31.6604,32.9,0.0025,0.0517,0.3188,34.3203
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,7,9,5,3.8736,4,2,1,1,0.0005,0.219,56.1667,72.25,0.0002,0.0391,0.535,96.3732
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1061710238-001.UNKNOWN.cnf,1,4425,4425,4298,4241.5714,4195,4175,4170,4170,0.0466,0.1139,26.57,26.922,0.045,0.0516,0.0204,27.6843
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1060672754-058.SATISFIABLE.cnf,1,4123,4123,4071,4010.1429,3979,3931,3930,3930,0.0418,0.0359,20.5205,20.5865,0.0173,0.019,0.0178,21.4885
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,4478,4478,4431,4402.8571,4390,4376,4360,4360,0.0463,0.485,18.0614,18.3449,0.0462,0.1789,0.0083,18.7958
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S788239782-034.UNKNOWN.cnf,1,4259,4259,4225,4137.8571,4123,4074,4072,4072,0.046,0,29.9544,30.3013,0.0438,0,0.0168,31.5972
SAT11/random/large/unif-k7-r85-v400-c34000-S586055573-067-UNKNOWN.cnf,1,101,161,86,80.7317,78,68,53,62,0.0117,0.152,54.5244,56.4667,0.0117,0.0904,0.2689,58.4358
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,3927,3927,3899,3818.2857,3814,3767,3683,3683,0.0274,0,26.7719,27.7465,0.0122,0,0.0197,29.0364
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1879031150-062.UNKNOWN.cnf,1,4018,4018,4004,3894.1429,3866,3849,3763,3763,0.0246,0,24.1423,25.1343,0.0133,0,0.0213,27.0555
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1,3641,3641,3628,3452.875,3523,3490,3001,3001,0.0173,0.0998,36.241,36.7254,0.0082,0.0352,0.0621,37.8903
SAT11/random/medium/unif-k7-r89-v70-c6230-S250627100-039.UNKNOWN.cnf,1,4574,4574,4521,4470.4,4451,4406,4400,4400,0.0111,0,25.2834,25.6176,0.0111,0,0.0151,25.7529
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,4596,4596,4572,4552.8333,4549,4542,4515,4515,0.046,0,13.7216,13.7306,0.046,0,0.0056,13.8277
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S360859187-040.UNKNOWN.cnf,1,4457,4457,4359,4308.1429,4297,4244,4232,4232,0.0465,0.586,22.3893,22.4897,0.0457,0.1633,0.0168,23.3727
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S913455068-085.SATISFIABLE.cnf,1,4083,4083,3994,3886.2857,3846,3810,3785,3785,0.0308,0,22.2673,23.8928,0.0152,0,0.0262,24.4159
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1,28,46,22,19.0702,18,14,8,11,0.0018,0.1888,42.5,47.2222,0.0006,0.0418,0.3725,53.5382
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1245124682-071.UNKNOWN.cnf,1,4084,4084,4013,3838.4286,3779,3735,3713,3713,0.0224,0.041,29.0922,29.1273,0.0104,0.0206,0.0358,31.3772
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S427778075-026.UNKNOWN.cnf,1,4120,4120,4118,4094.8571,4100,4063,4063,4063,0.0423,0,16.1388,17.2608,0.0233,0,0.0057,17.7178
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,4056,4056,3946,3940.5714,3941,3895,3894,3894,0.0343,0.0358,20.8942,21.1207,0.017,0.019,0.013,21.9619
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,4505,4505,4498,4430.4286,4417,4391,4370,4370,0.0463,0.6086,18.3045,18.4737,0.0461,0.199,0.0108,18.8577
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1233052734-067-UNKNOWN.cnf,1,12,16,8,6.4898,5,4,2,3,0.0007,0.6902,50.9167,68.6364,0.0003,0.0913,0.4938,81.7542
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1,4049,4049,4031,3942.4286,3908,3895,3890,3890,0.0307,0,21.6334,23.9381,0.0153,0,0.0159,25.0119
SAT11/random/medium/unif-k7-r89-v80-c7120-S1494985128-003.UNKNOWN.cnf,1,4494,4494,4453,4386.8,4335,4328,4324,4324,0.0111,0,28.123,28.185,0.0111,0,0.0164,28.385
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S196779284-038.SATISFIABLE.cnf,1,4396,4396,4341,4287.7143,4252,4228,4207,4207,0.0465,0.6134,22.2676,22.6406,0.0458,0.1704,0.0152,23.4401
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S204737200-067.SATISFIABLE.cnf,1,3986,3986,3918,3878,3866,3845,3793,3793,0.0369,0,25.6268,26.8496,0.0127,0,0.0145,28.1771
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S29470018-050.UNKNOWN.cnf,1,3880,3880,3862,3728.2857,3689,3652,3649,3649,0.0212,0.0215,31.6993,31.7103,0.0096,0.0141,0.0247,33.4392
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S8215859-049.SATISFIABLE.cnf,1,3275,3560,2643,1638.5,1162,1015,891,907,0.0195,0.06,26.5667,29.06,0.0082,0.0259,0.5449,32.0603
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S525571208-063.SATISFIABLE.cnf,1,4042,4042,3879,3787.2857,3723,3709,3699,3699,0.02,0,31.3497,32.6969,0.0096,0,0.0313,34.9412
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1971541934-090.UNKNOWN.cnf,1,3865,3865,3733,3660.8571,3661,3548,3513,3513,0.0179,0.0432,33.3335,33.4204,0.0088,0.0213,0.0297,35.7234
SAT11/random/large/unif-k5-r20-v1500-c30000-S1180959030-088-UNKNOWN.cnf,1,34,58,28,25.3017,24,21,15,18,0.016,0,57.04,60.2609,0.0117,0,0.2777,66.7184
SAT11/random/medium/unif-k7-r89-v50-c4450-S879384975-017.SATISFIABLE.cnf,1,4657,4657,4598,4579.2,4571,4535,4535,4535,0.011,0,19.361,19.6602,0.011,0,0.01,19.771
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1194590195-083.UNKNOWN.cnf,1,4069,4069,4062,4020.8571,4022,3998,3951,3951,0.0377,0,17.7927,18.8334,0.02,0,0.0093,19.4101
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1822479556-014.UNKNOWN.cnf,1,4162,4162,4131,4097.5,4087,4069,4066,4066,0.0453,0.048,16.1346,16.4292,0.0243,0.0226,0.0089,16.4968
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1990987164-054.UNKNOWN.cnf,1,4089,4089,4063,4022.8571,4019,3971,3949,3949,0.0442,0,18.8645,19.4465,0.0205,0,0.0117,19.6154
SAT11/random/medium/unif-k7-r89-v50-c4450-S1087312438-073.SATISFIABLE.cnf,1,4617,4617,4589,4564.8,4564,4552,4502,4502,0.011,0,19.4877,19.5626,0.011,0,0.0084,19.6844
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S16302531-099.UNKNOWN.cnf,1,4044,4044,3980,3933.4286,3917,3875,3865,3865,0.0267,0,22.6823,24.3266,0.0133,0,0.0146,25.9773
SAT11/random/large/unif-k7-r85-v250-c21250-S894356234-063-UNKNOWN.cnf,1,241,803,218,224.9655,198,177,161,162,0.0117,0,47.5667,47.9149,0.0117,0,0.5284,49.2665
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1,9,16,7,5.3441,5,3,1,3,0.0006,0.6637,51.2,61.25,0.0002,0.0863,0.5064,82.7053
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S428924146-076.UNKNOWN.cnf,1,4481,4481,4406,4389.8571,4373,4358,4341,4341,0.0463,0.4648,18.3825,18.5463,0.0462,0.1749,0.0097,18.9309
SAT11/random/medium/unif-k7-r89-v80-c7120-S1818856267-075.UNKNOWN.cnf,1,4536,4536,4454,4407.6,4407,4323,4318,4318,0.0111,0,27.92,28.4539,0.0111,0,0.0187,28.6859
SAT11/random/medium/unif-k7-r89-v80-c7120-S513640009-027.SATISFIABLE.cnf,1,4594,4594,4455,4430.4,4390,4358,4355,4355,0.0111,0,28.065,28.2267,0.0111,0,0.0202,28.3579
SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1,4592,4592,4512,4451.8,4412,4372,4371,4371,0.0111,0,25.1075,25.6189,0.0111,0,0.0195,25.5665
SAT11/random/large/unif-k7-r85-v150-c12750-S1290198737-013-UNKNOWN.cnf,1,4357,4357,4357,4160.5,4232,4033,4020,4020,0.0117,0,45.5214,45.8837,0.0117,0,0.0339,46.6295
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,3907,3907,3878,3734.7143,3698,3662,3578,3578,0.0178,0.0502,33.7056,33.885,0.0088,0.0232,0.0298,36.0624
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S671776549-007.UNKNOWN.cnf,1,4173,4173,4160,4108.5,4133,4060,4041,4041,0.0467,0.0271,15.7299,16.6392,0.0245,0.0162,0.0121,16.9423
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,19,25,13,10.972,10,8,4,6,0.0012,0.5954,47.7917,55.3333,0.0004,0.0852,0.4364,66.2212
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,4460,4460,4420,4384,4367,4358,4300,4300,0.0463,0.5389,18.1096,18.3511,0.0462,0.1887,0.0112,18.8794
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,3828,3828,3779,3701.7143,3707,3610,3597,3597,0.017,0.0533,32.5008,32.7772,0.0093,0.0241,0.0213,34.8757
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1569819208-064.UNKNOWN.cnf,1,4073,4073,4069,4042,4054,4039,3963,3963,0.04,0,17.4011,18.8384,0.0195,0,0.0085,19.4291
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,18,25,14,11.4727,11,8,5,7,0.0015,0.4491,45.7778,51.6,0.0004,0.072,0.3775,61.8875
SAT11/random/large/unif-k7-r85-v200-c17000-S1348818483-020-UNKNOWN.cnf,1,4118,4118,4118,3892.25,3927,3857,3667,3667,0.0117,0,56.4246,56.5709,0.0117,0,0.0415,57.0618
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1201608256-021-UNKNOWN.cnf,1,17,24,13,10.7895,10,8,4,7,0.0015,0.2921,46,53.1875,0.0004,0.055,0.3546,62.0086
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1491756361-004.UNKNOWN.cnf,1,4583,4583,4576,4546.8333,4555,4530,4497,4497,0.046,0,13.4923,13.6395,0.046,0,0.0064,13.899
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S266251785-083.UNKNOWN.cnf,1,4235,4235,4171,4111.4286,4104,4040,4017,4017,0.0457,0,15.7972,16.3455,0.0242,0,0.0168,16.9231
SAT11/random/medium/unif-k7-r89-v60-c5340-S1982873755-080.SATISFIABLE.cnf,1,4599,4599,4526,4507.8,4496,4471,4447,4447,0.011,0,22.5676,22.6156,0.011,0,0.0117,22.6799
SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1,4619,4619,4552,4521.2,4513,4472,4450,4450,0.011,0,22.4906,22.8055,0.011,0,0.0133,22.8812
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,7,12,5,3.7065,3,2,1,1,0.0005,0.2103,57,67,0.0002,0.038,0.6579,102.9543
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S566093033-041.UNKNOWN.cnf,1,4194,4194,4099,4066.2857,4040,4026,4021,4021,0.0377,0,16.6916,17.3298,0.0199,0,0.0142,18.1341
SAT11/random/large/unif-k7-r85-v400-c34000-S832901479-042-UNKNOWN.cnf,1,109,124,87,80.55,76,70,60,67,0.0117,0.2541,54.6479,55.6344,0.0117,0.1234,0.1896,58.7361
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S107514131-038.SATISFIABLE.cnf,1,4000,4000,3964,3858.8571,3833,3794,3789,3789,0.0231,0,28.5678,29.5092,0.011,0,0.0208,31.2912
SAT11/random/medium/unif-k7-r89-v60-c5340-S630613738-050.SATISFIABLE.cnf,1,4554,4554,4548,4493.6,4473,4467,4426,4426,0.011,0,22.6772,22.7589,0.011,0,0.011,22.8548
SAT11/random/large/unif-k7-r85-v300-c25500-S69399346-065-UNKNOWN.cnf,1,176,290,153,144.1515,136,118,98,114,0.0117,0,48.5943,50.8392,0.0117,0,0.2867,52.4036
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S493397373-056-UNKNOWN.cnf,1,14,20,12,8.901,9,6,3,4,0.0009,0.684,49.2727,57.5,0.0003,0.089,0.4115,70.5679
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S464722883-083.SATISFIABLE.cnf,1,4334,4334,4286,4215.5714,4205,4136,4127,4127,0.0466,0.1425,26.9448,26.9466,0.0451,0.0595,0.0165,27.6453
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S87195105-042.SATISFIABLE.cnf,1,4057,4057,4052,3995.8571,4002,3962,3897,3897,0.0318,0,20.3567,21.3221,0.0179,0,0.0137,21.8966
SAT11/random/medium/unif-k7-r89-v60-c5340-S1445862528-059.UNKNOWN.cnf,1,4615,4615,4518,4498.4,4479,4448,4432,4432,0.011,0,22.3876,22.7933,0.011,0,0.0145,22.8023
SAT11/random/medium/unif-k7-r89-v60-c5340-S1510638717-051.SATISFIABLE.cnf,1,4612,4612,4530,4517,4505,4478,4460,4460,0.011,0,22.4386,22.7381,0.011,0,0.0118,22.828
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S506401817-075.UNKNOWN.cnf,1,3985,3985,3889,3828.1429,3840,3751,3718,3718,0.0232,0.093,26.8802,29.0458,0.0101,0.0337,0.0223,31.0528
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1800377425-032.UNKNOWN.cnf,1,3997,3997,3746,3666,3618,3603,3452,3452,0.0236,0.0202,34.2907,34.3883,0.009,0.0136,0.0428,36.8412
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,18,28,14,11.6273,11,8,5,7,0.0014,0.193,46.2,52.2857,0.0004,0.0424,0.3687,61.1773
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1733949620-064.UNKNOWN.cnf,1,4009,4009,3984,3943.5714,3950,3893,3887,3887,0.0374,0,19.9297,20.8228,0.0179,0,0.0106,21.538
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S49783605-066-UNKNOWN.cnf,1,143,326,120,115.6154,104,93,76,87,0.0069,0.3394,31.7885,32.7556,0.0026,0.0631,0.371,34.1208
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf,1,8,15,7,5.2473,5,3,2,3,0.0006,0.4597,52.125,66.75,0.0002,0.0648,0.4699,87.4085
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,3924,3924,3862,3799.7143,3784,3758,3700,3700,0.0213,0.0227,29.8159,30.4811,0.0101,0.0145,0.0178,31.3202
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,28,35,23,18.2328,17,14,8,11,0.0017,0.3126,41.9545,46.2174,0.0006,0.0574,0.3325,54.1257
SAT11/random/medium/unif-k7-r89-v70-c6230-S1516725086-012.UNKNOWN.cnf,1,4583,4583,4521,4465,4430,4405,4386,4386,0.0111,0,25.3447,25.5539,0.0111,0,0.0168,25.663
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,4343,4343,4273,4221.7143,4199,4168,4162,4162,0.0466,0.1139,26.4503,26.9424,0.0452,0.0516,0.0146,27.7997
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,59,100,48,44.6667,42,37,22,32,0.0033,0,35.7143,39.4516,0.0013,0,0.3021,42.5705
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,3232,3890,2967,1967.2308,1711,883,755,773,0.0174,0.0899,28.3832,30.0532,0.0077,0.033,0.547,34.2356
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf,1,3962,3962,3789,3737.2857,3714,3639,3601,3601,0.0192,0.0433,32.8442,34.3311,0.0088,0.0213,0.0295,35.9018
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S950666065-093-UNKNOWN.cnf,1,8,16,5,4.4624,4,3,1,2,0.0006,0.5561,51,65.1667,0.0002,0.0747,0.5631,90.3857
SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,4436,4436,4436,4229.75,4320,4111,4052,4052,0.0117,0,45.8288,46.1431,0.0117,0,0.0367,46.8616
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1,3856,3856,3654,3502.5,3594,3438,2941,2941,0.0182,0.0941,33.7784,36.8206,0.0081,0.034,0.0721,37.3495
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,3935,3935,3769,3755.8571,3736,3709,3640,3640,0.0189,0.0384,32.2006,32.2619,0.0095,0.0198,0.0223,33.8652
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S370067727-038.UNKNOWN.cnf,1,4611,4611,4577,4541,4565,4494,4474,4474,0.046,0.1705,13.3198,13.5067,0.046,0.097,0.0105,13.6355
SAT11/random/medium/unif-k7-r89-v90-c8010-S775210372-041.UNKNOWN.cnf,1,4543,4543,4404,4362,4329,4298,4236,4236,0.0111,0,30.9457,31.09,0.0111,0,0.0242,31.4722
SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1,4003,4003,4003,3687,3887,3539,3319,3319,0.0117,0,56.3257,56.7299,0.0117,0,0.0739,57.3765
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1139883571-082.UNKNOWN.cnf,1,4579,4579,4561,4548.3333,4540,4537,4535,4535,0.046,0,13.4799,13.5265,0.046,0,0.0036,13.5764
SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf,1,4571,4571,4481,4430,4393,4357,4348,4348,0.0111,0,25.2665,25.5954,0.0111,0,0.0191,25.773
SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,120,147,93,84.25,79,70,59,63,0.0117,0.135,53.9273,55.4,0.0117,0.0841,0.2629,58.05
SAT11/random/large/unif-k7-r85-v200-c17000-S949556727-080-UNKNOWN.cnf,1,3929,3929,3929,3809.25,3811,3782,3715,3715,0.0117,0,56.217,57.9082,0.0117,0,0.0203,57.6101
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,8,11,6,4.7732,4,3,1,2,0.0007,0.5098,56.25,68,0.0002,0.0699,0.4577,85.1213
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,4045,4045,3938,3866.7143,3816,3785,3779,3779,0.0212,0,26.2885,26.5744,0.0119,0,0.024,28.2744
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,10,13,8,6.4592,6,5,2,3,0.0007,0.6813,48,59,0.0003,0.0886,0.3825,76.9902
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S236776564-037.SATISFIABLE.cnf,1,4304,4304,4304,4203.1429,4168,4160,4148,4148,0.0466,0.0826,26.7188,26.8549,0.0451,0.0422,0.0153,27.826
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,6,9,5,3.4624,3,2,1,1,0.0005,0.3488,62.6667,70.8,0.0002,0.0534,0.5628,103.0252
