@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC

@DATA
rankfunc16_signed_64,1,0.667694,0.586201
rankfunc17_unsigned_16,1,0.672745,0.559446
rankfunc18_signed_64,1,0.661723,0.595681
rankfunc19_unsigned_16,1,0.653274,0.563161
rankfunc1_signed_32,1,0.677108,0.595823
rankfunc20_unsigned_32,1,0.664399,0.523538
rankfunc21_signed_16,1,0.657292,0.614723
rankfunc22_unsigned_32,1,0.673239,0.596145
rankfunc23_signed_64,1,0.671271,0.582396
rankfunc24_unsigned_64,1,0.676773,0.565879
rankfunc25_signed_64,1,0.671215,0.563284
rankfunc26_unsigned_32,1,0.678388,0.590895
rankfunc27_signed_64,1,0.676072,0.54587
rankfunc28_unsigned_16,1,0.654839,0.635842
rankfunc29_signed_16,1,0.664663,0.570513
rankfunc2_unsigned_64,1,0.684142,0.518465
rankfunc30_signed_64,1,0.650677,0.600768
rankfunc31_unsigned_16,1,0.64549,0.554602
rankfunc32_signed_64,1,0.641287,0.567552
rankfunc33_unsigned_32,1,0.699527,0.591488
rankfunc34_signed_32,1,0.675914,0.550567
rankfunc35_unsigned_32,1,0.644235,0.56723
rankfunc36_signed_64,1,0.673553,0.539076
rankfunc37_unsigned_32,1,0.642236,0.481988
rankfunc38_signed_32,1,0.642066,0.487085
rankfunc39_unsigned_64,1,0.6636,0.576501
rankfunc3_signed_64,1,0.672715,0.598442
rankfunc40_unsigned_64,1,0.697229,0.538031
rankfunc41_signed_32,1,0.667122,0.587573
rankfunc42_unsigned_16,1,0.673366,0.579375
rankfunc43_signed_64,1,0.662411,0.566767
rankfunc44_unsigned_32,1,0.659535,0.607545
rankfunc45_signed_16,1,0.680519,0.597403
rankfunc46_unsigned_32,1,0.668097,0.570618
rankfunc47_signed_64,1,0.654486,0.56569
rankfunc48_unsigned_16,1,0.665425,0.562842
rankfunc49_signed_32,1,0.672535,0.56385
rankfunc4_unsigned_16,1,0.649485,0.518409
rankfunc50_signed_64,1,0.632429,0.590286
rankfunc51_signed_32,1,0.690528,0.546819
rankfunc52_unsigned_32,1,0.692221,0.590695
rankfunc53_signed_16,1,0.655684,0.601856
rankfunc54_signed_32,1,0.697522,0.513956
rankfunc55_unsigned_32,1,0.699646,0.557203
rankfunc56_signed_16,1,0.677311,0.577311
rankfunc57_unsigned_64,1,0.701502,0.569757
rankfunc58_signed_32,1,0.671581,0.597862
rankfunc59_unsigned_16,1,0.681523,0.597698
rankfunc5_signed_64,1,0.669295,0.563609
rankfunc60_unsigned_32,1,0.671354,0.53531
rankfunc61_signed_32,1,0.678022,0.602195
rankfunc6_unsigned_16,1,0.669888,0.549339
rankfunc7_signed_16,1,0.668095,0.59822
rankfunc8_unsigned_32,1,0.659929,0.624645
rankfunc9_signed_64,1,0.638468,0.59801
ring_r4_ser--opt-11_-shuffled,1,0.169698,0.863116
ring_r6_ser---16_-shuffled,1,0.023831,0.981155
ring_r6_ser--opt-17_-shuffled,1,0.025177,0.980029
ring_r7_ser---19_-shuffled,1,0.008157,0.993504
robots_1_5_2_100.2,1,0.07419,0.84294
robots_1_5_2_100.4,1,0.07952,0.914571
robots_1_5_2_100.8,1,0.082545,0.955229
robots_1_5_2_10.2,1,0.07419,0.84294
robots_1_5_2_14.2,1,0.07419,0.84294
robots_1_5_2_21.4,1,0.07952,0.914571
robots_1_5_2_2.4,1,0.07952,0.914571
robots_1_5_2_28.2,1,0.07419,0.84294
robots_1_5_2_31.2,1,0.07419,0.84294
robots_1_5_2_32.8,1,0.082545,0.955229
robots_1_5_2_33.2,1,0.07419,0.84294
robots_1_5_2_3.4,1,0.07952,0.914571
robots_1_5_2_39.4,1,0.07952,0.914571
robots_1_5_2_40.8,1,0.082545,0.955229
robots_1_5_2_45.4,1,0.07952,0.914571
robots_1_5_2_47.2,1,0.07419,0.84294
robots_1_5_2_49.2,1,0.07419,0.84294
robots_1_5_2_54.8,1,0.082545,0.955229
robots_1_5_2_61.8,1,0.082545,0.955229
robots_1_5_2_67.8,1,0.082545,0.955229
robots_1_5_2_75.8,1,0.082545,0.955229
robots_1_5_2_80.4,1,0.07952,0.914571
robots_1_5_2_81.2,1,0.07419,0.84294
robots_1_5_2_82.4,1,0.07952,0.914571
robots_1_5_2_82.8,1,0.082545,0.955229
robots_1_5_2_85.2,1,0.07419,0.84294
robots_1_5_2_85.4,1,0.07952,0.914571
robots_1_5_2_91.8,1,0.082545,0.955229
robots_1_5_2_9.8,1,0.082545,0.955229
robots_1_5_2_99.4,1,0.07952,0.914571
robots_1_5_3_100.2,1,0.074297,0.842842
robots_1_5_3_100.4,1,0.079578,0.914514
robots_1_5_3_100.8,1,0.082575,0.955198
robots_1_5_3_16.4,1,0.079578,0.914514
robots_1_5_3_16.8,1,0.082575,0.955198
robots_1_5_3_20.4,1,0.079578,0.914514
robots_1_5_3_24.4,1,0.079578,0.914514
robots_1_5_3_2.4,1,0.079578,0.914514
robots_1_5_3_25.2,1,0.074297,0.842842
robots_1_5_3_26.2,1,0.074297,0.842842
robots_1_5_3_27.8,1,0.082575,0.955198
robots_1_5_3_30.2,1,0.074297,0.842842
robots_1_5_3_39.8,1,0.082575,0.955198
robots_1_5_3_44.4,1,0.079578,0.914514
robots_1_5_3_44.8,1,0.082575,0.955198
robots_1_5_3_51.2,1,0.074297,0.842842
robots_1_5_3_52.2,1,0.074297,0.842842
robots_1_5_3_52.4,1,0.079578,0.914514
robots_1_5_3_55.8,1,0.082575,0.955198
robots_1_5_3_57.4,1,0.079578,0.914514
robots_1_5_3_62.2,1,0.074297,0.842842
robots_1_5_3_64.8,1,0.082575,0.955198
robots_1_5_3_66.4,1,0.079578,0.914514
robots_1_5_3_70.8,1,0.082575,0.955198
robots_1_5_3_7.2,1,0.074297,0.842842
robots_1_5_3_78.4,1,0.079578,0.914514
robots_1_5_3_80.2,1,0.074297,0.842842
robots_1_5_3_8.8,1,0.082575,0.955198
robots_1_5_3_90.8,1,0.082575,0.955198
robots_1_5_3_91.2,1,0.074297,0.842842
robots_1_5_4_100.2,1,0.074404,0.842745
robots_1_5_4_100.4,1,0.079635,0.914456
robots_1_5_4_100.8,1,0.082605,0.955167
robots_1_5_4_17.8,1,0.082605,0.955167
robots_1_5_4_1.8,1,0.082605,0.955167
robots_1_5_4_22.2,1,0.074404,0.842745
robots_1_5_4_24.8,1,0.082605,0.955167
robots_1_5_4_2.4,1,0.079635,0.914456
robots_1_5_4_30.4,1,0.079635,0.914456
robots_1_5_4_31.4,1,0.079635,0.914456
robots_1_5_4_32.2,1,0.074404,0.842745
robots_1_5_4_44.2,1,0.074404,0.842745
robots_1_5_4_46.4,1,0.079635,0.914456
robots_1_5_4_46.8,1,0.082605,0.955167
robots_1_5_4_50.4,1,0.079635,0.914456
robots_1_5_4_51.4,1,0.079635,0.914456
robots_1_5_4_52.2,1,0.074404,0.842745
robots_1_5_4_56.8,1,0.082605,0.955167
robots_1_5_4_59.2,1,0.074404,0.842745
robots_1_5_4_71.2,1,0.074404,0.842745
robots_1_5_4_73.2,1,0.074404,0.842745
robots_1_5_4_75.2,1,0.074404,0.842745
robots_1_5_4_75.8,1,0.082605,0.955167
robots_1_5_4_81.2,1,0.074404,0.842745
robots_1_5_4_87.4,1,0.079635,0.914456
robots_1_5_4_91.4,1,0.079635,0.914456
robots_1_5_4_91.8,1,0.082605,0.955167
robots_1_5_4_96.8,1,0.082605,0.955167
robots_1_5_4_98.4,1,0.079635,0.914456
robots_1_5_4_99.8,1,0.082605,0.955167
robots_1_5_5_100.2,1,0.074511,0.842647
robots_1_5_5_100.4,1,0.079693,0.914399
robots_1_5_5_100.8,1,0.082635,0.955135
robots_1_5_5_10.8,1,0.082635,0.955135
robots_1_5_5_12.4,1,0.079693,0.914399
robots_1_5_5_12.8,1,0.082635,0.955135
robots_1_5_5_14.8,1,0.082635,0.955135
robots_1_5_5_15.2,1,0.074511,0.842647
robots_1_5_5_24.2,1,0.074511,0.842647
robots_1_5_5_26.4,1,0.079693,0.914399
robots_1_5_5_30.4,1,0.079693,0.914399
robots_1_5_5_31.2,1,0.074511,0.842647
robots_1_5_5_33.8,1,0.082635,0.955135
robots_1_5_5_34.4,1,0.079693,0.914399
robots_1_5_5_38.2,1,0.074511,0.842647
robots_1_5_5_45.4,1,0.079693,0.914399
robots_1_5_5_50.8,1,0.082635,0.955135
robots_1_5_5_56.2,1,0.074511,0.842647
robots_1_5_5_5.8,1,0.082635,0.955135
robots_1_5_5_61.2,1,0.074511,0.842647
robots_1_5_5_62.2,1,0.074511,0.842647
robots_1_5_5_66.4,1,0.079693,0.914399
robots_1_5_5_66.8,1,0.082635,0.955135
robots_1_5_5_75.2,1,0.074511,0.842647
robots_1_5_5_8.4,1,0.079693,0.914399
robots_1_5_5_87.4,1,0.079693,0.914399
robots_1_5_5_93.4,1,0.079693,0.914399
robots_1_5_5_95.8,1,0.082635,0.955135
robots_1_5_5_97.2,1,0.074511,0.842647
robots_1_5_5_99.8,1,0.082635,0.955135
s1196_d3_u-shuffled,1,0.75402,0.286281
s1269_d3_s-shuffled,1,0.718054,0.293148
s27_d5_u-shuffled,1,0.723849,0.303347
s298_d11_s-shuffled,1,0.743357,0.276955
s298_d2_s-shuffled,1,0.727177,0.264908
s298_d5_s-shuffled,1,0.740204,0.274607
s298_d9_s-shuffled,1,0.742816,0.276552
s3330_d10_u-shuffled,1,0.732911,0.276658
s3330_d4_s-shuffled,1,0.729853,0.271623
s386_d12_u-shuffled,1,0.733925,0.282015
s499_d15_s-shuffled,1,0.803089,0.283238
s499_d4_s-shuffled,1,0.797474,0.280465
s510_d12_s-shuffled,1,0.757,0.295664
s510_d31_s-shuffled,1,0.758904,0.295867
s510_d4_s-shuffled,1,0.749503,0.294861
s713_d3_s-shuffled,1,0.734076,0.257507
s713_d5_s-shuffled,1,0.740139,0.26419
s820_d6_s-shuffled,1,0.763014,0.278082
s820_d7_s-shuffled,1,0.763464,0.278338
S-adeu-0,1,0.607554,0.243196
S-adeu-1,1,0.603018,0.246007
S-adeu-2,1,0.607554,0.243196
S-adeu-3,1,0.603018,0.246007
S-adeu-4,1,0.606053,0.244126
S-adeu-5,1,0.606053,0.244126
S-adeu-6,1,0.607554,0.243196
S-adeu-7,1,0.603018,0.246007
S-adeu-8,1,0.604541,0.245063
S-adeu-9,1,0.603018,0.246007
S-edau-0,1,0.607554,0.243196
S-edau-1,1,0.603018,0.246007
S-edau-2,1,0.607554,0.243196
S-edau-3,1,0.603018,0.246007
S-edau-4,1,0.606053,0.244126
S-edau-5,1,0.606053,0.244126
S-edau-6,1,0.607554,0.243196
S-edau-7,1,0.603018,0.246007
S-edau-8,1,0.604541,0.245063
S-edau-9,1,0.603018,0.246007
sortnetsort10.AE.stepl.005,1,0.607135,0.171579
sortnetsort10.AE.stepl.012,1,0.607213,0.171677
sortnetsort10.v.stepl.006,1,0.503064,0.202758
sortnetsort10.v.stepl.007,1,0.50292,0.202774
sortnetsort10.v.stepl.012-shuffled,1,0.502558,0.202813
sortnetsort5.AE.stepl.003,1,0.577268,0.220339
sortnetsort5.AE.stepl.005,1,0.577177,0.22042
sortnetsort5.AE.stepl.006,1,0.577154,0.220441
sortnetsort5.AE.stepl.007,1,0.577138,0.220456
sortnetsort5.v.stepl.007-shuffled,1,0.512635,0.244765
sortnetsort6.AE.stepl.003,1,0.588422,0.201654
sortnetsort6.AE.stepl.006,1,0.588442,0.201788
sortnetsort6.v.stepl.003-shuffled,1,0.510799,0.230022
sortnetsort7.AE.stepl.003,1,0.595595,0.189868
sortnetsort7.AE.stepl.005,1,0.595654,0.189984
sortnetsort7.AE.stepl.006,1,0.595669,0.190013
sortnetsort7.AE.stepl.009,1,0.595694,0.190062
sortnetsort7.v.stepl.004-shuffled,1,0.507106,0.220011
sortnetsort8.AE.stepl.005,1,0.60066,0.181906
sortnetsort8.AE.stepl.007,1,0.600694,0.181957
sortnetsort8.AE.stepl.009,1,0.600713,0.181985
sortnetsort8.v.stepl.008-shuffled,1,0.504419,0.212753
sortnetsort9.AE.stepl.004,1,0.604298,0.175991
sortnetsort9.AE.stepl.005,1,0.60433,0.176034
sortnetsort9.AE.stepl.012,1,0.604406,0.176136
sortnetsort9.v.stepl.006,1,0.503764,0.207141
sortnetsort9.v.stepl.012-shuffled,1,0.503179,0.207198
ssa7552-159-00-shuffled,1,0.611294,0.048866
ssa7552-159-50-shuffled,1,0.601797,0.057282
ssa7552-159-90-shuffled,1,0.591383,0.066478
ssa7552-160-50-shuffled,1,0.601079,0.055914
stmt1_145_146,1,0.774194,0.294355
stmt11_643_645,1,0.718816,0.237844
stmt1_20_21,1,0.763441,0.327957
stmt124_966_965,1,0.707359,0.238528
stmt1_30_31,1,0.755102,0.357143
stmt137_903_911,1,0.707028,0.239204
stmt1_392_393,1,0.748101,0.248734
stmt16_0_1,1,0.720703,0.238281
stmt1_629_630,1,0.722106,0.234643
stmt16_47_48,1,0.70553,0.221758
stmt16_818_819,1,0.72116,0.219512
stmt17_143_144,1,0.7306,0.25183
stmt17_18_19,1,0.723917,0.256822
stmt17_63_70,1,0.705828,0.237013
stmt17_63_78,1,0.706562,0.236143
stmt17_82_94,1,0.708448,0.233907
stmt1_787_788,1,0.733036,0.251028
stmt17_99_98,1,0.712604,0.227767
stmt1_811_812,1,0.723232,0.209091
stmt18_258_260,1,0.706806,0.265052
stmt19_125_302,1,0.591227,0.280858
stmt19_133_257,1,0.600041,0.286261
stmt19_137_313,1,0.592074,0.280639
stmt19_142_261,1,0.598974,0.282256
stmt19_177_302,1,0.592175,0.280587
stmt1_919_920,1,0.7057,0.237296
stmt19_214_309,1,0.590988,0.279854
stmt19_217_250,1,0.598147,0.284545
stmt19_2_180,1,0.584281,0.287852
stmt19_261_266,1,0.604367,0.284808
stmt19_2_83,1,0.572005,0.291124
stmt19_313_318,1,0.591794,0.277415
stmt19_313_412,1,0.585603,0.275007
stmt19_3_177,1,0.580171,0.286
stmt19_3_309,1,0.58945,0.280055
stmt19_3_78,1,0.567546,0.287944
stmt19_3_83,1,0.568054,0.287785
stmt19_66_318,1,0.584929,0.275852
stmt19_66_90,1,0.570625,0.279905
stmt19_67_83,1,0.567666,0.277705
stmt19_79_87,1,0.707986,0.234455
stmt19_83_302,1,0.589866,0.280296
stmt19_83_90,1,0.571582,0.279656
stmt19_90_133,1,0.577794,0.280203
stmt21_127_258,1,0.599814,0.286336
stmt21_134_418,1,0.575826,0.270206
stmt21_143_258,1,0.598664,0.282323
stmt21_252_310,1,0.600551,0.284022
stmt21_267_310,1,0.597351,0.280815
stmt21_310_360,1,0.589741,0.277344
stmt21_4_5,1,0.563475,0.295656
stmt21_70_258,1,0.598631,0.286366
stmt21_71_304,1,0.588803,0.276159
stmt21_71_70,1,0.566483,0.277996
stmt21_79_314,1,0.590239,0.280225
stmt21_79_91,1,0.571182,0.279767
stmt22_179_182,1,0.587831,0.284715
stmt22_6_80,1,0.571429,0.291317
stmt22_92_259,1,0.597966,0.282147
stmt23_66_76,1,0.706218,0.23655
stmt24_148_149,1,0.773399,0.295567
stmt24_292_293,1,0.709022,0.265565
stmt24_765_766,1,0.709705,0.238819
stmt24_7_8,1,0.810811,0.297297
stmt25_52_53,1,0.705691,0.221251
stmt25_597_598,1,0.724399,0.252577
stmt2_649_723,1,0.720021,0.238758
stmt2_649_776,1,0.71979,0.230736
stmt27_149_224,1,0.587515,0.284034
stmt27_296_297,1,0.711111,0.266049
stmt27_93_98,1,0.712209,0.227023
stmt28_68_81,1,0.707138,0.23546
stmt29_21_275,1,0.599956,0.284816
stmt2_976_999,1,0.747292,0.236701
stmt31_100_276,1,0.600643,0.284494
stmt31_22_23,1,0.572737,0.294118
stmt32_122_129,1,0.772152,0.297468
stmt32_153_277,1,0.601051,0.284398
stmt32_228_277,1,0.597204,0.282569
stmt3_639_640,1,0.742358,0.237991
stmt37_941_942,1,0.701897,0.233213
stmt38_943_942,1,0.70193,0.232862
stmt39_34_107,1,0.577586,0.2893
stmt3_969_973,1,0.734349,0.225888
stmt41_235_286,1,0.594163,0.281347
stmt41_262_275,1,0.701987,0.244481
stmt41_336_385,1,0.586106,0.274905
stmt41_36_37,1,0.568352,0.291354
stmt44_107_108,1,0.76,0.31
stmt44_107_113,1,0.767442,0.302326
stmt44_252_301,1,0.705137,0.264843
stmt44_40_162,1,0.581043,0.287336
stmt44_40_41,1,0.566975,0.290123
stmt44_554_604,1,0.721764,0.251345
stmt46_163_289,1,0.595545,0.282206
stmt47_239_290,1,0.592483,0.280688
stmt50_167_293,1,0.593279,0.28143
stmt52_117_295,1,0.592634,0.281454
stmt52_295_394,1,0.586609,0.275966
stmt52_54_55,1,0.563943,0.288928
stmt53_208_245,1,0.581953,0.281635
stmt5_731_730,1,0.706479,0.236668
stmt6_13_14,1,0.789474,0.381579
stmt70_191_213,1,0.702186,0.26571
stmt70_495_501,1,0.720407,0.251634
stmt72_696_721,1,0.706188,0.238425
stmt7_33_34,1,0.632705,0.283615
stmt82_224_225,1,0.704981,0.266284
stmt85_64_122,1,0.575474,0.287737
stmt86_889_890,1,0.707958,0.232265
stmt9_350_351,1,0.744122,0.242739
stmt9_445_446,1,0.75632,0.262386
szymanski-10-s-shuffled,1,0.795835,0.599054
szymanski-24-s-shuffled,1,0.80258,0.608318
T-adeu-0,1,0.624169,0.216191
T-adeu-1,1,0.619559,0.218843
T-adeu-2,1,0.624169,0.216191
T-adeu-3,1,0.619559,0.218843
T-adeu-4,1,0.622645,0.217068
T-adeu-5,1,0.622645,0.217068
T-adeu-6,1,0.624169,0.216191
T-adeu-7,1,0.619559,0.218843
T-adeu-8,1,0.621108,0.217952
T-adeu-9,1,0.619559,0.218843
T-edau-0,1,0.624169,0.216191
T-edau-1,1,0.619559,0.218843
T-edau-2,1,0.624169,0.216191
T-edau-3,1,0.619559,0.218843
T-edau-4,1,0.622645,0.217068
T-edau-5,1,0.622645,0.217068
T-edau-6,1,0.624169,0.216191
T-edau-7,1,0.619559,0.218843
T-edau-8,1,0.621108,0.217952
T-edau-9,1,0.619559,0.218843
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.618197,0.253118
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.629285,0.244486
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.616378,0.251615
test1_quant2,1,0.471933,0.628378
test1_quant3,1,0.462348,0.647368
test1_quant_squaring2,1,0.471933,0.628378
test1_quant_squaring3,1,0.455902,0.659483
test3_quant2-shuffled,1,0.482115,0.581649
test3_quant4,1,0.465872,0.621885
test3_quant_squaring4,1,0.455528,0.643392
test4_quant2,1,0.506912,0.544931
test4_quant4,1,0.48505,0.592193
test4_quant_squaring2,1,0.506912,0.544931
test4_quant_squaring4,1,0.471429,0.618831
test5_quant5-shuffled,1,0.42933,0.701382
test5_quant_squaring5-shuffled,1,0.426942,0.705631
texas.ifetch1^4.E-f4-shuffled,1,0.54622,0.333295
texas.ifetch1^9.E-f4-shuffled,1,0.548504,0.333293
TOILET10.1.iv.20-shuffled,1,0.452341,0.20262
TOILET16.1.iv.32-shuffled,1,0.384852,0.171138
TOILET7.1.iv.13-shuffled,1,0.496311,0.226023
TOILET7.1.iv.14-shuffled,1,0.497512,0.224502
toilet_a_02_01.2-shuffled,1,0.641026,0.307692
toilet_a_02_10.2-shuffled,1,0.237745,0.073529
toilet_a_04_10.2-shuffled,1,0.173378,0.098434
toilet_a_06_01.4-shuffled,1,0.226502,0.647149
toilet_a_06_10.2-shuffled,1,0.12355,0.237819
toilet_a_08_01.4-shuffled,1,0.079457,0.862083
toilet_a_08_10.2-shuffled,1,0.068125,0.52187
toilet_a_10_01.11-shuffled,1,0.057647,0.885894
toilet_a_10_01.5-shuffled,1,0.027701,0.946432
toilet_a_10_10.2-shuffled,1,0.025623,0.799844
toilet_c_02_01.2-shuffled,1,0.621622,0.162162
toilet_c_04_01.4-shuffled,1,0.518919,0.248649
toilet_c_04_10.2-shuffled,1,0.176471,0.051765
toilet_c_06_01.5-shuffled,1,0.46114,0.238342
toilet_c_06_10.2-shuffled,1,0.148336,0.049204
toilet_c_08_01.13-shuffled,1,0.438056,0.19165
toilet_c_08_01.16-shuffled,1,0.441291,0.185865
toilet_c_08_01.4-shuffled,1,0.399558,0.260486
toilet_c_08_05.10-shuffled,1,0.23723,0.060166
toilet_c_08_05.6-shuffled,1,0.229604,0.066781
toilet_c_08_05.7-shuffled,1,0.232368,0.064384
toilet_c_08_05.8-shuffled,1,0.234411,0.062611
toilet_c_08_05.9-shuffled,1,0.235983,0.061247
toilet_c_08_10.2-shuffled,1,0.129371,0.04995
toilet_c_10_01.11-shuffled,1,0.39916,0.192077
toilet_c_10_01.15-shuffled,1,0.405393,0.180371
toilet_c_10_01.20-shuffled,1,0.409711,0.172265
toilet_c_10_01.4-shuffled,1,0.359551,0.266453
toilet_c_10_05.11-shuffled,1,0.21619,0.054422
toilet_c_10_05.12-shuffled,1,0.21705,0.053516
toilet_c_10_05.7-shuffled,1,0.210195,0.060738
toilet_c_10_05.9-shuffled,1,0.21388,0.056856
toilet_c_10_10.2-shuffled,1,0.115867,0.051661
toilet_g_02_01.2-shuffled,1,0.772727,0.181818
toilet_g_04_01.2-shuffled,1,0.653846,0.461538
toilet_g_08_01.2-shuffled,1,0.492647,0.588235
toilet_g_20_01.2-shuffled,1,0.284483,0.758621
uclid-pipe2,1,0.735711,0.30388
uclid-pipe3a,1,0.739515,0.307372
Umbrella_tbm_05.tex.module.000011,1,0.49566,0.506556
Umbrella_tbm_05.tex.module.000015,1,0.495334,0.506906
Umbrella_tbm_05.tex.module.000025,1,0.493222,0.509171
Umbrella_tbm_05.tex.module.000030,1,0.491228,0.511308
Umbrella_tbm_05.tex.module.000039,1,0.488494,0.51424
Umbrella_tbm_05.tex.module.000043,1,0.486422,0.516462
Umbrella_tbm_05.tex.module.000053,1,0.482849,0.520293
Umbrella_tbm_05.tex.module.000064,1,0.474311,0.529449
Umbrella_tbm_05.tex.module.000065,1,0.473365,0.530463
Umbrella_tbm_05.tex.module.000079,1,0.47031,0.533738
Umbrella_tbm_05.tex.module.000088,1,0.471777,0.532404
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.244434,0.757921
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.244434,0.757921
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.246208,0.756141
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.245026,0.757326
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.243246,0.759112
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.24384,0.758516
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.244434,0.757921
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.244434,0.757921
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.24384,0.758516
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.24384,0.758516
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.244434,0.757921
Umbrella_tbm_21.tex.module.000024,1,0.486379,0.516592
Umbrella_tbm_21.tex.module.000029,1,0.484613,0.51849
Umbrella_tbm_21.tex.module.000044,1,0.478235,0.525343
Umbrella_tbm_21.tex.module.000049,1,0.478235,0.525343
Umbrella_tbm_21.tex.module.000056,1,0.477404,0.526236
Umbrella_tbm_21.tex.module.000069,1,0.479482,0.524221
Umbrella_tbm_21.tex.module.000079,1,0.478357,0.525434
Umbrella_tbm_21.tex.module.000129,1,0.477774,0.526063
Umbrella_tbm_21.tex.module.000134,1,0.476565,0.527368
Umbrella_tbm_21.tex.module.000139,1,0.475618,0.52839
Umbrella_tbm_21.tex.module.000149,1,0.474634,0.529452
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,0.243558,0.758883
Umbrella_tbm_24.tex.module.000066,1,0.471005,0.534794
Umbrella_tbm_24.tex.module.000103,1,0.466482,0.539737
Umbrella_tbm_24.tex.module.000131,1,0.462828,0.543732
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,0.269215,0.73344
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,0.269215,0.73344
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,0.269215,0.73344
Umbrella_tbm_25.tex.module.000003,1,0.501244,0.500622
Umbrella_tbm_25.tex.module.000031,1,0.501244,0.500622
Umbrella_tbm_25.tex.module.000041,1,0.500559,0.501358
Umbrella_tbm_25.tex.module.000084,1,0.490881,0.511756
Umbrella_tbm_25.tex.module.000087,1,0.490881,0.511756
Umbrella_tbm_25.tex.module.000099,1,0.48976,0.512883
Umbrella_tbm_25.tex.module.000106,1,0.493109,0.509517
Umbrella_tbm_25.tex.module.000121,1,0.491967,0.510749
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,0.275721,0.726052
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,0.274732,0.727043
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,0.275721,0.726052
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,0.275474,0.726299
Umbrella_tbm_26.tex.module.000004,1,0.482412,0.520762
Umbrella_tbm_26.tex.module.000021,1,0.483777,0.519388
Umbrella_tbm_26.tex.module.000041,1,0.475348,0.528445
Umbrella_tbm_26.tex.module.000061,1,0.475938,0.528045
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,0.293142,0.709621
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,0.294029,0.708731
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,0.293142,0.709621
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,0.293142,0.709621
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,0.294029,0.708731
Umbrella_tbm_29.tex.module.000009,1,0.49921,0.503636
Umbrella_tbm_29.tex.module.000010,1,0.498717,0.504169
Umbrella_tbm_29.tex.module.000078,1,0.482949,0.521565
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,0.288925,0.713737
vis.arbiter.E-f4-shuffled,1,0.524408,0.333303
vis.coherence^1.E-d4-shuffled,1,0.523227,0.333303
vis.elevator^1.E-f2-shuffled,1,0.528612,0.333294
vis.emodel.E-f4-shuffled,1,0.530837,0.333295
vis.prodcell^01.E-d4-shuffled,1,0.52681,0.333315
vis.prodcell^04.E-f4-shuffled,1,0.525342,0.333325
vis.prodcell^05.E-f4-shuffled,1,0.524914,0.333325
vis.prodcell^08.E-f4-shuffled,1,0.525663,0.333327
vis.prodcell^09.E-f2-shuffled,1,0.528683,0.333313
vis.prodcell^23.E-f4-shuffled,1,0.525255,0.333327
vis.prodcell^24.E-f3-shuffled,1,0.525837,0.333323
vonNeumann-ripple-carry-13-c-shuffled,1,0.728408,0.33492
vonNeumann-ripple-carry-15-c-shuffled,1,0.728984,0.334724
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.488166,0.514338
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.467636,0.5342
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.456435,0.546084
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.475003,0.526622
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.458091,0.544599
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.441227,0.560628
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.448481,0.553165
