@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC

@DATA
robots_1_5_5_34.4,1,0.079693
robots_1_5_5_38.2,1,0.074511
robots_1_5_5_45.4,1,0.079693
robots_1_5_5_50.8,1,0.082635
robots_1_5_5_56.2,1,0.074511
robots_1_5_5_5.8,1,0.082635
robots_1_5_5_61.2,1,0.074511
robots_1_5_5_62.2,1,0.074511
robots_1_5_5_66.4,1,0.079693
robots_1_5_5_66.8,1,0.082635
robots_1_5_5_75.2,1,0.074511
robots_1_5_5_8.4,1,0.079693
robots_1_5_5_87.4,1,0.079693
robots_1_5_5_93.4,1,0.079693
robots_1_5_5_95.8,1,0.082635
robots_1_5_5_97.2,1,0.074511
robots_1_5_5_99.8,1,0.082635
s1196_d3_u-shuffled,1,0.75402
s1269_d3_s-shuffled,1,0.718054
s27_d5_u-shuffled,1,0.723849
s298_d11_s-shuffled,1,0.743357
s298_d2_s-shuffled,1,0.727177
s298_d5_s-shuffled,1,0.740204
s298_d9_s-shuffled,1,0.742816
s3330_d10_u-shuffled,1,0.732911
s3330_d4_s-shuffled,1,0.729853
s386_d12_u-shuffled,1,0.733925
s499_d15_s-shuffled,1,0.803089
s499_d4_s-shuffled,1,0.797474
s510_d12_s-shuffled,1,0.757
s510_d31_s-shuffled,1,0.758904
s510_d4_s-shuffled,1,0.749503
s713_d3_s-shuffled,1,0.734076
s713_d5_s-shuffled,1,0.740139
s820_d6_s-shuffled,1,0.763014
s820_d7_s-shuffled,1,0.763464
S-adeu-0,1,0.607554
S-adeu-1,1,0.603018
S-adeu-2,1,0.607554
S-adeu-3,1,0.603018
S-adeu-4,1,0.606053
S-adeu-5,1,0.606053
S-adeu-6,1,0.607554
S-adeu-7,1,0.603018
S-adeu-8,1,0.604541
S-adeu-9,1,0.603018
S-edau-0,1,0.607554
S-edau-1,1,0.603018
S-edau-2,1,0.607554
S-edau-3,1,0.603018
S-edau-4,1,0.606053
S-edau-5,1,0.606053
S-edau-6,1,0.607554
S-edau-7,1,0.603018
S-edau-8,1,0.604541
S-edau-9,1,0.603018
sortnetsort10.AE.stepl.005,1,0.607135
sortnetsort10.AE.stepl.012,1,0.607213
sortnetsort10.v.stepl.006,1,0.503064
sortnetsort10.v.stepl.007,1,0.50292
sortnetsort10.v.stepl.012-shuffled,1,0.502558
sortnetsort5.AE.stepl.003,1,0.577268
sortnetsort5.AE.stepl.005,1,0.577177
sortnetsort5.AE.stepl.006,1,0.577154
sortnetsort5.AE.stepl.007,1,0.577138
sortnetsort5.v.stepl.007-shuffled,1,0.512635
sortnetsort6.AE.stepl.003,1,0.588422
sortnetsort6.AE.stepl.006,1,0.588442
sortnetsort6.v.stepl.003-shuffled,1,0.510799
sortnetsort7.AE.stepl.003,1,0.595595
sortnetsort7.AE.stepl.005,1,0.595654
sortnetsort7.AE.stepl.006,1,0.595669
sortnetsort7.AE.stepl.009,1,0.595694
sortnetsort7.v.stepl.004-shuffled,1,0.507106
sortnetsort8.AE.stepl.005,1,0.60066
sortnetsort8.AE.stepl.007,1,0.600694
sortnetsort8.AE.stepl.009,1,0.600713
sortnetsort8.v.stepl.008-shuffled,1,0.504419
sortnetsort9.AE.stepl.004,1,0.604298
sortnetsort9.AE.stepl.005,1,0.60433
sortnetsort9.AE.stepl.012,1,0.604406
sortnetsort9.v.stepl.006,1,0.503764
sortnetsort9.v.stepl.012-shuffled,1,0.503179
ssa7552-159-00-shuffled,1,0.611294
ssa7552-159-50-shuffled,1,0.601797
ssa7552-159-90-shuffled,1,0.591383
ssa7552-160-50-shuffled,1,0.601079
stmt1_145_146,1,0.774194
stmt11_643_645,1,0.718816
stmt1_20_21,1,0.763441
stmt124_966_965,1,0.707359
stmt1_30_31,1,0.755102
stmt137_903_911,1,0.707028
stmt1_392_393,1,0.748101
stmt16_0_1,1,0.720703
stmt1_629_630,1,0.722106
stmt16_47_48,1,0.70553
stmt16_818_819,1,0.72116
stmt17_143_144,1,0.7306
stmt17_18_19,1,0.723917
stmt17_63_70,1,0.705828
stmt17_63_78,1,0.706562
stmt17_82_94,1,0.708448
stmt1_787_788,1,0.733036
stmt17_99_98,1,0.712604
stmt1_811_812,1,0.723232
stmt18_258_260,1,0.706806
stmt19_125_302,1,0.591227
stmt19_133_257,1,0.600041
stmt19_137_313,1,0.592074
stmt19_142_261,1,0.598974
stmt19_177_302,1,0.592175
stmt1_919_920,1,0.7057
stmt19_214_309,1,0.590988
stmt19_217_250,1,0.598147
stmt19_2_180,1,0.584281
stmt19_261_266,1,0.604367
stmt19_2_83,1,0.572005
stmt19_313_318,1,0.591794
stmt19_313_412,1,0.585603
stmt19_3_177,1,0.580171
stmt19_3_309,1,0.58945
stmt19_3_78,1,0.567546
stmt19_3_83,1,0.568054
stmt19_66_318,1,0.584929
stmt19_66_90,1,0.570625
stmt19_67_83,1,0.567666
stmt19_79_87,1,0.707986
stmt19_83_302,1,0.589866
stmt19_83_90,1,0.571582
stmt19_90_133,1,0.577794
stmt21_127_258,1,0.599814
stmt21_134_418,1,0.575826
stmt21_143_258,1,0.598664
stmt21_252_310,1,0.600551
stmt21_267_310,1,0.597351
stmt21_310_360,1,0.589741
stmt21_4_5,1,0.563475
stmt21_70_258,1,0.598631
stmt21_71_304,1,0.588803
stmt21_71_70,1,0.566483
stmt21_79_314,1,0.590239
stmt21_79_91,1,0.571182
stmt22_179_182,1,0.587831
stmt22_6_80,1,0.571429
stmt22_92_259,1,0.597966
stmt23_66_76,1,0.706218
stmt24_148_149,1,0.773399
stmt24_292_293,1,0.709022
stmt24_765_766,1,0.709705
stmt24_7_8,1,0.810811
stmt25_52_53,1,0.705691
stmt25_597_598,1,0.724399
stmt2_649_723,1,0.720021
stmt2_649_776,1,0.71979
stmt27_149_224,1,0.587515
stmt27_296_297,1,0.711111
stmt27_93_98,1,0.712209
stmt28_68_81,1,0.707138
stmt29_21_275,1,0.599956
stmt2_976_999,1,0.747292
stmt31_100_276,1,0.600643
stmt31_22_23,1,0.572737
stmt32_122_129,1,0.772152
stmt32_153_277,1,0.601051
stmt32_228_277,1,0.597204
stmt3_639_640,1,0.742358
stmt37_941_942,1,0.701897
stmt38_943_942,1,0.70193
stmt39_34_107,1,0.577586
stmt3_969_973,1,0.734349
stmt41_235_286,1,0.594163
stmt41_262_275,1,0.701987
stmt41_336_385,1,0.586106
stmt41_36_37,1,0.568352
stmt44_107_108,1,0.76
stmt44_107_113,1,0.767442
stmt44_252_301,1,0.705137
stmt44_40_162,1,0.581043
stmt44_40_41,1,0.566975
stmt44_554_604,1,0.721764
stmt46_163_289,1,0.595545
stmt47_239_290,1,0.592483
stmt50_167_293,1,0.593279
stmt52_117_295,1,0.592634
stmt52_295_394,1,0.586609
stmt52_54_55,1,0.563943
stmt53_208_245,1,0.581953
stmt5_731_730,1,0.706479
stmt6_13_14,1,0.789474
stmt70_191_213,1,0.702186
stmt70_495_501,1,0.720407
stmt72_696_721,1,0.706188
stmt7_33_34,1,0.632705
stmt82_224_225,1,0.704981
stmt85_64_122,1,0.575474
stmt86_889_890,1,0.707958
stmt9_350_351,1,0.744122
stmt9_445_446,1,0.75632
szymanski-10-s-shuffled,1,0.795835
szymanski-24-s-shuffled,1,0.80258
T-adeu-0,1,0.624169
T-adeu-1,1,0.619559
T-adeu-2,1,0.624169
T-adeu-3,1,0.619559
T-adeu-4,1,0.622645
T-adeu-5,1,0.622645
T-adeu-6,1,0.624169
T-adeu-7,1,0.619559
T-adeu-8,1,0.621108
T-adeu-9,1,0.619559
T-edau-0,1,0.624169
T-edau-1,1,0.619559
T-edau-2,1,0.624169
T-edau-3,1,0.619559
T-edau-4,1,0.622645
T-edau-5,1,0.622645
T-edau-6,1,0.624169
T-edau-7,1,0.619559
T-edau-8,1,0.621108
T-edau-9,1,0.619559
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.618197
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.629285
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.616378
test1_quant2,1,0.471933
test1_quant3,1,0.462348
test1_quant_squaring2,1,0.471933
test1_quant_squaring3,1,0.455902
test3_quant2-shuffled,1,0.482115
test3_quant4,1,0.465872
test3_quant_squaring4,1,0.455528
test4_quant2,1,0.506912
test4_quant4,1,0.48505
test4_quant_squaring2,1,0.506912
test4_quant_squaring4,1,0.471429
test5_quant5-shuffled,1,0.42933
test5_quant_squaring5-shuffled,1,0.426942
texas.ifetch1^4.E-f4-shuffled,1,0.54622
texas.ifetch1^9.E-f4-shuffled,1,0.548504
TOILET10.1.iv.20-shuffled,1,0.452341
TOILET16.1.iv.32-shuffled,1,0.384852
TOILET7.1.iv.13-shuffled,1,0.496311
TOILET7.1.iv.14-shuffled,1,0.497512
toilet_a_02_01.2-shuffled,1,0.641026
toilet_a_02_10.2-shuffled,1,0.237745
toilet_a_04_10.2-shuffled,1,0.173378
toilet_a_06_01.4-shuffled,1,0.226502
toilet_a_06_10.2-shuffled,1,0.12355
toilet_a_08_01.4-shuffled,1,0.079457
toilet_a_08_10.2-shuffled,1,0.068125
toilet_a_10_01.11-shuffled,1,0.057647
toilet_a_10_01.5-shuffled,1,0.027701
toilet_a_10_10.2-shuffled,1,0.025623
toilet_c_02_01.2-shuffled,1,0.621622
toilet_c_04_01.4-shuffled,1,0.518919
toilet_c_04_10.2-shuffled,1,0.176471
toilet_c_06_01.5-shuffled,1,0.46114
toilet_c_06_10.2-shuffled,1,0.148336
toilet_c_08_01.13-shuffled,1,0.438056
toilet_c_08_01.16-shuffled,1,0.441291
toilet_c_08_01.4-shuffled,1,0.399558
toilet_c_08_05.10-shuffled,1,0.23723
toilet_c_08_05.6-shuffled,1,0.229604
toilet_c_08_05.7-shuffled,1,0.232368
toilet_c_08_05.8-shuffled,1,0.234411
toilet_c_08_05.9-shuffled,1,0.235983
toilet_c_08_10.2-shuffled,1,0.129371
toilet_c_10_01.11-shuffled,1,0.39916
toilet_c_10_01.15-shuffled,1,0.405393
toilet_c_10_01.20-shuffled,1,0.409711
toilet_c_10_01.4-shuffled,1,0.359551
toilet_c_10_05.11-shuffled,1,0.21619
toilet_c_10_05.12-shuffled,1,0.21705
toilet_c_10_05.7-shuffled,1,0.210195
toilet_c_10_05.9-shuffled,1,0.21388
toilet_c_10_10.2-shuffled,1,0.115867
toilet_g_02_01.2-shuffled,1,0.772727
toilet_g_04_01.2-shuffled,1,0.653846
toilet_g_08_01.2-shuffled,1,0.492647
toilet_g_20_01.2-shuffled,1,0.284483
uclid-pipe2,1,0.735711
uclid-pipe3a,1,0.739515
Umbrella_tbm_05.tex.module.000011,1,0.49566
Umbrella_tbm_05.tex.module.000015,1,0.495334
Umbrella_tbm_05.tex.module.000025,1,0.493222
Umbrella_tbm_05.tex.module.000030,1,0.491228
Umbrella_tbm_05.tex.module.000039,1,0.488494
Umbrella_tbm_05.tex.module.000043,1,0.486422
Umbrella_tbm_05.tex.module.000053,1,0.482849
Umbrella_tbm_05.tex.module.000064,1,0.474311
Umbrella_tbm_05.tex.module.000065,1,0.473365
Umbrella_tbm_05.tex.module.000079,1,0.47031
Umbrella_tbm_05.tex.module.000088,1,0.471777
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.244434
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.244434
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.246208
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.245026
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.243246
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.24384
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.244434
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.244434
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.24384
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.24384
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.244434
Umbrella_tbm_21.tex.module.000024,1,0.486379
Umbrella_tbm_21.tex.module.000029,1,0.484613
Umbrella_tbm_21.tex.module.000044,1,0.478235
Umbrella_tbm_21.tex.module.000049,1,0.478235
Umbrella_tbm_21.tex.module.000056,1,0.477404
Umbrella_tbm_21.tex.module.000069,1,0.479482
Umbrella_tbm_21.tex.module.000079,1,0.478357
Umbrella_tbm_21.tex.module.000129,1,0.477774
Umbrella_tbm_21.tex.module.000134,1,0.476565
Umbrella_tbm_21.tex.module.000139,1,0.475618
Umbrella_tbm_21.tex.module.000149,1,0.474634
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,0.243558
Umbrella_tbm_24.tex.module.000066,1,0.471005
Umbrella_tbm_24.tex.module.000103,1,0.466482
Umbrella_tbm_24.tex.module.000131,1,0.462828
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,0.269215
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,0.269215
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,0.269215
Umbrella_tbm_25.tex.module.000003,1,0.501244
Umbrella_tbm_25.tex.module.000031,1,0.501244
Umbrella_tbm_25.tex.module.000041,1,0.500559
Umbrella_tbm_25.tex.module.000084,1,0.490881
Umbrella_tbm_25.tex.module.000087,1,0.490881
Umbrella_tbm_25.tex.module.000099,1,0.48976
Umbrella_tbm_25.tex.module.000106,1,0.493109
Umbrella_tbm_25.tex.module.000121,1,0.491967
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,0.275721
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,0.274732
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,0.275721
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,0.275474
Umbrella_tbm_26.tex.module.000004,1,0.482412
Umbrella_tbm_26.tex.module.000021,1,0.483777
Umbrella_tbm_26.tex.module.000041,1,0.475348
Umbrella_tbm_26.tex.module.000061,1,0.475938
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,0.293142
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,0.294029
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,0.293142
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,0.293142
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,0.294029
Umbrella_tbm_29.tex.module.000009,1,0.49921
Umbrella_tbm_29.tex.module.000010,1,0.498717
Umbrella_tbm_29.tex.module.000078,1,0.482949
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,0.288925
vis.arbiter.E-f4-shuffled,1,0.524408
vis.coherence^1.E-d4-shuffled,1,0.523227
vis.elevator^1.E-f2-shuffled,1,0.528612
vis.emodel.E-f4-shuffled,1,0.530837
vis.prodcell^01.E-d4-shuffled,1,0.52681
vis.prodcell^04.E-f4-shuffled,1,0.525342
vis.prodcell^05.E-f4-shuffled,1,0.524914
vis.prodcell^08.E-f4-shuffled,1,0.525663
vis.prodcell^09.E-f2-shuffled,1,0.528683
vis.prodcell^23.E-f4-shuffled,1,0.525255
vis.prodcell^24.E-f3-shuffled,1,0.525837
vonNeumann-ripple-carry-13-c-shuffled,1,0.728408
vonNeumann-ripple-carry-15-c-shuffled,1,0.728984
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.488166
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.467636
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.456435
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.475003
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.458091
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.441227
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.448481
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.430798
x120.0,1,0.627274
x120.1,1,0.627075
x120.2,1,0.626928
x120.3,1,0.627027
x120.4,1,0.627285
x120.5,1,0.626774
x120.6,1,0.626493
x120.7,1,0.626786
x120.8,1,0.626439
x120.9,1,0.627308
x240.0,1,0.627068
x240.1,1,0.626919
x240.2,1,0.627473
x240.3,1,0.626885
x240.4,1,0.627272
x240.5,1,0.627034
x240.6,1,0.627118
x240.7,1,0.627405
x240.8,1,0.627352
x240.9,1,0.627101
x30.0,1,0.623457
x30.1,1,0.622772
x30.2,1,0.625954
x30.3,1,0.624319
x30.4,1,0.62673
x30.5,1,0.62409
x30.6,1,0.626277
x30.7,1,0.625912
x30.8,1,0.62331
x30.9,1,0.623593
x60.0,1,0.626279
x60.1,1,0.625987
x60.2,1,0.626774
x60.3,1,0.62583
x60.4,1,0.625135
x60.5,1,0.625337
x60.6,1,0.626387
x60.7,1,0.626638
x60.8,1,0.626101
x60.9,1,0.625202
z4ml.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.71134
