@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC

@DATA
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,4608,4608,4563,4546.8333,4553,4543,4463,4463
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,4339,4339,4252,4215.7143,4197,4183,4129,4129
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1650617512-037.SATISFIABLE.cnf,1,4403,4403,4195,4156.4286,4135,4098,4008,4008
SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,4587,4587,4504,4455.6,4417,4412,4358,4358
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,3550,3550,3294,2734.2,3190,1847,1421,1729
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S794554332-033.UNKNOWN.cnf,1,4045,4045,3956,3895.8571,3894,3803,3761,3761
SAT11/random/medium/unif-k7-r89-v50-c4450-S324945930-048.UNKNOWN.cnf,1,4655,4655,4595,4547.2,4526,4488,4472,4472
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,3917,3917,3735,3702.5714,3662,3641,3601,3601
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S2098066936-001.UNKNOWN.cnf,1,4455,4455,4349,4304,4274,4262,4247,4247
SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,42,59,36,32.2477,31,27,17,23
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S367251957-028.UNKNOWN.cnf,1,4022,4022,4004,3903.4286,3870,3844,3812,3812
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,63,93,51,46.7255,42,37,29,33
SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,4516,4516,4435,4353.2,4274,4273,4268,4268
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf,1,4173,4173,4047,3985.2857,3956,3940,3860,3860
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1129651135-081.SATISFIABLE.cnf,1,4496,4496,4478,4429.5714,4466,4364,4323,4323
SAT11/random/large/unif-k7-r85-v200-c17000-S771170845-016-UNKNOWN.cnf,1,3952,3952,3952,3845,3935,3794,3699,3699
SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1,4606,4606,4576,4562.4,4568,4541,4521,4521
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,4052,4052,3987,3852.4286,3839,3748,3670,3670
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1778371838-017-UNKNOWN.cnf,1,15,31,11,9.05,8,7,3,5
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1,3919,3919,3835,3746.4286,3717,3655,3633,3633
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,4437,4437,4425,4380.2857,4385,4345,4320,4320
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S91768321-029.SATISFIABLE.cnf,1,3018,3733,2040,1402.4706,869,757,625,663
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,5,11,4,2.7442,2,1,0,1
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1404138730-025.UNKNOWN.cnf,1,4152,4152,4049,4007,3991,3946,3932,3932
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1663503036-045.UNKNOWN.cnf,1,3999,3999,3931,3868.8571,3865,3788,3773,3773
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,3999,3999,3959,3851.8571,3847,3736,3730,3730
SAT11/random/large/unif-k7-r85-v200-c17000-S181603592-089-UNKNOWN.cnf,1,3992,3992,3992,3824.75,3836,3765,3706,3706
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S846876765-035.SATISFIABLE.cnf,1,3124,3257,1939,1464.7647,1012,865,769,786
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1635333981-027.UNKNOWN.cnf,1,4049,4049,4046,3928.5714,3896,3867,3829,3829
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S963265686-085-UNKNOWN.cnf,1,26,46,22,18.8036,17,14,7,12
SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,4526,4526,4506,4404.8,4388,4315,4289,4289
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,4351,4351,4345,4221.4286,4236,4138,4090,4090
SAT11/random/large/unif-k7-r85-v300-c25500-S942666749-061-UNKNOWN.cnf,1,202,333,157,146.069,139,113,101,109
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S689381858-022.UNKNOWN.cnf,1,4412,4412,4347,4227.1429,4184,4159,4123,4123
SAT11/random/medium/unif-k7-r89-v60-c5340-S384085843-009.UNKNOWN.cnf,1,4548,4548,4542,4468.8,4453,4450,4351,4351
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,4115,4115,4111,4025.8571,4013,3969,3931,3931
SAT11/random/medium/unif-k7-r89-v50-c4450-S1034575833-022.UNKNOWN.cnf,1,4658,4658,4563,4565.8,4557,4526,4525,4525
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1573194644-097.UNKNOWN.cnf,1,4059,4059,4049,3918.1429,3895,3818,3816,3816
SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,4444,4444,4444,4210.75,4285,4057,4057,4057
SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,156,352,144,137.0571,122,113,101,106
SAT11/random/large/unif-k5-r20-v1000-c20000-S1950850246-038-UNKNOWN.cnf,1,56,74,48,43.4848,43,37,29,31
SAT11/random/medium/unif-k7-r89-v80-c7120-S1957603206-080.SATISFIABLE.cnf,1,4570,4570,4478,4413.8,4373,4350,4298,4298
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S591042619-090.UNKNOWN.cnf,1,4082,4082,4056,3858.7143,3807,3738,3735,3735
SAT11/random/large/unif-k7-r85-v150-c12750-S93401285-051-UNKNOWN.cnf,1,4379,4379,4379,4188.25,4194,4116,4064,4064
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1397126856-076.UNKNOWN.cnf,1,4180,4180,4179,4114,4137,4056,4046,4046
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,3874,3874,3800,3735.2857,3713,3686,3635,3635
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,4060,4060,3938,3896.4286,3858,3848,3807,3807
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S173446080-001.UNKNOWN.cnf,1,4149,4149,4077,3993.2857,3993,3889,3879,3879
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf,1,7,11,5,3.7253,4,2,1,1
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,10,18,7,5.9222,6,4,1,3
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1,65,94,53,45.8136,42,36,24,32
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S873866006-055.UNKNOWN.cnf,1,4367,4367,4239,4159.5714,4142,4092,4001,4001
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S769368248-036.UNKNOWN.cnf,1,4060,4060,3900,3858.7143,3841,3804,3750,3750
SAT11/random/large/unif-k5-r20-v2000-c40000-S319509287-085-UNKNOWN.cnf,1,23,34,21,17.9113,17,15,10,13
SAT11/random/medium/unif-k7-r89-v50-c4450-S1027567260-047.UNKNOWN.cnf,1,4622,4622,4617,4573.6,4583,4541,4505,4505
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,10,14,7,5.9505,5,4,2,3
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S602837755-005.UNKNOWN.cnf,1,4482,4482,4417,4409.4286,4416,4388,4338,4338
SAT11/random/medium/unif-k7-r89-v60-c5340-S1458986015-022.SATISFIABLE.cnf,1,4605,4605,4519,4487.6,4449,4445,4420,4420
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1268831169-016-UNKNOWN.cnf,1,9,12,6,4.6222,4,2,1,2
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,4007,4007,3863,3819.4286,3783,3764,3699,3699
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S2038462183-033.SATISFIABLE.cnf,1,4489,4489,4422,4385.8571,4362,4350,4337,4337
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S2092454698-027.UNKNOWN.cnf,1,4357,4357,4250,4225.7143,4197,4187,4182,4182
SAT11/random/large/unif-k7-r85-v150-c12750-S313239685-087-UNKNOWN.cnf,1,4398,4398,4398,4203,4301,4060,4053,4053
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S874492400-019-UNKNOWN.cnf,1,5,8,4,2.8778,3,1,0,1
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S34055288-072.SATISFIABLE.cnf,1,4367,4367,4365,4234.1429,4198,4185,4099,4099
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,4102,4102,4012,3950.1429,3936,3873,3872,3872
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1,4039,4039,4023,3902.1429,3885,3850,3767,3767
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1880411078-058.SATISFIABLE.cnf,1,4471,4471,4462,4313.2857,4268,4246,4206,4206
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1090604743-089.UNKNOWN.cnf,1,4106,4106,4074,4003.5714,3954,3942,3930,3930
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1,4030,4030,3953,3802.1429,3784,3678,3615,3615
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,3931,3931,3801,3752.7143,3724,3677,3654,3654
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S2124915970-046.UNKNOWN.cnf,1,4309,4309,4280,4166.7143,4121,4111,4108,4108
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S60874767-043.UNKNOWN.cnf,1,4497,4497,4483,4408.2857,4405,4326,4326,4326
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S815408325-054.UNKNOWN.cnf,1,4430,4430,4378,4324.5714,4310,4282,4256,4256
SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,55,81,49,44.1031,42,38,27,33
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1864619158-076.SATISFIABLE.cnf,1,4105,4105,4031,3926.1429,3899,3853,3818,3818
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,3533,3533,3389,3108.1111,3309,3182,2047,2047
SAT11/random/large/unif-k7-r85-v300-c25500-S415002759-031-UNKNOWN.cnf,1,195,292,152,139.6333,132,113,86,107
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1,4311,4311,4297,4209.5714,4187,4161,4126,4126
SAT11/random/medium/unif-k7-r89-v70-c6230-S289144908-090.UNKNOWN.cnf,1,4579,4579,4496,4446.2,4395,4389,4372,4372
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1094982880-055.UNKNOWN.cnf,1,4072,4072,4008,3873.4286,3845,3800,3707,3707
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1863077195-052.SATISFIABLE.cnf,1,3739,3739,3715,3667.2857,3702,3631,3546,3546
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1920335371-069-UNKNOWN.cnf,1,7,14,5,3.5684,3,2,1,1
SAT11/random/large/unif-k7-r85-v150-c12750-S541704841-072-UNKNOWN.cnf,1,4444,4444,4444,4202.5,4288,4052,4026,4026
SAT11/random/medium/unif-k7-r89-v90-c8010-S2127424322-078.UNKNOWN.cnf,1,4509,4509,4420,4363.8,4314,4301,4275,4275
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1507171828-044.SATISFIABLE.cnf,1,4090,4090,4049,4005.7143,4001,3958,3928,3928
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1205196501-095.UNKNOWN.cnf,1,4076,4076,4031,3922,3905,3840,3837,3837
SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf,1,4597,4597,4507,4470.2,4440,4412,4395,4395
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,4049,4049,4020,3877,3841,3782,3745,3745
SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,86,123,69,64.7045,61,56,37,51
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1097024859-001.SATISFIABLE.cnf,1,4000,4000,3949,3859.75,3836,3811,3784,3784
SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,3932,3932,3932,3836.75,3865,3845,3705,3705
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S984689729-080.UNKNOWN.cnf,1,4138,4138,4134,4111.1667,4104,4099,4091,4091
SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,56,91,48,44.1224,42,37,25,33
SAT11/random/large/unif-k5-r20-v2000-c40000-S837431592-027-UNKNOWN.cnf,1,24,34,20,17.6992,17,14,10,13
SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1,259,733,239,225,196,180,143,160
SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1,4570,4570,4516,4467.8,4440,4428,4385,4385
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,143,302,121,118.1957,108,99,76,90
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,3244,3623,2700,1635.1333,1172,740,613,626
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,3794,3794,3713,3693,3698,3645,3613,3613
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S869604189-077.UNKNOWN.cnf,1,3989,3989,3842,3781.4286,3744,3696,3664,3664
SAT11/random/large/unif-k5-r20-v1250-c25000-S1245360321-088-UNKNOWN.cnf,1,42,64,35,31.8909,31,27,20,23
SAT11/random/medium/unif-k7-r89-v80-c7120-S1147977026-087.SATISFIABLE.cnf,1,4478,4478,4444,4388.2,4383,4349,4287,4287
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,142,277,117,114.4043,106,93,76,85
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,4062,4062,3855,3815.8571,3759,3734,3709,3709
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S768688898-014.UNKNOWN.cnf,1,4130,4130,4103,4057.5714,4065,3995,3958,3958
SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1,4637,4637,4620,4582.2,4562,4556,4536,4536
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,3886,3886,3849,3776.2857,3767,3739,3641,3641
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,6,7,4,2.8222,3,1,1,1
SAT11/random/medium/unif-k7-r89-v80-c7120-S1968028041-077.UNKNOWN.cnf,1,4519,4519,4461,4400,4350,4339,4331,4331
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S2065143904-035.UNKNOWN.cnf,1,3974,3974,3770,3765,3748,3698,3681,3681
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,4046,4046,3925,3881.1429,3865,3812,3794,3794
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1469984978-038.UNKNOWN.cnf,1,4098,4098,4098,4053.7143,4052,4019,4009,4009
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,3212,3497,3074,1678.6667,1051,884,665,792
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S912026804-034-UNKNOWN.cnf,1,68,111,50,45.8824,42,37,26,32
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S964643921-035-UNKNOWN.cnf,1,6,10,4,3.1294,3,1,1,1
SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,24,39,19,17.379,16,14,11,12
SAT11/random/medium/unif-k7-r89-v90-c8010-S1321406709-042.UNKNOWN.cnf,1,4496,4496,4428,4343.2,4278,4265,4249,4249
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,4035,4035,4017,3921,3875,3868,3835,3835
SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,54,82,47,42.6436,41,36,27,32
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1,3903,3903,3885,3798,3768,3732,3712,3712
SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1,105,152,91,83.3171,79,73,53,66
SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,4624,4624,4589,4546,4558,4496,4463,4463
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S823305148-084.SATISFIABLE.cnf,1,4037,4037,4024,3933.625,3959,3910,3813,3813
SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,4404,4404,4404,4207,4274,4079,4071,4071
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S936020932-012-UNKNOWN.cnf,1,64,89,50,45.7881,42,37,27,31
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1098107876-060-UNKNOWN.cnf,1,9,11,6,4.5495,4,3,1,2
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S206772908-015.UNKNOWN.cnf,1,4360,4360,4342,4290.7143,4285,4260,4213,4213
SAT11/random/large/unif-k5-r20-v1250-c25000-S540595895-046-UNKNOWN.cnf,1,43,68,36,32.0734,30,26,19,23
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S456969343-019.SATISFIABLE.cnf,1,3505,3742,3099,1742.5333,976,754,625,660
SAT11/random/medium/unif-k7-r89-v50-c4450-S708803296-021.UNKNOWN.cnf,1,4659,4659,4573,4565,4543,4537,4513,4513
SAT11/random/medium/unif-k7-r89-v80-c7120-S1980280938-088.UNKNOWN.cnf,1,4530,4530,4520,4431,4382,4375,4348,4348
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S910125393-002.UNKNOWN.cnf,1,3904,3904,3819,3755.5714,3735,3690,3653,3653
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1,4039,4039,3951,3869.1429,3843,3793,3779,3779
SAT11/random/medium/unif-k7-r89-v90-c8010-S1897189325-062.UNKNOWN.cnf,1,4544,4544,4544,4391.25,4400,4334,4287,4287
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1502652578-043.UNKNOWN.cnf,1,4411,4411,4214,4193.7143,4171,4114,4099,4099
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S528475885-007.SATISFIABLE.cnf,1,4030,4030,3998,3907.7143,3878,3836,3807,3807
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S944656226-046.UNKNOWN.cnf,1,3907,3907,3873,3747.7143,3714,3663,3640,3640
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,4430,4430,4405,4385.5714,4383,4373,4332,4332
SAT11/random/large/unif-k7-r85-v400-c34000-S1163171897-095-UNKNOWN.cnf,1,108,143,91,83.2,79,69,59,62
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1617626827-069.SATISFIABLE.cnf,1,4060,4060,3987,3902.1429,3856,3842,3808,3808
SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,4617,4617,4617,4617,4617,4617,4617,4617
SAT11/random/large/unif-k5-r20-v750-c15000-S888530894-020-UNKNOWN.cnf,1,91,137,73,65.9326,60,54,43,50
SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,33,49,28,25.2906,24,21,15,18
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S648064606-012.UNKNOWN.cnf,1,4090,4090,4036,3980.2857,3975,3908,3882,3882
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,4097,4097,4027,3951.5714,3915,3884,3850,3850
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S448503257-098-UNKNOWN.cnf,1,7,17,6,4.4286,4,3,1,2
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1847541883-049.UNKNOWN.cnf,1,4371,4371,4241,4154.8571,4091,4086,4060,4060
SAT11/random/medium/unif-k7-r89-v60-c5340-S2117313371-002.UNKNOWN.cnf,1,4591,4591,4513,4490.2,4470,4447,4430,4430
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,4573,4573,4571,4535.3333,4549,4499,4487,4487
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,4016,4016,4011,3872.5714,3840,3800,3787,3787
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S921718479-079-UNKNOWN.cnf,1,12,23,10,8.3564,8,5,3,5
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,4287,4287,4263,4109.8571,4081,4014,4004,4004
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S505037856-056.UNKNOWN.cnf,1,4584,4584,4575,4541.8333,4571,4496,4484,4484
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S670753028-051.UNKNOWN.cnf,1,3998,3998,3960,3863.7143,3865,3786,3731,3731
SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,80,121,68,65.0111,63,57,44,50
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1,3984,3984,3917,3831.2857,3818,3758,3717,3717
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1831593686-090.SATISFIABLE.cnf,1,2669,2729,1032,1148.4545,887,738,605,679
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,3951,3951,3938,3837.1429,3786,3780,3768,3768
SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1,278,912,230,233.0357,204,174,147,156
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1124205008-074.UNKNOWN.cnf,1,3764,3764,3652,3650.1429,3644,3615,3592,3592
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1,3782,3782,3693,3590.375,3560,3518,3461,3461
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1959079526-027.UNKNOWN.cnf,1,3997,3997,3979,3902.2857,3894,3860,3820,3820
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S537193780-078-UNKNOWN.cnf,1,6,13,4,3,2,1,1,1
SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,32,50,27,24.6639,24,21,16,18
SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,4613,4613,4578,4574,4566,4561,4552,4552
SAT11/random/medium/unif-k7-r89-v50-c4450-S321945897-005.UNKNOWN.cnf,1,4631,4631,4586,4572,4574,4557,4512,4512
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1280860344-022.SATISFIABLE.cnf,1,4004,4004,3993,3882.4286,3871,3815,3791,3791
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S549184435-037.UNKNOWN.cnf,1,4102,4102,3986,3953.1429,3977,3901,3798,3798
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,11,15,8,6.6979,6,5,2,3
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S976131144-051-UNKNOWN.cnf,1,19,31,14,12.1905,11,8,5,7
SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,4519,4519,4409,4374,4337,4335,4270,4270
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S883457431-033-UNKNOWN.cnf,1,8,10,6,4.7473,5,3,1,2
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S826445785-043.UNKNOWN.cnf,1,3860,3860,3742,3697.5714,3689,3682,3530,3530
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,4129,4129,4008,3928.7143,3888,3863,3833,3833
SAT11/random/large/unif-k5-r20-v1250-c25000-S269694958-008-UNKNOWN.cnf,1,40,65,36,31.6574,29,27,20,24
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,4308,4308,4244,4115,4111,4009,3927,3927
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1428216398-076.SATISFIABLE.cnf,1,4354,4354,4275,4153.2857,4113,4068,4062,4062
SAT11/random/large/unif-k7-r85-v150-c12750-S1101422472-003-UNKNOWN.cnf,1,4421,4421,4421,4202,4312,4081,3994,3994
SAT11/random/medium/unif-k7-r89-v70-c6230-S1475900283-041.UNKNOWN.cnf,1,4536,4536,4438,4426.2,4404,4388,4365,4365
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf,1,4168,4168,4168,4168,4168,4168,4168,4168
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1263625223-038.SATISFIABLE.cnf,1,4039,4039,4029,3882.7143,3837,3804,3767,3767
SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,4482,4482,4466,4364.8,4335,4279,4262,4262
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,4301,4301,4208,4125,4097,4042,4026,4026
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,4157,4157,4012,3955.1429,3949,3872,3776,3776
SAT11/random/medium/unif-k7-r89-v60-c5340-S1556216475-025.UNKNOWN.cnf,1,4598,4598,4539,4509,4478,4474,4456,4456
