@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC

@DATA
SAT_Competition2007/crafted/spence/medium/s57-100.cnf,1,1,0,4042,4042,4178,0,4521,4259,4521,4252,4324,0.0203,0.3333,0.4056,0.3161,0.8625
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,0.5335,0.9209,75,172,206,0.0826,391,240.48,307,243,276,0.0061,0.2727,0.846,0.2106,0.0345
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf,1,0,0,4109,4109,4190,0,4443,4238.1,4443,4214,4345,0.1686,0.283,3.0059,0.0097,0.5559
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.0361,0.6975,4125,4125,4125,0.0361,4125,4125,4125,4125,4125,0.5238,0.0123,0,0.0127,0.975
SAT_Competition2011/SAT02/handmade/chu-min-li/urquhart/urquhart3_25bis.shuffled.cnf,1,0.1818,0.4741,2565,2702,2841,0,3848,3083.6,3783,3083,3117,0,0,0,0.3732,0.9918
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S936020932-012-UNKNOWN.cnf,1,0.9673,0.1481,25,31,37,0,89,44.331,62,41,50,0.3917,1,3.3552,0.731,0.2496
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S282405510-004.cnf,1,0,0,4256,4256,4275,0,4421,4299,4421,4280,4324,0.1598,0.2323,2.8573,0.0072,0.5666
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,0.9654,0.1554,1,3,3,0,15,5.3032,9,4,7,0.3858,1,3.3606,0.8126,0.2295
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1000-m6860-k4-l4-s1935114289.sat05-523.reshuffled-07.cnf,1,0.0138,0.0943,165,165,413,0.0024,3767,2086.1,3767,3203,3614,0.2132,0.5714,3.1451,0.2698,0.1127
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf,1,0.8809,0.5398,0,0,0,0.8806,0,0,0,0,0,0.7027,0.974,4.3734,0.1855,0.0202
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1168722783-19.UNSAT.shuffled.cnf,1,0.9753,0.12,3868,3868,3885,0,4068,3942.4,4068,3899,4056,0.4024,0.7143,3.269,0.3443,0.3174
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-10-06-07.sat05-1274.reshuffled-07.cnf,1,0.824,1.0721,2598,2662,3031,0.1918,4504,3421.9,3727,3481,3693,0.7548,0.75,1.3828,0.1802,0.8259
SAT_Competition2009/CRAFTED/ramseycube/Q3inK08.cnf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,0.8494,1.2545,0,0,0,0.4233,0,0,0,0,0,0.7375,1,3.0313,0.4958,0.1419
SAT_Competition2009/CRAFTED/sgi/new-difficult-26-243-24-70.cnf,1,0.9699,0.1643,324,324,506,0.9699,4162,1149.3,4162,730,907,0.8901,0.6526,3.094,0.0003,0.8935
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S1707873242-085.cnf,1,0,0,4239,4239,4250,0,4450,4290.1,4450,4263,4307,0.1226,0.2931,2.7457,0.0082,0.5661
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1,0.9628,0.1638,8,11,14,0,43,18.108,26,17,21,0.3844,1,3.362,0.7731,0.2407
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S725789261-031.cnf,1,0.9656,0.1498,3800,3800,3849,0,4037,3888.4,4037,3884,3943,0.4308,1,3.288,0.3962,0.3345
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1470952774-07.SAT.shuffled.cnf,1,0.9684,0.1482,3562,3562,3640,0,3757,3666,3757,3671,3733,0.4089,1,3.356,0.3361,0.313
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf,1,0.926,0.2854,204,204,365,0.926,3279,1049.8,3279,525,1871,0.7908,0.3366,2.8324,0,0.8178
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0.8699,1.0826,0,0,1,0.5174,25,5.3158,20,2,7,0.7758,0.84,2.8611,0.0889,0.1288
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S746386799-050.cnf,1,0,0,4422,4422,4474,0,4588,4496.5,4588,4500,4515,0.0906,0.1285,2.2721,0.0001,0.6936
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,0,0,3927,3927,4086,0,4308,4114.8,4308,4113,4244,0.1461,0.2566,2.8824,0.0067,0.5324
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S1925680230-06.UNSAT.shuffled.cnf,1,0.9888,0.0613,3861,3861,3935,0,4113,3957,4113,3939,4047,0.3681,1,3.2269,0.275,0.3244
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-6-9-unsat.cnf,1,0.7895,0.5147,4751,4751,4769,0.7895,4806,4782.3,4806,4803,4806,0.7156,0.0909,0,0.286,0.8618
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1,0.4583,1.6331,111,111,172,0.1239,576,377.4,576,486,542,0.6558,0.9531,2.6359,0.4428,0.0183
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1559029529-16.cnf,1,0,0,60,73,81,0,217,93.75,116,89,100,0.149,0.32,3.0154,0.011,0.4899
SAT_RACE2008/anbul-dated-5-15-u.cnf,1,0.9031,1.0111,81,81,81,0.5939,120,100.5,120,120,120,0.6354,0.7895,3.1086,0.2023,0.161
SAT_Competition2009/CRAFTED/modcircuits/mod3_4vars_6gates.cnf,1,0.0315,1.4948,3552,3552,3804,0.0314,4096,3870.5,4096,3938,3986,0.0035,1,1.9858,0.779,0.2654
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0.8678,0.3906,0,0,0,0.8678,0,0,0,0,0,0.7821,0.0667,0,0.2725,0.9024
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf,1,0.8869,0.8634,3884,3884,3907,0.1844,4027,3965.2,4027,3987,4021,0.4148,1,3.0218,0.8235,0.246
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-alu4mul.cnf,1,0.6927,1.0617,433,443,585,0.2303,916,674.75,825,720,799,0.6913,0.6667,2.0429,0.3006,0.1876
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf,1,0,0,4545,4545,4550,0,4649,4580.2,4649,4577,4580,0.0544,0.1128,1.8501,0.0001,0.7126
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-03.cnf,1,0.5653,1.1176,1568,1568,1712,0.1305,2945,2090.4,2945,2059,2230,0.1137,0.4,1.9873,0.2659,0.1395
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,0.8911,0.5773,1620,1620,1620,0.028,3827,2723.5,3827,3827,3827,0.5448,0.9284,2.6677,0.1719,0.5194
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,0.6944,1.0575,92,120,134,0.2291,313,178.81,273,172,203,0.7043,0.6667,1.9511,0.3017,0.0668
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1787844685-006.SATISFIABLE.cnf,1,0,0,4101,4101,4107,0,4292,4172.3,4292,4147,4263,0.1634,0.2371,2.9147,0.009,0.5425
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,0.797,1.0757,2796,2796,3485,0.1273,3845,3419.3,3845,3551,3845,0.1837,0.7838,2.2025,0.1622,0.1758
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf,1,0.8024,1.1484,312,329,359,0.2516,971,442.68,648,383,479,0.4194,1,3.0397,0.965,0.2095
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1256544997-019.cnf,1,0.9647,0.1561,4,7,9,0,35,11.25,17,10,13,0.3832,1,3.3591,0.7887,0.2267
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,1,0.891,1.0233,1347,1426,1431,0.5632,2162,1700.6,2160,1590,2039,0.9374,0.913,2.4927,0.094,0.1628
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1,0.9564,0.1875,3767,3767,3851,0,4039,3902.5,4039,3900,4023,0.3864,1,3.3662,0.5576,0.3298
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/460/unif-k3-r4.25-v460-c1955-S729526068-046.cnf,1,0.9536,0.1907,3738,3738,3875,0,4002,3898,4002,3913,3997,0.4029,1,3.4079,0.5587,0.3196
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,1,0,4307,4307,4381,0,4609,4460.8,4609,4484,4501,0,0,0,0.0421,0.5791
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,1,0,4365,4365,4431,0,4644,4488.5,4644,4484,4539,0,0,0,0.042,0.5983
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,1,0,4246,4246,4278,0,4517,4367.3,4517,4376,4414,0,0,0,0.042,0.5917
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-10-5t1.cnf,1,0.888,1.0342,9,9,28,0.6007,40,26.5,40,29,40,0.5617,1,3.1212,0.2238,0.2077
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-97-100.cnf,1,1,0,3732,3801,3851,0,4602,4046.4,4602,4000,4122,0.0148,0.3333,0.3318,0.3238,0.8279
SAT_Competition2007/crafted/spence/medium/s65-100.cnf,1,1,0,3940,3940,4051,0,4454,4160.4,4454,4113,4382,0.0122,0.3333,0.373,0.3185,0.8554
SAT_Competition2011/SAT05/crafted/sabharwal05/ordering/gt-ordering/sat/gt-030.shuffled-as.sat05-1295.cnf,1,0.9988,0.0975,1380,2397,2452,0.0175,3411,2645.5,3230,2612,3156,0.5268,0.3412,0.0252,0,0.7172
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.8449,0.4834,4609,4609,4609,0,4614,4611.5,4614,4614,4614,0.6155,0.5,2.4872,0.015,0.2927
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/aloul-chnl11-13.cnf,1,0.9091,0.3046,4855,4855,4884,0.9091,4914,4885.5,4914,4889,4914,0.8452,0,0,0.2033,0.837
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,0.9019,1.0223,75,75,75,0.5695,79,77,79,79,79,0.6321,0.8182,3.1041,0.2025,0.1186
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S2032726331-082.cnf,1,0.9711,0.131,3879,3879,3884,0,4086,3962.6,4086,3957,4049,0.3894,1,3.3006,0.5801,0.3317
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-5.cnf,1,0.5407,0.9021,136,161,186,0.072,638,264.1,407,225,336,0.0103,0.3333,0.9694,0.1579,0.0354
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxor/minxor128.cnf,1,0.4888,1.8766,49,154,213,0.3615,982,355.8,604,341,448,0.8151,0.9375,2.0088,0.4697,0.1126
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,1,0.7097,1.3882,1217,1272,1351,0.1409,2696,1622.8,2034,1517,1652,0.1864,0.9091,3.2571,0.2721,0.129
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf,1,0.8544,1.0473,9,9,11,0.6431,76,39.667,76,51,63,0.5688,0.75,2.7473,0.0935,0.3555
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S791125864-16.cnf,1,0.9636,0.1628,4,6,7,0,26,10.146,15,9,12,0.3894,1,3.3669,0.7741,0.2356
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn100.sat05-3765.reshuffled-07.cnf,1,0.0876,2.1532,1128,1374,1522,0.0707,1879,1579.9,1706,1614,1680,0.7821,0.75,2.3302,0.4999,0.2452
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S537193780-078-UNKNOWN.cnf,1,0.9627,0.1657,1,1,2,0,13,2.913,6,2,4,0.3893,1,3.3711,0.7705,0.2259
SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0,0.8555,427,839,2018,0,3771,2575.2,3771,3310,3342,0.0124,0.2,0.8129,0.2363,0.218
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S2094099432-08.SAT.shuffled.cnf,1,0,0,4208,4208,4218,0,4359,4254.8,4359,4238,4286,0.1438,0.3019,2.9296,0.0058,0.5578
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1822479556-014.UNKNOWN.cnf,1,0.9594,0.1699,4066,4066,4069,0,4162,4094.1,4162,4074,4131,0.3476,1,3.2808,0.628,0.3509
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-08.cnf,1,0.6594,1.0763,1239,1239,1276,0.2002,3393,1779,3393,1422,2377,0.1809,0.5556,1.374,0.223,0.1041
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1293537826-039.cnf,1,0.9678,0.1424,3870,3870,3917,0,4002,3951.4,4002,3973,3991,0.391,0.6923,3.2608,0.2655,0.3384
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,0.92,0.2994,2948,2948,2948,0.0027,3292,3128.7,3292,3146,3292,0.6931,0.8406,3.3377,0,0.7059
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,1,0.9877,0.0895,0,0,0,0.9874,0,0,0,0,0,0.9375,1,1.4369,0.799,0.343
SAT_RACE2006/SAT-Race_TS_1/velev-vliw-sat-2.0-02.cnf,1,0.9691,0.9084,0,0,0,0.4054,0,0,0,0,0,0.9813,0.9618,4.0227,0.5,0.3088
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-14.sat05-2589.reshuffled-07.cnf,1,0.1035,0.3326,3428,3592,3635,0,4112,3799.5,4015,3855,3975,0,0,0,0.3797,0.997
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,0.5562,0.8813,184,204,242,0.0617,569,336.8,569,350,389,0.0145,0.6667,1.0554,0.2402,0.0295
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_8_all.cnf,1,0.9214,0.8609,1487,1487,1766,0.6918,3569,2527.2,3569,2885,3031,0.9373,0.9375,2.1501,0.099,0.3204
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/100/unif-k5-r21.3-v100-c2130-S1211704640-033.cnf,1,0,0,4234,4234,4289,0,4365,4303,4365,4297,4362,0.1374,0.26,2.8051,0.0061,0.5667
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S266028630-005.cnf,1,0,0,3514,3514,3754,0,4287,3854.8,4287,3864,4287,0.0575,0.116,2.1585,0.0003,0.6301
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_80.shuffled.cnf,1,0.1266,0.3798,2017,2283,2446,0,3373,2628.9,2979,2655,2800,0,0,0,0.3804,0.9789
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S2045682869-15.cnf,1,0.9655,0.1559,5,7,9,0,31,12.436,18,11,15,0.3845,1,3.3507,0.6795,0.2293
SAT_Competition2009/CRAFTED/edgematching/compact/em_9_3_5_cmp.cnf,1,0.7659,1.0494,250,285,313,0.1147,519,354.97,456,345,390,0.7919,0.871,2.3734,0.3668,0.0738
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F17.cnf,1,0.3812,2.0685,890,890,1299,0.2109,2183,1585.7,2183,1572,1888,0.8251,0.9432,1.471,0.1496,0.2882
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf,1,0.892,1.0132,123,123,123,0.6153,348,235.5,348,348,348,0.6568,0.7647,3.0829,0.2053,0.1707
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n220-s24359701-sat.cnf,1,0.8333,0.4506,4435,4435,4442,0.8333,4551,4487.4,4551,4466,4547,0.5832,0.3333,0,0.2295,0.6643
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1018943457-089.SATISFIABLE.cnf,1,0,0,4395,4395,4400,0,4607,4457.8,4607,4447,4496,0.0565,0.1017,2.1293,0.0002,0.6794
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-1.sat05-2158.reshuffled-07.cnf,1,1,0,4247,4247,4303,0,4586,4401.7,4586,4396,4514,0,0,0,0.042,0.5934
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf,1,0.4731,0.8682,3109,3109,3120,0.0161,3775,3465.3,3775,3459,3760,0.0252,0.25,1.7705,0.135,0.2395
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S516218553-20-SAT.cnf,1,0.9436,0.5417,1805,1805,3006,0.097,3741,3141.7,3741,3363,3643,0.4071,1,3.1604,0.4615,0.2859
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,0.9733,0.1252,3641,3641,3754,0,3886,3773.5,3886,3767,3849,0.3985,1,3.2702,0.345,0.3114
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_3_6_exp.cnf,1,0.9046,0.9833,577,612,699,0.5978,1283,946.74,1185,973,1130,0.9355,0.913,2.6431,0.0809,0.1854
SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.5407,0.9018,141,158,210,0.0718,628,334.15,546,310,461,0.0104,0.3333,0.9718,0.1579,0.0322
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes2.cnf,1,0.938,0.2474,83,163,198,0.938,1330,292.37,407,237,304,0.8164,0.2863,2.7419,0,0.8376
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,0.9787,0.1502,4,4,21,0.9787,846,208.63,846,64,612,0.9204,0.4825,2.9191,0.0063,0.8883
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S614849838-039.UNKNOWN.cnf,1,0,0,4439,4439,4464,0,4603,4495,4603,4487,4499,0.0466,0.0894,1.9977,0.0001,0.6903
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S195213520-027.cnf,1,0.9644,0.1581,12,16,19,0,54,24.908,34,23,30,0.3888,1,3.3781,0.8505,0.2447
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0.8875,1.0074,26,26,44,0.635,278,105,278,72,278,0.6812,0.7333,3.0656,0.2008,0.1634
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-17-sat.cnf,1,0.8844,0.3581,4832,4832,4832,0.8844,4879,4845.8,4879,4840,4879,0.8147,0.0526,0,0.2417,0.8888
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes1.cnf,1,0.9284,0.2807,751,751,1174,0.9284,3963,2016.2,3963,1832,2361,0.7944,0.3733,2.9497,0,0.7476
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,0.9129,0.6874,67,79,117,0.8894,1743,300.17,274,183,266,0.9496,0.9612,4.037,0.4999,0.1805
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,1,0,0.8437,635,635,2029,0,3447,2439.7,3447,2695,3230,0.0139,0.2,0.7809,0.1901,0.2149
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_b_unsat.cnf,1,0.1821,0.5907,0,0,0,0.0599,0,0,0,0,0,0.1002,0.5,1.7163,0.2793,0.2765
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S602463346-055.cnf,1,0.9565,0.179,3775,3775,3806,0,3933,3845,3933,3847,3889,0.4028,1,3.3155,0.3442,0.3203
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0.0319,0.6857,3425,3425,3425,0.0319,3577,3501,3577,3577,3577,0.5077,0.0109,0,0.006,0.956
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,0.9642,0.187,86,412,423,0.9642,3630,847.64,1229,519,822,0.8801,0.4048,3.096,0,0.7793
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g4.cnf,1,0.9446,0.2296,64,174,196,0.9446,414,216.25,275,209,243,0.8333,0.3518,2.7956,0,0.7782
SAT_Competition2009/CRAFTED/sgi/new-difficult-28-302-26-75.cnf,1,0.9769,0.1332,503,503,529,0.9769,4502,1876.7,4502,596,3823,0.904,0.6425,2.7685,0.0004,0.9167
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,0.9849,0.0784,3768,3768,3782,0,3951,3836.5,3951,3832,3938,0.3745,1,3.2839,0.3601,0.3235
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1909130260-19-SAT.cnf,1,0.8023,1.1403,955,1096,1281,0.2498,2918,1845,2918,2126,2169,0.4093,1,3.0603,0.9807,0.2236
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,0.9569,0.2867,27,27,27,0.0123,27,27,27,27,27,0.6406,0.9162,2.2106,0.5,0.6497
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,0.8648,0.3961,4557,4557,4616,0,4676,4631,4676,4635,4671,0.5565,0.7174,2.8566,0.0009,0.6737
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0.9559,0.7001,401,401,401,0.8385,401,401,401,401,401,0.9967,0.9716,4.2533,0.5,0.291
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S104085281-076.cnf,1,0.9645,0.1586,3839,3839,3886,0,4033,3928.6,4033,3947,3990,0.3638,1,3.3053,0.3882,0.3272
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1724014998-099.cnf,1,0,0,39,45,49,0,123,58.175,74,55,64,0.1529,0.3394,2.9921,0.0141,0.4844
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_9_fbc.cnf,1,0.9007,0.9806,1333,1333,1996,0.601,2631,2022,2631,2147,2298,0.9053,0.9091,2.3172,0.1819,0.2465
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1375c111739gyes10.cnf,1,0.944,0.2317,74,182,223,0.944,1868,391.93,601,265,317,0.8326,0.3757,2.8657,0,0.748
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.1-03.cnf,1,0.9407,0.74,0,0,0,0.8294,0,0,0,0,0,0.9995,0.985,4.0378,0.5,0.1338
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g4.cnf,1,0.9304,0.2764,1096,1096,1096,0.9304,4302,3229.7,4302,4291,4302,0.798,0.3832,2.9823,0.0001,0.7368
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp_ci_ce.cnf,1,0.6033,1.3288,999,999,1113,0.1922,1978,1372.7,1978,1361,1494,0.6671,0.9113,3.3553,0.3602,0.1284
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,0.7375,1.0784,41,42,43,0.4499,890,485.6,890,737,785,0.125,0.9416,1.5733,0.2826,0.2664
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm27-p0-q251.cnf,1,0.9815,0.0921,0,0,0,0.9815,0,0,0,0,0,0.9324,0.3425,0,0.0413,1
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-4.cnf,1,0.5428,0.9027,85,152,191,0.0723,814,301.6,483,261,380,0.0106,0.3333,0.9795,0.1579,0.0335
