@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC

@DATA
FolioSuite/CarSequencing/benchmark1_14classes.dlv.dat.lp.lp.gz,1,0.0599,0.8088,1,0.1314
FolioSuite/CarSequencing/001.benchmark2_11classes.dlv.dat.lp.lp.gz,1,0.0604,0.826,1,0.1135
FolioSuite/CarSequencing/benchmark2_9classes.dlv.dat.lp.lp.gz,1,0.0602,0.8202,1,0.1195
FolioSuite/CarSequencing/benchmark1_8classes.dlv.dat.lp.lp.gz,1,0.0599,0.8151,1,0.125
FolioSuite/CarSequencing/benchmark2_18classes..dlv.dat.lp.lp.gz,1,0.0603,0.8148,1,0.1249
FolioSuite/EqTest/qeq.12.lp.gz,1,0.4595,0.5024,1,0.0382
FolioSuite/EqTest/qeq.13.lp.gz,1,0.4625,0.502,1,0.0355
FolioSuite/EqTest/qeq.06.lp.gz,1,0.422,0.5087,1,0.0694
FolioSuite/EqTest/qeq.09.lp.gz,1,0.4466,0.5041,1,0.0493
FolioSuite/EqTest/qeq.10.lp.gz,1,0.4517,0.5034,1,0.0449
FolioSuite/Factoring/fact.grnd.sat.15.lp.gz,1,0.0238,0.9328,1,0.0433
FolioSuite/Factoring/fact.grnd.unsat.15.lp.gz,1,0.0241,0.9328,1,0.0432
FolioSuite/Factoring/fact.grnd.sat.20.lp.gz,1,0.0228,0.9335,1,0.0438
FolioSuite/Factoring/fact.grnd.unsat.20.lp.gz,1,0.0227,0.9336,1,0.0437
FolioSuite/Fastfood/a4.7.10.sm.gz,1,0.0907,0.5206,1,0.3887
FolioSuite/Fastfood/a2.9.22.sm.gz,1,0.0868,0.5306,1,0.3826
FolioSuite/Fastfood/a8.7.0.sm.gz,1,0.0637,0.5838,1,0.3525
FolioSuite/Fastfood/a3.3.3.sm.gz,1,0.0935,0.5199,1,0.3866
FolioSuite/Fastfood/a5.10.10.sm.gz,1,0.0812,0.542,1,0.3768
FolioSuite/Fastfood/a7.3.5.sm.gz,1,0.0985,0.505,1,0.3965
FolioSuite/Fastfood/a9.8.61.sm.gz,1,0.0884,0.5264,1,0.3852
FolioSuite/HamiltonClumpy/08/clumpy-08x08_03.sm.gz,1,0,0.7479,0,0.2521
FolioSuite/HamiltonClumpy/08/clumpy-08x08_10.sm.gz,1,0,0.7502,0,0.2498
FolioSuite/HamiltonClumpy/08/clumpy-08x08_09.sm.gz,1,0,0.7381,0,0.2619
FolioSuite/HamiltonClumpy/08/clumpy-08x08_01.sm.gz,1,0,0.7506,0,0.2494
FolioSuite/HamiltonClumpy/08/clumpy-08x08_05.sm.gz,1,0,0.7436,0,0.2564
FolioSuite/HamiltonClumpy/18/clumpy-18x18_08.sm.gz,1,0,0.7314,0,0.2686
FolioSuite/HamiltonClumpy/18/clumpy-18x18_01.sm.gz,1,0,0.7286,0,0.2714
FolioSuite/HamiltonClumpy/18/clumpy-18x18_02.sm.gz,1,0,0.7311,0,0.2689
FolioSuite/HamiltonClumpy/18/clumpy-18x18_07.sm.gz,1,0,0.731,0,0.269
FolioSuite/HamiltonClumpy/18/clumpy-18x18_10.sm.gz,1,0,0.7321,0,0.2679
FolioSuite/HamiltonClumpy/20/clumpy-20x20_09.sm.gz,1,0,0.7373,0,0.2627
FolioSuite/HamiltonClumpy/20/clumpy-20x20_04.sm.gz,1,0,0.728,0,0.272
FolioSuite/HamiltonClumpy/20/clumpy-20x20_05.sm.gz,1,0,0.7253,0,0.2747
FolioSuite/HamiltonClumpy/21/clumpy-21x21_08.sm.gz,1,0,0.7276,0,0.2724
FolioSuite/HamiltonClumpy/21/clumpy-21x21_03.sm.gz,1,0,0.7221,0,0.2779
FolioSuite/HamiltonClumpy/21/clumpy-21x21_06.sm.gz,1,0,0.7221,0,0.2779
FolioSuite/HamiltonClumpy/21/clumpy-21x21_07.sm.gz,1,0,0.7342,0,0.2658
FolioSuite/HamiltonClumpy/21/clumpy-21x21_01.sm.gz,1,0,0.7279,0,0.2721
FolioSuite/HamiltonClumpy/21/clumpy-21x21_02.sm.gz,1,0,0.7293,0,0.2707
FolioSuite/HamiltonClumpy/22/clumpy-22x22_06.sm.gz,1,0,0.7213,0,0.2787
FolioSuite/HamiltonClumpy/22/clumpy-22x22_02.sm.gz,1,0,0.7265,0,0.2735
FolioSuite/HamiltonClumpy/22/clumpy-22x22_10.sm.gz,1,0,0.7274,0,0.2726
FolioSuite/HamiltonClumpy/22/clumpy-22x22_07.sm.gz,1,0,0.728,0,0.272
FolioSuite/HamiltonClumpy/22/clumpy-22x22_04.sm.gz,1,0,0.7345,0,0.2655
FolioSuite/HamiltonClumpy/22/clumpy-22x22_05.sm.gz,1,0,0.7342,0,0.2658
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_3.gph.lp.gz,1,0,0.7159,0,0.2841
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_12.gph.lp.gz,1,0,0.7159,0,0.2841
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_5.gph.lp.gz,1,0,0.7159,0,0.2841
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_8.gph.lp.gz,1,0,0.7159,0,0.2841
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_9.gph.lp.gz,1,0,0.7159,0,0.2841
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_12.gph.lp.gz,1,0,0.7143,0,0.2857
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_6.gph.lp.gz,1,0,0.7143,0,0.2857
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_4.gph.lp.gz,1,0,0.7143,0,0.2857
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_7.gph.lp.gz,1,0,0.7159,0,0.2841
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_1.gph.lp.gz,1,0,0.7159,0,0.2841
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_4.gph.lp.gz,1,0,0.7159,0,0.2841
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_4.gph.lp.gz,1,0,0.7159,0,0.2841
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_7.gph.lp.gz,1,0,0.7143,0,0.2857
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_9.gph.lp.gz,1,0,0.7143,0,0.2857
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_0.gph.lp.gz,1,0,0.7159,0,0.2841
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_12.gph.lp.gz,1,0,0.7159,0,0.2841
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_6.gph.lp.gz,1,0,0.7159,0,0.2841
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_9.gph.lp.gz,1,0,0.7159,0,0.2841
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_3.gph.lp.gz,1,0,0.7159,0,0.2841
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_18.gph.lp.gz,1,0,0.7143,0,0.2857
FolioSuite/HamiltonianPath/gryzzles.39.lp.gz,1,0.1761,0.5892,0,0.2347
FolioSuite/HamiltonianPath/hampath.ngrnd.2.lp.gz,1,0.1842,0.5943,0,0.2215
FolioSuite/HamiltonianPath/gryzzles.3.lp.gz,1,0.1763,0.5894,0,0.2343
FolioSuite/HamiltonianPath/gryzzles.1.lp.gz,1,0.1758,0.5898,0,0.2344
FolioSuite/HamiltonianPath/gryzzles.19.lp.gz,1,0.177,0.5895,0,0.2335
FolioSuite/HamiltonianPath/gryzzles.49.lp.gz,1,0.1778,0.5912,0,0.231
FolioSuite/HamiltonianPath/gryzzles.25.lp.gz,1,0.1759,0.5895,0,0.2346
FolioSuite/HamiltonianPath/gryzzles.29.lp.gz,1,0.1738,0.5888,0,0.2374
FolioSuite/HamiltonianPath/gryzzles.26.lp.gz,1,0.1762,0.5897,0,0.2341
FolioSuite/HamiltonianPath/gryzzles.2.lp.gz,1,0.1734,0.5887,0,0.2379
FolioSuite/HamiltonianPath/gryzzles.8.lp.gz,1,0.1743,0.5889,0,0.2368
FolioSuite/HamiltonianPath/gryzzles.21.lp.gz,1,0.1762,0.5896,0,0.2341
FolioSuite/HamiltonianPath/gryzzles.9.lp.gz,1,0.1743,0.5894,0,0.2363
FolioSuite/HamiltonianPath/gryzzles.47.lp.gz,1,0.1789,0.5911,0,0.23
FolioSuite/HamiltonianPath/gryzzles.17.lp.gz,1,0.1738,0.5882,0,0.238
FolioSuite/HamiltonianPath/gryzzles.11.lp.gz,1,0.1747,0.5889,0,0.2364
FolioSuite/HamiltonianPath/gryzzles.34.lp.gz,1,0.176,0.5898,0,0.2341
FolioSuite/HamiltonianPath/hampath.ngrnd.6.lp.gz,1,0.1851,0.5941,0,0.2208
FolioSuite/HamiltonianPath/gryzzles.12.lp.gz,1,0.1723,0.5881,0,0.2395
FolioSuite/HamiltonianPath/gryzzles.36.lp.gz,1,0.1781,0.59,0,0.2319
FolioSuite/HamiltonianPath/gryzzles.15.lp.gz,1,0.1771,0.5899,0,0.2329
FolioSuite/HamiltonianPath/hampath.ngrnd.1.lp.gz,1,?,?,?,?
FolioSuite/HamiltonianPath/gryzzles.32.lp.gz,1,0.1757,0.5899,0,0.2344
FolioSuite/HamiltonianPath/gryzzles.30.lp.gz,1,0.1758,0.5898,0,0.2344
FolioSuite/HamiltonianPath/gryzzles.5.lp.gz,1,0.1777,0.59,0,0.2323
FolioSuite/HamiltonianPath/gryzzles.18.lp.gz,1,0.1769,0.5895,0,0.2336
FolioSuite/HamiltonianPath/gryzzles.28.lp.gz,1,0.1767,0.5895,0,0.2338
FolioSuite/HamiltonianPath/gryzzles.4.lp.gz,1,0.1747,0.5891,0,0.2362
FolioSuite/HamiltonianPath/gryzzles.33.lp.gz,1,0.1745,0.589,0,0.2364
FolioSuite/LTL-BMC/dp_10.formula1-i-O2-b12.sm.gz,1,0.0311,0.9082,0,0.0607
FolioSuite/LTL-BMC/dp_8.formula1-i-O2-b10.sm.gz,1,0.0375,0.8968,0,0.0658
FolioSuite/LTL-BMC/dp_10.formula1-s-O2-b9.sm.gz,1,0.0396,0.8911,0,0.0694
FolioSuite/RicochetRobots/robo38.lp.gz,1,0.0009,0.9859,0,0.0131
FolioSuite/RicochetRobots/rr08-13.sm.gz,1,0.0007,0.9914,0,0.0079
FolioSuite/RicochetRobots/rr16-12.sm.gz,1,0.0007,0.9908,0,0.0085
FolioSuite/RicochetRobots/rr10-07.sm.gz,1,0.0007,0.9856,0,0.0137
FolioSuite/RicochetRobots/rr05-05.sm.gz,1,0.0007,0.9808,0,0.0185
FolioSuite/RicochetRobots/rr08-09.sm.gz,1,0.0007,0.9884,0,0.0109
FolioSuite/RicochetRobots/rr01-05.sm.gz,1,0.0007,0.9808,0,0.0185
FolioSuite/RicochetRobots/rr13-09.sm.gz,1,0.0007,0.9884,0,0.0109
FolioSuite/RicochetRobots/rr01-07.sm.gz,1,0.0007,0.9856,0,0.0137
FolioSuite/RicochetRobots/rr06-08.sm.gz,1,0.0007,0.9871,0,0.0121
FolioSuite/RicochetRobots/rr13-08.sm.gz,1,0.0007,0.9871,0,0.0121
FolioSuite/RicochetRobots/rr02-10.sm.gz,1,0.0007,0.9893,0,0.0099
FolioSuite/RicochetRobots/rr05-11.sm.gz,1,0.0007,0.9901,0,0.0091
FolioSuite/RicochetRobots/rr04-07.sm.gz,1,0.0007,0.9856,0,0.0137
FolioSuite/RicochetRobots/rr02-08.sm.gz,1,0.0007,0.9871,0,0.0121
FolioSuite/RicochetRobots/rr01-09.sm.gz,1,0.0007,0.9884,0,0.0109
FolioSuite/RicochetRobots/rr05-06.sm.gz,1,0.0007,0.9836,0,0.0157
FolioSuite/RicochetRobots/rr11-06.sm.gz,1,0.0007,0.9836,0,0.0157
FolioSuite/RicochetRobots/robo27.lp.gz,1,0.0009,0.9859,0,0.0131
FolioSuite/RicochetRobots/robo33.lp.gz,1,0.0009,0.9859,0,0.0132
FolioSuite/RicochetRobots/rr10-11.sm.gz,1,0.0007,0.9901,0,0.0091
FolioSuite/RicochetRobots/robo39.lp.gz,1,0.0009,0.9859,0,0.0131
FolioSuite/RicochetRobots/rr07-03.sm.gz,1,0.0007,0.9704,0,0.0289
FolioSuite/RicochetRobots/rr02-05.sm.gz,1,0.0007,0.9808,0,0.0185
FolioSuite/RicochetRobots/robo28.lp.gz,1,0.0009,0.9859,0,0.0131
FolioSuite/RicochetRobots/rr08-08.sm.gz,1,0.0007,0.9871,0,0.0121
FolioSuite/RicochetRobots/rr03-07.sm.gz,1,0.0007,0.9856,0,0.0137
FolioSuite/RicochetRobots/rr08-12.sm.gz,1,0.0007,0.9908,0,0.0085
FolioSuite/RicochetRobots/rr09-02.sm.gz,1,0.0006,0.9586,0,0.0407
FolioSuite/RicochetRobots/rr10-09.sm.gz,1,0.0007,0.9884,0,0.0109
FolioSuite/RicochetRobots/rr05-08.sm.gz,1,0.0007,0.9871,0,0.0121
FolioSuite/RicochetRobots/rr08-11.sm.gz,1,0.0007,0.9901,0,0.0091
FolioSuite/RicochetRobots/rr12-07.sm.gz,1,0.0007,0.9856,0,0.0137
FolioSuite/RicochetRobots/robo2.lp.gz,1,0.0009,0.9859,0,0.0132
FolioSuite/RicochetRobots/robo3.lp.gz,1,0.0009,0.986,0,0.0131
FolioSuite/RicochetRobots/rr05-10.sm.gz,1,0.0007,0.9893,0,0.0099
FolioSuite/RicochetRobots/rr11-09.sm.gz,1,0.0007,0.9884,0,0.0109
FolioSuite/RicochetRobots/rr16-06.sm.gz,1,0.0007,0.9836,0,0.0157
FolioSuite/RicochetRobots/rr02-06.sm.gz,1,0.0007,0.9836,0,0.0157
FolioSuite/RicochetRobots/robo25.lp.gz,1,0.0009,0.9859,0,0.0132
FolioSuite/RicochetRobots/rr11-07.sm.gz,1,0.0007,0.9856,0,0.0137
FolioSuite/SchurCompetition/20.18.schur.lp.gz,1,0.1536,0.6739,1,0.1724
FolioSuite/SchurCompetition/20.6.schur.lp.gz,1,0.1347,0.6931,1,0.1723
FolioSuite/SchurCompetition/15.14.schur.lp.gz,1,0.1436,0.6806,1,0.1758
FolioSuite/SchurCompetition/20.19.schur.lp.gz,1,0.14,0.6872,1,0.1728
FolioSuite/SchurCompetition/20.4.schur.lp.gz,1,0.1454,0.6825,1,0.1721
FolioSuite/SchurCompetition/15.10.schur.lp.gz,1,0.1409,0.6828,1,0.1763
FolioSuite/SchurCompetition/20.16.schur.lp.gz,1,0.142,0.684,1,0.174
FolioSuite/SchurCompetition/20.7.schur.lp.gz,1,0.1468,0.6818,1,0.1714
FolioSuite/SchurCompetition/15.6.schur.lp.gz,1,0.1387,0.6849,1,0.1763
FolioSuite/SchurCompetition/20.20.schur.lp.gz,1,0.1412,0.6871,1,0.1718
FolioSuite/SchurCompetition/15.5.schur.lp.gz,1,0.1433,0.68,1,0.1767
FolioSuite/SchurCompetition/20.2.schur.lp.gz,1,0.1406,0.6871,1,0.1723
FolioSuite/SchurCompetition/15.1.schur.lp.gz,1,0.1415,0.6827,1,0.1758
FolioSuite/SchurCompetition/15.4.schur.lp.gz,1,0.1381,0.685,1,0.1769
FolioSuite/SchurNumbers/15.3.schur.sm.gz,1,0.0866,0.7277,1,0.1858
FolioSuite/SchurNumbers/15.1.schur.sm.gz,1,0.0863,0.7284,1,0.1853
FolioSuite/SchurNumbers/15.20.schur.sm.gz,1,0.0867,0.7273,1,0.186
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s2.dlv.dat.lp.lp.gz,1,0.1807,0.7681,1,0.0512
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s2.dlv.dat.lp.lp.gz,1,0.1552,0.7802,1,0.0647
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s2.dlv.dat.lp.lp.gz,1,0.2051,0.735,1,0.0598
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s2.dlv.dat.lp.lp.gz,1,0.1992,0.7593,1,0.0415
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s3.dlv.dat.lp.lp.gz,1,0.1418,0.8239,1,0.0343
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s5.dlv.dat.lp.lp.gz,1,0.1465,0.8303,1,0.0232
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s5.dlv.dat.lp.lp.gz,1,0.0767,0.8818,1,0.0415
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s4.dlv.dat.lp.lp.gz,1,0.1089,0.8603,1,0.0309
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s3.dlv.dat.lp.lp.gz,1,0.1844,0.781,1,0.0346
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s2.dlv.dat.lp.lp.gz,1,0.1736,0.7801,1,0.0463
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s5.dlv.dat.lp.lp.gz,1,0.0994,0.8633,1,0.0373
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s3.dlv.dat.lp.lp.gz,1,0.1613,0.8038,1,0.0349
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s5.dlv.dat.lp.lp.gz,1,0.0942,0.8796,1,0.0262
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s4.dlv.dat.lp.lp.gz,1,0.1882,0.7661,1,0.0457
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s4.dlv.dat.lp.lp.gz,1,0.1136,0.8428,1,0.0436
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g6_s4.dlv.dat.lp.lp.gz,1,0.0699,0.8928,1,0.0373
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s5.dlv.dat.lp.lp.gz,1,0.1179,0.8546,1,0.0275
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g3_s3.dlv.dat.lp.lp.gz,1,0.1724,0.7787,1,0.0489
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s5.dlv.dat.lp.lp.gz,1,0.186,0.7752,1,0.0388
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s4.dlv.dat.lp.lp.gz,1,0.1235,0.8025,1,0.0741
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s4.dlv.dat.lp.lp.gz,1,0.1445,0.8194,1,0.0361
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s2.dlv.dat.lp.lp.gz,1,0.1942,0.7686,1,0.0372
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s4.dlv.dat.lp.lp.gz,1,0.1225,0.8489,1,0.0286
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g5_s6.dlv.dat.lp.lp.gz,1,0.1265,0.8518,1,0.0217
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s4.dlv.dat.lp.lp.gz,1,0.1626,0.7805,1,0.0569
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s3.dlv.dat.lp.lp.gz,1,0.1809,0.7739,1,0.0452
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s2.dlv.dat.lp.lp.gz,1,0.1461,0.7955,1,0.0584
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s5.dlv.dat.lp.lp.gz,1,0.1415,0.8291,1,0.0295
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g5_s5.dlv.dat.lp.lp.gz,1,0.1385,0.8371,1,0.0244
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s5.dlv.dat.lp.lp.gz,1,0.1519,0.7975,1,0.0506
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g4_s5.dlv.dat.lp.lp.gz,1,0.1505,0.8217,1,0.0278
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s3.dlv.dat.lp.lp.gz,1,0.1205,0.8333,1,0.0462
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g6_s5.dlv.dat.lp.lp.gz,1,0.1187,0.8582,1,0.0231
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s6.dlv.dat.lp.lp.gz,1,0.0768,0.8955,1,0.0278
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s6.dlv.dat.lp.lp.gz,1,0.1455,0.8233,1,0.0312
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s4.dlv.dat.lp.lp.gz,1,0.1286,0.82,1,0.0514
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s5.dlv.dat.lp.lp.gz,1,0.1803,0.779,1,0.0408
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s2.dlv.dat.lp.lp.gz,1,0.1667,0.7907,1,0.0426
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s4.dlv.dat.lp.lp.gz,1,0.0897,0.861,1,0.0493
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g2_s6.dlv.dat.lp.lp.gz,1,0.125,0.8244,1,0.0506
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s2.dlv.dat.lp.lp.gz,1,0.1646,0.7622,1,0.0732
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s4.dlv.dat.lp.lp.gz,1,0.1437,0.8266,1,0.0297
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s6.dlv.dat.lp.lp.gz,1,0.1007,0.8417,1,0.0576
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s5.dlv.dat.lp.lp.gz,1,0.1149,0.8404,1,0.0447
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g3_s2.dlv.dat.lp.lp.gz,1,0.1994,0.75,1,0.0506
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s4.dlv.dat.lp.lp.gz,1,0.0918,0.8745,1,0.0337
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s4.dlv.dat.lp.lp.gz,1,0.1706,0.7996,1,0.0299
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s4.dlv.dat.lp.lp.gz,1,0.1679,0.7929,1,0.0392
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g4_s4.dlv.dat.lp.lp.gz,1,0.1311,0.8295,1,0.0393
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s2.dlv.dat.lp.lp.gz,1,0.1319,0.7912,1,0.0769
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s3.dlv.dat.lp.lp.gz,1,0.1739,0.7609,1,0.0652
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g3_s5.dlv.dat.lp.lp.gz,1,0.1456,0.8172,1,0.0372
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s5.dlv.dat.lp.lp.gz,1,0.1582,0.8155,1,0.0264
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g2_s2.dlv.dat.lp.lp.gz,1,0.1978,0.7363,1,0.0659
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s3.dlv.dat.lp.lp.gz,1,0.1613,0.7964,1,0.0423
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s5.dlv.dat.lp.lp.gz,1,0.1561,0.8092,1,0.0347
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s3.dlv.dat.lp.lp.gz,1,0.1379,0.7759,1,0.0862
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g6_s4.dlv.dat.lp.lp.gz,1,0.1431,0.8317,1,0.0252
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g3_s6.dlv.dat.lp.lp.gz,1,0.1618,0.8102,1,0.0279
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g2_s3.dlv.dat.lp.lp.gz,1,0.1905,0.754,1,0.0556
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g6_s4.dlv.dat.lp.lp.gz,1,0.1337,0.8395,1,0.0267
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s2.dlv.dat.lp.lp.gz,1,0.1538,0.7436,1,0.1026
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g6_s6.dlv.dat.lp.lp.gz,1,0.0498,0.9241,1,0.0261
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s6.dlv.dat.lp.lp.gz,1,0.1186,0.8534,1,0.028
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g3_s4.dlv.dat.lp.lp.gz,1,0.1042,0.8368,1,0.059
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s6.dlv.dat.lp.lp.gz,1,0.1472,0.8292,1,0.0237
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s3.dlv.dat.lp.lp.gz,1,0.1511,0.8112,1,0.0378
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g5_s4.dlv.dat.lp.lp.gz,1,0.119,0.8464,1,0.0345
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s2.dlv.dat.lp.lp.gz,1,0.1885,0.7644,1,0.0471
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s6.dlv.dat.lp.lp.gz,1,0.1347,0.8446,1,0.0207
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g6_s3.dlv.dat.lp.lp.gz,1,0.1612,0.809,1,0.0298
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s6.dlv.dat.lp.lp.gz,1,0.0679,0.9079,1,0.0242
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s6.dlv.dat.lp.lp.gz,1,0.1789,0.7859,1,0.0351
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s3.dlv.dat.lp.lp.gz,1,0.1958,0.7517,1,0.0524
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s3.dlv.dat.lp.lp.gz,1,0.1708,0.79,1,0.0391
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s6.dlv.dat.lp.lp.gz,1,0.1171,0.8601,1,0.0229
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s2.dlv.dat.lp.lp.gz,1,0.1378,0.8087,1,0.0536
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s6.dlv.dat.lp.lp.gz,1,0.0668,0.8974,1,0.0358
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s3.dlv.dat.lp.lp.gz,1,0.1283,0.8342,1,0.0374
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s6.dlv.dat.lp.lp.gz,1,0.1298,0.8439,1,0.0263
FolioSuite/Sokoban-Hard/handmade_soko013.lp-34-861.sm.gz,1,0.1007,0.8551,0,0.0442
FolioSuite/Sokoban-Hard/handmade_soko033.lp-17-20100.sm.gz,1,0.1088,0.8439,0,0.0473
FolioSuite/Sokoban-Hard/handmade_soko049.lp-15-1630.sm.gz,1,0.1369,0.7802,0,0.0829
FolioSuite/Sokoban-Hard/handmade_soko022.lp-20-14778.sm.gz,1,0.1307,0.7971,0,0.0722
FolioSuite/Sokoban-Hard/handmade_soko035.lp-21-269.sm.gz,1,0.1155,0.831,0,0.0535
FolioSuite/Sokoban-Hard/handmade_soko026.lp-17-524.sm.gz,1,0.1495,0.7658,0,0.0846
