@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC

@DATA
patt/register/fpsol/fpsol2-i-3-27.xml,1,?,1,0.925926,0.2,?,0.833333,0.396825,0.025421
patt/register/fpsol/fpsol2-i-1-20.xml,1,?,1,0.9,0.037037,?,0.833333,0.257143,0.010905
patt/register/fpsol/fpsol2-i-2-29.xml,1,?,1,0.931034,0.2,?,0.837931,0.415385,0.025068
patt/register/fpsol/fpsol2-i-3-28.xml,1,?,1,0.928571,0.05,?,0.835714,0.40625,0.021224
patt/register/fpsol/fpsol2-i-1-63.xml,1,?,1,0.968254,0.2,?,0.896531,0.539823,0.012623
patt/register/fpsol/fpsol2-i-3-29.xml,1,?,1,0.931034,0.2,?,0.837931,0.415385,0.02508
patt/register/fpsol/fpsol2-i-1-35.xml,1,?,1,0.942857,0.2,?,0.873016,0.388235,0.014337
patt/register/fpsol/fpsol2-i-1-65.xml,1,?,1,0.969231,0.2,?,0.897436,0.547826,0.012559
patt/register/fpsol/fpsol2-i-3-10.xml,1,?,1,0.8,0.05,?,0.72,0.173913,0.022273
patt/register/fpsol/fpsol2-i-1-30.xml,1,?,1,0.933333,0.037037,?,0.864198,0.35,0.01079
patt/register/fpsol/fpsol2-i-1-25.xml,1,?,1,0.92,0.2,?,0.851852,0.306667,0.015945
patt/register/fpsol/fpsol2-i-1-64.xml,1,?,1,0.96875,0.037037,?,0.896991,0.54386,0.010677
patt/register/fpsol/fpsol2-i-1-45.xml,1,?,1,0.955556,0.2,?,0.884774,0.452632,0.013471
patt/register/fpsol/fpsol2-i-3-05.xml,1,?,1,0.6,0.073171,?,0.54,0.073171,0.047528
patt/register/fpsol/fpsol2-i-1-62.xml,1,?,1,0.967742,0.037037,?,0.896057,0.535714,0.01068
patt/register/fpsol/fpsol2-i-3-20.xml,1,?,1,0.9,0.05,?,0.81,0.321429,0.021431
patt/register/fpsol/fpsol2-i-3-15.xml,1,?,1,0.866667,0.2,?,0.78,0.254902,0.029619
patt/register/inithx/inithx-i-1-10.xml,1,?,1,0.8,0.035714,?,0.742857,0.129032,0.015436
patt/register/inithx/inithx-i-3-30.xml,1,?,1,0.933333,0.05,?,0.84,0.424242,0.021287
patt/register/inithx/inithx-i-1-52.xml,1,?,1,0.961538,0.035714,?,0.892857,0.480769,0.014563
patt/register/inithx/inithx-i-1-51.xml,1,?,1,0.960784,0.2,?,0.892157,0.475728,0.016883
patt/register/inithx/inithx-i-1-30.xml,1,?,1,0.933333,0.035714,?,0.866667,0.341463,0.014694
patt/register/inithx/inithx-i-2-05.xml,1,?,1,0.6,0.073171,?,0.54,0.073171,0.047516
patt/register/inithx/inithx-i-3-15.xml,1,?,1,0.866667,0.2,?,0.78,0.254902,0.029705
patt/register/inithx/inithx-i-1-53.xml,1,?,1,0.962264,0.2,?,0.893531,0.485714,0.016786
patt/register/inithx/inithx-i-1-45.xml,1,?,1,0.955556,0.2,?,0.887302,0.443299,0.017227
patt/register/inithx/inithx-i-3-10.xml,1,?,1,0.8,0.05,?,0.72,0.173913,0.022369
patt/register/inithx/inithx-i-2-30.xml,1,?,1,0.933333,0.05,?,0.84,0.424242,0.021187
patt/register/inithx/inithx-i-3-25.xml,1,?,1,0.92,0.2,?,0.828,0.377049,0.025912
patt/register/inithx/inithx-i-1-40.xml,1,?,1,0.95,0.035714,?,0.882143,0.413043,0.014616
patt/register/inithx/inithx-i-1-54.xml,1,?,1,0.962963,0.035714,?,0.89418,0.490566,0.014557
patt/register/inithx/inithx-i-3-31.xml,1,?,1,0.935484,0.2,?,0.841935,0.432836,0.024877
patt/register/inithx/inithx-i-2-31.xml,1,?,1,0.935484,0.2,?,0.841935,0.432836,0.024782
patt/register/inithx/inithx-i-3-05.xml,1,?,1,0.6,0.073171,?,0.54,0.073171,0.04774
patt/register/inithx/inithx-i-2-15.xml,1,?,1,0.866667,0.2,?,0.78,0.254902,0.02961
patt/register/inithx/inithx-i-1-05.xml,1,?,1,0.6,0.052632,?,0.557143,0.052632,0.032808
patt/register/inithx/inithx-i-1-20.xml,1,?,1,0.9,0.035714,?,0.835714,0.25,0.014859
patt/register/inithx/inithx-i-1-50.xml,1,?,1,0.96,0.035714,?,0.891429,0.470588,0.01457
patt/register/inithx/inithx-i-3-20.xml,1,?,1,0.9,0.05,?,0.81,0.321429,0.021527
patt/register/inithx/inithx-i-2-28.xml,1,?,1,0.928571,0.05,?,0.835714,0.40625,0.02122
patt/register/inithx/inithx-i-2-20.xml,1,?,1,0.9,0.05,?,0.81,0.321429,0.021425
patt/register/inithx/inithx-i-1-15.xml,1,?,1,0.866667,0.2,?,0.804762,0.19403,0.023595
patt/register/inithx/inithx-i-1-35.xml,1,?,1,0.942857,0.2,?,0.87551,0.37931,0.018076
patt/register/inithx/inithx-i-1-25.xml,1,?,1,0.92,0.2,?,0.854286,0.298701,0.019653
patt/register/inithx/inithx-i-2-29.xml,1,?,1,0.931034,0.2,?,0.837931,0.415385,0.025076
patt/register/inithx/inithx-i-3-29.xml,1,?,1,0.931034,0.2,?,0.837931,0.415385,0.025172
patt/register/inithx/inithx-i-3-28.xml,1,?,1,0.928571,0.05,?,0.835714,0.40625,0.02132
patt/register/inithx/inithx-i-2-25.xml,1,?,1,0.92,0.2,?,0.828,0.377049,0.025816
patt/register/inithx/inithx-i-2-10.xml,1,?,1,0.8,0.05,?,0.72,0.173913,0.022259
patt/sgb/miles/miles1000-25.xml,1,?,1,0.92,0.2,?,0.788571,0.469388,0.020677
patt/sgb/miles/miles750-20.xml,1,?,0.945946,0.9,0.142857,?,0.642857,0.529412,0.025192
patt/sgb/miles/miles750-30.xml,1,?,0.964912,0.933333,0.142857,?,0.666667,0.636364,0.024898
patt/sgb/miles/miles750-5.xml,1,?,1,0.6,0.2,?,0.428571,0.2,0.056192
patt/sgb/miles/miles750-31.xml,1,?,0.966102,0.935484,0.2,?,0.668203,0.644444,0.028332
patt/sgb/miles/miles1500-20.xml,1,?,1,0.9,0.034483,?,0.837931,0.243243,0.009491
patt/sgb/miles/miles1500-73.xml,1,?,1,0.972603,0.2,?,0.905527,0.559055,0.010945
patt/sgb/miles/miles250-6.xml,1,?,0.333333,0.666667,0.375,?,0.157895,0.44,0.169786
patt/sgb/miles/miles1500-40.xml,1,?,1,0.95,0.034483,?,0.884483,0.404255,0.009318
patt/sgb/miles/miles500-19.xml,1,?,0.882353,0.894737,0.333333,?,0.447368,0.6875,0.04649
patt/sgb/miles/miles1000-38.xml,1,?,1,0.947368,0.071429,?,0.81203,0.580645,0.01571
patt/sgb/miles/miles750-15.xml,1,?,1,0.866667,0.2,?,0.619048,0.52,0.033089
patt/sgb/miles/miles500-20.xml,1,?,0.888889,0.9,0.333333,?,0.45,0.69697,0.041827
patt/sgb/miles/miles500-15.xml,1,?,0.846154,0.866667,0.333333,?,0.433333,0.642857,0.048631
patt/sgb/miles/miles1000-20.xml,1,?,1,0.9,0.071429,?,0.771429,0.409091,0.015944
patt/sgb/miles/miles1500-50.xml,1,?,1,0.96,0.034483,?,0.893793,0.461538,0.009286
patt/sgb/miles/miles1000-42.xml,1,100,1,0.952381,0.071429,0,0.816327,0.606061,0.015687
patt/sgb/miles/miles500-18.xml,1,?,0.875,0.888889,0.333333,?,0.444444,0.677419,0.042134
patt/sgb/miles/miles250-7.xml,1,?,0.5,0.714286,1,?,0.181818,0.454545,0.110162
patt/sgb/miles/miles1500-71.xml,1,?,1,0.971831,0.2,?,0.904808,0.552,0.010996
patt/sgb/miles/miles750-25.xml,1,?,1,0.92,0.2,?,0.657143,0.657143,0.029351
patt/sgb/miles/miles750-28.xml,1,?,0.962264,0.928571,0.142857,?,0.663265,0.619048,0.024938
patt/sgb/miles/miles1500-55.xml,1,?,1,0.963636,0.2,?,0.897179,0.486239,0.011546
patt/sgb/miles/miles1500-30.xml,1,?,1,0.933333,0.034483,?,0.868966,0.333333,0.009374
patt/sgb/miles/miles500-10.xml,1,?,0.75,0.8,0.333333,?,0.4,0.565217,0.044899
patt/sgb/miles/miles500-5.xml,1,?,0,0.6,0.529412,?,0.3,0.5,0.095733
patt/sgb/miles/miles1000-41.xml,1,?,1,0.95122,0.2,?,0.815331,0.6,0.018561
patt/sgb/miles/miles750-29.xml,1,?,0.963636,0.931034,0.2,?,0.665025,0.627907,0.028622
patt/sgb/miles/miles250-8.xml,1,?,0.571429,0.75,0.5,?,0,0.478261,0.083464
patt/sgb/miles/miles1000-5.xml,1,?,1,0.6,0.103448,?,0.514286,0.103448,0.035333
patt/sgb/miles/miles1000-30.xml,1,?,1,0.933333,0.071429,?,0.8,0.518519,0.015777
patt/sgb/miles/miles1500-65.xml,1,?,1,0.969231,0.2,?,0.902387,0.529412,0.01117
patt/sgb/miles/miles1000-35.xml,1,?,1,0.942857,0.2,?,0.808163,0.559322,0.019117
patt/sgb/miles/miles1000-40.xml,1,?,1,0.95,0.071429,?,0.814286,0.59375,0.015698
patt/sgb/miles/miles750-10.xml,1,?,1,0.8,0.142857,?,0.571429,0.4,0.026221
patt/sgb/miles/miles1000-15.xml,1,?,1,0.866667,0.2,?,0.742857,0.333333,0.024578
patt/sgb/miles/miles1500-72.xml,1,?,1,0.972222,0.034483,?,0.905172,0.555556,0.009248
patt/sgb/miles/miles1500-10.xml,1,?,1,0.8,0.034483,?,0.744828,0.125,0.0099
patt/sgb/miles/miles1000-10.xml,1,?,1,0.8,0.071429,?,0.685714,0.235294,0.01653
patt/sgb/miles/miles1000-39.xml,1,?,1,0.948718,0.2,?,0.813187,0.587302,0.018727
patt/sgb/miles/miles1500-70.xml,1,?,1,0.971429,0.034483,?,0.904433,0.548387,0.00925
patt/sgb/miles/miles1500-60.xml,1,?,1,0.966667,0.034483,?,0.9,0.508772,0.009265
patt/sgb/queen/queen14-14-16.xml,1,100,1,0.875,0.025,0,0.83125,0.152174,0.015559
patt/sgb/queen/queen13-13-13.xml,1,100,1,0.846154,0.2,0,0.800416,0.13253,0.026851
patt/sgb/queen/queen11-11-10.xml,1,?,1,0.8,0.032258,?,0.748387,0.117647,0.020654
patt/sgb/queen/queen8-12-12.xml,1,100,1,0.833333,0.038462,0,0.769231,0.166667,0.023211
patt/sgb/queen/queen8-8-9.xml,1,100,1,0.777778,0.2,0,0.707071,0.142857,0.042488
patt/sgb/queen/queen12-12-11.xml,1,?,1,0.818182,0.2,?,0.770053,0.12,0.03042
patt/sgb/queen/queen10-10-12.xml,1,100,1,0.833333,0.035714,0,0.77381,0.15625,0.0225
patt/sgb/queen/queen10-10-9.xml,1,?,1,0.777778,0.2,?,0.722222,0.114754,0.037269
patt/sgb/queen/queen12-12-13.xml,1,100,1,0.846154,0.2,0,0.79638,0.142857,0.028159
patt/sgb/queen/queen11-11-12.xml,1,100,1,0.833333,0.032258,0,0.77957,0.142857,0.020383
patt/sgb/queen/queen16-16-18.xml,1,100,1,0.888889,0.021739,0,0.850242,0.150943,0.013476
patt/sgb/queen/queen14-14-14.xml,1,100,1,0.857143,0.025,0,0.814286,0.133333,0.015654
patt/sgb/queen/queen5-5-4.xml,1,?,1,0.5,0.076923,?,0.423077,0.076923,0.072917
patt/sgb/queen/queen13-13-12.xml,1,?,1,0.833333,0.027027,?,0.788288,0.121951,0.017078
patt/sgb/queen/queen13-13-14.xml,1,100,1,0.857143,0.027027,0,0.810811,0.142857,0.016931
patt/sgb/queen/queen8-12-11.xml,1,?,1,0.818182,0.2,?,0.755245,0.152542,0.034484
patt/sgb/queen/queen11-11-9.xml,1,?,1,0.777778,0.2,?,0.727599,0.104478,0.035489
patt/sgb/queen/queen12-12-14.xml,1,100,1,0.857143,0.029412,0,0.806723,0.153846,0.018399
patt/sgb/queen/queen16-16-15.xml,1,?,1,0.866667,0.2,?,0.828986,0.126214,0.022268
patt/sgb/queen/queen13-13-11.xml,1,?,1,0.818182,0.2,?,0.773956,0.111111,0.029135
patt/sgb/queen/queen14-14-13.xml,1,?,1,0.846154,0.2,?,0.803846,0.123596,0.02571
patt/sgb/queen/queen14-14-15.xml,1,100,1,0.866667,0.2,0,0.823333,0.142857,0.024102
patt/sgb/queen/queen14-14-12.xml,1,?,1,0.833333,0.025,?,0.791667,0.113636,0.015788
patt/sgb/queen/queen10-10-10.xml,1,100,1,0.8,0.035714,0,0.742857,0.129032,0.022789
patt/sgb/queen/queen9-9-10.xml,1,100,1,0.8,0.04,0,0.736,0.142857,0.025623
patt/sgb/queen/queen15-15-17.xml,1,100,1,0.882353,0.2,0,0.841313,0.151515,0.021932
patt/sgb/queen/queen7-7-6.xml,1,?,1,0.666667,0.1,?,0.596491,0.1,0.093839
patt/sgb/queen/queen8-8-8.xml,1,100,1,0.75,0.045455,0,0.681818,0.125,0.029614
patt/sgb/queen/queen9-9-8.xml,1,?,1,0.75,0.04,?,0.69,0.111111,0.026206
patt/sgb/queen/queen13-13-10.xml,1,?,1,0.8,0.027027,?,0.756757,0.1,0.017299
patt/sgb/queen/queen16-16-17.xml,1,100,1,0.882353,0.2,0,0.84399,0.142857,0.021065
patt/sgb/queen/queen6-6-6.xml,1,?,1,0.666667,0.117647,?,0.583333,0.117647,0.111029
patt/sgb/queen/queen12-12-12.xml,1,100,1,0.833333,0.029412,0,0.784314,0.131579,0.018557
patt/sgb/queen/queen15-15-13.xml,1,?,1,0.846154,0.2,?,0.806798,0.115789,0.02475
patt/sgb/queen/queen8-12-8.xml,1,?,1,0.75,0.038462,?,0.692308,0.107143,0.024029
patt/sgb/queen/queen15-15-15.xml,1,100,1,0.866667,0.2,0,0.826357,0.134021,0.02313
patt/sgb/queen/queen8-12-10.xml,1,?,1,0.8,0.038462,?,0.738462,0.137931,0.023518
patt/sgb/queen/queen11-11-8.xml,1,?,1,0.75,0.032258,?,0.701613,0.090909,0.021106
patt/sgb/queen/queen9-9-9.xml,1,100,1,0.777778,0.2,0,0.715556,0.127273,0.039683
patt/sgb/queen/queen7-7-7.xml,1,?,1,0.714286,0.2,?,0.639098,0.121951,0.052151
patt/sgb/queen/queen16-16-16.xml,1,100,1,0.875,0.021739,0,0.836957,0.134615,0.013538
patt/sgb/queen/queen15-15-14.xml,1,?,1,0.857143,0.023256,?,0.817276,0.125,0.014576
patt/sgb/queen/queen15-15-16.xml,1,100,1,0.875,0.023256,0,0.834302,0.142857,0.014486
patt/sgb/queen/queen16-16-14.xml,1,?,1,0.857143,0.021739,?,0.819876,0.117647,0.01362
patt/sgb/queen/queen12-12-10.xml,1,?,1,0.8,0.029412,?,0.752941,0.108108,0.018794
patt/sgb/queen/queen5-5-5.xml,1,?,1,0.6,0.111111,?,0.507692,0.111111,0.105507
patt/sgb/queen/queen11-11-11.xml,1,100,1,0.818182,0.2,0,0.765396,0.130435,0.03202
patt/sgb/queen/queen6-6-7.xml,1,?,1,0.714286,0.2,?,0.625,0.142857,0.056936
patt/sgb/queen/queen10-10-8.xml,1,?,1,0.75,0.035714,?,0.696429,0.1,0.02327
patt/sgb/queen/queen10-10-11.xml,1,100,1,0.818182,0.2,0,0.75974,0.142857,0.033856
patt/sgb/book/huck-5.xml,1,?,0.75,0.6,0.272727,?,0.2,0.272727,0.140891
patt/sgb/book/jean-7.xml,1,?,0.6,0.714286,0.333333,?,0.238095,1,0.096253
patt/sgb/book/homer-11.xml,1,?,0.4,0.818182,0.4,?,0,1,0.068592
patt/sgb/book/david-10.xml,1,?,0.625,0.8,0.454545,?,0,0.545455,0.079202
patt/sgb/book/jean-10.xml,1,?,0.625,0.8,0.473684,?,0,0.4,0.078389
patt/sgb/book/homer-8.xml,1,?,0,0.75,1,?,0,1,0.082399
patt/sgb/book/anna-9.xml,1,?,0.625,0.777778,0.4,?,0,0.473684,0.079037
patt/sgb/book/homer-5.xml,1,?,0.142857,0.6,1,?,0.2,1,0.146264
patt/sgb/book/david-9.xml,1,?,0.625,0.777778,0.333333,?,0,0.52381,0.082971
patt/sgb/book/huck-10.xml,1,?,0.647059,0.8,0.2,?,0,0.444444,0.067437
patt/sgb/book/anna-11.xml,1,?,0.555556,0.818182,0.4,?,0,1,0.073644
patt/sgb/book/anna-10.xml,1,?,0.466667,0.8,0.4,?,0,1,0.077359
patt/sgb/book/anna-8.xml,1,?,0.333333,0.75,0.4,?,0,1,0.084239
patt/sgb/book/huck-11.xml,1,?,0.666667,0.818182,0.2,?,0,0.473684,0.070113
patt/sgb/book/huck-8.xml,1,?,0.428571,0.75,0.333333,?,0,0.5,0.078818
patt/sgb/book/homer-10.xml,1,?,0.333333,0.8,0.4,?,0,1,0.068783
patt/sgb/book/anna-5.xml,1,?,0.142857,0.6,0.647059,?,0.2,0.5,0.167281
patt/sgb/book/huck-9.xml,1,?,0.571429,0.777778,0.333333,?,0,0.411765,0.082871
patt/sgb/book/jean-9.xml,1,?,0.625,0.777778,0.444444,?,0,1,0.07769
patt/sgb/book/homer-13.xml,1,?,0.73913,0.846154,1,?,0,1,0.072596
patt/sgb/book/david-11.xml,1,?,0.666667,0.818182,0.333333,?,0,0.565217,0.076297
patt/sgb/book/homer-12.xml,1,?,0.4,0.833333,0.4,?,0,1,0.065728
patt/sgb/book/david-8.xml,1,?,0.5,0.75,0.5,?,0,0.44,0.074586
patt/sgb/book/jean-8.xml,1,?,0.666667,0.75,0.411765,?,0,1,0.074497
patt/sgb/book/david-5.xml,1,?,0,0.6,0.466667,?,0.2,0.5,0.139439
patt/sgb/book/jean-5.xml,1,?,0.75,0.6,1,?,0.2,1,0.156187
patt/sgb/games/games120-7.xml,1,?,1,0.714286,0.2,?,0.535714,0.263158,0.071595
patt/sgb/games/games120-5.xml,1,?,1,0.6,0.176471,?,0.45,0.176471,0.124922
patt/sgb/games/games120-8.xml,1,?,1,0.75,0.125,?,0.5625,0.3,0.058803
patt/sgb/games/games120-9.xml,1,?,1,0.777778,0.2,?,0.583333,0.333333,0.066599
patt/school/school1-13.xml,1,?,0.73913,0.846154,0.5,?,0,0.538462,0.022809
patt/school/school1-nsh-13.xml,1,?,0.826087,0.846154,0.5,?,0,0.5,0.023565
patt/school/school1-14.xml,1,?,0.846154,0.857143,0.454545,?,0,0.6,0.0128
patt/school/school1-16.xml,1,?,0.866667,0.875,0.454545,?,0,0.625,0.012635
patt/school/school1-15.xml,1,?,0.857143,0.866667,0.5,?,0,0.612903,0.021094
patt/school/school1-nsh-15.xml,1,100,0.851852,0.866667,0.5,0,0,0.612903,0.021841
patt/school/school1-nsh-14.xml,1,?,0.84,0.857143,0.454545,?,0,0.6,0.013807
patt/school/school1-nsh-12.xml,1,?,0.809524,0.833333,0.454545,?,0,0.481481,0.014096
patt/mknap/mknap-1-4.xml,1,?,?,?,?,?,?,?,?
patt/mknap/mknap-1-3.xml,1,?,?,?,?,?,?,?,?
patt/mknap/mknap-1-5.xml,1,?,?,?,?,?,?,?,?
patt/mknap/mknap-1-2.xml,1,?,?,?,?,?,?,?,?
patt/mknap/mknap-1-6.xml,1,100,?,?,?,-1,?,?,?
patt/mknap/mknap-1-0.xml,1,?,?,?,?,?,?,?,?
patt/cjss/ft06x2-55.xml,1,92.307692,?,?,?,0,?,?,?
patt/cjss/ft06x2-54.xml,1,?,?,?,?,?,?,?,?
patt/cjss/ft06x3-55.xml,1,94.736842,?,?,?,0,?,?,?
patt/cjss/la04x3-570.xml,1,96.774194,?,?,?,0,?,?,?
patt/cjss/la04x2-572.xml,1,95.238095,?,?,?,0,?,?,?
patt/cjss/la03x2-593.xml,1,95.238095,?,?,?,0,?,?,?
patt/cjss/ft10x3-838.xml,1,96.774194,?,?,?,0,?,?,?
patt/cjss/la03x3-590.xml,1,96.774194,?,?,?,0,?,?,?
patt/cjss/ft10x2-837.xml,1,95.238095,?,?,?,0,?,?,?
patt/cjss/ft06x3-54.xml,1,94.736842,?,?,?,0,?,?,?
patt/myciel/myciel7-6.xml,1,100,1,0.666667,0.222222,-1,0.5,0.222222,0.098809
patt/myciel/myciel4-5.xml,1,?,1,0.6,0.272727,?,0.36,0.272727,0.206843
patt/myciel/myciel6-5.xml,1,100,1,0.6,0.2,-1,0.428571,0.2,0.105316
patt/myciel/myciel7-5.xml,1,100,1,0.6,0.176471,-1,0.45,0.176471,0.076448
patt/myciel/myciel4-4.xml,1,?,1,0.5,0.2,?,0.3,0.2,0.148708
patt/myciel/myciel3-3.xml,1,?,0.5,0.333333,0.333333,?,0.166667,0.333333,0.164909
patt/myciel/myciel7-8.xml,1,?,1,0.75,0.125,?,0.5625,0.3,0.036265
patt/myciel/myciel3-4.xml,1,?,0.666667,0.5,0.2,?,0.25,0.2,0.112791
patt/myciel/myciel7-4.xml,1,?,1,0.5,0.125,?,0.375,0.125,0.052647
patt/myciel/myciel5-6.xml,1,?,1,0.666667,0.285714,?,0.444444,0.285714,0.185489
patt/myciel/myciel7-7.xml,1,100,1,0.714286,0.2,-1,0.535714,0.263158,0.053642
patt/myciel/myciel6-6.xml,1,100,1,0.666667,0.25,-1,0.47619,0.25,0.134909
patt/myciel/myciel6-7.xml,1,?,1,0.714286,0.2,?,0.510204,0.294118,0.064417
patt/myciel/myciel5-4.xml,1,?,1,0.5,0.166667,?,0.333333,0.166667,0.103328
patt/myciel/myciel5-5.xml,1,100,1,0.6,0.230769,-1,0.4,0.230769,0.146591
patt/myciel/myciel6-4.xml,1,?,1,0.5,0.142857,?,0.357143,0.142857,0.073234
patt/tdsp/C3-2-31.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C2-2-15.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C7-1-240.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C1-1-20.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C1-2-21.xml,1,?,?,?,?,?,?,?,?
patt/tdsp/C1-1-21.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C6-1-121.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C3-2-30.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C2-2-16.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C7-2-240.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C2-3-16.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C5-3-91.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C3-1-31.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C5-3-90.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C4-3-60.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C1-3-21.xml,1,?,?,?,?,?,?,?,?
patt/tdsp/C2-3-15.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C5-2-91.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C7-1-241.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C4-2-61.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C3-3-31.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C5-1-90.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C6-1-120.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C6-2-121.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C5-2-90.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C1-2-20.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C7-3-240.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C3-3-30.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C4-3-61.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C6-3-120.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C7-2-241.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C4-1-61.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C7-3-241.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C4-2-60.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C1-3-20.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C2-1-16.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C2-1-15.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C3-1-30.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C6-2-120.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C4-1-60.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C5-1-91.xml,1,100,?,?,?,-1,?,?,?
patt/tdsp/C6-3-121.xml,1,100,?,?,?,-1,?,?,?
patt/bqwh-18-141_glb/bqwh-18-141-97_glb.xml,1,?,0,0,0.666667,?,0,0.666667,0.311959
patt/bqwh-18-141_glb/bqwh-18-141-17_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.271496
patt/bqwh-18-141_glb/bqwh-18-141-38_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.282051
patt/bqwh-18-141_glb/bqwh-18-141-53_glb.xml,1,?,0,0,0.75,?,0,0.75,0.322771
patt/bqwh-18-141_glb/bqwh-18-141-54_glb.xml,1,?,0,0,0.692308,?,0,0.714286,0.341054
patt/bqwh-18-141_glb/bqwh-18-141-9_glb.xml,1,?,0,0,0.75,?,0,0.75,0.322493
patt/bqwh-18-141_glb/bqwh-18-141-29_glb.xml,1,?,0,0,1,?,0,1,0.314662
patt/bqwh-18-141_glb/bqwh-18-141-28_glb.xml,1,?,0,0,0.733333,?,0,0.625,0.309717
patt/bqwh-18-141_glb/bqwh-18-141-4_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.322365
patt/bqwh-18-141_glb/bqwh-18-141-23_glb.xml,1,?,0,0,0.764706,?,0,0.764706,0.347327
patt/bqwh-18-141_glb/bqwh-18-141-79_glb.xml,1,?,0,0,0.666667,?,0,0.666667,0.295189
patt/bqwh-18-141_glb/bqwh-18-141-69_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.277885
patt/bqwh-18-141_glb/bqwh-18-141-50_glb.xml,1,?,0,0,0.714286,?,0,0.692308,0.349475
patt/bqwh-18-141_glb/bqwh-18-141-35_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.299504
patt/bqwh-18-141_glb/bqwh-18-141-14_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.289467
patt/bqwh-18-141_glb/bqwh-18-141-37_glb.xml,1,?,0,0,0.666667,?,0,0.666667,0.311602
patt/bqwh-18-141_glb/bqwh-18-141-15_glb.xml,1,?,0,0,0.666667,?,0,0.666667,0.302353
patt/bqwh-18-141_glb/bqwh-18-141-25_glb.xml,1,?,0,0,0.636364,?,0,0.636364,0.309994
patt/bqwh-18-141_glb/bqwh-18-141-7_glb.xml,1,?,0,0,0.647059,?,0,0.647059,0.281151
patt/bqwh-18-141_glb/bqwh-18-141-39_glb.xml,1,?,0,0,0.636364,?,0,0.636364,0.26981
patt/bqwh-18-141_glb/bqwh-18-141-73_glb.xml,1,?,0,0,0.692308,?,0,0.692308,0.325389
patt/bqwh-18-141_glb/bqwh-18-141-98_glb.xml,1,?,0,0,0.714286,?,0,0.714286,0.303359
