@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC

@DATA
patt/sgb/book/huck-11.xml,1,?,0.666667,0.818182,0.2,?,0,0.473684
patt/sgb/book/huck-8.xml,1,?,0.428571,0.75,0.333333,?,0,0.5
patt/sgb/book/homer-10.xml,1,?,0.333333,0.8,0.4,?,0,1
patt/sgb/book/anna-5.xml,1,?,0.142857,0.6,0.647059,?,0.2,0.5
patt/sgb/book/huck-9.xml,1,?,0.571429,0.777778,0.333333,?,0,0.411765
patt/sgb/book/jean-9.xml,1,?,0.625,0.777778,0.444444,?,0,1
patt/sgb/book/homer-13.xml,1,?,0.73913,0.846154,1,?,0,1
patt/sgb/book/david-11.xml,1,?,0.666667,0.818182,0.333333,?,0,0.565217
patt/sgb/book/homer-12.xml,1,?,0.4,0.833333,0.4,?,0,1
patt/sgb/book/david-8.xml,1,?,0.5,0.75,0.5,?,0,0.44
patt/sgb/book/jean-8.xml,1,?,0.666667,0.75,0.411765,?,0,1
patt/sgb/book/david-5.xml,1,?,0,0.6,0.466667,?,0.2,0.5
patt/sgb/book/jean-5.xml,1,?,0.75,0.6,1,?,0.2,1
patt/sgb/games/games120-7.xml,1,?,1,0.714286,0.2,?,0.535714,0.263158
patt/sgb/games/games120-5.xml,1,?,1,0.6,0.176471,?,0.45,0.176471
patt/sgb/games/games120-8.xml,1,?,1,0.75,0.125,?,0.5625,0.3
patt/sgb/games/games120-9.xml,1,?,1,0.777778,0.2,?,0.583333,0.333333
patt/school/school1-13.xml,1,?,0.73913,0.846154,0.5,?,0,0.538462
patt/school/school1-nsh-13.xml,1,?,0.826087,0.846154,0.5,?,0,0.5
patt/school/school1-14.xml,1,?,0.846154,0.857143,0.454545,?,0,0.6
patt/school/school1-16.xml,1,?,0.866667,0.875,0.454545,?,0,0.625
patt/school/school1-15.xml,1,?,0.857143,0.866667,0.5,?,0,0.612903
patt/school/school1-nsh-15.xml,1,100,0.851852,0.866667,0.5,0,0,0.612903
patt/school/school1-nsh-14.xml,1,?,0.84,0.857143,0.454545,?,0,0.6
patt/school/school1-nsh-12.xml,1,?,0.809524,0.833333,0.454545,?,0,0.481481
patt/mknap/mknap-1-4.xml,1,?,?,?,?,?,?,?
patt/mknap/mknap-1-3.xml,1,?,?,?,?,?,?,?
patt/mknap/mknap-1-5.xml,1,?,?,?,?,?,?,?
patt/mknap/mknap-1-2.xml,1,?,?,?,?,?,?,?
patt/mknap/mknap-1-6.xml,1,100,?,?,?,-1,?,?
patt/mknap/mknap-1-0.xml,1,?,?,?,?,?,?,?
patt/cjss/ft06x2-55.xml,1,92.307692,?,?,?,0,?,?
patt/cjss/ft06x2-54.xml,1,?,?,?,?,?,?,?
patt/cjss/ft06x3-55.xml,1,94.736842,?,?,?,0,?,?
patt/cjss/la04x3-570.xml,1,96.774194,?,?,?,0,?,?
patt/cjss/la04x2-572.xml,1,95.238095,?,?,?,0,?,?
patt/cjss/la03x2-593.xml,1,95.238095,?,?,?,0,?,?
patt/cjss/ft10x3-838.xml,1,96.774194,?,?,?,0,?,?
patt/cjss/la03x3-590.xml,1,96.774194,?,?,?,0,?,?
patt/cjss/ft10x2-837.xml,1,95.238095,?,?,?,0,?,?
patt/cjss/ft06x3-54.xml,1,94.736842,?,?,?,0,?,?
patt/myciel/myciel7-6.xml,1,100,1,0.666667,0.222222,-1,0.5,0.222222
patt/myciel/myciel4-5.xml,1,?,1,0.6,0.272727,?,0.36,0.272727
patt/myciel/myciel6-5.xml,1,100,1,0.6,0.2,-1,0.428571,0.2
patt/myciel/myciel7-5.xml,1,100,1,0.6,0.176471,-1,0.45,0.176471
patt/myciel/myciel4-4.xml,1,?,1,0.5,0.2,?,0.3,0.2
patt/myciel/myciel3-3.xml,1,?,0.5,0.333333,0.333333,?,0.166667,0.333333
patt/myciel/myciel7-8.xml,1,?,1,0.75,0.125,?,0.5625,0.3
patt/myciel/myciel3-4.xml,1,?,0.666667,0.5,0.2,?,0.25,0.2
patt/myciel/myciel7-4.xml,1,?,1,0.5,0.125,?,0.375,0.125
patt/myciel/myciel5-6.xml,1,?,1,0.666667,0.285714,?,0.444444,0.285714
patt/myciel/myciel7-7.xml,1,100,1,0.714286,0.2,-1,0.535714,0.263158
patt/myciel/myciel6-6.xml,1,100,1,0.666667,0.25,-1,0.47619,0.25
patt/myciel/myciel6-7.xml,1,?,1,0.714286,0.2,?,0.510204,0.294118
patt/myciel/myciel5-4.xml,1,?,1,0.5,0.166667,?,0.333333,0.166667
patt/myciel/myciel5-5.xml,1,100,1,0.6,0.230769,-1,0.4,0.230769
patt/myciel/myciel6-4.xml,1,?,1,0.5,0.142857,?,0.357143,0.142857
patt/tdsp/C3-2-31.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C2-2-15.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C7-1-240.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C1-1-20.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C1-2-21.xml,1,?,?,?,?,?,?,?
patt/tdsp/C1-1-21.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C6-1-121.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C3-2-30.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C2-2-16.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C7-2-240.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C2-3-16.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C5-3-91.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C3-1-31.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C5-3-90.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C4-3-60.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C1-3-21.xml,1,?,?,?,?,?,?,?
patt/tdsp/C2-3-15.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C5-2-91.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C7-1-241.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C4-2-61.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C3-3-31.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C5-1-90.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C6-1-120.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C6-2-121.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C5-2-90.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C1-2-20.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C7-3-240.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C3-3-30.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C4-3-61.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C6-3-120.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C7-2-241.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C4-1-61.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C7-3-241.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C4-2-60.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C1-3-20.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C2-1-16.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C2-1-15.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C3-1-30.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C6-2-120.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C4-1-60.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C5-1-91.xml,1,100,?,?,?,-1,?,?
patt/tdsp/C6-3-121.xml,1,100,?,?,?,-1,?,?
patt/bqwh-18-141_glb/bqwh-18-141-97_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-17_glb.xml,1,?,0,0,0.692308,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-38_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-53_glb.xml,1,?,0,0,0.75,?,0,0.75
patt/bqwh-18-141_glb/bqwh-18-141-54_glb.xml,1,?,0,0,0.692308,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-9_glb.xml,1,?,0,0,0.75,?,0,0.75
patt/bqwh-18-141_glb/bqwh-18-141-29_glb.xml,1,?,0,0,1,?,0,1
patt/bqwh-18-141_glb/bqwh-18-141-28_glb.xml,1,?,0,0,0.733333,?,0,0.625
patt/bqwh-18-141_glb/bqwh-18-141-4_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-23_glb.xml,1,?,0,0,0.764706,?,0,0.764706
patt/bqwh-18-141_glb/bqwh-18-141-79_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-69_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-50_glb.xml,1,?,0,0,0.714286,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-35_glb.xml,1,?,0,0,0.692308,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-14_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-37_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-15_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-25_glb.xml,1,?,0,0,0.636364,?,0,0.636364
patt/bqwh-18-141_glb/bqwh-18-141-7_glb.xml,1,?,0,0,0.647059,?,0,0.647059
patt/bqwh-18-141_glb/bqwh-18-141-39_glb.xml,1,?,0,0,0.636364,?,0,0.636364
patt/bqwh-18-141_glb/bqwh-18-141-73_glb.xml,1,?,0,0,0.692308,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-98_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-45_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-80_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-48_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-87_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-64_glb.xml,1,?,0,0,0.733333,?,0,0.733333
patt/bqwh-18-141_glb/bqwh-18-141-33_glb.xml,1,?,0,0,1,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-21_glb.xml,1,?,0,0,0.714286,?,0,0.733333
patt/bqwh-18-141_glb/bqwh-18-141-5_glb.xml,1,?,0,0,0.636364,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-51_glb.xml,1,?,0,0,0.764706,?,0,0.764706
patt/bqwh-18-141_glb/bqwh-18-141-16_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-18_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-24_glb.xml,1,?,0,0,0.692308,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-86_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-65_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-71_glb.xml,1,?,0,0,0.692308,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-30_glb.xml,1,?,0,0,0.733333,?,0,0.733333
patt/bqwh-18-141_glb/bqwh-18-141-61_glb.xml,1,?,0,0,0.75,?,0,0.75
patt/bqwh-18-141_glb/bqwh-18-141-55_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-62_glb.xml,1,?,0,0,0.733333,?,0,0.733333
patt/bqwh-18-141_glb/bqwh-18-141-89_glb.xml,1,?,0,0,0.733333,?,0,0.733333
patt/bqwh-18-141_glb/bqwh-18-141-66_glb.xml,1,?,0,0,0.733333,?,0,0.733333
patt/bqwh-18-141_glb/bqwh-18-141-77_glb.xml,1,?,0,0,0.692308,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-81_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-8_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-41_glb.xml,1,?,0,0,0.75,?,0,0.647059
patt/bqwh-18-141_glb/bqwh-18-141-60_glb.xml,1,?,0,0,0.692308,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-72_glb.xml,1,?,0,0,0.692308,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-26_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-67_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-75_glb.xml,1,?,0,0,1,?,0,1
patt/bqwh-18-141_glb/bqwh-18-141-70_glb.xml,1,?,0,0,0.75,?,0,0.75
patt/bqwh-18-141_glb/bqwh-18-141-82_glb.xml,1,?,0,0,0.636364,?,0,0.636364
patt/bqwh-18-141_glb/bqwh-18-141-43_glb.xml,1,?,0,0,0.733333,?,0,0.733333
patt/bqwh-18-141_glb/bqwh-18-141-3_glb.xml,1,?,0,0,0.692308,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-90_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-91_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-96_glb.xml,1,?,0,0,0.733333,?,0,0.733333
patt/bqwh-18-141_glb/bqwh-18-141-56_glb.xml,1,?,0,0,0.733333,?,0,0.733333
patt/bqwh-18-141_glb/bqwh-18-141-10_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-0_glb.xml,1,?,0,0,0.692308,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-74_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-46_glb.xml,1,?,0,0,0.75,?,0,0.75
patt/bqwh-18-141_glb/bqwh-18-141-85_glb.xml,1,?,0,0,0.636364,?,0,0.636364
patt/bqwh-18-141_glb/bqwh-18-141-92_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-99_glb.xml,1,?,0,0,1,?,0,0.764706
patt/bqwh-18-141_glb/bqwh-18-141-52_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-76_glb.xml,1,?,0,0,0.692308,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-40_glb.xml,1,?,0,0,0.733333,?,0,0.733333
patt/bqwh-18-141_glb/bqwh-18-141-42_glb.xml,1,?,0,0,0.75,?,0,0.75
patt/bqwh-18-141_glb/bqwh-18-141-44_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-88_glb.xml,1,?,0,0,0.647059,?,0,0.647059
patt/bqwh-18-141_glb/bqwh-18-141-58_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-31_glb.xml,1,?,0,0,0.733333,?,0,0.733333
patt/bqwh-18-141_glb/bqwh-18-141-19_glb.xml,1,?,0,0,0.733333,?,0,0.733333
patt/bqwh-18-141_glb/bqwh-18-141-63_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-2_glb.xml,1,?,0,0,0.764706,?,0,0.764706
patt/bqwh-18-141_glb/bqwh-18-141-95_glb.xml,1,?,0,0,0.692308,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-22_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-20_glb.xml,1,?,0,0,0.75,?,0,0.75
patt/bqwh-18-141_glb/bqwh-18-141-13_glb.xml,1,?,0,0,0.692308,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-32_glb.xml,1,?,0,0,1,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-57_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-6_glb.xml,1,?,0,0,0.692308,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-27_glb.xml,1,?,0,0,0.714286,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-68_glb.xml,1,?,0,0,0.692308,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-94_glb.xml,1,?,0,0,0.75,?,0,0.714286
patt/bqwh-18-141_glb/bqwh-18-141-49_glb.xml,1,?,0,0,0.692308,?,0,0.692308
patt/bqwh-18-141_glb/bqwh-18-141-78_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-59_glb.xml,1,?,0,0,0.733333,?,0,0.733333
patt/bqwh-18-141_glb/bqwh-18-141-83_glb.xml,1,?,0,0,0.647059,?,0,0.647059
patt/bqwh-18-141_glb/bqwh-18-141-47_glb.xml,1,0,0,0,0.733333,0,0,0.733333
patt/bqwh-18-141_glb/bqwh-18-141-36_glb.xml,1,?,0,0,0.647059,?,0,0.647059
patt/bqwh-18-141_glb/bqwh-18-141-93_glb.xml,1,?,0,0,1,?,0,1
patt/bqwh-18-141_glb/bqwh-18-141-12_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-11_glb.xml,1,?,0,0,0.666667,?,0,0.666667
patt/bqwh-18-141_glb/bqwh-18-141-34_glb.xml,1,?,0,0,0.8,?,0,0.625
patt/bqwh-18-141_glb/bqwh-18-141-84_glb.xml,1,0,0,0,0.714286,0,0,0.714286
patt/super-js/super-js-taillard-20/super-js-taillard-20-4.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-3.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-20.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-13.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-1.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-30.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-29.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-12.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-9.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-26.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-23.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-6.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-14.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-5.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-17.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-7.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-27.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-25.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-21.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-8.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-16.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-19.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-24.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-18.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-2.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-10.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-15.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-28.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-11.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-22.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-19.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-8.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-3.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-17.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-30.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-6.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-1.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-21.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-7.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-29.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-24.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-4.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-28.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-9.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-15.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-23.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-25.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-14.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-5.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-18.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-26.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-2.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-22.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-16.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-13.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-20.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-11.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-12.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-10.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-27.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-26.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-19.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-2.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-3.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-25.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-20.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-8.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-7.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-18.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-17.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-21.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-29.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-9.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-24.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-1.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-12.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-6.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-10.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-13.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-15.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-4.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-27.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-5.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-28.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-14.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-22.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-16.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-11.xml,1,100,?,?,?,-1,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-30.xml,1,100,?,?,?,-1,?,?
