@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC

@DATA
SAT_RACE2008/mizh-md5-47-4.cnf,1,0.5428,0.9027,85,158,209,0.0723,814,312.8,483,265,394,0.0106,0.3333,0.9795,0.1579,0.0326,0.0886,0.0001,0.0824,0.0873,0.3672,0,0.1699,1.0062,0.5294,2.37,0.6755,0,0,0.0385,0.0291,0.4053
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0.8676,1.0251,223,223,223,0.6156,223,223,223,223,223,0.7458,0.7778,2.8563,0.1294,0.2634,0.8346,0.2467,0.5746,0.7011,0.8804,0.0806,0.1814,1.3871,0.7444,2.5645,0.9365,0,0,0.1615,0.0164,0.3934
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1,0.0075,0.4757,4438,4438,4448,0,4510,4462.1,4510,4455,4474,0.0397,0.0556,1.3482,0.0063,0.6127,0.059,0.0172,0.0445,0.7596,0.0859,0.0082,0.0641,1.2762,0.2105,1.7283,0.1849,0.0044,0,0.0138,0.0042,0.3719
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,0.5427,0.9028,107,139,166,0.0724,505,214.7,334,195,239,0.0107,0.3333,0.9786,0.1579,0.0341,0.0889,0.0001,0.0823,0.078,0.367,0,0.1699,1.0064,0.5294,2.368,0.6755,0,0,0.0385,0.0291,0.4053
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,1,0.6081,1.3083,969,969,1223,0.1772,1425,1256.8,1425,1410,1425,0.7454,0.9308,3.4416,0.3598,0.1045,0.8395,0.3407,0.5946,0.5142,0.9299,0.0748,0.073,1.5974,0.8009,3.6621,0.9786,0,0,0.2669,0.0293,0.5269
SAT_Competition2007/crafted/spence/medium/s57-100.cnf,1,1,0,4042,4042,4178,0,4521,4259,4521,4252,4324,0.0203,0.3333,0.4056,0.3161,0.8625,0.069,0.0035,0.0636,0.9558,0.2516,0.0003,0.4597,0,0.5,0.4912,0.2641,0,1,0.1158,0.3099,1
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,0.5335,0.9209,75,172,206,0.0826,391,240.48,307,243,276,0.0061,0.2727,0.846,0.2106,0.0345,0.0669,0.0002,0.0777,0.1043,0.3661,0,0.172,1.0398,0.5302,2.5696,0.6536,0,0,0.0385,0.0264,0.4084
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf,1,0,0,4109,4109,4190,0,4443,4238.1,4443,4214,4345,0.1686,0.283,3.0059,0.0097,0.5559,0.2707,0.091,0.1845,0.6994,0.3688,0.0588,0.0469,0.8333,0.1886,3.5359,0.5056,0.0024,0.2,0.0609,0.0016,0.3757
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.0361,0.6975,4125,4125,4125,0.0361,4125,4125,4125,4125,4125,0.5238,0.0123,0,0.0127,0.975,0.5238,0.5238,0.5238,0.9982,0.5238,0.5238,0.0361,0,0.759,0,0.5238,0.5238,1,0,0.0126,1
SAT_Competition2011/SAT02/handmade/chu-min-li/urquhart/urquhart3_25bis.shuffled.cnf,1,0.1818,0.4741,2565,2702,2841,0,3848,3083.6,3783,3083,3117,0,0,0,0.3732,0.9918,0,0,0,0.9986,0,0,0.2727,1.289,0.3636,0.6932,0,0,0,0,0.3409,0.3939
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S936020932-012-UNKNOWN.cnf,1,0.9673,0.1481,25,31,37,0,89,44.331,62,41,50,0.3917,1,3.3552,0.731,0.2496,0.5741,0.2118,0.3972,0.3394,0.7056,0.0844,0.2339,0.6978,0.4943,2.7014,1,0,0,0.1714,0.0791,0.4957
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S282405510-004.cnf,1,0,0,4256,4256,4275,0,4421,4299,4421,4280,4324,0.1598,0.2323,2.8573,0.0072,0.5666,0.2464,0.0784,0.1686,0.7111,0.3199,0.0397,0.0469,0.8086,0.1855,3.3681,0.4367,0.0012,0.2,0.0568,0.0014,0.3675
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,0.9654,0.1554,1,3,3,0,15,5.3032,9,4,7,0.3858,1,3.3606,0.8126,0.2295,0.5692,0.2027,0.3923,0.2663,0.7049,0.0867,0.2337,0.708,0.495,2.7118,1,0,0,0.1705,0.0791,0.4951
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1000-m6860-k4-l4-s1935114289.sat05-523.reshuffled-07.cnf,1,0.0138,0.0943,165,165,413,0.0024,3767,2086.1,3767,3203,3614,0.2132,0.5714,3.1451,0.2698,0.1127,0.335,0.1071,0.2333,0.2546,0.4658,0.0424,0.141,1.0363,0.3165,3.1933,0.7317,0,0,0.1017,0.0571,0.3798
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf,1,0.8809,0.5398,0,0,0,0.8806,0,0,0,0,0,0.7027,0.974,4.3734,0.1855,0.0202,0.8236,0.5548,0.6711,0.0715,0.8994,0.3801,0.0204,1.177,0.6597,5.5942,0.9999,0.0018,0,0.2353,0,0.4716
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1168722783-19.UNSAT.shuffled.cnf,1,0.9753,0.12,3868,3868,3885,0,4068,3942.4,4068,3899,4056,0.4024,0.7143,3.269,0.3443,0.3174,0.5617,0.2096,0.3961,0.5605,0.6887,0.1054,0.2326,0.6727,0.5013,2.7376,0.9154,0.0017,0,0.1508,0.0718,0.4927
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-10-06-07.sat05-1274.reshuffled-07.cnf,1,0.824,1.0721,2598,2662,3031,0.1918,4504,3421.9,3727,3481,3693,0.7548,0.75,1.3828,0.1802,0.8259,0.7601,0.7532,0.7491,0.9695,0.7653,0.7145,0.058,1.5312,0.4453,1.4683,0.7734,0.6579,0,0.2894,0.0943,0.4431
SAT_Competition2009/CRAFTED/ramseycube/Q3inK08.cnf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,1,0,0,0.0167,0,0.5,0,0,0,1,0,0.5,1
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,0.8494,1.2545,0,0,0,0.4233,0,0,0,0,0,0.7375,1,3.0313,0.4958,0.1419,0.9333,0.3665,0.6418,0.4687,0.9919,0.1241,0.1619,1.4959,0.4774,3.1201,1,0,0,0.1727,0.0214,0.5183
SAT_Competition2009/CRAFTED/sgi/new-difficult-26-243-24-70.cnf,1,0.9699,0.1643,324,324,506,0.9699,4162,1149.3,4162,730,907,0.8901,0.6526,3.094,0.0003,0.8935,0.905,0.8741,0.8905,0.9728,0.9235,0.8637,0.0157,0.1123,0.9699,4.334,0.9679,0.8271,0.875,0.0941,0,0.9982
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S1707873242-085.cnf,1,0,0,4239,4239,4250,0,4450,4290.1,4450,4263,4307,0.1226,0.2931,2.7457,0.0082,0.5661,0.2155,0.0667,0.1475,0.7364,0.3231,0.0246,0.0469,0.8335,0.1925,3.4344,0.5077,0.0002,0.2,0.0601,0.0014,0.3799
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1,0.9628,0.1638,8,11,14,0,43,18.108,26,17,21,0.3844,1,3.362,0.7731,0.2407,0.5695,0.1998,0.3914,0.3024,0.705,0.0885,0.2336,0.7131,0.4973,2.7286,1,0.0001,0,0.1706,0.0787,0.4929
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S725789261-031.cnf,1,0.9656,0.1498,3800,3800,3849,0,4037,3888.4,4037,3884,3943,0.4308,1,3.288,0.3962,0.3345,0.5896,0.235,0.4193,0.5736,0.734,0.1072,0.2302,0.7154,0.5121,2.6413,1,0.0006,0,0.1655,0.0794,0.5045
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1470952774-07.SAT.shuffled.cnf,1,0.9684,0.1482,3562,3562,3640,0,3757,3666,3757,3671,3733,0.4089,1,3.356,0.3361,0.313,0.5773,0.2108,0.4051,0.5495,0.7094,0.0987,0.2306,0.6745,0.5014,2.6807,1,0.0037,0,0.1698,0.0764,0.4837
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf,1,0.926,0.2854,204,204,365,0.926,3279,1049.8,3279,525,1871,0.7908,0.3366,2.8324,0,0.8178,0.8022,0.7805,0.7912,0.9537,0.812,0.7713,0.0168,0.2696,0.926,4.5026,0.8439,0.7462,0.8333,0.0423,0,0.9924
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0.8699,1.0826,0,0,1,0.5174,25,5.3158,20,2,7,0.7758,0.84,2.8611,0.0889,0.1288,0.8747,0.2371,0.5723,0.6656,0.8999,0.0457,0.1453,1.3999,0.6953,2.9932,1,0,0,0.1481,0.006,0.4002
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S746386799-050.cnf,1,0,0,4422,4422,4474,0,4588,4496.5,4588,4500,4515,0.0906,0.1285,2.2721,0.0001,0.6936,0.1307,0.0463,0.0877,0.7726,0.1601,0.0094,0.0112,0.9914,0.0609,3.6292,0.2409,0.0008,0.1429,0.029,0.0001,0.31
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,0,0,3927,3927,4086,0,4308,4114.8,4308,4113,4244,0.1461,0.2566,2.8824,0.0067,0.5324,0.2347,0.0646,0.1594,0.673,0.3089,0.0282,0.047,0.8411,0.1865,3.6792,0.468,0.0014,0.2,0.0589,0.0015,0.378
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S1925680230-06.UNSAT.shuffled.cnf,1,0.9888,0.0613,3861,3861,3935,0,4113,3957,4113,3939,4047,0.3681,1,3.2269,0.275,0.3244,0.5439,0.1993,0.3806,0.5409,0.6745,0.0839,0.2329,0.656,0.5006,2.6206,1,0.0001,0,0.1694,0.0682,0.5179
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-6-9-unsat.cnf,1,0.7895,0.5147,4751,4751,4769,0.7895,4806,4782.3,4806,4803,4806,0.7156,0.0909,0,0.286,0.8618,0.7156,0.7156,0.7156,0.9024,0.7156,0.7155,0.3158,0,0.7895,0,0.7157,0.7155,1,0,0.2859,1
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1,0.4583,1.6331,111,111,172,0.1239,576,377.4,576,486,542,0.6558,0.9531,2.6359,0.4428,0.0183,0.8231,0.5549,0.6217,0.0619,0.91,0.1619,0.1255,1.7856,0.4692,2.727,1,0,0,0.1472,0.079,0.3774
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1559029529-16.cnf,1,0,0,60,73,81,0,217,93.75,116,89,100,0.149,0.32,3.0154,0.011,0.4899,0.2445,0.0673,0.1687,0.5991,0.3394,0.0306,0.05,0.8316,0.1881,3.6747,0.5436,0.0005,0.2,0.0622,0.0024,0.3761
SAT_RACE2008/anbul-dated-5-15-u.cnf,1,0.9031,1.0111,81,81,81,0.5939,120,100.5,120,120,120,0.6354,0.7895,3.1086,0.2023,0.161,0.8014,0.2234,0.5278,0.6685,0.8561,0.052,0.1704,1.3593,0.7491,2.7792,0.9905,0,0,0.1578,0.0128,0.3625
SAT_Competition2009/CRAFTED/modcircuits/mod3_4vars_6gates.cnf,1,0.0315,1.4948,3552,3552,3804,0.0314,4096,3870.5,4096,3938,3986,0.0035,1,1.9858,0.779,0.2654,0.8132,0.0008,0.3291,0.8086,0.9606,0.0004,0.0139,2.0807,0.5168,3.6421,1,0,0,0.3792,0.3775,0.4644
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0.8678,0.3906,0,0,0,0.8678,0,0,0,0,0,0.7821,0.0667,0,0.2725,0.9024,0.7821,0.7821,0.7821,0.935,0.7821,0.7821,0.2479,0,0.8678,0,0.7821,0.7821,1,0,0.2725,1
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S834531569-01-UNSAT.cnf,1,0.8869,0.8634,3884,3884,3907,0.1844,4027,3965.2,4027,3987,4021,0.4148,1,3.0218,0.8235,0.246,0.5906,0.2296,0.4179,0.5222,0.7562,0.0933,0.2965,1.1656,0.5152,2.5801,1,0.0006,0,0.2006,0.1381,0.4824
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-alu4mul.cnf,1,0.6927,1.0617,433,443,585,0.2303,916,674.75,825,720,799,0.6913,0.6667,2.0429,0.3006,0.1876,0.7383,0.483,0.6088,0.7486,0.7925,0.337,0.1549,1.2715,0.2566,1.9392,0.9516,0,0,0.0712,0.0442,0.4992
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf,1,0,0,4545,4545,4550,0,4649,4580.2,4649,4577,4580,0.0544,0.1128,1.8501,0.0001,0.7126,0.0698,0.024,0.0587,0.7771,0.1024,0.0092,0.0112,1.009,0.0577,3.6102,0.2109,0.0044,0.1429,0.0238,0.0001,0.3143
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-03.cnf,1,0.5653,1.1176,1568,1568,1712,0.1305,2945,2090.4,2945,2059,2230,0.1137,0.4,1.9873,0.2659,0.1395,0.2716,0.0367,0.1928,0.6381,0.5788,0.0077,0.1746,1.3002,0.537,2.8519,0.886,0,0,0.0986,0.0402,0.3854
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,0.8911,0.5773,1620,1620,1620,0.028,3827,2723.5,3827,3827,3827,0.5448,0.9284,2.6677,0.1719,0.5194,0.592,0.4774,0.544,0.849,0.9397,0.1397,0.0114,0.6857,0.8911,4.1294,0.9638,0.0096,0,0.2792,0,0.4564
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,0.6944,1.0575,92,120,134,0.2291,313,178.81,273,172,203,0.7043,0.6667,1.9511,0.3017,0.0668,0.7566,0.5724,0.6349,0.4366,0.8071,0.3284,0.1575,1.2692,0.2603,1.7801,0.9511,0,0,0.0815,0.0426,0.5018
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1787844685-006.SATISFIABLE.cnf,1,0,0,4101,4101,4107,0,4292,4172.3,4292,4147,4263,0.1634,0.2371,2.9147,0.009,0.5425,0.241,0.0858,0.1701,0.6832,0.339,0.0277,0.0469,0.84,0.1844,3.584,0.4555,0.0018,0.2,0.0566,0.0015,0.3791
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,0.797,1.0757,2796,2796,3485,0.1273,3845,3419.3,3845,3551,3845,0.1837,0.7838,2.2025,0.1622,0.1758,0.3016,0.1043,0.2515,0.9837,0.6664,0.0267,0.1752,0.9448,0.5361,2.5562,0.9743,0,0,0.0801,0.0264,0.3234
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S549070267-05-SAT.cnf,1,0.8024,1.1484,312,329,359,0.2516,971,442.68,648,383,479,0.4194,1,3.0397,0.965,0.2095,0.616,0.2262,0.4289,0.403,0.7694,0.0934,0.3188,1.4011,0.5176,2.62,1,0.0002,0,0.2123,0.1685,0.4748
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1256544997-019.cnf,1,0.9647,0.1561,4,7,9,0,35,11.25,17,10,13,0.3832,1,3.3591,0.7887,0.2267,0.5693,0.2047,0.3925,0.287,0.7037,0.0867,0.2338,0.7083,0.4918,2.7183,1,0.0001,0,0.1703,0.0797,0.4932
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,1,0.891,1.0233,1347,1426,1431,0.5632,2162,1700.6,2160,1590,2039,0.9374,0.913,2.4927,0.094,0.1628,0.9648,0.7012,0.807,0.5182,0.9656,0.4434,0.0634,1.1417,0.8739,2.7474,0.9667,0.0163,0,0.3387,0.0151,0.6913
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1,0.9564,0.1875,3767,3767,3851,0,4039,3902.5,4039,3900,4023,0.3864,1,3.3662,0.5576,0.3298,0.5921,0.212,0.4009,0.6536,0.7095,0.0957,0.2299,0.7421,0.4992,2.7169,1,0.0001,0,0.1764,0.0796,0.496
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/460/unif-k3-r4.25-v460-c1955-S729526068-046.cnf,1,0.9536,0.1907,3738,3738,3875,0,4002,3898,4002,3913,3997,0.4029,1,3.4079,0.5587,0.3196,0.5815,0.2258,0.4027,0.5613,0.6974,0.0745,0.229,0.7421,0.5147,2.7719,1,0.0012,0,0.167,0.0733,0.5019
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,1,0,4307,4307,4381,0,4609,4460.8,4609,4484,4501,0,0,0,0.0421,0.5791,0,0,0,0.8696,0,0,0.25,0.5623,0.5071,0,0,0,0.3333,0,0.042,0.5
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,1,0,4365,4365,4431,0,4644,4488.5,4644,4484,4539,0,0,0,0.042,0.5983,0,0,0,0.8365,0,0,0.25,0.5623,0.4783,0,0,0,0.3333,0,0.042,0.5
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,1,0,4246,4246,4278,0,4517,4367.3,4517,4376,4414,0,0,0,0.042,0.5917,0,0,0,0.8393,0,0,0.25,0.5623,0.4833,0,0,0,0.3333,0,0.042,0.5
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-10-5t1.cnf,1,0.888,1.0342,9,9,28,0.6007,40,26.5,40,29,40,0.5617,1,3.1212,0.2238,0.2077,0.7816,0.1925,0.4902,0.6494,0.8692,0.0404,0.1568,1.4102,0.7424,3.1054,1,0,0,0.1515,0.0059,0.3987
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-97-100.cnf,1,1,0,3732,3801,3851,0,4602,4046.4,4602,4000,4122,0.0148,0.3333,0.3318,0.3238,0.8279,0.071,0.0048,0.0434,0.9579,0.2069,0.002,0.4755,0,0.5,0.3318,0.2181,0.0002,1,0.1014,0.3201,1
SAT_Competition2007/crafted/spence/medium/s65-100.cnf,1,1,0,3940,3940,4051,0,4454,4160.4,4454,4113,4382,0.0122,0.3333,0.373,0.3185,0.8554,0.0703,0.0018,0.0573,0.9563,0.2529,0.0004,0.4643,0,0.5,0.4505,0.2633,0.0001,1,0.1095,0.3163,1
SAT_Competition2011/SAT05/crafted/sabharwal05/ordering/gt-ordering/sat/gt-030.shuffled-as.sat05-1295.cnf,1,0.9988,0.0975,1380,2397,2452,0.0175,3411,2645.5,3230,2612,3156,0.5268,0.3412,0.0252,0,0.7172,0.5268,0.5268,0.5268,0.9502,0.5268,0.5268,0.035,0.6221,0.5096,0.023,0.5465,0.5186,0,0.0007,0,0.4986
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.8449,0.4834,4609,4609,4609,0,4614,4611.5,4614,4614,4614,0.6155,0.5,2.4872,0.015,0.2927,0.6615,0.575,0.6199,0.7126,0.6968,0.5387,0.0611,1.0565,0.4396,3.2716,0.809,0.4544,0.1429,0.0472,0.0009,0.4827
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/aloul-chnl11-13.cnf,1,0.9091,0.3046,4855,4855,4884,0.9091,4914,4885.5,4914,4889,4914,0.8452,0,0,0.2033,0.837,0.8452,0.8452,0.8452,0.9166,0.8452,0.8452,0.1515,0,0.9091,0,0.8452,0.8451,1,0,0.2033,1
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,0.9019,1.0223,75,75,75,0.5695,79,77,79,79,79,0.6321,0.8182,3.1041,0.2025,0.1186,0.8045,0.217,0.5253,0.679,0.8576,0.0535,0.1638,1.3544,0.7372,2.8559,0.9906,0,0,0.1571,0.0128,0.3619
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S2032726331-082.cnf,1,0.9711,0.131,3879,3879,3884,0,4086,3962.6,4086,3957,4049,0.3894,1,3.3006,0.5801,0.3317,0.5927,0.2034,0.3982,0.6114,0.7206,0.0844,0.2321,0.6679,0.5021,2.701,1,0.0002,0,0.187,0.0791,0.4964
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-5.cnf,1,0.5407,0.9021,136,161,186,0.072,638,264.1,407,225,336,0.0103,0.3333,0.9694,0.1579,0.0354,0.0878,0.0001,0.0817,0.087,0.3667,0,0.1696,1.0054,0.5293,2.3602,0.6755,0,0,0.0384,0.0291,0.4057
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxor/minxor128.cnf,1,0.4888,1.8766,49,154,213,0.3615,982,355.8,604,341,448,0.8151,0.9375,2.0088,0.4697,0.1126,0.8283,0.4325,0.6221,0.4032,0.8578,0.0943,0.0869,2.0364,0.416,2.7583,0.9935,0,0,0.2432,0.0989,0.6512
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,1,0.7097,1.3882,1217,1272,1351,0.1409,2696,1622.8,2034,1517,1652,0.1864,0.9091,3.2571,0.2721,0.129,0.3143,0.1524,0.2658,0.4073,0.6423,0.0837,0.1906,1.749,0.5882,3.2335,1,0,0,0.3252,0.0764,0.4795
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-10-10p0.cnf,1,0.8544,1.0473,9,9,11,0.6431,76,39.667,76,51,63,0.5688,0.75,2.7473,0.0935,0.3555,0.8355,0.1888,0.5132,0.7275,0.8816,0.0511,0.1944,1.435,0.7535,2.7001,0.9945,0,0,0.1615,0.0197,0.3912
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S791125864-16.cnf,1,0.9636,0.1628,4,6,7,0,26,10.146,15,9,12,0.3894,1,3.3669,0.7741,0.2356,0.574,0.2055,0.3945,0.3153,0.7064,0.0818,0.2336,0.7185,0.4951,2.7199,1,0.0001,0,0.1707,0.0798,0.4968
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn100.sat05-3765.reshuffled-07.cnf,1,0.0876,2.1532,1128,1374,1522,0.0707,1879,1579.9,1706,1614,1680,0.7821,0.75,2.3302,0.4999,0.2452,0.83,0.6851,0.7423,0.521,0.8538,0.6587,0.1689,2.6402,0.1501,3.0285,0.857,0,0,0.1409,0.4963,0.3121
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S537193780-078-UNKNOWN.cnf,1,0.9627,0.1657,1,1,2,0,13,2.913,6,2,4,0.3893,1,3.3711,0.7705,0.2259,0.571,0.2073,0.3952,0.2509,0.706,0.0878,0.2335,0.7183,0.4932,2.7216,1,0,0,0.1701,0.0793,0.4947
SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0,0.8555,427,839,2018,0,3771,2575.2,3771,3310,3342,0.0124,0.2,0.8129,0.2363,0.218,0.0358,0.0031,0.0369,0.4967,0.1466,0.0004,0.1403,1.6738,0.2699,1.3825,0.2938,0,0,0.0452,0.1022,0.3761
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S2094099432-08.SAT.shuffled.cnf,1,0,0,4208,4208,4218,0,4359,4254.8,4359,4238,4286,0.1438,0.3019,2.9296,0.0058,0.5578,0.2435,0.0687,0.1672,0.7004,0.3693,0.0179,0.0469,0.8273,0.1921,3.5351,0.521,0.0013,0.2,0.067,0.0016,0.3741
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1822479556-014.UNKNOWN.cnf,1,0.9594,0.1699,4066,4066,4069,0,4162,4094.1,4162,4074,4131,0.3476,1,3.2808,0.628,0.3509,0.5543,0.1802,0.3767,0.6225,0.7353,0.0702,0.2285,0.7143,0.475,2.6751,1,0.0002,0,0.1703,0.0713,0.492
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-08.cnf,1,0.6594,1.0763,1239,1239,1276,0.2002,3393,1779,3393,1422,2377,0.1809,0.5556,1.374,0.223,0.1041,0.361,0.0969,0.2296,0.3991,0.4112,0.0575,0.21,1.1977,0.6127,2.0528,0.8643,0,0,0.0596,0.0276,0.3398
