@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC

@DATA
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_8_all.cnf,1,0.9214,0.8609,1487,1487,1766,0.6918
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/100/unif-k5-r21.3-v100-c2130-S1211704640-033.cnf,1,0,0,4234,4234,4289,0
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S266028630-005.cnf,1,0,0,3514,3514,3754,0
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_80.shuffled.cnf,1,0.1266,0.3798,2017,2283,2446,0
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S2045682869-15.cnf,1,0.9655,0.1559,5,7,9,0
SAT_Competition2009/CRAFTED/edgematching/compact/em_9_3_5_cmp.cnf,1,0.7659,1.0494,250,285,313,0.1147
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F17.cnf,1,0.3812,2.0685,890,890,1299,0.2109
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf,1,0.892,1.0132,123,123,123,0.6153
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n220-s24359701-sat.cnf,1,0.8333,0.4506,4435,4435,4442,0.8333
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1018943457-089.SATISFIABLE.cnf,1,0,0,4395,4395,4400,0
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-1.sat05-2158.reshuffled-07.cnf,1,1,0,4247,4247,4303,0
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf,1,0.4731,0.8682,3109,3109,3120,0.0161
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S516218553-20-SAT.cnf,1,0.9436,0.5417,1805,1805,3006,0.097
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,0.9733,0.1252,3641,3641,3754,0
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_3_6_exp.cnf,1,0.9046,0.9833,577,612,699,0.5978
SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.5407,0.9018,141,158,210,0.0718
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes2.cnf,1,0.938,0.2474,83,163,198,0.938
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,0.9787,0.1502,4,4,21,0.9787
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S614849838-039.UNKNOWN.cnf,1,0,0,4439,4439,4464,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S195213520-027.cnf,1,0.9644,0.1581,12,16,19,0
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0.8875,1.0074,26,26,44,0.635
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-17-sat.cnf,1,0.8844,0.3581,4832,4832,4832,0.8844
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes1.cnf,1,0.9284,0.2807,751,751,1174,0.9284
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,0.9129,0.6874,67,79,117,0.8894
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,1,0,0.8437,635,635,2029,0
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_b_unsat.cnf,1,0.1821,0.5907,0,0,0,0.0599
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S602463346-055.cnf,1,0.9565,0.179,3775,3775,3806,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0.0319,0.6857,3425,3425,3425,0.0319
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,0.9642,0.187,86,412,423,0.9642
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g4.cnf,1,0.9446,0.2296,64,174,196,0.9446
SAT_Competition2009/CRAFTED/sgi/new-difficult-28-302-26-75.cnf,1,0.9769,0.1332,503,503,529,0.9769
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,0.9849,0.0784,3768,3768,3782,0
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1909130260-19-SAT.cnf,1,0.8023,1.1403,955,1096,1281,0.2498
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,0.9569,0.2867,27,27,27,0.0123
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,0.8648,0.3961,4557,4557,4616,0
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0.9559,0.7001,401,401,401,0.8385
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S104085281-076.cnf,1,0.9645,0.1586,3839,3839,3886,0
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1724014998-099.cnf,1,0,0,39,45,49,0
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_9_fbc.cnf,1,0.9007,0.9806,1333,1333,1996,0.601
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1375c111739gyes10.cnf,1,0.944,0.2317,74,182,223,0.944
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.1-03.cnf,1,0.9407,0.74,0,0,0,0.8294
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,1,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g4.cnf,1,0.9304,0.2764,1096,1096,1096,0.9304
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp_ci_ce.cnf,1,0.6033,1.3288,999,999,1113,0.1922
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,0.7375,1.0784,41,42,43,0.4499
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm27-p0-q251.cnf,1,0.9815,0.0921,0,0,0,0.9815
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-4.cnf,1,0.5428,0.9027,85,152,191,0.0723
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S744068878-072.cnf,1,0,0,4240,4240,4277,0
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-desmul.cnf,1,0.6957,1.0556,32,52,83,0.2282
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S859578263-029.cnf,1,0.9664,0.1505,8,12,14,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1639151107-094.cnf,1,0,0,4428,4428,4439,0
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.8122,1.1172,472,545,732,0.2051
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1572638390-17.SAT.shuffled.cnf,1,0,0,4326,4326,4326,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1,0.0286,0.676,0,0,0,0.0286
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S316555917-14.SAT.shuffled.cnf,1,0,0,4392,4392,4413,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-260-100.cnf,1,0.8333,0.4506,4475,4475,4498,0.8333
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.4222,1.5155,1888,1888,2240,0.2907
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S49237390-14.cnf,1,0.9653,0.1577,3,5,6,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,0.9685,0.1399,2482,2482,3475,0
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,0.7422,1.0765,41,41,43,0.4538
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,0.4074,1.7352,1765,1765,1802,0.2825
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10bi_s.cnf,1,0.4807,1.6396,50,67,241,0.114
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1,0,0,4429,4429,4450,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1,0.9627,0.1665,8,11,14,0
SAT_Competition2011/SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0.9893,0.0719,102,150,476,0.9893
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n300-s12830984-sat.cnf,1,0.8333,0.4506,3919,3919,4038,0.8333
SAT_Competition2007/crafted/spence/medium/s73-100.cnf,1,1,0,4208,4208,4237,0
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g6bi.cnf,1,0.5003,1.6791,275,311,330,0.1486
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-16.cnf,1,0.7275,1.0416,544,544,544,0.1658
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.8122,1.1172,703,710,782,0.2051
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-21-step11.cnf,1,0.9642,0.2774,0,0,0,0.9544
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.005,1.54,535,712,844,0.0013
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_11_3_4_fbc.cnf,1,0.8334,1.1278,16,25,67,0.314
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-240-3.sat05-2205.reshuffled-07.cnf,1,1,0,4535,4535,4568,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1610649331-094.cnf,1,0,0,4403,4403,4416,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,0,0,4300,4300,4358,0
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-brn002.shuffled-as.sat05-3935.cnf,1,0.0909,2.0261,785,1169,1516,0.0801
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-24_567.cnf,1,0.9293,0.3102,3945,3945,3945,0.0088
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1755163742-08.SAT.shuffled.cnf,1,0,0,4498,4498,4504,0
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1573578038-005.cnf,1,0,0,33,39,42,0
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.7427,1.518,3313,3313,4389,0.5069
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf,1,0.9747,0.1547,84,270,438,0.9747
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,0.4222,1.5261,3770,3770,3959,0.2836
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,0,0,4320,4320,4352,0
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,1,0,427,468,483,0
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.0933,2.148,762,1426,1636,0.075
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S2131244303-19-SAT.cnf,1,0.9341,0.5803,717,760,853,0.0958
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g2.cnf,1,0.9256,0.2874,201,264,291,0.9256
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,0.094,2.1322,749,893,1304,0.0724
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_18_SAT.cnf,1,0.9482,0.3482,0,0,0,0.0194
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-20-10p1.cnf,1,0.8694,1.093,0,0,0,0.515
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S680239195-053.cnf,1,0.9599,0.1717,3966,3966,3987,0
SAT_Competition2007/crafted/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,1,0.9916,0.5399,382,480,532,0.1932
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?,?,?,?
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-7-13-sat.cnf,1,0.8478,0.4265,0,0,0,0.8478
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1283500452-05.cnf,1,0,0,45,54,61,0
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?,?,?,?
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1540921235-015.cnf,1,0.9531,0.1893,3710,3710,3800,0
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,0.872,1.0227,274,274,274,0.6147
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1141213963-005.cnf,1,0.9656,0.1555,3,5,6,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1516934767-080.cnf,1,0.9826,0.0877,0,0,0,0
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb80-14-2.used-as.sat04-880.cnf,1,0.905,0.3513,563,592,648,0.905
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl004.sat05-3825.reshuffled-07.cnf,1,0.0952,2.039,691,1940,1972,0.0848
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,0.0881,2.1405,1337,1538,1863,0.0712
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-11.cnf,1,0.7833,1.27,0,0,0,0.4719
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_31_2-k25.cnf,1,0.6952,1.5217,843,845,883,0.5517
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0200.sat05-1339.reshuffled-07.cnf,1,?,?,?,?,?,?
SAT-Race-2010-CNF/mixed/diagnosis/UTI-20-10p0.cnf,1,0.8684,1.092,0,0,0,0.5243
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1054448974-13.cnf,1,0.9617,0.1683,6,8,9,0
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0,0.8401,495,495,2362,0
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1738391204-028.cnf,1,0,0,30,38,43,0
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0.1232,2.6087,270,281,967,0.083
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9.cnf,1,0.5778,1.6868,841,975,1085,0.1605
SAT_Competition2007/crafted/spence/medium/s81-100.cnf,1,1,0,4061,4061,4073,0
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf,1,0.9993,0.6746,1631,1631,1631,0.3917
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S467706592-03.cnf,1,0,0,3929,3929,3988,0
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-025.sat05-1306.reshuffled-07.cnf,1,0.9982,0.1158,2460,2460,3477,0.0212
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-2.cnf,1,0.5407,0.9018,135,206,239,0.0718
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1326039470-063.cnf,1,0.9651,0.1543,3787,3787,3879,0
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,0.8564,0.5787,3117,3515,3683,0.8536
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.9617,0.1662,14,25,238,0.9617
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,0.9645,0.1608,4,6,8,0
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.0048,1.8677,271,564,704,0.0009
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S406284248-03.cnf,1,0,0,27,33,37,0
SAT_Competition2007/industrial/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf,1,0.6037,1.8884,1760,1760,1760,0.4291
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1262395962-18.UNSAT.shuffled.cnf,1,0,0,4469,4469,4471,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S1949086545-083.cnf,1,0.9691,0.1454,3707,3707,3734,0
SAT_Competition2007/crafted/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,1,0.1396,0.7151,397,397,758,0.1394
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1767425240-073.cnf,1,0.9431,0.2185,3818,3818,3857,0
SAT_Competition2009/APPLICATION/SAT07/industrial/narain/clauses-8.cnf,1,0.7837,1.2359,0,0,0,0.5361
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S702278147-14-UNSAT.cnf,1,0.9384,0.5629,3922,3922,3925,0.0969
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-20-13-14.sat05-1278.reshuffled-07.cnf,1,0.9082,0.7299,856,1377,1431,0.1258
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l3.sat05-520.reshuffled-07.cnf,1,0.2806,0.7664,3933,3933,3933,0.0753
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-03.cnf,1,0.932,0.8152,0,0,0,0.8151
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.2054,0.6185,641,641,740,0.0455
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,0.9834,0.1076,3,7,7,0.9834
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1260745628-20.UNSAT.shuffled.cnf,1,0,0,4324,4324,4335,0
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop01-75.cnf,1,0.6213,1.6593,77,409,433,0.2776
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm29-p0-q290.cnf,1,0.9835,0.0842,0,0,0,0.9835
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-11r1-k45.cnf,1,0.7025,1.567,548,548,596,0.5033
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0.9094,0.7485,0,0,0,0.8646
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1085782051-01.UNSAT.shuffled.cnf,1,0.9745,0.1318,3815,3815,3887,0
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f10ni.cnf,1,0.483,1.7163,118,118,131,0.1298
SAT_Competition2007/industrial/industrial/narain/clauses-10.cnf,1,0.7926,1.2049,0,0,0,0.5394
SAT_Competition2007/crafted/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1,0.2032,0.619,808,808,863,0.0502
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S145251364-05.UNSAT.shuffled.cnf,1,0,0,4491,4491,4512,0
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq3.cnf,1,0.928,0.6672,3,3,7,0.89
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.7657,0.6022,2753,2753,2753,0.7657
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1638354370-16.cnf,1,0,0,48,55,61,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,0.9639,0.1622,1,2,3,0
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-uns-1.0-8.cnf,1,0.9566,0.3747,18,18,18,0.9501
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1835046931-014.cnf,1,0.9634,0.1647,32,44,49,0
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,0.8412,1.1908,1566,1566,1855,0.4984
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S1510966387-018.cnf,1,0.9649,0.1578,6,8,10,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,0.6731,1.0833,610,610,909,0.2049
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S371462865-10.cnf,1,0,0,3182,3182,3576,0
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-2.shuffled-as.sat05-2534.cnf,1,0,0.9205,727,758,1708,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_505.cnf,1,0.927,0.321,4262,4262,4262,0.0099
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,0.6863,1.0025,0,0,0,0.143
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,0.7969,1.4255,0,0,0,0.7343
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1189233705-10.cnf,1,0.9611,0.1727,5,8,10,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S326668183-079.cnf,1,0,0,4398,4398,4444,0
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,0.9665,0.7013,44,63,87,0.2505
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1100-m7545-k4-l4-s310659001.sat05-524.reshuffled-07.cnf,1,0.0117,0.0907,118,203,254,0.0028
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,0.7789,1.4522,0,0,0,0.4535
SAT_Competition2009/CRAFTED/edgematching/explicit/em_12_2_4_exp.cnf,1,0.9485,0.6573,13,18,25,0.7971
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1119543818-13.UNSAT.shuffled.cnf,1,0,0,4417,4417,4462,0
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,0,0,3504,3504,3857,0
SAT_Competition2009/CRAFTED/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,1,0.9916,0.5399,382,480,532,0.1932
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-61-100.cnf,1,1,0,3844,3844,3872,0
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S669431406-04.cnf,1,0.9682,0.1493,32,43,48,0
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,0.6334,1.7865,3498,3498,3498,0.4644
SAT-Race-2010-CNF/software-verification/fuhs/AProVE07-27.cnf,1,0.6876,1.3734,450,558,666,0.312
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S287307030-088.cnf,1,0.9597,0.1687,3780,3780,3810,0
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,0.526,1.6595,275,312,345,0.1406
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,0.1029,2.5765,368,535,746,0.0868
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00070.sat05-1324.reshuffled-07.cnf,1,0.0053,1.886,535,745,1093,0.0007
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,0.9634,0.1697,3613,3613,3681,0
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0.2778,0.7632,586,586,883,0.0754
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0.9993,0.6746,1631,1631,2281,0.3917
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S1143439968-082-UNKNOWN.cnf,1,0,0,9,12,14,0
