@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-2 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Frac_Integrity_Rules NUMERIC
@ATTRIBUTE Conflicts/Choices-4 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-3 NUMERIC

@DATA
FolioSuite/Sokoban-Hard/handmade_soko035.lp-21-269.sm.gz,1,0.1155,0.831,0,0.0535,227,0.4895,398,2322,0.3819,0.1368,0.5302,0.4698,0.4048,0.5952,0.6901,0.3099
FolioSuite/Sokoban-Hard/handmade_soko026.lp-17-524.sm.gz,1,0.1495,0.7658,0,0.0846,1145,0.4828,1374,1122,0.3829,0.2575,0.2362,0.7638,0.1918,0.8082,0.6857,0.3143
FolioSuite/Sokoban-Hard/handmade_soko029.lp-33-20100.sm.gz,1,0.1076,0.8398,0,0.0526,292,0.501,365,4905,0.385,0.0841,0.7402,0.2598,0.7135,0.2865,0.5808,0.4192
FolioSuite/Sokoban-Hard/handmade_soko009.lp-16-290.sm.gz,1,0.1132,0.8275,0,0.0593,441,0.4859,716,1533,0.379,0.159,0.4236,0.5764,0.4307,0.5693,0.7059,0.2941
FolioSuite/Sokoban-Hard/handmade_soko021.lp-17-1565.sm.gz,1,0.1524,0.7613,0,0.0863,384,0.4852,1135,1539,0.3825,0.259,0.3627,0.6373,0.5282,0.4718,0.6364,0.3636
FolioSuite/Sokoban-Hard/handmade_soko022.lp-16-259.sm.gz,1,0.1309,0.7966,0,0.0725,168,0.4767,341,1365,0.3799,0.1888,0.0707,0.9293,0.0583,0.9417,0.932,0.068
FolioSuite/Sokoban-Hard/handmade_soko035.lp-25-1574.sm.gz,1,0.1148,0.8319,0,0.0534,296,0.4913,505,2806,0.383,0.1111,0.7097,0.2903,0.6868,0.3132,0.4528,0.5472
FolioSuite/Sokoban-Hard/handmade_soko008.lp-32-20100.sm.gz,1,0.1038,0.847,0,0.0492,452,0.5038,858,6343,0.384,0.1691,0.0329,0.9671,0.0294,0.9706,0.96,0.04
FolioSuite/Sokoban-Hard/handmade_soko013.lp-36-9550.sm.gz,1,0.1005,0.8553,0,0.0442,821,0.5104,1774,8851,0.3846,0.1483,0.2193,0.7807,0.2096,0.7904,0.7869,0.2131
FolioSuite/Sokoban-Hard/handmade_soko025.lp-22-13878.sm.gz,1,0.1243,0.8116,0,0.0641,683,0.4886,808,1906,0.3851,0.1341,0.4817,0.5183,0.4842,0.5158,0.6139,0.3861
FolioSuite/Sokoban-Hard/handmade_soko035.lp-27-4470.sm.gz,1,0.1145,0.8322,0,0.0533,594,0.492,715,3048,0.3835,0.094,0.5647,0.4353,0.5993,0.4007,0.5963,0.4037
FolioSuite/Sokoban-Hard/handmade_soko046.lp-19-19503.sm.gz,1,0.1118,0.8319,0,0.0563,474,0.491,933,2575,0.3815,0.2119,0.1737,0.8263,0.1674,0.8326,0.6957,0.3043
FolioSuite/Sokoban-Hard/handmade_soko051.lp-14-2378.sm.gz,1,0.0982,0.8499,0,0.052,261,0.4889,651,1730,0.3764,0.1513,0.3761,0.6239,0.4628,0.5372,0.6154,0.3846
FolioSuite/Sokoban-Hard/handmade_soko035.lp-26-2574.sm.gz,1,0.1146,0.832,0,0.0534,348,0.4916,641,2927,0.3833,0.125,0.4631,0.5369,0.5272,0.4728,0.6275,0.3725
FolioSuite/Sokoban-Hard/handmade_soko019.lp-20-836.sm.gz,1,0.1061,0.8349,0,0.059,794,0.4934,1501,1750,0.3824,0.168,0.1791,0.8209,0.2219,0.7781,0.7185,0.2815
FolioSuite/Sokoban-Hard/handmade_soko001.lp-17-4145.sm.gz,1,0.1568,0.7535,0,0.0897,326,0.4704,589,1451,0.3854,0.1991,0.4604,0.5396,0.4377,0.5623,0.5026,0.4974
FolioSuite/Sokoban-Hard/handmade_soko042.lp-14-1747.sm.gz,1,0.107,0.8421,0,0.0509,552,0.4847,747,1633,0.3765,0.2298,0.5811,0.4189,0.5182,0.4818,0.5246,0.4754
FolioSuite/Sokoban-Hard/handmade_soko047.lp-19-8149.sm.gz,1,0.1407,0.7812,0,0.0781,1158,0.4918,1309,1691,0.3833,0.1753,0.1978,0.8022,0.2512,0.7488,0.776,0.224
FolioSuite/Sokoban-Hard/handmade_soko013.lp-31-337.sm.gz,1,0.101,0.8547,0,0.0443,811,0.5093,1763,7571,0.3839,0.1533,0.2197,0.7803,0.2232,0.7768,0.7886,0.2114
FolioSuite/Sokoban-Hard/handmade_soko031.lp-17-547.sm.gz,1,0.1299,0.7997,0,0.0704,189,0.484,379,1641,0.3837,0.1608,0.2185,0.7815,0.2138,0.7862,0.7442,0.2558
FolioSuite/Sokoban-Hard/handmade_soko025.lp-23-20100.sm.gz,1,0.1243,0.8117,0,0.064,710,0.4891,1104,1997,0.3854,0.1438,0.3976,0.6024,0.3618,0.6382,0.6218,0.3782
FolioSuite/Sokoban-Hard/handmade_soko032.lp-15-488.sm.gz,1,0.1216,0.8178,0,0.0606,225,0.4775,366,1439,0.3786,0.1937,0.434,0.566,0.3609,0.6391,0.6644,0.3356
FolioSuite/Sokoban-Hard/handmade_soko026.lp-20-4343.sm.gz,1,0.1494,0.7662,0,0.0843,419,0.485,618,1332,0.3844,0.1265,0.2512,0.7488,0.183,0.817,0.7538,0.2462
FolioSuite/Sokoban-Hard/handmade_soko027.lp-16-343.sm.gz,1,0.1205,0.8144,0,0.0652,494,0.4933,628,2154,0.3806,0.1212,0.2191,0.7809,0.2282,0.7718,0.8739,0.1261
FolioSuite/Sokoban-Hard/handmade_soko035.lp-22-542.sm.gz,1,0.1153,0.8313,0,0.0535,221,0.49,308,2443,0.3822,0.158,0.4086,0.5914,0.325,0.675,0.8,0.2
FolioSuite/Sokoban-Hard/handmade_soko034.lp-13-207.sm.gz,1,0.0979,0.8562,0,0.0459,346,0.4967,488,2280,0.3755,0.155,0.1116,0.8884,0.08,0.92,0.8649,0.1351
FolioSuite/Sokoban-Hard/handmade_soko044.lp-20-321.sm.gz,1,0.1283,0.8008,0,0.0709,265,0.484,416,1357,0.3839,0.1631,0.156,0.844,0.12,0.88,0.8972,0.1028
FolioSuite/Sokoban-Hard/handmade_soko049.lp-17-8160.sm.gz,1,0.1369,0.7805,0,0.0826,347,0.4911,616,1306,0.3818,0.1499,0.0947,0.9053,0.0729,0.9271,0.8889,0.1111
FolioSuite/Sokoban-Hard/handmade_soko019.lp-17-231.sm.gz,1,0.1069,0.834,0,0.0591,771,0.4914,1185,1465,0.3811,0.2393,0.0917,0.9083,0.0862,0.9138,0.8276,0.1724
FolioSuite/Sokoban-Hard/handmade_soko043.lp-18-20100.sm.gz,1,0.1228,0.818,0,0.0591,244,0.4969,619,2733,0.3785,0.1172,0.7364,0.2636,0.7003,0.2997,0.4752,0.5248
FolioSuite/Sokoban-Hard/handmade_soko041.lp-14-1048.sm.gz,1,0.1065,0.8465,0,0.047,365,0.4939,715,2656,0.3742,0.1523,0.6713,0.3287,0.6264,0.3736,0.651,0.349
FolioSuite/Sokoban-Hard/handmade_soko033.lp-16-10568.sm.gz,1,0.1091,0.8435,0,0.0474,815,0.4915,1109,2003,0.3811,0.1172,0.4188,0.5812,0.517,0.483,0.6164,0.3836
FolioSuite/Sokoban-Hard/handmade_soko018.lp-20-8966.sm.gz,1,0.1118,0.828,0,0.0602,438,0.4838,608,1721,0.3841,0.1387,0.2749,0.7251,0.4337,0.5663,0.8083,0.1917
FolioSuite/Sokoban-Hard/handmade_soko014.lp-22-20100.sm.gz,1,0.1151,0.8269,0,0.058,428,0.4898,800,2693,0.3827,0.1397,0.2753,0.7247,0.2794,0.7206,0.6713,0.3287
FolioSuite/Sokoban-Hard/handmade_soko029.lp-32-6805.sm.gz,1,0.1076,0.8397,0,0.0527,224,0.5007,354,4749,0.3848,0.1208,0.1674,0.8326,0.1345,0.8655,0.9057,0.0943
FolioSuite/Sokoban-Hard/handmade_soko008.lp-30-5732.sm.gz,1,0.104,0.8468,0,0.0493,402,0.5033,843,5929,0.3837,0.1849,0.0355,0.9645,0.0285,0.9715,0.9612,0.0388
FolioSuite/Sokoban-Hard/handmade_soko046.lp-16-372.sm.gz,1,0.1124,0.8311,0,0.0565,482,0.4887,689,2137,0.3799,0.2012,0.6029,0.3971,0.8047,0.1953,0.5765,0.4235
FolioSuite/Sokoban-Hard/handmade_soko021.lp-20-20100.sm.gz,1,0.1523,0.7616,0,0.0861,613,0.4873,875,1827,0.3838,0.2321,0.2206,0.7794,0.4013,0.5987,0.6621,0.3379
FolioSuite/Sokoban-Hard/handmade_soko047.lp-17-967.sm.gz,1,0.1408,0.7809,0,0.0783,530,0.4903,662,1505,0.3823,0.1726,0.1924,0.8076,0.3364,0.6636,0.8673,0.1327
FolioSuite/Sokoban-Hard/handmade_soko047.lp-18-2698.sm.gz,1,0.1408,0.781,0,0.0782,335,0.4911,769,1598,0.3828,0.1658,0.4428,0.5572,0.4059,0.5941,0.6929,0.3071
FolioSuite/Sokoban-Hard/handmade_soko008.lp-28-452.sm.gz,1,0.1042,0.8465,0,0.0493,368,0.5027,787,5515,0.3833,0.2251,0.0312,0.9688,0.0286,0.9714,0.9612,0.0388
FolioSuite/Sokoban-Hard/handmade_soko049.lp-14-734.sm.gz,1,0.1369,0.78,0,0.0831,344,0.488,545,1063,0.3798,0.1503,0.271,0.729,0.2125,0.7875,0.776,0.224
FolioSuite/Sokoban-Hard/handmade_soko051.lp-13-542.sm.gz,1,0.0985,0.8494,0,0.0521,227,0.4876,417,1595,0.3755,0.2093,0.7144,0.2856,0.602,0.398,0.5189,0.4811
FolioSuite/Sokoban-Hard/handmade_soko035.lp-30-14416.sm.gz,1,0.1141,0.8326,0,0.0533,1853,0.4928,2061,3411,0.384,0.181,0.2618,0.7382,0.2581,0.7419,0.589,0.411
FolioSuite/Sokoban-Hard/handmade_soko013.lp-30-298.sm.gz,1,0.1011,0.8546,0,0.0443,809,0.5091,1762,7315,0.3837,0.1571,0.2204,0.7796,0.6907,0.3093,0.7869,0.2131
FolioSuite/Sokoban-Hard/handmade_soko022.lp-18-1963.sm.gz,1,0.1308,0.7969,0,0.0723,335,0.4784,465,1549,0.3809,0.1803,0.2003,0.7997,0.1829,0.8171,0.8571,0.1429
FolioSuite/Sokoban-Hard/handmade_soko042.lp-16-20100.sm.gz,1,0.1062,0.843,0,0.0508,570,0.4868,765,1893,0.3778,0.229,0.5959,0.4041,0.5615,0.4385,0.5079,0.4921
FolioSuite/Sokoban-Hard/handmade_soko029.lp-28-261.sm.gz,1,0.1081,0.8392,0,0.0527,233,0.4997,425,4125,0.3842,0.1584,0.2505,0.7495,0.2153,0.7847,0.8136,0.1864
FolioSuite/Sokoban-Hard/handmade_soko026.lp-19-2385.sm.gz,1,0.1495,0.7661,0,0.0844,411,0.4843,626,1262,0.3839,0.1303,0.218,0.782,0.2469,0.7531,0.8136,0.1864
FolioSuite/Sokoban-Hard/handmade_soko041.lp-16-20100.sm.gz,1,0.1057,0.8475,0,0.0469,282,0.4961,369,3082,0.3755,0.1554,0.9021,0.0979,0.8938,0.1062,0.3798,0.6202
FolioSuite/Sokoban-Hard/handmade_soko025.lp-18-937.sm.gz,1,0.1244,0.8112,0,0.0644,368,0.4861,508,1542,0.3835,0.127,0.587,0.413,0.5533,0.4467,0.6323,0.3677
FolioSuite/Sokoban-Hard/handmade_soko013.lp-35-893.sm.gz,1,0.1006,0.8552,0,0.0442,819,0.5102,1771,8595,0.3844,0.1805,0.2196,0.7804,0.2029,0.7971,0.7869,0.2131
FolioSuite/Sokoban-Hard/handmade_soko046.lp-18-5132.sm.gz,1,0.112,0.8317,0,0.0563,211,0.4903,575,2429,0.381,0.1955,0.2759,0.7241,0.5656,0.4344,0.7698,0.2302
FolioSuite/Sokoban-Hard/handmade_soko049.lp-18-20100.sm.gz,1,0.1369,0.7806,0,0.0825,389,0.4919,584,1387,0.3823,0.1602,0.0762,0.9238,0.046,0.954,0.9151,0.0849
FolioSuite/Sokoban-Hard/handmade_soko013.lp-32-637.sm.gz,1,0.1009,0.8548,0,0.0443,813,0.5096,1766,7827,0.384,0.1556,0.22,0.78,0.6904,0.3096,0.7869,0.2131
FolioSuite/Sokoban-Hard/handmade_soko020.lp-27-482.sm.gz,1,0.1145,0.8257,0,0.0598,385,0.4894,491,2333,0.3874,0.2312,0.3596,0.6404,0.2896,0.7104,0.8151,0.1849
FolioSuite/Sokoban-Hard/handmade_soko018.lp-21-20100.sm.gz,1,0.1117,0.8281,0,0.0601,432,0.4844,649,1813,0.3844,0.1982,0.0283,0.9717,0.0252,0.9748,0.9505,0.0495
FolioSuite/Sokoban-Hard/handmade_soko029.lp-30-1707.sm.gz,1,0.1078,0.8395,0,0.0527,237,0.5003,429,4437,0.3845,0.1457,0.2468,0.7532,0.1797,0.8203,0.7823,0.2177
FolioSuite/Sokoban-Hard/handmade_soko001.lp-18-10105.sm.gz,1,0.1568,0.7536,0,0.0896,264,0.4711,775,1542,0.3859,0.161,0.2863,0.7137,0.3327,0.6673,0.6906,0.3094
FolioSuite/Sokoban-Hard/handmade_soko042.lp-13-321.sm.gz,1,0.1074,0.8415,0,0.051,510,0.4834,839,1503,0.3757,0.1677,0.2458,0.7542,0.2174,0.7826,0.6369,0.3631
FolioSuite/Sokoban-Hard/handmade_soko008.lp-29-1306.sm.gz,1,0.1041,0.8466,0,0.0493,382,0.503,726,5722,0.3835,0.2087,0.0498,0.9502,0.5058,0.4942,0.9608,0.0392
FolioSuite/Sokoban-Hard/handmade_soko013.lp-39-16163.sm.gz,1,0.1003,0.8555,0,0.0442,827,0.5109,1779,9619,0.3849,0.1497,0.228,0.772,0.5643,0.4357,0.7886,0.2114
FolioSuite/Sokoban-Hard/handmade_soko020.lp-28-1933.sm.gz,1,0.1145,0.8257,0,0.0598,909,0.4897,1065,2423,0.3876,0.15,0.1343,0.8657,0.1322,0.8678,0.8509,0.1491
FolioSuite/Sokoban-Hard/handmade_soko031.lp-18-1992.sm.gz,1,0.1299,0.7999,0,0.0703,220,0.4848,366,1744,0.3841,0.1293,0.5077,0.4923,0.3246,0.6754,0.8099,0.1901
FolioSuite/Sokoban-Hard/handmade_soko018.lp-19-3046.sm.gz,1,0.1119,0.8279,0,0.0603,424,0.4832,645,1629,0.3837,0.208,0.2711,0.7289,0.2548,0.7452,0.8083,0.1917
FolioSuite/Sokoban-Hard/handmade_soko020.lp-29-710.sm.gz,1,0.1145,0.8257,0,0.0598,412,0.49,511,2513,0.3878,0.1635,0.3233,0.6767,0.274,0.726,0.8,0.2
FolioSuite/Sokoban-Hard/handmade_soko036.lp-18-1640.sm.gz,1,0.1221,0.8105,0,0.0674,665,0.4921,752,1754,0.3825,0.1125,0.1823,0.8177,0.3794,0.6206,0.7578,0.2422
FolioSuite/Sokoban-Hard/handmade_soko034.lp-16-5765.sm.gz,1,0.0972,0.8573,0,0.0454,410,0.5003,547,2859,0.3777,0.1308,0.5422,0.4578,0.5079,0.4921,0.7578,0.2422
FolioSuite/Sokoban-Hard/handmade_soko043.lp-15-248.sm.gz,1,0.1235,0.8171,0,0.0594,234,0.4942,497,2241,0.3769,0.1422,0.5489,0.4511,0.4981,0.5019,0.6577,0.3423
FolioSuite/Sokoban-Hard/handmade_soko043.lp-17-8747.sm.gz,1,0.123,0.8178,0,0.0592,262,0.4961,627,2569,0.3781,0.1327,0.6962,0.3038,0.6325,0.3675,0.5449,0.4551
FolioSuite/Sokoban-Hard/handmade_soko031.lp-21-20100.sm.gz,1,0.1298,0.8002,0,0.0701,201,0.4867,434,2053,0.3853,0.1812,0.1291,0.8709,0.1571,0.8429,0.8276,0.1724
FolioSuite/Sokoban-Hard/handmade_soko021.lp-18-7747.sm.gz,1,0.1524,0.7614,0,0.0863,299,0.486,572,1635,0.383,0.1471,0.3475,0.6525,0.29,0.71,0.6667,0.3333
FolioSuite/Sokoban-Hard/handmade_soko021.lp-16-955.sm.gz,1,0.1524,0.7611,0,0.0865,560,0.4843,1063,1443,0.382,0.1893,0.5524,0.4476,0.5734,0.4266,0.4729,0.5271
FolioSuite/Sokoban-Hard/handmade_soko027.lp-17-859.sm.gz,1,0.1204,0.8145,0,0.0651,555,0.4942,835,2299,0.3811,0.1702,0.4402,0.5598,0.5058,0.4942,0.6667,0.3333
FolioSuite/SolitaireBackward/solitare_backward_t38_p39.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t26_p27.lp.lp.gz,1,0.1173,0.8776,1,0.0051,115,0.2183,344,4396,0.1478,0.2424,0,1,0,1,1,0
FolioSuite/SolitaireBackward/solitare_backward_t36_p37.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t34_p35.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t32_p33.lp.lp.gz,1,0.1177,0.8778,1,0.0046,?,0.2184,?,5324,0.1479,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t37_p38.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t15_p16.lp.lp.gz,1,0.1159,0.8768,1,0.0073,152,0.2178,385,2537,0.1475,0.2801,0,1,0,1,1,0
FolioSuite/SolitaireBackward/solitare_backward_t18_p19.lp.lp.gz,1,0.1164,0.8771,1,0.0065,115,0.218,344,3044,0.1476,0.2645,0,1,0,1,1,0
FolioSuite/SolitaireBackward/solitare_backward_t12_p13.lp.lp.gz,1,0.1151,0.8763,1,0.0086,285,0.2175,634,2030,0.1474,0.2448,0,1,0,1,1,0
FolioSuite/SolitaireBackward/solitare_backward_t31_p32.lp.lp.gz,1,0.1176,0.8777,1,0.0047,115,0.2184,344,5241,0.1479,0.2424,0,1,0,1,1,0
FolioSuite/SolitaireBackward/solitare_backward_t20_p21.lp.lp.gz,1,0.1167,0.8773,1,0.006,115,0.2181,344,3382,0.1477,0.2857,0,1,0,1,1,0
FolioSuite/SolitaireBackward/solitare_backward_t27_p28.lp.lp.gz,1,0.1174,0.8776,1,0.005,115,0.2183,344,4565,0.1478,0.2424,0,1,0,1,1,0
FolioSuite/SolitaireBackward/solitare_backward_t28_p29.lp.lp.gz,1,0.1174,0.8776,1,0.0049,115,0.2184,344,4734,0.1479,0.2424,0,1,0,1,1,0
FolioSuite/SolitaireBackward/solitare_backward_t5_p6.lp.lp.gz,1,0.1097,0.8734,1,0.0169,3974,0.2153,4765,847,0.1462,0.3981,0,1,0,1,1,0
FolioSuite/SolitaireBackward/solitare_backward_t39_p40.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t21_p22.lp.lp.gz,1,0.1168,0.8773,1,0.0059,115,0.2181,344,3551,0.1477,0.2298,0,1,0,1,1,0
FolioSuite/SolitaireBackward/solitare_backward_t9_p10.lp.lp.gz,1,0.1138,0.8756,1,0.0106,4282,0.2169,6708,1523,0.1471,0.4116,0,1,0,1,1,0
FolioSuite/SolitaireBackward2/t25.dat.lp.gz,1,0.3896,0.5395,1,0.0708,474,0.1714,630,9822,0.9424,0.1627,0,1,0,1,1,0
FolioSuite/SolitaireBackward2/t27.3.dat.lp.gz,1,0.3953,0.539,1,0.0657,277,0.1713,693,10663,0.9427,0.1088,0,1,0,1,1,0
FolioSuite/SolitaireBackward2/t22.dat.lp.gz,1,0.3798,0.5402,1,0.0799,313,0.1715,569,8560,0.9416,0.2067,0,1,0,1,1,0
FolioSuite/SolitaireBackward2/t29.dat.lp.gz,1,0.3994,0.5394,1,0.0612,137,0.1713,258,11504,0.9431,0.2622,0,1,0,1,1,0
FolioSuite/SolitaireBackward2/t23.dat.lp.gz,1,0.3837,0.5396,1,0.0766,367,0.1715,1004,8984,0.9419,0.1671,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t28.lp.lp.gz,1,0.057,0.9366,1,0.0064,115,0.2183,344,4355,0.1478,0.2424,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t45.lp.lp.gz,1,0.055,0.9407,1,0.0043,80,0.2186,374,7228,0.1479,0.3571,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t43.lp.lp.gz,1,0.0552,0.9403,1,0.0045,80,0.2186,374,6890,0.1479,0.3571,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t21.lp.lp.gz,1,0.0588,0.933,1,0.0082,115,0.2181,344,3172,0.1476,0.2466,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t33.lp.lp.gz,1,0.0562,0.9382,1,0.0055,169,0.2184,252,5200,0.1478,0.253,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t15.lp.lp.gz,1,0.0616,0.9273,1,0.0111,97,0.2177,437,2158,0.1474,?,?,?,?,?,?,?
FolioSuite/SolitaireForward/solitare_forward_t30.lp.lp.gz,1,0.0567,0.9373,1,0.006,115,0.2184,344,4693,0.1478,0.2424,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t11.lp.lp.gz,1,0.0652,0.92,1,0.0148,?,0.2173,?,1482,0.147,?,?,?,?,?,?,?
FolioSuite/SolitaireForward/solitare_forward_t20.lp.lp.gz,1,0.0592,0.9323,1,0.0085,119,0.2181,557,3003,0.1476,?,?,?,?,?,?,?
FolioSuite/SolitaireForward/solitare_forward_t40.lp.lp.gz,1,0.0555,0.9398,1,0.0047,80,0.2185,374,6383,0.1479,0.3571,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t18.lp.lp.gz,1,0.06,0.9306,1,0.0094,191,0.218,442,2665,0.1475,0.3108,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t41.lp.lp.gz,1,0.0554,0.94,1,0.0046,80,0.2186,374,6552,0.1479,0.3571,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t26.lp.lp.gz,1,0.0575,0.9358,1,0.0068,115,0.2183,344,4017,0.1477,0.2424,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t47.lp.lp.gz,1,0.0549,0.9409,1,0.0042,80,0.2186,374,7566,0.148,0.3571,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t19.lp.lp.gz,1,0.0596,0.9315,1,0.009,133,0.218,?,2834,0.1475,?,?,?,?,?,?,?
FolioSuite/SolitaireForward/solitare_forward_t22.lp.lp.gz,1,0.0585,0.9336,1,0.0079,115,0.2181,344,3341,0.1476,0.2929,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t36.lp.lp.gz,1,0.0559,0.939,1,0.0052,80,0.2185,374,5707,0.1479,0.3571,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t25.lp.lp.gz,1,0.0577,0.9353,1,0.007,115,0.2183,344,3848,0.1477,0.2424,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t49.lp.lp.gz,1,0.0548,0.9412,1,0.004,80,0.2186,374,7904,0.148,0.3571,0,1,0,1,1,0
FolioSuite/SolitaireForward/solitare_forward_t17.lp.lp.gz,1,0.0605,0.9296,1,0.0099,77,0.2179,305,2496,0.1475,?,?,?,?,?,?,?
FolioSuite/SolitaireForward/solitare_forward_t50.lp.lp.gz,1,0.0547,0.9413,1,0.004,80,0.2186,374,8073,0.148,0.3571,0,1,0,1,1,0
FolioSuite/Su-Doku/sudoku378.lp.lp.gz,1,0.1626,0.8233,1,0.0141,442,0.9965,878,703,0.9977,?,0,1,?,?,1,0
FolioSuite/Su-Doku/puzzle-easy.lp.lp.gz,1,0.1464,0.8042,1,0.0494,?,0.9676,?,36,0.9784,?,?,?,?,?,?,?
FolioSuite/Su-Doku/puzzle-possiblebroken.lp.lp.gz,1,0.1454,0.8013,1,0.0533,?,0.9681,?,85,0.9789,?,?,?,?,?,?,?
FolioSuite/Su-Doku/sudoku368.lp.lp.gz,1,0.1666,0.8194,1,0.014,222,0.9965,579,701,0.9977,0.336,0,1,0,1,1,0
FolioSuite/Synthesis/mutex3AsyncNondet.sm.gz,1,0.0098,0.8852,0,0.105,362,0.1641,?,167789,0.1404,?,?,?,?,?,?,?
FolioSuite/Synthesis/phi2AsyncDet.sm.gz,1,0.1131,0.5766,0,0.3102,?,0.3778,?,15,0.0589,?,?,?,?,?,?,?
FolioSuite/Synthesis/mutex4IDFD.sm.gz,1,0.2155,0.7615,0,0.0229,93,0.4096,192,1639,0.3763,0.0153,0,1,0,1,1,0
FolioSuite/Synthesis/phi3AsyncNondet.sm.gz,1,0.0254,0.9321,0,0.0425,?,0.2589,?,8740,0.1807,?,?,?,?,?,?,?
FolioSuite/Synthesis/mutex2AsyncNondet.sm.gz,1,0.0576,0.8415,0,0.1008,?,0.2934,?,1556,0.2052,?,?,?,?,?,?,?
FolioSuite/Synthesis/phi4IDFD.sm.gz,1,0.2025,0.7882,0,0.0093,205,0.301,472,361,0.4631,0.2377,0.394,0.606,0.3395,0.6605,0.7934,0.2066
FolioSuite/Synthesis/mutex3AsyncDet.sm.gz,1,0.041,0.5175,0,0.4415,?,0.8504,?,10157,0.01,?,?,?,?,?,?,?
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.20_55.7.lp.gz,1,0.0042,0.9861,1,0.0097,309,0.8724,646,138,0.4726,0.2529,0,1,0,1,1,0
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.38_6.lp.gz,1,0.0051,0.9854,1,0.0096,240,0.8674,423,150,0.474,0.1759,0,1,0,1,1,0
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.35_6.lp.gz,1,0.0051,0.9847,1,0.0102,285,0.8668,655,138,0.4742,0.2495,0,1,0,1,1,0
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.37_6.lp.gz,1,0.0051,0.9851,1,0.0097,214,0.8672,472,146,0.474,0.1885,0,1,0,1,1,0
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.16_54.6.lp.gz,1,0.0051,0.9853,1,0.0096,334,0.8674,667,150,0.474,0.2972,0,1,0,1,1,0
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.32_63.6.lp.gz,1,0.0051,0.9838,1,0.0111,434,0.8657,629,122,0.4745,0.3308,0,1,0,1,1,0
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.21_53_6.lp.gz,1,0.0052,0.984,1,0.0109,201,0.866,426,126,0.4744,0.259,0,1,0,1,1,0
