@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC

@DATA
FolioSuite/RicochetRobots/rr08-12.sm.gz,1,0.0007
FolioSuite/RicochetRobots/rr09-02.sm.gz,1,0.0006
FolioSuite/RicochetRobots/rr10-09.sm.gz,1,0.0007
FolioSuite/RicochetRobots/rr05-08.sm.gz,1,0.0007
FolioSuite/RicochetRobots/rr08-11.sm.gz,1,0.0007
FolioSuite/RicochetRobots/rr12-07.sm.gz,1,0.0007
FolioSuite/RicochetRobots/robo2.lp.gz,1,0.0009
FolioSuite/RicochetRobots/robo3.lp.gz,1,0.0009
FolioSuite/RicochetRobots/rr05-10.sm.gz,1,0.0007
FolioSuite/RicochetRobots/rr11-09.sm.gz,1,0.0007
FolioSuite/RicochetRobots/rr16-06.sm.gz,1,0.0007
FolioSuite/RicochetRobots/rr02-06.sm.gz,1,0.0007
FolioSuite/RicochetRobots/robo25.lp.gz,1,0.0009
FolioSuite/RicochetRobots/rr11-07.sm.gz,1,0.0007
FolioSuite/SchurCompetition/20.18.schur.lp.gz,1,0.1536
FolioSuite/SchurCompetition/20.6.schur.lp.gz,1,0.1347
FolioSuite/SchurCompetition/15.14.schur.lp.gz,1,0.1436
FolioSuite/SchurCompetition/20.19.schur.lp.gz,1,0.14
FolioSuite/SchurCompetition/20.4.schur.lp.gz,1,0.1454
FolioSuite/SchurCompetition/15.10.schur.lp.gz,1,0.1409
FolioSuite/SchurCompetition/20.16.schur.lp.gz,1,0.142
FolioSuite/SchurCompetition/20.7.schur.lp.gz,1,0.1468
FolioSuite/SchurCompetition/15.6.schur.lp.gz,1,0.1387
FolioSuite/SchurCompetition/20.20.schur.lp.gz,1,0.1412
FolioSuite/SchurCompetition/15.5.schur.lp.gz,1,0.1433
FolioSuite/SchurCompetition/20.2.schur.lp.gz,1,0.1406
FolioSuite/SchurCompetition/15.1.schur.lp.gz,1,0.1415
FolioSuite/SchurCompetition/15.4.schur.lp.gz,1,0.1381
FolioSuite/SchurNumbers/15.3.schur.sm.gz,1,0.0866
FolioSuite/SchurNumbers/15.1.schur.sm.gz,1,0.0863
FolioSuite/SchurNumbers/15.20.schur.sm.gz,1,0.0867
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s2.dlv.dat.lp.lp.gz,1,0.1807
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s2.dlv.dat.lp.lp.gz,1,0.1552
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s2.dlv.dat.lp.lp.gz,1,0.2051
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s2.dlv.dat.lp.lp.gz,1,0.1992
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s3.dlv.dat.lp.lp.gz,1,0.1418
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s5.dlv.dat.lp.lp.gz,1,0.1465
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s5.dlv.dat.lp.lp.gz,1,0.0767
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s4.dlv.dat.lp.lp.gz,1,0.1089
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s3.dlv.dat.lp.lp.gz,1,0.1844
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s2.dlv.dat.lp.lp.gz,1,0.1736
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s5.dlv.dat.lp.lp.gz,1,0.0994
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s3.dlv.dat.lp.lp.gz,1,0.1613
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s5.dlv.dat.lp.lp.gz,1,0.0942
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s4.dlv.dat.lp.lp.gz,1,0.1882
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s4.dlv.dat.lp.lp.gz,1,0.1136
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g6_s4.dlv.dat.lp.lp.gz,1,0.0699
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s5.dlv.dat.lp.lp.gz,1,0.1179
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g3_s3.dlv.dat.lp.lp.gz,1,0.1724
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s5.dlv.dat.lp.lp.gz,1,0.186
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s4.dlv.dat.lp.lp.gz,1,0.1235
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s4.dlv.dat.lp.lp.gz,1,0.1445
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s2.dlv.dat.lp.lp.gz,1,0.1942
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s4.dlv.dat.lp.lp.gz,1,0.1225
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g5_s6.dlv.dat.lp.lp.gz,1,0.1265
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s4.dlv.dat.lp.lp.gz,1,0.1626
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s3.dlv.dat.lp.lp.gz,1,0.1809
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s2.dlv.dat.lp.lp.gz,1,0.1461
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s5.dlv.dat.lp.lp.gz,1,0.1415
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g5_s5.dlv.dat.lp.lp.gz,1,0.1385
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s5.dlv.dat.lp.lp.gz,1,0.1519
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g4_s5.dlv.dat.lp.lp.gz,1,0.1505
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s3.dlv.dat.lp.lp.gz,1,0.1205
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g6_s5.dlv.dat.lp.lp.gz,1,0.1187
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s6.dlv.dat.lp.lp.gz,1,0.0768
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s6.dlv.dat.lp.lp.gz,1,0.1455
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s4.dlv.dat.lp.lp.gz,1,0.1286
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s5.dlv.dat.lp.lp.gz,1,0.1803
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s2.dlv.dat.lp.lp.gz,1,0.1667
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s4.dlv.dat.lp.lp.gz,1,0.0897
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g2_s6.dlv.dat.lp.lp.gz,1,0.125
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s2.dlv.dat.lp.lp.gz,1,0.1646
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s4.dlv.dat.lp.lp.gz,1,0.1437
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s6.dlv.dat.lp.lp.gz,1,0.1007
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s5.dlv.dat.lp.lp.gz,1,0.1149
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g3_s2.dlv.dat.lp.lp.gz,1,0.1994
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s4.dlv.dat.lp.lp.gz,1,0.0918
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s4.dlv.dat.lp.lp.gz,1,0.1706
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s4.dlv.dat.lp.lp.gz,1,0.1679
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g4_s4.dlv.dat.lp.lp.gz,1,0.1311
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s2.dlv.dat.lp.lp.gz,1,0.1319
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s3.dlv.dat.lp.lp.gz,1,0.1739
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g3_s5.dlv.dat.lp.lp.gz,1,0.1456
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s5.dlv.dat.lp.lp.gz,1,0.1582
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g2_s2.dlv.dat.lp.lp.gz,1,0.1978
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s3.dlv.dat.lp.lp.gz,1,0.1613
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s5.dlv.dat.lp.lp.gz,1,0.1561
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s3.dlv.dat.lp.lp.gz,1,0.1379
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g6_s4.dlv.dat.lp.lp.gz,1,0.1431
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g3_s6.dlv.dat.lp.lp.gz,1,0.1618
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g2_s3.dlv.dat.lp.lp.gz,1,0.1905
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g6_s4.dlv.dat.lp.lp.gz,1,0.1337
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s2.dlv.dat.lp.lp.gz,1,0.1538
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g6_s6.dlv.dat.lp.lp.gz,1,0.0498
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s6.dlv.dat.lp.lp.gz,1,0.1186
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g3_s4.dlv.dat.lp.lp.gz,1,0.1042
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s6.dlv.dat.lp.lp.gz,1,0.1472
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s3.dlv.dat.lp.lp.gz,1,0.1511
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g5_s4.dlv.dat.lp.lp.gz,1,0.119
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s2.dlv.dat.lp.lp.gz,1,0.1885
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s6.dlv.dat.lp.lp.gz,1,0.1347
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g6_s3.dlv.dat.lp.lp.gz,1,0.1612
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s6.dlv.dat.lp.lp.gz,1,0.0679
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s6.dlv.dat.lp.lp.gz,1,0.1789
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s3.dlv.dat.lp.lp.gz,1,0.1958
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s3.dlv.dat.lp.lp.gz,1,0.1708
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s6.dlv.dat.lp.lp.gz,1,0.1171
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s2.dlv.dat.lp.lp.gz,1,0.1378
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s6.dlv.dat.lp.lp.gz,1,0.0668
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s3.dlv.dat.lp.lp.gz,1,0.1283
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s6.dlv.dat.lp.lp.gz,1,0.1298
FolioSuite/Sokoban-Hard/handmade_soko013.lp-34-861.sm.gz,1,0.1007
FolioSuite/Sokoban-Hard/handmade_soko033.lp-17-20100.sm.gz,1,0.1088
FolioSuite/Sokoban-Hard/handmade_soko049.lp-15-1630.sm.gz,1,0.1369
FolioSuite/Sokoban-Hard/handmade_soko022.lp-20-14778.sm.gz,1,0.1307
FolioSuite/Sokoban-Hard/handmade_soko035.lp-21-269.sm.gz,1,0.1155
FolioSuite/Sokoban-Hard/handmade_soko026.lp-17-524.sm.gz,1,0.1495
FolioSuite/Sokoban-Hard/handmade_soko029.lp-33-20100.sm.gz,1,0.1076
FolioSuite/Sokoban-Hard/handmade_soko009.lp-16-290.sm.gz,1,0.1132
FolioSuite/Sokoban-Hard/handmade_soko021.lp-17-1565.sm.gz,1,0.1524
FolioSuite/Sokoban-Hard/handmade_soko022.lp-16-259.sm.gz,1,0.1309
FolioSuite/Sokoban-Hard/handmade_soko035.lp-25-1574.sm.gz,1,0.1148
FolioSuite/Sokoban-Hard/handmade_soko008.lp-32-20100.sm.gz,1,0.1038
FolioSuite/Sokoban-Hard/handmade_soko013.lp-36-9550.sm.gz,1,0.1005
FolioSuite/Sokoban-Hard/handmade_soko025.lp-22-13878.sm.gz,1,0.1243
FolioSuite/Sokoban-Hard/handmade_soko035.lp-27-4470.sm.gz,1,0.1145
FolioSuite/Sokoban-Hard/handmade_soko046.lp-19-19503.sm.gz,1,0.1118
FolioSuite/Sokoban-Hard/handmade_soko051.lp-14-2378.sm.gz,1,0.0982
FolioSuite/Sokoban-Hard/handmade_soko035.lp-26-2574.sm.gz,1,0.1146
FolioSuite/Sokoban-Hard/handmade_soko019.lp-20-836.sm.gz,1,0.1061
FolioSuite/Sokoban-Hard/handmade_soko001.lp-17-4145.sm.gz,1,0.1568
FolioSuite/Sokoban-Hard/handmade_soko042.lp-14-1747.sm.gz,1,0.107
FolioSuite/Sokoban-Hard/handmade_soko047.lp-19-8149.sm.gz,1,0.1407
FolioSuite/Sokoban-Hard/handmade_soko013.lp-31-337.sm.gz,1,0.101
FolioSuite/Sokoban-Hard/handmade_soko031.lp-17-547.sm.gz,1,0.1299
FolioSuite/Sokoban-Hard/handmade_soko025.lp-23-20100.sm.gz,1,0.1243
FolioSuite/Sokoban-Hard/handmade_soko032.lp-15-488.sm.gz,1,0.1216
FolioSuite/Sokoban-Hard/handmade_soko026.lp-20-4343.sm.gz,1,0.1494
FolioSuite/Sokoban-Hard/handmade_soko027.lp-16-343.sm.gz,1,0.1205
FolioSuite/Sokoban-Hard/handmade_soko035.lp-22-542.sm.gz,1,0.1153
FolioSuite/Sokoban-Hard/handmade_soko034.lp-13-207.sm.gz,1,0.0979
FolioSuite/Sokoban-Hard/handmade_soko044.lp-20-321.sm.gz,1,0.1283
FolioSuite/Sokoban-Hard/handmade_soko049.lp-17-8160.sm.gz,1,0.1369
FolioSuite/Sokoban-Hard/handmade_soko019.lp-17-231.sm.gz,1,0.1069
FolioSuite/Sokoban-Hard/handmade_soko043.lp-18-20100.sm.gz,1,0.1228
FolioSuite/Sokoban-Hard/handmade_soko041.lp-14-1048.sm.gz,1,0.1065
FolioSuite/Sokoban-Hard/handmade_soko033.lp-16-10568.sm.gz,1,0.1091
FolioSuite/Sokoban-Hard/handmade_soko018.lp-20-8966.sm.gz,1,0.1118
FolioSuite/Sokoban-Hard/handmade_soko014.lp-22-20100.sm.gz,1,0.1151
FolioSuite/Sokoban-Hard/handmade_soko029.lp-32-6805.sm.gz,1,0.1076
FolioSuite/Sokoban-Hard/handmade_soko008.lp-30-5732.sm.gz,1,0.104
FolioSuite/Sokoban-Hard/handmade_soko046.lp-16-372.sm.gz,1,0.1124
FolioSuite/Sokoban-Hard/handmade_soko021.lp-20-20100.sm.gz,1,0.1523
FolioSuite/Sokoban-Hard/handmade_soko047.lp-17-967.sm.gz,1,0.1408
FolioSuite/Sokoban-Hard/handmade_soko047.lp-18-2698.sm.gz,1,0.1408
FolioSuite/Sokoban-Hard/handmade_soko008.lp-28-452.sm.gz,1,0.1042
FolioSuite/Sokoban-Hard/handmade_soko049.lp-14-734.sm.gz,1,0.1369
FolioSuite/Sokoban-Hard/handmade_soko051.lp-13-542.sm.gz,1,0.0985
FolioSuite/Sokoban-Hard/handmade_soko035.lp-30-14416.sm.gz,1,0.1141
FolioSuite/Sokoban-Hard/handmade_soko013.lp-30-298.sm.gz,1,0.1011
FolioSuite/Sokoban-Hard/handmade_soko022.lp-18-1963.sm.gz,1,0.1308
FolioSuite/Sokoban-Hard/handmade_soko042.lp-16-20100.sm.gz,1,0.1062
FolioSuite/Sokoban-Hard/handmade_soko029.lp-28-261.sm.gz,1,0.1081
FolioSuite/Sokoban-Hard/handmade_soko026.lp-19-2385.sm.gz,1,0.1495
FolioSuite/Sokoban-Hard/handmade_soko041.lp-16-20100.sm.gz,1,0.1057
FolioSuite/Sokoban-Hard/handmade_soko025.lp-18-937.sm.gz,1,0.1244
FolioSuite/Sokoban-Hard/handmade_soko013.lp-35-893.sm.gz,1,0.1006
FolioSuite/Sokoban-Hard/handmade_soko046.lp-18-5132.sm.gz,1,0.112
FolioSuite/Sokoban-Hard/handmade_soko049.lp-18-20100.sm.gz,1,0.1369
FolioSuite/Sokoban-Hard/handmade_soko013.lp-32-637.sm.gz,1,0.1009
FolioSuite/Sokoban-Hard/handmade_soko020.lp-27-482.sm.gz,1,0.1145
FolioSuite/Sokoban-Hard/handmade_soko018.lp-21-20100.sm.gz,1,0.1117
FolioSuite/Sokoban-Hard/handmade_soko029.lp-30-1707.sm.gz,1,0.1078
FolioSuite/Sokoban-Hard/handmade_soko001.lp-18-10105.sm.gz,1,0.1568
FolioSuite/Sokoban-Hard/handmade_soko042.lp-13-321.sm.gz,1,0.1074
FolioSuite/Sokoban-Hard/handmade_soko008.lp-29-1306.sm.gz,1,0.1041
FolioSuite/Sokoban-Hard/handmade_soko013.lp-39-16163.sm.gz,1,0.1003
FolioSuite/Sokoban-Hard/handmade_soko020.lp-28-1933.sm.gz,1,0.1145
FolioSuite/Sokoban-Hard/handmade_soko031.lp-18-1992.sm.gz,1,0.1299
FolioSuite/Sokoban-Hard/handmade_soko018.lp-19-3046.sm.gz,1,0.1119
FolioSuite/Sokoban-Hard/handmade_soko020.lp-29-710.sm.gz,1,0.1145
FolioSuite/Sokoban-Hard/handmade_soko036.lp-18-1640.sm.gz,1,0.1221
FolioSuite/Sokoban-Hard/handmade_soko034.lp-16-5765.sm.gz,1,0.0972
FolioSuite/Sokoban-Hard/handmade_soko043.lp-15-248.sm.gz,1,0.1235
FolioSuite/Sokoban-Hard/handmade_soko043.lp-17-8747.sm.gz,1,0.123
FolioSuite/Sokoban-Hard/handmade_soko031.lp-21-20100.sm.gz,1,0.1298
FolioSuite/Sokoban-Hard/handmade_soko021.lp-18-7747.sm.gz,1,0.1524
FolioSuite/Sokoban-Hard/handmade_soko021.lp-16-955.sm.gz,1,0.1524
FolioSuite/Sokoban-Hard/handmade_soko027.lp-17-859.sm.gz,1,0.1204
FolioSuite/SolitaireBackward/solitare_backward_t38_p39.lp.lp.gz,1,?
FolioSuite/SolitaireBackward/solitare_backward_t26_p27.lp.lp.gz,1,0.1173
FolioSuite/SolitaireBackward/solitare_backward_t36_p37.lp.lp.gz,1,?
FolioSuite/SolitaireBackward/solitare_backward_t34_p35.lp.lp.gz,1,?
FolioSuite/SolitaireBackward/solitare_backward_t32_p33.lp.lp.gz,1,0.1177
FolioSuite/SolitaireBackward/solitare_backward_t37_p38.lp.lp.gz,1,?
FolioSuite/SolitaireBackward/solitare_backward_t15_p16.lp.lp.gz,1,0.1159
FolioSuite/SolitaireBackward/solitare_backward_t18_p19.lp.lp.gz,1,0.1164
FolioSuite/SolitaireBackward/solitare_backward_t12_p13.lp.lp.gz,1,0.1151
FolioSuite/SolitaireBackward/solitare_backward_t31_p32.lp.lp.gz,1,0.1176
FolioSuite/SolitaireBackward/solitare_backward_t20_p21.lp.lp.gz,1,0.1167
FolioSuite/SolitaireBackward/solitare_backward_t27_p28.lp.lp.gz,1,0.1174
FolioSuite/SolitaireBackward/solitare_backward_t28_p29.lp.lp.gz,1,0.1174
FolioSuite/SolitaireBackward/solitare_backward_t5_p6.lp.lp.gz,1,0.1097
FolioSuite/SolitaireBackward/solitare_backward_t39_p40.lp.lp.gz,1,?
FolioSuite/SolitaireBackward/solitare_backward_t21_p22.lp.lp.gz,1,0.1168
FolioSuite/SolitaireBackward/solitare_backward_t9_p10.lp.lp.gz,1,0.1138
FolioSuite/SolitaireBackward2/t25.dat.lp.gz,1,0.3896
FolioSuite/SolitaireBackward2/t27.3.dat.lp.gz,1,0.3953
FolioSuite/SolitaireBackward2/t22.dat.lp.gz,1,0.3798
FolioSuite/SolitaireBackward2/t29.dat.lp.gz,1,0.3994
FolioSuite/SolitaireBackward2/t23.dat.lp.gz,1,0.3837
FolioSuite/SolitaireForward/solitare_forward_t28.lp.lp.gz,1,0.057
FolioSuite/SolitaireForward/solitare_forward_t45.lp.lp.gz,1,0.055
FolioSuite/SolitaireForward/solitare_forward_t43.lp.lp.gz,1,0.0552
FolioSuite/SolitaireForward/solitare_forward_t21.lp.lp.gz,1,0.0588
FolioSuite/SolitaireForward/solitare_forward_t33.lp.lp.gz,1,0.0562
FolioSuite/SolitaireForward/solitare_forward_t15.lp.lp.gz,1,0.0616
FolioSuite/SolitaireForward/solitare_forward_t30.lp.lp.gz,1,0.0567
FolioSuite/SolitaireForward/solitare_forward_t11.lp.lp.gz,1,0.0652
FolioSuite/SolitaireForward/solitare_forward_t20.lp.lp.gz,1,0.0592
FolioSuite/SolitaireForward/solitare_forward_t40.lp.lp.gz,1,0.0555
FolioSuite/SolitaireForward/solitare_forward_t18.lp.lp.gz,1,0.06
FolioSuite/SolitaireForward/solitare_forward_t41.lp.lp.gz,1,0.0554
FolioSuite/SolitaireForward/solitare_forward_t26.lp.lp.gz,1,0.0575
FolioSuite/SolitaireForward/solitare_forward_t47.lp.lp.gz,1,0.0549
FolioSuite/SolitaireForward/solitare_forward_t19.lp.lp.gz,1,0.0596
FolioSuite/SolitaireForward/solitare_forward_t22.lp.lp.gz,1,0.0585
FolioSuite/SolitaireForward/solitare_forward_t36.lp.lp.gz,1,0.0559
FolioSuite/SolitaireForward/solitare_forward_t25.lp.lp.gz,1,0.0577
FolioSuite/SolitaireForward/solitare_forward_t49.lp.lp.gz,1,0.0548
FolioSuite/SolitaireForward/solitare_forward_t17.lp.lp.gz,1,0.0605
FolioSuite/SolitaireForward/solitare_forward_t50.lp.lp.gz,1,0.0547
FolioSuite/Su-Doku/sudoku378.lp.lp.gz,1,0.1626
FolioSuite/Su-Doku/puzzle-easy.lp.lp.gz,1,0.1464
FolioSuite/Su-Doku/puzzle-possiblebroken.lp.lp.gz,1,0.1454
FolioSuite/Su-Doku/sudoku368.lp.lp.gz,1,0.1666
FolioSuite/Synthesis/mutex3AsyncNondet.sm.gz,1,0.0098
FolioSuite/Synthesis/phi2AsyncDet.sm.gz,1,0.1131
FolioSuite/Synthesis/mutex4IDFD.sm.gz,1,0.2155
FolioSuite/Synthesis/phi3AsyncNondet.sm.gz,1,0.0254
FolioSuite/Synthesis/mutex2AsyncNondet.sm.gz,1,0.0576
FolioSuite/Synthesis/phi4IDFD.sm.gz,1,0.2025
FolioSuite/Synthesis/mutex3AsyncDet.sm.gz,1,0.041
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.20_55.7.lp.gz,1,0.0042
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.38_6.lp.gz,1,0.0051
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.35_6.lp.gz,1,0.0051
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.37_6.lp.gz,1,0.0051
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.16_54.6.lp.gz,1,0.0051
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.32_63.6.lp.gz,1,0.0051
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.21_53_6.lp.gz,1,0.0052
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.40_7.lp.gz,1,0.0042
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.40_6.lp.gz,1,0.0051
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.16_56.6.lp.gz,1,0.0051
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.41_6.lp.gz,1,0.0051
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.42_6.lp.gz,1,0.0051
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_2.gph.lp.gz,1,0.0002
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_12.gph.lp.gz,1,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_7.gph.lp.gz,1,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_1.gph.lp.gz,1,0.0003
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_8.gph.lp.gz,1,0.0002
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_1.gph.lp.gz,1,0.0003
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_8.gph.lp.gz,1,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_8.gph.lp.gz,1,0.0006
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_4.gph.lp.gz,1,0.0003
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_3.gph.lp.gz,1,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_6.gph.lp.gz,1,0.0002
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_11.gph.lp.gz,1,0.0002
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_5.gph.lp.gz,1,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_13.gph.lp.gz,1,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_11.gph.lp.gz,1,0.0002
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_17.gph.lp.gz,1,0.0004
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_7.gph.lp.gz,1,0.0003
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_6.gph.lp.gz,1,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_6.gph.lp.gz,1,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_9.gph.lp.gz,1,0.0003
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_2.gph.lp.gz,1,0
FolioSuite/WeightedSpanningTree/205_rand_32_140_1344655193_0.gph.lp.gz,1,0.021
FolioSuite/WeightedSpanningTree/205_rand_32_140_1344634881_0.gph.lp.gz,1,0.0213
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872928657_0.gph.lp.gz,1,0.0208
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872937623_0.gph.lp.gz,1,0.0208
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077101081_0.gph.lp.gz,1,0.0201
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077119725_0.gph.lp.gz,1,0.0204
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872928606_0.gph.lp.gz,1,0.0208
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872937399_0.gph.lp.gz,1,0.0208
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077113361_0.gph.lp.gz,1,0.0203
FolioSuite/WeightedSpanningTree/209_rand_45_138_1119566817_0.gph.lp.gz,1,0.0173
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872947197_0.gph.lp.gz,1,0.0209
