@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC

@DATA
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.0718,0.1696
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0.555,0.1567
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,0.4074,0.0714
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,0.6586,0.2406
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0.8831,0.0267
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf,1,0.0114,0.0192
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-17-s.cnf,1,0.5573,0.1558
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,0.143,0.2042
SAT_RACE2008/maris-s03-gripper11.cnf,1,0.9164,0.1185
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-32-s100.cnf,1,0.6535,0.2405
SAT_Competition2007/industrial/industrial/narain/clauses-2.cnf,1,0.5209,0.2107
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g6bid.cnf,1,0.1463,0.1399
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l45_lambda.cnf,1,0.186,0.1147
SAT_Competition2011/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.0806,0.171
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,0.7343,0.0229
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c6nidw_i.cnf,1,0.127,0.1341
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,0.1765,0.1404
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf,1,0.5295,0.2678
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1,0.0132,0.0056
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8_i.cnf,1,0.1588,0.148
SAT_RACE2008/post-cbmc-zfcp-2.8-u2.cnf,1,?,?
SAT_RACE2006/SAT-Race_TS_2/een-pico-sr06-pr02-02.cnf,1,0.271,0.1569
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,0.4535,0.1377
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-2.cnf,1,0.0825,0.1719
SAT_RACE2008/ibm-2004-23-k80.cnf,1,0.5303,0.1366
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p0.cnf,1,0.5255,0.1474
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,0.5792,0.1665
SAT_Competition2011/SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,0.8762,0.0604
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,0.9227,0.0418
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,0.2608,0.2143
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i8mul.cnf,1,0.2291,0.1575
SAT_RACE2008/velev-vliw-uns-2.0-iq2.cnf,1,0.88,0.0633
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-4.cnf,1,0.0826,0.172
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom24.cnf,1,0.1177,0.1803
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog3_v01a.renamed-as.sat05-3963.cnf,1,0.7698,0.1235
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f7idw.cnf,1,0.1291,0.1264
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,0.1395,0.1894
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-19-u.cnf,1,0.5464,0.1516
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,0.4644,0.0923
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-cha05-143.cnf,1,0.1361,0.1285
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0.6352,0.0363
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,1,0.3246,0.1973
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11935.cnf,1,?,?
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0.0741,0.1442
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,0.134,0.1811
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,0.9842,0.0404
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf,1,0.5855,0.1764
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_13_UNKNOWN.cnf,1,0.0231,0.0098
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,0.1277,0.1255
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,0.1406,0.1333
SAT-Race-2010-CNF/mixed/grieu/vmpc_28.cnf,1,0.3925,0.0073
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0.3412,0.2222
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-04.cnf,1,0.0615,0.1744
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,1,0.1486,0.1315
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,0.2505,0.2833
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1,0.9782,0.1539
SAT-Race-2010-CNF/hardware-verification/velev/16pipe_16_ooo.cnf,1,0.9282,0.0123
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.217,0.241
SAT_RACE2008/ibm-2004-23-k100.cnf,1,0.5298,0.1364
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0.5243,0.1468
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0.3917,0.0081
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,0.2783,0.1738
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-11-u.cnf,1,0.6423,0.1881
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.2501,0.1011
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,0.0125,0.0055
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,0.0123,0.0054
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-21.cnf,1,0.2034,0.1833
SAT_Competition2007/industrial/industrial/grieu/vmpc_25.cnf,1,0.3917,0.0081
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0.9636,0.0605
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l45_lambda.cnf,1,0.186,0.1147
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0.8928,0.0187
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,0.8674,0.0607
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0.9005,0.1563
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.6614,0.2408
SAT_RACE2008/ibm-2004-29-k55.cnf,1,0.5343,0.1466
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,0.9582,0.0726
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.5856,0.1739
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0.6001,0.0429
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0.7681,0.0176
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c9.cnf,1,0.1605,0.1489
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-09.cnf,1,0.0617,0.1747
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0.631,0.0256
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,0.1279,0.1806
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0.8385,0.0302
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw_i.cnf,1,0.1229,0.1328
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9b.cnf,1,0.1418,0.1291
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,0.1486,0.145
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,0.6557,0.2406
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,0.1172,0.1932
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,0.1357,0.1325
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0.9911,0.1425
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,0.158,0.206
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,0.1254,0.1252
SAT_RACE2008/velev-npe-1.0-9dlx-b71.cnf,1,0.8762,0.0604
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0.6068,0.1649
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray32_32.cnf,1,0.3401,0.2239
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0.5867,0.1615
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,0.6153,0.178
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,0.6512,0.0309
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,0.8949,0.1503
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,0.1742,0.1644
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,0.1406,0.1337
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0.9225,0.0443
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,0.1224,0.1415
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,0.122,0.1336
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,0.072,0.1696
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p1.cnf,1,0.6068,0.2092
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0.2303,0.1549
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-15-s.cnf,1,0.5836,0.1674
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,0.2762,0.2402
SAT_RACE2008/ibm-2004-01-k90.cnf,1,0.5476,0.1645
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,0.1969,0.2186
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,0.0806,0.171
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0.7799,0.0171
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,0.0158,0.0228
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0.3938,0.0058
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,0.0741,0.1442
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0.8596,0.0753
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,0.0097,0.013
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,0.8293,0.0178
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,0.6535,0.2405
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,0.1532,0.2085
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,0.3102,0.2017
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,0.1455,0.1376
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0.0223,0.2081
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0.5939,0.1704
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,0.093,0.2103
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,0.1489,0.1962
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,0.1291,0.1264
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,0.145,0.1427
SAT_RACE2008/mizh-md5-47-5.cnf,1,0.0724,0.17
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,0.0489,0.019
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,0.1891,0.1153
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,0.1211,0.1373
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,0.139,0.1314
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,0.0928,0.2099
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0.5243,0.1468
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0.3917,0.0081
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,0.5673,0.1586
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,0.0157,0.0063
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,0.9262,0.0121
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0.9,0.15
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,0.3399,0.2468
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0.3929,0.0068
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,1,0.6328,0.1854
SAT_Competition2011/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,0.8552,0.0269
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0.6162,0.2033
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,0.5146,0.1867
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,0.1844,0.1144
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,0.6057,0.175
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b10.cnf,1,0.9264,0.0121
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0.0616,0.1745
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_11-k25.cnf,1,0.499,0.1503
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0.7681,0.0176
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0.0806,0.171
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-2.0-b6.cnf,1,0.4054,0.025
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0.3931,0.0065
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,0.1155,0.1804
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0.3937,0.006
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,0.3067,0.2027
SAT_RACE2008/grieu-vmpc-27.cnf,1,0.3922,0.0075
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0.8928,0.0187
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.6135,0.1761
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,0.3922,0.1
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,0.3377,0.25
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,0.6199,0.0475
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,0.9087,0.0476
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0.3989,0.2101
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0.0722,0.1699
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,0.1786,0.1815
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.0097,0.013
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,0.5165,0.1453
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.666,0.2411
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0.5707,0.1696
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.1439,0.2025
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,0.0147,0.0062
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0.9796,0.1112
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.0266,0.0111
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,0.2331,0.1991
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,0.5394,0.2054
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0.5664,0.1587
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0.381,0.0422
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0.6329,0.1856
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,0.1267,0.1291
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,0.6569,0.2405
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,0.1225,0.1334
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf,1,0.3121,0.1818
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,0.541,0.1378
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-15-u.cnf,1,0.587,0.1643
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,0.3255,0.1964
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0.5936,0.1707
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-03.cnf,1,0.9264,0.0121
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,0.0913,0.0685
SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf,1,0.5376,0.1489
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,0.6211,0.1742
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,0.5114,0.1664
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0.9186,0.0434
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.6614,0.2408
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0.5936,0.1707
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,0.1436,0.1966
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k50.cnf,1,0.5815,0.1486
SAT_RACE2008/ibm-2002-25r-k10.cnf,1,0.6632,0.1123
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0.0826,0.172
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,0.9575,0.0737
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-10.cnf,1,0.0616,0.1746
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.7903,0.044
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0.8284,0.074
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf,1,0.243,0.1736
SAT_RACE2008/schup-l2s-abp4-1-k31.cnf,1,0.3034,0.2074
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf,1,0.2299,0.156
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0.3931,0.0065
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,0.1971,0.0896
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0.5987,0.176
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0.3917,0.0081
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0.2305,0.1566
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,0.0161,0.0065
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,0.6356,0.0364
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,0.401,0.0718
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0.5497,0.1536
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,0.1608,0.1834
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_10_UNSAT.cnf,1,0.0173,0.0066
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.1-6.cnf,1,0.8894,0.0402
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-06.cnf,1,0.216,0.2382
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,0.0097,0.013
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf,1,0.1234,0.1368
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf,1,0.5256,0.1507
SAT_RACE2008/palac-uts-l06-ipc5-h34.cnf,1,0.6435,0.0254
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,0.9069,0.0439
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,0.1229,0.1376
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04-valves.cnf,1,0.1904,0.1838
SAT_RACE2008/simon-s03-w08-15.cnf,1,0.5855,0.1764
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,0.6521,0.1648
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,0.0277,0.2231
SAT_RACE2008/mizh-sha0-36-1.cnf,1,0.0805,0.1709
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,0.1594,0.1979
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,0.5198,0.1596
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,0.1395,0.1317
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,0.5547,0.1589
