@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE s_first_fail NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE s_goal NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_10.dzn,1,0.266802,1,1,1,0.900958,0.099042,0.730312,1,7.539159,4.611022,0.779037,0.070502,0.522657,4,4.283283,1.232122,1,0.862101,0.006356,0.84093,1.39268,1.899457,1.044429,0.697224,1.303933,0.692797,0.298729,-0.14802,0,0.45569,0.486312,180,60,6180.531397,0.101365,2473,0.008475,2021.70968,327,2,4983,2.91028,6324,766.209073,196.018129,515.666617,1476.749473,472,0.587859,1.909595,2.447952,1.507987,20.204473,0.496287,431.002,2,1,0,0.717341,0,313,3,2,31,411.257215,46.309322,0,330,184,-3.543699,186,0.333333,1561,13.094346,2.679338,73,3,294,60,203433,2.71758,2.904153,0.663136,2,69,31,26,650.93016,0,7.284345,3,4.182109,0,2,0,2,4,282,0,0,282,282,141,0,8.908918,2.773305,0,0,2.25,0.09,48,3,0,1309,0,3,0,0,1,0,0,0,0,0,0.1,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_1.dzn,1,0.267323,1,1,1,0.914127,0.085873,0.724648,1,7.366322,4.776189,0.70625,0.062683,0.520802,4,4.14788,1.177337,1,0.754311,0.005515,0.858302,1.349298,1.969122,1.030702,0.65364,1.272297,0.689338,0.303309,-0.14319,0,0.413018,0.440196,158,52.666667,6854.889358,0.094634,2536,0.007353,2256.446863,375,2,5103,3.114055,5768,640.952516,191.524378,558.293447,1681.113484,544,0.509695,1.944841,1.775492,1.506925,15.977839,0.496963,300.101,2,1,0,0.721519,0,361,3,2,31,469.037369,47.444853,0,378,184,-3.019995,165,0.333333,1801,12.6009,2.218238,56,3,390,52.666667,163255,2.85438,2.916898,0.663603,2,71,31,26,751.025777,0,6.98615,3,4.157895,0,2,0,2,2,330,0,0,330,330,165,0,9.888696,2.759191,0,0,2.26,0.11,49,3,0,1501,0,3,0,0,1,0,0,0,0,0,0.11,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_4.dzn,1,0.255879,1,1,1,0.888889,0.111111,0.736384,1,7.366322,4.830524,0.918923,0.077468,0.517808,4,4.240938,1.261275,1,0.918727,0.007126,0.852375,1.434557,1.811702,1.06117,0.727295,1.330309,0.695962,0.294537,-0.158696,0,0.503258,0.526102,159,53,5482.839821,0.108786,2376,0.009501,1785.434902,293,2,4794,2.714878,5605,663.940516,191.524378,476.302549,1314.126856,421,0.659498,1.804996,2.379715,1.508961,20.089606,0.49562,307.914,2,1,0,0.713555,0,279,3,2,31,374.998135,42.375297,0,295,184,-3.960936,165,0.333333,1391,13.023372,2.38226,48,3,390,53,129632,2.546907,2.888889,0.662708,2,73,31,26,580.076062,0,7.462366,3,4.204301,0,2,0,2,5,248,0,0,248,248,124,0,7.914541,2.786223,0,0,2.2,0.06,50,3,0,1173,0,3,0,0,1,0,0,0,0,0,0.09,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_41_6.dzn,1,0.291997,1,1,1,0.943942,0.056058,0.702422,1,7.276124,4.671698,0.425538,0.04307,0.519811,4,4.071682,1.02014,1,0.533733,0.003521,0.83176,1.30306,2.24548,1.006714,0.540987,1.24957,0.688967,0.306338,-0.121517,0,0.311593,0.323118,150,50,10248.155456,0.078138,2261,0.004695,3469.072918,587,2,4556,3.965802,5844,730.759804,189.179235,747.512551,2608.178067,852,0.332731,2.316604,1.321446,1.540687,10.567812,0.496269,225.109,2,1,0,0.718493,0,553,3,2,31,680.548179,64.859155,0,583,184,-1.956517,155,0.333333,2821,12.028351,2.007503,56,3,645,50,191793,3.326955,2.943942,0.649061,2,81,31,26,1171.359062,0,6.267631,3,4.175407,0,2,0,2,2,522,0,0,522,522,261,0,14.194045,2.710094,0,0,2.52,0.35,60,3,0,2309,0,3,0,0,1,0,0,0,0,0,0.12,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_6.dzn,1,0.250179,1,1,1,0.899023,0.100977,0.735986,1,7.189825,4.847527,0.801241,0.071631,0.515644,4,4.114869,1.223573,1,0.819045,0.006479,0.89218,1.398796,1.85262,1.046389,0.697014,1.308324,0.693305,0.298056,-0.159229,0,0.461726,0.492846,143,47.666667,5822.051542,0.102311,1553,0.008639,1905.184192,321,2,3169,2.916846,5075,546.757733,179.745614,498.854608,1428.710689,463,0.599349,1.779003,1.78097,1.508143,16.530945,0.49006,930.935,2,1,0,0.716732,0,307,3,2,31,411.351997,41.015119,0,321,184,-3.608551,146,0.333333,1531,12.574625,1.947972,37,3,552,47.666667,431023,2.622848,2.90228,0.663067,2,79,31,25,638.463104,0,7.335505,3,4.185668,0,2,0,2,7,276,0,0,276,276,138,0,8.650443,2.775378,0,0,2.22,0.08,57,3,0,1285,0,3,0,0,1,0,0,0,0,0,0.1,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_8.dzn,1,0.270263,1,1,1,0.913165,0.086835,0.723373,1,7.592457,4.750528,0.710244,0.063262,0.525065,4,4.263468,1.185162,1,0.785134,0.005576,0.846752,1.352577,1.968958,1.031728,0.656771,1.274717,0.689591,0.302974,-0.141797,0,0.416235,0.443668,189,63,6976.426068,0.095145,2446,0.007435,2293.745736,371,2,4931,3.170814,6631,759.01053,197.403883,561.335954,1678.68767,538,0.515406,1.9661,2.12608,1.507003,18.57423,0.496045,775.325,2,1,0,0.721212,0,357,3,2,31,462.141137,48.30855,0,372,184,-3.076328,193,0.333333,1781,12.967335,2.76034,79,3,487,63,417125,2.893702,2.915966,0.663569,2,74,31,26,742.685927,0,6.941176,3,4.159664,0,2,0,2,6,326,0,0,326,326,163,0,10.175388,2.760223,0,0,2.26,0.12,51,3,0,1485,0,3,0,0,1,0,0,0,0,0,0.1,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_9.dzn,1,0.263607,1,1,1,0.904025,0.095975,0.729088,1,7.076816,4.857268,0.763584,0.068703,0.513845,4,4.040216,1.201935,1,0.818924,0.00616,0.857163,1.382859,1.903205,1.041294,0.680465,1.296846,0.691992,0.299795,-0.149843,0,0.446008,0.475838,127,42.333333,5997.499539,0.099846,2316,0.008214,1967.585204,337,2,4685,2.870914,4761,587.617294,169.843574,511.293153,1492.434044,487,0.569659,1.879902,1.819249,1.50774,14.739938,0.494344,818.072,2,1,0,0.71831,0,323,3,2,31,425.51591,45.117043,0,328,184,-3.408492,135,0.333333,1611,12.315194,2.128731,37,3,487,42.333333,398401,2.65283,2.907121,0.663244,2,73,31,24,671.833454,0,7.219814,3,4.176471,0,2,0,2,7,292,0,0,292,292,146,0,8.616047,2.770021,0,0,2.22,0.09,51,3,0,1349,0,3,0,0,1,0,0,0,0,0,0.1,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_5_7.dzn,1,0.269508,1,1,1,0.873469,0.126531,0.721149,1,7.483816,4.8245,1.042603,0.086122,0.517698,4,4.358432,0.962335,1,1.038164,0.008108,0.818995,1.479373,1.688644,1.076357,0.519034,1.360755,0.7,0.289189,-0.163242,0,0.547846,0.57386,170,56.666667,4760.906061,0.115695,8126,0.010811,1612.61972,259,2,16286,2.479025,5968,754.965592,134.708684,445.923864,1165.315858,370,0.75102,1.654654,3.081492,1.510204,24.359184,0.498956,1415.02,2,1,0,0.729891,0,245,3,2,31,333.817434,36.210811,0,235,184,-4.547114,179,0.333333,1221,12.867314,2.62368,62,3,358,59.666667,523557,2.411789,2.873469,0.662162,2,69,31,18,506.859695,0,7.134694,3,4.110204,0,2,0,2,1,214,0,0,214,214,107,0,6.978887,2.721622,0,0,2.17,0.04,47,3,0,1007,0,3,0,0,1,0,0,0,0,0,0.09,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_10_7.dzn,1,0.192916,1,1,1,0,1,0.797685,0,8.434628,2.480574,2.198744,0.253878,0.000396,4,8.434021,2.275593,8.415617,1.739786,0.031915,1.403627,0.540855,0.125813,0.338985,2.2755,0,0.957447,0,-2.477965,0,0.282905,0.120681,337,112.333333,3044.78672,0.110848,214,0.042553,792.798018,90,16.831233,569,-7.745967,21097,3719.795238,404.862155,514.474298,401.158955,94,5.967213,0.198984,60.98025,1.540984,345.852459,0.376098,121.564,337,43.25,0,0.506925,0,61,3,5,61,154.648789,11.553191,0,92,364,-48.569079,346,0.333333,286,32.391348,0.218297,61,3,591,112.333333,11427,0.003304,1.95082,0.648936,1,60,61,48,111.994221,0,57.180328,3,5.918033,0,2,0,2,7,0,0,0,0,0,0,0,0.974404,3.840426,0,0,2.19,0,8,3,0,361,0,2,0,0,1,0,0,0,0,0,0.15,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_29_6.dzn,1,0.23779,1,1,1,0.883019,0.116981,0.742034,1,7.554589,4.768581,0.930283,0.079172,0.517143,4,4.436962,1.572657,1,0.950806,0.007317,0.898039,1.472954,1.771572,1.052693,0.963448,1.380519,0.704878,0.285366,-0.185357,0,0.509516,0.544671,181,60.333333,5740.93879,0.109757,1022,0.009756,1819.154489,289,2,2085,2.63391,6289,598.433188,226.637666,468.137511,1302.031456,410,0.69434,1.716587,2.258238,1.54717,23.732075,0.490168,264.066,2,1,0,0.681818,0,265,3,2,31,367.048102,39.42439,0,292,184,-4.218153,188,0.333333,1351,14.00229,2.184913,44,3,390,60.333333,108267,2.515958,2.886792,0.646341,2,71,31,30,562.508788,0,7.720755,3,4.4,0,2,0,2,3,234,0,0,234,234,117,0,7.626809,2.843902,0,0,2.2,0.07,47,3,0,1166,0,3,0,0,1,0,0,0,0,0,0.1,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_1_2.dzn,1,0.281557,1,1,1,0.784452,0.215548,0.694384,1,8.426265,4.585685,1.564564,0.30259,0.514056,4,5.208692,0.910553,1,1.713103,0.007026,0.719091,1.59563,1.26861,1.084177,0.512994,1.476566,0.730679,0.259953,-0.194619,0,0.745315,0.777967,337,112.333333,6207.476112,0.146606,7340,0.009368,2224.111581,312,2,14870,1.858722,21421,3395.961005,176.95156,735.97249,1428.557617,427,1.286219,1.270898,11.999862,1.508834,75.69258,0.493611,391.656,2,1,0,0.75266,0,283,3,2,61,412.245882,23.166276,0,143,364,-9.385673,344,0.333333,1396,14.537415,2.260255,64,3,1492,114.666667,167237,1.857308,2.787986,0.662763,2,44,61,21,568.298387,0,7.590106,3,3.985866,0,2,0,2,6,222,0,0,222,222,111,0,4.45222,2.641686,0,0,2.25,0.04,25,3,0,1128,0,3,0,0,1,0,0,0,0,0,0.17,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_10.dzn,1,0.188318,1,1,1,0.089552,0.910448,0.822774,1,8.467606,2.985045,2.313644,0.236925,0.167978,4,8.104559,2.666149,1,0.992579,0.029126,1.404859,0.923824,0.32275,0.553961,2.597367,0.507898,0.932039,0.029126,-1.886387,0,0.483031,0.544847,345,115,3669.894139,0.145347,103,0.038835,834.769614,96,2,278,0.225499,21597,3168.107359,508.056333,522.486786,431.310076,103,5.432836,0.29013,47.285184,1.537313,322.343284,0.370504,55.932,2,1,0,0.452703,0,67,3,2,61,176.716496,12.504854,0,99,364,-43.907808,354,0.333333,316,35.63004,0.380692,64,3,313,115,5761,0.311697,2.104478,0.650485,2,63,61,60,126.137337,0,53.373134,3,6.626866,0,2,0,2,4,6,0,0,6,6,3,0,1.070288,4.31068,0,0,2.21,0.01,11,3,0,444,0,3,0,0,1,0,0,0,0,0,0.16,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_4.dzn,1,0.188657,1,1,1,0,1,0.829073,0,8.491853,2.2099,1.676049,0.253878,0.000293,4,8.491401,2.62024,8.477689,0.402383,0.031915,1.434263,0.455749,0.122493,0.253878,2.620173,0,0.957447,0,-4.121895,0,0.282905,0.120681,353,117.666667,3566.493314,0.110848,109,0.042553,798.191698,90,16.955377,291,-7.745967,21953,3267.666667,509.511186,517.97471,403.711802,94,5.967213,0.1369,53.568306,1.540984,359.885246,0.37457,97.1489,353,45,0,0.435714,0,61,3,6,61,168.823628,11.93617,0,93,364,-49.091775,360,0.333333,286,37.941418,0.191137,65,3,264,117.666667,9132,0.00247,1.95082,0.648936,1,60,61,60,113.627562,0,58.131148,3,6.885246,0,2,0,2,4,0,0,0,0,0,0,0,0.980868,4.468085,0,0,2.2,0.01,8,3,0,420,0,2,0,0,1,0,0,0,0,0,0.14,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_3.dzn,1,0.269011,1,1,1,0.905199,0.094801,0.721438,1,7.375039,4.697135,0.762129,0.06801,0.520019,4,4.185175,1.206345,1,0.831273,0.006085,0.869812,1.383112,1.899329,1.044141,0.678844,1.294089,0.691684,0.300203,-0.151076,0,0.442262,0.471786,159,53,6292.719011,0.099256,1490,0.008114,2063.291479,341,2,3043,2.948754,5731,650.235479,184.375986,524.564066,1529.518784,493,0.562691,1.862098,1.988488,1.507645,17.525994,0.489648,848.842,2,1,0,0.718681,0,327,3,2,31,430.556542,44.064909,0,334,184,-3.358912,166,0.333333,1631,12.764136,2.375639,36,3,808,53,418479,2.737508,2.908257,0.663286,2,67,31,25,680.159079,0,7.180428,3,4.174312,0,2,0,2,7,296,0,0,296,296,148,0,9.072239,2.768763,0,0,2.23,0.09,44,3,0,1365,0,3,0,0,1,0,0,0,0,0,0.1,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_17_6.dzn,1,0.27849,1,1,1,0.774908,0.225092,0.686597,1,8.214319,4.471131,1.612352,0.282414,0.499117,4,5.264471,0.899293,1,1.705442,0.007009,0.687822,1.631883,1.231157,1.085706,0.526526,1.508599,0.745327,0.245327,-0.221544,0,0.76272,0.796522,293,97.666667,6153.53606,0.149425,6606,0.009346,2253.193394,319,2,13327,1.823486,18533,2685.18635,180.715021,711.053904,1438.582567,428,1.343173,1.231395,9.908437,1.579336,68.387454,0.495685,3824.39,2,1,0,0.727191,0,271,3,2,61,405.849786,22.808411,0,118,364,-9.785939,297,0.333333,1393,14.377421,2.13213,62,3,844,99,1636838,1.801172,2.778598,0.633178,2,43,61,22,562.208447,0,7.837638,3,4.125461,0,2,0,2,4,210,0,0,210,210,105,0,4.284412,2.61215,0,0,2.26,0.03,25,3,0,1118,0,3,0,0,1,0,0,0,0,0,0.18,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_9_7.dzn,1,0.23536,1,1,1,0.858447,0.141553,0.752632,1,7.330917,4.83208,1.100145,0.094316,0.512334,4,4.334034,1.341054,1,1.117167,0.009063,0.867451,1.51381,1.666289,1.084296,0.804267,1.387259,0.703927,0.283988,-0.180181,0,0.576291,0.617392,152,50.666667,4459.071733,0.120095,2915,0.012085,1434.565358,233,2,5873,2.305061,5358,634.166997,183.272922,415.175434,1044.020647,331,0.840183,1.641797,2.89574,1.511416,24.465753,0.496339,817.474,2,1,0,0.70418,0,219,3,2,31,307.31035,36.561934,0,231,184,-5.133262,161,0.333333,1091,13.471516,2.162562,62,3,358,50.666667,270584,2.261444,2.863014,0.661631,2,69,31,25,454.986404,0,8.228311,3,4.260274,0,2,0,2,5,188,0,0,188,188,94,0,6.212766,2.818731,0,0,2.16,0.04,47,3,0,933,0,3,0,0,1,0,0,0,0,0,0.08,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_7.dzn,1,0.188767,1,1,1,0,1,0.828848,0,8.317413,2.344809,1.761128,0.253878,0.000387,4,8.316828,2.620262,8.299092,0.402383,0.031915,1.431717,0.455749,0.122493,0.253878,2.620173,0,0.957447,0,-4.047883,0,0.282905,0.120681,311,103.666667,3493.203372,0.110848,96,0.042553,781.781823,90,16.598183,276,-7.745967,19451,2896.18254,499.044757,507.325528,400.89469,94,5.967213,0.139403,47.478402,1.540984,318.868852,0.347826,65.7766,311,35.444444,0,0.435714,0,61,3,6,61,168.800908,11.957447,0,93,364,-49.006696,319,0.333333,286,37.161738,0.190429,65,3,330,103.666667,6183,0.003186,1.95082,0.648936,1,60,61,60,113.627562,0,58.131148,3,6.885246,0,2,0,2,6,0,0,0,0,0,0,0,0.975323,4.468085,0,0,2.21,0,9,3,0,420,0,2,0,0,1,0,0,0,0,0,0.16,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_46_7.dzn,1,0.191539,1,1,1,0,1,0.75717,0,7.247928,2.541051,1.861477,0.319337,0.000679,4,7.246878,1.80611,7.2238,0.659459,0.043478,0.95589,0.573524,0.163525,0.319337,1.805946,0,0.942029,0,-4.075517,0,0.458686,0.205593,147,49,1811.837113,0.155342,604,0.057971,500.034616,65,14.4476,1234,-5.477226,4707,608.504762,217.437825,224.637498,281.785359,69,5.935484,0.154091,19.629186,2.225806,151.83871,0.489465,417.754,147,15.2,0,0.372,0,31,3,8,31,92.607071,14.057971,0,68,184,-42.794504,152,0.333333,211,26.258509,0.288567,33,3,85,49,28825,0.005818,1.903226,0.449275,1,30,31,30,84.627562,0,28.258065,3,8.064516,0,2,0,2,1,0,0,0,0,0,0,0,0.968133,3.623188,0,0,2.12,0,10,3,0,250,0,2,0,0,1,0,0,0,0,0,0.08,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_13_9.dzn,1,0.189558,1,1,1,0,1,0.828159,0,8.447083,2.423714,1.82004,0.253878,0.000392,4,8.446482,2.620263,8.428237,0.402383,0.031915,1.423704,0.455749,0.122493,0.253878,2.620173,0,0.957447,0,-3.847687,0,0.282905,0.120681,340,113.333333,3547.661878,0.110848,126,0.042553,793.969285,90,16.856474,323,-7.745967,21280,3174.007937,506.824994,515.234385,402.992502,94,5.967213,0.146656,52.032917,1.540984,348.852459,0.390093,53.5532,340,38.777778,0,0.435714,0,61,3,6,61,168.718694,12.021277,0,93,364,-48.947784,349,0.333333,286,37.741084,0.193685,63,3,231,113.333333,5034,0.003276,1.95082,0.648936,1,60,61,60,113.627562,0,58.131148,3,6.885246,0,2,0,2,5,0,0,0,0,0,0,0,0.974624,4.468085,0,0,2.2,0,9,3,0,420,0,2,0,0,1,0,0,0,0,0,0.15,0,4,0
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_14_1.dzn,1,0.190647,1,1,1,0,1,0.827371,1,8.375039,2.471147,1.980749,0.253878,0.000416,4,8.374407,2.620269,8.355215,0.402383,0.031915,1.417952,0.455749,0.122493,0.253878,2.620173,0,0.957447,0,-3.729625,0,0.282905,0.120681,323,107.666667,3517.397614,0.110848,99,0.042553,787.194233,90,16.71043,287,-7.745967,20243,3025.577778,502.502366,510.837756,401.830328,94,5.967213,0.151298,49.599636,1.540984,331.852459,0.344948,78.5426,323,36.888889,0,0.435714,0,61,3,6,61,168.63741,12.06383,0,93,364,-48.787075,332,0.333333,286,37.419124,0.200499,61,3,378,107.666667,7383,0.003444,1.95082,0.648936,1,60,61,60,113.627562,0,58.131148,3,6.885246,0,2,0,2,8,0,0,0,0,0,0,0,0.973324,4.468085,0,0,2.18,0,9,3,0,420,0,2,0,0,1,0,0,0,0,0,0.16,0,4,0
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1407-line1986.dzn,1,0.441422,1,0,1,0,1,0.65277,1,10.279611,1.943188,2.250246,0.97204,0.312375,0,7.043456,0.733775,3.70044,1.763662,0.001175,1.458201,2.342728,2.090153,0.026261,0.555795,2.321914,0.60047,0.39953,-0.48252,0,1.750322,1.536469,10201,10201,12295.303105,0.653933,35362,0,5993.981233,511,7.400879,70894,15.8881,293537,146260.071429,293.259492,4746.355753,3185.444111,851,6.385257,1.215093,203.421518,1.183588,408.257302,0.498801,22842.7,13,4.333333,0,0.413694,0,719,34,2,719,722.393803,10.183314,1,170,4590,-75.922698,10201,0.029412,2213,14.448065,2.199579,79,34,2449,10201,7789363,1.509727,6.360223,0.844888,2,39,170,35,856.451211,0,4.044506,1,2.417246,0,2,1,2,9,0,0,0,170,170,340,0,24.986693,2.042303,0,0,2.98,0.68,35,1,0,1738,0,11,0,0,1,0,0,0,0,169,0.16,0,0,0
