@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-2 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Frac_Integrity_Rules NUMERIC
@ATTRIBUTE Conflicts/Choices-4 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-2 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-2 NUMERIC
@ATTRIBUTE Frac_Choice_Rules NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-2 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-2 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-4 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-4 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Conflicts/Choices-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Binary_Rules NUMERIC
@ATTRIBUTE Frac_Learnt_Others-1 NUMERIC
@ATTRIBUTE Frac_Binary_Constraints NUMERIC
@ATTRIBUTE Frac_Normal_Rules NUMERIC
@ATTRIBUTE Constraints/Vars NUMERIC
@ATTRIBUTE Frac_Pos_Body NUMERIC
@ATTRIBUTE Conflicts/Choices-2 NUMERIC
@ATTRIBUTE Frac_Ternary_Constraints NUMERIC
@ATTRIBUTE Frac_Learnt_Others-4 NUMERIC
@ATTRIBUTE Frac_Learnt_Others-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Others-2 NUMERIC
@ATTRIBUTE Frac_Neg_Body NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Created_Bodies NUMERIC
@ATTRIBUTE Frac_Unary_Rules NUMERIC
@ATTRIBUTE Conflicts/Choices-1 NUMERIC
@ATTRIBUTE Binary_Constraints NUMERIC
@ATTRIBUTE Frac_Other_Constraints NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-4 NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-2 NUMERIC
@ATTRIBUTE Constraints NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-1 NUMERIC
@ATTRIBUTE Normal_Rules NUMERIC
@ATTRIBUTE Rules NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-2 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-2 NUMERIC
@ATTRIBUTE Frac_Cardinality_Rules NUMERIC
@ATTRIBUTE Learnt_Others-1 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-3 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-3 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC

@DATA
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.21_53_6.lp.gz,1,0.0052,0.984,1,0.0109,201,0.866,426,126,0.4744,0.259,0,1,0,1,1,0,0,1,0.0042,0,1,0,1,736,1,0,0.2545,1,0,980,0.1171,0.8125,0.7156,0.9916,0.9826,0.8259,0.2203,0.2749,0.8692,0.8469,0.8,0.0131,0.0938,12521,0.0044,0.1608,9486,0.0095,0.0615,0.0923,13256,0.0714,0.0938,15160,15288,3.71,8.44,12.9846,0.0042,26,15.69,16.0102,0.0816,0
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.40_7.lp.gz,1,0.0042,0.9871,1,0.0087,276,0.8734,513,158,0.4723,0.1798,0,1,0,1,1,0,0,1,0.0034,0,1,0,1,785,1,0,0.1761,1,0,1101,0.1129,0.8438,0.7148,0.9931,1.0226,0.8249,0.1808,0.2777,0.8594,0.875,0.8594,0.0106,0.0625,19131,0.0034,0.107,15199,0.0074,0.0781,0.0625,21262,0.0625,0.0938,23185,23345,4.5,13.85,21.6406,0.0034,27,25.26,26.3125,0.0625,0
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.40_6.lp.gz,1,0.0051,0.9856,1,0.0092,196,0.8678,513,158,0.4738,0.25,0,1,0,1,1,0,0,1,0.0042,0,1,0,1,798,1,0,0.2263,1,0,1142,0.1157,0.6875,0.7151,0.9916,0.9845,0.8256,0.2104,0.2754,0.8846,0.8571,0.8154,0.0126,0.1875,15633,0.0039,0.1379,11954,0.0095,0.0615,0.1077,16716,0.0816,0.125,18912,19072,3.84,8.32,12.8,0.0042,22,12.88,13.1429,0.0612,0
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.16_56.6.lp.gz,1,0.0051,0.9856,1,0.0092,378,0.8678,577,158,0.4738,0.1586,0,1,0,1,1,0,0,1,0.0042,0,1,0,1,889,1,0,0.1724,1,0,1119,0.1157,0.9688,0.7151,0.9916,0.9844,0.8256,0.1608,0.2755,0.8516,0.8438,0.875,0.0126,0,15633,0.0039,0.1939,11952,0.0095,0.0781,0.0625,16714,0.0833,0.0312,18912,19072,4.49,25.99,40.6094,0.0042,31,45.34,47.2292,0.0729,0
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.41_6.lp.gz,1,0.0051,0.9858,1,0.0091,387,0.868,583,162,0.4738,0.176,0,1,0,1,1,0,0,1,0.0042,0,1,0,1,851,1,0,0.1649,1,0,1058,0.1155,0.8125,0.7151,0.9916,0.9848,0.8256,0.1451,0.2754,0.8372,0.8542,0.8438,0.0126,0.0625,16022,0.0039,0.1016,12265,0.0094,0.0775,0.0781,17151,0.0729,0.125,19381,19545,3.47,19.59,30.6094,0.0042,26,25.55,26.6146,0.0729,0
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.42_6.lp.gz,1,0.0051,0.986,1,0.0089,223,0.8682,487,166,0.4737,0.2166,0,1,0,1,1,0,0,1,0.0042,0,1,0,1,841,1,0,0.2065,1,0,1156,0.1154,0.8438,0.7151,0.9916,0.9852,0.8256,0.1834,0.2754,0.9141,0.8854,0.875,0.0125,0.0938,16411,0.0038,0.1404,12576,0.0094,0.0547,0.0781,17586,0.0729,0.0625,19850,20018,3.86,9.67,15.1094,0.0042,27,17.62,18.3542,0.0417,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_2.gph.lp.gz,1,0.0002,0.6005,1,0.3994,2446,0.0626,5141,301,0.054,0.2982,0,1,0,1,1,0,0,1,0.0537,0,1,0,1,7698,1,0,0.3038,1,0,10466,0.1079,1,0.5527,0.8695,1.2069,0.9463,0.3404,0.159,1,1,1,0.8029,0,935,0.7492,0.4211,577,0.2883,0,0,1044,0,0,3238,3724,49.34,39.4,61.5625,0.0003,32,67.45,70.2604,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_12.gph.lp.gz,1,0,0.602,1,0.398,1862,0.0647,3986,227,0.0543,0.3235,0,1,0,1,1,0,0,1,0.0539,0,1,0,1,6146,1,0,0.3613,1,0,8356,0.1082,1,0.5459,0.867,1.1988,0.9461,0.3939,0.1645,1,1,1,0.8013,0,704,0.7474,0.4923,428,0.2895,0,0,784,0,0,2413,2783,40.48,31.15,47.9231,0.0007,32,52.37,52.899,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_7.gph.lp.gz,1,0,0.6001,1,0.3999,1869,0.0629,3873,226,0.0542,0.3534,0,1,0,1,1,0,0,1,0.0539,0,1,0,1,5873,1,0,0.3664,1,0,7909,0.1081,1,0.5379,0.8667,1.1661,0.9461,0.3721,0.1611,1,1,1,0.8032,0,699,0.7493,0.4571,404,0.3009,0,0,751,0,0,2413,2784,37.36,29.94,46.7812,0.0007,32,48.41,50.4271,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_1.gph.lp.gz,1,0.0003,0.5992,1,0.4005,2412,0.0621,5099,300,0.054,0.2727,0,1,0,1,1,0,0,1,0.0538,0,1,0,1,7915,1,0,0.2756,1,0,10595,0.1083,1,0.5344,0.8667,1.1542,0.9462,0.2857,0.1619,1,1,1,0.8038,0,931,0.75,0.3765,528,0.3036,0,0,988,0,0,3224,3720,52.15,44.82,70.0312,0.0005,32,75.24,77.567,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_8.gph.lp.gz,1,0.0002,0.5979,1,0.402,2364,0.0624,4848,288,0.0541,0.2807,0,1,0,1,1,0,0,1,0.0538,0,1,0,1,7377,1,0,0.2857,1,0,9925,0.1082,1,0.551,0.8716,1.1862,0.9462,0.3122,0.161,1,1,1,0.8054,0,924,0.7515,0.4384,551,0.288,0,0,1000,0,0,3238,3715,50.44,40.3,62.9688,0.0003,32,69.51,72.4062,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_1.gph.lp.gz,1,0.0003,0.6011,1,0.3986,1256,0.0632,2591,150,0.0541,0.4069,0,1,0,1,1,0,0,1,0.0536,0,1,0,1,4031,1,0,0.4068,1,0,5437,0.1082,1,0.5426,0.8677,1.1862,0.9464,0.4076,0.1667,0.9922,0.9896,0.9844,0.8024,0,470,0.7488,0.5246,280,0.2907,0,0,516,0,0,1620,1867,25.77,20.72,32.375,0.0005,32,33.37,34.7604,0.0104,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_8.gph.lp.gz,1,0,0.5985,1,0.4015,1318,0.0629,2848,149,0.0548,0.4043,0,1,0,1,1,0,0,1,0.0542,0,1,0,1,4334,1,0,0.4249,1,0,5749,0.109,0.9697,0.5305,0.8661,1.1256,0.9458,0.4099,0.1558,0.9924,0.9899,0.9848,0.8037,0.0303,463,0.7495,0.5238,252,0.3137,0.0076,0.0152,475,0.0101,0,1597,1844,27.79,23.12,35.0303,0.0005,32,35.22,35.5758,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_8.gph.lp.gz,1,0.0006,0.6011,1,0.3983,1963,0.0633,4058,225,0.054,0.3474,0,1,0,1,1,0,0,1,0.0536,0,1,0,1,6305,1,0,0.3559,1,0,8260,0.1087,1,0.5471,0.8684,1.2037,0.9464,0.3702,0.1667,1,1,1,0.8019,0,705,0.7482,0.425,430,0.2863,0,0,786,0,0,2428,2796,38.66,33.33,49.7463,0.0004,34,54.16,54.16,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_4.gph.lp.gz,1,0.0003,0.5988,1,0.4009,2480,0.0627,5198,298,0.0541,0.2718,0,1,0,1,1,0,0,1,0.0538,0,1,0,1,7986,1,0,0.2816,1,0,10585,0.1084,1,0.5332,0.8669,1.1491,0.9462,0.2963,0.1624,1,1,1,0.8042,0,929,0.7504,0.3902,522,0.3044,0,0,979,0,0,3223,3718,50.23,44.72,69.875,0.0003,32,74.39,75.9082,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_3.gph.lp.gz,1,0,0.5983,1,0.4017,1321,0.0609,2775,150,0.0544,0.4352,0,1,0,1,1,0,0,1,0.0539,0,1,0,1,4409,1,0,0.4286,1,0,5830,0.1082,1,0.5332,0.867,1.1368,0.9461,0.4422,0.1556,1,1,1,0.8045,0,464,0.7507,0.4776,257,0.3112,0,0,482,0,0,1610,1857,27.91,21.06,32.4,0.0005,32,34.79,35.1414,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_6.gph.lp.gz,1,0.0002,0.6006,1,0.3992,2503,0.0635,5222,301,0.0541,0.281,0,1,0,1,1,0,0,1,0.0539,0,1,0,1,7971,1,0,0.2887,1,0,10565,0.1082,1,0.5511,0.8686,1.2,0.9461,0.3077,0.159,1,1,1,0.8024,0,935,0.7485,0.3678,572,0.29,0,0,1038,0,0,3226,3714,49.56,39.29,61.3906,0.0011,32,67.28,69.3608,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_11.gph.lp.gz,1,0.0002,0.6002,1,0.3996,1887,0.0606,3946,234,0.0541,0.3037,0,1,0,1,1,0,0,1,0.0538,0,1,0,1,6061,1,0,0.3203,1,0,8071,0.1082,1,0.5252,0.8634,1.136,0.9462,0.3316,0.1565,1,1,1,0.8029,0,701,0.7491,0.4024,386,0.3184,0,0,735,0,0,2409,2790,40.76,32.93,50.6615,0.0004,33,54.56,55.6735,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_5.gph.lp.gz,1,0,0.6019,1,0.3981,1248,0.0619,2710,156,0.0544,0.3837,0,1,0,1,1,0,0,1,0.0539,0,1,0,1,4119,1,0,0.4024,1,0,5629,0.1082,1,0.5398,0.8654,1.1812,0.9461,0.4177,0.1573,1,1,1,0.8013,0,470,0.7474,0.5714,278,0.3029,0,0,515,0,0,1607,1857,26.51,22.86,34.6364,0.0011,32,37.09,37.4646,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_13.gph.lp.gz,1,0,0.6018,1,0.3982,1145,0.063,2512,151,0.0548,0.4056,0,1,0,1,1,0,0,1,0.0543,0,1,0,1,3940,1,0,0.4804,1,0,5165,0.1091,1,0.5366,0.8654,1.1744,0.9457,0.4962,0.1644,1,1,1,0.8013,0,467,0.747,0.5614,271,0.299,0,0,505,0,0,1594,1842,24.78,19.3,29.6923,0.0005,32,33.3,33.9796,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_11.gph.lp.gz,1,0.0002,0.6006,1,0.3992,2541,0.0629,5156,303,0.054,0.2438,0,1,0,1,1,0,0,1,0.0537,0,1,0,1,7830,1,0,0.2341,1,0,10327,0.108,0.9688,0.5366,0.8662,1.1676,0.9463,0.2184,0.1634,0.9922,0.9896,0.9844,0.8028,0.0312,935,0.7491,0.1988,542,0.3,0.0078,0.0156,1010,0.0104,0,3224,3722,54.39,59.35,92.7344,0.0003,31,87.46,91.1042,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_17.gph.lp.gz,1,0.0004,0.598,1,0.4016,1782,0.0581,3771,229,0.0545,0.3333,0,1,0,1,1,0,0,1,0.0541,0,1,0,1,5533,1,0,0.3289,1,0,7497,0.1093,1,0.5228,0.8647,1.1178,0.9459,0.3882,0.151,0.9924,0.9898,1,0.8048,0,692,0.7506,0.5,367,0.3262,0.0076,0,702,0.0102,0,2396,2771,36.71,31.16,47.2121,0.0004,33,51.32,52.3673,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_7.gph.lp.gz,1,0.0003,0.6011,1,0.3986,1214,0.0632,2624,151,0.0546,0.4444,0,1,0,1,1,0,0,1,0.054,0,1,0,1,4079,1,0,0.4459,1,0,5431,0.1086,1,0.5359,0.8655,1.1647,0.946,0.4552,0.1633,1,1,1,0.8017,0,467,0.7477,0.4925,269,0.3008,0,0,502,0,0,1602,1851,26.7,20.58,31.1818,0.0011,33,35.25,35.6061,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_6.gph.lp.gz,1,0,0.5984,1,0.4016,1279,0.062,2721,147,0.0545,0.4505,0,1,0,1,1,0,0,1,0.0539,0,1,0,1,4114,1,0,0.4785,1,0,5496,0.1084,1,0.541,0.8689,1.1564,0.9461,0.5115,0.1578,1,1,1,0.8047,0,463,0.7508,0.5965,264,0.3012,0,0,488,0,0,1611,1854,26.48,21.19,31.6269,0.0005,34,35.24,35.24,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_6.gph.lp.gz,1,0,0.6033,1,0.3967,2013,0.0644,4183,233,0.054,0.3137,0,1,0,1,1,0,0,1,0.0536,0,1,0,1,6351,1,0,0.3135,1,0,8382,0.1077,1,0.5483,0.8662,1.2169,0.9464,0.3367,0.1634,1,1,1,0.8004,0,709,0.7468,0.5,443,0.2884,0,0,808,0,0,2422,2796,40.49,31.97,48.4394,0.0004,33,52.63,52.63,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_9.gph.lp.gz,1,0.0003,0.6011,1,0.3986,2644,0.0634,5402,303,0.054,0.2888,0,1,0,1,1,0,0,1,0.0537,0,1,0,1,8316,1,0,0.3067,1,0,11115,0.1082,1,0.5478,0.8679,1.2023,0.9463,0.3014,0.1625,1,1,1,0.8021,0,938,0.7485,0.3587,573,0.2897,0,0,1046,0,0,3233,3725,52.1,44.76,67.8182,0.0005,33,70.99,70.99,0,0
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_2.gph.lp.gz,1,0,0.6,1,0.4,1290,0.0642,2672,148,0.0545,0.4338,0,1,0,1,1,0,0,1,0.054,0,1,0,1,4092,1,0,0.4601,1,0,5502,0.1085,1,0.5344,0.8667,1.1542,0.946,0.4676,0.166,1,1,1,0.803,0,466,0.7491,0.5323,264,0.2996,0,0,494,0,0,1606,1853,25.64,22.05,33.9231,0.0005,33,34.75,35.4592,0,0
FolioSuite/WeightedSpanningTree/205_rand_32_140_1344655193_0.gph.lp.gz,1,0.021,0.8768,1,0.1022,321,0.0326,1125,206,0.9563,0.1494,0,1,0,1,1,0,0,1,0.0137,0,1,0,1,1818,1,0,0.1333,1,0,2298,0.0036,0.9062,0.029,0.9755,0.9869,0.9867,0.1098,0.9683,0.9231,0.9082,0.9231,0.0184,0.0625,77416,0.004,0.0865,2211,0.0027,0.0462,0.0308,76347,0.051,0.0312,77729,79684,12.86,36.14,55.6,0.0105,29,48.8,49.7959,0.0408,0
FolioSuite/WeightedSpanningTree/205_rand_32_140_1344634881_0.gph.lp.gz,1,0.0213,0.8763,1,0.1025,32,0.0326,495,204,0.9563,0.1453,0,1,0,1,1,0,0,1,0.0137,0,1,0,1,1389,1,0,0.1499,1,0,2341,0.0036,1,0.029,0.9755,0.9869,0.9867,0.1743,0.9684,0.9922,0.9897,0.9846,0.0184,0,77416,0.004,0.254,2212,0.0027,0.0078,0.0154,76346,0.0103,0,77731,79684,13.36,28.48,43.8154,0.0105,32,51.72,53.3196,0,0
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872928657_0.gph.lp.gz,1,0.0208,0.8745,1,0.1047,414,0.0305,1002,210,0.9576,0.1656,0,1,0,1,1,0,0,1,0.0132,0,1,0,1,1956,1,0,0.1384,1,0,2954,0.0035,0.9118,0.0281,0.9759,0.9873,0.9872,0.1196,0.9693,0.9769,0.9694,0.9545,0.0179,0.0294,80063,0.0039,0.08,2219,0.0027,0.0077,0.0152,78997,0.0102,0.0588,80353,82341,14.69,39.32,59.5758,0.0106,31,56.3,57.449,0.0204,0
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872937623_0.gph.lp.gz,1,0.0208,0.8744,1,0.1047,433,0.0259,1037,220,0.9569,0.1035,0,1,0,1,1,0,0,1,0.0132,0,1,0,1,1950,1,0,0.0857,1,0,2909,0.002,0.9375,0.0288,0.9736,0.9872,0.9872,0.0705,0.9684,0.9847,0.9798,0.9688,0.0179,0.0312,80064,0.0039,0.0485,2276,0.0028,0.0076,0.0156,79056,0.0101,0.0312,80230,82402,16.39,27.17,42.4531,0.0128,30,47.43,47.9091,0.0101,0
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077101081_0.gph.lp.gz,1,0.0201,0.8903,1,0.0896,32,0.0292,693,221,0.9581,0.1615,0,1,0,1,1,0,0,1,0.0135,0,1,0,1,1340,1,0,0.1641,1,0,2420,0.0056,1,0.027,0.9757,0.9865,0.9869,0.2152,0.9705,0.969,0.9588,0.9846,0.0179,0,91023,0.0037,0.3404,2420,0.0025,0.0233,0,89585,0.0309,0,91276,93552,15.18,22.2,34.1538,0.0106,32,45.94,47.3608,0.0103,0
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077119725_0.gph.lp.gz,1,0.0204,0.8899,1,0.0898,32,0.0346,561,220,0.9564,0.253,0,1,0,1,1,0,0,1,0.0134,0,1,0,1,1382,1,0,0.2347,1,0,2206,0.0019,1,0.029,0.9757,0.9867,0.9869,0.2936,0.9685,0.9688,0.9583,0.9531,0.0179,0,91029,0.0037,0.381,2605,0.0025,0.0312,0.0469,89780,0.0417,0,91448,93722,13.69,8.44,13.1875,0.0105,32,31.91,33.2396,0,0
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872928606_0.gph.lp.gz,1,0.0208,0.8745,1,0.1047,32,0.0293,91,214,0.9572,0.1283,0,1,0,1,1,0,0,1,0.0132,0,1,0,1,592,1,0,0.1362,1,0,1418,0.0027,1,0.0285,0.9751,0.9873,0.9872,0.16,0.9688,1,1,1,0.0179,0,80064,0.0039,0.254,2249,0.0027,0,0,79029,0,0,80322,82372,8.58,6.7,10.4688,0.0113,32,60.2,62.7083,0,0
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872937399_0.gph.lp.gz,1,0.0208,0.8741,1,0.1051,32,0.0294,411,209,0.9583,0.2016,0,1,0,1,1,0,0,1,0.0128,0,1,0,1,1197,1,0,0.2065,1,0,1802,0.0035,1,0.0273,0.9762,0.9872,0.9875,0.3005,0.97,0.9453,0.9896,0.9844,0.0179,0,80030,0.0043,0.3478,2155,0.0026,0.0156,0,78931,0,0,80323,82279,9.37,11.31,17.6719,0.0106,32,30.42,31.6875,0.0104,0
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077113361_0.gph.lp.gz,1,0.0203,0.8904,1,0.0893,447,0.0368,1141,222,0.9556,0.1102,0,1,0,1,1,0,0,1,0.0138,0,1,0,1,1825,1,0,0.0925,1,0,2296,0.0019,0.9375,0.0298,0.9757,0.9867,0.9866,0.087,0.9678,0.8828,0.8542,0.8438,0.0179,0.0312,91067,0.0034,0.0624,2674,0.0025,0.0703,0.1094,89854,0.0938,0.0312,91512,93793,14.57,48.26,75.4062,0.0102,30,66.86,69.6458,0.0521,0
FolioSuite/WeightedSpanningTree/209_rand_45_138_1119566817_0.gph.lp.gz,1,0.0173,0.9211,1,0.0616,32,0.0363,84,264,0.9587,0.1065,0,1,0,1,1,0,0,1,0.0138,0,1,0,1,892,1,0,0.1,1,0,1823,0.005,1,0.0271,0.9774,0.9865,0.9865,0.1021,0.9711,0.9845,0.9794,0.9844,0.0164,0,149432,0.0021,0.0964,3992,0.0018,0.0155,0.0156,147109,0.0206,0,150034,153497,9.33,6.66,10.4062,0.0086,32,47.73,49.2062,0,0
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872947197_0.gph.lp.gz,1,0.0209,0.8741,1,0.105,32,0.0282,388,210,0.9573,0.2107,0,1,0,1,1,0,0,1,0.0132,0,1,0,1,981,1,0,0.2321,1,0,1758,0.0027,1,0.0284,0.9748,0.9872,0.9872,0.2388,0.9689,0.9923,0.9897,0.9844,0.0179,0,80059,0.0039,0.3441,2247,0.0027,0.0077,0.0156,79022,0.0103,0,80292,82366,10.34,23.71,37.0469,0.0117,32,34.44,35.5052,0,0
FolioSuite/WeightedSpanningTree/209_rand_45_138_1119567351_0.gph.lp.gz,1,0.0176,0.9205,1,0.0619,32,0.0371,554,267,0.9581,0.2139,0,1,0,1,1,0,0,1,0.0138,0,1,0,1,1442,1,0,0.2615,1,0,2297,0.0038,1,0.0277,0.9772,0.9866,0.9865,0.2697,0.9704,0.969,0.9691,0.9692,0.0164,0,149436,0.0021,0.3333,4084,0.0018,0.031,0.0308,147206,0.0309,0,150080,153588,14.14,6.15,9.4615,0.0089,32,24.91,25.6804,0,0
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077111672_0.gph.lp.gz,1,0.0201,0.8906,1,0.0893,32,0.0379,343,213,0.9564,0.1309,0,1,0,1,1,0,0,1,0.0138,0,1,0,1,1421,1,0,0.1176,1,0,2039,0.0034,1,0.0291,0.9768,0.9867,0.9866,0.0867,0.9686,0.9844,0.9896,0.9844,0.0179,0,91062,0.0034,0.1221,2609,0.0024,0.0156,0.0156,89782,0.0104,0,91548,93722,7.53,22.52,35.1875,0.0091,32,28.58,29.7708,0,0
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077106370_0.gph.lp.gz,1,0.0201,0.8908,1,0.0892,350,0.0324,697,226,0.9564,0.1216,0,1,0,1,1,0,0,1,0.0138,0,1,0,1,1139,1,0,0.1089,1,0,1885,0.0034,0.9091,0.0289,0.975,0.9866,0.9866,0.0808,0.9685,0.8527,0.8041,0.8615,0.0179,0.0606,91064,0.0033,0.0759,2598,0.0025,0.031,0.0308,89774,0.0412,0.0303,91377,93724,10.96,34.32,52.8,0.0109,30,43.57,44.9175,0.1546,0
FolioSuite/benchmarks/schur.4-45.lp.gz,1,0.299,0.613,1,0.088,437,0.0344,834,341,0.6389,0.6476,0,1,0,1,1,0,0,1,0,0,1,0,1,1260,1,0,0.6667,1,0,1751,0.3573,1,0.6778,1,2.6296,0.9656,0.6735,0.2741,1,1,1,0.0176,0,4771,0.0038,0.6471,4798,0.0482,0,0,7079,0,0,13100,13100,7.41,8.41,12.7424,0,33,13.25,13.25,0,0
FolioSuite/benchmarks/qeq.11.lp.gz,1,0.4559,0.5028,1,0.0413,5332,0.69,17111,486,0.0002,0.7356,0,1,0,1,1,0,0,1,0,0,1,0,1,19730,1,0,0.6957,1,0,26950,0.2796,1,0.7828,1,4.5999,0.9162,0.6275,0.1888,1,1,1,0.0306,0,3724,0.0025,0.4848,13410,0.0284,0,0,17130,0,0,8673,8673,5.12,3.79,5.9219,0,32,5.36,5.5833,0,0
FolioSuite/benchmarks/knight-53.lp.gz,1,0.1516,0.7038,1,0.1446,?,0.8148,?,3046,0.8157,?,?,?,?,?,?,?,?,?,0.0005,?,?,?,?,?,?,?,?,?,?,?,0.1837,?,0.9702,0.9991,1.1142,0.9704,?,0.002,?,?,?,0.0011,?,102079,0.0001,?,106054,0.0279,?,?,109314,?,?,116458,116564,?,?,?,0.0005,?,?,?,?,?
FolioSuite/benchmarks/15-puzzle.18.lp.gz,1,0.0209,0.9448,1,0.0343,753,0.8527,1185,580,0.0128,0.3556,0,1,0,1,1,0,0,1,0,0,1,0,1,1639,1,0,0.3345,1,0,2109,0.1429,0.9375,0.6947,1,3.1189,0.609,0.3636,0.2871,0.7188,0.6875,0.7344,0.0052,0.0312,15089,0.0044,0.3441,22083,0.0182,0.0703,0.0156,31788,0.0625,0.0312,19928,19928,3.57,6.27,9.7969,0,30,9.38,9.7708,0.25,0
