@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC

@DATA
./SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0.0789,0.0789,1,0.6097,0,0,0.7697,0,0.9996,0,0.0278,0,1,0.6098,0,0.6098,0.6098,0,0.6098,0,0,0,0.6149,0.6098,0.6098,0,0.0789,0,0.9999,0.6098,0.348,0.348
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v1820c171155gyes3.cnf,1,0.944,0.944,0.8,0.7832,2.8657,5.3811,0.944,0.0184,0.7524,182,0.3757,74,0.9956,0.8115,223,0.8326,0.8217,262,0.8324,400.6923,4.8362,1868,1.6249,0.8429,0.8524,601,0.012,317,0.8997,0.8821,0,0
./SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,0.966,0.966,0,0.8412,2.9436,4.1532,0.7289,1.0202,0.8909,107,0.4545,107,0.4865,0.8581,651,0.8778,0.8654,705,0.8776,1189.4,4.5603,3733,1.891,0.8871,0.8986,3733,0.0116,751,0.9575,0.9164,0,0
./SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,0.0303,0.0303,1,0.5015,0,0,0.7576,0,0.9469,4202,0.0103,4202,1,0.5015,4202,0.5016,0.5015,4202,0.5016,4202,0,4202,0.5919,0.5016,0.5017,4202,0.0303,4202,0.9962,0.5018,0.0044,0.0044
./SAT11/crafted/mosoi/289/289-sat-12x14.cnf,1,0.0205,0.0205,1,0.4581,0,0,0.7551,0,0.8434,3673,0.0069,3673,1,0.4584,3673,0.4585,0.4585,3900,0.4585,3786.5,0,3900,0.5872,0.4586,0.4586,3900,0.0205,3900,0.9537,0.4587,0.0002,0.0002
./SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.1112,0.7744,0,0.0101,2.8102,2.9304,0.6253,0.4832,0.0506,26,0.8462,21,0.4311,0.4192,78,0.9148,0.6291,95,0.7896,85.5926,2.9817,126,1.0846,0.9548,0.9587,107,0.0805,102,0.1567,0.979,0.0737,0.0206
./SAT03/handmade/anton/UNSAT/SGI_30_60_29_30_6-dir.shuffled-as.sat03-130.cnf,1,0.98,0.98,0,0.852,2.9186,4.3147,0.7352,1.0077,0.8382,110,0.6012,110,0.4941,0.8885,254,0.9064,0.9009,332,0.9061,1051.7143,4.4349,4528,1.9496,0.9141,0.9214,4528,0.0122,1216,0.9515,0.9429,0,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,0,0,1,0,0,3.0443,0.5,0,0.3424,3906,0,3906,1,0,3907,0,0,3954,0,3993.8571,3.0443,4135,0,0,0,4135,0.1135,4112,0.5425,0,0.0101,0.002
./SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,0.0763,0.172,0,0,0.7891,1.2878,0.5045,0.3924,0.2243,589,0.6667,589,0.4807,0,1102,0,0,1747,0.0897,1620.625,1.2674,2800,0.156,0.0014,0.2754,2800,0.1396,2546,0.6366,0.9332,0.1389,0.0137
./SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,0.5065,0.7477,0,0,2.5441,3.1732,0.5164,0.9228,0.5699,2808,1,2808,0.4455,0.7359,4301,0.874,0.8274,4394,0.8253,3985,3.4212,4437,0.6143,0.8811,0.8859,4437,0.0592,4437,0.7966,1,0.0141,0.0049
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g10.cnf,1,0.9554,0.9554,0.75,0.5453,2.7294,5.5384,0.9554,0.0129,0.8019,48,0.3235,42,0.9972,0.723,118,0.8619,0.7976,143,0.8376,134.4615,4.9922,205,1.8728,0.8911,0.9106,199,0.0088,174,0.8819,0.9301,0,0
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0,0,0,0.0004,1.7367,1.727,0.0106,0.8063,0.5228,1330,0.0858,1330,0.245,0.005,1517,0.084,0.0256,1597,0.0818,1663.5556,3.0141,2150,0.016,0.1323,0.161,2150,0.0026,1738,0.648,0.1618,0.494,0.4933
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0.0112,0.9247,1,0.6368,3.5563,5.0311,0.0753,0,0.6729,4538,0.8417,4538,1,0.6595,4538,0.6969,0.6746,4632,0.717,4604.3333,4.8452,4643,1.1317,0.733,0.7859,4643,0.0085,4643,0.8055,0.984,0,0
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,0,0.8881,1,0.5745,2.9401,4.6626,0.1119,0,0.6925,4282,0.7744,4282,1,0.5892,4282,0.6083,0.5977,4366,0.6502,4391.3333,3.9393,4526,0.92,0.6688,0.79,4526,0.0151,4526,0.8114,0.9697,0,0
./SAT03/handmade/anton/UNSAT/SGI_30_70_21_60_7-log.shuffled-as.sat03-151.cnf,1,0,0,0,0.0212,1.4088,1.9103,0.0114,0.8095,0.5726,1555,0.1387,1555,0.2476,0.0245,1686,0.1303,0.1199,1896,0.1372,1986.4444,2.5575,2671,0.0162,0.172,0.2403,2671,0.0026,2341,0.7013,0.2428,0.4942,0.4932
./SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,0,1,0.3333,0,0.1725,0.2047,0.5,0.5759,0.7821,3820,0.3333,3820,0.4832,0.0007,3946,0.0082,0.0024,3990,0.0262,4026.2222,1.7831,4449,0,0.0173,0.0745,4449,0.4874,4072,0.9633,0.2597,0.3241,0.315
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,1,0.9793,0.9793,0.9048,0.8343,3.1627,5.296,0.9793,0.0072,0.8609,20,0.6682,20,0.9991,0.88,27,0.9102,0.8965,46,0.9084,370.4286,5.0256,1944,2.1151,0.9216,0.9343,1944,0.0076,310,0.9585,0.9663,0,0
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes6.cnf,1,0.9259,0.9259,0.8182,0.7465,2.9039,4.5976,0.9259,0.0277,0.8177,145,0.3136,145,0.9923,0.7695,334,0.791,0.779,1344,0.7914,1449.3333,4.0649,4202,1.3838,0.8042,0.8138,4202,0.0168,2272,0.9199,0.8375,0,0
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0,0,0,0.0052,1.3313,2.0084,0.0104,0.8062,0.5219,1137,0.0689,1077,0.2464,0.0064,1234,0.1106,0.0972,1545,0.095,1429.4,2.9504,1695,0.0162,0.1236,0.1354,1695,0.0026,1576,0.66,0.1355,0.4941,0.4931
./SAT02/handmade/simon/satex-challenges/par32-3.shuffled.cnf,1,0.0805,0.3543,0,0,0.4872,1.6381,0.4086,0.8047,0.3345,4368,0.4667,4368,0.4183,0,4368,0,0,4453,0.0911,4490,2.0506,4649,0.1804,0.0758,0.2859,4649,0.1692,4649,0.9002,0.7742,0.1204,0.0224
./SAT11/crafted/skvortsov/battleship/battleship-14-14-unsat.cnf,1,0.8667,0.8667,1,0.736,0,0,0.8667,0,0.8186,4900,0.037,4900,1,0.7361,4901,0.7362,0.7361,4903,0.7362,4903.75,0,4911,1.1331,0.7363,0.7363,4911,0.1333,4911,0.8588,0.7364,0.0334,0.0334
./SAT11/crafted/mosoi/289/289-sat-4x8.cnf,1,0.125,0.125,1,0.5757,0,0,0.7813,0,1,0,0.0455,0,1,0.5757,0,0.5758,0.5758,0,0.5758,0,0,0,0.6364,0.5758,0.5758,0,0.125,0,1,0.576,0.3611,0.3611
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes7.cnf,1,0.956,0.956,0.8571,0.1774,2.6704,5.5455,0.956,0.0124,0.807,74,0.2857,63,0.9974,0.6985,77,0.8998,0.85,153,0.8534,130.1818,4.9937,169,1.9057,0.9354,0.9532,166,0.0085,156,0.9044,0.9994,0,0
./SAT11/crafted/mosoi/289/289-unsat-21x14.cnf,1,0.0114,0.0114,1,0.3926,0,0,0.7529,0,0.7019,200,0.0038,185,1,0.3932,259,0.3935,0.3933,322,0.3936,754.75,0,4155,0.5828,0.3937,0.3939,3674,0.0114,385,0.7843,0.3956,0,0
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf,1,0.9405,0.9405,0.7143,0.775,2.9779,5.0931,0.9405,0.0207,0.7748,221,0.381,198,0.9949,0.8014,286,0.8204,0.8099,302,0.821,346.2941,4.5368,553,1.5477,0.8316,0.8424,499,0.0133,410,0.8827,0.874,0,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,0.987,0.987,0.9474,0.1015,3.4963,6.4525,0.987,0.0035,0.8906,2,0.6164,1,0.9996,0.9507,3,0.9938,0.9732,7,0.9779,9.2667,6.1546,52,2.7455,0.9992,1,18,0.0039,11,0.9507,1,0.0082,0
./SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,0.0712,0.0881,0,0,2.6646,3.3933,0.1382,0.884,0.2388,1538,1,1337,0.3059,0.6212,1965,0.7778,0.6668,2037,0.7371,1956.3333,1.6619,2290,0.3789,0.8293,0.8546,2171,0.1721,2156,0.538,1,0.496,0.1486
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes3.cnf,1,0.9548,0.9548,0.8182,0.4863,2.662,5.4654,0.9548,0.013,0.8042,51,0.2795,45,0.9972,0.7268,93,0.8577,0.8001,152,0.8371,134.5385,4.9047,205,1.8771,0.8882,0.9097,184,0.0088,180,0.8956,0.9314,0,0
./SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0.9893,0.9893,0,0.8942,2.765,3.4695,0.7612,1.0138,0.9737,150,0.8219,102,0.4921,0.9127,476,0.9371,0.9302,652,0.9345,606.3846,3.9239,1328,1.6885,0.9425,0.9471,852,0.0155,751,0.9868,0.9905,0.0002,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34309.cnf,1,0,0,1,0,0,4.1179,0.5,0,0.3325,1,0,1,1,0,2,0,0,5,0,5.2632,4.1179,13,0,0,0,13,0.0484,6,0.3361,0,0.2357,0.1468
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2100c215164gyes4.cnf,1,0.9506,0.9506,0.8824,0.558,2.7149,5.3236,0.9506,0.0144,0.8314,51,0.2953,42,0.9967,0.7106,110,0.8498,0.7882,134,0.827,121.5,4.7603,171,1.8118,0.8798,0.9033,161,0.0095,151,0.9295,0.9269,0,0
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g4.cnf,1,0.9397,0.9397,0.75,0.7749,2.786,5.1246,0.9397,0.0208,0.7576,269,0.3412,143,0.9948,0.8005,291,0.8189,0.8093,384,0.8197,695.6,4.6659,2969,1.5475,0.8296,0.8396,2969,0.0133,814,0.9099,0.8743,0,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,0.9834,0.9834,0.9429,0.1897,3.1765,6.6172,0.9834,0.004,0.8584,3,0.4195,3,0.9995,0.9625,7,0.9966,0.9835,10,0.9811,10.1429,6.3413,17,2.7515,0.9996,1,17,0.0031,16,0.93,1,0.0046,0
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,0,0,0,0,0.7043,1.2578,0.2583,0.8136,0.2114,424,0.2,424,0.3716,0.0008,1606,0.013,0.0074,2773,0.0401,2300.1111,1.8997,3416,0.135,0.0339,0.1684,3416,0.1403,2901,0.4732,0.3254,0.1009,0.0844
./SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.145,0.6174,0,0,3.3729,3.6152,0.8316,0.5975,0.039,510,0.9642,510,0.5467,0.0915,600,0.7567,0.3815,1340,0.6126,1049.75,3.4927,1749,0.3581,0.831,0.9013,1749,0.0556,1749,0.1148,0.9847,0.035,0.0003
./SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0.9134,0.9134,1,0.8397,0,0,0.9134,0,0.9127,4794,0.0435,4794,1,0.8397,4794,0.8398,0.8398,4885,0.8398,4839.5,0,4885,1.5467,0.8398,0.8398,4885,0.1661,4885,0.9333,0.8399,0.2226,0.2225
./SAT11/crafted/mosoi/289/289-unsat-5x41.cnf,1,0.0184,0.0184,1,0.4462,0,0,0.7546,0,0.8481,299,0.0062,243,1,0.4463,319,0.4464,0.4464,457,0.4464,744.4,0,3749,0.5862,0.4465,0.4466,3267,0.0184,664,0.9295,0.4469,0.0001,0.0001
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0,0.0016,0,0.0004,0.9627,1.4771,0.1908,0.6786,0.5735,4060,0.037,4060,0.3744,0.0046,4215,0.0227,0.0105,4243,0.0258,4235.5714,2.5543,4383,0.0564,0.0345,0.0509,4383,0.0581,4272,0.7382,0.1145,0.0032,0.0026
./SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0.7141,0.7398,0,0,3.3326,3.1456,0.5507,0.9899,0.2911,0,1,0,0.4569,0.4982,0,0.8568,0.7276,0,0.7976,0,2.4063,0,0.7837,1,1,0,0.2104,0,0.9448,1,0.4691,0.0033
./SAT11/crafted/skvortsov/automata-synchronization/rnd_150_29_u.cnf,1,0.2953,0.5966,0,0.0002,2.2862,2.1598,0.6256,0.6408,0.0929,1936,0.9667,1636,0.5954,0.0369,2459,0.2174,0.0974,2588,0.282,2517.8,1.5912,3043,0.3659,0.3738,0.6454,3043,0.1329,2752,0.3999,0.975,0.3087,0.1491
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes7.cnf,1,0.9523,0.9523,0.8,0.5578,2.694,5.3919,0.9523,0.0142,0.7799,69,0.3039,46,0.9969,0.7182,149,0.8547,0.7894,180,0.8299,163.3571,4.8958,224,1.8075,0.8815,0.9057,217,0.0096,211,0.9181,0.9296,0,0
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,0.1883,0.4677,0,0.0007,2.5365,2.3423,0.5073,0.7307,0.1236,2884,0.9467,2884,0.478,0.0369,3045,0.2382,0.0977,3506,0.2949,3495.5714,1.5597,3966,0.3926,0.3949,0.6844,3966,0.1506,3909,0.5511,0.9618,0.3105,0.0809
./SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,0,0.003,0,0,0.044,0.044,0.297,0.9336,0.2602,4256,0.1111,4256,0.36,0,4257,0,0,4395,0.0011,4356.8333,1.4061,4486,0.0136,0,0.0003,4486,0.2,4409,0.6245,0.105,0.2673,0.2649
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,0.9802,0.9802,0.9333,0.1187,3.2172,5.8786,0.9802,0.0056,0.8884,4,0.4761,4,0.9992,0.9539,37,0.9952,0.9812,46,0.977,160,5.7387,766,2.4079,0.9993,1,766,0.0041,166,0.9433,1,0.0062,0
./SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,0.0909,0.0909,1,0.5992,0,0,0.7727,0,0.9999,0,0.0323,0,1,0.5993,0,0.5993,0.5993,0,0.5993,0,0,0,0.6205,0.5993,0.5993,0,0.0909,0,1,0.5993,0.3528,0.3528
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,0.9818,0.9818,0.9394,0.445,2.9496,4.9822,0.9818,0.0052,0.8848,43,0.5203,13,0.9993,0.8088,54,0.9206,0.8903,280,0.8972,200.6364,4.4148,374,2.4442,0.9482,0.962,351,0.0058,317,0.9461,0.9996,0,0
./SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0.0319,0.0319,1,0.5075,0,0,0.758,0,0.9544,3425,0.0109,3425,1,0.5077,3425,0.5077,0.5077,3577,0.5077,3501,0,3577,0.5926,0.5077,0.5078,3577,0.0319,3577,0.9967,0.5081,0.006,0.006
./SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.0323,0.0323,1,0.5088,0,0,0.7581,0,0.9571,3793,0.011,3793,1,0.509,3793,0.509,0.509,3846,0.509,3819.5,0,3846,0.5928,0.509,0.5091,3846,0.0323,3846,0.9969,0.5091,0.0064,0.0064
./SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,0.0191,0.0191,1,0.4503,0,0,0.7548,0,0.8255,581,0.0065,581,1,0.4505,581,0.4506,0.4505,3692,0.4506,2710.6667,0,3859,0.5865,0.4506,0.4507,3859,0.0191,3859,0.947,0.4508,0.0001,0.0001
./SAT03/handmade/stanion/hwb/hwb-n32-02-S1478512323.shuffled-as.sat03-1638.cnf,1,0.0209,0.4071,0,0,0.6138,2.0746,0.3685,0.7546,0.4151,4075,0.7073,4075,0.4238,0.0001,4085,0.0026,0.0006,4155,0.0448,4141.1667,2.1846,4217,0.2773,0.0245,0.0887,4217,0.1722,4165,0.9302,0.763,0.0283,0.0145
./SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,0.1475,0.1487,0,0.002,1.361,2.7085,0.2739,0.7632,0.725,0,0.992,0,0.3889,0.8955,0,0.9951,0.995,0,0.9587,0,4.7939,0,0.2387,0.9951,0.9965,0,0.0108,0,0.966,0.9976,0,0
./SAT11/crafted/spence/sgen/sgen3-n120-s55656844-unsat.cnf,1,0,1,0.3333,0,0.2852,0.2852,0.5238,0.5772,0.8131,3905,0.3333,3905,0.4947,0.0014,4057,0.0125,0.0045,4119,0.0369,4144.8889,1.6763,4532,0,0.0581,0.0772,4532,0.4802,4203,0.9599,0.2164,0.3223,0.3079
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,0.9446,0.9446,0.8,0.7852,2.7956,5.0442,0.9446,0.0183,0.7856,174,0.3518,64,0.9956,0.8157,188,0.8333,0.8242,209,0.8328,214.0909,4.5398,414,1.6247,0.8411,0.8486,275,0.012,230,0.9224,0.8832,0,0
./SAT11/crafted/mosoi/289/289-unsat-21x39.cnf,1,0.0039,0.0039,1,0.0026,0,0,0.751,0,0.5032,3767,0.0013,3767,1,0.3476,3767,0.6969,0.5804,3767,0.6441,3767,0,3767,0.5792,0.8119,0.863,3767,0.0039,3767,0.5658,0.8992,0.2689,0.1033
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,0.9261,0.9261,0.8182,0.7442,2.8138,4.5152,0.9261,0.0276,0.8286,242,0.3026,242,0.9923,0.7717,450,0.7914,0.7805,551,0.7914,1553.4,4.0288,3781,1.3868,0.8024,0.8109,3781,0.0168,2743,0.9425,0.8412,0,0
./SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,0.9532,0.955,0,0.1601,2.6307,2.7181,0.713,0.9983,0.4565,35,0.8378,5,0.4935,0.7338,66,0.8269,0.7851,83,0.8136,85.7547,3.0013,233,0.4767,0.8578,0.8788,128,0.1035,110,0.649,0.9305,0.0149,0.0127
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0.0203,0.0205,0,0.0006,2.6207,4.9323,0.3379,0.623,0.2788,365,0.9465,113,0.3979,0.0131,594,0.3005,0.0174,808,0.4159,720.5238,4.1841,1246,0.4113,0.842,0.9543,1007,0.0044,888,0.6902,0.9725,0.0014,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf,1,0.9742,0.9742,0.9231,0.832,2.8969,4.7775,0.9742,0.0079,0.8801,30,0.4354,30,0.9988,0.8639,84,0.8992,0.8796,178,0.8962,444,4.0895,1484,2.1832,0.9138,0.9249,1484,0.0086,1484,0.9563,0.9421,0,0
./SAT09/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,0.9725,0.9725,0.875,0.8389,2.7913,3.71,0.9725,0.0122,0.8987,578,0.7606,518,0.9983,0.8652,620,0.8913,0.879,718,0.891,1140.2727,3.1503,4477,1.7007,0.904,0.9153,1634,0.0185,960,0.9596,0.9849,0,0
./SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.2051,0.8122,0,0.0045,2.6643,2.7799,0.698,0.6183,0.1271,710,0.8571,703,0.4161,0.1091,836,0.8354,0.6406,904,0.71,913.1111,2.7189,1318,0.5989,0.95,0.9592,1094,0.1267,973,0.634,0.9806,0.0218,0.0044
./SAT11/crafted/spence/sgen/sgen3-n130-s30940966-unsat.cnf,1,0,1,0.3333,0,0.2274,0.2712,0.5072,0.5763,0.8016,3960,0.3333,3960,0.4855,0.001,4163,0.0146,0.0033,4174,0.0353,4189.6667,1.7094,4471,0,0.0234,0.077,4471,0.4819,4227,0.9599,0.262,0.3227,0.3122
./SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,0.104,0.2202,0,0.0034,1.119,1.3931,0.3576,0.6818,0.1505,2698,0.5894,2698,0.2946,0.1563,3239,0.7183,0.1712,3876,0.5539,3444,1.268,3963,0.2366,0.8947,0.8958,3963,0.1046,3963,0.4805,0.909,0.028,0.0239
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_27_s.cnf,1,0.2415,0.5521,0,0.0003,2.1954,2.0945,0.5526,0.7382,0.1206,2657,0.9487,2657,0.4874,0.0283,2993,0.2055,0.0756,3229,0.2752,3144,1.6444,3485,0.9928,0.3792,0.6508,3485,0.1629,3337,0.499,0.9609,0.3076,0.0842
./SAT11/crafted/spence/sgen/sgen3-n180-s34713902-sat.cnf,1,0.8333,0.8333,0,0.5831,0,0,0.6713,1.067,0.6788,4484,0.3333,4484,0.438,0.5831,4514,0.5832,0.5832,4541,0.5832,4535.1667,1.2514,4579,0.4472,0.5832,0.5832,4579,0.4167,4553,0.8349,0.5833,0.2295,0.2295
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p15-s59317012.cnf,1,0.962,0.962,0.8667,0.7394,3.1807,4.971,0.962,0.0126,0.8803,74,0.372,74,0.9977,0.843,430,0.8754,0.8591,714,0.8708,1412,4.6972,4430,1.9397,0.8873,0.8959,4430,0.0106,4430,0.9519,0.9096,0,0
./SAT03/handmade/anton/UNSAT/SGI_30_80_28_70_8-dir.shuffled-as.sat03-215.cnf,1,0.9797,0.9797,0,0.8589,2.8978,4.3094,0.7483,1.0135,0.9308,18,0.6211,18,0.4914,0.8732,67,0.9135,0.8884,527,0.907,954.25,4.6747,3205,1.9141,0.9226,0.9287,3205,0.0113,3205,0.978,0.9556,0,0
./SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0.0909,0.0909,1,0.5992,0,0,0.7727,0,0.9998,0,0.0323,0,1,0.5993,0,0.5993,0.5993,0,0.5993,0,0,0,0.6205,0.5993,0.5993,0,0.0909,0,1,0.5993,0.3528,0.3528
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p30-s52376212.cnf,1,0.9855,0.9855,0.931,0.0942,3.2003,6.2244,0.9855,0.0044,0.8806,8,0.5558,8,0.9995,0.9493,22,0.9935,0.9743,47,0.9762,122.7143,6.0237,586,2.4659,0.9992,1,586,0.0043,107,0.9306,1,0.0078,0
./SAT03/handmade/anton/UNSAT/SGI_30_70_27_50_3-dir.shuffled-as.sat03-169.cnf,1,0.9798,0.9798,0,0.848,3.1132,4.3862,0.7508,1.0105,0.8884,271,0.5939,63,0.4927,0.8817,295,0.9059,0.8942,342,0.9039,335.5909,4.7054,675,1.9099,0.9164,0.9217,396,0.0116,385,0.9462,0.9405,0,0
./SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,0.9723,0.9723,0,0.8698,2.8225,3.6208,0.7269,1.0134,0.9643,61,0.5865,61,0.4902,0.8816,387,0.9039,0.8895,2264,0.9037,1258.25,4.0122,2321,1.8311,0.9146,0.9314,2321,0.0138,2321,0.9826,0.9518,0,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,0.9772,0.9772,0.9231,0.766,3.3837,5.7095,0.9772,0.0068,0.8917,6,0.5306,6,0.9991,0.8561,16,0.9053,0.8835,45,0.9003,268.5,5.4059,1595,2.3039,0.9241,0.9377,1595,0.0075,399,0.9564,0.9702,0,0
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g6.cnf,1,0.0236,0.0236,0,0,1.5106,3.5717,0.4588,0.5631,0.2863,1767,1,1767,0.4192,0.0001,2587,0.0764,0.0003,2942,0.3005,2738.8333,3.4291,3278,0.3084,0.7681,0.9579,3278,0.0068,3016,0.8424,1,0.1594,0
./SAT11/crafted/mosoi/289/289-unsat-14x34.cnf,1,0.0069,0.0069,1,0.0046,0,0,0.7517,0,0.6057,512,0.0023,473,1,0.314,529,0.3542,0.3263,635,0.3498,1230.4545,0,3844,0.5807,0.382,0.402,3528,0.0069,1499,0.6509,0.4683,0,0
./SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0,0.9752,0,0.0013,3.3924,2.6235,0.5262,0.5791,0.3172,3635,1,3635,0.5006,0.1135,3690,0.4024,0.2135,3729,0.4124,3744.4286,2.3268,3826,0.0527,0.5834,0.7395,3826,0.2318,3824,0.5474,1,0.0788,0.0326
