@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE gc_regular NUMERIC
@ATTRIBUTE gc_inverse NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_disjoint NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE gc_global_card NUMERIC
@ATTRIBUTE gc_array_set NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_bounds_d NUMERIC
@ATTRIBUTE gc_link_set NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE c_bounds_r NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC

@DATA
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp28_true.dzn,1,0.699377,0.169003,0.029222,0.970778,8.16199,1.782717,2.504695,1.170475,3.977374,2.149519,1384384,1.197164,0.219803,0.882051,0,2.636472,1.548553,434,0,0.229043,4.39,2.05293,8.074789,2369.26823,1016,0.471105,0.221558,0.512668,5.344057,14.586279,1016,0.25,1960,88,1.312696,0.350195,58,2019,984,1849,1849,0.000779,0,1,0.711932,45,0,1,1,0,2397.95634,0.022784,1,0.387398,0.320032,0.704904,16303,0.130841,4817,2404,3126.528924,0,2.08,114,59,83.050623,3904.280026,0.786215,0,2568,42,539.09,3.749876,8671,1.271917,0,1989,2,2,1,6.826152,9,3,0,236.697701,0,1796,7571,336,7.387816,8183.354657,1,0,0.499066,0,29,2,0,0,0,30120.228374,2,10213.897661,2,2.948209,11.729061,0.666667,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
prop_stress/prop_stress.mzn_AND_prop_stress/0500.dzn,1,1,0,1,0,17.931574,0,0,1.036805,17.931574,-1,-1,5.46155,1.036805,-1,-1,0.986133,41875.746683,0,0,0,17.67,0.986133,250001,5292.728646,250001,-1,1.267503,0.000003,0,0.990532,125000.5,6.88,0,501,0,-1,1002,1002,-1,0,0,0,0,17.931574,-1,0,-1,1,1,0,17967.437489,0,1,1.036805,0,0.000003,250501002,0,-1,-1,41959498.176643,0,5.76,501,1002,-1,126251,0.007937,0,126251,-1,-1,251.998004,378753,125.999002,0,-1,-1,0,1,251.998004,501,2,0,35.863149,0,126251,252502,0,126.505988,652014.483883,0,0,-1,0,2,0,0,2,0,4527758.384007,2,2263879.192003,2,2,35.863149,499.003992,0,0,35.863149,0,0,250001,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp21_true.dzn,1,0.675641,0.161538,0.036855,0.963145,7.370075,1.898893,2.624775,1.342216,3.560043,2.361877,1406454,1.389548,0.144527,0.909059,0,2.28176,1.347187,252,0,0.278997,2.85,1.797153,6.466011,1469.320684,386,0.471807,0.247507,0.521055,4.091212,8.179491,386,0.14,1176,67,1.359399,0.380389,44,1221,592,1093,1093,0.001282,0,1,0.740959,45,0,1,1,0,1478.174404,0.037674,1,0.401918,0.320382,0.708921,7895,0.161538,6892,3442,1644.915225,0,0.65,86,45,61.455128,2318.009176,0.782692,0,1560,58,902.151,3.689599,5185,1.277641,0,900,2,2,1,6.540541,9,3,0,162.141645,0,1054,4505,252,7.239967,4687.120826,1,0,0.49942,0,22,2,0,0,0,16219.312002,2,5553.667836,2,2.887821,10.396995,0.597015,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp17_true.dzn,1,0.656307,0.155393,0.043376,0.956624,6.767349,1.853823,2.705586,1.465735,3.259917,2.515131,1654211,1.53276,0.154116,0.928309,0,2.052239,1.257933,170,0,0.320607,2.46,1.632898,5.52286,1045.844654,205,0.472269,0.267074,0.524206,3.377557,5.554406,205,0.12,816,55,1.383436,0.402572,36,853,412,749,749,0.001828,0,1,0.763015,45,0,1,1,0,1045.082088,0.053927,1,0.389264,0.319636,0.709457,4711,0.186472,9597,4796,1073.017127,0,0.29,70,37,49.314442,1594.921863,0.779707,0,1094,53,1516.23,3.640094,3589,1.282532,0,771,2,2,1,6.304807,9,3,0,121.812287,0,718,3105,204,7.118406,3131.513378,1,0,0.49974,0,18,2,0,0,0,10320.968035,2,3566.348804,2,2.838208,9.434157,0.509091,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp19_false.dzn,1,0.662241,0.156846,0.043571,0.956429,7.189825,1.852634,2.699492,1.451702,3.405515,2.487848,1579804,1.512864,0.18451,0.924262,0,2.113187,1.543751,189,0,0.320321,2.52,1.677916,6.373007,1145.493921,286,0.471362,0.26607,0.527755,3.674123,6.836499,286,0.12,900,58,1.393372,0.399052,38,941,454,829,829,0.00166,0,1,0.758775,45,0,1,1,0,1165.269452,0.048884,1,0.413381,0.321115,0.71315,5997,0.179253,8718,4357,1452.670038,0,0.36,74,41,52.243983,1763.195168,0.780913,0,1205,65,1315.41,3.648247,3965,1.280553,0,901,0,2,1,6.357067,9,0,0,134.504305,0,798,3433,216,7.137088,3518.568075,1,0,0.499771,0,19,2,0,0,0,11883.772441,1,4103.644981,0,2.848963,9.862052,0.586207,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
search_stress2/search_stress2.mzn_AND_search_stress2/06_06.dzn,1,0.956044,0.032967,0.736842,0.263158,2.807355,0.813498,1.879664,3.081432,2.621985,2.891126,5509534,3.170758,2.212399,0.759766,1,0.832631,2.144936,3,0,0.831474,2.03,0.710378,5.684211,75.464821,7,0.549755,0.754112,0.169265,0.387343,1.011213,7,0.01,15,11,1.3725,0.595298,42,57,16,15,15,0,0,1,0.561819,0,0,1,1,0,132.908907,0,1,2.405453,0.628971,0.523009,324,0.010989,1385913,692948,122.261364,0,0,11,42,8.571429,76.446413,0.626374,0,91,48,84762.1,3.192982,197,1.596491,0,110,0,0,1,5.087719,14,0,0,19.651484,0,87,182,1,6.666667,200.130447,0,0,0.499994,0,10,0,0,0,0,456.717948,1,238.600652,0,2,5.018879,0.636364,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp27_true.dzn,1,0.696555,0.16812,0.030111,0.969889,8.090792,1.86172,2.520273,1.192135,3.931301,2.176261,1088690,1.221073,0.225165,0.885462,0,2.588741,1.478351,405,0,0.234943,4.08,2.018387,7.89065,2228.37503,820,0.471199,0.224775,0.51459,5.095914,12.733124,820,0.22,1836,85,1.319322,0.35396,56,1893,922,1729,1729,0.00083,0,1,0.715481,45,0,1,1,0,2254.738879,0.0243,1,0.390695,0.320141,0.706148,14937,0.134496,3739,1865,2798.519242,0,1.78,110,57,79.946036,3652.662973,0.785803,0,2409,150,451.926,3.742736,8119,1.272583,0,1352,2,2,1,6.792393,9,3,0,226.542171,0,1678,7085,324,7.370312,7627.447673,1,0,0.498796,0,28,2,0,0,0,27897.689084,2,9470.505162,2,2.941054,11.58061,0.666667,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp30_true.dzn,1,0.704585,0.170631,0.027595,0.972405,8.362215,1.773231,2.474967,1.12958,4.080357,2.099056,1779397,1.152268,0.212669,0.875614,0,2.729456,1.59231,495,0,0.218171,5.59,2.120323,8.542269,2663.349413,1241,0.470935,0.215515,0.510694,5.674992,16.297238,1241,0.28,2220,94,1.299659,0.343033,62,2283,1114,2101,2101,0.000689,0,1,0.705321,45,0,1,1,0,2698.473347,0.020149,1,0.380264,0.319784,0.704,19502,0.124095,4485,2238,3635.244221,0,3.24,122,63,89.274733,4432.523606,0.78697,0,2901,41,613.374,3.763031,9829,1.270696,0,2309,2,2,1,6.888305,9,3,0,259.228671,0,2044,8591,360,7.420061,9366.024255,1,0,0.498997,0,31,2,0,0,0,34974.280773,2,11837.114645,2,2.961393,12.05594,0.666667,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp26_true.dzn,1,0.69357,0.167184,0.031056,0.968944,7.946609,1.863929,2.536351,1.214664,3.865798,2.204089,1608502,1.246042,0.227427,0.88901,0,2.540122,1.504415,377,0,0.241191,3.82,1.98324,7.600791,2091.58473,820,0.471279,0.228136,0.514727,5.009831,12.935408,820,0.22,1716,82,1.326001,0.357992,54,1771,862,1613,1613,0.000887,0,1,0.719208,45,0,1,1,0,2113.945974,0.025974,1,0.393739,0.320238,0.705837,13461,0.138359,4801,2396,2664.318456,0,1.54,106,55,76.847007,3409.382089,0.785366,0,2255,80,713.305,3.735178,7585,1.273292,0,837,2,2,1,6.756635,9,3,0,214.558446,0,1564,6615,312,7.351779,7081.310682,1,0,0.499063,0,27,2,0,0,0,25649.881144,2,8717.374594,2,2.933481,11.37467,0.666667,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp18_true.dzn,1,0.661679,0.157107,0.041534,0.958466,6.879117,1.846002,2.684568,1.432814,3.328641,2.474235,1573942,1.494107,0.148773,0.923203,0,2.111905,1.323756,189,0,0.308932,2.55,1.675498,5.713525,1145.493921,286,0.472145,0.261758,0.521908,3.593107,7.025751,286,0.13,900,58,1.377939,0.396634,38,939,454,829,829,0.001663,0,1,0.75705,45,0,1,1,0,1146.267713,0.048988,1,0.395216,0.319943,0.708122,5365,0.179551,8760,4378,1243.006476,0,0.37,74,39,52.33084,1763.195168,0.780549,0,1203,58,1310.53,3.653887,3961,1.28115,0,1029,2,2,1,6.370607,9,3,0,130.703215,0,796,3431,216,7.15229,3486.516785,1,0,0.499772,0,19,2,0,0,0,11619.518283,2,4004.355724,2,2.852037,9.658785,0.517241,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
nsp/nsp_2.mzn_AND_nsp/period_28/71.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554,1.839742,-1,827292,5.51874,0.92019,-1,-1,2.043789,22512.51933,21000,0,0.337786,335.04,0.767657,46629.748292,61804.772406,20000001,-1,0.458789,1.215492,20.685514,21.051003,10000000.5,13.97,33840,841,1.557978,-1,0,37317,-1,33840,33840,0.002159,84,1,-1,164,-1,0,0,0,42067.888967,0.004395,0,1.787398,0.921142,1.160713,1740082317,0,1717,679,840099683.820617,0,318.45,1680,3477,-1,65130.438744,0.959281,0,38901,497,21.8202,3.852962,95586,1.042447,0,239855,-1,84,1,21.54514,199,7,0,54.253497,0,17817,143781,0,78.972533,83904.235037,0,0,0.395457,0,31,0,0,0,0,229226.672479,1,71567.806205,3,3.696075,5.892565,0.25,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
nsp/nsp_2.mzn_AND_nsp/period_28/83.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554,1.839742,-1,571660,5.51874,0.92019,-1,-1,2.043789,22512.51933,21000,0,0.337786,331.11,0.767657,46629.748292,61804.772406,20000001,-1,0.458789,1.215492,20.685514,21.051003,10000000.5,13.91,33840,841,1.557978,-1,0,37317,-1,33840,33840,0.002159,84,1,-1,164,-1,0,0,0,42067.888967,0.004395,0,1.787398,0.921142,1.160713,1740082317,0,1743,682,840099683.820617,0,314.58,1680,3477,-1,65130.438744,0.959281,0,38901,438,15.0778,3.852962,95586,1.042447,0,202726,-1,84,1,21.54514,199,7,0,54.253497,0,17817,143781,0,78.972533,83904.235037,0,0,0.391279,0,31,0,0,0,0,229226.672479,1,71567.806205,3,3.696075,5.892565,0.25,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
nsp/nsp_2.mzn_AND_nsp/period_14/39.dzn,1,0.45932,0.538373,0.093531,0.906469,24.253497,1.225132,1.986968,2.434948,1.851672,-1,1108750,4.896012,0.91802,-1,-1,1.467665,23947.908175,9800,0,0.34222,77.52,0.578887,51298.875406,28916.812058,20000001,-1,0.329007,1.220422,19.719415,20.406097,10000000.5,3.22,15904,393,1.559157,-1,0,17545,-1,15904,15904,0.002307,42,1,-1,122,-1,0,0,0,19894.775854,0.006954,0,1.805007,0.918268,1.157456,900038769,0,6778,3283,420166048.930032,0,72.01,784,1641,-1,30382.898604,0.963852,0,18203,249,64.023,3.823938,44736,1.037504,0,57561,-1,42,1,21.254146,104,7,0,52.253497,0,8361,67091,0,50.223596,39310.294733,0,0,0.484361,0,29,0,0,0,0,107406.482883,1,33705.992755,3,3.685711,5.900482,0.25,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
steiner-triples/steiner-triples.mzn_AND_steiner-triples/13.dzn,1,0,0,0.480769,0,13,0.996179,1.376095,1.196732,10.21826,1.765207,4953893,1.196732,1.21178,0.495121,1,2.028885,1981.477114,0,0,0.998933,2.16,2.413504,4254.5,449.886293,8192,0.284453,0.165254,0.292814,0.961798,1.027236,4096,0.03,0,28,1.190744,0.986727,1,676,55,650,650,0,0,7,0.915213,0,0,1,1,0,4888,0,0,1.21178,0.232681,0.473558,2876042,0,51206,25578,1339478.529101,701,0.1,50,325,28.741797,865.112813,0.964337,1,701,72,7339.1,2.516272,1727,1.036982,0,2569,1,0,1,3.846154,4,2,0,39,0,0,1701,0,3.442308,3168.868496,0,0,0.499512,0,3,0,0,1,1,18213,1,7163,1,2.426534,25.981455,2,0,0,13,0,0,2,351,0.519231,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554,1.839742,-1,813372,5.51874,0.92019,-1,-1,2.043789,22512.51933,21000,0,0.337786,333.56,0.767657,46629.748292,61804.772406,20000001,-1,0.458789,1.215492,20.685514,21.051003,10000000.5,13.92,33840,841,1.557978,-1,0,37317,-1,33840,33840,0.002159,84,1,-1,164,-1,0,0,0,42067.888967,0.004395,0,1.787398,0.921142,1.160713,1740082317,0,1286,510,840099683.820617,0,317.03,1680,3477,-1,65130.438744,0.959281,0,38901,291,21.4531,3.852962,95586,1.042447,0,136664,-1,84,1,21.54514,199,7,0,54.253497,0,17817,143781,0,78.972533,83904.235037,0,0,0.396579,0,31,0,0,0,0,229226.672479,1,71567.806205,3,3.696075,5.892565,0.25,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp23_true.dzn,1,0.683489,0.164015,0.03429,0.96571,7.630828,1.755528,2.587746,1.287988,3.693812,2.294742,1448321,1.328063,0.135569,0.900547,0,2.388412,1.391262,299,0,0.26238,3.15,1.873824,6.943317,1705.870722,507,0.471591,0.239189,0.518949,4.432627,9.621759,507,0.17,1380,73,1.346161,0.370799,48,1429,694,1289,1289,0.001097,0,1,0.731577,45,0,1,1,0,1720.279131,0.03219,1,0.400533,0.320413,0.708093,9922,0.151399,5806,2899,1988.113274,0,0.94,94,49,67.58859,2729.553488,0.783873,0,1823,102,794.471,3.709587,6091,1.275717,0,1031,2,2,1,6.635409,9,3,0,183.13987,0,1246,5301,276,7.289013,5586.446288,1,0,0.499311,0,24,2,0,0,0,19732.39411,2,6733.819028,2,2.907844,10.824133,0.643836,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
nsp/nsp_2.mzn_AND_nsp/period_14/10.dzn,1,0.459473,0.536947,0.094821,0.905179,24.253497,1.235537,2.003866,2.421612,1.883805,-1,2171009,4.94552,0.928978,-1,-1,1.229889,37206.353366,6300,0,0.353495,33.44,0.505957,79683.482869,18611.706989,20000001,-1,0.331741,1.276242,15.810949,16.358953,10000000.5,1.35,10224,253,1.576395,-1,0,11295,-1,10224,10224,0.00358,42,1,-1,122,-1,0,0,0,13179.287104,0.010801,0,1.777787,0.893326,1.149498,900024939,0,8537,4209,420245761.269202,0,29.89,504,1071,-1,19579.110857,0.962669,0,11733,145,194.744,3.821248,28836,1.038778,0,23759,-1,42,1,20.554582,104,7,0,42.253497,0,5391,43161,0,50.033023,25417.574919,0,0,0.49303,0,24,0,0,0,0,69800.615502,1,22102.679199,3,3.678599,5.949085,0.25,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp22_false.dzn,1,0.676056,0.161332,0.03843,0.96157,7.554589,1.771254,2.636845,1.357516,3.609368,2.373003,1154709,1.40477,0.16342,0.909972,0,2.282805,1.657695,252,0,0.288073,2.86,1.79908,7.044971,1469.320684,507,0.471203,0.250994,0.522796,4.241841,9.367642,507,0.15,1176,67,1.371809,0.382313,44,1223,592,1093,1093,0.00128,0,1,0.742298,45,0,1,1,0,1496.567012,0.037612,1,0.416502,0.321298,0.71061,8616,0.161332,6669,3332,2027.361426,0,0.65,86,47,61.37644,2318.009176,0.782971,0,1562,53,740.198,3.6852,5189,1.277187,0,1029,0,2,1,6.529845,9,0,0,164.072631,0,1056,4507,252,7.228128,4714.253525,1,0,0.499625,0,22,2,0,0,0,16439.838851,1,5637.832261,0,2.885403,10.524865,0.641791,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
nsp/nsp_2.mzn_AND_nsp/period_28/60.dzn,1,0.458053,0.539358,0.093597,0.906403,24.253497,1.214116,1.985987,2.378561,1.850093,-1,483774,5.534787,0.923875,-1,-1,1.881571,27002.739002,17500,0,0.341641,232.78,0.715462,55929.178838,51522.046912,20000001,-1,0.459885,1.234994,18.883353,19.216784,10000000.5,9.87,28200,701,1.56407,-1,0,31112,-1,28200,28200,0.002589,84,1,-1,164,-1,0,0,0,35408.249842,0.005271,0,1.780633,0.908621,1.156692,1740068612,0,2360,1021,840109215.831129,0,220.39,1400,2912,-1,54323.408815,0.958886,0,32446,449,15.3049,3.852083,79726,1.042877,0,202797,-1,84,1,21.197609,199,7,0,49.253497,0,14862,119846,0,78.848129,70055.843478,0,0,0.432627,0,26,0,0,0,0,191713.451723,1,60028.132993,3,3.693706,5.908693,0.25,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
nsp/nsp_2.mzn_AND_nsp/period_14/80.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823,1.847875,-1,1383534,4.889602,0.916636,-1,-1,1.510745,22354.713967,10500,0,0.340798,87.89,0.594195,47887.285714,30977.749709,20000001,-1,0.328677,1.21318,20.411471,21.122659,10000000.5,3.55,17040,421,1.556981,-1,0,18795,-1,17040,17040,0.002154,42,1,-1,122,-1,0,0,0,21237.873604,0.006491,0,1.808274,0.923274,1.159061,900041535,0,4369,2113,420156849.000431,0,82.02,840,1755,-1,32542.572747,0.963994,0,19497,280,74.576,3.824262,47916,1.03735,0,74074,-1,42,1,21.39186,104,7,0,54.253497,0,8955,71877,0,50.246502,42088.540378,0,0,0.483635,0,31,0,0,0,0,114927.65636,1,36028.027723,3,3.686567,5.894633,0.25,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
steiner-triples/steiner-triples.mzn_AND_steiner-triples/19.dzn,1,0,0,0.491228,0,19,0.999157,1.214989,1.109875,14.653858,1.455568,4335017,1.109875,1.113722,0.291197,1,3.014426,128929.466897,0,0,0.999778,4.6,3.683488,266744,1931.26133,524288,0.265538,0.153522,0.306907,0.9826,1.015305,262144,0.16,0,59,1.108231,0.996935,1,3249,117,3192,3192,0,0,10,0.958692,0,0,1,1,0,33003,0,0,1.113722,0.215874,0.481122,866651256,0,16765,8323,418891837.947398,3305,2.36,112,1596,59.879576,4181.600151,0.983056,1,3305,147,1334.67,2.508156,8206,1.017236,0,10190,1,0,1,3.929825,4,2,0,57,0,0,8149,0,3.473684,16743.105511,0,0,0.496451,0,3,0,0,1,1,126103,1,48431,1,2.465658,38.155219,2,0,0,19,0,0,2,1653,0.508772,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,643506,1.906532,1.148711,0.841779,1,0.703259,924131.801554,944,0,0.827794,3.85,1.018988,5213905.48262,4243.362413,20000001,0.621889,0.261648,0.599964,1.684012,1.867494,6666667,0.32,2212,8,1.875442,0.545831,520,2992,90,2212,2212,0,0,1,0.967167,280,0,0,1,1,21129.727454,0.093583,1,0.387949,0.742633,1.400421,15600005204,0,32080,16021,2765002350.25,0,1.46,24,780,7.868427,4108.421562,0.705494,0,4241,391,224.296,3.166778,10400,1.417447,0,2130,2,0,1,7.308824,8,2,0,485.069935,0,3297,9475,0,4.757353,17834.696633,0,0,0.499408,0,20,0,0,0,0,126928.412015,1,62901.8211,2,2.234143,29.928888,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
