@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_CG-entropy NUMERIC
@ATTRIBUTE support_CG-entropy NUMERIC
@ATTRIBUTE directorder_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_CG-min NUMERIC
@ATTRIBUTE direct_CG-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE directorder_CG-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_CG-min NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE support_CG-mean NUMERIC
@ATTRIBUTE direct_cluster-coeff-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-min NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_VG-mean NUMERIC
@ATTRIBUTE directorder_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-mean NUMERIC
@ATTRIBUTE directorder_CG-max NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE support_VG-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE direct_HORNY-VAR-mean NUMERIC
@ATTRIBUTE direct_VG-max NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE support_VG-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-max NUMERIC
@ATTRIBUTE direct_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_HORNY-VAR-max NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE support_CG-max NUMERIC

@DATA
patt/fischer/fischer-8-11-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.930737,?,12.800221,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.443462,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-1-4-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-2-7-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-4-1-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-11-8-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,8.033423,?,12.816634,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.467733,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-1-3-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-7-1-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-3-3-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-6-9-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.321928,?,12.792982,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.738937,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-10-7-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.768184,?,12.808976,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.138272,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-7-9-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.531381,?,12.795023,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.96398,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-6-3-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-8-13-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,8.118941,?,12.801065,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.68014,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-6-5-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-7-6-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.129283,?,12.791402,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.395802,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-10-4-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.276124,?,12.804268,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.364135,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-9-12-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,8.189825,?,12.805761,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.740624,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-11-14-fair.xml,1,92.812754,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,9.751544,?,12.818785,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,15.213066,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-8-9-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.714246,?,12.799015,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.160187,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-7-5-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,6.965784,?,12.789284,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.142745,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-10-11-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,8.238405,?,12.811367,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.773963,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-9-2-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,6.672425,?,12.7859,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12.280771,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-10-8-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.900867,?,12.80979,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.325305,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-5-5-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-9-7-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.622052,?,12.802628,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.981567,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-5-1-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-10-2-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-1-5-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-9-5-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.312883,?,12.799722,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.513728,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-3-7-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-11-12-fair.xml,1,92.809461,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,9.550747,?,12.818301,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.99484,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-3-5-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-6-10-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.434628,?,12.793799,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.887601,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-1-1-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-5-7-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,6.820179,?,12.791552,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.121534,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-11-6-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.754888,?,12.815009,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.065921,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-11-3-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.199672,?,12.808887,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.117643,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-8-8-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.592457,?,12.798194,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.99453,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-10-15-fair.xml,1,92.774637,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,9.707359,?,12.812508,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,15.168594,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-7-8-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.409391,?,12.794107,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.798269,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-8-3-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-7-12-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.84549,?,12.796877,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.370551,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-9-10-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.988685,?,12.804873,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.482808,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-3-1-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-3-2-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,5.169925,?,12.784195,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10.684749,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-3-8-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,6.285402,?,12.816949,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12.579787,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-8-6-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.312883,?,12.79577,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.592223,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-11-1-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-6-6-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,6.918863,?,12.788973,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.170551,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-11-11-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,8.370687,?,12.817995,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.916253,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-2-4-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-5-6-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,6.672425,?,12.789677,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12.906139,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-8-4-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-10-1-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-5-8-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,6.954196,?,12.792975,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.308908,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-11-9-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,8.154818,?,12.817185,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.633222,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-10-14-fair.xml,1,92.773211,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,9.616549,?,12.812283,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,15.070708,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-10-6-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.622052,?,12.807904,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.923327,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-11-4-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.409391,?,12.811874,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.507051,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-10-5-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.459432,?,12.806429,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.670656,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-9-8-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.754888,?,12.803557,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.168672,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-11-15-fair.xml,1,92.814078,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,9.84235,?,12.818979,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,15.310932,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-6-7-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.066089,?,12.790675,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.385862,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-11-2-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-11-10-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,8.266787,?,12.817629,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.781667,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-8-7-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.459432,?,12.797148,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.807355,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-11-13-fair.xml,1,92.811231,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,9.654636,?,12.818561,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,15.108075,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-9-6-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.475733,?,12.801405,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.766529,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-9-9-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.876517,?,12.804285,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14.334273,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-7-2-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,6.321928,?,12.771866,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11.907642,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-2-6-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-1-6-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-4-7-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,6.523562,?,12.797935,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12.8009,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-4-6-fair.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/fischer/fischer-5-10-fair.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,7.189825,?,12.794991,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.623424,?,?,?,?,?,?,?,?,?,?
