@RELATION 'FEATURE_VALUES_MaxSAT-2012-pms-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE pnr_var_max NUMERIC
@ATTRIBUTE pnr_cls_std NUMERIC
@ATTRIBUTE pnr_var_mean NUMERIC
@ATTRIBUTE numClauses NUMERIC

@DATA
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_CEU_75.wcnf,1,0.97619,0.34198,0.43898,9312
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_HCB_75.wcnf,1,0.96,0.37964,0.42531,2271
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_JPT_75.wcnf,1,0.96,0.36426,0.44926,5320
benchmarks/pms_industrial/bcp-hipp-yRa1/simp/simp-test_chr21_YRI_75.wcnf,1,0.97674,0.34711,0.46639,41890
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.1.wcnf,1,1,0.32983,0.50369,91729
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.10.wcnf,1,1,0.3279,0.50628,96066
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.18.wcnf,1,0.99174,0.33289,0.50157,97070
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.19.wcnf,1,1,0.33203,0.50243,129385
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.26.wcnf,1,1,0.31665,0.5001,119922
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.27.wcnf,1,1,0.33325,0.50006,89754
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.29.wcnf,1,1,0.31757,0.50078,114703
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.30.wcnf,1,0.99048,0.3305,0.5009,87750
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.32.wcnf,1,0.99029,0.32304,0.50284,94899
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.34.wcnf,1,1,0.33242,0.49907,111833
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.37.wcnf,1,1,0.32912,0.49642,88964
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.38.wcnf,1,1,0.32423,0.50369,84786
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.50.wcnf,1,0.99194,0.32901,0.49184,137835
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.54.wcnf,1,1,0.32147,0.5061,137160
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.58.wcnf,1,1,0.32964,0.50837,89279
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.62.wcnf,1,0.99099,0.32609,0.49212,92396
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.69.wcnf,1,1,0.32593,0.49831,95341
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.7.wcnf,1,1,0.32968,0.50163,114883
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.70.wcnf,1,1,0.34018,0.49459,111191
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.8.wcnf,1,0.99296,0.3165,0.50014,86812
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.85.wcnf,1,1,0.32572,0.49849,101106
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU1__simp-genos.haps.86.wcnf,1,0.99167,0.3306,0.49664,132342
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.21.wcnf,1,1,0.32448,0.50077,111118
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.23.wcnf,1,1,0.34091,0.49736,81318
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.27.wcnf,1,1,0.32736,0.51593,109445
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.33.wcnf,1,1,0.32891,0.50738,85039
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.38.wcnf,1,1,0.33114,0.50409,125729
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.53.wcnf,1,1,0.33042,0.50277,98488
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.58.wcnf,1,1,0.31196,0.50204,103786
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.60.wcnf,1,1,0.325,0.51051,109131
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.63.wcnf,1,1,0.30696,0.50088,209643
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.64.wcnf,1,1,0.33674,0.49887,116343
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.72.wcnf,1,1,0.3258,0.50451,129090
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.74.wcnf,1,1,0.32528,0.50646,89899
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.80.wcnf,1,0.99492,0.31212,0.51174,196214
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.86.wcnf,1,1,0.33878,0.50503,93782
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.88.wcnf,1,1,0.32136,0.50269,175891
benchmarks/pms_industrial/bcp-hipp-yRa1/su/SU3__simp-genos.haps.9.wcnf,1,1,0.33103,0.50459,109568
benchmarks/pms_industrial/bcp-msp/normalized-f1000.wcnf,1,0.88235,0.84017,0.73684,7250
benchmarks/pms_industrial/bcp-msp/normalized-f2000.wcnf,1,0.90476,0.84016,0.73446,14500
benchmarks/pms_industrial/bcp-msp/normalized-f600.wcnf,1,0.88889,0.84015,0.73498,4350
benchmarks/pms_industrial/bcp-msp/normalized-g125.17.wcnf,1,0.97403,0.31034,0.651,72647
benchmarks/pms_industrial/bcp-msp/normalized-g125.18.wcnf,1,0.97403,0.31036,0.651,76913
benchmarks/pms_industrial/bcp-msp/normalized-g250.15.wcnf,1,0.98658,0.21891,0.65874,245215
benchmarks/pms_industrial/bcp-msp/normalized-g250.29.wcnf,1,0.98658,0.21841,0.65878,476372
benchmarks/pms_industrial/bcp-msp/normalized-hanoi4.wcnf,1,0.93103,0.66075,0.73562,7088
benchmarks/pms_industrial/bcp-msp/normalized-hanoi5.wcnf,1,0.94118,0.63282,0.74533,20261
benchmarks/pms_industrial/bcp-msp/normalized-ii16a1.wcnf,1,0.96296,0.50562,0.68621,24318
benchmarks/pms_industrial/bcp-msp/normalized-ii16a2.wcnf,1,0.9863,0.45437,0.64975,28087
benchmarks/pms_industrial/bcp-msp/normalized-ii16b1.wcnf,1,0.98361,0.45744,0.66459,29976
benchmarks/pms_industrial/bcp-msp/normalized-ii16b2.wcnf,1,0.9871,0.44747,0.65492,19349
benchmarks/pms_industrial/bcp-msp/normalized-ii16c1.wcnf,1,0.94737,0.53661,0.73782,21207
benchmarks/pms_industrial/bcp-msp/normalized-ii16c2.wcnf,1,0.98675,0.44812,0.66216,16575
benchmarks/pms_industrial/bcp-msp/normalized-ii16d1.wcnf,1,0.97561,0.48174,0.70194,19591
benchmarks/pms_industrial/bcp-msp/normalized-ii16d2.wcnf,1,0.98817,0.44864,0.6675,14969
benchmarks/pms_industrial/bcp-msp/normalized-ii16e1.wcnf,1,0.97802,0.50295,0.74173,18501
benchmarks/pms_industrial/bcp-msp/normalized-ii16e2.wcnf,1,0.98817,0.45161,0.69831,9421
benchmarks/pms_industrial/bcp-msp/normalized-ii32a1.wcnf,1,0.98182,0.38662,0.77479,10589
benchmarks/pms_industrial/bcp-msp/normalized-ii32b1.wcnf,1,0.94118,0.70556,0.80243,2058
benchmarks/pms_industrial/bcp-msp/normalized-ii32b2.wcnf,1,0.96154,0.55327,0.83217,3341
benchmarks/pms_industrial/bcp-msp/normalized-ii32b3.wcnf,1,0.98319,0.42672,0.81181,6778
benchmarks/pms_industrial/bcp-msp/normalized-ii32b4.wcnf,1,0.98601,0.40644,0.80058,8061
benchmarks/pms_industrial/bcp-msp/normalized-ii32c1.wcnf,1,0.94118,0.72618,0.7986,1955
benchmarks/pms_industrial/bcp-msp/normalized-ii32c2.wcnf,1,0.96226,0.58509,0.83057,2929
benchmarks/pms_industrial/bcp-msp/normalized-ii32c3.wcnf,1,0.97403,0.50579,0.83178,4109
benchmarks/pms_industrial/bcp-msp/normalized-ii32c4.wcnf,1,0.99594,0.3303,0.72446,23139
benchmarks/pms_industrial/bcp-msp/normalized-ii32d1.wcnf,1,0.94118,0.60704,0.80819,3699
benchmarks/pms_industrial/bcp-msp/normalized-ii32d2.wcnf,1,0.95455,0.48497,0.81726,6365
benchmarks/pms_industrial/bcp-msp/normalized-ii32d3.wcnf,1,0.9878,0.35627,0.74322,21950
benchmarks/pms_industrial/bcp-msp/normalized-ii32e1.wcnf,1,0.94118,0.74937,0.79065,1852
benchmarks/pms_industrial/bcp-msp/normalized-ii32e2.wcnf,1,0.96226,0.54009,0.82962,3547
benchmarks/pms_industrial/bcp-msp/normalized-ii32e3.wcnf,1,0.98131,0.44411,0.81705,6010
benchmarks/pms_industrial/bcp-msp/normalized-ii32e4.wcnf,1,0.98667,0.40419,0.79821,8267
benchmarks/pms_industrial/bcp-msp/normalized-ii32e5.wcnf,1,0.98901,0.3669,0.7615,13202
benchmarks/pms_industrial/bcp-msp/normalized-ii8a1.wcnf,1,0.8,1.03175,0.56916,384
benchmarks/pms_industrial/bcp-msp/normalized-ii8a2.wcnf,1,0.86667,0.82158,0.66422,1340
benchmarks/pms_industrial/bcp-msp/normalized-ii8a3.wcnf,1,0.92857,0.71436,0.66934,2344
benchmarks/pms_industrial/bcp-msp/normalized-ii8a4.wcnf,1,0.95745,0.65159,0.65204,3986
benchmarks/pms_industrial/bcp-msp/normalized-ii8b1.wcnf,1,0.94286,0.69816,0.62357,3076
benchmarks/pms_industrial/bcp-msp/normalized-ii8b2.wcnf,1,0.96491,0.65013,0.6129,5816
benchmarks/pms_industrial/bcp-msp/normalized-ii8b3.wcnf,1,0.97701,0.63311,0.60264,8556
benchmarks/pms_industrial/bcp-msp/normalized-ii8b4.wcnf,1,0.98261,0.62455,0.59537,11418
benchmarks/pms_industrial/bcp-msp/normalized-ii8c1.wcnf,1,0.92857,0.70651,0.63724,4595
benchmarks/pms_industrial/bcp-msp/normalized-ii8c2.wcnf,1,0.96552,0.65271,0.61282,9539
benchmarks/pms_industrial/bcp-msp/normalized-ii8d1.wcnf,1,0.92593,0.70412,0.6308,4797
benchmarks/pms_industrial/bcp-msp/normalized-ii8d2.wcnf,1,0.96226,0.65276,0.61448,9337
benchmarks/pms_industrial/bcp-msp/normalized-ii8e1.wcnf,1,0.92857,0.7053,0.64246,4696
benchmarks/pms_industrial/bcp-msp/normalized-ii8e2.wcnf,1,0.96364,0.65298,0.62483,8731
benchmarks/pms_industrial/bcp-msp/normalized-par32-1-c.wcnf,1,0.97561,0.86655,0.69031,9199
benchmarks/pms_industrial/bcp-msp/normalized-par32-1.wcnf,1,0.97561,0.96281,0.63533,19805
benchmarks/pms_industrial/bcp-msp/normalized-par32-2-c.wcnf,1,0.97561,0.86655,0.69051,9115
benchmarks/pms_industrial/bcp-msp/normalized-par32-2.wcnf,1,0.97561,0.96391,0.63429,19781
benchmarks/pms_industrial/bcp-msp/normalized-par32-3-c.wcnf,1,0.97674,0.86655,0.69013,9269
benchmarks/pms_industrial/bcp-msp/normalized-par32-3.wcnf,1,0.97674,0.96184,0.63567,19825
benchmarks/pms_industrial/bcp-msp/normalized-par32-4-c.wcnf,1,0.97778,0.86654,0.68999,9325
benchmarks/pms_industrial/bcp-msp/normalized-par32-4.wcnf,1,0.97778,0.96122,0.63614,19841
benchmarks/pms_industrial/bcp-msp/normalized-par32-5-c.wcnf,1,0.97674,0.86654,0.6899,9367
benchmarks/pms_industrial/bcp-msp/normalized-par32-5.wcnf,1,0.97674,0.96055,0.63624,19853
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-038.wcnf,1,0.98551,1.12232,0.50998,8078
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-158.wcnf,1,0.98551,1.16092,0.49513,7123
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-159.wcnf,1,0.98551,1.16128,0.49499,7121
benchmarks/pms_industrial/bcp-msp/normalized-ssa7552-160.wcnf,1,0.98551,1.15542,0.49917,7299
benchmarks/pms_industrial/bcp-mtg/c1355_F1001gat-1048gat@1.wcnf,1,0.7,0.54177,0.42512,2564
benchmarks/pms_industrial/bcp-mtg/c1355_F1001gat@1.wcnf,1,0.73333,0.53232,0.42723,3252
benchmarks/pms_industrial/bcp-mtg/c1355_F1036gat-1229gat@1.wcnf,1,0.71429,0.54445,0.42497,2496
benchmarks/pms_industrial/bcp-mtg/c1355_F1051gat@1.wcnf,1,0.69231,0.54177,0.42509,2564
benchmarks/pms_industrial/bcp-mtg/c1355_F106gat-409gat@1.wcnf,1,0.80769,0.50112,0.43439,10654
benchmarks/pms_industrial/bcp-mtg/c1355_F106gat@0.wcnf,1,0.80769,0.49879,0.4357,11895
benchmarks/pms_industrial/bcp-mtg/c1355_F113gat-1260gat@1.wcnf,1,0.71429,0.54445,0.42496,2496
benchmarks/pms_industrial/bcp-mtg/c1355_F1150gat@0.wcnf,1,0.70588,0.54381,0.42477,2540
benchmarks/pms_industrial/bcp-mtg/c1355_F1183gat-1262gat@1.wcnf,1,0.71429,0.54445,0.42496,2496
benchmarks/pms_industrial/bcp-mtg/c1355_F120gat-414gat@1.wcnf,1,0.80769,0.50112,0.43439,10654
benchmarks/pms_industrial/bcp-mtg/c1355_F1229gat@1.wcnf,1,0.71429,0.54445,0.42493,2496
benchmarks/pms_industrial/bcp-mtg/c1355_F127gat-418gat@1.wcnf,1,0.80769,0.50112,0.43439,10654
benchmarks/pms_industrial/bcp-mtg/c1355_F141gat@0.wcnf,1,0.80769,0.49879,0.4357,11895
benchmarks/pms_industrial/bcp-mtg/c1355_F155gat@1.wcnf,1,0.80769,0.49879,0.43571,11895
benchmarks/pms_industrial/bcp-mtg/c1355_F176gat-1278gat@1.wcnf,1,0.71429,0.54445,0.42496,2496
benchmarks/pms_industrial/bcp-mtg/c1355_F183gat@0.wcnf,1,0.80769,0.49879,0.4357,11895
benchmarks/pms_industrial/bcp-mtg/c1355_F197gat-308gat@1.wcnf,1,0.80769,0.49952,0.43535,11190
benchmarks/pms_industrial/bcp-mtg/c1355_F1gat@0.wcnf,1,0.80769,0.4988,0.4357,11895
benchmarks/pms_industrial/bcp-mtg/c1355_F43gat@1.wcnf,1,0.80769,0.49879,0.43571,11895
benchmarks/pms_industrial/bcp-mtg/c1355_F50gat@1.wcnf,1,0.80769,0.49879,0.43571,11895
benchmarks/pms_industrial/bcp-mtg/c1355_F543gat@1.wcnf,1,0.80769,0.50001,0.4352,11104
benchmarks/pms_industrial/bcp-mtg/c1355_F57gat@1.wcnf,1,0.80769,0.49879,0.43571,11895
benchmarks/pms_industrial/bcp-mtg/c1355_F71gat@1.wcnf,1,0.80769,0.49879,0.43571,11895
benchmarks/pms_industrial/bcp-mtg/c3540_F20@1.wcnf,1,0.84,0.48735,0.43852,41412
benchmarks/pms_industrial/bcp-mtg/c3540_F41@1.wcnf,1,0.83871,0.49302,0.43695,29519
benchmarks/pms_industrial/bcp-mtg/c3540_F45@0.wcnf,1,0.83871,0.49346,0.4374,29176
benchmarks/pms_industrial/bcp-mtg/c3540_F45@1.wcnf,1,0.83871,0.49346,0.4374,29176
benchmarks/pms_industrial/bcp-mtg/c499_Fic0@1.wcnf,1,0.80769,0.53759,0.43169,5553
benchmarks/pms_industrial/bcp-mtg/c499_Fic2@1.wcnf,1,0.80769,0.53759,0.43169,5553
benchmarks/pms_industrial/bcp-mtg/c499_Fic6@1.wcnf,1,0.80769,0.53759,0.43169,5553
benchmarks/pms_industrial/bcp-mtg/c499_Fid11@1.wcnf,1,0.80769,0.53233,0.43192,6207
benchmarks/pms_industrial/bcp-mtg/c499_Fid18@0.wcnf,1,0.80769,0.53233,0.43192,6207
benchmarks/pms_industrial/bcp-mtg/c499_Fid20-xa10@0.wcnf,1,0.80769,0.53509,0.43185,5701
benchmarks/pms_industrial/bcp-mtg/c499_Fid26@0.wcnf,1,0.80769,0.53233,0.43192,6207
benchmarks/pms_industrial/bcp-mtg/c499_Fxa10@0.wcnf,1,0.80769,0.53544,0.43185,5703
benchmarks/pms_industrial/bcp-mtg/c6288_F137gat@1.wcnf,1,0.89744,0.46139,0.44595,45271
benchmarks/pms_industrial/bcp-mtg/c6288_F18gat@0.wcnf,1,0.89744,0.46766,0.43858,27183
benchmarks/pms_industrial/bcp-mtg/c6288_F205gat@1.wcnf,1,0.89744,0.46028,0.44741,50525
benchmarks/pms_industrial/bcp-mtg/c6288_F35gat@1.wcnf,1,0.89744,0.46601,0.44032,30460
benchmarks/pms_industrial/bcp-mtg/c6288_F69gat@1.wcnf,1,0.89744,0.46383,0.4429,36321
benchmarks/pms_industrial/bcp-syn/normalized-5xp1.b.wcnf,1,0.99083,0.81472,0.80372,608
benchmarks/pms_industrial/bcp-syn/normalized-9sym.b.wcnf,1,0.99429,0.55976,0.86091,1238
benchmarks/pms_industrial/bcp-syn/normalized-addm4.r.wcnf,1,0.93333,1.07303,0.73281,938
benchmarks/pms_industrial/bcp-syn/normalized-alu2.b.wcnf,1,0.98947,0.97896,0.7794,1644
benchmarks/pms_industrial/bcp-syn/normalized-alu4.b.wcnf,1,0.99451,0.91118,0.73583,1157
benchmarks/pms_industrial/bcp-syn/normalized-apex4.a.wcnf,1,0.96154,0.96983,0.47489,3207
benchmarks/pms_industrial/bcp-syn/normalized-apex6.b.wcnf,1,0.99828,0.81441,0.79134,5772
benchmarks/pms_industrial/bcp-syn/normalized-apex7.b.wcnf,1,0.99701,0.7418,0.80489,2768
benchmarks/pms_industrial/bcp-syn/normalized-bbara.r.wcnf,1,0.91667,1.14018,0.84649,46
benchmarks/pms_industrial/bcp-syn/normalized-bench1.pi.wcnf,1,0.88889,1.59239,0.74218,1287
benchmarks/pms_industrial/bcp-syn/normalized-bench1.r.wcnf,1,0.88889,1.59239,0.74218,1287
benchmarks/pms_industrial/bcp-syn/normalized-bw.b.wcnf,1,0.99844,0.80232,0.81448,4898
benchmarks/pms_industrial/bcp-syn/normalized-C499.a.wcnf,1,0.98649,0.63496,0.6485,5136
benchmarks/pms_industrial/bcp-syn/normalized-C499.b.wcnf,1,0.9975,0.51561,0.83556,24065
benchmarks/pms_industrial/bcp-syn/normalized-C880.a.wcnf,1,0.95455,0.89192,0.57823,658
benchmarks/pms_industrial/bcp-syn/normalized-C880.b.wcnf,1,0.98913,0.7443,0.73115,1819
benchmarks/pms_industrial/bcp-syn/normalized-clip.b.wcnf,1,0.98551,0.7359,0.7698,530
benchmarks/pms_industrial/bcp-syn/normalized-count.b.wcnf,1,0.98876,0.83278,0.78037,1043
benchmarks/pms_industrial/bcp-syn/normalized-des.a.wcnf,1,0.99874,0.76997,0.51589,14421
benchmarks/pms_industrial/bcp-syn/normalized-dk512x.r.wcnf,1,0.95455,1.18938,0.9211,99
benchmarks/pms_industrial/bcp-syn/normalized-duke2.b.wcnf,1,0.99832,0.86818,0.7175,3096
benchmarks/pms_industrial/bcp-syn/normalized-e64.b.wcnf,1,0.97222,0.79108,0.58562,1491
benchmarks/pms_industrial/bcp-syn/normalized-ex1010.pi.wcnf,1,0.94444,2.80907,0.83182,13034
benchmarks/pms_industrial/bcp-syn/normalized-ex4inp.r.wcnf,1,0.96875,2.12603,0.95233,276
benchmarks/pms_industrial/bcp-syn/normalized-ex5.pi.wcnf,1,0.98611,1.21906,0.9229,1785
benchmarks/pms_industrial/bcp-syn/normalized-ex5.r.wcnf,1,0.98611,1.22711,0.9343,1729
benchmarks/pms_industrial/bcp-syn/normalized-ex5inp.r.wcnf,1,0.9375,1.14354,0.90738,60
benchmarks/pms_industrial/bcp-syn/normalized-ex6inp.r.wcnf,1,0.92857,1.6811,0.91018,88
benchmarks/pms_industrial/bcp-syn/normalized-exam.pi.wcnf,1,0.99174,1.55888,0.86245,1571
benchmarks/pms_industrial/bcp-syn/normalized-exps.r.wcnf,1,0.9,1.11174,0.66068,398
benchmarks/pms_industrial/bcp-syn/normalized-f51m.b.wcnf,1,0.98,1.03374,0.75428,407
benchmarks/pms_industrial/bcp-syn/normalized-fout.r.wcnf,1,0.90909,1.24424,0.7817,344
benchmarks/pms_industrial/bcp-syn/normalized-jac3.wcnf,1,0.99582,1.22226,0.74156,2209
benchmarks/pms_industrial/bcp-syn/normalized-lin.rom.r.wcnf,1,0.94444,1.0517,0.80467,1251
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_10_10.r.wcnf,1,0.94444,1,0.90112,200
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_10_15.r.wcnf,1,0.95652,1,0.92081,200
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_10_30.r.wcnf,1,0.9697,1,0.94957,200
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_30_30.r.wcnf,1,0.97727,1,0.96708,200
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_50_50.r.wcnf,1,0.98305,1,0.98023,200
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_70_70.r.wcnf,1,0.9875,1,0.98587,200
benchmarks/pms_industrial/bcp-syn/normalized-m100_100_90_90.r.wcnf,1,0.9898,1,0.989,200
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_10.r.wcnf,1,0.91667,1.53623,0.77547,336
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_14.r.wcnf,1,0.92857,1.60312,0.79322,357
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_15.r.wcnf,1,0.92857,1.61555,0.80481,361
benchmarks/pms_industrial/bcp-syn/normalized-m100_300_10_20.r.wcnf,1,0.92857,1.64317,0.8198,370
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_10_10.r.wcnf,1,0.96875,0.70711,0.95044,150
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_20_20.r.wcnf,1,0.98039,0.70711,0.97528,150
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_30_30.r.wcnf,1,0.98551,0.70711,0.98353,150
benchmarks/pms_industrial/bcp-syn/normalized-m100_50_40_40.r.wcnf,1,0.98876,0.70711,0.98762,150
benchmarks/pms_industrial/bcp-syn/normalized-m200_500_10_10.r.wcnf,1,0.92308,1.48661,0.79446,642
benchmarks/pms_industrial/bcp-syn/normalized-m4.r.wcnf,1,0.92308,1.05227,0.76032,609
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_10_10.r.wcnf,1,0.91667,1.33417,0.83022,139
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_10_15.r.wcnf,1,0.91667,1.3784,0.85272,145
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_30_30.r.wcnf,1,0.95833,1.41421,0.93481,150
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_50_50.r.wcnf,1,0.97297,1.41421,0.96067,150
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_70_70.r.wcnf,1,0.97619,1.41421,0.97203,150
benchmarks/pms_industrial/bcp-syn/normalized-m50_100_90_90.r.wcnf,1,0.98,1.22475,0.97833,125
benchmarks/pms_industrial/bcp-syn/normalized-maincont.r.wcnf,1,0.96,1.10454,0.92438,111
benchmarks/pms_industrial/bcp-syn/normalized-max1024.pi.wcnf,1,0.96667,0.99794,0.80166,1952
benchmarks/pms_industrial/bcp-syn/normalized-max1024.r.wcnf,1,0.96667,0.99792,0.80606,1924
benchmarks/pms_industrial/bcp-syn/normalized-max512.r.wcnf,1,0.93333,1.00931,0.7462,648
benchmarks/pms_industrial/bcp-syn/normalized-mlp4.r.wcnf,1,0.93333,1.04013,0.76105,712
benchmarks/pms_industrial/bcp-syn/normalized-opus.r.wcnf,1,0.92308,1.69031,0.88188,81
benchmarks/pms_industrial/bcp-syn/normalized-pdc.r.wcnf,1,0.99153,0.87531,0.88779,2999
benchmarks/pms_industrial/bcp-syn/normalized-prom2.pi.wcnf,1,0.94118,1.10169,0.82122,3584
benchmarks/pms_industrial/bcp-syn/normalized-prom2.r.wcnf,1,0.94118,1.10221,0.8227,3566
benchmarks/pms_industrial/bcp-syn/normalized-rd73.b.wcnf,1,0.99225,0.66407,0.75834,610
benchmarks/pms_industrial/bcp-syn/normalized-rd84.b.wcnf,1,0.99824,0.54152,0.81011,4307
benchmarks/pms_industrial/bcp-syn/normalized-ricks.r.wcnf,1,0.96667,2.67773,0.95329,384
benchmarks/pms_industrial/bcp-syn/normalized-rot.b.wcnf,1,0.99351,0.87726,0.67924,2199
benchmarks/pms_industrial/bcp-syn/normalized-sao2.b.wcnf,1,0.98936,0.81941,0.81406,704
benchmarks/pms_industrial/bcp-syn/normalized-saucier.r.wcnf,1,0.98462,7.31436,0.98144,6322
benchmarks/pms_industrial/bcp-syn/normalized-test1.r.wcnf,1,0.875,1.39437,0.72428,898
benchmarks/pms_industrial/bcp-syn/normalized-test4.pi.wcnf,1,0.98182,1.88835,0.94355,6552
benchmarks/pms_industrial/circuit-trace-compaction/ctrl.wcnf,1,0.75,0.57199,0.47553,38700
benchmarks/pms_industrial/circuit-trace-compaction/mrisc_mem2wire.wcnf,1,0.75,0,0.4695,950981
benchmarks/pms_industrial/circuit-trace-compaction/spi.wcnf,1,0.75,0.6193,0.47616,335600
benchmarks/pms_industrial/circuit-trace-compaction/sudoku.wcnf,1,0.75,0,0.48631,2452560
benchmarks/pms_industrial/haplotype-assembly/splitedReads_0.matrix.wcnf,1,0.5,0.81646,0.42057,51450
benchmarks/pms_industrial/haplotype-assembly/splitedReads_137.matrix.wcnf,1,0.5,0.81645,0.43515,37730
benchmarks/pms_industrial/haplotype-assembly/splitedReads_158.matrix.wcnf,1,0.5,0.81648,0.43871,52005
benchmarks/pms_industrial/haplotype-assembly/splitedReads_160.matrix.wcnf,1,0.5,0.81642,0.44053,59200
benchmarks/pms_industrial/haplotype-assembly/splitedReads_18.matrix.wcnf,1,0.5,0.81647,0.43458,42665
benchmarks/pms_industrial/haplotype-assembly/splitedReads_414.matrix.wcnf,1,0.5,0.81647,0.4356,45940
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1005p.wcnf,1,0.75,0.65694,0.43083,25789
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1010p.wcnf,1,0.75,0.6573,0.4307,25829
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1015p.wcnf,1,0.75,0.65814,0.43051,25909
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1020p.wcnf,1,0.75,0.65845,0.43041,25949
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1025p.wcnf,1,0.75,0.65968,0.43015,26089
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree1030p.wcnf,1,0.75,0.66142,0.42978,26289
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree110p.wcnf,1,0.75,0.65519,0.43103,25589
benchmarks/pms_industrial/pbo-mqc/nencdr/10tree115p.wcnf,1,0.75,0.65594,0.43085,25669
