@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC

@DATA
jnh215_ext.xml.minion.converted.minion.gz,1,260
jnh216_ext.xml.minion.converted.minion.gz,1,510
jnh217_ext.xml.minion.converted.minion.gz,1,260
jnh218_ext.xml.minion.converted.minion.gz,1,510
jnh219_ext.xml.minion.converted.minion.gz,1,497
jnh220_ext.xml.minion.converted.minion.gz,1,260
jnh301_ext.xml.minion.converted.minion.gz,1,260
jnh302_ext.xml.minion.converted.minion.gz,1,510
jnh303_ext.xml.minion.converted.minion.gz,1,497
jnh304_ext.xml.minion.converted.minion.gz,1,260
jnh305_ext.xml.minion.converted.minion.gz,1,510
jnh306_ext.xml.minion.converted.minion.gz,1,513
jnh307_ext.xml.minion.converted.minion.gz,1,510
jnh308_ext.xml.minion.converted.minion.gz,1,260
jnh309_ext.xml.minion.converted.minion.gz,1,510
jnh310_ext.xml.minion.converted.minion.gz,1,497
langford-2-10.xml.minion.conv.minion,1,870
langford-2-11.xml.minion.conv.minion,1,881
langford-2-12.xml.minion.conv.minion,1,876
langford-2-13.xml.minion.conv.minion,1,884
langford-2-14.xml.minion.conv.minion,1,892
langford-2-15.xml.minion.conv.minion,1,879
langford-2-16.xml.minion.conv.minion,1,871
langford-2-17.xml.minion.conv.minion,1,872
langford-2-18.xml.minion.conv.minion,1,884
langford-2-19.xml.minion.conv.minion,1,880
langford-2-20.xml.minion.conv.minion,1,865
langford-2-21.xml.minion.conv.minion,1,894
langford-2-25.xml.minion.conv.minion,1,884
langford-2-2.xml.minion.conv.minion,1,925
langford-2-30.xml.minion.conv.minion,1,874
langford-2-3.xml.minion.conv.minion,1,919
langford-2-40.xml.minion.conv.minion,1,868
langford-2-4-ext.xml.minion.gz,1,955
langford-2-4.xml.minion.conv.minion,1,899
langford-2-50.xml.minion.conv.minion,1,883
langford-2-5.xml.minion.conv.minion,1,895
langford-2-6.xml.minion.conv.minion,1,885
langford-2-7.xml.minion.conv.minion,1,907
langford-2-8.xml.minion.conv.minion,1,888
langford-2-9.xml.minion.conv.minion,1,892
langford-3-11-ext.xml.minion.gz,1,987
langford-3-9-ext.xml.minion.gz,1,979
lard-83-83.xml.minion.gz,1,531
large-80-sat_ext.xml.minion.gz,1,521
large-80-unsat_ext.xml.minion.gz,1,515
large-84-unsat_ext.xml.minion.gz,1,516
latinSquare-dg-10_all.xml.minion,1,999
latinSquare-dg-11_all.xml.minion,1,1000
latinSquare-dg-12_all.xml.minion,1,1000
latinSquare-dg-3_all.xml.minion,1,784
latinSquare-dg-4_all.xml.minion,1,892
latinSquare-dg-5_all.xml.minion,1,966
latinSquare-dg-6_all.xml.minion,1,987
latinSquare-dg-7_all.xml.minion,1,995
latinSquare-dg-8_all.xml.minion,1,998
latinSquare-dg-9_all.xml.minion,1,996
le-450-5a-2-ext.xml.minion.converted.minion.gz,1,513
le-450-5a-3-ext.xml.minion.converted.minion.gz,1,324
le-450-5a-4-ext.xml.minion.converted.minion.gz,1,263
le-450-5a-5-ext.xml.minion.converted.minion.gz,1,184
lemma-100-9-mod.xml.minion.conv.minion,1,96
lemma-12-9-mod.xml.minion.conv.minion,1,96
lemma-15-9-mod.xml.minion.conv.minion,1,96
lemma-20-9-mod.xml.minion.conv.minion,1,96
lemma-30-9-mod.xml.minion.conv.minion,1,96
lemma-50-9-mod.xml.minion.conv.minion,1,96
magicSquare-10_glb.xml.minion.conv.minion,1,1000
magicSquare-11_glb.xml.minion.conv.minion,1,1000
magicSquare-12_glb.xml.minion.conv.minion,1,1000
magicSquare-13_glb.xml.minion.conv.minion,1,1000
magicSquare-14_glb.xml.minion.conv.minion,1,1000
magicSquare-15_glb.xml.minion.conv.minion,1,1000
magicSquare-16_glb.xml.minion.conv.minion,1,1000
magicSquare-17_glb.xml.minion.conv.minion,1,1000
magicSquare-18_glb.xml.minion.conv.minion,1,1000
magicSquare-19_glb.xml.minion.conv.minion,1,1000
magicSquare-3_glb.xml.minion.conv.minion,1,996
magicSquare-4_glb.xml.minion.conv.minion,1,1000
magicSquare-5_glb.xml.minion.conv.minion,1,1000
magicSquare-6_glb.xml.minion.conv.minion,1,1000
magicSquare-7_glb.xml.minion.conv.minion,1,1000
magicSquare-8_glb.xml.minion.conv.minion,1,1000
magicSquare-9_glb.xml.minion.conv.minion,1,1000
mug100-1-3.xml.watchless.minion.gz,1,324
mug100-1-4.xml.watchless.minion.gz,1,263
mug100-25-3.xml.watchless.minion.gz,1,324
mug100-25-4.xml.watchless.minion.gz,1,263
mug88-1-3.xml.watchless.minion.gz,1,324
mug88-1-4.xml.watchless.minion.gz,1,263
mug88-25-3.xml.watchless.minion.gz,1,324
mug88-25-4.xml.watchless.minion.gz,1,263
myciel3-3.xml.watchless.minion.gz,1,324
myciel3-4.xml.watchless.minion.gz,1,263
myciel4-4.xml.watchless.minion.gz,1,263
myciel4-5.xml.watchless.minion.gz,1,184
myciel5-4.xml.watchless.minion.gz,1,263
myciel5-5.xml.watchless.minion.gz,1,184
myciel5-6.xml.watchless.minion.gz,1,169
myciel-5g-3-ext.xml.minion.converted.minion.gz,1,324
myciel-5g-4-ext.xml.minion.converted.minion.gz,1,263
myciel-5g-5-ext.xml.minion.converted.minion.gz,1,184
myciel-5g-6-ext.xml.minion.converted.minion.gz,1,169
myciel6-4.xml.watchless.minion.gz,1,263
myciel6-5.xml.watchless.minion.gz,1,184
myciel6-6.xml.watchless.minion.gz,1,169
myciel6-7.xml.watchless.minion.gz,1,154
myciel7-4.xml.watchless.minion.gz,1,263
myciel7-5.xml.watchless.minion.gz,1,184
myciel7-6.xml.watchless.minion.gz,1,169
myciel7-7.xml.watchless.minion.gz,1,154
myciel7-8.xml.watchless.minion.gz,1,136
nmr_10_10_3.minion,1,500
nmr_10_10_4.minion,1,506
nmr_10_10_5.minion,1,492
nmr_10_11_3.minion,1,513
nmr_10_11_4.minion,1,506
nmr_10_11_5.minion,1,515
nmr_10_12_3.minion,1,504
nmr_10_12_4.minion,1,506
nmr_10_12_5.minion,1,505
nmr_10_5_3.minion,1,516
nmr_10_5_4.minion,1,506
nmr_10_5_5.minion,1,494
nmr_10_6_3.minion,1,501
nmr_10_6_4.minion,1,506
nmr_10_6_5.minion,1,520
nmr_10_7_3.minion,1,500
nmr_10_7_4.minion,1,506
nmr_10_7_5.minion,1,492
nmr_10_8_3.minion,1,521
nmr_10_8_4.minion,1,506
nmr_10_8_5.minion,1,492
nmr_10_9_3.minion,1,500
nmr_10_9_4.minion,1,506
nmr_10_9_5.minion,1,493
nmr_11_10_3.minion,1,513
nmr_11_10_4.minion,1,506
nmr_11_10_5.minion,1,515
nmr_11_11_3.minion,1,513
nmr_11_11_4.minion,1,503
nmr_11_11_5.minion,1,515
nmr_11_12_3.minion,1,513
nmr_11_12_4.minion,1,503
nmr_11_12_5.minion,1,515
nmr_11_5_3.minion,1,516
nmr_11_5_4.minion,1,503
nmr_11_5_5.minion,1,515
nmr_11_6_3.minion,1,513
nmr_11_6_4.minion,1,503
nmr_11_6_5.minion,1,520
nmr_11_7_3.minion,1,513
nmr_11_7_4.minion,1,503
nmr_11_7_5.minion,1,515
nmr_11_8_3.minion,1,521
nmr_11_8_4.minion,1,503
nmr_11_8_5.minion,1,515
nmr_11_9_3.minion,1,513
nmr_11_9_4.minion,1,505
nmr_11_9_5.minion,1,515
nmr_12_10_3.minion,1,504
nmr_12_10_4.minion,1,506
nmr_12_10_5.minion,1,505
nmr_12_11_3.minion,1,513
nmr_12_11_4.minion,1,503
nmr_12_11_5.minion,1,515
nmr_12_12_3.minion,1,504
nmr_12_12_4.minion,1,491
nmr_12_12_5.minion,1,505
nmr_12_5_3.minion,1,516
nmr_12_5_4.minion,1,494
nmr_12_5_5.minion,1,505
nmr_12_6_3.minion,1,504
nmr_12_6_4.minion,1,491
nmr_12_6_5.minion,1,520
nmr_12_7_3.minion,1,504
nmr_12_7_4.minion,1,491
nmr_12_7_5.minion,1,505
nmr_12_8_3.minion,1,521
nmr_12_8_4.minion,1,492
nmr_12_8_5.minion,1,505
nmr_12_9_3.minion,1,504
nmr_12_9_4.minion,1,505
nmr_12_9_5.minion,1,505
nmr_5_10_3.minion,1,516
nmr_5_10_4.minion,1,506
nmr_5_10_5.minion,1,494
nmr_5_11_3.minion,1,516
nmr_5_11_4.minion,1,503
nmr_5_11_5.minion,1,515
nmr_5_12_3.minion,1,516
nmr_5_12_4.minion,1,494
nmr_5_12_5.minion,1,505
nmr_5_5_3.minion,1,516
nmr_5_5_4.minion,1,494
nmr_5_5_5.minion,1,494
nmr_5_6_3.minion,1,516
nmr_5_6_4.minion,1,494
nmr_5_6_5.minion,1,520
nmr_5_7_3.minion,1,516
nmr_5_7_4.minion,1,494
nmr_5_7_5.minion,1,494
nmr_5_8_3.minion,1,521
nmr_5_8_4.minion,1,494
nmr_5_8_5.minion,1,494
nmr_5_9_3.minion,1,516
nmr_5_9_4.minion,1,505
nmr_5_9_5.minion,1,494
nmr_6_10_3.minion,1,501
nmr_6_10_4.minion,1,506
nmr_6_10_5.minion,1,520
nmr_6_11_3.minion,1,513
nmr_6_11_4.minion,1,503
nmr_6_11_5.minion,1,520
nmr_6_12_3.minion,1,504
nmr_6_12_4.minion,1,491
nmr_6_12_5.minion,1,520
nmr_6_5_3.minion,1,516
nmr_6_5_4.minion,1,494
nmr_6_5_5.minion,1,520
nmr_6_6_3.minion,1,501
nmr_6_6_4.minion,1,476
nmr_6_6_5.minion,1,520
nmr_6_7_3.minion,1,501
nmr_6_7_4.minion,1,491
nmr_6_7_5.minion,1,520
nmr_6_8_3.minion,1,521
nmr_6_8_4.minion,1,492
nmr_6_8_5.minion,1,520
nmr_6_9_3.minion,1,501
nmr_6_9_4.minion,1,505
nmr_6_9_5.minion,1,520
nmr_7_10_3.minion,1,500
nmr_7_10_4.minion,1,506
nmr_7_10_5.minion,1,492
nmr_7_11_3.minion,1,513
nmr_7_11_4.minion,1,503
nmr_7_11_5.minion,1,515
nmr_7_12_3.minion,1,504
nmr_7_12_4.minion,1,491
nmr_7_12_5.minion,1,505
nmr_7_5_3.minion,1,516
nmr_7_5_4.minion,1,494
nmr_7_5_5.minion,1,494
nmr_7_6_3.minion,1,501
nmr_7_6_4.minion,1,491
nmr_7_6_5.minion,1,520
nmr_7_7_3.minion,1,491
nmr_7_7_4.minion,1,491
nmr_7_7_5.minion,1,475
nmr_7_8_3.minion,1,521
nmr_7_8_4.minion,1,492
nmr_7_8_5.minion,1,477
nmr_7_9_3.minion,1,498
nmr_7_9_4.minion,1,505
nmr_7_9_5.minion,1,493
nmr_8_10_3.minion,1,521
nmr_8_10_4.minion,1,506
nmr_8_10_5.minion,1,492
nmr_8_11_3.minion,1,521
nmr_8_11_4.minion,1,503
nmr_8_11_5.minion,1,515
nmr_8_12_3.minion,1,521
nmr_8_12_4.minion,1,492
nmr_8_12_5.minion,1,505
nmr_8_5_3.minion,1,521
nmr_8_5_4.minion,1,494
nmr_8_5_5.minion,1,494
nmr_8_6_3.minion,1,521
nmr_8_6_4.minion,1,492
nmr_8_6_5.minion,1,520
nmr_8_7_3.minion,1,521
nmr_8_7_4.minion,1,492
nmr_8_7_5.minion,1,477
nmr_8_8_3.minion,1,521
nmr_8_8_4.minion,1,492
nmr_8_8_5.minion,1,477
nmr_8_9_3.minion,1,521
nmr_8_9_4.minion,1,505
nmr_8_9_5.minion,1,493
nmr_9_10_3.minion,1,500
nmr_9_10_4.minion,1,506
nmr_9_10_5.minion,1,493
nmr_9_11_3.minion,1,513
nmr_9_11_4.minion,1,505
nmr_9_11_5.minion,1,515
nmr_9_12_3.minion,1,504
nmr_9_12_4.minion,1,505
nmr_9_12_5.minion,1,505
nmr_9_5_3.minion,1,516
nmr_9_5_4.minion,1,505
nmr_9_5_5.minion,1,494
nmr_9_6_3.minion,1,501
nmr_9_6_4.minion,1,505
nmr_9_6_5.minion,1,520
nmr_9_7_3.minion,1,498
nmr_9_7_4.minion,1,505
nmr_9_7_5.minion,1,493
nmr_9_8_3.minion,1,521
nmr_9_8_4.minion,1,505
nmr_9_8_5.minion,1,493
nmr_9_9_3.minion,1,498
nmr_9_9_4.minion,1,505
nmr_9_9_5.minion,1,493
ortholatin-10.xml.minion,1,1000
ortholatin-15.xml.conv.minion,1,1000
ortholatin-20.xml.conv.minion,1,1000
ortholatin-2.xml.minion,1,892
ortholatin-5.xml.minion,1,1000
ortholatin-6.xml.minion,1,1000
ortholatin-7.xml.minion,1,1000
ortholatin-8.xml.minion,1,1000
ortholatin-9.xml.minion,1,1000
peg10.minion.converted.minion.gz,1,572
peg11.minion.converted.minion.gz,1,572
peg12.minion.converted.minion.gz,1,572
peg13.minion.converted.minion.gz,1,572
peg14.minion.converted.minion.gz,1,572
peg15.minion.converted.minion.gz,1,572
peg16.minion.converted.minion.gz,1,572
peg17.minion.converted.minion.gz,1,572
peg18.minion.converted.minion.gz,1,572
peg19.minion.converted.minion.gz,1,572
peg1.minion.converted.minion.gz,1,572
peg20.minion.converted.minion.gz,1,572
peg21.minion.converted.minion.gz,1,572
peg22.minion.converted.minion.gz,1,572
peg23.minion.converted.minion.gz,1,572
peg24.minion.converted.minion.gz,1,572
peg25.minion.converted.minion.gz,1,572
peg26.minion.converted.minion.gz,1,572
peg27.minion.converted.minion.gz,1,572
peg28.minion.converted.minion.gz,1,572
peg29.minion.converted.minion.gz,1,572
peg2.minion.converted.minion.gz,1,572
peg30.minion.converted.minion.gz,1,572
peg31.minion.converted.minion.gz,1,572
peg32.minion.converted.minion.gz,1,572
peg33.minion.converted.minion.gz,1,572
peg3.minion.converted.minion.gz,1,572
peg4.minion.converted.minion.gz,1,572
peg5.minion.converted.minion.gz,1,572
peg6.minion.converted.minion.gz,1,572
peg7.minion.converted.minion.gz,1,572
peg8.minion.converted.minion.gz,1,572
peg9.minion.converted.minion.gz,1,572
pigeons-10_ext.xml.minion,1,1000
pigeons-10.xml.minion.conv.minion,1,96
pigeons-11_ext.xml.minion,1,1000
pigeons-11.xml.minion.conv.minion,1,104
pigeons-12_ext.xml.minion,1,1000
pigeons-12.xml.minion.conv.minion,1,99
pigeons-13_ext.xml.minion,1,1000
pigeons-13.xml.minion.conv.minion,1,97
pigeons-14_ext.xml.minion,1,1000
pigeons-14.xml.minion.conv.minion,1,87
pigeons-15_ext.xml.minion,1,1000
pigeons-15.xml.minion.conv.minion,1,88
pigeons-16.xml.minion.conv.minion,1,72
pigeons-18_ext.xml.minion,1,1000
pigeons-18.xml.minion.conv.minion,1,55
pigeons-20_ext.xml.minion,1,1000
pigeons-20.xml.minion.conv.minion,1,56
pigeons-25_ext.xml.minion,1,1000
pigeons-25.xml.minion.conv.minion,1,50
pigeons-30_ext.xml.minion,1,1000
pigeons-30.xml.minion.conv.minion,1,32
pigeons-35_ext.xml.minion,1,1000
pigeons-35.xml.minion.conv.minion,1,25
pigeons-40_ext.xml.minion,1,1000
pigeons-40.xml.minion.conv.minion,1,29
pigeons-45_ext.xml.minion,1,1000
pigeons-45.xml.minion.conv.minion,1,24
pigeons-50_ext.xml.minion,1,1000
pigeons-50.xml.minion.conv.minion,1,24
pigeons-5_ext.xml.minion,1,1000
pigeons-5.xml.minion.conv.minion,1,263
pigeons-6_ext.xml.minion,1,1000
pigeons-6.xml.minion.conv.minion,1,184
pigeons-7_ext.xml.minion,1,1000
pigeons-7.xml.minion.conv.minion,1,169
pigeons-8_ext.xml.minion,1,1000
pigeons-8.xml.minion.conv.minion,1,154
pigeons-9_ext.xml.minion,1,1000
pigeons-9.xml.minion.conv.minion,1,136
pret-150-25_ext.xml.minion.converted.minion.gz,1,501
pret-150-40_ext.xml.minion.converted.minion.gz,1,501
pret-150-60_ext.xml.minion.converted.minion.gz,1,501
pret-150-75_ext.xml.minion.converted.minion.gz,1,501
pret-60-25_ext.xml.minion.converted.minion.gz,1,501
pret-60-40_ext.xml.minion.converted.minion.gz,1,501
pret-60-60_ext.xml.minion.converted.minion.gz,1,501
pret-60-75_ext.xml.minion.converted.minion.gz,1,501
qcp-10-67-0_ext.xml.minion.gz,1,112
qcp-10-67-1_ext.xml.minion.gz,1,112
qcp-10-67-2_ext.xml.minion.gz,1,112
qcp-10-67-3_ext.xml.minion.gz,1,112
qcp-10-67-4_ext.xml.minion.gz,1,112
qcp-10-67-5_ext.xml.minion.gz,1,112
qcp-10-67-6_ext.xml.minion.gz,1,112
qcp-10-67-7_ext.xml.minion.gz,1,112
qcp-10-67-8_ext.xml.minion.gz,1,112
qcp-10-67-9_ext.xml.minion.gz,1,112
qcp-15-120-0_ext.xml.minion.gz,1,82
qcp-15-120-1_ext.xml.minion.gz,1,82
qcp-15-120-2_ext.xml.minion.gz,1,82
qcp-15-120-3_ext.xml.minion.gz,1,82
qcp-15-120-4_ext.xml.minion.gz,1,82
qcp-15-120-5_ext.xml.minion.gz,1,82
qcp-15-120-6_ext.xml.minion.gz,1,82
qcp-15-120-7_ext.xml.minion.gz,1,82
qcp-15-120-8_ext.xml.minion.gz,1,82
qcp-15-120-9_ext.xml.minion.gz,1,82
qcp-20-187-0_ext.xml.minion.gz,1,63
qcp-20-187-1_ext.xml.minion.gz,1,63
qcp-20-187-2_ext.xml.minion.gz,1,63
qcp-20-187-3_ext.xml.minion.gz,1,63
qcp-20-187-4_ext.xml.minion.gz,1,63
qcp-20-187-5_ext.xml.minion.gz,1,63
qcp-20-187-6_ext.xml.minion.gz,1,63
qcp-20-187-7_ext.xml.minion.gz,1,63
qcp-20-187-8_ext.xml.minion.gz,1,63
qcp-20-187-9_ext.xml.minion.gz,1,63
qcp-25-264-0_ext.xml.minion.gz,1,57
qcp-25-264-1_ext.xml.minion.gz,1,57
qcp-25-264-2_ext.xml.minion.gz,1,57
qcp-25-264-3_ext.xml.minion.gz,1,57
qcp-25-264-4_ext.xml.minion.gz,1,57
qcp-25-264-5_ext.xml.minion.gz,1,57
qcp-25-264-6_ext.xml.minion.gz,1,57
qcp-25-264-7_ext.xml.minion.gz,1,57
qcp-25-264-8_ext.xml.minion.gz,1,57
qcp-25-264-9_ext.xml.minion.gz,1,57
queens-100.xml.minion.conv.minion,1,989
queens-10.xml.minion.conv.minion,1,910
queens-120.xml.minion.conv.minion,1,987
queens-12.xml.minion.conv.minion,1,908
queens-150.xml.minion.conv.minion,1,994
queens-15.xml.minion.conv.minion,1,934
queens-20.xml.minion.conv.minion,1,953
queens-30.xml.minion.conv.minion,1,968
queens-4.xml.minion.conv.minion,1,746
queens-50.xml.minion.conv.minion,1,985
queens-5-5-3-ext.xml.minion.converted.minion.gz,1,324
queens-5-5-4-ext.xml.minion.converted.minion.gz,1,263
queens-5-5-5-ext.xml.minion.converted.minion.gz,1,184
queens-80.xml.minion.conv.minion,1,996
queens-8.xml.minion.conv.minion,1,877
qwh-10-57-0_ext.xml.minion.gz,1,112
qwh-10-57-1_ext.xml.minion.gz,1,112
qwh-10-57-2_ext.xml.minion.gz,1,112
qwh-10-57-3_ext.xml.minion.gz,1,112
qwh-10-57-4_ext.xml.minion.gz,1,108
qwh-10-57-5_ext.xml.minion.gz,1,112
qwh-10-57-6_ext.xml.minion.gz,1,112
qwh-10-57-7_ext.xml.minion.gz,1,112
qwh-10-57-8_ext.xml.minion.gz,1,112
qwh-10-57-9_ext.xml.minion.gz,1,112
qwh-15-106-0_ext.xml.minion.gz,1,82
qwh-15-106-1_ext.xml.minion.gz,1,82
qwh-15-106-2_ext.xml.minion.gz,1,82
qwh-15-106-3_ext.xml.minion.gz,1,82
qwh-15-106-4_ext.xml.minion.gz,1,82
qwh-15-106-5_ext.xml.minion.gz,1,82
qwh-15-106-6_ext.xml.minion.gz,1,82
qwh-15-106-7_ext.xml.minion.gz,1,82
qwh-15-106-8_ext.xml.minion.gz,1,82
qwh-15-106-9_ext.xml.minion.gz,1,82
qwh-20-166-0_ext.xml.minion.gz,1,63
qwh-20-166-1_ext.xml.minion.gz,1,63
qwh-20-166-2_ext.xml.minion.gz,1,63
qwh-20-166-3_ext.xml.minion.gz,1,63
qwh-20-166-4_ext.xml.minion.gz,1,63
qwh-20-166-5_ext.xml.minion.gz,1,63
qwh-20-166-6_ext.xml.minion.gz,1,63
qwh-20-166-7_ext.xml.minion.gz,1,63
qwh-20-166-8_ext.xml.minion.gz,1,63
qwh-20-166-9_ext.xml.minion.gz,1,63
qwh-25-235-0_ext.xml.minion.gz,1,57
qwh-25-235-1_ext.xml.minion.gz,1,57
qwh-25-235-2_ext.xml.minion.gz,1,57
qwh-25-235-3_ext.xml.minion.gz,1,57
qwh-25-235-4_ext.xml.minion.gz,1,57
qwh-25-235-5_ext.xml.minion.gz,1,57
qwh-25-235-6_ext.xml.minion.gz,1,57
qwh-25-235-7_ext.xml.minion.gz,1,57
qwh-25-235-8_ext.xml.minion.gz,1,57
qwh-25-235-9_ext.xml.minion.gz,1,57
rand-2-30-15-306-230-11_ext.xml.minion.gz,1,628
rand-2-30-15-306-230-13_ext.xml.minion.gz,1,720
rand-2-30-15-306-230-15_ext.xml.minion.gz,1,776
rand-2-30-15-306-230-17_ext.xml.minion.gz,1,678
rand-2-30-15-306-230-19_ext.xml.minion.gz,1,770
rand-2-30-15-306-230-1_ext.xml.minion.gz,1,678
rand-2-30-15-306-230-21_ext.xml.minion.gz,1,719
rand-2-30-15-306-230-23_ext.xml.minion.gz,1,650
rand-2-30-15-306-230-25_ext.xml.minion.gz,1,586
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,635
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,719
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,627
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,649
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,647
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,662
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,631
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,678
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,698
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,687
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,597
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,654
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,608
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,640
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,660
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,654
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,686
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,678
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,791
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,676
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,697
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,755
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,655
rand-2-30-15-306-230-fcd-25_ext.xml.minion.gz,1,584
rand-2-30-15-306-230-fcd-27_ext.xml.minion.gz,1,594
rand-2-30-15-306-230-fcd-29_ext.xml.minion.gz,1,731
rand-2-30-15-306-230-fcd-31_ext.xml.minion.gz,1,618
rand-2-30-15-306-230-fcd-33_ext.xml.minion.gz,1,661
rand-2-30-15-306-230-fcd-35_ext.xml.minion.gz,1,629
rand-2-30-15-306-230-fcd-37_ext.xml.minion.gz,1,706
rand-2-30-15-306-230-fcd-39_ext.xml.minion.gz,1,646
rand-2-30-15-306-230-fcd-41_ext.xml.minion.gz,1,729
rand-2-30-15-306-230-fcd-43_ext.xml.minion.gz,1,673
rand-2-30-15-306-230-fcd-45_ext.xml.minion.gz,1,559
rand-2-30-15-306-230-fcd-47_ext.xml.minion.gz,1,645
rand-2-30-15-306-230-fcd-49_ext.xml.minion.gz,1,581
rand-23-23-253-131-46021_ext.xml.minion.gz,1,291
rand-23-23-253-131-47021_ext.xml.minion.gz,1,288
rand-23-23-253-131-48021_ext.xml.minion.gz,1,292
rand-23-23-253-131-49021_ext.xml.minion.gz,1,292
rand-23-23-253-131-50021_ext.xml.minion.gz,1,284
rand-23-23-253-131-51021_ext.xml.minion.gz,1,291
rand-23-23-253-131-52021_ext.xml.minion.gz,1,286
rand-23-23-253-131-53021_ext.xml.minion.gz,1,283
rand-23-23-253-131-54021_ext.xml.minion.gz,1,291
rand-23-23-253-131-55021_ext.xml.minion.gz,1,291
rand-2-40-11-414-200-11_ext.xml.minion.gz,1,321
rand-2-40-11-414-200-13_ext.xml.minion.gz,1,317
rand-2-40-11-414-200-15_ext.xml.minion.gz,1,311
rand-2-40-11-414-200-17_ext.xml.minion.gz,1,364
rand-2-40-11-414-200-19_ext.xml.minion.gz,1,319
rand-2-40-11-414-200-1_ext.xml.minion.gz,1,352
rand-2-40-11-414-200-21_ext.xml.minion.gz,1,314
rand-2-40-11-414-200-23_ext.xml.minion.gz,1,325
rand-2-40-11-414-200-25_ext.xml.minion.gz,1,302
rand-2-40-11-414-200-27_ext.xml.minion.gz,1,313
rand-2-40-11-414-200-29_ext.xml.minion.gz,1,331
rand-2-40-11-414-200-31_ext.xml.minion.gz,1,301
rand-2-40-11-414-200-33_ext.xml.minion.gz,1,335
rand-2-40-11-414-200-35_ext.xml.minion.gz,1,346
rand-2-40-11-414-200-37_ext.xml.minion.gz,1,340
rand-2-40-11-414-200-39_ext.xml.minion.gz,1,311
rand-2-40-11-414-200-3_ext.xml.minion.gz,1,330
rand-2-40-11-414-200-41_ext.xml.minion.gz,1,346
rand-2-40-11-414-200-43_ext.xml.minion.gz,1,326
rand-2-40-11-414-200-45_ext.xml.minion.gz,1,334
rand-2-40-11-414-200-47_ext.xml.minion.gz,1,315
rand-2-40-11-414-200-49_ext.xml.minion.gz,1,328
rand-2-40-11-414-200-51_ext.xml.minion.gz,1,306
rand-2-40-11-414-200-53_ext.xml.minion.gz,1,345
rand-2-40-11-414-200-55_ext.xml.minion.gz,1,330
rand-2-40-11-414-200-57_ext.xml.minion.gz,1,296
rand-2-40-11-414-200-59_ext.xml.minion.gz,1,316
rand-2-40-11-414-200-5_ext.xml.minion.gz,1,320
rand-2-40-11-414-200-61_ext.xml.minion.gz,1,321
rand-2-40-11-414-200-63_ext.xml.minion.gz,1,314
rand-2-40-11-414-200-65_ext.xml.minion.gz,1,304
rand-2-40-11-414-200-67_ext.xml.minion.gz,1,342
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,304
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,321
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,300
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,317
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,310
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,319
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,337
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,431
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,446
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,451
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,439
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,435
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,431
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,429
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,478
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,444
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,442
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,457
rand-2-40-16-250-350-31_ext.xml.minion.gz,1,448
