@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,0.0806,0.171,0.0044,0.0001,0.2106,0.8225,0.1011,0.5284,0.061,0.2727,0.9172,0.0382,0.529,0.0753,0.0447,1.036
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0.7799,0.0171,0.8382,0.3999,0.5,4.2176,0.7548,0.8155,0.964,0.985,1.2367,0.3374,0.8591,0.6814,0.422,1.1718
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,0.0158,0.0228,0.0551,0.0165,0.4994,2.2611,0.1518,0.0607,0.1125,0.9769,1.1128,0.081,0.0667,0.1082,0.4397,1.9947
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0.3938,0.0058,0.6918,0.6918,0,0.2847,0.9269,0.9997,0.6918,0.535,0.6732,0.0012,0.9997,0.6919,0,0.6744
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,0.0741,0.1442,0.0632,0.0198,0.2556,1.6474,0.6701,0.543,0.2249,0.9403,1.1991,0.1052,0.3972,0.1967,0.084,1.5502
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0.8596,0.0753,0.873,0.7259,0.4772,3.8605,0.9329,0.8906,0.9183,0.8298,0.8091,0.2111,0.8873,0.7695,0.076,1.2577
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,0.0097,0.013,0.1973,0.1964,1,1.3217,0.047,0.0098,0.618,1,0.1824,0.2887,0.0104,0.37,0.5,1.0605
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,0.8293,0.0178,0.9995,0.7692,0.5,4.0371,0.271,0.9406,1,0.985,0.7405,0.3273,0.9403,0.8042,0.3607,0.8958
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,0.6535,0.2405,0.85,0.741,0.172,2.3683,0.6483,0.9387,0.9005,0.7778,0.9944,0.1536,0.887,0.7478,0.056,1.148
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,0.1532,0.2085,0.1538,0.0731,0.2531,2.1136,0.3207,0.7315,0.3555,0.6667,1.0316,0.0874,0.5133,0.2178,0.1145,1.2668
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,0.3102,0.2017,0.4213,0.2144,1,3.3025,0.6036,0.697,0.6103,1,1.496,0.156,0.5484,0.4248,0.1416,1.6778
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,0.1455,0.1376,0.5911,0.3357,0.4562,3.177,0.3792,0.5327,0.7634,0.9238,1.675,0.1506,0.5145,0.5426,0.1483,1.8018
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0.0223,0.2081,0.0253,0.0028,0.135,1.793,0.7208,0.5028,0.0984,0.25,0.8921,0.0707,0.4064,0.0734,0.1309,1.4436
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0.5939,0.1704,0.6354,0.2231,0.2023,3.1086,0.7536,0.9031,0.8014,0.7895,1.0111,0.1578,0.7491,0.5277,0.0319,1.3593
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,0.093,0.2103,0.156,0.1488,1,1.7663,0.15,0.8329,0.1919,1,1.0117,0.0959,0.3574,0.1953,0.1241,1.2332
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,0.1489,0.1962,0.5502,0.1545,0.2432,2.0728,0.2904,0.8351,0.5724,0.9245,1.1357,0.1815,0.4242,0.4021,0.1749,1.2526
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,0.1291,0.1264,0.6619,0.5458,0.4548,2.7419,0.117,0.4442,0.7547,0.9385,1.6713,0.1566,0.4753,0.605,0.1489,1.8279
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,0.145,0.1427,0.5921,0.2638,0.4329,3.2379,0.5574,0.559,0.815,0.9365,1.6648,0.1656,0.5366,0.5422,0.1564,1.7671
SAT_RACE2008/mizh-md5-47-5.cnf,1,0.0724,0.17,0.0107,0.0001,0.1579,0.9786,0.099,0.5427,0.0889,0.3333,0.9028,0.0385,0.5294,0.0823,0.0483,1.0064
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,0.0489,0.019,0.9504,0.8557,0.5,1.2135,0.5869,0.094,0.9756,0.9973,2.3423,0.2294,0.9632,0.8989,0.2478,0.3595
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,0.1891,0.1153,0.6824,0.494,1,3.1553,0.4823,0.7556,0.7361,1,1.311,0.1634,0.5478,0.6087,0.1226,1.4178
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,0.1211,0.1373,0.6209,0.4461,0.4619,2.8856,0.1566,0.466,0.7475,0.9677,1.5938,0.1509,0.4493,0.5733,0.1492,1.7413
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,0.139,0.1314,0.6232,0.4457,0.4612,2.88,0.1707,0.4748,0.7516,0.9699,1.6777,0.1528,0.48,0.5704,0.1481,1.8267
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,0.0928,0.2099,0.156,0.1488,1,1.783,0.1423,0.8308,0.1919,1,1.0179,0.0964,0.358,0.1956,0.1216,1.2414
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0.5243,0.1468,0.7926,0.3512,0.0861,2.9027,0.5855,0.8684,0.8883,0.8333,1.092,0.1493,0.6977,0.6475,0.0461,1.4142
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0.3917,0.0081,0.6928,0.6928,0,0.0335,0.9375,0.9993,0.6928,0.5335,0.6746,0.002,0.9993,0.6929,0,0.6766
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,0.5673,0.1586,0.6145,0.1975,0.1922,3.1308,0.6988,0.9277,0.7834,0.8095,0.9716,0.1585,0.745,0.5096,0.0304,1.3052
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,0.0157,0.0063,0.5049,0.3663,0.1871,2.5287,0.8201,0.9291,0.7359,0.9277,0.41,0.2938,0.9291,0.5243,0.0079,0.616
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,0.9262,0.0121,1,0.9978,0.5,4.2466,0.5044,0.976,1,0.9852,0.3943,0.276,0.976,0.9269,0.2273,0.5301
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0.9,0.15,0.8422,0.8422,0.1947,0,0.9043,0.9,0.8422,0,0.3251,0,0.9,0.8422,0.1946,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,0.3399,0.2468,0.1062,0.0794,0.2792,1.8815,0.6568,0.8689,0.3209,0.6364,0.9998,0.0733,0.5256,0.1845,0.0488,1.2126
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0.3929,0.0068,0.6916,0.6916,0,0.3102,0.9296,0.9995,0.6916,0.5344,0.6737,0.0015,0.9995,0.6917,0,0.6752
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,1,0.6328,0.1854,0.7424,0.2576,0.1379,2.8578,0.6125,0.8666,0.8343,0.75,1.0144,0.1606,0.7521,0.5801,0.0314,1.3883
SAT_Competition2011/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,0.8552,0.0269,0.7346,0.4699,0.5,4.3219,0.5729,0.9576,0.9394,0.9787,0.655,0.2988,0.6858,0.6738,0.4999,1.1461
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0.6162,0.2033,0.4139,0.1284,0.1596,2.4933,0.7885,0.8738,0.8067,0.7333,1.0511,0.1592,0.7471,0.4548,0.0394,1.405
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,0.5146,0.1867,0.5068,0.2226,0.4524,3.2023,0.5059,0.7459,0.7553,0.8947,1.4593,0.1595,0.6158,0.4926,0.1079,1.6928
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,0.1844,0.1144,0.6829,0.4997,1,3.1443,0.4981,0.7576,0.7361,1,1.3009,0.1635,0.5413,0.6108,0.1247,1.4042
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,0.6057,0.175,0.6509,0.2366,0.2053,3.0745,0.6072,0.8946,0.8074,0.7778,1.0153,0.1573,0.7516,0.5361,0.0321,1.3709
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b10.cnf,1,0.9264,0.0121,1,0.9978,0.5,4.251,0.0017,0.9761,1,0.9852,0.3937,0.276,0.976,0.9269,0.2273,0.5294
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0.0616,0.1745,0.0144,0.0014,0.2389,1.0519,0.0852,0.5552,0.1034,0.6667,0.8813,0.0423,0.5123,0.0984,0.0576,1.0578
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_11-k25.cnf,1,0.499,0.1503,0.6199,0.2917,0.4969,3.4636,0.2018,0.6964,0.8123,0.8095,1.6033,0.1541,0.6144,0.5528,0.0973,1.863
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0.7681,0.0176,0.8347,0.3905,0.5,4.2037,0.7549,0.8058,0.9613,0.985,1.2848,0.3368,0.8521,0.676,0.4309,1.2202
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0.0806,0.171,0.0044,0.0001,0.2106,0.8222,0.0927,0.5286,0.0606,0.2727,0.9173,0.0382,0.529,0.0751,0.0447,1.0358
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-2.0-b6.cnf,1,0.4054,0.025,0.9814,0.5914,0.5,4.0226,0.5064,0.9691,0.9995,0.9618,0.9084,0.2413,0.9746,0.8308,0.5,0.9215
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0.3931,0.0065,0.6915,0.6915,0,0.3038,0.9409,0.9996,0.6915,0.5345,0.6736,0.0015,0.9996,0.6917,0,0.675
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,0.1155,0.1804,0.1568,0.0403,0.2404,2.1792,0.3127,0.7202,0.5573,0.8889,1.3301,0.2463,0.3816,0.2762,0.2402,1.5162
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0.3937,0.006,0.6917,0.6917,0,0.2903,0.9389,0.9996,0.6917,0.5349,0.6733,0.0013,0.9996,0.6918,0,0.6745
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,0.3067,0.2027,0.4203,0.2129,1,3.3051,0.5824,0.6982,0.614,1,1.4933,0.1578,0.5482,0.4247,0.1448,1.6728
SAT_RACE2008/grieu-vmpc-27.cnf,1,0.3922,0.0075,0.692,0.692,0,0.0208,0.9359,0.9994,0.692,0.5339,0.6742,0.0018,0.9994,0.6921,0,0.676
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0.8928,0.0187,1,0.9855,0.5,4.2103,0.5729,0.9716,1,0.9869,0.515,0.2832,0.9713,0.909,0.2939,0.8541
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.6135,0.1761,0.6654,0.2377,0.2002,3.0704,0.7611,0.896,0.8097,0.7647,1.0107,0.158,0.7568,0.5406,0.0319,1.3711
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,0.3922,0.1,0.7195,0.4541,0.4486,2.6728,0.4378,0.5228,0.8612,0.9259,1.8101,0.2634,0.4567,0.6343,0.0949,1.9957
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,0.3377,0.25,0.106,0.0828,0.2792,1.6763,0.3601,0.9012,0.3246,0.6364,0.9337,0.0669,0.5277,0.1806,0.0487,1.1451
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,0.6199,0.0475,0.9963,0.7945,0.5,4.0721,0.5949,0.9501,0.9999,1,0.9825,0.2523,0.9423,0.8546,0.3595,1.3557
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,0.9087,0.0476,0.9918,0.9247,1,4.2629,0.5828,0.9369,0.9996,1,0.5897,0.2634,0.9301,0.8634,0.3412,1.0028
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0.3989,0.2101,0.5328,0.2056,0.6976,3.0151,0.3258,0.7003,0.7722,1,1.7291,0.201,0.5645,0.5005,0.1399,1.8608
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0.0722,0.1699,0.0107,0.0001,0.1579,0.9811,0.0841,0.5427,0.0896,0.3333,0.9025,0.0385,0.5294,0.0826,0.0485,1.0057
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,0.1786,0.1815,0.293,0.04,0.5,2.5145,0.1976,0.8307,0.5,0.8958,1.1103,0.1635,0.5003,0.3053,0.5,1.3778
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.0097,0.013,0.1973,0.1964,1,1.3217,0.0406,0.0098,0.618,1,0.1824,0.2887,0.0104,0.37,0.5,1.0605
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,0.5165,0.1453,0.772,0.2523,0.0893,2.8848,0.397,0.8687,0.8723,0.8462,1.0915,0.1489,0.6942,0.5781,0.054,1.4082
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.666,0.2411,0.851,0.756,0.1708,2.3663,0.717,0.9395,0.9005,0.7838,0.9784,0.1526,0.8972,0.7561,0.0559,1.1272
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0.5707,0.1696,0.7465,0.2041,0.13,2.8377,0.7733,0.8749,0.8374,0.8333,1.0417,0.164,0.7257,0.5632,0.0299,1.3742
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.1439,0.2025,0.115,0.0432,0.3026,1.4789,0.1908,0.6685,0.3699,0.6667,1.0107,0.061,0.5382,0.1912,0.066,1.2071
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,0.0147,0.0062,0.4507,0.2497,0.1846,2.2962,0.8391,0.9379,0.7741,0.9164,0.3736,0.3059,0.9379,0.5056,0.0397,0.5869
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0.9796,0.1112,0.9994,0.9952,0.5,1.1015,0.9392,0.9797,1,0.9598,0.1306,0.077,0.9795,0.9895,0.0244,0.8087
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.0266,0.0111,0.5234,0.4209,0.1698,2.3353,0.7584,0.9016,0.6183,0.9188,0.5416,0.2909,0.9016,0.5221,0.0216,0.6598
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,0.2331,0.1991,0.3083,0.1324,0.4999,2.5292,0.2121,0.7369,0.5116,0.9615,1.4514,0.1742,0.5255,0.3364,0.1514,1.5902
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,0.5394,0.2054,0.9491,0.8172,0.5,1.7079,0.5816,0.7926,0.981,0.9996,1.2049,0.1567,0.8975,0.8812,0.2313,1.2447
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0.5664,0.1587,0.6216,0.1863,0.2029,3.1,0.7377,0.9247,0.7928,0.8095,0.9804,0.1606,0.7449,0.5095,0.0305,1.3132
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0.381,0.0422,0.667,0.3745,0.2877,4.1022,0.8655,0.6394,0.9035,0.9063,2.2077,0.2886,0.6603,0.6236,0.1625,2.129
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0.6329,0.1856,0.7454,0.2777,0.134,2.8726,0.7374,0.8663,0.8338,0.75,1.0139,0.1605,0.7519,0.5808,0.0326,1.3877
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,0.1267,0.1291,0.6433,0.493,0.4617,2.8421,0.0939,0.4583,0.7629,0.9699,1.6408,0.1533,0.4686,0.5898,0.1478,1.7856
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,0.6569,0.2405,0.8519,0.7486,0.1713,2.3635,0.6541,0.9396,0.9009,0.7778,0.9873,0.1527,0.8906,0.7518,0.0558,1.1384
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,0.1225,0.1334,0.6239,0.3101,0.4559,3.047,0.3031,0.5486,0.8234,0.957,1.6056,0.1543,0.5312,0.5706,0.15,1.7151
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf,1,0.3121,0.1818,0.3926,0.1647,0.2634,2.5713,0.9326,0.6876,0.6173,0.6667,1.3734,0.1284,0.6008,0.3976,0.1064,1.5682
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,0.541,0.1378,0.6641,0.3562,0.4755,3.6848,0.1274,0.6816,0.8364,1,1.6017,0.1665,0.6074,0.5879,0.1015,1.9396
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-15-u.cnf,1,0.587,0.1643,0.6275,0.201,0.2013,3.0716,0.7272,0.9228,0.7929,0.7895,0.9755,0.1605,0.7537,0.5164,0.0303,1.3211
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,0.3255,0.1964,0.1413,0.093,0.2852,1.6859,0.819,0.6713,0.2217,0.8438,1.2541,0.0528,0.5425,0.1812,0.0519,1.4266
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0.5936,0.1707,0.6584,0.217,0.1996,3.0563,0.4458,0.8988,0.8106,0.7895,1.0171,0.1596,0.7485,0.5321,0.0319,1.3648
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-03.cnf,1,0.9264,0.0121,1,0.9978,0.5,4.251,0.0269,0.9761,1,0.9852,0.3937,0.276,0.976,0.9269,0.2273,0.5294
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,0.0913,0.0685,0.2169,0.0458,0.3572,1.5295,0.6284,0.2123,0.3697,1,0.6749,0.0473,0.1457,0.2283,0.1892,0.436
SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf,1,0.5376,0.1489,0.6135,0.1802,0.2114,3.1155,0.5659,0.934,0.785,0.8333,0.9652,0.1603,0.7346,0.4998,0.0301,1.2799
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,0.6211,0.1742,0.6597,0.2443,0.2004,3.0524,0.5389,0.915,0.797,0.7778,0.9733,0.158,0.7671,0.5355,0.0306,1.3413
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,0.5114,0.1664,0.5967,0.3413,0.454,2.9996,0.2309,0.6517,0.8276,0.9024,1.4856,0.1535,0.6179,0.5705,0.1726,1.7376
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0.9186,0.0434,0.9978,0.9488,1,4.2501,0.3731,0.9417,1,1,0.5463,0.2614,0.9362,0.8861,0.3162,0.96
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.6614,0.2408,0.8535,0.7552,0.1729,2.3542,0.6798,0.9401,0.9016,0.7778,0.9809,0.1523,0.894,0.7551,0.0557,1.132
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0.5936,0.1707,0.6594,0.2185,0.1986,3.0563,0.781,0.8988,0.8104,0.7895,1.0171,0.1596,0.7485,0.5326,0.0319,1.3648
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,0.1436,0.1966,0.5521,0.1551,0.2415,2.0616,0.2926,0.8364,0.5714,0.8966,1.123,0.1831,0.425,0.4054,0.1749,1.2378
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k50.cnf,1,0.5815,0.1486,0.6625,0.3095,0.3492,3.4368,0.2492,0.7234,0.8195,0.8846,1.4999,0.1559,0.6738,0.5758,0.0838,1.7983
SAT_RACE2008/ibm-2002-25r-k10.cnf,1,0.6632,0.1123,0.7539,0.4102,0.4065,3.5614,0.4699,0.7616,0.8918,0.8222,1.4135,0.1677,0.7441,0.644,0.0825,1.6666
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0.0826,0.172,0.0061,0.0002,0.2106,0.846,0.1012,0.5335,0.0669,0.2727,0.9209,0.0385,0.5302,0.0777,0.0447,1.0398
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,0.9575,0.0737,0.9218,0.9059,0.1675,2.0274,0.9174,0.9637,0.9305,0.9091,0.2706,0.2521,0.9575,0.8879,0.0036,0.8708
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-10.cnf,1,0.0616,0.1746,0.0145,0.0015,0.2403,1.0562,0.087,0.5559,0.1034,0.6667,0.8811,0.0427,0.5127,0.0985,0.0569,1.0577
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.7903,0.044,0.5923,0.5263,1,0.1101,0.5549,0.7903,0.6665,1,0.5612,0.0716,0.593,0.5977,0.0265,1.3272
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0.8284,0.074,0.8705,0.6911,0.4656,3.7609,0.9232,0.8747,0.9185,0.8,0.9347,0.2187,0.8709,0.7481,0.1125,1.3314
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf,1,0.243,0.1736,0.3841,0.1778,0.2413,2.5841,0.256,0.6403,0.5615,0.6667,1.3359,0.127,0.5197,0.3899,0.1431,1.5035
SAT_RACE2008/schup-l2s-abp4-1-k31.cnf,1,0.3034,0.2074,0.3672,0.1516,0.2415,2.8668,0.7442,0.8133,0.5558,0.6364,1.2677,0.1434,0.5331,0.3609,0.203,1.4888
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf,1,0.2299,0.156,0.7121,0.6038,0.3023,1.7756,0.6899,0.6934,0.7423,0.6667,1.0593,0.0709,0.2463,0.6547,0.1014,1.269
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0.3931,0.0065,0.6915,0.6915,0,0.3038,0.9459,0.9996,0.6915,0.5345,0.6736,0.0015,0.9996,0.6917,0,0.675
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,0.1971,0.0896,0.6051,0.3874,1,3.1177,0.0623,0.6124,0.8778,1,1.6227,0.2184,0.5727,0.6243,0.0945,1.6927
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0.5987,0.176,0.7406,0.2208,0.1437,2.898,0.7348,0.8754,0.837,0.8,1.0292,0.1634,0.7393,0.5666,0.0309,1.3813
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0.3917,0.0081,0.6928,0.6928,0,0.0335,0.9343,0.9993,0.6928,0.5335,0.6746,0.002,0.6254,0.6929,0,1.0505
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0.2305,0.1566,0.7088,0.6105,0.3059,1.779,0.7786,0.6915,0.7437,0.4118,1.0652,0.0603,0.2473,0.6479,0.1004,1.2759
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,0.0161,0.0065,0.5353,0.4224,0.1909,2.3232,0.7278,0.9237,0.7013,0.9334,0.4314,0.2945,0.9237,0.5337,0.0165,0.6346
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,0.6356,0.0364,0.9987,0.9746,0.5,4.1266,0.6705,0.9589,1,1,0.933,0.2697,0.9569,0.913,0.2415,1.284
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,0.401,0.0718,0.6386,0.3379,0.5,3.7986,0.4691,0.5813,0.8785,0.9487,1.9839,0.249,0.6514,0.5962,0.3398,1.9957
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0.5497,0.1536,0.7021,0.202,0.0937,2.8965,0.7246,0.863,0.8354,0.8,1.0832,0.1478,0.7052,0.5398,0.0503,1.4231
