@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC

@DATA
patt/register/mulsol/mulsol-i-1-25.xml,1,?,1,0.92,0.2,?,0.851852
patt/register/mulsol/mulsol-i-3-05.xml,1,?,1,0.6,0.076923,?,0.536842
patt/register/mulsol/mulsol-i-1-15.xml,1,?,1,0.866667,0.2,?,0.802469
patt/register/mulsol/mulsol-i-2-15.xml,1,?,1,0.866667,0.2,?,0.775439
patt/register/mulsol/mulsol-i-4-10.xml,1,?,1,0.8,0.052632,?,0.715789
patt/register/mulsol/mulsol-i-5-10.xml,1,?,1,0.8,0.052632,?,0.715789
patt/register/mulsol/mulsol-i-5-05.xml,1,?,1,0.6,0.076923,?,0.536842
patt/register/mulsol/mulsol-i-2-20.xml,1,?,1,0.9,0.052632,?,0.805263
patt/register/mulsol/mulsol-i-1-40.xml,1,?,1,0.95,0.037037,?,0.87963
patt/register/mulsol/mulsol-i-5-29.xml,1,?,1,0.931034,0.2,?,0.833031
patt/register/mulsol/mulsol-i-2-05.xml,1,?,1,0.6,0.076923,?,0.536842
patt/register/mulsol/mulsol-i-3-25.xml,1,?,1,0.92,0.2,?,0.823158
patt/register/mulsol/mulsol-i-4-20.xml,1,?,1,0.9,0.052632,?,0.805263
patt/register/mulsol/mulsol-i-1-30.xml,1,?,1,0.933333,0.037037,?,0.864198
patt/register/mulsol/mulsol-i-1-47.xml,1,?,1,0.957447,0.2,?,0.886525
patt/register/mulsol/mulsol-i-3-31.xml,1,?,1,0.935484,0.2,?,0.837012
patt/register/mulsol/mulsol-i-5-25.xml,1,?,1,0.92,0.2,?,0.823158
patt/register/mulsol/mulsol-i-5-31.xml,1,?,1,0.935484,0.2,?,0.837012
patt/register/mulsol/mulsol-i-1-45.xml,1,?,1,0.955556,0.2,?,0.884774
patt/register/mulsol/mulsol-i-2-30.xml,1,?,1,0.933333,0.052632,?,0.835088
patt/register/mulsol/mulsol-i-2-28.xml,1,?,1,0.928571,0.052632,?,0.830827
patt/register/mulsol/mulsol-i-3-20.xml,1,?,1,0.9,0.052632,?,0.805263
patt/register/mulsol/mulsol-i-4-05.xml,1,?,1,0.6,0.076923,?,0.536842
patt/register/mulsol/mulsol-i-4-31.xml,1,?,1,0.935484,0.2,?,0.837012
patt/register/mulsol/mulsol-i-4-25.xml,1,?,1,0.92,0.2,?,0.823158
patt/register/mulsol/mulsol-i-1-10.xml,1,?,1,0.8,0.037037,?,0.740741
patt/register/mulsol/mulsol-i-1-35.xml,1,?,1,0.942857,0.2,?,0.873016
patt/register/mulsol/mulsol-i-5-15.xml,1,?,1,0.866667,0.2,?,0.775439
patt/register/mulsol/mulsol-i-1-48.xml,1,?,1,0.958333,0.037037,?,0.887346
patt/register/mulsol/mulsol-i-5-30.xml,1,?,1,0.933333,0.052632,?,0.835088
patt/register/mulsol/mulsol-i-1-20.xml,1,?,1,0.9,0.037037,?,0.833333
patt/register/mulsol/mulsol-i-2-29.xml,1,?,1,0.931034,0.2,?,0.833031
patt/register/mulsol/mulsol-i-1-46.xml,1,?,1,0.956522,0.037037,?,0.885668
patt/register/mulsol/mulsol-i-1-49.xml,1,?,1,0.959184,0.2,?,0.888133
patt/register/mulsol/mulsol-i-3-10.xml,1,?,1,0.8,0.052632,?,0.715789
patt/register/mulsol/mulsol-i-4-15.xml,1,?,1,0.866667,0.2,?,0.775439
patt/register/mulsol/mulsol-i-4-29.xml,1,?,1,0.931034,0.2,?,0.833031
patt/register/mulsol/mulsol-i-4-30.xml,1,?,1,0.933333,0.052632,?,0.835088
patt/register/mulsol/mulsol-i-5-28.xml,1,?,1,0.928571,0.052632,?,0.830827
patt/register/mulsol/mulsol-i-3-28.xml,1,?,1,0.928571,0.052632,?,0.830827
patt/register/mulsol/mulsol-i-3-29.xml,1,?,1,0.931034,0.2,?,0.833031
patt/register/zeroin/zeroin-i-3-28.xml,1,?,1,0.928571,0.055556,?,0.825397
patt/register/zeroin/zeroin-i-2-20.xml,1,?,1,0.9,0.055556,?,0.8
patt/register/zeroin/zeroin-i-1-46.xml,1,?,1,0.956522,0.034483,?,0.890555
patt/register/zeroin/zeroin-i-1-05.xml,1,?,1,0.6,0.050847,?,0.558621
patt/register/zeroin/zeroin-i-3-20.xml,1,?,1,0.9,0.055556,?,0.8
patt/register/zeroin/zeroin-i-1-48.xml,1,?,1,0.958333,0.034483,?,0.892241
patt/register/zeroin/zeroin-i-1-49.xml,1,?,1,0.959184,0.2,?,0.893033
patt/register/zeroin/zeroin-i-1-30.xml,1,?,1,0.933333,0.034483,?,0.868966
patt/register/zeroin/zeroin-i-3-30.xml,1,?,1,0.933333,0.055556,?,0.82963
patt/register/zeroin/zeroin-i-1-40.xml,1,?,1,0.95,0.034483,?,0.884483
patt/register/zeroin/zeroin-i-2-05.xml,1,?,1,0.6,0.081081,?,0.533333
patt/register/zeroin/zeroin-i-2-27.xml,1,?,1,0.925926,0.2,?,0.823045
patt/register/zeroin/zeroin-i-2-25.xml,1,?,1,0.92,0.2,?,0.817778
patt/register/zeroin/zeroin-i-3-15.xml,1,?,1,0.866667,0.2,?,0.77037
patt/register/zeroin/zeroin-i-1-25.xml,1,?,1,0.92,0.2,?,0.856552
patt/register/zeroin/zeroin-i-1-20.xml,1,?,1,0.9,0.034483,?,0.837931
patt/register/zeroin/zeroin-i-2-10.xml,1,?,1,0.8,0.055556,?,0.711111
patt/register/zeroin/zeroin-i-3-05.xml,1,?,1,0.6,0.081081,?,0.533333
patt/register/zeroin/zeroin-i-2-30.xml,1,?,1,0.933333,0.055556,?,0.82963
patt/register/zeroin/zeroin-i-1-47.xml,1,?,1,0.957447,0.2,?,0.891416
patt/register/zeroin/zeroin-i-3-10.xml,1,?,1,0.8,0.055556,?,0.711111
patt/register/zeroin/zeroin-i-1-35.xml,1,?,1,0.942857,0.2,?,0.877833
patt/register/zeroin/zeroin-i-3-27.xml,1,?,1,0.925926,0.2,?,0.823045
patt/register/zeroin/zeroin-i-2-15.xml,1,?,1,0.866667,0.2,?,0.77037
patt/register/zeroin/zeroin-i-2-28.xml,1,?,1,0.928571,0.055556,?,0.825397
patt/register/zeroin/zeroin-i-3-25.xml,1,?,1,0.92,0.2,?,0.817778
patt/register/zeroin/zeroin-i-2-29.xml,1,?,1,0.931034,0.2,?,0.827586
patt/register/zeroin/zeroin-i-3-29.xml,1,?,1,0.931034,0.2,?,0.827586
patt/register/zeroin/zeroin-i-1-15.xml,1,?,1,0.866667,0.2,?,0.806897
patt/register/zeroin/zeroin-i-1-45.xml,1,?,1,0.955556,0.2,?,0.889655
patt/register/zeroin/zeroin-i-1-10.xml,1,?,1,0.8,0.034483,?,0.744828
patt/register/fpsol/fpsol2-i-1-50.xml,1,?,1,0.96,0.037037,?,0.888889
patt/register/fpsol/fpsol2-i-2-30.xml,1,?,1,0.933333,0.05,?,0.84
patt/register/fpsol/fpsol2-i-2-20.xml,1,?,1,0.9,0.05,?,0.81
patt/register/fpsol/fpsol2-i-1-05.xml,1,?,1,0.6,0.054545,?,0.555556
patt/register/fpsol/fpsol2-i-2-27.xml,1,?,1,0.925926,0.2,?,0.833333
patt/register/fpsol/fpsol2-i-1-40.xml,1,?,1,0.95,0.037037,?,0.87963
patt/register/fpsol/fpsol2-i-2-10.xml,1,?,1,0.8,0.05,?,0.72
patt/register/fpsol/fpsol2-i-1-55.xml,1,?,1,0.963636,0.2,?,0.892256
patt/register/fpsol/fpsol2-i-3-26.xml,1,?,1,0.923077,0.05,?,0.830769
patt/register/fpsol/fpsol2-i-3-25.xml,1,?,1,0.92,0.2,?,0.828
patt/register/fpsol/fpsol2-i-2-26.xml,1,?,1,0.923077,0.05,?,0.830769
patt/register/fpsol/fpsol2-i-3-30.xml,1,?,1,0.933333,0.05,?,0.84
patt/register/fpsol/fpsol2-i-1-61.xml,1,?,1,0.967213,0.2,?,0.895568
patt/register/fpsol/fpsol2-i-2-25.xml,1,?,1,0.92,0.2,?,0.828
patt/register/fpsol/fpsol2-i-2-28.xml,1,?,1,0.928571,0.05,?,0.835714
patt/register/fpsol/fpsol2-i-1-10.xml,1,?,1,0.8,0.037037,?,0.740741
patt/register/fpsol/fpsol2-i-1-60.xml,1,?,1,0.966667,0.037037,?,0.895062
patt/register/fpsol/fpsol2-i-2-05.xml,1,?,1,0.6,0.073171,?,0.54
patt/register/fpsol/fpsol2-i-1-15.xml,1,?,1,0.866667,0.2,?,0.802469
patt/register/fpsol/fpsol2-i-2-15.xml,1,?,1,0.866667,0.2,?,0.78
patt/register/fpsol/fpsol2-i-3-27.xml,1,?,1,0.925926,0.2,?,0.833333
patt/register/fpsol/fpsol2-i-1-20.xml,1,?,1,0.9,0.037037,?,0.833333
patt/register/fpsol/fpsol2-i-2-29.xml,1,?,1,0.931034,0.2,?,0.837931
patt/register/fpsol/fpsol2-i-3-28.xml,1,?,1,0.928571,0.05,?,0.835714
patt/register/fpsol/fpsol2-i-1-63.xml,1,?,1,0.968254,0.2,?,0.896531
patt/register/fpsol/fpsol2-i-3-29.xml,1,?,1,0.931034,0.2,?,0.837931
patt/register/fpsol/fpsol2-i-1-35.xml,1,?,1,0.942857,0.2,?,0.873016
patt/register/fpsol/fpsol2-i-1-65.xml,1,?,1,0.969231,0.2,?,0.897436
patt/register/fpsol/fpsol2-i-3-10.xml,1,?,1,0.8,0.05,?,0.72
patt/register/fpsol/fpsol2-i-1-30.xml,1,?,1,0.933333,0.037037,?,0.864198
patt/register/fpsol/fpsol2-i-1-25.xml,1,?,1,0.92,0.2,?,0.851852
patt/register/fpsol/fpsol2-i-1-64.xml,1,?,1,0.96875,0.037037,?,0.896991
patt/register/fpsol/fpsol2-i-1-45.xml,1,?,1,0.955556,0.2,?,0.884774
patt/register/fpsol/fpsol2-i-3-05.xml,1,?,1,0.6,0.073171,?,0.54
patt/register/fpsol/fpsol2-i-1-62.xml,1,?,1,0.967742,0.037037,?,0.896057
patt/register/fpsol/fpsol2-i-3-20.xml,1,?,1,0.9,0.05,?,0.81
patt/register/fpsol/fpsol2-i-3-15.xml,1,?,1,0.866667,0.2,?,0.78
patt/register/inithx/inithx-i-1-10.xml,1,?,1,0.8,0.035714,?,0.742857
patt/register/inithx/inithx-i-3-30.xml,1,?,1,0.933333,0.05,?,0.84
patt/register/inithx/inithx-i-1-52.xml,1,?,1,0.961538,0.035714,?,0.892857
patt/register/inithx/inithx-i-1-51.xml,1,?,1,0.960784,0.2,?,0.892157
patt/register/inithx/inithx-i-1-30.xml,1,?,1,0.933333,0.035714,?,0.866667
patt/register/inithx/inithx-i-2-05.xml,1,?,1,0.6,0.073171,?,0.54
patt/register/inithx/inithx-i-3-15.xml,1,?,1,0.866667,0.2,?,0.78
patt/register/inithx/inithx-i-1-53.xml,1,?,1,0.962264,0.2,?,0.893531
patt/register/inithx/inithx-i-1-45.xml,1,?,1,0.955556,0.2,?,0.887302
patt/register/inithx/inithx-i-3-10.xml,1,?,1,0.8,0.05,?,0.72
patt/register/inithx/inithx-i-2-30.xml,1,?,1,0.933333,0.05,?,0.84
patt/register/inithx/inithx-i-3-25.xml,1,?,1,0.92,0.2,?,0.828
patt/register/inithx/inithx-i-1-40.xml,1,?,1,0.95,0.035714,?,0.882143
patt/register/inithx/inithx-i-1-54.xml,1,?,1,0.962963,0.035714,?,0.89418
patt/register/inithx/inithx-i-3-31.xml,1,?,1,0.935484,0.2,?,0.841935
patt/register/inithx/inithx-i-2-31.xml,1,?,1,0.935484,0.2,?,0.841935
patt/register/inithx/inithx-i-3-05.xml,1,?,1,0.6,0.073171,?,0.54
patt/register/inithx/inithx-i-2-15.xml,1,?,1,0.866667,0.2,?,0.78
patt/register/inithx/inithx-i-1-05.xml,1,?,1,0.6,0.052632,?,0.557143
patt/register/inithx/inithx-i-1-20.xml,1,?,1,0.9,0.035714,?,0.835714
patt/register/inithx/inithx-i-1-50.xml,1,?,1,0.96,0.035714,?,0.891429
patt/register/inithx/inithx-i-3-20.xml,1,?,1,0.9,0.05,?,0.81
patt/register/inithx/inithx-i-2-28.xml,1,?,1,0.928571,0.05,?,0.835714
patt/register/inithx/inithx-i-2-20.xml,1,?,1,0.9,0.05,?,0.81
patt/register/inithx/inithx-i-1-15.xml,1,?,1,0.866667,0.2,?,0.804762
patt/register/inithx/inithx-i-1-35.xml,1,?,1,0.942857,0.2,?,0.87551
patt/register/inithx/inithx-i-1-25.xml,1,?,1,0.92,0.2,?,0.854286
patt/register/inithx/inithx-i-2-29.xml,1,?,1,0.931034,0.2,?,0.837931
patt/register/inithx/inithx-i-3-29.xml,1,?,1,0.931034,0.2,?,0.837931
patt/register/inithx/inithx-i-3-28.xml,1,?,1,0.928571,0.05,?,0.835714
patt/register/inithx/inithx-i-2-25.xml,1,?,1,0.92,0.2,?,0.828
patt/register/inithx/inithx-i-2-10.xml,1,?,1,0.8,0.05,?,0.72
patt/sgb/miles/miles1000-25.xml,1,?,1,0.92,0.2,?,0.788571
patt/sgb/miles/miles750-20.xml,1,?,0.945946,0.9,0.142857,?,0.642857
patt/sgb/miles/miles750-30.xml,1,?,0.964912,0.933333,0.142857,?,0.666667
patt/sgb/miles/miles750-5.xml,1,?,1,0.6,0.2,?,0.428571
patt/sgb/miles/miles750-31.xml,1,?,0.966102,0.935484,0.2,?,0.668203
patt/sgb/miles/miles1500-20.xml,1,?,1,0.9,0.034483,?,0.837931
patt/sgb/miles/miles1500-73.xml,1,?,1,0.972603,0.2,?,0.905527
patt/sgb/miles/miles250-6.xml,1,?,0.333333,0.666667,0.375,?,0.157895
patt/sgb/miles/miles1500-40.xml,1,?,1,0.95,0.034483,?,0.884483
patt/sgb/miles/miles500-19.xml,1,?,0.882353,0.894737,0.333333,?,0.447368
patt/sgb/miles/miles1000-38.xml,1,?,1,0.947368,0.071429,?,0.81203
patt/sgb/miles/miles750-15.xml,1,?,1,0.866667,0.2,?,0.619048
patt/sgb/miles/miles500-20.xml,1,?,0.888889,0.9,0.333333,?,0.45
patt/sgb/miles/miles500-15.xml,1,?,0.846154,0.866667,0.333333,?,0.433333
patt/sgb/miles/miles1000-20.xml,1,?,1,0.9,0.071429,?,0.771429
patt/sgb/miles/miles1500-50.xml,1,?,1,0.96,0.034483,?,0.893793
patt/sgb/miles/miles1000-42.xml,1,100,1,0.952381,0.071429,0,0.816327
patt/sgb/miles/miles500-18.xml,1,?,0.875,0.888889,0.333333,?,0.444444
patt/sgb/miles/miles250-7.xml,1,?,0.5,0.714286,1,?,0.181818
patt/sgb/miles/miles1500-71.xml,1,?,1,0.971831,0.2,?,0.904808
patt/sgb/miles/miles750-25.xml,1,?,1,0.92,0.2,?,0.657143
patt/sgb/miles/miles750-28.xml,1,?,0.962264,0.928571,0.142857,?,0.663265
patt/sgb/miles/miles1500-55.xml,1,?,1,0.963636,0.2,?,0.897179
patt/sgb/miles/miles1500-30.xml,1,?,1,0.933333,0.034483,?,0.868966
patt/sgb/miles/miles500-10.xml,1,?,0.75,0.8,0.333333,?,0.4
patt/sgb/miles/miles500-5.xml,1,?,0,0.6,0.529412,?,0.3
patt/sgb/miles/miles1000-41.xml,1,?,1,0.95122,0.2,?,0.815331
patt/sgb/miles/miles750-29.xml,1,?,0.963636,0.931034,0.2,?,0.665025
patt/sgb/miles/miles250-8.xml,1,?,0.571429,0.75,0.5,?,0
patt/sgb/miles/miles1000-5.xml,1,?,1,0.6,0.103448,?,0.514286
patt/sgb/miles/miles1000-30.xml,1,?,1,0.933333,0.071429,?,0.8
patt/sgb/miles/miles1500-65.xml,1,?,1,0.969231,0.2,?,0.902387
patt/sgb/miles/miles1000-35.xml,1,?,1,0.942857,0.2,?,0.808163
patt/sgb/miles/miles1000-40.xml,1,?,1,0.95,0.071429,?,0.814286
patt/sgb/miles/miles750-10.xml,1,?,1,0.8,0.142857,?,0.571429
patt/sgb/miles/miles1000-15.xml,1,?,1,0.866667,0.2,?,0.742857
patt/sgb/miles/miles1500-72.xml,1,?,1,0.972222,0.034483,?,0.905172
patt/sgb/miles/miles1500-10.xml,1,?,1,0.8,0.034483,?,0.744828
patt/sgb/miles/miles1000-10.xml,1,?,1,0.8,0.071429,?,0.685714
patt/sgb/miles/miles1000-39.xml,1,?,1,0.948718,0.2,?,0.813187
patt/sgb/miles/miles1500-70.xml,1,?,1,0.971429,0.034483,?,0.904433
patt/sgb/miles/miles1500-60.xml,1,?,1,0.966667,0.034483,?,0.9
patt/sgb/queen/queen14-14-16.xml,1,100,1,0.875,0.025,0,0.83125
patt/sgb/queen/queen13-13-13.xml,1,100,1,0.846154,0.2,0,0.800416
patt/sgb/queen/queen11-11-10.xml,1,?,1,0.8,0.032258,?,0.748387
patt/sgb/queen/queen8-12-12.xml,1,100,1,0.833333,0.038462,0,0.769231
patt/sgb/queen/queen8-8-9.xml,1,100,1,0.777778,0.2,0,0.707071
patt/sgb/queen/queen12-12-11.xml,1,?,1,0.818182,0.2,?,0.770053
patt/sgb/queen/queen10-10-12.xml,1,100,1,0.833333,0.035714,0,0.77381
patt/sgb/queen/queen10-10-9.xml,1,?,1,0.777778,0.2,?,0.722222
patt/sgb/queen/queen12-12-13.xml,1,100,1,0.846154,0.2,0,0.79638
patt/sgb/queen/queen11-11-12.xml,1,100,1,0.833333,0.032258,0,0.77957
patt/sgb/queen/queen16-16-18.xml,1,100,1,0.888889,0.021739,0,0.850242
patt/sgb/queen/queen14-14-14.xml,1,100,1,0.857143,0.025,0,0.814286
patt/sgb/queen/queen5-5-4.xml,1,?,1,0.5,0.076923,?,0.423077
patt/sgb/queen/queen13-13-12.xml,1,?,1,0.833333,0.027027,?,0.788288
patt/sgb/queen/queen13-13-14.xml,1,100,1,0.857143,0.027027,0,0.810811
patt/sgb/queen/queen8-12-11.xml,1,?,1,0.818182,0.2,?,0.755245
patt/sgb/queen/queen11-11-9.xml,1,?,1,0.777778,0.2,?,0.727599
patt/sgb/queen/queen12-12-14.xml,1,100,1,0.857143,0.029412,0,0.806723
patt/sgb/queen/queen16-16-15.xml,1,?,1,0.866667,0.2,?,0.828986
patt/sgb/queen/queen13-13-11.xml,1,?,1,0.818182,0.2,?,0.773956
patt/sgb/queen/queen14-14-13.xml,1,?,1,0.846154,0.2,?,0.803846
patt/sgb/queen/queen14-14-15.xml,1,100,1,0.866667,0.2,0,0.823333
patt/sgb/queen/queen14-14-12.xml,1,?,1,0.833333,0.025,?,0.791667
patt/sgb/queen/queen10-10-10.xml,1,100,1,0.8,0.035714,0,0.742857
patt/sgb/queen/queen9-9-10.xml,1,100,1,0.8,0.04,0,0.736
patt/sgb/queen/queen15-15-17.xml,1,100,1,0.882353,0.2,0,0.841313
patt/sgb/queen/queen7-7-6.xml,1,?,1,0.666667,0.1,?,0.596491
patt/sgb/queen/queen8-8-8.xml,1,100,1,0.75,0.045455,0,0.681818
patt/sgb/queen/queen9-9-8.xml,1,?,1,0.75,0.04,?,0.69
patt/sgb/queen/queen13-13-10.xml,1,?,1,0.8,0.027027,?,0.756757
patt/sgb/queen/queen16-16-17.xml,1,100,1,0.882353,0.2,0,0.84399
patt/sgb/queen/queen6-6-6.xml,1,?,1,0.666667,0.117647,?,0.583333
patt/sgb/queen/queen12-12-12.xml,1,100,1,0.833333,0.029412,0,0.784314
patt/sgb/queen/queen15-15-13.xml,1,?,1,0.846154,0.2,?,0.806798
patt/sgb/queen/queen8-12-8.xml,1,?,1,0.75,0.038462,?,0.692308
patt/sgb/queen/queen15-15-15.xml,1,100,1,0.866667,0.2,0,0.826357
patt/sgb/queen/queen8-12-10.xml,1,?,1,0.8,0.038462,?,0.738462
patt/sgb/queen/queen11-11-8.xml,1,?,1,0.75,0.032258,?,0.701613
patt/sgb/queen/queen9-9-9.xml,1,100,1,0.777778,0.2,0,0.715556
patt/sgb/queen/queen7-7-7.xml,1,?,1,0.714286,0.2,?,0.639098
patt/sgb/queen/queen16-16-16.xml,1,100,1,0.875,0.021739,0,0.836957
patt/sgb/queen/queen15-15-14.xml,1,?,1,0.857143,0.023256,?,0.817276
patt/sgb/queen/queen15-15-16.xml,1,100,1,0.875,0.023256,0,0.834302
patt/sgb/queen/queen16-16-14.xml,1,?,1,0.857143,0.021739,?,0.819876
patt/sgb/queen/queen12-12-10.xml,1,?,1,0.8,0.029412,?,0.752941
patt/sgb/queen/queen5-5-5.xml,1,?,1,0.6,0.111111,?,0.507692
patt/sgb/queen/queen11-11-11.xml,1,100,1,0.818182,0.2,0,0.765396
patt/sgb/queen/queen6-6-7.xml,1,?,1,0.714286,0.2,?,0.625
patt/sgb/queen/queen10-10-8.xml,1,?,1,0.75,0.035714,?,0.696429
patt/sgb/queen/queen10-10-11.xml,1,100,1,0.818182,0.2,0,0.75974
patt/sgb/book/huck-5.xml,1,?,0.75,0.6,0.272727,?,0.2
patt/sgb/book/jean-7.xml,1,?,0.6,0.714286,0.333333,?,0.238095
patt/sgb/book/homer-11.xml,1,?,0.4,0.818182,0.4,?,0
patt/sgb/book/david-10.xml,1,?,0.625,0.8,0.454545,?,0
patt/sgb/book/jean-10.xml,1,?,0.625,0.8,0.473684,?,0
patt/sgb/book/homer-8.xml,1,?,0,0.75,1,?,0
patt/sgb/book/anna-9.xml,1,?,0.625,0.777778,0.4,?,0
patt/sgb/book/homer-5.xml,1,?,0.142857,0.6,1,?,0.2
patt/sgb/book/david-9.xml,1,?,0.625,0.777778,0.333333,?,0
patt/sgb/book/huck-10.xml,1,?,0.647059,0.8,0.2,?,0
patt/sgb/book/anna-11.xml,1,?,0.555556,0.818182,0.4,?,0
patt/sgb/book/anna-10.xml,1,?,0.466667,0.8,0.4,?,0
patt/sgb/book/anna-8.xml,1,?,0.333333,0.75,0.4,?,0
patt/sgb/book/huck-11.xml,1,?,0.666667,0.818182,0.2,?,0
patt/sgb/book/huck-8.xml,1,?,0.428571,0.75,0.333333,?,0
patt/sgb/book/homer-10.xml,1,?,0.333333,0.8,0.4,?,0
patt/sgb/book/anna-5.xml,1,?,0.142857,0.6,0.647059,?,0.2
patt/sgb/book/huck-9.xml,1,?,0.571429,0.777778,0.333333,?,0
patt/sgb/book/jean-9.xml,1,?,0.625,0.777778,0.444444,?,0
patt/sgb/book/homer-13.xml,1,?,0.73913,0.846154,1,?,0
patt/sgb/book/david-11.xml,1,?,0.666667,0.818182,0.333333,?,0
patt/sgb/book/homer-12.xml,1,?,0.4,0.833333,0.4,?,0
patt/sgb/book/david-8.xml,1,?,0.5,0.75,0.5,?,0
patt/sgb/book/jean-8.xml,1,?,0.666667,0.75,0.411765,?,0
patt/sgb/book/david-5.xml,1,?,0,0.6,0.466667,?,0.2
patt/sgb/book/jean-5.xml,1,?,0.75,0.6,1,?,0.2
patt/sgb/games/games120-7.xml,1,?,1,0.714286,0.2,?,0.535714
patt/sgb/games/games120-5.xml,1,?,1,0.6,0.176471,?,0.45
patt/sgb/games/games120-8.xml,1,?,1,0.75,0.125,?,0.5625
patt/sgb/games/games120-9.xml,1,?,1,0.777778,0.2,?,0.583333
patt/school/school1-13.xml,1,?,0.73913,0.846154,0.5,?,0
patt/school/school1-nsh-13.xml,1,?,0.826087,0.846154,0.5,?,0
patt/school/school1-14.xml,1,?,0.846154,0.857143,0.454545,?,0
patt/school/school1-16.xml,1,?,0.866667,0.875,0.454545,?,0
patt/school/school1-15.xml,1,?,0.857143,0.866667,0.5,?,0
patt/school/school1-nsh-15.xml,1,100,0.851852,0.866667,0.5,0,0
patt/school/school1-nsh-14.xml,1,?,0.84,0.857143,0.454545,?,0
patt/school/school1-nsh-12.xml,1,?,0.809524,0.833333,0.454545,?,0
patt/mknap/mknap-1-4.xml,1,?,?,?,?,?,?
patt/mknap/mknap-1-3.xml,1,?,?,?,?,?,?
patt/mknap/mknap-1-5.xml,1,?,?,?,?,?,?
patt/mknap/mknap-1-2.xml,1,?,?,?,?,?,?
patt/mknap/mknap-1-6.xml,1,100,?,?,?,-1,?
patt/mknap/mknap-1-0.xml,1,?,?,?,?,?,?
patt/cjss/ft06x2-55.xml,1,92.307692,?,?,?,0,?
patt/cjss/ft06x2-54.xml,1,?,?,?,?,?,?
patt/cjss/ft06x3-55.xml,1,94.736842,?,?,?,0,?
patt/cjss/la04x3-570.xml,1,96.774194,?,?,?,0,?
patt/cjss/la04x2-572.xml,1,95.238095,?,?,?,0,?
patt/cjss/la03x2-593.xml,1,95.238095,?,?,?,0,?
patt/cjss/ft10x3-838.xml,1,96.774194,?,?,?,0,?
patt/cjss/la03x3-590.xml,1,96.774194,?,?,?,0,?
patt/cjss/ft10x2-837.xml,1,95.238095,?,?,?,0,?
patt/cjss/ft06x3-54.xml,1,94.736842,?,?,?,0,?
patt/myciel/myciel7-6.xml,1,100,1,0.666667,0.222222,-1,0.5
patt/myciel/myciel4-5.xml,1,?,1,0.6,0.272727,?,0.36
patt/myciel/myciel6-5.xml,1,100,1,0.6,0.2,-1,0.428571
patt/myciel/myciel7-5.xml,1,100,1,0.6,0.176471,-1,0.45
patt/myciel/myciel4-4.xml,1,?,1,0.5,0.2,?,0.3
patt/myciel/myciel3-3.xml,1,?,0.5,0.333333,0.333333,?,0.166667
patt/myciel/myciel7-8.xml,1,?,1,0.75,0.125,?,0.5625
patt/myciel/myciel3-4.xml,1,?,0.666667,0.5,0.2,?,0.25
patt/myciel/myciel7-4.xml,1,?,1,0.5,0.125,?,0.375
patt/myciel/myciel5-6.xml,1,?,1,0.666667,0.285714,?,0.444444
patt/myciel/myciel7-7.xml,1,100,1,0.714286,0.2,-1,0.535714
patt/myciel/myciel6-6.xml,1,100,1,0.666667,0.25,-1,0.47619
patt/myciel/myciel6-7.xml,1,?,1,0.714286,0.2,?,0.510204
patt/myciel/myciel5-4.xml,1,?,1,0.5,0.166667,?,0.333333
patt/myciel/myciel5-5.xml,1,100,1,0.6,0.230769,-1,0.4
patt/myciel/myciel6-4.xml,1,?,1,0.5,0.142857,?,0.357143
patt/tdsp/C3-2-31.xml,1,100,?,?,?,-1,?
patt/tdsp/C2-2-15.xml,1,100,?,?,?,-1,?
patt/tdsp/C7-1-240.xml,1,100,?,?,?,-1,?
patt/tdsp/C1-1-20.xml,1,100,?,?,?,-1,?
patt/tdsp/C1-2-21.xml,1,?,?,?,?,?,?
patt/tdsp/C1-1-21.xml,1,100,?,?,?,-1,?
patt/tdsp/C6-1-121.xml,1,100,?,?,?,-1,?
patt/tdsp/C3-2-30.xml,1,100,?,?,?,-1,?
patt/tdsp/C2-2-16.xml,1,100,?,?,?,-1,?
patt/tdsp/C7-2-240.xml,1,100,?,?,?,-1,?
patt/tdsp/C2-3-16.xml,1,100,?,?,?,-1,?
patt/tdsp/C5-3-91.xml,1,100,?,?,?,-1,?
patt/tdsp/C3-1-31.xml,1,100,?,?,?,-1,?
patt/tdsp/C5-3-90.xml,1,100,?,?,?,-1,?
patt/tdsp/C4-3-60.xml,1,100,?,?,?,-1,?
patt/tdsp/C1-3-21.xml,1,?,?,?,?,?,?
patt/tdsp/C2-3-15.xml,1,100,?,?,?,-1,?
patt/tdsp/C5-2-91.xml,1,100,?,?,?,-1,?
patt/tdsp/C7-1-241.xml,1,100,?,?,?,-1,?
patt/tdsp/C4-2-61.xml,1,100,?,?,?,-1,?
