@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE d_int_vars NUMERIC

@DATA
benchmarks/prize-collecting/pc.mzn_AND_benchmarks/prize-collecting/24-4-6-2.dzn,1,0.930906,0,1,0,0.491179,0.508821,0.491523,1,23.560111,1.606888,0.467423,0.996801,0.859584,0,2.292851,2.980817,1,1.807349,0.000693,0.860362,1.742675,0.969323,0.543884,1.472262,1.290307,0.533981,0.049931,-0.40675,0,1.785433,0.609611,121,121,10539.509128,0.115871,27935,0,3306.290865,770,2,55887,-0.131214,480005665,240002328.730966,589.002785,2416.852079,2958.081418,1442,0.441073,1.605079,169373.555915,1.017643,338747.822865,0.499848,14736.8,2,0.666667,0,0.347134,1,1417,24,2,721
benchmarks/radiation/radiation.mzn_AND_benchmarks/radiation/04.dzn,1,1.321984,0,0,1,0,1,0.20213,1,8.225824,1.979318,1.669843,0.424405,0.035731,0,5.560959,0.523697,5.209453,2.142352,0.001764,0.954141,1.652491,0.674047,1.632468,0.568957,0.632273,1,0,-1.85645,0,3.909655,0.917947,5180,5180,10092.988575,0.442948,67533,0,3153.063982,567,11.399278,135097,27.774943,42709,22353.5,48.80491,4302.502371,2274.090979,567,0.04878,0.311227,28.695122,0.727856,54.825417,0.499885,11862.1,37,4.625,1,0.422222,1,779,2,2,779
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_la40.dzn,1,0.331066,0,0,0,0.933057,0.066943,0.673762,1,13.485955,1.319312,0.380704,0.253299,0.596798,0,6.864425,0.613735,1,0.380704,0.00303,0.649375,1.159382,1.78143,0.94566,0.182466,1.14332,0.681818,0.318182,1.597555,0,0.354411,0.357154,10518,701.2,97328.315929,0.085209,39869,0,33978.90515,3375,2,79822,3.401551,2598243,90096.510345,27.97191,6197.700462,17783.017609,4950,0.133294,1.803042,26.687355,1.466232,769.621742,0.499474,1507.18,2,1,0,3.88046,0,3376,15,2,226
benchmarks/prize-collecting/pc.mzn_AND_benchmarks/prize-collecting/30-5-6-1.dzn,1,0.942227,0,1,0,0.492726,0.507274,0.493505,1,23.691132,1.527211,0.40292,0.997777,0.813328,0,2.316514,3.230524,1,1.70345,0.000463,0.886946,1.644525,0.981042,0.470209,1.679401,1.406824,0.528215,0.041628,-0.364281,0,1.689285,0.529256,113,113,16243.835756,0.108166,23205,0,5008.303067,1142,2,46448,-0.119448,600008663,300003503.604573,734.425081,3426.135356,4433.177976,2162,0.450962,1.798858,140780.621119,1.014547,281562.01924,0.499591,11251.9,2,0.666667,0,0.34471,1,2131,30,2,1081
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/problem_10_20_1.dzn,1,1.01935,0,0,1,0.413793,0.586207,0.296374,1,24.253497,2.343718,1.459356,0.977692,0.844926,0,7.268919,0.940992,1,1.86452,0.000699,1.227538,2.71095,0.84956,1.035728,0.501562,2.272544,0.580014,0.279525,-1.138809,0,4.809599,1.31051,11,11,24425.345749,0.607087,9447,0.000699,10401.822667,830,2,15513,-0.411527,4200006650,1116669784.363635,86.438562,7095.997198,4743.131118,1431,0.145517,0.511071,770117.092665,0.986897,2896556.310345,0.608973,6910.45,2,1,1,0.417988,1,1450,2,2,850
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_swv05.dzn,1,0.335535,0,0,0,0.949763,0.050237,0.672583,1,13.301782,1.449356,0.313121,0.196935,0.596495,0,6.69895,0.617943,1,0.313121,0.00339,0.663738,1.116645,2.10119,0.939255,0.181083,1.100747,0.677966,0.322034,1.948498,0,0.287405,0.289677,9378,468.9,114012.121348,0.074052,39413,0,39523.803522,4000,2,78976,4.023014,2036578,54888.361538,27.603564,6473.551457,21036.367586,5900,0.099975,2.119318,13.718661,1.474631,509.017246,0.49905,1074.47,2,1,0,5.129487,0,4001,20,2,201
benchmarks/prize-collecting/pc.mzn_AND_benchmarks/prize-collecting/28-4-7-8.dzn,1,0.938902,0,1,0,0.492275,0.507725,0.492944,1,23.667748,1.551091,0.422151,0.997508,0.826921,0,2.30851,3.14903,1,1.734701,0.000525,0.8792,1.673938,0.977869,0.492207,1.613125,1.424817,0.529906,0.044071,-0.376937,0,1.718354,0.55333,154,154,14197.104807,0.110597,23693,0,4400.020368,1010,2,47431,-0.122996,560007630,280003122.308211,686.364695,3073.064504,3908.530277,1906,0.448055,1.736583,149175.877628,1.01545,298352.49334,0.499526,11273.3,2,0.666667,0,0.345418,1,1877,28,2,953
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_la39.dzn,1,0.331068,0,0,0,0.933057,0.066943,0.673761,1,13.49623,1.316032,0.380704,0.253299,0.596871,0,6.869259,0.613784,1,0.380704,0.00303,0.649374,1.159382,1.78143,0.94566,0.182466,1.14332,0.681818,0.318182,1.597555,0,0.354411,0.357154,10633,708.866667,97397.750537,0.085209,25967,0,34002.834147,3375,2,52128,3.415297,2616808,90720.590805,27.992459,6200.02793,17786.606578,4950,0.133294,1.803042,26.872213,1.466232,775.120853,0.498139,1533.86,2,1,0,3.88046,0,3376,15,2,226
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_orb09.dzn,1,0.322321,0,0,0,0.899101,0.100899,0.675734,1,12.339293,1.387633,0.526778,0.335604,0.585459,0,6.473465,0.597508,1,0.526778,0.006897,0.621414,1.249361,1.38852,0.957553,0.185148,1.217016,0.689655,0.310345,1.154896,0,0.471839,0.479925,4523,452.3,26476.62431,0.103893,101302,0,9386.524165,1000,2,202705,2.566155,524523,27398.668421,25.678587,2146.072394,5126.648115,1450,0.1998,1.415029,27.371297,1.448551,523.999001,0.499751,4606.25,2,1,0,2.634211,0,1001,10,2,101
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j10_33.dzn,1,1.039826,1,0,1,0.934132,0.065868,0.311051,0,6.539159,2.624813,0.407345,0.995951,0.718085,5,3.046118,1.162765,1,1.426893,0.044053,1.038204,1.6221,1.410836,1.06734,0.483296,1.547162,0.462555,0,1.196961,0,1.284444,0.379261,83,8.3,2010.540097,0.112919,7755,0.022026,691.468743,105,2,15524,3.357243,1325,201.649811,65.391588,227.766628,544.72025,227,0.622754,1.603712,1.207484,1.359281,7.934132,0.499549,2573.29,2,1,0,2.91958,0,167,10,2,11
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_swv06.dzn,1,-1,0,0,0,0.949842,0.050158,-1,-1,13.895575,-1,0.306346,-1,0.600636,0,6.974114,0.62079,1,0.306346,-1,-1,1.112725,2.102226,0.939255,0.181083,1.100747,0.677966,0.322034,-1,-1,0.287069,0.288681,-1,-1,178144.997748,0.073994,32645,0,61720.905838,6000,2,65718,-1,4597666,120908.684615,28.791151,9882.472878,31919.922172,8850,0.099983,2.120736,20.148089,1.474754,766.149975,0.496744,336.524,2,1,0,-1,0,6001,-1,-1,301
benchmarks/prize-collecting/pc.mzn_AND_benchmarks/prize-collecting/32-4-8-3.dzn,1,0.945266,0,1,0,0.493128,0.506872,0.493976,1,23.743326,1.505503,0.385511,0.998004,0.801286,0,2.324573,3.312742,1,1.674967,0.000411,0.893817,1.617793,0.983688,0.450271,1.743291,1.390443,0.526705,0.039441,-0.352813,0,1.66268,0.507378,171,171,18439.231924,0.105866,22107,0,5658.011706,1282,2,44251,-0.11615,640009867,320004011.904966,783.529748,3797.212195,4990.890264,2434,0.453561,1.859111,133279.471847,1.013744,266559.71137,0.499582,9421.22,2,0.666667,0,0.344081,1,2401,32,2,1217
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_la07.dzn,1,0.32992,0,0,0,0.932504,0.067496,0.674426,1,11.871135,1.722025,0.411415,0.225364,0.584069,0,6.105446,0.604998,1,0.411415,0.009091,0.649822,1.176135,1.776648,0.94566,0.182466,1.14332,0.681818,0.318182,1.604681,0,0.356507,0.363329,3370,224.666667,28807.76513,0.085551,90514,0,10073.98525,1125,2,181111,3.321167,286420,10704.252874,24.74227,1952.053672,5727.915691,1650,0.133215,1.796468,9.506441,1.465364,254.369449,0.499771,5843.12,2,1,0,3.882759,0,1126,15,2,76
benchmarks/prize-collecting/pc.mzn_AND_benchmarks/prize-collecting/25-5-5-4.dzn,1,0.933096,0,1,0,0.491481,0.508519,0.491924,1,23.571576,1.591791,0.409995,0.997003,0.850563,0,2.296683,3.022253,1,1.787747,0.000644,0.865559,1.724076,0.971797,0.529863,1.508623,1.283077,0.532861,0.048325,-0.398644,0,1.767403,0.594379,92,92,11399.262218,0.1145,26747,0,3564.451674,827,2,53549,-0.129022,500006092,250002479.373016,612.86098,2574.001357,3183.363765,1552,0.442988,1.638904,163828.623442,1.017038,327657.989515,0.499486,14829.2,2,0.666667,0,0.346661,1,1526,25,2,776
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/ShawInstances_1.dzn,1,1.042185,0,0,1,0.41958,0.58042,0.310737,1,24.253497,2.332515,1.316771,0.979223,0.837775,0,7.324716,0.936898,1,1.775711,0.000352,1.542145,2.652969,1.124059,0.984725,0.68776,2.27774,0.577262,0.281591,-0.825321,0,4.769065,1.250341,21,21,48737.532941,0.60675,4954,0.000352,20809.518442,1640,2,5638,-0.414885,8400013260,2233339694.547623,86.438562,14090.932564,9424.171368,2841,0.147203,0.707896,780888.005087,0.993357,2937067.573427,0.87868,3199.22,2,0.952381,1,0.415758,1,2860,2,2,1660
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/Miller19.dzn,1,1.035305,0,0,1,0.421053,0.578947,0.310718,1,24.253497,2.297475,1.333992,0.981649,0.797154,0,7.470526,0.913025,1,1.789082,-1,1.937248,2.633058,1.225044,0.959683,0.703686,2.299361,0.57587,0.282636,-1,0,-1,1.244965,-1,-1,99354.388265,-1,1748,0.000177,42290.645022,3260,2,2900,-1,16400042500,4233353671.690472,212.877124,28496.795194,19178.732639,5661,0.144035,0.708457,742693.626612,0.993158,2877200.438596,0.602759,1496.64,2,1,1,-1,1,5700,-1,2,3300
benchmarks/prize-collecting/pc.mzn_AND_benchmarks/prize-collecting/32-4-8-6.dzn,1,0.945266,0,1,0,0.493128,0.506872,0.493976,1,23.747932,1.505503,0.385511,0.998004,0.801295,0,2.324575,3.312969,1,1.674967,0.000411,0.893817,1.617793,0.983688,0.450271,1.743291,1.390443,0.526705,0.039441,-0.352813,0,1.66268,0.507378,190,190,18439.383927,0.105866,21788,0,5658.016312,1282,2,43607,-0.116142,640009886,320004030.904966,783.681751,3797.364198,4990.890544,2434,0.453561,1.859111,133279.479761,1.013744,266559.719284,0.499645,9104.82,2,0.666667,0,0.344081,1,2401,32,2,1217
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/ionosphere.dzn,1,-1,0,0,0,0.528868,0.471132,-1,-1,1.02124,-1,0.902563,-1,0.000456,0,1.00001,1.471106,1,5.566755,-1,-1,2.787194,0.759684,2.787194,1.471,0,0.362587,0,-1,-1,2.297942,0.005784,-1,-1,130208.455327,0.370007,10789,0,2165.02124,785,1,21681,-1,4679,1780.513073,358.455327,2172.455327,6926.679749,2165,0.161663,1.592145,0.822408,1,2.161201,0.497625,670.593,2,0.006192,1,-1,0,2165,-1,-1,1020
benchmarks/prize-collecting/pc.mzn_AND_benchmarks/prize-collecting/30-5-6-8.dzn,1,0.942227,0,1,0,0.492726,0.507274,0.493505,1,23.699754,1.527211,0.40292,0.997777,0.813346,0,2.316518,3.230964,1,1.70345,0.000463,0.886946,1.644525,0.981042,0.470209,1.679401,1.406824,0.528215,0.041628,-0.364281,0,1.689285,0.529256,136,136,16244.10304,0.108166,24582,0,5008.311689,1142,2,49202,-0.119438,600008686,300003526.604573,734.692365,3426.40264,4433.178501,2162,0.450962,1.798858,140780.631912,1.014547,281562.030033,0.499614,10045.2,2,0.666667,0,0.34471,1,2131,30,2,1081
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_swv08.dzn,1,-1,0,0,0,0.949842,0.050158,-1,-1,13.948367,-1,0.306346,-1,0.600987,0,6.998566,0.621032,1,0.306346,-1,-1,1.112725,2.102226,0.939255,0.181083,1.100747,0.677966,0.322034,-1,-1,0.287069,0.288681,-1,-1,178778.407981,0.073994,34524,0,61937.306251,6000,2,69178,-1,4768550,125200.166667,28.896734,9898.358597,31951.660753,8850,0.099983,2.120736,20.863217,1.474754,794.625896,0.49906,410.163,2,1,0,-1,0,6001,-1,-1,301
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_swv07.dzn,1,-1,0,0,0,0.949842,0.050158,-1,-1,13.830218,-1,0.306346,-1,0.600197,0,6.943833,0.620488,1,0.306346,-1,-1,1.112725,2.102226,0.939255,0.181083,1.100747,0.677966,0.322034,-1,-1,0.287069,0.288681,-1,-1,177360.677155,0.073994,29461,0,61452.924224,6000,2,59077,-1,4394518,115805.130769,28.660436,9862.798652,31880.459608,8850,0.099983,2.120736,19.297639,1.474754,732.297617,0.498688,485.6,2,1,0,-1,0,6001,-1,-1,301
benchmarks/prize-collecting/pc.mzn_AND_benchmarks/prize-collecting/32-4-8-1.dzn,1,0.945266,0,1,0,0.493128,0.506872,0.493976,1,23.744586,1.505503,0.385511,0.998004,0.801289,0,2.324574,3.312804,1,1.674967,0.000411,0.893817,1.617793,0.983688,0.450271,1.743291,1.390443,0.526705,0.039441,-0.352813,0,1.66268,0.507378,176,176,18439.273503,0.105866,20084,0,5658.012966,1282,2,40204,-0.116148,640009872,320004016.904966,783.571327,3797.253774,4990.890341,2434,0.453561,1.859111,133279.47393,1.013744,266559.713453,0.499552,9209.29,2,0.666667,0,0.344081,1,2401,32,2,1217
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/wbop_10_30_1.dzn,1,1.014133,0,0,1,0.414747,0.585253,0.296348,1,24.253497,2.320788,1.433823,0.979394,0.821153,0,7.344967,0.930196,1,1.87454,0.000467,1.440893,2.696988,0.999696,1.018808,0.52353,2.26033,0.579169,0.280243,-1.138666,0,5.169955,1.307084,11,11,37027.398232,0.675945,5184,0.000467,15725.574766,1240,2,8966,-0.408248,6200012970,1616672714.818183,147.206718,10698.217064,7184.121001,2141,0.143318,0.511662,745010.467658,0.986636,2857148.834101,0.578184,3948.48,2,1,1,0.417388,1,2170,2,2,1270
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_swv10.dzn,1,-1,0,0,0,0.949842,0.050158,-1,-1,13.941965,-1,0.306346,-1,0.600946,0,6.995612,0.621003,1,0.306346,-1,-1,1.112725,2.102226,0.939255,0.181083,1.100747,0.677966,0.322034,-1,-1,0.287069,0.288681,-1,-1,178701.800065,0.073994,27270,0,61911.167306,6000,2,54678,-1,4747599,124676.719231,28.883929,9896.44259,31947.828704,8850,0.099983,2.120736,20.775991,1.474754,791.134644,0.498738,840.8,2,1,0,-1,0,6001,-1,-1,301
benchmarks/prize-collecting/pc.mzn_AND_benchmarks/prize-collecting/30-5-6-7.dzn,1,0.942227,0,1,0,0.492726,0.507274,0.493505,1,23.699754,1.527211,0.40292,0.997777,0.813346,0,2.316518,3.230964,1,1.70345,0.000463,0.886946,1.644525,0.981042,0.470209,1.679401,1.406824,0.528215,0.041628,-0.364281,0,1.689285,0.529256,136,136,16244.10304,0.108166,23318,0,5008.311689,1142,2,46671,-0.119438,600008686,300003526.604573,734.692365,3426.40264,4433.178501,2162,0.450962,1.798858,140780.631912,1.014547,281562.030033,0.499625,11127.5,2,0.666667,0,0.34471,1,2131,30,2,1081
benchmarks/prize-collecting/pc.mzn_AND_benchmarks/prize-collecting/32-4-8-8.dzn,1,0.945266,0,1,0,0.493128,0.506872,0.493976,1,23.741764,1.505503,0.385511,0.998004,0.801283,0,2.324573,3.312665,1,1.674967,0.000411,0.893817,1.617793,0.983688,0.450271,1.743291,1.390443,0.526705,0.039441,-0.352813,0,1.66268,0.507378,165,165,18439.180394,0.105866,23051,0,5658.010144,1282,2,46198,-0.116153,640009861,320004005.904966,783.478218,3797.160665,4990.890169,2434,0.453561,1.859111,133279.469348,1.013744,266559.708871,0.498961,8680.46,2,0.666667,0,0.344081,1,2401,32,2,1217
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_10.dzn,1,0.191118,1,1,1,0,1,0.906336,1,8.285402,2.505478,1.215299,0.266765,0.000515,6,8.283548,3.172786,8.273749,0.80975,0.159091,1.471441,0.887241,0.078593,0.266765,3.172552,0,0.954545,0,8.929595,0,0.733538,0.07949,307,14.619048,7108.385649,0.225373,0,0.045455,1093.428365,126,16.547497,89,-10.049876,31819,3837.755844,836.825624,845.087719,568.582095,132,7.980392,0.167589,37.625057,1.294118,311.95098,0,20.5985,307,14.619048,0,2.496503,0,102,21,7,102
benchmarks/radiation/radiation.mzn_AND_benchmarks/radiation/03.dzn,1,1.270694,0,0,1,0,1,0.225732,1,7.645749,2.066648,1.698748,0.486716,0.042569,0,5.042639,0.492045,4.70044,2.228466,0.002577,0.91277,1.713339,0.648573,1.685584,0.53948,0.025878,1,0,-1.871856,0,3.239904,0.920464,2834,2834,6249.193558,0.389766,85489,0,1956.543753,388,10.372865,170998,22.911584,20697,10997.880952,44.371702,2660.287119,1505.110752,388,0.050847,0.309268,20.71164,0.730697,38.977401,0.499942,18876.7,26,3.714286,1,0.421094,1,531,2,2,531
benchmarks/prize-collecting/pc.mzn_AND_benchmarks/prize-collecting/32-4-8-7.dzn,1,0.945266,0,1,0,0.493128,0.506872,0.493976,1,23.744337,1.505503,0.385511,0.998004,0.801288,0,2.324574,3.312792,1,1.674967,0.000411,0.893817,1.617793,0.983688,0.450271,1.743291,1.390443,0.526705,0.039441,-0.352813,0,1.66268,0.507378,175,175,18439.265283,0.105866,21314,0,5658.012717,1282,2,42674,-0.116149,640009871,320004015.904966,783.563107,3797.245554,4990.890326,2434,0.453561,1.859111,133279.473513,1.013744,266559.713036,0.499461,9677.99,2,0.666667,0,0.344081,1,2401,32,2,1217
benchmarks/prize-collecting/pc.mzn_AND_benchmarks/prize-collecting/30-5-6-2.dzn,1,0.942227,0,1,0,0.492726,0.507274,0.493505,1,23.711221,1.527211,0.40292,0.997777,0.81337,0,2.316523,3.231549,1,1.70345,0.000463,0.886946,1.644525,0.981042,0.470209,1.679401,1.406824,0.528215,0.041628,-0.364281,0,1.689285,0.529256,174,174,16244.458521,0.108166,24319,0,5008.323156,1142,2,48662,-0.119422,600008724,300003564.604573,735.047846,3426.758121,4433.179199,2162,0.450962,1.798858,140780.649744,1.014547,281562.047865,0.499753,10599.4,2,0.666667,0,0.34471,1,2131,30,2,1081
benchmarks/radiation/radiation.mzn_AND_benchmarks/radiation/08.dzn,1,1.322236,0,0,1,0,1,0.202622,1,8.285748,1.957622,1.667589,0.425996,0.035035,0,5.563104,0.557463,5.209453,2.139407,0.00158,1.00007,1.630925,0.683979,1.612722,0.603709,0.614674,1,0,-1.856983,0,3.895096,0.915499,5513,5513,11350.254777,0.445535,52059,0,3521.444765,633,11.399278,104135,29.456244,47720,24826.625,54.104249,4837.410254,2538.592606,633,0.043379,0.311167,28.340896,0.722603,54.474886,0.499918,9140.45,37,4.625,1,0.422169,1,876,2,2,876
benchmarks/prize-collecting/pc.mzn_AND_benchmarks/prize-collecting/24-4-6-8.dzn,1,0.930906,0,1,0,0.491179,0.508821,0.491523,1,23.565133,1.606888,0.467423,0.996801,0.859599,0,2.292854,2.9811,1,1.807349,0.000693,0.860362,1.742675,0.969323,0.543884,1.472262,1.290307,0.533981,0.049931,-0.40675,0,1.785433,0.609611,132,132,10539.634658,0.115871,27457,0,3306.295886,770,2,54940,-0.13121,480005676,240002339.730966,589.128316,2416.97761,2958.081726,1442,0.441073,1.605079,169373.563677,1.017643,338747.830628,0.499763,14762.8,2,0.666667,0,0.347134,1,1417,24,2,721
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_17.dzn,1,0.160014,1,1,1,0,1,0.833313,0,9.194757,3.01119,2.439509,0.182465,0.000051,6,9.194711,3.426572,9.189816,0.218442,0.009217,1.780891,0.257644,0.097505,0.182465,3.426565,0,0.97235,0,-5.318011,0,0.139233,0.07949,582,291,9452.190283,0.070011,4,0.02765,1995.252356,211,18.379632,110,-10.049876,59768,6212.07175,928.670442,937.855318,945.523797,217,7.980392,0.150725,60.902664,2.127451,585.960784,0.036364,19.9724,582,41.857143,0,0.198444,0,102,2,9,102
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/vowel.dzn,1,-1,0,0,0,0.632998,0.367002,-1,-1,1.009042,-1,0.385811,-1,0.000156,0,1.000003,1.496404,1,2.876696,-1,-1,1.369552,1.232756,1.369552,1.49436,0,0.322275,0,-1,-1,2.087783,0.003899,-1,-1,94541.951285,0.37189,22893,0,3376.009042,1088,1,45840,-1,7740,4072.030259,998.951285,3384.951285,9126.130518,3376,0.29295,4.301603,1.20617,1,2.292654,0.499411,994.108,2,0.002268,1,-1,0,3376,-1,-1,1239
benchmarks/prize-collecting/pc.mzn_AND_benchmarks/prize-collecting/32-4-8-4.dzn,1,0.945266,0,1,0,0.493128,0.506872,0.493976,1,23.740145,1.505503,0.385511,0.998004,0.80128,0,2.324572,3.312585,1,1.674967,0.000411,0.893817,1.617793,0.983688,0.450271,1.743291,1.390443,0.526705,0.039441,-0.352813,0,1.66268,0.507378,159,159,18439.126955,0.105866,22634,0,5658.008525,1282,2,45288,-0.116156,640009855,320003999.904966,783.424779,3797.107226,4990.890071,2434,0.453561,1.859111,133279.466849,1.013744,266559.706372,0.499779,9595.67,2,0.666667,0,0.344081,1,2401,32,2,1217
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_la33.dzn,1,-1,0,0,0,0.966559,0.033441,-1,-1,13.869787,-1,0.22807,-1,0.601232,0,6.880496,0.625758,1,0.22807,-1,-1,1.063302,2.628848,0.932554,0.179673,1.052763,0.674157,0.325843,-1,-1,0.211364,0.212439,-1,-1,267054.016335,0.060604,14547,0,91854.627025,9000,2,29206,-1,4522647,84151.764407,28.739573,12874.734351,47939.261103,13350,0.066659,2.643489,9.349157,1.483169,502.460504,0.498083,272.216,2,1,0,-1,0,9001,-1,-1,301
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/wbop_15_30_1.dzn,1,1.029247,0,0,1,0.418605,0.581395,0.305781,1,24.253497,2.313842,1.379258,0.980372,0.815764,0,7.385607,0.923743,1,1.817206,0.000313,1.624537,2.660861,1.063699,0.986182,0.611196,2.314277,0.577284,0.281602,-0.945891,0,5.146143,1.268613,16,16,55473.192163,0.675536,4258,0.000313,23604.401328,1845,2,5704,-0.41046,9300019425,2425009215.5,147.206718,15975.97675,10736.61003,3196,0.144496,0.617498,751940.842016,0.991008,2883726.953488,0.746494,2705.2,2,1,1,0.415914,1,3225,2,2,1875
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/wbp_10_30_1.dzn,1,1.014133,0,0,1,0.414747,0.585253,0.296348,1,24.253497,2.320788,1.433823,0.979394,0.821153,0,7.344967,0.930196,1,1.87454,0.000467,1.440893,2.696988,0.999696,1.018808,0.52353,2.26033,0.579169,0.280243,-1.138666,0,5.169955,1.307084,11,11,37027.398232,0.675945,5820,0.000467,15725.574766,1240,2,9959,-0.408248,6200012970,1616672714.818183,147.206718,10698.217064,7184.121001,2141,0.143318,0.511662,745010.467658,0.986636,2857148.834101,0.584396,3379.64,2,1,1,0.417388,1,2170,2,2,1270
