@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_CG-entropy NUMERIC
@ATTRIBUTE support_CG-entropy NUMERIC
@ATTRIBUTE directorder_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_CG-min NUMERIC
@ATTRIBUTE direct_CG-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE directorder_CG-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_CG-min NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE support_CG-mean NUMERIC
@ATTRIBUTE direct_cluster-coeff-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-min NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_VG-mean NUMERIC
@ATTRIBUTE directorder_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-mean NUMERIC
@ATTRIBUTE directorder_CG-max NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE support_VG-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE direct_HORNY-VAR-mean NUMERIC
@ATTRIBUTE direct_VG-max NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE support_VG-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-max NUMERIC
@ATTRIBUTE direct_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_HORNY-VAR-max NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE support_CG-max NUMERIC
@ATTRIBUTE support_VCG-VAR-min NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE direct_VCG-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_VCG-VAR-mean NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE direct_VG-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_VCG-VAR-min NUMERIC
@ATTRIBUTE support_VCG-VAR-max NUMERIC
@ATTRIBUTE directorder_CG-coeff-variation NUMERIC
@ATTRIBUTE direct_VCG-VAR-max NUMERIC
@ATTRIBUTE directorder_nvars NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_HORNY-VAR-mean NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE direct_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_CG-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-VAR-min NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE directorder_nclausesOrig NUMERIC
@ATTRIBUTE directorder_VG-min NUMERIC
@ATTRIBUTE direct_HORNY-VAR-min NUMERIC
@ATTRIBUTE direct_nclausesOrig NUMERIC
@ATTRIBUTE support_HORNY-VAR-max NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE support_nclausesOrig NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-min NUMERIC
@ATTRIBUTE directorder_nvarsOrig NUMERIC
@ATTRIBUTE directorder_nclauses NUMERIC
@ATTRIBUTE support_HORNY-VAR-min NUMERIC
@ATTRIBUTE directorder_VG-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-coeff-variation NUMERIC
@ATTRIBUTE direct_nclauses NUMERIC
@ATTRIBUTE direct_Pre-featuretime NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE support_VG-coeff-variation NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE csp_percent_ext NUMERIC
@ATTRIBUTE support_nclauses NUMERIC
@ATTRIBUTE directorder_KLB-featuretime NUMERIC
@ATTRIBUTE support_nvarsOrig NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE support_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE support_Pre-featuretime NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE direct_VG-coeff-variation NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC

@DATA
patt/radar-8-30-3-0/radar-8-30-3-0-26.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-35.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-48.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-39.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-0.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-14.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-15.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-42.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-28.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-37.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-44.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-41.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-9.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-47.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-11.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-6.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-29.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-46.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/os-gp-sat/gp10-03-1081.xml,1,?,?,?,0.691706,?,?,?,0.053013,0.049928,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.341024,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0.51278,?,0.00003,?,?,?,0,?,0,0.000595,?,?,?,?,?,?,?,0.000037,?,0.000298,?,?,?,?,?,?,?,?,?,?,0.000016,?,?,0.000029,0.000029,?,0.00002,?,?,?,?,0,?,99900,?,?,?,?,0.115612,?,0.000015,0.000595,4040501,0.00002,?,?,?,2.442938,?,0.00001,218102,3632300,?,1.847506,?,?,?,?,?,?,?,2.423501,?,0,?,?,?,36.59,?,?,?,?,0.112381,?,0.126339,0.562674,0.027503,?,1
patt/os-gp-sat/gp10-09-1112.xml,1,?,?,?,0.700306,?,?,?,0.050553,0.042529,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.340512,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0.506461,?,0.000029,?,?,?,0,?,0,0.000593,?,?,?,?,?,?,?,0.000036,?,0.000297,?,?,?,?,?,?,?,?,?,?,0.000015,?,?,0.000028,0.000028,?,0.000019,?,?,?,?,0,?,103000,?,?,?,?,0.114291,?,0.000015,0.000594,4161401,0.000019,?,?,?,2.479126,?,0.00001,224302,3747000,?,1.89031,?,?,?,?,?,?,?,2.462268,?,0,?,?,?,29.15,?,?,?,?,0.110595,?,0.123299,0.561169,0.027489,?,1
patt/os-gp-sat/gp10-04-1077.xml,1,?,?,?,0.728732,?,?,?,0.052008,0.044517,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.341092,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0.513615,?,0.00003,?,?,?,0,?,0,0.000595,?,?,?,?,?,?,?,0.000037,?,0.000298,?,?,?,?,?,?,?,?,?,?,0.000016,?,?,0.000029,0.000029,?,0.00002,?,?,?,?,0,?,99500,?,?,?,?,0.115788,?,0.000016,0.000595,4024901,0.00002,?,?,?,2.43823,?,0.00001,217302,3617500,?,1.853694,?,?,?,?,?,?,?,2.419884,?,0,?,?,?,28.06,?,?,?,?,0.112619,?,0.126745,0.562875,0.027505,?,1
patt/os-gp-sat/gp10-01-1093.xml,1,?,?,?,0.7308,?,?,?,0.052308,0.04468,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.340822,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0.510302,?,0.00003,?,?,?,0,?,0,0.000594,?,?,?,?,?,?,?,0.000037,?,0.000297,?,?,?,?,?,?,?,?,?,?,0.000015,?,?,0.000028,0.000028,?,0.00002,?,?,?,?,0,?,101100,?,?,?,?,0.115093,?,0.000016,0.000595,4087301,0.00002,?,?,?,2.45701,?,0.00001,220502,3676700,?,1.863949,?,?,?,?,?,?,?,2.438559,?,0,?,?,?,28.04,?,?,?,?,0.111677,?,0.125139,0.56208,0.027497,?,1
patt/os-gp-sat/gp10-10-1092.xml,1,?,?,?,0.821518,?,?,?,0.048314,0.045298,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.340839,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0.510507,?,0.00003,?,?,?,0,?,0,0.000594,?,?,?,?,?,?,?,0.000037,?,0.000297,?,?,?,?,?,?,?,?,?,?,0.000015,?,?,0.000028,0.000028,?,0.00002,?,?,?,?,0,?,101000,?,?,?,?,0.115136,?,0.000016,0.000595,4083401,0.00002,?,?,?,2.45584,?,0.00001,220302,3673000,?,1.861422,?,?,?,?,?,?,?,2.440258,?,0,?,?,?,28.83,?,?,?,?,0.111735,?,0.125238,0.562129,0.027498,?,1
patt/os-gp-sat/gp10-02-1097.xml,1,?,?,?,0.659607,?,?,?,0.050904,0.0416,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.340756,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0.509485,?,0.00003,?,?,?,0,?,0,0.000594,?,?,?,?,?,?,?,0.000037,?,0.000297,?,?,?,?,?,?,?,?,?,?,0.000015,?,?,0.000028,0.000028,?,0.00002,?,?,?,?,0,?,101500,?,?,?,?,0.114922,?,0.000015,0.000594,4102901,0.00002,?,?,?,2.461682,?,0.00001,221302,3691500,?,1.864176,?,?,?,?,?,?,?,2.445262,?,0,?,?,?,28.3,?,?,?,?,0.111445,?,0.124746,0.561885,0.027496,?,1
patt/os-gp-sat/gp10-08-1093.xml,1,?,?,?,0.755823,?,?,?,0.051763,0.04259,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.340822,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0.510302,?,0.00003,?,?,?,0,?,0,0.000594,?,?,?,?,?,?,?,0.000037,?,0.000297,?,?,?,?,?,?,?,?,?,?,0.000015,?,?,0.000028,0.000028,?,0.00002,?,?,?,?,0,?,101100,?,?,?,?,0.115093,?,0.000016,0.000595,4087301,0.00002,?,?,?,2.45701,?,0.00001,220502,3676700,?,1.866247,?,?,?,?,?,?,?,2.439492,?,0,?,?,?,28.92,?,?,?,?,0.111677,?,0.125139,0.56208,0.027497,?,1
patt/os-gp-sat/gp10-05-1071.xml,1,100,?,?,0.78203,-1,?,?,0.053122,0.049984,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.341195,?,?,?,?,?,27,?,?,-1,0,20,?,?,?,?,?,0.514877,?,0.00003,?,?,?,0,?,0,0.000596,?,?,?,?,-1,?,?,0.000037,?,0.000298,?,?,?,?,?,?,10.891784,?,?,?,0.000016,?,47,0.000029,0.000029,10.813781,0.00002,?,?,?,?,0,?,98900,?,?,6.643856,?,0.116052,?,0.000016,0.000596,4001501,0.00002,?,?,?,2.43115,?,0.00001,216102,3595300,?,1.839399,?,?,?,-1,?,-1,32.741411,2.410665,32.579074,0,100,0,?,27.53,?,?,?,?,0.112981,?,0.127361,0.56318,0.027508,?,1
patt/os-gp-sat/gp10-06-1071.xml,1,?,?,?,0.795474,?,?,?,0.051082,0.046523,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.341195,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0.514877,?,0.00003,?,?,?,0,?,0,0.000596,?,?,?,?,?,?,?,0.000037,?,0.000298,?,?,?,?,?,?,?,?,?,?,0.000016,?,?,0.000029,0.000029,?,0.00002,?,?,?,?,0,?,98900,?,?,?,?,0.116052,?,0.000016,0.000596,4001501,0.00002,?,?,?,2.43115,?,0.00001,216102,3595300,?,1.845583,?,?,?,?,?,?,?,2.412944,?,0,?,?,?,26.92,?,?,?,?,0.112981,?,0.127361,0.56318,0.027508,?,1
patt/os-gp-sat/gp10-07-1079.xml,1,?,?,?,0.704581,?,?,?,0.04967,0.047388,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.341058,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0.513197,?,0.00003,?,?,?,0,?,0,0.000595,?,?,?,?,?,?,?,0.000037,?,0.000298,?,?,?,?,?,?,?,?,?,?,0.000016,?,?,0.000029,0.000029,?,0.00002,?,?,?,?,0,?,99700,?,?,?,?,0.1157,?,0.000016,0.000595,4032701,0.00002,?,?,?,2.440585,?,0.00001,217702,3624900,?,1.854761,?,?,?,?,?,?,?,2.423752,?,0,?,?,?,28.06,?,?,?,?,0.1125,?,0.126541,0.562774,0.027504,?,1
