@RELATION 'FEATURE_VALUES-SAT11-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC

@DATA
./SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,0.0632,0.7081,0.2249,0.1967,0.0198,0.0741,0.1052,0.1442,0.543,0,0.3972,0.0011,1.6474,0.0022,0.9845,1.3437,2.6988,1.1991,1.5502,0.084,0.9403,0.2556,0.0609,0.0185,1.9082,0.6665,0.3964,0.5895,2.37,0.0068,0.0403,0.187,3367.5,3380.18,0.0741,3412,404326,0.3764,3330,0.3241,1.273,0,0.037,0.5451,26,1.0078,2.3863,3366,135543,103664,1.2703,0.0136,0.7057,21.0031,1102,164,0.138,0.0021,16,164,1298,955.7778,14948,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,0.2085,0.9574,0.4694,0.3496,0.1546,0.1894,0.137,0.2173,0.7606,?,0.6102,?,2.9157,?,1,0.8587,2.9191,1.3986,1.5832,0.3159,1,0.9999,0.1877,?,2.4957,0.4055,0.4198,0.7532,0.7391,0.0574,0.243,0.3393,4154,3960.76,0.0667,4187,194006,0,4116,0,1.9942,0,0.1685,1.1904,9,1.6816,?,4169,70297,78757,1.0571,0.2292,?,7.6804,0,0,0.3981,0.0249,7,0,0,0,17110,0
./SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,0.8522,0.9253,0.9011,0.7523,0.7505,0.6596,0.1525,0.2408,0.9391,0.0001,0.8917,0.0004,2.3597,0.0034,0.9718,0.34,2.4649,0.9862,1.1386,0.0561,0.7778,0.1731,0.1821,0.0193,1.8764,0.6783,0.1914,1.5427,0.7022,0.2382,0.0425,0.2267,4094,4092.3,0.2545,4158,95104,0,4022,0,0.7978,0,0.033,1.0745,10,0.9339,3.227,4146,31613,57479,0.7594,0.0114,0.4636,8.3451,0,0,0.4615,0.0019,7,0,0,0,13839,0
./SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,0.4975,0.7604,0.639,0.4793,0.3233,0.4984,0.1238,0.266,0.8412,0.0006,0.582,0.0021,2.5807,0.0354,0.9963,0.4649,2.3792,1.1908,1.4349,0.0945,0.6667,0.2921,0.1515,0.0353,1.9923,0.9933,0.4762,0.8668,0.6316,0.1461,0.062,0.3464,465,464.478,0.4576,485,8881,0.2228,443,0.1847,0.3301,0,0.0486,0.822,7,0.3725,3.1054,482,3000,6639,0.7973,0.0537,0.396,6.6737,2482,1566,0.2148,0.0048,6,1566,2669,2143.875,1766,0.0007
./SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,0.2704,0.6082,0.4494,0.2971,0.1008,0.3049,0.0928,0.2013,0.7774,0.0007,0.5288,0.0026,2.544,0.0329,1,0.7362,2.8824,1.1596,1.4047,0.0543,0.8065,0.3276,0.0909,0.027,2.2852,0.567,0.4833,0.7882,0.8911,0.0387,0.0373,0.2612,377,377.225,0.1904,394,16804,0.1396,359,0.6004,0.4809,0,0.0309,0.3644,8,0.533,3.5334,395,5910,8377,0.684,0.0355,0.5331,6.6926,727,402,0.2755,0.0109,5,410,2398,713.3158,1686,0.0001
./SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0.0917,0.3212,0.1392,0.1355,0.0717,0.316,0.0676,0.243,0.8666,0.0004,0.4947,0.0014,1.47,0.0106,0.7477,0.7626,1.5153,0.9636,1.1679,0.0466,0.6,0.2787,0.0877,0.0101,1.3071,0.5105,0.3653,0.8011,0.8985,0.0567,0.0466,0.3078,939,938.038,0.1007,958,25484,0,915,0,0.9161,0,0.0347,0.3086,17,1.0609,2.5812,964,8527,19097,0.9752,0.0219,0.5649,15.6136,0,0,0.5938,0.0072,14,0,0,0,4641,0
./SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w8.shuffled.cnf,1,0.4921,0.6926,0.6023,0.4926,0.3765,0.7657,0.0352,0.0322,0.7657,?,0.5948,?,0.0896,?,1,0.3017,4.8554,0.6022,1.2198,0.0148,1,1,0.0023,?,4.5933,0.3324,0.4471,1.0326,0.803,0.2921,0.0002,0.7217,3195.5,3196.92,0.2554,3217,271393,0,3161,0,0.8492,0,0.0123,0.8023,7,0.9566,?,3251,10056,269998,0.8254,0.0119,?,5.68,0,0,0.4873,0.002,5,0,0,0,8694,0.1408
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,0.1584,0.5945,0.5279,0.2662,0.0452,0.1544,0.2397,0.1827,0.7291,0.0001,0.3871,0.0029,2.3887,0.0364,0.9779,0.886,2.5827,1.3838,1.5391,0.2402,0.875,0.2404,0.1952,0.0076,2.3827,0.4252,0.4407,0.6827,0.7111,0.0054,0.168,0.2379,2072,2072.44,0.0964,2105,66333,0.2539,2038,0.1309,1.6275,0,0.0997,0.7063,6,1.7789,2.8767,2114,19995,42585,1.4523,0.015,0.776,5.5863,3189,2311,1.3316,0.006,4,2311,3189,2807.3333,7780,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom15.cnf,1,0.1577,0.5937,0.5418,0.267,0.0409,0.1424,0.2415,0.1817,0.7261,?,0.3838,?,2.3483,?,0.9848,0.8897,2.5211,1.37,1.532,0.2402,0.8904,0.2404,0.1974,?,2.3559,0.3379,0.4362,0.6797,0.7334,0.0037,0.17,0.2244,2734.5,2728.11,0.0861,2763,86411,0.0958,2670,0.2394,1.7564,0,0.1022,0.7069,6,1.9377,?,2764,25972,55718,1.5579,0.0132,?,5.5526,2836,1487,0.2893,0.0053,4,1487,2836,2175,10123,0
./SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,0.8581,0.9629,0.9304,0.7976,0.727,0.816,0.1983,0.087,0.8734,0.0012,0.832,0.0226,3.8051,0.245,0.9918,0.233,3.6566,0.8357,0.9256,0.1345,0.9184,0.3971,0.5433,0.0101,3.077,0.9506,0.8901,0.2793,0.3734,0.5489,0.0293,0.2974,57,56.967,0.4226,64,5423,0,50,0,0.5241,0,0.0399,0.8084,5,0.4105,3.3351,64,439,1690,0.4914,0.0984,0.6903,4.1233,0,0,0.1526,0.0438,4,0,0,0,147,0.0815
./SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,0.7047,0.7546,0.7378,0.6848,0.6004,0.8536,0.1777,0.1112,0.8564,0,0.8536,0.0096,1.9147,0.0875,1,0.1449,2.8547,0.5787,0.3247,0.088,1,0.1168,0.2959,0,2.9305,0.875,0.9634,0.1301,0.3662,0.5707,0.0419,0.4873,110,109.444,0.6376,120,4625,0.1316,99,0.0726,0.4925,0,0.0284,0.7067,5,0.5809,2.9646,119,570,3634,0.7071,0.0763,0.5329,3.9727,3825,3117,0.1795,0.019,3,3117,4177,3714.4444,404,0.1519
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,0.9504,1,0.999,0.7306,0.3718,0.9717,0.3148,0.0498,0.976,?,0.9717,?,3.2216,?,1,0.4804,3.3578,0.1952,0.8648,0.4977,1,0.5,0.4943,?,3.1963,0.7,0.5285,0.9348,1.8867,0.103,0.4147,0.4758,26286.5,26286.5,0.3335,0,2742601,0,0,0,2.1801,0,0.1647,2.9956,19,2.5418,?,0,141856,2727200,1.131,1.4142,?,15.4,0,0,0,0.0009,13,0,0,0,135827,0
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0.9018,0.9748,0.9623,0.6805,0.3695,0.9636,0.309,0.0605,0.9663,?,0.9636,?,3.0942,?,1,0.5287,3.2654,0.23,0.896,0.4295,0.9459,0.4918,0.436,?,3.087,0.7199,0.5336,0.9218,2.0685,0.0342,0.0369,0.965,22289,16746,0.3888,22358,1029036,0.7535,0,0.669,1.259,0,0.0865,1.7785,19,1.4895,?,0,68952,1017550,0.9857,0.6667,?,14.4828,54,6,0,0.0007,11,6,54,28.25,61519,0
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_5_keyfind_1.cnf,1,0.0252,0.2247,0.1024,0.0719,0.0027,0.0149,0.0678,0.2012,0.4674,0.0024,0.4053,0.0074,1.7617,0.0136,0.3961,1.3328,2.6242,0.863,1.383,0.1317,0.25,0.135,0.0496,0.1679,1.9276,0.5187,0.4671,0.5919,1.1867,0,0.1115,0.351,116,116.141,0.2167,125,4312,0.3105,107,0.1759,0.2778,0,0.0682,0.1624,10,0.2743,2.9972,125,1116,3748,0.2757,0.0604,0.1736,8.2616,2864,1915,0.2113,0.0091,6,1915,3455,2575.7143,754,0
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step15.cnf,1,0.9512,1,0.9994,0.7285,0.3636,0.9718,0.3145,0.0499,0.9761,?,0.9718,?,3.2353,?,1,0.483,3.3715,0.1953,0.865,0.4978,1,0.5,0.4943,?,3.2084,0.7457,0.5283,0.9351,1.9073,0.1062,0.4214,0.4943,24105,24105,0.3773,0,2509375,0,0,0,2.1803,0,0.1654,2.9933,18,2.5403,?,0,130021,2494752,1.1339,1.4142,?,15,0,0,0,0.0009,12,0,0,0,124468,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,0.4565,0.6831,0.5553,0.4251,0.2868,0.2783,0.1405,0.1738,0.6662,?,0.4486,?,2.8674,?,0.9788,0.4502,2.8481,1.5374,1.7997,0.1467,0.7538,0.2115,0.1478,?,2.2597,0.2035,0.5141,0.7079,1.6497,0.132,0.0834,1.2943,7969,7949,0.0706,8034,345359,0.1513,7838,0.182,1.4466,0,0.0552,0.4264,17,1.1573,?,7909,115266,162444,1.4257,0.0121,?,14.6074,1597,969,0.7657,0.0012,11,969,1665,1394.6667,28227,0.0001
./SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,0.9504,0.9943,0.9756,0.8989,0.8557,0.0489,0.2294,0.019,0.094,?,0.9632,?,1.2135,?,1,0.1422,1.6473,2.3423,0.3595,0.2478,0.9973,0.5,0.3746,?,1.6176,0.513,0.9314,0.252,0,0.7606,0.1586,0,0,0,0.2449,0,481346,0.0947,0,0.343,3.7387,0.1905,0.1092,0.5796,5,4.1357,?,0,10420,468974,1.2573,0,?,5,836,409,0,0.0174,5,409,836,622.5,8908,0.0081
./SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,1,0.1864,0.6423,0.3142,0.2662,0.1524,0.1409,0.3252,0.1906,0.7097,0.0002,0.5882,0.0051,3.2571,0.0429,1,0.8637,3.2335,1.3882,1.749,0.2403,0.9091,0.2721,0.3894,0.0245,2.5499,0.5344,0.4795,0.6574,0.7323,0.0837,0.2401,0.2373,1466,1464.11,0.1285,1497,63664,0.2116,1432,0.2551,1.2868,0,0.1264,1.2677,8,1.3956,3.0979,1491,21317,24568,1.484,0.0176,0.6694,6.0613,1652,1217,0.1509,0.017,5,1217,2696,1660.1111,4683,0
SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0.5462,0.8864,0.7874,0.5169,0.2419,0.5867,0.1523,0.1615,0.7264,0,0.6251,0.0002,3.3371,0.0012,1,0.576,3.4336,1.4537,1.7444,0.0872,1,0.7341,0.166,0.0241,2.8477,0.6272,0.3431,1.1177,1.3044,0.085,0.0477,0.1243,13614,13619.8,0.0562,13664,457628,0.2435,13529,0.2459,0.7639,0,0.0321,0.6552,49,0.7294,3.6479,13576,104450,262415,0.6814,0.0053,0.535,44.9182,1295,786,0,0.0007,43,786,1461,1084.4,42375,0
SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,0.5885,0.7854,0.7162,0.5105,0.3165,0.1794,0.1227,0.1378,0.5677,?,0.4962,?,2.5871,?,1,0.4979,3.0252,1.5797,1.7862,0.115,0.9,0.2089,0.1193,?,2.537,0.8105,0.5453,0.6381,0.973,0.1098,0.0835,0.2438,6838,6827.69,0.0666,6883,460862,0.1258,6747,0.0473,1.806,0,0.0504,0.4904,10,1.2668,?,6832,154038,174822,1.4777,0.0086,?,8.9267,1880,1679,1.1194,0.0028,7,1679,1880,1794.6667,24093,0
./SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,0.3073,0.6048,0.5679,0.3356,0.0986,0.2829,0.1872,0.1935,0.7788,?,0.5362,?,2.2935,?,1,0.7146,2.2866,1.3851,1.477,0.1301,0.9769,0.4681,0.1619,?,1.9755,0.5939,0.4959,0.7192,0.6929,0.0675,0.1021,0,19867,19867,0.1901,19867,746444,0,19867,0,2.5054,0,0.064,0.8792,7,1.8964,?,0,249327,397738,2.8746,0,?,6.4894,391,391,0,0.0018,6,391,391,391,76979,0.0001
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_2_keyfind_1.cnf,1,0.0099,0.1518,0.0573,0.0484,0,0.0623,0.0542,0.173,0.4083,0.0019,0.2608,0.0103,1.3517,0.0175,0.4241,1.5697,2.5928,1.164,1.6866,0.1402,0.25,0.1449,0.0285,0.1812,2.0727,0.5918,0.4086,0.7394,0.6517,0,0.1343,0.3625,116,115.851,0.239,124,5176,0.1771,107,0.3313,0.5659,0,0.0774,0.2575,8,0.5948,2.8264,125,1000,4624,0.508,0.0587,0.2135,7.2766,1367,672,0.2266,0.0119,6,684,1826,1143.8235,800,0
./SAT02/industrial/goldberg/rand_net/rand_net60-30-1.shuffled.cnf,1,0.4862,0.7345,0.6312,0.4699,0.3234,0.526,0.107,0.2744,0.8696,0.0006,0.598,0.0015,2.4104,0.0338,0.999,0.4467,2.1708,1.0845,1.3585,0.0846,0.6667,0.2851,0.1438,0.0465,1.8453,0.9726,0.4804,0.8706,0.8293,0.1681,0.0556,0.2539,586,584.234,0.5408,609,10681,0,562,0,0.3073,0,0.0426,0.7633,13,0.3068,2.962,616,3600,8185,0.8175,0.0588,0.3636,12.3599,0,0,0.2167,0.0034,11,0,0,0,2246,0.0012
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf,1,0.385,0.6679,0.5459,0.3893,0.2245,0.2859,0.1074,0.1947,0.7131,0,0.4972,0.0003,2.991,0.002,0.9957,0.5425,3.0819,1.3554,1.582,0.0829,0.6,0.2229,0.1458,0.0201,2.2975,0.1122,0.4964,0.7469,0.9518,0.0928,0.0583,0.5693,8519,8535.71,0.0284,8643,296405,0.2536,8402,0.3394,0.9157,0,0.0397,0.3386,15,0.9093,3.2988,0,98935,167814,0.8975,0.0123,0.5841,13.766,904,330,0.9297,0.0011,12,330,937,668.3333,32667,0
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf,1,0.0252,0.2247,0.1023,0.0721,0.0027,0.0161,0.0683,0.2023,0.4731,0.003,0.4036,0.0093,1.7705,0.0171,0.3961,1.3317,2.6419,0.8682,1.3961,0.1317,0.25,0.135,0.0501,0.1679,1.9881,0.581,0.4648,0.6051,1.0381,0.0001,0.1112,0.3585,94,93.781,0.2396,102,3488,0.0934,85,0.0704,0.2829,0,0.068,0.1635,9,0.2931,3.0201,102,912,2976,0.2773,0.0679,0.1725,7.5624,3627,3109,0.2315,0.0114,6,3109,3760,3413.6667,602,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top21.cnf,1,0.5318,0.586,0.5719,0.3949,0.1536,0.1582,0.1801,0.196,0.8331,?,0.4236,?,2.1233,?,0.9924,0.5833,2.1745,1.1555,1.2752,0.1751,0.8925,0.2397,0.1568,?,1.9891,0.4789,0.3944,0.6702,0.7184,0.0306,0.0784,1.0714,4637,4636.29,0.0987,4662,162526,0.2764,4598,0.4071,1.8479,0,0.0807,0.5407,6,1.7304,?,4651,51138,95209,1.5509,0.0062,?,5.4821,1687,793,0.5926,0.0045,4,793,2413,1299.2857,18664,0
SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1,0.6558,0.91,0.8231,0.6217,0.5549,0.1239,0.1472,0.1255,0.4583,?,0.4692,?,2.6359,?,1,0.4157,2.727,1.6331,1.7856,0.1477,0.9531,0.4428,0.171,?,2.3933,0.0543,0.3773,0.7011,0.5623,0.1619,0.1204,0.7819,19198.5,19198.5,0.0198,19023,1291714,0.4014,19023,0.6925,2.046,0,0.0759,0.3822,8,2.4752,?,0,433601,547995,1.8225,0.0129,?,7.25,542,111,0,0.0076,7,111,542,275,68748,0
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,0.5447,0.9394,0.592,0.5441,0.4761,0.028,0.2792,0.0114,0.8911,?,0.8911,?,2.6677,?,0.9638,0.4329,4.1294,0.5773,0.6857,0.0232,0.9284,0.1719,0.2882,?,4.0078,0.7899,0.4564,0.5657,0.6389,0.1419,0.0003,0.3441,280,271.259,0.5018,295,68055,0,263,0,1.086,0,0.0054,0.9288,4,0.8587,?,298,1278,67183,0.9001,0.2058,?,3.6632,3827,3827,0.3803,0.0189,3,3827,3827,3827,763,0.0096
./SAT05/industrial/maris05/DriverLog/driverlog1_ks99i.renamed-as.sat05-3951.cnf,1,?,?,?,?,?,?,?,?,?,0,?,0,?,0,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?
./SAT05/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf,1,0.6917,0.6917,0.6917,0.6918,0.6917,0.3937,0.0013,0.006,0.9996,?,0.9996,?,0.2903,?,0.6984,0.0017,0.6027,0.6733,0.6745,0,0.5349,0,0.5274,?,0.6027,0.932,0.5955,0.5473,0,0.6917,0,0.1156,558,547.477,0.7867,580,194072,0.1218,529,0.4865,0.0034,0.5229,0,0.292,3,0.0035,?,576,1156,194072,0.0747,0.1304,?,3,1852,248,0.1404,0.0023,3,248,1852,1231.25,1156,0.6875
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step15.cnf,1,0.9015,0.9749,0.9624,0.6803,0.3693,0.9636,0.3087,0.0606,0.9665,?,0.9636,?,3.111,?,1,0.5291,3.2813,0.2302,0.8961,0.4295,0.9459,0.4918,0.436,?,3.1002,0.8342,0.5334,0.9221,1.972,0.0342,0.0373,0.7424,20675.5,20629,0.4573,20677,943492,0.1218,20476,0.5212,1.2586,0,0.0865,1.7765,18,1.4882,?,0,63349,932723,0.9885,0.005,?,13.6774,96,30,0,0.0008,11,30,96,51,56496,0
./SAT09/APPLICATIONS/crypto/md5gen/gus-md5-12.cnf,1,0.0144,0.3927,0.1034,0.0981,0.0015,0.0613,0.0429,0.1745,0.5555,0,0.5125,0.0002,1.0549,0.0009,0.7455,1.5924,2.3497,0.8806,1.057,0.0566,0.6667,0.2404,0.025,0.0872,2.0382,0.0952,0.4092,0.4535,1.6987,0,0.0398,0.6362,5647,5641.14,0.0311,5686,226752,0.2494,5554,0.3269,0.5841,0,0.0313,0.1787,24,0.5334,2.9451,5563,69553,163329,0.4551,0.0099,0.1747,20.7778,275,135,0.2118,0.0003,16,142,423,225.4043,28500,0
./SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf,1,0.5113,0.747,0.6529,0.4864,0.333,0.5295,0.1128,0.2678,0.8528,0.0004,0.5972,0.0012,2.502,0.0236,0.9853,0.4461,2.2961,1.1485,1.4245,0.0881,0.6667,0.2866,0.1511,0.0416,1.9148,0.9778,0.4756,0.8781,0.4106,0.1599,0.0586,0.2354,768,767.31,0.3992,793,14281,0.2024,740,0.3135,0.3152,0,0.0443,0.6972,9,0.3447,2.977,790,4800,10774,0.7172,0.0265,0.3768,7.9962,1484,621,0.2044,0.003,6,633,1598,1132.6,2885,0.0003
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.9451,0.9961,0.982,0.8145,0.6155,0.9909,0.2287,0.1425,0.9911,?,0.9909,?,1.2974,?,1,0.3021,1.3173,0.0684,0.7353,0.4052,1,0.6587,0.3406,?,1.2974,0.5561,0.4067,1.205,0,0.5199,0.3129,0,0,0,0.3985,0,6175026,0,0,0,4.8319,0,0.1561,5.9293,33,5.7779,?,0,1134832,4608574,0.7826,0,?,33,0,0,0,0.0008,33,0,0,0,656522,0
./SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0.6916,0.6916,0.6916,0.6917,0.6916,0.3933,0.0014,0.0063,0.9996,?,0.9996,?,0.2999,?,0.6988,0.0019,0.6298,0.6735,0.6748,0,0.5347,0,0.5267,?,0.6298,0.9231,0.5952,0.5475,0,0.6916,0,0.1143,494,487.108,0.8079,511,161664,0.1135,467,0.6588,0.0038,0.522,0,0.291,3,0.0038,?,512,1024,161664,0.0766,0.1169,?,3,1115,425,0.1513,0.0026,3,425,2506,1042.8333,1024,0.687
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,0.1579,0.5941,0.5371,0.2669,0.043,0.1483,0.2407,0.1822,0.7275,0.0001,0.3855,0.0027,2.3742,0.0342,0.9757,0.8887,2.5486,1.377,1.5356,0.2402,0.875,0.2404,0.1964,0.0069,2.3667,0.3355,0.4383,0.6813,0.7207,0.0045,0.1696,0.2637,2404,2403.09,0.0927,2429,76038,0.1052,2363,0.3106,1.6931,0,0.101,0.7066,6,1.8594,2.8504,2423,22886,48940,1.5061,0.0117,0.8054,5.5756,1656,760,0.3577,0.0056,4,760,1925,1286.4286,8915,0
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1,0.1553,0.9056,0.7797,0.3276,0,0.3526,0.1631,0.1437,0.5175,?,0.5969,?,1.8473,?,0.9948,1.1372,3.0229,1.421,1.6361,0.1411,0.72,0.2916,0.1148,?,2.6686,0.5122,0.4059,0.8031,1.2226,0,0.1374,0.1472,4577,4578.14,0.3605,4620,177980,0.1647,4520,0.4042,2.1732,0,0.0689,0.6509,106,1.388,?,4568,50797,126705,1.7416,0.0109,?,104.6185,685,430,0.9025,0.0067,100,451,1227,610.9,18202,0
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_18_SAT.cnf,1,0.5487,0.9101,0.8717,0.5137,0.1537,0.0194,0.343,0.0089,0.9482,?,0.9482,?,1.9915,?,0.9972,0.6888,3.5804,0.3482,0.4864,0.0335,0.8998,0.2159,0.2315,?,3.6364,0.8349,0.4064,0.5166,0,0.0314,0.0077,1.1221,681.5,518.5,0.656,708,218530,0,0,0,1.0662,0,0.0098,1.39,4,0.7924,?,727,2888,217487,1.0311,0.6685,?,4,0,0,0.7979,0.0081,4,0,0,0,1927,0.0004
