@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-2 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Frac_Integrity_Rules NUMERIC
@ATTRIBUTE Conflicts/Choices-4 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-2 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-2 NUMERIC
@ATTRIBUTE Frac_Choice_Rules NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-2 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-2 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-4 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-4 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Conflicts/Choices-3 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Binary_Rules NUMERIC
@ATTRIBUTE Frac_Learnt_Others-1 NUMERIC
@ATTRIBUTE Frac_Binary_Constraints NUMERIC
@ATTRIBUTE Frac_Normal_Rules NUMERIC
@ATTRIBUTE Constraints/Vars NUMERIC
@ATTRIBUTE Frac_Pos_Body NUMERIC
@ATTRIBUTE Conflicts/Choices-2 NUMERIC
@ATTRIBUTE Frac_Ternary_Constraints NUMERIC
@ATTRIBUTE Frac_Learnt_Others-4 NUMERIC
@ATTRIBUTE Frac_Learnt_Others-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Others-2 NUMERIC
@ATTRIBUTE Frac_Neg_Body NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Created_Bodies NUMERIC
@ATTRIBUTE Frac_Unary_Rules NUMERIC
@ATTRIBUTE Conflicts/Choices-1 NUMERIC
@ATTRIBUTE Binary_Constraints NUMERIC
@ATTRIBUTE Frac_Other_Constraints NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-4 NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-2 NUMERIC
@ATTRIBUTE Constraints NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-1 NUMERIC
@ATTRIBUTE Normal_Rules NUMERIC
@ATTRIBUTE Rules NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-2 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-2 NUMERIC
@ATTRIBUTE Frac_Cardinality_Rules NUMERIC
@ATTRIBUTE Learnt_Others-1 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-3 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-3 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-4 NUMERIC
@ATTRIBUTE Longest_Backjumping-4 NUMERIC
@ATTRIBUTE Longest_Backjumping-3 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-2 NUMERIC
@ATTRIBUTE Choices-3 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-4 NUMERIC
@ATTRIBUTE Free_Problem_Variables NUMERIC
@ATTRIBUTE Avg_LBD_Levels-4 NUMERIC
@ATTRIBUTE Longest_Backjumping-2 NUMERIC
@ATTRIBUTE Choices-4 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-3 NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-3 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-1 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-1 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-4 NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-4 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-4 NUMERIC
@ATTRIBUTE Running_Avg_LBD-3 NUMERIC
@ATTRIBUTE Avg_LBD_Levels-3 NUMERIC
@ATTRIBUTE Learnt_Others-2 NUMERIC
@ATTRIBUTE Learnt_from_Loop-2 NUMERIC
@ATTRIBUTE Choices-2 NUMERIC
@ATTRIBUTE Running_Avg_LBD-2 NUMERIC
@ATTRIBUTE Avg_LBD_Levels-2 NUMERIC
@ATTRIBUTE Avg_LBD_Levels-1 NUMERIC
@ATTRIBUTE Running_Avg_LBD-1 NUMERIC
@ATTRIBUTE Choice_Rules NUMERIC
@ATTRIBUTE Learnt_Others-3 NUMERIC
@ATTRIBUTE Learnt_from_Loop-3 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-2 NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-2 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-2 NUMERIC
@ATTRIBUTE Learnt_Others-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-4 NUMERIC
@ATTRIBUTE Ternary_Constraints NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-3 NUMERIC
@ATTRIBUTE Frac_Weight_Rules NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-4 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Cardinality_Rules NUMERIC
@ATTRIBUTE Choices-1 NUMERIC
@ATTRIBUTE Weight_Rules NUMERIC
@ATTRIBUTE Body-Body_Equivalences NUMERIC
@ATTRIBUTE Nodes_in_Positive_BADG NUMERIC
@ATTRIBUTE Other_Equivalences NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Problem_Variables NUMERIC
@ATTRIBUTE SCCS NUMERIC
@ATTRIBUTE Removed_Nogoods-4 NUMERIC
@ATTRIBUTE Frac_Removed_Nogood-4 NUMERIC
@ATTRIBUTE Learnt_Binary-4 NUMERIC
@ATTRIBUTE Equivalences NUMERIC
@ATTRIBUTE Learnt_Ternary-4 NUMERIC
@ATTRIBUTE Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Learnt_Binary-3 NUMERIC
@ATTRIBUTE Learnt_Ternary-3 NUMERIC
@ATTRIBUTE Program_Atoms NUMERIC
@ATTRIBUTE Learnt_Binary-2 NUMERIC
@ATTRIBUTE Longest_Backjumping-1 NUMERIC
@ATTRIBUTE Learnt_Ternary-2 NUMERIC
@ATTRIBUTE Assigned_Problem_Variables NUMERIC
@ATTRIBUTE Learnt_Binary-1 NUMERIC
@ATTRIBUTE Learnt_Ternary-1 NUMERIC

@DATA
FolioSuite/hardwareASP/hard_inst_12_12_17302.gr.gz,1,0.1195,0.6115,0,0.2689,101,0.5986,196,105710,0.2879,0.0961,0.0654,0.9346,0.0501,0.9499,0.96,0.04,0.0588,0.9412,0.1772,0.0926,0.9074,0.0303,0.9697,286,0.9412,0.0588,0.1135,0.9099,0.0901,379,0.2876,0.5588,0.6613,0.6235,1.1141,0.8223,0.1145,0.0382,0.4091,0.48,0.4853,0.0032,0.4118,511668,0.0032,0.0831,232624,0.3005,0.5833,0.5,351788,0.51,0.0294,502972,806710,2.49,25.52,39.875,0.1993,19,35.39,36.8646,0.01,2,0.0076,81,81,0.0147,846,39.4766,119257,2.5234,81,1332,8.5625,822,55.4062,17.73,9.9609,1275,33.37,2.39,2.4896,33,4,559,1.65,2.5781,2.5625,0.82,142941,48,4,8.3594,535,20,54,4,13454,20,0,20,10,160797,385,0,107520,107322,550124,385,12.0312,315767,31,0,0,1,899564,77,241920,1,51,432332,1,81,34,196510,1,14
FolioSuite/laby/laby_21_21_01.lp.gz,1,0.0233,0.6151,0,0.3616,523,0.7325,855,94114,0.0001,0.0049,0.9999,0.0001,0.9999,0.0001,0.0134,0.9866,0.991,0.009,0.0001,0.9999,0.0001,0.9823,0.0177,1181,0.0044,0.9956,0.0043,0,1,1480,0.1205,0.9999,0.7297,0.9998,3.6797,0.9576,0.0037,0.1962,0.9996,0.9997,0.9997,0.0433,0.0001,296702,0.016,0.019,925706,0.0742,0.0004,0.0003,1268675,0.0003,0,338915,338978,7.2,2070.85,3185.9231,0.0001,7197,3247.93,3348.3814,0,7166,0,5323,5323,0,22323,3037.062,344290,7.4574,5323,26435,137.5361,13341,1533.0312,490.57,123.2791,15903,3472.97,7.45,7.6804,7229,7166,17667,5.02,7.7231,8.25,2.64,21,7261,7166,182.8615,11886,11512186,7292,7166,248855,11512186,0,11512186,11512186,42,1685,0,2762,88446,72929,164,5.125,344775,21,0,0,0,118563,3,42872,0,2,104850,0,40,2,485,0,1
FolioSuite/laby/laby_13_13_02.lp.gz,1,0.0335,0.6067,0,0.3598,1300,0.7167,1768,21902,0.0003,0.026,0.9055,0.0945,0.8835,0.1165,0.1025,0.8975,0.9112,0.0888,0.0002,0.8987,0.1013,0.8689,0.1311,2140,0.0469,0.9531,0.0218,0.077,0.923,2720,0.1288,0.9956,0.7295,0.9995,3.665,0.9564,0.0171,0.1959,0.9857,0.9915,0.9945,0.0535,0,69145,0.026,0.0121,214348,0.0745,0.0102,0,293814,0.0043,0.0044,79945,79984,6.09,200.54,313.3438,0.0003,679,224.9,234.2708,0.0043,650,0.0041,512,512,0.0055,4411,188.0938,79971,5.8281,512,4916,37.0104,3553,313.4688,100.31,31.6172,4047,162.76,5.83,6.0729,717,657,3753,4.48,7,5.4688,1.75,13,929,841,45.6875,2924,15685,962,848,57564,20500,0,20637,15577,26,2635,0,1025,20390,18587,2085,65.1562,80168,13,0,0,4,30636,10,11024,4,4,26013,4,512,0,197,3,0
FolioSuite/laby/laby_10_10_13.lp.gz,1,0.043,0.6006,0,0.3564,760,0.707,1533,9730,0.0006,0.0574,0.6837,0.3163,0.683,0.317,0.2382,0.7618,0.8129,0.1871,0.0003,0.775,0.225,0.7529,0.2471,2778,0.1345,0.8655,0.0575,0.1595,0.8405,2923,0.1332,0.9832,0.7293,0.9992,3.6506,0.9552,0.098,0.1959,0.8031,0.9628,0.9737,0.0607,0.0084,30872,0.0329,0.2462,94919,0.0748,0.166,0.0175,130151,0.0199,0.0084,35897,35927,4.64,65.09,101.7031,0.0006,234,101.43,105.6562,0.0174,206,0.0309,187,187,0.0088,1669,90.7266,35530,4.4688,187,2231,14.4479,1387,17.4688,5.59,14.6484,1875,111.26,4.82,5.0208,333,278,653,2.87,4.4844,3.9062,1.25,10,388,307,7.0469,451,5281,416,390,25502,6004,0,6297,4005,20,130,0,640,9029,8940,118,3.6875,35652,10,0,0,16,14884,86,5304,7,8,12180,3,15,6,122,2,2
FolioSuite/laby/laby_12_12_08.lp.gz,1,0.0373,0.604,0,0.3586,622,0.7145,1267,17104,0.0004,0.0375,0.8762,0.1238,0.8661,0.1339,0.1545,0.8455,0.8801,0.1199,0.0002,0.9002,0.0998,0.8066,0.1934,1795,0.0827,0.9173,0.0367,0.0837,0.9163,1986,0.1297,0.9974,0.7295,0.9994,3.6613,0.9561,0.0332,0.1958,0.961,0.9777,0.985,0.0553,0.0026,54052,0.0277,0.1675,167066,0.0747,0.033,0.0094,229016,0.0159,0,62556,62592,4.97,117.16,183.0625,0.0004,386,143.07,147.4948,0.0064,355,0.006,365,365,0.0056,2640,128.7287,62380,4.5504,365,3444,26.5464,2575,31.9688,10.23,26.0388,3359,156.82,4.66,4.8041,526,470,1926,2.68,4.1875,3.2188,1.03,12,614,531,29.75,1904,11433,641,538,44846,12708,0,12851,6811,24,191,0,918,15891,14856,169,5.2812,62550,12,0,0,4,24594,22,8820,4,10,20604,3,16,5,170,0,1
FolioSuite/laby/laby_15_15_03.lp.gz,1,0.0307,0.6091,0,0.3602,6380,0.7228,6698,33829,0.0003,0.014,0.9629,0.0371,0.9609,0.0391,0.0674,0.9326,0.954,0.046,0.0001,0.9641,0.0359,0.916,0.084,6936,0.0238,0.9762,0.0119,0.0343,0.9657,7396,0.1255,0.9955,0.7296,0.9996,3.67,0.9568,0.0124,0.1961,0.9857,0.9896,0.9914,0.0497,0.003,106835,0.0223,0.0091,331816,0.0744,0.0098,0.0065,454813,0.0069,0.0015,122914,122959,5.12,272.6,425.9375,0.0002,1338,350.16,360.9897,0.0035,1312,0.0046,1033,1033,0.0022,8169,326.2868,123670,5.0465,1033,9224,72.4021,7023,442.5938,141.63,60.0698,7749,298.48,4.56,4.701,1379,1327,5152,2.97,4.6406,4.75,1.52,15,1425,1343,70.5156,4513,179643,1514,1407,89168,179870,0,181533,179399,30,3526,0,1401,31628,27840,2901,90.6562,123927,15,0,0,7,45705,15,16464,5,10,39313,3,1033,9,257,2,4
FolioSuite/laby/laby_18_18_04.lp.gz,1,0.0278,0.6117,0,0.3605,1082,0.729,1407,58861,0.0002,0.0095,0.9937,0.0063,0.9892,0.0108,0.0349,0.9651,0.9768,0.0232,0.0001,0.9947,0.0053,0.9544,0.0456,1677,0.0131,0.9869,0.008,0.0043,0.9957,2905,0.1222,0.9996,0.7296,0.9997,3.6758,0.9573,0.0068,0.1961,0.9972,0.9975,0.9982,0.0458,0.0004,185823,0.0184,0.0145,578311,0.0743,0.0007,0.0004,792604,0.0004,0,212752,212806,5.85,682.82,1066.9062,0.0002,2449,952.01,971.4388,0.0021,2418,0.0021,1908,1908,0.0014,12305,848.2061,215263,6,1908,13745,94.8776,9298,1027.1875,328.7,78.7023,10310,796.83,5.65,5.7653,2754,2695,9429,3.6,5.625,6.375,2.04,18,2800,2709,106.25,6800,265647,2863,2740,155432,266306,0,267220,249475,36,2203,0,2130,55247,46829,766,23.9375,215625,18,0,0,6,76561,2,27602,6,1,66763,4,373,1,362,0,1
FolioSuite/laby/laby_10_10_18.lp.gz,1,0.0411,0.601,0,0.3579,1948,0.7044,2413,9812,0.0006,?,0.9666,0.0334,?,?,0.125,0.875,0.9046,0.0954,0.0003,0.9695,0.0305,?,?,2685,0.0705,0.9295,0.049,0.0341,0.9659,?,0.1351,0.9978,0.7294,0.9992,3.6523,0.9555,0.0498,0.1956,?,0.9935,0.997,0.0614,0,30981,0.0338,0.0434,95451,0.075,?,0.0015,130861,0.0013,0.0022,36146,36176,?,102.65,160.3906,0.0006,453,121.94,127.0208,0.0052,422,?,?,183,0.0015,1960,?,35708,?,183,?,16.8229,1615,124.9375,39.98,?,?,?,5.2,5.4167,669,607,1286,3.71,5.7969,6,1.92,10,763,672,14.9062,954,76721,?,?,25598,77796,0,?,55170,20,738,0,611,9053,8945,469,14.6562,35830,10,?,?,?,14883,?,5327,4,1,12237,1,183,1,122,1,0
FolioSuite/laby/laby_16_16_10.lp.gz,1,0.03,0.6097,0,0.3603,3044,0.7249,3249,41175,0.0002,0.016,0.9798,0.0202,0.979,0.021,0.0508,0.9492,0.9655,0.0345,0.0001,0.9809,0.0191,0.9335,0.0665,3448,0.0179,0.9821,0.0136,0.018,0.982,3578,0.1244,1,0.7296,0.9997,3.6723,0.957,0.0106,0.196,0.986,0.9952,0.9962,0.0483,0,129926,0.0209,0.0177,403818,0.0744,0.0057,0.0022,553477,0.0032,0,149239,149287,3.63,394.8,616.875,0.0002,1787,477.77,497.6771,0.0016,1755,0.0083,577,577,0.0016,7063,392.9688,150425,4.6172,577,7997,55,5280,703.4062,225.09,48.3359,6187,319.25,5.05,5.2604,1847,1790,6013,3.66,5.7188,7.5938,2.43,16,1880,1793,68.25,4368,167063,1898,1797,108484,167087,0,167162,166387,32,1813,0,1644,38529,33445,815,25.4688,150715,16,0,0,16,54854,11,19765,3,6,47402,3,371,4,290,0,0
FolioSuite/laby/laby_10_10_12.lp.gz,1,0.0408,0.6011,0,0.3581,936,0.7032,1052,9819,0.0006,0.0456,0.8201,0.1799,0.789,0.211,0.2553,0.7447,0.7816,0.2184,0.0003,0.833,0.167,0.7011,0.2989,1370,0.128,0.872,0.0391,0.1548,0.8452,1976,0.1363,0.956,0.7295,0.9992,3.653,0.9556,0.0323,0.1955,0.8414,0.8723,0.884,0.0619,0.024,30968,0.0343,0.0255,95459,0.075,0.0437,0.0239,130862,0.0372,0.02,36203,36233,3.62,57.17,89.3281,0.0006,239,68.67,71.5312,0.0904,218,0.1149,173,173,0.0922,2453,63.9308,35701,3.7615,173,2851,24.1875,2322,130.0625,41.62,20.1154,2615,44.34,3.5,3.6458,259,229,1983,2.35,3.6719,4.4062,1.41,10,328,280,30.2969,1939,5248,366,305,25584,6244,0,7387,5112,20,1257,0,609,9051,8964,1214,37.9375,35823,10,0,0,50,14913,19,5340,34,14,12256,27,173,7,122,5,6
FolioSuite/laby/laby_11_11_04.lp.gz,1,0.0394,0.6025,0,0.3581,875,0.7101,1932,13118,0.0005,0.0337,0.8889,0.1111,0.8716,0.1284,0.1517,0.8483,0.8774,0.1226,0.0002,0.8778,0.1222,0.8118,0.1882,2076,0.0933,0.9067,0.0373,0.1067,0.8933,2498,0.1321,1,0.7295,0.9993,3.6573,0.9558,0.0547,0.1958,0.9647,0.97,0.9828,0.0581,0,41500,0.0305,0.1245,128077,0.0747,0.0191,0.0134,175578,0.0142,0,48206,48239,5.84,132.24,206.625,0.0005,343,157.52,164.0833,0.0158,311,0.0162,395,395,0.0038,2573,172.5938,47862,5.4297,114,3797,22.1146,2123,48.4062,15.49,26,3328,207.28,4.81,5.0104,513,458,1170,3.78,5.9062,3.875,1.24,11,614,537,11.3438,726,13884,656,552,34383,16618,0,16958,7324,22,257,0,762,12154,11655,215,6.7188,48007,11,0,0,11,19345,13,6928,10,9,16070,2,21,7,145,0,0
FolioSuite/laby/laby_22_22_03.lp.gz,1,0.0226,0.6158,0,0.3616,935,0.7338,11276,108269,0.0001,0.0036,0.9981,0.0019,0.998,0.002,0.011,0.989,0.9926,0.0074,0.0001,0.9981,0.0019,0.9854,0.0146,11462,0.0055,0.9945,0.0035,0.0002,0.9998,12413,0.1199,0.9997,0.7297,0.9998,3.6806,0.9577,0.0042,0.1962,0.9983,0.9983,0.9986,0.0425,0.0003,341296,0.0152,0.0161,1065176,0.0742,0.001,0.001,1459822,0.001,0,389442,389508,9.29,982.86,1535.7188,0.0001,5849,1710.08,1781.3333,0.0007,5819,0.0007,4880,4880,0.0003,27807,1974.1484,396096,9.7656,4880,35864,228.1667,21904,1736.5625,555.7,214.8047,27495,2040.37,7.39,7.6979,8657,8605,15164,5.93,9.2656,10.9062,3.49,22,8687,8606,180.7344,11567,6046035,8735,8622,286377,6046049,0,6046363,4772799,44,1993,0,3064,101829,83394,268,8.375,396626,22,0,0,6,135424,9,48966,6,9,120072,3,58,9,530,0,2
FolioSuite/laby/laby_19_19_10.lp.gz,1,0.0265,0.6127,0,0.3608,577,0.7304,1657,69387,0.0002,0.0127,0.9739,0.0261,0.9716,0.0284,0.0384,0.9616,0.9728,0.0272,0.0001,0.9799,0.0201,0.95,0.05,2231,0.0223,0.9777,0.0105,0.0189,0.9811,2436,0.1214,0.9993,0.7296,0.9998,3.6773,0.9574,0.0123,0.1961,0.9927,0.9984,0.9988,0.0448,0.0007,219037,0.0174,0.0664,682210,0.0742,0.0038,0.0004,934985,0.0008,0,250508,250565,5.67,508.86,771,0.0002,1431,608.87,621.2959,0.0008,1400,0.0035,1559,1559,0.0008,9294,490.5846,253856,5.7538,1559,10217,91.2755,8945,284.3438,90.99,71.5154,9297,552.37,6.57,6.7041,2420,2357,5374,5.38,8.1515,5.9062,1.89,19,2548,2454,76.3939,5042,80814,2583,2472,183388,83182,0,83387,29873,38,482,0,2367,65182,54674,208,6.5,254257,19,0,0,9,89239,10,32198,2,2,78193,2,29,1,401,0,1
FolioSuite/laby/laby_21_21_07.lp.gz,1,0.0242,0.6145,0,0.3614,482,0.7328,757,94059,0.0001,0.0055,0.9994,0.0006,0.9992,0.0008,0.022,0.978,0.985,0.015,0.0001,0.9996,0.0004,0.9716,0.0284,971,0.0078,0.9922,0.0084,0.0003,0.9997,1363,0.1203,0.999,0.7297,0.9998,3.6799,0.9576,0.0084,0.1961,0.9914,0.9912,0.9952,0.0432,0.0007,296608,0.0159,0.0187,925039,0.0742,0.0042,0.0028,1267738,0.0043,0.0002,338681,338744,4.61,1064.26,1637.3231,0.0001,4105,1198.02,1235.0722,0.0045,4077,0.0044,3093,3076,0.0021,11516,1436.9302,344020,5.2791,3076,23642,102.4124,9934,1460.1875,467.26,152.876,19721,1429.79,4.79,4.9381,4319,4275,7765,3.86,5.9385,7.75,2.48,21,4378,4320,96.0154,6241,1704603,4508,4418,248640,1705773,0,1708092,1695809,42,1715,0,2867,88428,72934,270,8.4375,344505,21,0,0,20,118693,19,42892,20,19,104794,9,40,12,485,1,3
FolioSuite/laby/laby_19_19_02.lp.gz,1,0.0253,0.6133,0,0.3614,5363,0.7295,5599,69542,0.0002,0.0048,0.9986,0.0014,0.9986,0.0014,0.0219,0.9781,0.9853,0.0147,0.0001,0.9987,0.0013,0.9708,0.0292,5888,0.0074,0.9926,0.0045,0.0013,0.9987,6136,0.1221,1,0.7297,0.9998,3.6777,0.9575,0.0126,0.196,0.9986,0.9998,0.9998,0.0451,0,219130,0.0178,0.0224,683025,0.0743,0.0007,0,936071,0,0,250923,250980,5.37,1291.41,2017.8281,0.0002,4305,1971.15,2053.2812,0.0002,4273,0.0007,2392,2392,0.0002,21170,1868.1705,254127,7.9457,180,26758,178.8333,17168,1214,388.48,170.4651,21990,2058.01,8.35,8.6979,4346,4283,5076,6.55,10.2344,15.7188,5.03,19,4378,4283,17.2812,1106,4265418,4406,4283,183504,4265418,0,4265418,4265348,38,1427,0,2256,65210,54706,219,6.8438,254528,19,0,0,3,89201,3,32239,1,0,78298,1,35,0,401,0,0
FolioSuite/laby/laby_11_11_16.lp.gz,1,0.0411,0.6013,0,0.3576,1670,0.7102,2430,13122,0.0005,0.0326,0.9791,0.0209,0.9774,0.0226,0.0954,0.9046,0.8959,0.1041,0.0002,0.9782,0.0218,0.8875,0.1125,3827,0.0624,0.9376,0.0255,0.0227,0.9773,4196,0.1318,0.9922,0.7295,0.9993,3.6581,0.9558,0.0254,0.1959,0.982,0.9825,0.9842,0.058,0.0019,41580,0.0304,0.0213,128260,0.0746,0.0112,0.0047,175816,0.0097,0.0058,48279,48312,6.14,138.52,209.8788,0.0005,509,171.85,175.3571,0.0078,481,0.0069,341,341,0.011,3849,138.0534,47917,6.8626,341,4017,35.6429,3493,206.3438,66.03,27.7863,3640,116.81,7.7,7.8571,624,568,2597,5.1,7.7273,9.25,2.96,11,1009,929,34.3485,2267,108874,1143,1033,34434,179347,0,181748,71973,22,1503,0,797,12186,11653,1310,40.9375,48062,11,0,0,8,19379,13,6929,8,10,16080,7,341,3,145,3,1
FolioSuite/laby/laby_10_10_04.lp.gz,1,0.0407,0.6015,0,0.3577,1433,0.7056,2099,9792,0.0006,0.0475,0.8361,0.1639,0.8167,0.1833,0.2004,0.7996,0.8019,0.1981,0.0003,0.8185,0.1815,0.7538,0.2462,2695,0.1203,0.8797,0.0541,0.1372,0.8628,3160,0.1342,0.9887,0.7293,0.9992,3.6506,0.9554,0.0432,0.1959,0.9577,0.9582,0.9412,0.0611,0.0075,30986,0.0334,0.0532,95445,0.0748,0.0308,0.0464,130875,0.0334,0.0038,36095,36125,4.93,90.98,142.1562,0.0006,263,103.21,107.5104,0.0084,234,0.0115,196,196,0.0124,1774,99.7188,35728,5.375,196,2696,15.1042,1450,166.9062,53.41,18.3828,2353,83.58,5.25,5.4688,304,259,1483,3.86,6.0312,7.5938,2.43,10,459,383,18.6094,1191,9467,498,392,25638,13746,0,14075,9013,20,602,0,604,9059,8920,370,11.5625,35850,10,0,0,6,14829,16,5305,4,16,12222,4,173,15,122,1,2
FolioSuite/laby/laby_18_18_02.lp.gz,1,0.0268,0.6122,0,0.3609,1926,0.7286,2020,58933,0.0002,0.012,0.9982,0.0018,0.9981,0.0019,0.0282,0.9718,0.9797,0.0203,0.0001,0.9986,0.0014,0.9628,0.0372,2675,0.0103,0.9897,0.0093,0.0013,0.9987,2783,0.1225,0.999,0.7296,0.9997,3.6759,0.9573,0.0096,0.196,0.9832,0.9909,0.9937,0.0459,0.001,185841,0.0186,0.0073,578632,0.0743,0.0052,0.0022,793037,0.0024,0,212889,212943,2.9,469.15,733.0469,0.0002,3095,564.52,588.0417,0.0068,3066,0.0116,1295,1295,0.0041,10336,446.125,215375,4.1016,1295,10636,67.8542,6514,1261.3438,403.63,53.1562,6804,255.63,4.54,4.7292,3130,3086,6680,3.4,5.3125,8.0625,2.58,18,3370,3305,57.7344,3695,1474907,3387,3317,155472,1482654,0,1482767,1474683,36,4358,0,2054,55255,46851,2295,71.7188,215737,18,0,0,40,76523,18,27618,23,8,66799,13,1295,7,362,0,3
FolioSuite/laby/laby_14_14_06.lp.gz,1,0.0322,0.6077,0,0.3601,1277,0.7198,5895,27468,0.0003,0.0386,0.9805,0.0195,0.9795,0.0205,0.0914,0.9086,0.9335,0.0665,0.0001,0.9817,0.0183,0.8826,0.1174,6298,0.0557,0.9443,0.0321,0.0957,0.9043,6634,0.1271,0.9965,0.7296,0.9996,3.6678,0.9567,0.0277,0.1959,0.9765,0.986,0.9959,0.0515,0.0017,86616,0.024,0.0296,268779,0.0746,0.0099,0.002,368412,0.0037,0.0017,99891,99933,5.16,186.63,287.1231,0.0003,572,207.31,211.5408,0.0103,542,0.0136,465,465,0.002,3049,163.9846,100219,4.9769,465,3366,21.7959,2136,286.5312,91.69,18.8,2444,131.62,5.62,5.7347,974,913,2346,4.65,7.1538,4.5312,1.45,14,1057,974,27.2308,1770,315761,1081,977,72165,317098,0,317129,12065,28,1082,0,1213,25603,22898,577,18.0312,100445,14,0,0,15,37677,11,13566,11,4,32208,2,465,2,226,1,1
