@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_4.dzn,1,0.284065,1,1,1,0.699752,0.300248,0.676334,1,9.42836,4.944414,1.916849,0.376952,0.486455,4,6.352769,1.323108
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_3.dzn,1,0.146833,1,1,1,0,1,0.842177,0,9.483816,2.26164,1.732273,0.151097,0.000068,4,9.483733,3.769387
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_23_6.dzn,1,0.282102,1,1,1,0.645161,0.354839,0.669458,1,9.430453,5.20217,2.101269,0.474152,0.464556,4,6.62535,1.341544
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_9.dzn,1,0.287752,1,1,1,0.787346,0.212654,0.687175,1,9.442943,5.117899,1.524539,0.297472,0.518356,4,5.913201,1.192747
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_8.dzn,1,0.147783,1,1,1,0,1,0.84164,0,9.394463,2.389815,1.745306,0.151097,0.000131,4,9.394304,3.769401
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_8.dzn,1,0.290692,1,1,1,0.904044,0.095956,0.704605,1,9.310613,5.018402,0.890289,0.159218,0.551021,4,5.14213,0.98782
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_3.dzn,1,0.286411,1,1,1,0.655271,0.344729,0.671825,1,9.525521,4.515619,2.006826,0.438926,0.485631,4,6.436547,1.424734
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_30_6.dzn,1,0.162714,1,1,1,0,1,0.676408,1,9.306062,2.622338,2.296515,0.155933,0.0001,4,9.305953,2.557946
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_24_5.dzn,1,0.282957,1,1,1,0.651297,0.348703,0.669091,1,9.214319,4.989746,1.973698,0.468996,0.465231,4,6.451733,1.335708
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_15_6.dzn,1,0.155726,1,1,1,0,1,0.802967,0,9.392317,2.327377,2.172327,0.151097,0.000131,4,9.392159,3.281868
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_1.dzn,1,0.292081,1,1,1,0.7431,0.2569,0.685975,1,9.294621,4.888492,1.646367,0.313056,0.513165,4,5.882366,1.296893
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_4.dzn,1,0.147515,1,1,1,0,1,0.842104,0,9.411511,2.312596,1.723165,0.151097,0.000086,4,9.411407,3.769391
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_2.dzn,1,0.147037,1,1,1,0,1,0.842584,0,9.426265,2.289987,1.760823,0.151097,0.000113,4,9.426127,3.769397
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_1.dzn,1,0.29598,1,1,1,0.907137,0.092863,0.69732,1,9.442943,4.822079,0.838231,0.163731,0.550639,4,5.272268,0.971164
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_3.dzn,1,0.165836,1,1,1,0,1,0.672392,0,9.252665,2.664563,2.419404,0.130633,0.000089,4,9.252569,2.544254
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_8.dzn,1,0.147155,1,1,1,0,1,0.841935,0,9.324181,2.246447,1.691896,0.151097,0.000092,4,9.32407,3.769392
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_6.dzn,1,0.292258,1,1,1,0.779599,0.220401,0.691021,1,9.403012,5.037098,1.513465,0.253068,0.525074,4,5.774569,1.254373
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_4.dzn,1,0.26338,1,1,1,0.795262,0.204738,0.71963,1,9.370687,5.001746,1.564662,0.239397,0.529005,4,5.682781,1.217319
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_4.dzn,1,0.156126,1,1,1,0,1,0.79723,0,9.303781,2.353985,2.169486,0.151097,0.000125,4,9.303631,3.288457
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_1.dzn,1,0.169254,1,1,1,0,1,0.671776,0,9.308339,2.698229,2.386561,0.130633,0.000128,4,9.308199,2.545787
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_6.dzn,1,0.14788,1,1,1,0,1,0.841116,0,9.403012,2.402229,1.762532,0.151097,0.000101,4,9.40289,3.769394
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_7.dzn,1,0.288143,1,1,1,0.916609,0.083391,0.70623,1,9.321928,5.147455,0.804777,0.080314,0.550802,4,5.159703,0.946331
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_9.dzn,1,0.285076,1,1,1,0.886171,0.113829,0.706898,1,9.35975,4.982059,1.012901,0.125042,0.545325,4,5.343573,1.023043
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_9.dzn,1,0.162669,1,1,1,0,1,0.667281,0,9.271463,2.787788,2.21042,0.155933,0.000103,4,9.271351,2.552441
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_2.dzn,1,0.282144,1,1,1,0.657224,0.342776,0.678052,1,9.303781,4.968169,2.042479,0.398459,0.484335,4,6.286084,1.410326
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_11_9.dzn,1,0.207371,1,1,1,0.575439,0.424561,0.774872,1,9.33985,4.243078,2.278201,0.076132,0.453071,4,6.689161,3.378876
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_10.dzn,1,0.147377,1,1,1,0,1,0.841529,0,9.407268,2.342514,1.762532,0.151097,0.00013,4,9.407111,3.7694
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_4.dzn,1,0.21649,1,1,1,0.457399,0.542601,0.712566,1,9.357552,4.461005,2.596154,0.085367,0.380034,4,7.458046,2.522066
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_8.dzn,1,0.273308,1,1,1,0.782765,0.217235,0.701675,1,9.463524,5.168782,1.601727,0.237027,0.517037,4,5.949122,1.204094
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_5.dzn,1,0.222889,1,1,1,0.584192,0.415808,0.715599,1,9.280771,4.862648,2.399648,0.070012,0.437475,4,6.816212,2.450065
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_24_9.dzn,1,0.29389,1,1,1,0.589831,0.410169,0.650843,1,9.247928,4.774108,2.06033,0.547917,0.439662,4,6.766638,1.371124
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_30_1.dzn,1,0.166096,1,1,1,0,1,0.672861,0,9.368506,2.732244,2.300853,0.155933,0.000122,4,9.368372,2.549974
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_7.dzn,1,0.24321,1,1,1,0.693671,0.306329,0.71851,1,9.326429,5.229087,1.989987,0.055328,0.483156,4,6.318162,2.334945
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_26_10.dzn,1,-1,1,1,1,0.963891,0.036109,-1,-1,9.403012,6.020728,0.379074,-1,0.557471,4,4.938319,1.212626
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_8.dzn,1,0.27781,1,1,1,0.878636,0.121364,0.709738,1,9.463524,5.223727,1.101626,0.163902,0.544861,4,5.438508,1.044755
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_1.dzn,1,0.165706,1,1,1,0,1,0.666331,0,9.348728,2.514629,2.254012,0.155933,0.000096,4,9.348622,2.548637
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_7.dzn,1,0.27201,1,1,1,0.8,0.2,0.709502,1,9.252665,4.857099,1.499614,0.214389,0.528923,4,5.594863,1.203858
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_23_9.dzn,1,0.281236,1,1,1,0.724374,0.275626,0.679581,1,9.355351,5.244846,1.834642,0.310843,0.495162,4,6.183148,1.266675
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_2.dzn,1,0.16214,1,1,1,0,1,0.66816,0,9.35975,2.775891,2.359812,0.130633,0.000109,4,9.35963,2.542923
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_7.dzn,1,0.161304,1,1,1,0,1,0.671721,0,9.459432,2.725617,2.439947,0.130633,0.00005,4,9.459376,2.543293
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_26_4.dzn,1,-1,1,1,1,0.953191,0.046809,-1,-1,9.361944,5.920182,0.490801,-1,0.556108,4,4.978517,1.329161
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_10.dzn,1,0.147219,1,1,1,0,1,0.771308,1,9.413628,2.70531,2.404689,0.130633,0.000118,4,9.413498,3.271753
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_8.dzn,1,0.15982,1,1,1,0,1,0.673867,0,9.321928,2.784521,2.278901,0.130633,0.000127,4,9.321789,2.546548
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_9.dzn,1,0.15915,1,1,1,0,1,0.669728,0,9.240791,2.513973,2.299867,0.130633,0.000135,4,9.240645,2.548645
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_8.dzn,1,0.279001,1,1,1,0.780399,0.219601,0.702331,1,9.262095,4.963497,1.571577,0.224533,0.52375,4,5.690798,1.244268
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_swv14.dzn,1,-1,0,0,0,0.979961,0.020039,-1,-1,14.610679,-1,0.151456,-1,0.606484,0,7.150658,0.633125
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_swv13.dzn,1,-1,0,0,0,0.979961,0.020039,-1,-1,14.65849,-1,0.151456,-1,0.606781,0,7.172266,0.633329
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_swv11.dzn,1,-1,0,0,0,0.979961,0.020039,-1,-1,14.632541,-1,0.151456,-1,0.60662,0,7.160538,0.633218
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_8.dzn,1,0.164516,1,1,1,0,1,0.677861,0,9.308339,2.740286,2.408769,0.130633,0.000071,4,9.308261,2.554145
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_5.dzn,1,0.278097,1,1,1,0.746331,0.253669,0.687682,1,9.413628,4.92148,1.765834,0.346599,0.503806,4,6.107577,1.243967
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_35_6.dzn,1,0.147784,1,1,1,0,1,0.767652,0,9.255029,2.502224,2.222668,0.130633,0.000134,4,9.254883,3.268219
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_6.dzn,1,0.294836,1,1,1,0.84058,0.15942,0.692016,1,9.333155,4.869256,1.253761,0.209741,0.53353,4,5.572139,1.118241
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_35_7.dzn,1,0.146652,1,1,1,0,1,0.763765,0,9.385862,2.581567,2.257585,0.130633,0.000094,4,9.385759,3.269712
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_10.dzn,1,0.147037,1,1,1,0,1,0.842596,1,9.430453,2.222522,1.787723,0.151097,0.000099,4,9.430333,3.769394
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_3.dzn,1,0.242755,1,1,1,0.780399,0.219601,0.732063,1,9.411511,5.078488,1.607137,0.042483,0.515703,4,5.930964,2.170845
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_9.dzn,1,0.28585,1,1,1,0.825397,0.174603,0.702149,1,9.383704,4.872202,1.358496,0.197941,0.53677,4,5.54853,1.17255
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_35_4.dzn,1,0.140918,1,1,1,0,1,0.770545,0,9.346514,2.49749,2.384594,0.130633,0.000097,4,9.346408,3.268854
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_35_8.dzn,1,0.146751,1,1,1,0,1,0.765644,0,9.434628,2.476856,2.190794,0.130633,0.000103,4,9.434514,3.265959
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_25_7.dzn,1,0.255504,1,1,1,0.198675,0.801325,0.563307,1,9.436712,3.549515,2.526906,0.86804,0.239257,4,8.643705,1.479524
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_30_5.dzn,1,0.159175,1,1,1,0,1,0.671587,0,9.364135,2.673187,2.351238,0.130633,0.000123,4,9.364,2.552445
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_6.dzn,1,0.240565,1,1,1,0.780399,0.219601,0.732744,1,9.392317,5.232342,1.618949,0.042483,0.515504,4,5.919712,2.186502
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_30_7.dzn,1,0.172657,1,1,1,0,1,0.671021,0,9.430453,2.546884,2.362597,0.130633,0.000116,4,9.430324,2.561739
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_8.dzn,1,0.22116,1,1,1,0.502058,0.497942,0.705366,1,9.475733,4.527119,2.558218,0.080136,0.401875,4,7.342753,2.514028
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_10.dzn,1,0.227073,1,1,1,0.521739,0.478261,0.709397,1,9.445015,4.706595,2.401663,0.077772,0.410763,4,7.227887,2.484102
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_6.dzn,1,0.158386,1,1,1,0,1,0.66995,0,9.292322,2.751968,2.331459,0.130633,0.000029,4,9.29229,2.58021
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_3_1.dzn,1,0.278599,1,1,1,0.257669,0.742331,0.590259,1,9.350939,3.882497,2.503236,0.79315,0.296038,4,8.167486,1.586679
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_32_1.dzn,1,0.154323,1,1,1,0.141844,0.858156,0.768121,1,9.438792,3.329761,2.762427,0.117971,0.200018,4,8.878372,3.307942
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_swv12.dzn,1,-1,0,0,0,0.979961,0.020039,-1,-1,14.639736,-1,0.151456,-1,0.606665,0,7.163791,0.633249
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_26_2.dzn,1,-1,1,1,1,0.96098,0.03902,-1,-1,9.357552,5.971097,0.410419,-1,0.556668,4,4.933205,1.248166
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_31_6.dzn,1,0.259151,1,1,1,0.860116,0.139884,0.735761,1,9.364135,5.379821,1.132181,0.029395,0.53914,4,5.485461,2.68713
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_26_3.dzn,1,-1,1,1,1,0.950471,0.049529,-1,-1,9.457381,5.916781,0.516118,-1,0.557115,4,5.039169,1.353976
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_32_3.dzn,1,0.146895,1,1,1,0,1,0.769041,0,9.440869,2.472676,2.169471,0.130633,0.000102,4,9.440756,3.266066
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_31_9.dzn,1,0.258309,1,1,1,0.872766,0.127234,0.73667,1,9.392317,5.402419,1.060609,0.027172,0.542623,4,5.432757,2.615268
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_32_4.dzn,1,0.147036,1,1,1,0,1,0.769345,0,9.290019,2.643136,2.4453,0.130633,0.00013,4,9.289877,3.268004
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_5.dzn,1,0.155864,1,1,1,0,1,0.67419,0,9.459432,2.597626,2.295068,0.130633,0.000076,4,9.459348,2.543679
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_26_6.dzn,1,-1,1,1,1,0.959626,0.040374,-1,-1,9.396605,5.860173,0.427054,-1,0.557096,4,4.959145,1.268646
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_2.dzn,1,0.14785,1,1,1,0,1,0.842277,0,9.42836,2.327589,1.751576,0.151097,0.000113,4,9.428223,3.769397
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_4.dzn,1,0.160072,1,1,1,0,1,0.67527,0,9.348728,2.864163,2.397499,0.130633,0.00011,4,9.348607,2.547307
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_6.dzn,1,0.167608,1,1,1,0,1,0.664461,0,9.348728,2.614506,2.220012,0.130633,0.000069,4,9.348653,2.547108
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_31_8.dzn,1,0.256006,1,1,1,0.913137,0.086863,0.737809,1,9.430453,5.531218,0.804378,0.019722,0.551577,4,5.233034,2.319322
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_32_7.dzn,1,0.146931,1,1,1,0,1,0.768424,0,9.398744,2.634003,2.301822,0.130633,0.000079,4,9.398656,3.266705
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_32_8.dzn,1,0.14182,1,1,1,0,1,0.769361,0,9.269127,2.531303,2.308698,0.130633,0.000073,4,9.269047,3.267347
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_26_9.dzn,1,0.285519,1,1,1,0.940365,0.059635,0.715896,1,9.519636,5.759917,0.610717,0.014313,0.556804,4,5.125786,1.441368
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_33_10.dzn,1,0.145226,1,1,1,0,1,0.764629,0,9.388017,2.574131,2.262148,0.130633,0.00004,4,9.387973,3.270128
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_33_1.dzn,1,0.148042,1,1,1,0,1,0.767584,0,9.321928,2.708974,2.490609,0.130633,0.000098,4,9.32182,3.267138
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_2.dzn,1,0.242185,1,1,1,0.740899,0.259101,0.723353,1,9.273796,4.96769,1.824646,0.048487,0.500456,4,6.049983,2.256323
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_33_2.dzn,1,0.148929,1,1,1,0,1,0.766731,0,9.355351,2.430859,2.370544,0.130633,0.000096,4,9.355246,3.277208
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_33_4.dzn,1,0.146278,1,1,1,0,1,0.770797,0,9.383704,2.5722,2.462198,0.130633,0.000067,4,9.383631,3.266702
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_30_4.dzn,1,0.160478,1,1,1,0,1,0.676199,0,9.375039,2.911467,2.526718,0.130633,0.000094,4,9.374936,2.545589
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_33_8.dzn,1,0.144313,1,1,1,0,1,0.771812,0,9.394463,2.611001,2.373612,0.130633,0.00008,4,9.394375,3.267778
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_9.dzn,1,0.262377,1,1,1,0.820208,0.179792,0.723405,1,9.405141,5.25312,1.397215,0.036129,0.528402,4,5.71936,2.06721
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_8.dzn,1,0.147994,1,1,1,0,1,0.841886,0,9.303781,2.430821,1.785527,0.151097,0.000141,4,9.303612,3.769403
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_3.dzn,1,0.141543,1,1,1,0,1,0.771307,0,9.501837,2.442005,2.329461,0.130633,0.000061,4,9.501769,3.269383
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_6.dzn,1,0.144114,1,1,1,0,1,0.771206,0,9.438792,2.609616,2.317877,0.130633,0.000115,4,9.438664,3.270038
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_39_5.dzn,1,0.135816,1,1,1,0,1,0.807738,0,9.202124,2.387922,1.781805,0.130633,0.000124,4,9.20199,3.803635
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_6.dzn,1,0.285633,1,1,1,0.898575,0.101425,0.706762,1,9.308339,5.242486,0.942608,0.104234,0.547301,4,5.250303,1.00287
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_32_2.dzn,1,0.145902,1,1,1,0,1,0.773298,0,9.392317,2.664195,2.539039,0.130633,0.000106,4,9.3922,3.269607
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_24_10.dzn,1,0.212536,1,1,1,0.076336,0.923664,0.530408,1,9.381543,3.067005,2.271376,0.877108,0.14483,4,9.085516,1.557578
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_30_8.dzn,1,0.165261,1,1,1,0,1,0.676539,0,9.442943,2.639479,2.371512,0.130633,0.000051,4,9.442887,2.547295
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_39_6.dzn,1,0.137244,1,1,1,0,1,0.807574,0,9.355351,2.537398,1.992072,0.130633,0.00011,4,9.355231,3.803632
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_40_10.dzn,1,0.135206,1,1,1,0,1,0.808136,0,9.430453,2.391034,1.903129,0.130633,0.000103,4,9.430338,3.80363
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_10.dzn,1,0.191022,1,1,1,0.198675,0.801325,0.684135,1,9.495855,3.638538,2.76649,0.134632,0.23945,4,8.697282,2.560867
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_40_5.dzn,1,0.13687,1,1,1,0,1,0.807504,1,9.308339,2.439055,1.955043,0.130633,0.000128,4,9.308199,3.803636
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_3_4.dzn,1,0.275341,1,1,1,0.198675,0.801325,0.581103,1,9.321928,3.712504,2.433704,0.829762,0.258195,4,8.413287,1.565625
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_31_4.dzn,1,-1,1,1,1,0.969938,0.030062,-1,-1,9.31515,6.011769,0.32334,-1,0.556598,4,4.863615,1.567602
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_3.dzn,1,0.161746,1,1,1,0,1,0.665017,0,9.41996,2.607561,2.243584,0.155933,0.000104,4,9.419845,2.543876
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_35_1.dzn,1,0.141399,1,1,1,0,1,0.772864,0,9.262095,2.332013,2.272975,0.130633,0.000074,4,9.262015,3.269278
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_31_3.dzn,1,0.274106,1,1,1,0.910701,0.089299,0.725776,1,9.299208,5.664218,0.816243,0.020189,0.549485,4,5.180299,2.337692
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_26_8.dzn,1,-1,1,1,1,0.96189,0.03811,-1,-1,9.333155,5.909168,0.404151,-1,0.556399,4,4.916683,1.23452
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_10.dzn,1,0.164526,1,1,1,0,1,0.677123,0,9.276124,2.780148,2.473001,0.155933,0.000102,4,9.276013,2.544447
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_33_3.dzn,1,0.145972,1,1,1,0,1,0.772974,1,9.250298,2.562446,2.348904,0.130633,0.000089,4,9.250201,3.267566
