@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC

@DATA
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.2362,0.2051,0.1211,1,0,0.4996,0.5285,13.4898,0.6278,0.4999,0.4933,2.572,0.8838,0.6658,0.7999,0.2307,0.4378,3.2692,0.5,0,0.0927,3.0201,0.8378,0.3176,4.2575,11.375,5,?,7809,0.4367,16.316,0.3621,?,1.4221,1.5134,0.4428,0,1.1904,?,15.3229,?,?,?,?,?,0.0065,0.5251,1,0.0002,0.1844,?,0.2117,0.0117,1372,6480,0.0765,0.0015,0.0072,0.0002,2.7982,1,0,0.2163,4.2179,0.0003,0,2.8777,0.1057,0.0134,0.0065,0.8483,56,?,60,77,0.9203,68,0.1002,68.4882,0.231,8.5068,0.405,0.0242,0.0085,0.9524,0.0353,0.3533,78,60,68,0.1076,68.5255,0.1148,0.7492,0.1027,2514,675,1032,2575,0.4301,1512.5333,0.5704,4,2021,1574,0.8332,0.6987,1,18.1864,17.8422,20.3951,22.5324,24.235,0.1796,1477
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v1820c171155g3.cnf,1,0.0417,0.0139,0.9492,0,0.8333,0,0.7818,51.6304,0.0029,0,0,0.215,38.2085,0.8071,0.8569,47.1456,1.7356,5.3058,0,0.7221,0.9492,0.2015,0.0157,0.9964,3.0714,48.9162,4,?,171155,0.792,52.5025,10.2298,?,4.761,0.1947,0,0.0006,0.0546,?,46.4314,?,?,?,?,?,0.0019,0.1723,1,0.0011,0.0037,?,0.0104,0.0296,1755,168808,0.037,0.0011,0.0023,0.001,2.7289,0.3367,0.0803,0.0381,0.1755,0.0011,0,0.1664,0.9492,0.0017,0.0019,0.8907,46,?,782,842,0.9736,821,0.1662,797,6.0998,1057.9,0.193,0.1643,0,0.9998,0.0001,0.1401,845,794,822,0.026,821.275,0,0.8356,0.0839,216,151,170,243,0.2213,176.3333,0.2573,3,201,184,0.872,0.8312,0.9177,57.1442,54.7931,57.7303,62.0302,96.6957,0.1597,1820
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.705,0.1556,0.4028,0.3069,0,0.0493,0.0477,22.4045,0.0405,0.0909,0.0299,1.0326,1.0844,0.0895,0.3366,0.7577,0.5753,1.8461,0.2249,0.007,0.0454,1.5195,0.7423,0.4493,4.934,22.4045,6,0.3745,1426,0.5073,24.5802,1.0234,0.2013,2.6219,0.7163,0.0715,0.0008,0.3724,0.4967,10.344,0.4134,3.6842,0.0775,0.0754,0.0362,0.017,0.0873,1,0.0041,0.0243,0.0097,0.1726,0.1315,213,1234,1.1127,0.0094,0.0116,0.0089,1.2359,0.6667,0,0.17,0.6113,0.0061,0,0.6877,0.5478,0.017,0.017,0.9485,3803,2.8208,34,45,0.8412,39,0.1053,39.3023,0.4377,8.3126,0.2604,0.0574,0.0002,0.8569,0.0502,0.2656,45,34,39,0.1036,39.3769,0.0005,0.1096,0.0639,4334,3803,3854,4334,0.0421,3961,0.3825,4,4093,3922,0.3706,0.1977,0.6361,26.1252,26.7826,28.5795,29.6087,29.6087,0.0871,450
SAT_Competition2009/CRAFTED/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0,0.005,0.2932,0.3072,0,0.2685,0,34.7528,0.0251,0.2687,0.2681,0.0175,0.8359,0,0,0.4038,0.0125,0.131,0.2691,0,0,0.9947,0.9486,0.3542,5.1887,34.7528,7,0.0124,802,0.2422,35.0143,0.0174,0.4256,1.3673,0,0.2682,0.0038,0.3492,0.4664,1.231,0.0166,0.275,0.3783,0.0363,0.0362,0.025,0,1,0.0075,0.0075,0.0276,0.2005,0.025,160,798,0.0063,0.0187,0.0075,0.0201,0,0,0,0,0.0207,0.0073,0,0.2669,0.0025,0.0113,0.025,0.577,3818,0.2883,18,26,0.7925,22,0.1425,22.2628,0.4477,5.7685,0.266,0.0936,0.2458,0.7168,0.0855,0.5062,26,18,22,0.1442,22.2845,0.2675,0,0.0921,4411,3818,4202,4411,0.0409,4205.1429,0.5092,5,4299,4224,0,0,0,39.0261,37.6895,43.1616,44.9417,44.9417,0.0986,161
SAT_Competition2009/CRAFTED/modcircuits/mod5block_2vars_12gates.cnf,1,1.3055,0.6858,0.3903,1,0,0,0,12.3923,0.0489,0.0041,0,1.339,25.0644,0,0.7688,30.2154,0.4631,4.6774,0.0049,0,0.0177,2.0885,0.6138,0.4155,3.598,12.3923,4,?,372485,0.2652,13.8221,4.322,?,4.1654,0.5671,0.022,0,0.4468,?,18.7045,?,?,?,?,?,0.0087,0.2046,1,0.0001,0.0028,?,0.0032,0.0429,699,220957,0.3247,0.0029,0.0011,0,2.1017,1,0,0.3248,0.8021,0.0028,0,1.1374,0.0177,0.046,0.0087,0.5691,208,?,118,150,0.9701,135,0.2018,132.2,5.5348,186.629,0.4077,0.174,0,0.9999,0.0008,0.1501,149,118,138,0.1807,133.523,0,0.0058,0.1363,1562,208,543,1562,0.5407,839.4,0.6738,3,954,930,0.9552,0.3098,1,15.5169,14.4667,17.781,19.1226,19.1226,0.1627,926
SAT_Competition2009/CRAFTED/sgi/satsgi-n17himBHm20-p0-q146.cnf,1,0,0.0604,0.9758,0.0787,1,0.0786,0.9195,0,0.0089,0.0786,0.0786,0.1138,9.3198,0.9195,0.9196,9.3492,1.9263,0,0.0787,0.9194,0.9758,0,0,1,2,0,2,0.3403,5967,1,0,0.0003,0.0895,0,0,0.0786,0.006,0.0544,0.1176,0.0929,3.1027,0.7886,0.0021,0.1655,0.008,0.0089,0.36,1,0.0572,0.0572,0.0028,0.0574,0.1176,323,5627,0.0526,0.0062,0.0572,0.0089,0,0.36,0.36,0,0,0.006,0,0,0.9758,0.006,0.0089,1,0,0.7886,135,158,0.9996,147,0.0628,146.511,60.6712,0.0019,0.0535,0.0005,0.0786,0.9997,0.0054,68.0294,158,135,147,0.0638,146.4,0.0786,0.9195,0,0,0,0,0,0,0,0,2,0,0,0.9196,0.9195,0.9196,0,0,0,0,0,0,340
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x30.cnf,1,0.0001,0.027,0.7551,0.0002,1,0.0002,0.457,22.8482,0.011,0.0002,0.0002,0.65,7.0293,0.457,0.457,6.0274,0.5871,0,0.0002,0.4568,0.0203,0,0,1,2,22.7692,2,?,27360,0.8499,24.2655,0.0004,?,0,0,0.0002,0.0055,0.2742,?,0.0468,?,?,?,?,?,0.011,0.0068,1,0.0202,0.0202,?,0.0203,0.0222,540,26640,0.3333,0.0037,0.0202,0.011,0,0.0068,0.0068,0,0,0.0055,0,0,0.0203,0.0055,0.011,0.9435,222,?,123,151,0.9948,137,0.0764,137.138,1.1578,0.6252,0.1866,0.0019,0.0002,0.9946,0.0019,7.1714,151,124,137,0.0771,137.384,0.0002,0.457,0,660,253,278,3694,1.3394,657.0385,0,2,586,428,0.4571,0.457,0.4571,26.9608,26.493,28.5841,31.6191,38.1584,0.1312,720
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,0.2341,0,0.9172,0.0955,0,0.013,0.6038,24.1077,0.0031,0.0368,0,0.8213,9.0059,0.7881,0.975,6.9252,0.51,2.7703,0.0665,0.015,0.7132,0.9164,0.3917,0.7973,5.7608,24.1077,7,1.0404,40187,0.2736,28.7988,1.1369,0.192,2.4192,0.3677,0.0232,0.0001,0.2703,0.5,59.1911,1.3739,3.5326,0.0017,0.0399,0.0014,0.0015,0.6494,1,0.0001,0.0024,0.0001,0.0416,0.0149,1673,40187,0.0024,0.0012,0.0016,0.0002,2.5055,0.9412,0,0.3324,0.4995,0.0012,0,0.446,0.9284,0.0021,0.0015,0.6709,418,2.4658,694,746,0.9964,720,0.0657,718.296,0.1535,43.2927,0.1493,0.0012,0,0.9988,0.0279,2.5504,750,696,722,0.0562,721.159,0,0.9384,0.1005,3372,418,2700,3372,0.3916,2642.8333,0.8634,5,3355,3298,0.9757,0.8459,0.9757,30.3394,31.9554,32.9404,35.1025,35.1025,0.1163,1677
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,0.0519,0.004,0.987,0.5,0.9474,0.0082,0.9507,108.3636,0.0013,0.0356,0.001,0.0929,124.109,0.9732,0.9992,117.906,2.7455,6.4525,0.061,0.1015,0.987,0.0613,0.0035,0.9996,3,86.1667,3,?,926696,0.8967,116,1.505,?,6.1546,0.1226,0.0232,0.0001,0.1822,?,47,?,?,?,?,?,0.0008,0.3791,1,0.0002,0.0039,?,0.0039,0.034,3591,923045,0.0167,0.0006,0.0038,0.0002,3.4963,0.6164,0.1233,0.0877,0.2855,0.0005,0,0.3124,0.987,0.001,0.0008,0.9568,1,?,0,1765,1.0071,1726.5,0.4047,1520.88,2.7634,1602.88,0.2288,0.0201,0,1,0,0.1366,1786,1704,1752,0.0198,1749.64,0,0.9938,0,18,2,3,177,2.1199,14.6774,0,3,15,7,1,0.9779,1,138.9367,139.875,161,165.625,176.6,0.1805,3651
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,1,0.2754,0,0.8739,0.094,0,0.0151,0.4434,13.5234,0.004,0.0359,0.0018,1.0233,5.0096,0.7012,0.9648,3.5212,0.5537,2.7474,0.0629,0.0163,0.5632,1.1417,0.4923,0.6913,5.8086,12.4595,7,0.8788,26387,0.1628,15.5996,1.0621,0.2517,2.5485,0.3131,0.0227,0.0002,0.2908,0.5,47.3472,1.3069,3.12,0.0042,0.0399,0.0017,0.0016,0.6215,1,0.0002,0.0029,0.0001,0.0634,0.0149,1673,26387,0.0024,0.0012,0.0019,0.0003,2.4927,0.913,0.037,0.3387,0.4743,0.0012,0,0.3678,0.891,0.0025,0.0016,0.5182,1347,1.8641,655,708,0.9927,683,0.0624,680.068,1.3694,38.3601,0.1508,0.0139,0.0006,0.9903,0.0468,4.7062,708,657,682,0.055,680.644,0.0013,0.9374,0.0955,2160,1426,1431,2162,0.1751,1700.6364,0.8265,5,2039,1590,0.9656,0.807,0.9667,21.2753,21.7455,27.2679,27.5028,30.9315,0.2793,1677
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i3_pp.cnf,1,0,5.6667,0.75,0.004,0,0.004,0,0,0.6667,0.004,0.004,0,0,0,0,0,0,0,0.004,0,1,0.6931,1,0.5,2,0,2,0,80,0.6667,0,0,0.6429,0,0,0.004,0.5,0,0.6429,3,0,0,0.6429,0.5833,0.5833,0.6667,0,1,0.1667,0.1667,0.5833,0.25,0.6667,3,12,12,0.6667,0.1667,0.6667,0,0,0,0,0,0.5,0,0,1,0.5,0.6667,0.6667,0,0,1,1,0,1,0,1,0,3,0,0,0.004,0,0,0,1,1,1,0,1,0.004,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,39
SAT_Competition2009/CRAFTED/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,0.9361,0.7945,0.6758,0.1791,0,0.0269,0.0143,44.2747,0.0005,0.0351,0.009,0.6591,5.3438,0.0487,0.9662,1.8414,0.5804,1.7003,0.0357,0,0.7981,1.0897,0.9636,0.4871,9.9444,39.9633,12,?,778800,0.2515,48.8772,1.1013,?,2.8992,0.9748,0.0262,0,1.1757,?,751.429,?,?,?,?,?,0.0001,0.4374,1,0,0.0005,?,0.041,0.0027,17791,433992,2.2916,0.0001,0.0001,0,1.6554,0.9388,0,0.4226,0.9399,0.0001,0,1.032,0.9012,0.0003,0.0001,0.4465,70,?,5499,5547,0.9816,5547,0.0075,5542.67,0.0325,804,0.0341,0.0006,0,0.9814,0.0025,0.3169,5591,5475,5555,0.0087,5549.43,0.0045,0.3443,0.1589,275,91,179,331,0.3318,189.125,1.2488,8,223,184,0.967,0.4585,0.9794,53.7686,52.142,58.5286,61.6033,87.3956,0.1915,58560
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-070-069.sat05-1240.reshuffled-07.cnf,1,0.0155,0.0148,0.7313,0.0747,0,0.0235,0.9423,168.5,0.0006,0.0395,0.0148,0.0773,36.0931,0.9538,0.9775,34.581,2.7228,0,0.0507,0.9072,0.9853,0.7913,1.0109,0.4934,3,135,3,?,330925,1,224.3333,0.5346,?,2.888,0.2854,0.0278,0.0001,0.0142,?,1,?,?,?,?,?,0.0006,0.3268,1,0.0006,0.002,?,0.0146,0.0286,4760,326095,0.0147,0.0004,0.001,0.0006,0,0.3268,0.3268,0,0,0.0003,0,0.3442,0.9853,0.0004,0.0006,1,1,?,2282,2353,1.0297,2330,0.2882,2165.79,3.7394,1682.21,0.1377,0.1083,0.0086,0.9999,0,0,2359,2299,2320,0.0147,2324.15,0.0117,0.9692,0,4,1,2,43,1.8689,4.6,0,3,3,2,0.9806,0.9647,0.9849,400.2079,334.5,535,735,1330,0.6073,4830
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.0001,0.043,0.7581,0.0064,1,0.0064,0.509,32.2418,0.0178,0.0064,0.0064,0.6867,6.619,0.509,0.509,6.4581,0.5928,0,0.0064,0.5088,0.0323,0,0,1,2,32.2418,2,?,10670,0.9581,32.2418,0.0002,?,0,0,0.0064,0.009,0.1591,?,0.0157,?,?,?,?,?,0.0178,0.011,1,0.0322,0.0322,?,0.0323,0.0364,330,10230,0.3333,0.0061,0.0322,0.0178,0,0.011,0.011,0,0,0.009,0,0,0.0323,0.009,0.0178,0.997,3793,?,72,92,1,82,0.0984,81.8529,47.3603,0.2002,0.1438,0.0439,0.0064,0.999,0.0019,51.7397,92,72,82,0.0987,81.9727,0.0064,0.509,0,3846,3793,3793,3846,0.0069,3819.5,0,2,3846,3846,0.5091,0.509,0.5091,39.2021,46.1625,46.1625,46.1625,46.1625,0.1776,440
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,1,2.5038,0.1276,0.3776,0.2764,0,0.0288,0.0004,24.5282,0.069,0.0487,0.0239,1.1839,1.2067,0.0012,0.0302,0.9131,0.2655,2.0391,0.0843,0,0.0209,1.5494,0.7421,0.4151,5.5488,24.5282,7,0.2569,1078,0.4085,26.498,1.1048,0.3693,2.1377,0.7141,0.0485,0.001,0.3775,0.753,5.7927,0.5427,3.4498,0.2335,0.1056,0.0388,0.0231,0.0172,1,0.0052,0.045,0.0094,0.1726,0.0485,165,956,0.3697,0.0121,0.0116,0.0084,0.6064,0.48,0,0.0656,0.4808,0.0079,0,0.3035,0.4079,0.0136,0.0231,0.9314,3807,3.1993,26,35,0.8634,30,0.1185,30.3904,0.4203,6.0781,0.2505,0.0581,0.0066,0.8597,0.0526,0.3685,35,26,30,0.1186,30.4219,0.0142,0.0054,0.1149,4259,3807,4063,4259,0.0359,4120.7143,0.9045,5,4241,4179,0.0886,0.0462,0.7532,27.3684,27.7567,28.2167,29.1423,29.1423,0.0509,226
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0.0013,0.0013,0.6999,0.0957,0,0.0899,0.9375,205.6862,0.0025,0.0912,0.0886,0.2212,11.0258,0.9385,0.9403,11.1653,2.0058,0,0.0926,0.9352,0.9438,0.9743,1.0205,0.4836,3,205.6862,3,?,34695,0.9384,205.6862,0.0188,?,2.6417,0.2649,0.0902,0.0004,0.0278,?,10,?,?,?,?,?,0.0025,0,1,0.0035,0.0109,?,0.0442,0.0444,1530,34650,0.0294,0.0013,0.006,0.0025,0,0,0,0,0,0.0009,0,0.3552,0.9438,0.0013,0.0025,0.9517,4873,?,695,743,1.0012,721,0.0676,717.192,7.4901,18.6437,0.0484,0.0234,0.0884,0.9998,0.0001,0,745,697,719,0.0265,719.934,0.0884,0.9394,0,4873,4873,4873,4873,0,4873,0,3,4873,4873,0.9404,0.9392,0.9406,205.6862,205.6862,205.6862,205.6862,205.6862,0,1575
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0.0058,0.0069,0.6713,0.1823,0,0.1703,0.8681,50.1492,0.0131,0.176,0.165,0.3701,4.1452,0.8683,0.8789,4.2705,1.3212,0,0.1761,0.8619,0.8854,1.1187,1.0502,0.4615,3,50.1492,3,0.3168,2619,0.9083,53.0618,0.0307,0.1016,2.3366,0.2063,0.1705,0.0015,0.0731,0.1176,1,1.3169,0.5602,0.0102,0.203,0.0245,0.0131,0,1,0.0188,0.0404,0.0127,0.1107,0.1111,288,2601,0.0625,0.0069,0.029,0.0131,0,0,0,0,0,0.0047,0,0.3584,0.8854,0.0065,0.0131,0.9361,4512,0.546,114,136,0.9963,125,0.0702,125.093,6.6394,1.1989,0.0883,0.0132,0.1647,0.9963,0.0017,0,136,114,125,0.0679,124.916,0.1649,0.8739,0,4891,4512,4697,4891,0.0258,4716.2,0,3,4741,4740,0.879,0.8736,0.8792,60.1301,54.8136,69.5736,73.0521,73.0521,0.1549,306
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,0.1558,0.0083,0.7515,0,1,0,0.2999,28.154,0.0037,0,0,0.5965,24.3422,0.3114,0.3734,16.4595,0.5803,0,0,0.0043,0.0062,0,0,1,2,28.154,2,?,259616,0.5844,28.7243,0,?,0,0,0,0.0019,0.3673,?,881.154,?,?,?,?,?,0.0037,0.0021,1,0.0062,0.0062,?,0.0062,0.0075,1596,257488,0.3333,0.0013,0.0062,0.0037,0,0.0021,0.0021,0,0,0.0019,0,0,0.0062,0.0019,0.0037,0.6556,515,?,380,435,1.0479,416,0.2456,397,1.9764,629.474,0.4159,0.2098,0,0.9587,0.204,3.1181,424,375,406.5,0.2093,391.538,0,0.3405,0,3624,515,549,3624,0.8693,1410,0,2,3387,929,0.3974,0.3396,0.4573,32.045,30.4337,36.4672,37.5557,37.5557,0.1157,2128
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,0.1131,0,0.0959,0,1,0,0.6303,50.2843,0.0176,0,0,0.316,19.2735,0.6353,0.6916,21.3438,1.039,4.8188,0,0.6226,0,0,0,1,2.9943,48.8416,3,?,33487,0.6997,50.5139,2.363,?,4.3815,0.0719,0,0.0006,0.2238,?,29.0365,?,?,?,?,?,0.013,0.2309,1,0.008,0.0104,?,0.0104,0.0544,349,33487,0,0.0086,0.0089,0.0058,2.9848,0.8031,0.1257,0.1588,0.2615,0.0052,0,0.3712,0.9041,0.0073,0.013,0.803,385,?,119,146,0.9944,133,0.0929,132.621,1.1669,20.6298,0.1942,0.0087,0,0.9967,0.002,0.2119,146,121,133,0.0753,132.987,0,0.6473,0.0252,1411,433,510,1597,0.5447,690.4167,0.0354,2,768,524,0.7582,0.6807,0.9764,53.417,53.3096,55.5938,57.5974,62.944,0.0699,349
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,0.1899,0.1389,0.157,0.9999,0,0.496,0.617,14.2297,0.0129,0.499,0.4733,2.0383,0.6962,0.6662,0.8263,0.0844,0.3826,3.1852,0.4997,0,0.0809,2.5489,0.8766,0.3151,4.88,12.1542,6,?,16016,0.2451,15.0143,0.3142,?,1.8655,1.3887,0.4444,0,0.4734,?,47.4744,?,?,?,?,?,0.0031,0.6119,1,0.0001,0.0198,?,0.1663,0.0056,2339,14063,0.041,0.0009,0.0035,0.0001,2.6814,1,0,0.1442,1.1824,0.0003,0,2.3,0.0916,0.005,0.0031,0.5633,1018,?,111,133,0.8903,122,0.0859,121.724,0.4363,39.7571,0.4553,0.0559,0.0738,0.9115,0.0249,0.1303,133,111,122,0.0725,121.923,0.1552,0.7497,0.0743,2148,1647,1715,2254,0.1489,1817.4,0.4589,4,1988,1820,0.8537,0.7348,1,16.536,16.3581,17.9673,19.5233,21.5133,0.1372,2435
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,0,0,0.5071,0.0421,0.3333,0.042,0,24.195,0.0143,0.042,0.042,0,1.2147,0,0,0.5,0,0,0.0421,0,0,0.5623,0.5774,0.5,6.0526,24.195,7,0.0723,840,0.5791,24.514,0.0007,0.3084,1.2542,0.0358,0.042,0.0036,0.4672,0.419,11.7024,0.0142,0.1914,0.3,0.0179,0.0178,0.0143,0,1,0.006,0.0071,0.0167,0.25,0.0143,210,840,0,0.0143,0.0071,0.0143,0,0,0,0,0,0.0072,0,0.287,1,0.0107,0.0143,0.8696,4307,0.7553,42,55,0.9314,48,0.1023,48.3649,0.2354,17.1086,0.2872,0.0577,0.042,0.8751,0.0835,0.2167,54,42,48,0.1023,48.1266,0.042,0,0.0369,4609,4307,4381,4609,0.0214,4460.8333,0.2062,6,4501,4484,0,0,0,25.0375,25.3033,25.6596,25.6962,25.6962,0.0225,210
