@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC

@DATA
patt/sgb/book/anna-5.xml,1,?,?,?,?,?,0.974251,2.674556
patt/sgb/book/huck-9.xml,1,?,?,?,?,?,0.875,1.03231
patt/sgb/book/jean-9.xml,1,?,?,?,?,?,0.867704,1.522158
patt/sgb/book/homer-13.xml,1,?,?,?,?,?,0.863109,2.570511
patt/sgb/book/david-11.xml,1,?,?,?,?,?,0.871261,0.787671
patt/sgb/book/homer-12.xml,1,?,?,?,?,?,0.879492,2.747948
patt/sgb/book/david-8.xml,1,?,?,?,?,?,0.91385,1.05836
patt/sgb/book/jean-8.xml,1,?,?,?,?,?,0.899777,1.704918
patt/sgb/book/david-5.xml,1,?,?,?,?,?,0.993028,1.816547
patt/sgb/book/jean-5.xml,1,?,?,?,?,?,0.993794,2.85
patt/sgb/games/games120-7.xml,1,?,?,?,?,?,0.900431,0.625
patt/sgb/games/games120-5.xml,1,?,?,?,?,?,1,1.25
patt/sgb/games/games120-8.xml,1,?,?,?,?,?,0.914579,0.666667
patt/sgb/games/games120-9.xml,1,?,?,?,?,?,0.880329,0.545455
patt/school/school1-13.xml,1,?,?,?,?,?,0.979742,0.504847
patt/school/school1-nsh-13.xml,1,?,?,?,?,?,0.976078,0.508916
patt/school/school1-14.xml,1,?,?,?,?,?,0.981164,0.534091
patt/school/school1-16.xml,1,?,?,?,?,?,0.980013,0.509422
patt/school/school1-15.xml,1,?,?,?,?,?,0.978706,0.483327
patt/school/school1-nsh-15.xml,1,0,10,3.872983,3.872983,100,0.974857,0.487179
patt/school/school1-nsh-14.xml,1,?,?,?,?,?,0.977728,0.537615
patt/school/school1-nsh-12.xml,1,?,?,?,?,?,0.979538,0.572344
patt/mknap/mknap-1-4.xml,1,?,?,?,?,?,?,?
patt/mknap/mknap-1-3.xml,1,?,?,?,?,?,?,?
patt/mknap/mknap-1-5.xml,1,?,?,?,?,?,?,?
patt/mknap/mknap-1-2.xml,1,?,?,?,?,?,?,?
patt/mknap/mknap-1-6.xml,1,0,0,1.414214,1.414214,100,?,?
patt/mknap/mknap-1-0.xml,1,?,?,?,?,?,?,?
patt/cjss/ft06x2-55.xml,1,0,20,7.483315,7.432804,92.307692,?,?
patt/cjss/ft06x2-54.xml,1,?,?,?,?,?,?,?
patt/cjss/ft06x3-55.xml,1,0,20,7.483315,7.449524,94.736842,?,?
patt/cjss/la04x3-570.xml,1,0,20,23.895606,23.816489,96.774194,?,?
patt/cjss/la04x2-572.xml,1,0,20,23.937418,23.818829,95.238095,?,?
patt/cjss/la03x2-593.xml,1,0,20,24.372115,24.251365,95.238095,?,?
patt/cjss/ft10x3-838.xml,1,0,20,28.965497,28.917399,96.774194,?,?
patt/cjss/la03x3-590.xml,1,0,20,24.310492,24.229996,96.774194,?,?
patt/cjss/ft10x2-837.xml,1,0,20,28.94823,28.876215,95.238095,?,?
patt/cjss/ft06x3-54.xml,1,0,20,7.416198,7.382722,94.736842,?,?
patt/myciel/myciel7-6.xml,1,0,10,2.44949,2.44949,100,1,1.2
patt/myciel/myciel4-5.xml,1,?,?,?,?,?,1,1.25
patt/myciel/myciel6-5.xml,1,0,10,2.236068,2.236068,100,1,1.25
patt/myciel/myciel7-5.xml,1,0,10,2.236068,2.236068,100,1,1.25
patt/myciel/myciel4-4.xml,1,?,?,?,?,?,1,1.333333
patt/myciel/myciel3-3.xml,1,?,?,?,?,?,0.772727,2.235294
patt/myciel/myciel7-8.xml,1,?,?,?,?,?,0.956464,0.666667
patt/myciel/myciel3-4.xml,1,?,?,?,?,?,0.902913,1.75
patt/myciel/myciel7-4.xml,1,?,?,?,?,?,1,1.333333
patt/myciel/myciel5-6.xml,1,?,?,?,?,?,1,1.2
patt/myciel/myciel7-7.xml,1,0,10,2.645751,2.645751,100,0.949745,0.625
patt/myciel/myciel6-6.xml,1,0,10,2.44949,2.44949,100,1,1.2
patt/myciel/myciel6-7.xml,1,?,?,?,?,?,0.927147,0.625
patt/myciel/myciel5-4.xml,1,?,?,?,?,?,1,1.333333
patt/myciel/myciel5-5.xml,1,0,10,2.236068,2.236068,100,1,1.25
patt/myciel/myciel6-4.xml,1,?,?,?,?,?,1,1.333333
patt/tdsp/C3-2-31.xml,1,0,5,7.81025,5.565746,100,?,?
patt/tdsp/C2-2-15.xml,1,25.714286,168.571429,6.403124,4.379705,100,?,?
patt/tdsp/C7-1-240.xml,1,0,0.80402,15.524175,11.585058,100,?,?
patt/tdsp/C1-1-20.xml,1,23.684211,158.421053,4.582576,3.757659,100,?,?
patt/tdsp/C1-2-21.xml,1,?,?,?,?,?,?,?
patt/tdsp/C1-1-21.xml,1,23.684211,158.421053,4.690416,3.8,100,?,?
patt/tdsp/C6-1-121.xml,1,0,1.6,11.045361,8.238551,100,?,?
patt/tdsp/C3-2-30.xml,1,0,5,7.81025,5.536396,100,?,?
patt/tdsp/C2-2-16.xml,1,25.714286,168.571429,6.403124,4.416616,100,?,?
patt/tdsp/C7-2-240.xml,1,0,0.8,15.524175,11.585157,100,?,?
patt/tdsp/C2-3-16.xml,1,25.714286,168.571429,6.403124,4.416616,100,?,?
patt/tdsp/C5-3-91.xml,1,0,2.105263,9.591663,7.155987,100,?,?
patt/tdsp/C3-1-31.xml,1,0,5.16129,7.81025,5.563586,100,?,?
patt/tdsp/C5-3-90.xml,1,0,2.105263,9.539392,7.13287,100,?,?
patt/tdsp/C4-3-60.xml,1,0,3.076923,7.81025,6.386857,100,?,?
patt/tdsp/C1-3-21.xml,1,?,?,?,?,?,?,?
patt/tdsp/C2-3-15.xml,1,25.714286,168.571429,6.403124,4.379705,100,?,?
patt/tdsp/C5-2-91.xml,1,0,2.105263,9.591663,7.155987,100,?,?
patt/tdsp/C7-1-241.xml,1,0,0.80402,15.556349,11.599386,100,?,?
patt/tdsp/C4-2-61.xml,1,0,3.076923,7.874008,6.412551,100,?,?
patt/tdsp/C3-3-31.xml,1,0,5.16129,7.81025,5.563586,100,?,?
patt/tdsp/C5-1-90.xml,1,0,2.105263,9.539392,7.13287,100,?,?
patt/tdsp/C6-1-120.xml,1,0,1.6,11,8.218434,100,?,?
patt/tdsp/C6-2-121.xml,1,0,1.6,11.045361,8.238551,100,?,?
patt/tdsp/C5-2-90.xml,1,0,2.105263,9.539392,7.13287,100,?,?
patt/tdsp/C1-2-20.xml,1,24,160,4.582576,3.761774,100,?,?
patt/tdsp/C7-3-240.xml,1,0,0.80402,15.524175,11.585058,100,?,?
patt/tdsp/C3-3-30.xml,1,0,5.16129,7.81025,5.534249,100,?,?
patt/tdsp/C4-3-61.xml,1,0,3.076923,7.874008,6.412551,100,?,?
patt/tdsp/C6-3-120.xml,1,0,1.6,11,8.218434,100,?,?
patt/tdsp/C7-2-241.xml,1,0,0.8,15.556349,11.599485,100,?,?
patt/tdsp/C4-1-61.xml,1,0,3.076923,7.874008,6.412551,100,?,?
patt/tdsp/C7-3-241.xml,1,0,0.80402,15.556349,11.599386,100,?,?
patt/tdsp/C4-2-60.xml,1,0,3.076923,7.81025,6.386857,100,?,?
patt/tdsp/C1-3-20.xml,1,23.684211,158.421053,4.582576,3.757659,100,?,?
patt/tdsp/C2-1-16.xml,1,25.714286,168.571429,6.403124,4.416616,100,?,?
patt/tdsp/C2-1-15.xml,1,25.714286,168.571429,6.403124,4.379705,100,?,?
patt/tdsp/C3-1-30.xml,1,0,5.16129,7.81025,5.534249,100,?,?
patt/tdsp/C6-2-120.xml,1,0,1.6,11,8.218434,100,?,?
patt/tdsp/C4-1-60.xml,1,0,3.076923,7.81025,6.386857,100,?,?
patt/tdsp/C5-1-91.xml,1,0,2.105263,9.591663,7.155987,100,?,?
patt/tdsp/C6-3-121.xml,1,0,1.6,11.045361,8.238551,100,?,?
patt/bqwh-18-141_glb/bqwh-18-141-97_glb.xml,1,?,?,?,?,?,0.880946,1.34626
patt/bqwh-18-141_glb/bqwh-18-141-17_glb.xml,1,?,?,?,?,?,0.86882,1.517751
patt/bqwh-18-141_glb/bqwh-18-141-38_glb.xml,1,?,?,?,?,?,0.870897,1.349081
patt/bqwh-18-141_glb/bqwh-18-141-53_glb.xml,1,?,?,?,?,?,0.912908,1.502564
patt/bqwh-18-141_glb/bqwh-18-141-54_glb.xml,1,?,?,?,?,?,0.900418,1.334171
patt/bqwh-18-141_glb/bqwh-18-141-9_glb.xml,1,?,?,?,?,?,0.886831,1.466851
patt/bqwh-18-141_glb/bqwh-18-141-29_glb.xml,1,?,?,?,?,?,0.889587,1.489362
patt/bqwh-18-141_glb/bqwh-18-141-28_glb.xml,1,?,?,?,?,?,0.87727,1.53719
patt/bqwh-18-141_glb/bqwh-18-141-4_glb.xml,1,?,?,?,?,?,0.889189,1.426667
patt/bqwh-18-141_glb/bqwh-18-141-23_glb.xml,1,?,?,?,?,?,0.892433,1.360104
patt/bqwh-18-141_glb/bqwh-18-141-79_glb.xml,1,?,?,?,?,?,0.86897,1.369748
patt/bqwh-18-141_glb/bqwh-18-141-69_glb.xml,1,?,?,?,?,?,0.848794,1.37037
patt/bqwh-18-141_glb/bqwh-18-141-50_glb.xml,1,?,?,?,?,?,0.871438,1.332468
patt/bqwh-18-141_glb/bqwh-18-141-35_glb.xml,1,?,?,?,?,?,0.894768,1.425414
patt/bqwh-18-141_glb/bqwh-18-141-14_glb.xml,1,?,?,?,?,?,0.884648,1.401639
patt/bqwh-18-141_glb/bqwh-18-141-37_glb.xml,1,?,?,?,?,?,0.883962,1.39071
patt/bqwh-18-141_glb/bqwh-18-141-15_glb.xml,1,?,?,?,?,?,0.875616,1.408719
patt/bqwh-18-141_glb/bqwh-18-141-25_glb.xml,1,?,?,?,?,?,0.864649,1.38587
patt/bqwh-18-141_glb/bqwh-18-141-7_glb.xml,1,?,?,?,?,?,0.881174,1.425474
patt/bqwh-18-141_glb/bqwh-18-141-39_glb.xml,1,?,?,?,?,?,0.872164,1.389646
patt/bqwh-18-141_glb/bqwh-18-141-73_glb.xml,1,?,?,?,?,?,0.874668,1.420779
patt/bqwh-18-141_glb/bqwh-18-141-98_glb.xml,1,?,?,?,?,?,0.874106,1.362162
patt/bqwh-18-141_glb/bqwh-18-141-45_glb.xml,1,?,?,?,?,?,0.899915,1.418421
patt/bqwh-18-141_glb/bqwh-18-141-80_glb.xml,1,?,?,?,?,?,0.851182,1.376344
patt/bqwh-18-141_glb/bqwh-18-141-48_glb.xml,1,?,?,?,?,?,0.880478,1.324251
patt/bqwh-18-141_glb/bqwh-18-141-87_glb.xml,1,?,?,?,?,?,0.898315,1.412214
patt/bqwh-18-141_glb/bqwh-18-141-64_glb.xml,1,?,?,?,?,?,0.890608,1.329923
patt/bqwh-18-141_glb/bqwh-18-141-33_glb.xml,1,?,?,?,?,?,0.863084,1.617021
patt/bqwh-18-141_glb/bqwh-18-141-21_glb.xml,1,?,?,?,?,?,0.864508,1.347709
patt/bqwh-18-141_glb/bqwh-18-141-5_glb.xml,1,?,?,?,?,?,0.89215,1.458445
patt/bqwh-18-141_glb/bqwh-18-141-51_glb.xml,1,?,?,?,?,?,0.880216,1.316583
patt/bqwh-18-141_glb/bqwh-18-141-16_glb.xml,1,?,?,?,?,?,0.869719,1.64497
patt/bqwh-18-141_glb/bqwh-18-141-18_glb.xml,1,?,?,?,?,?,0.862002,1.304843
patt/bqwh-18-141_glb/bqwh-18-141-24_glb.xml,1,?,?,?,?,?,0.888609,1.324324
patt/bqwh-18-141_glb/bqwh-18-141-86_glb.xml,1,?,?,?,?,?,0.879528,1.437995
patt/bqwh-18-141_glb/bqwh-18-141-65_glb.xml,1,?,?,?,?,?,0.865381,1.497076
patt/bqwh-18-141_glb/bqwh-18-141-71_glb.xml,1,?,?,?,?,?,0.868885,1.424324
patt/bqwh-18-141_glb/bqwh-18-141-30_glb.xml,1,?,?,?,?,?,0.894539,1.381313
patt/bqwh-18-141_glb/bqwh-18-141-61_glb.xml,1,?,?,?,?,?,0.903577,1.346253
patt/bqwh-18-141_glb/bqwh-18-141-55_glb.xml,1,?,?,?,?,?,0.860954,1.336111
patt/bqwh-18-141_glb/bqwh-18-141-62_glb.xml,1,?,?,?,?,?,0.889486,1.413514
patt/bqwh-18-141_glb/bqwh-18-141-89_glb.xml,1,?,?,?,?,?,0.893391,1.371429
patt/bqwh-18-141_glb/bqwh-18-141-66_glb.xml,1,?,?,?,?,?,0.868875,1.339474
patt/bqwh-18-141_glb/bqwh-18-141-77_glb.xml,1,?,?,?,?,?,0.888148,1.467532
patt/bqwh-18-141_glb/bqwh-18-141-81_glb.xml,1,?,?,?,?,?,0.881424,1.380435
patt/bqwh-18-141_glb/bqwh-18-141-8_glb.xml,1,?,?,?,?,?,0.881885,1.388601
patt/bqwh-18-141_glb/bqwh-18-141-41_glb.xml,1,?,?,?,?,?,0.877425,1.367123
patt/bqwh-18-141_glb/bqwh-18-141-60_glb.xml,1,?,?,?,?,?,0.879418,1.430079
patt/bqwh-18-141_glb/bqwh-18-141-72_glb.xml,1,?,?,?,?,?,0.8669,1.455882
patt/bqwh-18-141_glb/bqwh-18-141-26_glb.xml,1,?,?,?,?,?,0.868799,1.302452
patt/bqwh-18-141_glb/bqwh-18-141-67_glb.xml,1,?,?,?,?,?,0.857302,1.429363
patt/bqwh-18-141_glb/bqwh-18-141-75_glb.xml,1,?,?,?,?,?,0.854851,1.477528
patt/bqwh-18-141_glb/bqwh-18-141-70_glb.xml,1,?,?,?,?,?,0.877655,1.385224
patt/bqwh-18-141_glb/bqwh-18-141-82_glb.xml,1,?,?,?,?,?,0.874081,1.360743
patt/bqwh-18-141_glb/bqwh-18-141-43_glb.xml,1,?,?,?,?,?,0.898324,1.395522
patt/bqwh-18-141_glb/bqwh-18-141-3_glb.xml,1,?,?,?,?,?,0.889309,1.317585
patt/bqwh-18-141_glb/bqwh-18-141-90_glb.xml,1,?,?,?,?,?,0.8743,1.392045
patt/bqwh-18-141_glb/bqwh-18-141-91_glb.xml,1,?,?,?,?,?,0.883029,1.472067
patt/bqwh-18-141_glb/bqwh-18-141-96_glb.xml,1,?,?,?,?,?,0.870722,1.445714
patt/bqwh-18-141_glb/bqwh-18-141-56_glb.xml,1,?,?,?,?,?,0.869413,1.316489
patt/bqwh-18-141_glb/bqwh-18-141-10_glb.xml,1,?,?,?,?,?,0.871287,1.424731
patt/bqwh-18-141_glb/bqwh-18-141-0_glb.xml,1,?,?,?,?,?,0.899025,1.366412
patt/bqwh-18-141_glb/bqwh-18-141-74_glb.xml,1,?,?,?,?,?,0.931248,1.395735
patt/bqwh-18-141_glb/bqwh-18-141-46_glb.xml,1,?,?,?,?,?,0.886448,1.3175
patt/bqwh-18-141_glb/bqwh-18-141-85_glb.xml,1,?,?,?,?,?,0.861124,1.351801
patt/bqwh-18-141_glb/bqwh-18-141-92_glb.xml,1,?,?,?,?,?,0.90649,1.331671
patt/bqwh-18-141_glb/bqwh-18-141-99_glb.xml,1,?,?,?,?,?,0.881809,1.368831
patt/bqwh-18-141_glb/bqwh-18-141-52_glb.xml,1,?,?,?,?,?,0.870635,1.342175
patt/bqwh-18-141_glb/bqwh-18-141-76_glb.xml,1,?,?,?,?,?,0.847679,1.356546
patt/bqwh-18-141_glb/bqwh-18-141-40_glb.xml,1,?,?,?,?,?,0.902023,1.378446
patt/bqwh-18-141_glb/bqwh-18-141-42_glb.xml,1,?,?,?,?,?,0.885736,1.358491
patt/bqwh-18-141_glb/bqwh-18-141-44_glb.xml,1,?,?,?,?,?,0.882555,1.392473
patt/bqwh-18-141_glb/bqwh-18-141-88_glb.xml,1,?,?,?,?,?,0.888061,1.322034
patt/bqwh-18-141_glb/bqwh-18-141-58_glb.xml,1,?,?,?,?,?,0.887048,1.495868
patt/bqwh-18-141_glb/bqwh-18-141-31_glb.xml,1,?,?,?,?,?,0.894379,1.443069
patt/bqwh-18-141_glb/bqwh-18-141-19_glb.xml,1,?,?,?,?,?,0.862042,1.271574
patt/bqwh-18-141_glb/bqwh-18-141-63_glb.xml,1,?,?,?,?,?,0.876825,1.31701
patt/bqwh-18-141_glb/bqwh-18-141-2_glb.xml,1,?,?,?,?,?,0.903663,1.354005
patt/bqwh-18-141_glb/bqwh-18-141-95_glb.xml,1,?,?,?,?,?,0.893599,1.395833
patt/bqwh-18-141_glb/bqwh-18-141-22_glb.xml,1,?,?,?,?,?,0.904474,1.311164
patt/bqwh-18-141_glb/bqwh-18-141-20_glb.xml,1,?,?,?,?,?,0.908011,1.338061
patt/bqwh-18-141_glb/bqwh-18-141-13_glb.xml,1,?,?,?,?,?,0.871309,1.512821
patt/bqwh-18-141_glb/bqwh-18-141-32_glb.xml,1,?,?,?,?,?,0.882659,1.442935
patt/bqwh-18-141_glb/bqwh-18-141-57_glb.xml,1,?,?,?,?,?,0.847712,1.443478
patt/bqwh-18-141_glb/bqwh-18-141-6_glb.xml,1,?,?,?,?,?,0.852233,1.380435
patt/bqwh-18-141_glb/bqwh-18-141-27_glb.xml,1,?,?,?,?,?,0.868937,1.429752
patt/bqwh-18-141_glb/bqwh-18-141-68_glb.xml,1,?,?,?,?,?,0.883678,1.363874
patt/bqwh-18-141_glb/bqwh-18-141-94_glb.xml,1,?,?,?,?,?,0.918545,1.381546
patt/bqwh-18-141_glb/bqwh-18-141-49_glb.xml,1,?,?,?,?,?,0.890394,1.338272
patt/bqwh-18-141_glb/bqwh-18-141-78_glb.xml,1,?,?,?,?,?,0.85977,1.442897
patt/bqwh-18-141_glb/bqwh-18-141-59_glb.xml,1,?,?,?,?,?,0.877782,1.465753
patt/bqwh-18-141_glb/bqwh-18-141-83_glb.xml,1,?,?,?,?,?,0.841483,1.505882
patt/bqwh-18-141_glb/bqwh-18-141-47_glb.xml,1,-1,-1,2.44949,1.938779,0,0.888083,1.403743
patt/bqwh-18-141_glb/bqwh-18-141-36_glb.xml,1,?,?,?,?,?,0.889855,1.436508
patt/bqwh-18-141_glb/bqwh-18-141-93_glb.xml,1,?,?,?,?,?,0.874729,1.326027
patt/bqwh-18-141_glb/bqwh-18-141-12_glb.xml,1,?,?,?,?,?,0.878865,1.481268
patt/bqwh-18-141_glb/bqwh-18-141-11_glb.xml,1,?,?,?,?,?,0.873231,1.439891
patt/bqwh-18-141_glb/bqwh-18-141-34_glb.xml,1,?,?,?,?,?,0.881296,1.494382
patt/bqwh-18-141_glb/bqwh-18-141-84_glb.xml,1,-1,-1,2.44949,1.942434,0,0.885494,1.36911
patt/super-js/super-js-taillard-20/super-js-taillard-20-4.xml,1,26.429675,46.120556,40.804412,40.187063,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-3.xml,1,26.429675,46.120556,39.673669,39.048495,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-20.xml,1,26.429675,46.120556,41.19466,40.593965,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-13.xml,1,26.429675,46.120556,40.657103,40.047285,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-1.xml,1,26.429675,46.120556,40.779897,40.16936,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-30.xml,1,26.429675,46.120556,39.179076,38.546984,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-29.xml,1,26.429675,46.120556,39.408121,38.749774,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-12.xml,1,26.429675,46.120556,41.315857,40.714156,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-9.xml,1,26.429675,46.120556,40.435133,39.793781,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-26.xml,1,26.429675,46.120556,39.937451,39.30035,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-23.xml,1,26.429675,46.120556,38.66523,38.02348,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-6.xml,1,26.429675,46.120556,40.975602,40.354894,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-14.xml,1,26.429675,46.120556,41.80909,41.206796,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-5.xml,1,26.429675,46.120556,39.974992,39.368325,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-17.xml,1,26.429675,46.120556,42.296572,41.680601,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-7.xml,1,26.429675,46.120556,41.279535,40.648155,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-27.xml,1,26.429675,46.120556,40.236799,39.588793,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-25.xml,1,26.429675,46.120556,38.961519,38.338818,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-21.xml,1,26.429675,46.120556,39.749214,39.122596,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-8.xml,1,26.429675,46.120556,40.410395,39.793153,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-16.xml,1,26.429675,46.120556,41.988094,41.382575,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-19.xml,1,26.429675,46.120556,41.436699,40.811089,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-24.xml,1,26.429675,46.120556,39.774364,39.140772,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-18.xml,1,26.429675,46.120556,41.412558,40.810477,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-2.xml,1,26.429675,46.120556,40.32369,39.706958,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-10.xml,1,26.429675,46.120556,40.199502,39.583709,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-15.xml,1,26.429675,46.120556,40.963398,40.371587,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-28.xml,1,26.429675,46.120556,39.382737,38.749129,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-11.xml,1,26.429675,46.120556,41.785165,41.189531,100,?,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-22.xml,1,26.429675,46.120556,39.306488,38.673537,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-19.xml,1,25.403226,45,36.783148,36.074922,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-8.xml,1,25.403226,45,34.94281,34.224618,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-3.xml,1,25.403226,45,35.1141,34.413757,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-17.xml,1,25.403226,45,36.013886,35.307978,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-30.xml,1,25.403226,45,34.741906,34.022476,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-6.xml,1,25.403226,45,35.312887,34.605651,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-1.xml,1,25.403226,45,35.312887,34.585096,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-21.xml,1,25.403226,45,34.423829,33.67683,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-7.xml,1,25.403226,45,35.142567,34.418793,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-29.xml,1,25.403226,45,35,34.254927,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-24.xml,1,25.403226,45,33.496268,32.777092,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-4.xml,1,25.403226,45,34.365681,33.665082,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-28.xml,1,25.403226,45,34.058773,33.321531,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-9.xml,1,25.403226,45,35.902646,35.176697,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-15.xml,1,25.403226,45,36.027767,35.341068,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-23.xml,1,25.403226,45,34.219877,33.500846,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-25.xml,1,25.403226,45,34.263683,33.540887,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-14.xml,1,25.403226,45,35.213634,34.530244,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-5.xml,1,25.403226,45,35.156792,34.452737,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-18.xml,1,25.403226,45,35.805028,35.104479,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-26.xml,1,25.403226,45,34.423829,33.697939,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-2.xml,1,25.403226,45,35.538711,34.835742,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-22.xml,1,25.403226,45,34.641016,33.919447,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-16.xml,1,25.403226,45,36.180105,35.490155,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-13.xml,1,25.403226,45,35.986108,35.303069,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-20.xml,1,25.403226,45,36.523965,35.840325,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-11.xml,1,25.403226,45,36.180105,35.470113,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-12.xml,1,25.403226,45,36.414283,35.728544,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-10.xml,1,25.403226,45,35.637059,34.936069,100,?,?
patt/super-js/super-js-taillard-15/super-js-taillard-15-27.xml,1,25.403226,45,34.249088,33.506019,100,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-26.xml,1,26.470588,46.160991,36.276714,35.56965,100,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-19.xml,1,26.470588,46.160991,38.039453,37.399955,100,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-2.xml,1,26.470588,46.160991,37.161808,36.471039,100,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-3.xml,1,26.470588,46.160991,36.986484,36.339097,100,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-25.xml,1,26.470588,46.160991,36.138622,35.473417,100,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-20.xml,1,26.470588,46.160991,38.105118,37.450723,100,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-8.xml,1,26.470588,46.160991,37.841776,37.192338,100,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-7.xml,1,26.470588,46.160991,38.66523,38.002456,100,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-18.xml,1,26.470588,46.160991,38.781439,38.148001,100,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-17.xml,1,26.470588,46.160991,39.623226,38.976745,100,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-21.xml,1,26.470588,46.160991,36.138622,35.494272,100,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-29.xml,1,26.470588,46.160991,36.180105,35.507135,100,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-9.xml,1,26.470588,46.160991,37.121422,36.465829,100,?,?
patt/super-js/super-js-taillard-20-15/super-js-taillard-20-15-24.xml,1,26.470588,46.160991,35.888717,35.232088,100,?,?
