@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-1 NUMERIC

@DATA
FolioSuite/HamiltonClumpy/08/clumpy-08x08_05.sm.gz,1,?,0,0,204,0
FolioSuite/HamiltonClumpy/18/clumpy-18x18_08.sm.gz,1,5.19,0,0,185,0
FolioSuite/HamiltonClumpy/18/clumpy-18x18_01.sm.gz,1,5.92,0,0,312,0
FolioSuite/HamiltonClumpy/18/clumpy-18x18_02.sm.gz,1,4.91,0,0,257,0
FolioSuite/HamiltonClumpy/18/clumpy-18x18_07.sm.gz,1,5.09,0,0,259,0
FolioSuite/HamiltonClumpy/18/clumpy-18x18_10.sm.gz,1,5.13,0,0,178,0
FolioSuite/HamiltonClumpy/20/clumpy-20x20_09.sm.gz,1,4.65,0,0,138,0
FolioSuite/HamiltonClumpy/20/clumpy-20x20_04.sm.gz,1,6.92,0,0,531,0
FolioSuite/HamiltonClumpy/20/clumpy-20x20_05.sm.gz,1,6.27,0,0,322,0
FolioSuite/HamiltonClumpy/21/clumpy-21x21_08.sm.gz,1,6.72,0,0,272,0
FolioSuite/HamiltonClumpy/21/clumpy-21x21_03.sm.gz,1,6.62,0,0,432,0
FolioSuite/HamiltonClumpy/21/clumpy-21x21_06.sm.gz,1,6.78,0,0,418,0
FolioSuite/HamiltonClumpy/21/clumpy-21x21_07.sm.gz,1,3.62,0,0,293,0
FolioSuite/HamiltonClumpy/21/clumpy-21x21_01.sm.gz,1,5.42,0,0,332,0
FolioSuite/HamiltonClumpy/21/clumpy-21x21_02.sm.gz,1,6.07,0,0,237,0
FolioSuite/HamiltonClumpy/22/clumpy-22x22_06.sm.gz,1,6.5,0,0,247,0
FolioSuite/HamiltonClumpy/22/clumpy-22x22_02.sm.gz,1,6.85,0,0,412,0
FolioSuite/HamiltonClumpy/22/clumpy-22x22_10.sm.gz,1,5.45,0,0,351,0
FolioSuite/HamiltonClumpy/22/clumpy-22x22_07.sm.gz,1,5.59,0,0,300,0
FolioSuite/HamiltonClumpy/22/clumpy-22x22_04.sm.gz,1,6.21,0,0,102,0
FolioSuite/HamiltonClumpy/22/clumpy-22x22_05.sm.gz,1,5.37,0,0,211,0
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_3.gph.lp.gz,1,?,?,?,?,?
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_12.gph.lp.gz,1,?,0,0,4292,0
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_5.gph.lp.gz,1,?,?,?,?,?
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_8.gph.lp.gz,1,?,0,0,4152,0
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_9.gph.lp.gz,1,?,0,0,8522,0
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_12.gph.lp.gz,1,?,0,0,3347,0
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_6.gph.lp.gz,1,73.22,0,0,4300,0
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_4.gph.lp.gz,1,?,0,0,6762,0
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_7.gph.lp.gz,1,?,?,?,?,?
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_1.gph.lp.gz,1,52.04,0,0,5358,0
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_4.gph.lp.gz,1,?,?,?,?,?
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_4.gph.lp.gz,1,?,?,?,?,?
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_7.gph.lp.gz,1,59.75,0,0,11001,0
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_9.gph.lp.gz,1,?,0,0,7822,0
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_0.gph.lp.gz,1,?,0,0,8491,0
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_12.gph.lp.gz,1,?,?,?,?,?
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_6.gph.lp.gz,1,?,0,0,6396,0
FolioSuite/HamiltonianCycle/rand_100_800_1155012316_9.gph.lp.gz,1,?,0,0,4038,0
FolioSuite/HamiltonianCycle/rand_150_1200_1154711577_3.gph.lp.gz,1,?,0,0,3365,0
FolioSuite/HamiltonianCycle/rand_200_1800_1154991214_18.gph.lp.gz,1,77.72,0,0,6386,0
FolioSuite/HamiltonianPath/gryzzles.39.lp.gz,1,3.53,0,0,142,0
FolioSuite/HamiltonianPath/hampath.ngrnd.2.lp.gz,1,?,0,0,1629,0
FolioSuite/HamiltonianPath/gryzzles.3.lp.gz,1,4.07,0,0,204,0
FolioSuite/HamiltonianPath/gryzzles.1.lp.gz,1,3.66,0,0,145,0
FolioSuite/HamiltonianPath/gryzzles.19.lp.gz,1,3.91,0,0,211,0
FolioSuite/HamiltonianPath/gryzzles.49.lp.gz,1,5.03,0,0,300,0
FolioSuite/HamiltonianPath/gryzzles.25.lp.gz,1,4.16,0,0,185,0
FolioSuite/HamiltonianPath/gryzzles.29.lp.gz,1,2.86,0,0,164,0
FolioSuite/HamiltonianPath/gryzzles.26.lp.gz,1,3.73,0,0,181,0
FolioSuite/HamiltonianPath/gryzzles.2.lp.gz,1,2.92,0,0,125,0
FolioSuite/HamiltonianPath/gryzzles.8.lp.gz,1,2.96,0,0,140,0
FolioSuite/HamiltonianPath/gryzzles.21.lp.gz,1,4.26,0,0,161,0
FolioSuite/HamiltonianPath/gryzzles.9.lp.gz,1,3.2,0,0,146,0
FolioSuite/HamiltonianPath/gryzzles.47.lp.gz,1,5.04,0,0,284,0
FolioSuite/HamiltonianPath/gryzzles.17.lp.gz,1,3.59,0,0,171,0
FolioSuite/HamiltonianPath/gryzzles.11.lp.gz,1,4.14,0,0,167,0
FolioSuite/HamiltonianPath/gryzzles.34.lp.gz,1,4.54,0,0,248,0
FolioSuite/HamiltonianPath/hampath.ngrnd.6.lp.gz,1,20.3,0,0,1853,0
FolioSuite/HamiltonianPath/gryzzles.12.lp.gz,1,?,0,0,177,0
FolioSuite/HamiltonianPath/gryzzles.36.lp.gz,1,4.45,0,0,367,0
FolioSuite/HamiltonianPath/gryzzles.15.lp.gz,1,3.93,0,0,189,0
FolioSuite/HamiltonianPath/hampath.ngrnd.1.lp.gz,1,?,?,?,?,?
FolioSuite/HamiltonianPath/gryzzles.32.lp.gz,1,3.58,0,0,202,0
FolioSuite/HamiltonianPath/gryzzles.30.lp.gz,1,5.16,0,0,246,0
FolioSuite/HamiltonianPath/gryzzles.5.lp.gz,1,4.11,0,0,171,0
FolioSuite/HamiltonianPath/gryzzles.18.lp.gz,1,3.54,0,0,185,0
FolioSuite/HamiltonianPath/gryzzles.28.lp.gz,1,3.59,0,0,234,0
FolioSuite/HamiltonianPath/gryzzles.4.lp.gz,1,3.6,0,0,228,0
FolioSuite/HamiltonianPath/gryzzles.33.lp.gz,1,3.07,0,0,179,0
FolioSuite/LTL-BMC/dp_10.formula1-i-O2-b12.sm.gz,1,4.89,3,0.0857,836,36
FolioSuite/LTL-BMC/dp_8.formula1-i-O2-b10.sm.gz,1,3.95,1,0.0286,749,10
FolioSuite/LTL-BMC/dp_10.formula1-s-O2-b9.sm.gz,1,4.99,3,0.0857,481,27
FolioSuite/RicochetRobots/robo38.lp.gz,1,2.67,5408,0.9941,32717,409061
FolioSuite/RicochetRobots/rr08-13.sm.gz,1,5.19,2746,0.9881,17360,210469
FolioSuite/RicochetRobots/rr16-12.sm.gz,1,11.27,103,0.7464,1173,9305
FolioSuite/RicochetRobots/rr10-07.sm.gz,1,7.34,1975,0.9836,5211,53755
FolioSuite/RicochetRobots/rr05-05.sm.gz,1,4.75,2042,0.9841,1199,29076
FolioSuite/RicochetRobots/rr08-09.sm.gz,1,3.93,1318,0.9763,8485,129788
FolioSuite/RicochetRobots/rr01-05.sm.gz,1,3.15,564,0.9463,13827,16932
FolioSuite/RicochetRobots/rr13-09.sm.gz,1,2.87,583,0.948,18979,31076
FolioSuite/RicochetRobots/rr01-07.sm.gz,1,3.34,593,0.9488,20006,236053
FolioSuite/RicochetRobots/rr06-08.sm.gz,1,3.89,0,0,2256,0
FolioSuite/RicochetRobots/rr13-08.sm.gz,1,2.74,1015,0.9685,15663,29786
FolioSuite/RicochetRobots/rr02-10.sm.gz,1,3.56,773,0.9591,27547,377103
FolioSuite/RicochetRobots/rr05-11.sm.gz,1,7.57,3073,0.9897,3569,300496
FolioSuite/RicochetRobots/rr04-07.sm.gz,1,6.16,238,0.875,14964,19278
FolioSuite/RicochetRobots/rr02-08.sm.gz,1,3.34,745,0.9588,23840,169248
FolioSuite/RicochetRobots/rr01-09.sm.gz,1,3.34,758,0.9595,29088,581790
FolioSuite/RicochetRobots/rr05-06.sm.gz,1,6.47,2458,0.9871,5354,268676
FolioSuite/RicochetRobots/rr11-06.sm.gz,1,3.97,73,0.6952,15442,4599
FolioSuite/RicochetRobots/robo27.lp.gz,1,2.81,3835,0.9917,32689,136967
FolioSuite/RicochetRobots/robo33.lp.gz,1,9.99,5681,0.9944,19985,319699
FolioSuite/RicochetRobots/rr10-11.sm.gz,1,4.36,1975,0.9836,5319,77107
FolioSuite/RicochetRobots/robo39.lp.gz,1,2.21,2728,0.9884,15282,27765
FolioSuite/RicochetRobots/rr07-03.sm.gz,1,?,1873,0.9822,834,36006
FolioSuite/RicochetRobots/rr02-05.sm.gz,1,3.28,566,0.9465,14650,17058
FolioSuite/RicochetRobots/robo28.lp.gz,1,3.81,5934,0.9946,33713,185437
FolioSuite/RicochetRobots/rr08-08.sm.gz,1,1.91,3311,0.9904,14964,201012
FolioSuite/RicochetRobots/rr03-07.sm.gz,1,8.44,2457,0.9871,5381,274008
FolioSuite/RicochetRobots/rr08-12.sm.gz,1,5.58,2759,0.9882,13909,207760
FolioSuite/RicochetRobots/rr09-02.sm.gz,1,?,?,?,?,?
FolioSuite/RicochetRobots/rr10-09.sm.gz,1,5.28,1975,0.9836,5265,65431
FolioSuite/RicochetRobots/rr05-08.sm.gz,1,4.58,2040,0.9846,3491,68084
FolioSuite/RicochetRobots/rr08-11.sm.gz,1,6.44,2712,0.9883,9139,198982
FolioSuite/RicochetRobots/rr12-07.sm.gz,1,6.16,2698,0.9883,1313,61899
FolioSuite/RicochetRobots/robo2.lp.gz,1,2.33,3878,0.9918,32696,117209
FolioSuite/RicochetRobots/robo3.lp.gz,1,2.82,5188,0.9939,13048,95880
FolioSuite/RicochetRobots/rr05-10.sm.gz,1,5.57,4227,0.9923,3039,296941
FolioSuite/RicochetRobots/rr11-09.sm.gz,1,2.63,1126,0.9715,37373,872970
FolioSuite/RicochetRobots/rr16-06.sm.gz,1,3.19,723,0.9576,11542,17332
FolioSuite/RicochetRobots/rr02-06.sm.gz,1,4.48,1055,0.9706,17001,35727
FolioSuite/RicochetRobots/robo25.lp.gz,1,2.43,5036,0.9937,13073,97848
FolioSuite/RicochetRobots/rr11-07.sm.gz,1,2.7,593,0.9488,25646,53269
FolioSuite/SchurCompetition/20.18.schur.lp.gz,1,8.28,0,0,618,0
FolioSuite/SchurCompetition/20.6.schur.lp.gz,1,6.12,0,0,370,0
FolioSuite/SchurCompetition/15.14.schur.lp.gz,1,9.65,0,0,566,0
FolioSuite/SchurCompetition/20.19.schur.lp.gz,1,6.81,0,0,463,0
FolioSuite/SchurCompetition/20.4.schur.lp.gz,1,6.27,0,0,520,0
FolioSuite/SchurCompetition/15.10.schur.lp.gz,1,11.33,0,0,751,0
FolioSuite/SchurCompetition/20.16.schur.lp.gz,1,7.56,0,0,487,0
FolioSuite/SchurCompetition/20.7.schur.lp.gz,1,5.05,0,0,449,0
FolioSuite/SchurCompetition/15.6.schur.lp.gz,1,11.23,0,0,743,0
FolioSuite/SchurCompetition/20.20.schur.lp.gz,1,5.93,0,0,506,0
FolioSuite/SchurCompetition/15.5.schur.lp.gz,1,9.78,0,0,623,0
FolioSuite/SchurCompetition/20.2.schur.lp.gz,1,7.33,0,0,538,0
FolioSuite/SchurCompetition/15.1.schur.lp.gz,1,8.02,0,0,582,0
FolioSuite/SchurCompetition/15.4.schur.lp.gz,1,10.3,0,0,627,0
FolioSuite/SchurNumbers/15.3.schur.sm.gz,1,9.83,0,0,665,0
FolioSuite/SchurNumbers/15.1.schur.sm.gz,1,9.07,0,0,617,0
FolioSuite/SchurNumbers/15.20.schur.sm.gz,1,12.36,0,0,535,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s2.dlv.dat.lp.lp.gz,1,?,0,0,164,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s2.dlv.dat.lp.lp.gz,1,15.49,0,0,578,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s3.dlv.dat.lp.lp.gz,1,?,0,0,667,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s5.dlv.dat.lp.lp.gz,1,18.3,0,0,1189,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s5.dlv.dat.lp.lp.gz,1,8.68,0,0,520,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s4.dlv.dat.lp.lp.gz,1,?,0,0,806,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s3.dlv.dat.lp.lp.gz,1,13.42,0,0,867,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s5.dlv.dat.lp.lp.gz,1,8.41,0,0,381,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s3.dlv.dat.lp.lp.gz,1,13.18,0,0,578,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s5.dlv.dat.lp.lp.gz,1,13.29,0,0,916,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s4.dlv.dat.lp.lp.gz,1,?,0,0,162,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s4.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g6_s4.dlv.dat.lp.lp.gz,1,?,0,0,656,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s5.dlv.dat.lp.lp.gz,1,?,0,0,1524,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g3_s3.dlv.dat.lp.lp.gz,1,9.26,0,0,339,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s5.dlv.dat.lp.lp.gz,1,?,0,0,162,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s4.dlv.dat.lp.lp.gz,1,?,0,0,148,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s4.dlv.dat.lp.lp.gz,1,?,0,0,1435,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s4.dlv.dat.lp.lp.gz,1,17.42,0,0,806,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g5_s6.dlv.dat.lp.lp.gz,1,7.28,0,0,518,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s4.dlv.dat.lp.lp.gz,1,?,0,0,168,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s3.dlv.dat.lp.lp.gz,1,10.86,0,0,349,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s5.dlv.dat.lp.lp.gz,1,8.29,0,0,326,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g5_s5.dlv.dat.lp.lp.gz,1,18.3,0,0,1189,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s5.dlv.dat.lp.lp.gz,1,?,0,0,168,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g4_s5.dlv.dat.lp.lp.gz,1,7.96,0,0,326,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s3.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g6_s5.dlv.dat.lp.lp.gz,1,13.29,0,0,916,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s6.dlv.dat.lp.lp.gz,1,9.26,0,0,504,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s6.dlv.dat.lp.lp.gz,1,10.86,0,0,349,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s4.dlv.dat.lp.lp.gz,1,8.17,0,0,262,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s5.dlv.dat.lp.lp.gz,1,?,0,0,162,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s4.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g2_s6.dlv.dat.lp.lp.gz,1,?,0,0,177,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s4.dlv.dat.lp.lp.gz,1,15.19,0,0,599,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s6.dlv.dat.lp.lp.gz,1,?,0,0,148,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s5.dlv.dat.lp.lp.gz,1,7.33,0,0,262,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g3_s2.dlv.dat.lp.lp.gz,1,7.73,0,0,310,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s4.dlv.dat.lp.lp.gz,1,?,0,0,806,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s4.dlv.dat.lp.lp.gz,1,14.39,0,0,1724,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s4.dlv.dat.lp.lp.gz,1,10.86,0,0,349,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g4_s4.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s3.dlv.dat.lp.lp.gz,1,?,0,0,168,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g3_s5.dlv.dat.lp.lp.gz,1,6.82,0,0,312,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s5.dlv.dat.lp.lp.gz,1,7.96,0,0,326,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g2_s2.dlv.dat.lp.lp.gz,1,?,0,0,164,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s3.dlv.dat.lp.lp.gz,1,15.48,0,0,889,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s5.dlv.dat.lp.lp.gz,1,10.86,0,0,349,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s3.dlv.dat.lp.lp.gz,1,?,0,0,145,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g6_s4.dlv.dat.lp.lp.gz,1,17.42,0,0,806,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g3_s6.dlv.dat.lp.lp.gz,1,7.64,0,0,294,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g2_s3.dlv.dat.lp.lp.gz,1,?,0,0,164,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g6_s4.dlv.dat.lp.lp.gz,1,17.42,0,0,806,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g6_s6.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s6.dlv.dat.lp.lp.gz,1,8.16,0,0,321,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g3_s4.dlv.dat.lp.lp.gz,1,7.66,0,0,248,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s6.dlv.dat.lp.lp.gz,1,7.3,0,0,411,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s3.dlv.dat.lp.lp.gz,1,?,0,0,578,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g5_s4.dlv.dat.lp.lp.gz,1,17.56,0,0,602,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s2.dlv.dat.lp.lp.gz,1,?,0,0,501,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s6.dlv.dat.lp.lp.gz,1,7.28,0,0,518,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g6_s3.dlv.dat.lp.lp.gz,1,17.7,0,0,667,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s6.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s6.dlv.dat.lp.lp.gz,1,?,0,0,162,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s3.dlv.dat.lp.lp.gz,1,?,0,0,164,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s3.dlv.dat.lp.lp.gz,1,12.6,0,0,716,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s6.dlv.dat.lp.lp.gz,1,7.28,0,0,518,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s6.dlv.dat.lp.lp.gz,1,8.37,0,0,413,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s3.dlv.dat.lp.lp.gz,1,?,0,0,1425,0
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s6.dlv.dat.lp.lp.gz,1,7.99,0,0,326,0
FolioSuite/Sokoban-Hard/handmade_soko013.lp-34-861.sm.gz,1,3.38,11,0.2558,817,131
FolioSuite/Sokoban-Hard/handmade_soko033.lp-17-20100.sm.gz,1,4.57,15,0.3191,818,409
FolioSuite/Sokoban-Hard/handmade_soko049.lp-15-1630.sm.gz,1,4.45,6,0.1579,295,54
FolioSuite/Sokoban-Hard/handmade_soko022.lp-20-14778.sm.gz,1,3.01,5,0.1316,338,51
FolioSuite/Sokoban-Hard/handmade_soko035.lp-21-269.sm.gz,1,3.49,15,0.3125,227,213
FolioSuite/Sokoban-Hard/handmade_soko026.lp-17-524.sm.gz,1,3.79,10,0.2381,1145,68
FolioSuite/Sokoban-Hard/handmade_soko029.lp-33-20100.sm.gz,1,2.79,10,0.2381,292,162
FolioSuite/Sokoban-Hard/handmade_soko009.lp-16-290.sm.gz,1,3.83,17,0.3469,441,176
FolioSuite/Sokoban-Hard/handmade_soko021.lp-17-1565.sm.gz,1,3.95,7,0.175,384,62
FolioSuite/Sokoban-Hard/handmade_soko022.lp-16-259.sm.gz,1,3.31,5,0.1351,168,27
FolioSuite/Sokoban-Hard/handmade_soko035.lp-25-1574.sm.gz,1,3.22,60,0.6522,296,770
FolioSuite/Sokoban-Hard/handmade_soko008.lp-32-20100.sm.gz,1,7.07,4,0.1111,452,49
FolioSuite/Sokoban-Hard/handmade_soko013.lp-36-9550.sm.gz,1,3.42,11,0.2558,821,131
FolioSuite/Sokoban-Hard/handmade_soko025.lp-22-13878.sm.gz,1,3.29,23,0.4182,683,394
FolioSuite/Sokoban-Hard/handmade_soko035.lp-27-4470.sm.gz,1,3.2,23,0.4182,594,326
FolioSuite/Sokoban-Hard/handmade_soko046.lp-19-19503.sm.gz,1,4.74,11,0.2558,474,119
FolioSuite/Sokoban-Hard/handmade_soko051.lp-14-2378.sm.gz,1,4.03,43,0.5733,261,496
FolioSuite/Sokoban-Hard/handmade_soko035.lp-26-2574.sm.gz,1,3.58,21,0.3962,348,434
FolioSuite/Sokoban-Hard/handmade_soko019.lp-20-836.sm.gz,1,4.75,6,0.1538,794,45
FolioSuite/Sokoban-Hard/handmade_soko001.lp-17-4145.sm.gz,1,3.86,7,0.1707,326,50
FolioSuite/Sokoban-Hard/handmade_soko042.lp-14-1747.sm.gz,1,3.55,34,0.5152,552,220
FolioSuite/Sokoban-Hard/handmade_soko047.lp-19-8149.sm.gz,1,3.28,11,0.2558,1158,170
FolioSuite/Sokoban-Hard/handmade_soko013.lp-31-337.sm.gz,1,3.25,11,0.2558,811,131
FolioSuite/Sokoban-Hard/handmade_soko031.lp-17-547.sm.gz,1,3.66,14,0.3043,189,76
FolioSuite/Sokoban-Hard/handmade_soko025.lp-23-20100.sm.gz,1,4.62,23,0.4182,710,394
FolioSuite/Sokoban-Hard/handmade_soko032.lp-15-488.sm.gz,1,3.22,19,0.3725,225,88
FolioSuite/Sokoban-Hard/handmade_soko026.lp-20-4343.sm.gz,1,5,17,0.34,419,151
FolioSuite/Sokoban-Hard/handmade_soko027.lp-16-343.sm.gz,1,3.2,5,0.1351,494,108
FolioSuite/Sokoban-Hard/handmade_soko035.lp-22-542.sm.gz,1,3.2,15,0.3191,221,213
FolioSuite/Sokoban-Hard/handmade_soko034.lp-13-207.sm.gz,1,4.47,11,0.2558,346,87
FolioSuite/Sokoban-Hard/handmade_soko044.lp-20-321.sm.gz,1,3.43,8,0.2,265,62
FolioSuite/Sokoban-Hard/handmade_soko049.lp-17-8160.sm.gz,1,4.47,5,0.1351,347,49
FolioSuite/Sokoban-Hard/handmade_soko019.lp-17-231.sm.gz,1,4.67,6,0.1579,771,45
FolioSuite/Sokoban-Hard/handmade_soko043.lp-18-20100.sm.gz,1,3.74,66,0.6735,244,1357
FolioSuite/Sokoban-Hard/handmade_soko041.lp-14-1048.sm.gz,1,3.69,46,0.5897,365,1747
FolioSuite/Sokoban-Hard/handmade_soko033.lp-16-10568.sm.gz,1,3.95,14,0.3043,815,380
FolioSuite/Sokoban-Hard/handmade_soko018.lp-20-8966.sm.gz,1,4,2,0.0588,438,12
FolioSuite/Sokoban-Hard/handmade_soko014.lp-22-20100.sm.gz,1,4.57,7,0.1795,428,51
FolioSuite/Sokoban-Hard/handmade_soko029.lp-32-6805.sm.gz,1,3.32,6,0.1579,224,102
FolioSuite/Sokoban-Hard/handmade_soko008.lp-30-5732.sm.gz,1,6.14,4,0.1111,402,49
FolioSuite/Sokoban-Hard/handmade_soko046.lp-16-372.sm.gz,1,3.83,34,0.5075,482,587
