@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC

@DATA
patt/bqwh-18-141_glb/bqwh-18-141-15_glb.xml,1,?,?,?,?,?,0.875616,1.408719,0.769073,0.768561,0.922433,0.837686,0.505814,0.666667,0.148767,?,0.794099,?,?,0.029973,0.303071,0.302353,0.415259,0.448225,0.009599,?,0.521084,0.187916,1.411935,0.601537,0.304876,?,1.488448
patt/bqwh-18-141_glb/bqwh-18-141-25_glb.xml,1,?,?,?,?,?,0.864649,1.38587,0.781568,0.781059,0.894677,0.840122,0.521966,0.636364,0.144303,?,0.814142,?,?,0.032609,0.328442,0.309994,0.393075,0.444827,0.009599,?,0.542141,0.187373,1.462154,0.607741,0.316843,?,1.548253
patt/bqwh-18-141_glb/bqwh-18-141-7_glb.xml,1,?,?,?,?,?,0.881174,1.425474,0.761763,0.761763,0.945407,0.828628,0.509329,0.647059,0.142459,?,0.823321,?,?,0.0271,0.286348,0.281151,0.390788,0.432167,0.009554,?,0.51723,0.182764,1.504195,0.612368,0.325763,?,1.574817
patt/bqwh-18-141_glb/bqwh-18-141-39_glb.xml,1,?,?,?,?,?,0.872164,1.389646,0.766947,0.765957,0.940994,0.806037,0.534791,0.636364,0.144733,?,0.849123,?,?,0.029973,0.313872,0.26981,0.372093,0.422895,0.00978,?,0.515006,0.181593,1.49194,0.608389,0.322067,?,1.582833
patt/bqwh-18-141_glb/bqwh-18-141-73_glb.xml,1,?,?,?,?,?,0.874668,1.420779,0.767266,0.767266,0.918248,0.835856,0.488218,0.692308,0.152242,?,0.832324,?,?,0.025974,0.297205,0.325389,0.413907,0.409691,0.008812,?,0.453551,0.182119,1.490676,0.601873,0.317615,?,1.517518
patt/bqwh-18-141_glb/bqwh-18-141-98_glb.xml,1,?,?,?,?,?,0.874106,1.362162,0.762391,0.761369,0.92302,0.82882,0.47873,0.714286,0.154554,?,0.810763,?,?,0.027027,0.302966,0.303359,0.38835,0.425986,0.009198,?,0.453479,0.189065,1.436744,0.6091,0.313071,?,1.588541
patt/bqwh-18-141_glb/bqwh-18-141-45_glb.xml,1,?,?,?,?,?,0.899915,1.418421,0.797101,0.797101,0.857958,0.841982,0.522569,0.714286,0.143206,?,0.715492,?,?,0.028947,0.266329,0.33008,0.392707,0.378717,0.009178,?,0.528865,0.177653,1.526694,0.618044,0.328145,?,1.562193
patt/bqwh-18-141_glb/bqwh-18-141-80_glb.xml,1,?,?,?,?,?,0.851182,1.376344,0.75813,0.75813,0.920568,0.825203,0.469312,0.714286,0.148295,?,0.916899,?,?,0.024194,0.335929,0.308228,0.403455,0.430583,0.008917,?,0.522147,0.189024,1.488044,0.614361,0.326112,?,1.63591
patt/bqwh-18-141_glb/bqwh-18-141-48_glb.xml,1,?,?,?,?,?,0.880478,1.324251,0.771147,0.770628,0.928001,0.841204,0.519672,0.666667,0.141481,?,0.804146,?,?,0.029973,0.299348,0.294149,0.361183,0.486269,0.009434,?,0.529202,0.190451,1.487747,0.608692,0.326996,?,1.622037
patt/bqwh-18-141_glb/bqwh-18-141-87_glb.xml,1,?,?,?,?,?,0.898315,1.412214,0.769196,0.769196,0.921874,0.829018,0.502672,0.666667,0.14712,?,0.758411,?,?,0.02799,0.24965,0.328376,0.374554,0.402172,0.008847,?,0.49402,0.175446,1.545512,0.606508,0.32274,?,1.478819
patt/bqwh-18-141_glb/bqwh-18-141-64_glb.xml,1,?,?,?,?,?,0.890608,1.329923,0.780722,0.779808,0.899383,0.829603,0.516945,0.733333,0.147588,?,0.791782,?,?,0.025575,0.277923,0.313272,0.337597,0.388296,0.008849,?,0.442396,0.17862,1.535486,0.615177,0.328403,?,1.528082
patt/bqwh-18-141_glb/bqwh-18-141-33_glb.xml,1,?,?,?,?,?,0.863084,1.617021,0.771014,0.771014,0.913062,0.848116,0.497946,1,0.159637,?,0.844264,?,?,0.036474,0.329084,0.313182,0.55942,0.506259,0.010128,?,0.466886,0.190725,1.477148,0.586722,0.330357,?,1.65662
patt/bqwh-18-141_glb/bqwh-18-141-21_glb.xml,1,?,?,?,?,?,0.864508,1.347709,0.769802,0.769802,0.926893,0.837129,0.513491,0.714286,0.147571,?,0.863707,?,?,0.026954,0.324715,0.310735,0.363861,0.427652,0.009279,?,0.515209,0.183663,1.444257,0.602535,0.310369,?,1.556769
patt/bqwh-18-141_glb/bqwh-18-141-5_glb.xml,1,?,?,?,?,?,0.89215,1.458445,0.758933,0.758933,0.976521,0.824678,0.541492,0.636364,0.145643,?,0.815749,?,?,0.029491,0.266139,0.267879,0.387327,0.422552,0.009894,?,0.376188,0.177704,1.504201,0.60504,0.316058,?,1.401268
patt/bqwh-18-141_glb/bqwh-18-141-51_glb.xml,1,?,?,?,?,?,0.880216,1.316583,0.804752,0.802592,0.816268,0.84406,0.495902,0.764706,0.167924,?,0.781052,?,?,0.027638,0.303694,0.357932,0.32527,0.376486,0.008316,?,0.549749,0.171922,1.505016,0.616822,0.333714,?,1.658463
patt/bqwh-18-141_glb/bqwh-18-141-16_glb.xml,1,?,?,?,?,?,0.869719,1.64497,0.768368,0.766685,0.901618,0.834549,0.47333,0.714286,0.154183,?,0.81439,?,?,0.026627,0.312838,0.31535,0.584969,0.472592,0.009913,?,0.447121,0.189568,1.383238,0.582925,0.311187,?,1.5733
patt/bqwh-18-141_glb/bqwh-18-141-18_glb.xml,1,?,?,?,?,?,0.862002,1.304843,0.786777,0.786226,0.859482,0.857851,0.475924,0.666667,0.15753,?,0.787208,?,?,0.031339,0.34108,0.329502,0.366942,0.514088,0.009381,?,0.570032,0.193388,1.533821,0.60723,0.349017,?,1.76605
patt/bqwh-18-141_glb/bqwh-18-141-24_glb.xml,1,?,?,?,?,?,0.888609,1.324324,0.791825,0.791825,0.868838,0.821745,0.530639,0.692308,0.138158,?,0.795064,?,?,0.027027,0.282264,0.321038,0.316056,0.349141,0.008714,?,0.499767,0.171513,1.580515,0.637511,0.342204,?,1.636365
patt/bqwh-18-141_glb/bqwh-18-141-86_glb.xml,1,?,?,?,?,?,0.879528,1.437995,0.765714,0.765714,0.943544,0.834286,0.522184,0.666667,0.147742,?,0.832972,?,?,0.031662,0.291147,0.298102,0.400476,0.420809,0.00929,?,0.468357,0.180476,1.555851,0.610647,0.332554,?,1.56608
patt/bqwh-18-141_glb/bqwh-18-141-65_glb.xml,1,?,?,?,?,?,0.865381,1.497076,0.762693,0.762693,0.935247,0.844837,0.509631,0.714286,0.152236,?,0.843196,?,?,0.038012,0.320384,0.292351,0.491158,0.494553,0.010088,?,0.496231,0.195094,1.482434,0.597948,0.327092,?,1.639752
patt/bqwh-18-141_glb/bqwh-18-141-71_glb.xml,1,?,?,?,?,?,0.868885,1.424324,0.769574,0.769078,0.917434,0.841427,0.508566,0.692308,0.15022,?,0.815032,?,?,0.027027,0.313528,0.315707,0.400396,0.432854,0.009418,?,0.491411,0.18335,1.496392,0.602494,0.321539,?,1.546106
patt/bqwh-18-141_glb/bqwh-18-141-30_glb.xml,1,?,?,?,?,?,0.894539,1.381313,0.791357,0.791357,0.867322,0.845919,0.509652,0.733333,0.166979,?,0.740886,?,?,0.022727,0.270557,0.350978,0.340463,0.39503,0.00867,?,0.452071,0.17285,1.526567,0.612875,0.32116,?,1.467035
patt/bqwh-18-141_glb/bqwh-18-141-61_glb.xml,1,?,?,?,?,?,0.903577,1.346253,0.798792,0.798792,0.85195,0.833178,0.529767,0.75,0.144422,?,0.677268,?,?,0.02584,0.265179,0.322399,0.355483,0.379804,0.0092,?,0.480815,0.179833,1.459259,0.618945,0.317238,?,1.562183
patt/bqwh-18-141_glb/bqwh-18-141-55_glb.xml,1,?,?,?,?,?,0.860954,1.336111,0.760657,0.760144,0.969403,0.816127,0.545841,0.666667,0.157841,?,0.952757,?,?,0.030556,0.326538,0.286198,0.350796,0.439341,0.00967,?,0.527109,0.1849,1.46884,0.610318,0.321809,?,1.670428
patt/bqwh-18-141_glb/bqwh-18-141-62_glb.xml,1,?,?,?,?,?,0.889486,1.413514,0.800682,0.799708,0.853333,0.852827,0.542722,0.733333,0.162568,?,0.706365,?,?,0.032432,0.291933,0.341475,0.398148,0.375756,0.009473,?,0.542492,0.180312,1.370073,0.604824,0.294607,?,1.512848
patt/bqwh-18-141_glb/bqwh-18-141-89_glb.xml,1,?,?,?,?,?,0.893391,1.371429,0.789707,0.789264,0.869938,0.837178,0.51223,0.733333,0.162511,?,0.751869,?,?,0.025974,0.275254,0.335207,0.331854,0.392965,0.008979,?,0.462909,0.170807,1.494069,0.610855,0.314502,?,1.492985
patt/bqwh-18-141_glb/bqwh-18-141-66_glb.xml,1,?,?,?,?,?,0.868875,1.339474,0.779877,0.77846,0.914154,0.849315,0.538567,0.733333,0.14957,?,0.837282,?,?,0.031579,0.318575,0.311161,0.351913,0.438266,0.009256,?,0.526709,0.179499,1.566321,0.617688,0.346215,?,1.674259
patt/bqwh-18-141_glb/bqwh-18-141-77_glb.xml,1,?,?,?,?,?,0.888148,1.467532,0.774482,0.774482,0.917502,0.835217,0.531107,0.692308,0.15354,?,0.78688,?,?,0.033766,0.276762,0.315321,0.447269,0.426717,0.009115,?,0.502254,0.181262,1.555619,0.600314,0.332727,?,1.543685
patt/bqwh-18-141_glb/bqwh-18-141-81_glb.xml,1,?,?,?,?,?,0.881424,1.380435,0.757529,0.75804,0.933182,0.8244,0.475636,0.714286,0.152671,?,0.819937,?,?,0.024457,0.282339,0.31331,0.385911,0.437101,0.009136,?,0.486026,0.187851,1.452341,0.600934,0.308425,?,1.518496
patt/bqwh-18-141_glb/bqwh-18-141-8_glb.xml,1,?,?,?,?,?,0.881885,1.388601,0.783953,0.783953,0.923967,0.823846,0.576409,0.666667,0.160135,?,0.84088,?,?,0.028497,0.29444,0.299126,0.350067,0.37245,0.009631,?,0.508508,0.173017,1.522395,0.631315,0.332354,?,1.619204
patt/bqwh-18-141_glb/bqwh-18-141-41_glb.xml,1,?,?,?,?,?,0.877425,1.367123,0.767138,0.766091,0.914919,0.836735,0.484918,0.75,0.14872,?,0.782177,?,?,0.024658,0.300753,0.306768,0.396128,0.46563,0.009267,?,0.528453,0.190999,1.502048,0.603521,0.327473,?,1.635442
patt/bqwh-18-141_glb/bqwh-18-141-60_glb.xml,1,?,?,?,?,?,0.879418,1.430079,0.757925,0.757445,0.942514,0.822286,0.497878,0.692308,0.150234,?,0.843874,?,?,0.023747,0.282959,0.294621,0.405379,0.397867,0.00912,?,0.426187,0.182037,1.461446,0.605626,0.31061,?,1.474459
patt/bqwh-18-141_glb/bqwh-18-141-72_glb.xml,1,?,?,?,?,?,0.8669,1.455882,0.763819,0.765494,0.935264,0.843663,0.509259,0.692308,0.165115,?,0.829462,?,?,0.029412,0.32276,0.295747,0.437744,0.492093,0.010077,?,0.504045,0.189838,1.443485,0.589386,0.315779,?,1.625935
patt/bqwh-18-141_glb/bqwh-18-141-26_glb.xml,1,?,?,?,?,?,0.868799,1.302452,0.779396,0.778356,0.886019,0.834547,0.493255,0.666667,0.142673,?,0.808807,?,?,0.027248,0.320908,0.313226,0.35744,0.428716,0.009269,?,0.501348,0.190947,1.435023,0.618622,0.317962,?,1.617626
patt/bqwh-18-141_glb/bqwh-18-141-67_glb.xml,1,?,?,?,?,?,0.857302,1.429363,0.747629,0.746048,0.946746,0.835616,0.465803,0.714286,0.153265,?,0.890695,?,?,0.024931,0.321078,0.301774,0.429399,0.472797,0.009198,?,0.458403,0.1902,1.504689,0.601575,0.327534,?,1.582906
patt/bqwh-18-141_glb/bqwh-18-141-75_glb.xml,1,?,?,?,?,?,0.854851,1.477528,0.757287,0.756757,0.937462,0.825119,0.483754,1,0.15571,?,0.902063,?,?,0.025281,0.333733,0.302738,0.463169,0.436973,0.009729,?,0.505937,0.188659,1.447538,0.599361,0.316201,?,1.608603
patt/bqwh-18-141_glb/bqwh-18-141-70_glb.xml,1,?,?,?,?,?,0.877655,1.385224,0.776034,0.77651,0.900043,0.8369,0.497361,0.75,0.162166,?,0.819053,?,?,0.026385,0.297712,0.331107,0.38564,0.401557,0.008961,?,0.462676,0.180219,1.48871,0.610546,0.322356,?,1.609183
patt/bqwh-18-141_glb/bqwh-18-141-82_glb.xml,1,?,?,?,?,?,0.874081,1.360743,0.757157,0.757157,0.928001,0.82771,0.473817,0.636364,0.13924,?,0.807765,?,?,0.026525,0.300095,0.299282,0.402352,0.44417,0.008991,?,0.501763,0.19274,1.481784,0.605085,0.318999,?,1.501803
patt/bqwh-18-141_glb/bqwh-18-141-43_glb.xml,1,?,?,?,?,?,0.898324,1.395522,0.79455,0.79455,0.862113,0.842561,0.529662,0.733333,0.151472,?,0.728517,?,?,0.027363,0.261983,0.342165,0.363754,0.359779,0.008644,?,0.434578,0.173875,1.477886,0.613082,0.312357,?,1.471786
patt/bqwh-18-141_glb/bqwh-18-141-3_glb.xml,1,?,?,?,?,?,0.889309,1.317585,0.789729,0.788275,0.866556,0.84593,0.503862,0.692308,0.137481,?,0.724175,?,?,0.026247,0.286986,0.32484,0.348837,0.414939,0.009141,?,0.455861,0.184593,1.471504,0.613062,0.316356,?,1.548942
patt/bqwh-18-141_glb/bqwh-18-141-90_glb.xml,1,?,?,?,?,?,0.8743,1.392045,0.774863,0.772678,0.90189,0.842623,0.496459,0.666667,0.150128,?,0.808124,?,?,0.036932,0.309772,0.307079,0.405464,0.467827,0.009672,?,0.480379,0.19235,1.488295,0.603674,0.328612,?,1.633239
patt/bqwh-18-141_glb/bqwh-18-141-91_glb.xml,1,?,?,?,?,?,0.883029,1.472067,0.747164,0.746623,0.976939,0.822258,0.501944,0.666667,0.14723,?,0.772498,?,?,0.030726,0.287726,0.268464,0.466234,0.482813,0.009836,?,0.466297,0.193409,1.465313,0.596406,0.31555,?,1.537514
patt/bqwh-18-141_glb/bqwh-18-141-96_glb.xml,1,?,?,?,?,?,0.870722,1.445714,0.755447,0.754902,0.95291,0.846405,0.506563,0.733333,0.148984,?,0.824273,?,?,0.028571,0.306233,0.293109,0.439542,0.514679,0.009757,?,0.554379,0.190632,1.50167,0.593695,0.329679,?,1.627631
patt/bqwh-18-141_glb/bqwh-18-141-56_glb.xml,1,?,?,?,?,?,0.869413,1.316489,0.765657,0.765152,0.899546,0.832323,0.462236,0.733333,0.15774,?,0.828656,?,?,0.021277,0.309936,0.324751,0.363636,0.426121,0.008774,?,0.464228,0.189899,1.444853,0.603844,0.310911,?,1.462521
patt/bqwh-18-141_glb/bqwh-18-141-10_glb.xml,1,?,?,?,?,?,0.871287,1.424731,0.776904,0.775921,0.909174,0.831941,0.519455,0.714286,0.144697,?,0.851683,?,?,0.02957,0.309107,0.306258,0.397052,0.40119,0.009376,?,0.469477,0.182801,1.523685,0.611472,0.333464,?,1.59162
patt/bqwh-18-141_glb/bqwh-18-141-0_glb.xml,1,?,?,?,?,?,0.899025,1.366412,0.792899,0.791989,0.884646,0.84843,0.554728,0.692308,0.14517,?,0.714895,?,?,0.02799,0.269085,0.314476,0.351843,0.407909,0.009309,?,0.476321,0.17888,1.5805,0.618257,0.339399,?,1.598101
patt/bqwh-18-141_glb/bqwh-18-141-74_glb.xml,1,?,?,?,?,?,0.931248,1.395735,0.805286,0.805286,0.84938,0.84726,0.555812,0.714286,0.151021,?,0.576671,?,?,0.033175,0.197473,0.353612,0.338904,0.341978,0.008569,?,0.306044,0.164011,1.517395,0.609372,0.307965,?,1.289082
patt/bqwh-18-141_glb/bqwh-18-141-46_glb.xml,1,?,?,?,?,?,0.886448,1.3175,0.795982,0.795982,0.852394,0.846429,0.504782,0.75,0.147106,?,0.774551,?,?,0.025,0.289934,0.3419,0.330357,0.399476,0.00848,?,0.509351,0.178571,1.516315,0.619245,0.325475,?,1.54951
patt/bqwh-18-141_glb/bqwh-18-141-85_glb.xml,1,?,?,?,?,?,0.861124,1.351801,0.745375,0.744287,0.940379,0.833515,0.460174,0.636364,0.134658,?,0.844483,?,?,0.030471,0.317493,0.299712,0.393906,0.505357,0.009145,?,0.529462,0.196409,1.424024,0.58872,0.304932,?,1.447395
patt/bqwh-18-141_glb/bqwh-18-141-92_glb.xml,1,?,?,?,?,?,0.90649,1.331671,0.791795,0.791795,0.856223,0.846493,0.491869,0.714286,0.156204,?,0.683349,?,?,0.027431,0.245739,0.360619,0.33348,0.415895,0.008387,?,0.428593,0.176886,1.541403,0.610661,0.325424,?,1.481375
patt/bqwh-18-141_glb/bqwh-18-141-99_glb.xml,1,?,?,?,?,?,0.881809,1.368831,0.797335,0.798254,0.842685,0.853401,0.498571,1,0.160163,?,0.772046,?,?,0.028571,0.301031,0.362376,0.36489,0.413739,0.008695,?,0.522888,0.17693,1.517313,0.606194,0.324467,?,1.596753
patt/bqwh-18-141_glb/bqwh-18-141-52_glb.xml,1,?,?,?,?,?,0.870635,1.342175,0.783797,0.785714,0.897618,0.83605,0.524376,0.666667,0.150115,?,0.855829,?,?,0.03183,0.317329,0.312107,0.357622,0.404329,0.009283,?,0.542401,0.180729,1.440367,0.616254,0.319773,?,1.637818
patt/bqwh-18-141_glb/bqwh-18-141-76_glb.xml,1,?,?,?,?,?,0.847679,1.356546,0.766185,0.765115,0.921774,0.840021,0.491596,0.692308,0.154418,?,0.916703,?,?,0.027855,0.351183,0.301032,0.391653,0.462526,0.009386,?,0.575135,0.192081,1.483592,0.607469,0.327958,?,1.685603
patt/bqwh-18-141_glb/bqwh-18-141-40_glb.xml,1,?,?,?,?,?,0.902023,1.378446,0.765611,0.765611,0.932639,0.826697,0.507475,0.733333,0.144434,?,0.721191,?,?,0.027569,0.243664,0.300204,0.368326,0.379865,0.008934,?,0.343784,0.180543,1.415205,0.604378,0.29507,?,1.2456
patt/bqwh-18-141_glb/bqwh-18-141-42_glb.xml,1,?,?,?,?,?,0.885736,1.358491,0.776675,0.775682,0.907561,0.835236,0.512877,0.75,0.14362,?,0.774958,?,?,0.02965,0.289666,0.296732,0.362779,0.443753,0.009605,?,0.496568,0.184119,1.453023,0.612709,0.318556,?,1.548929
patt/bqwh-18-141_glb/bqwh-18-141-44_glb.xml,1,?,?,?,?,?,0.882555,1.392473,0.77789,0.778395,0.902743,0.847047,0.512618,0.666667,0.14856,?,0.774048,?,?,0.02957,0.293474,0.318164,0.408884,0.445209,0.009246,?,0.521989,0.187784,1.508665,0.614685,0.330704,?,1.657447
patt/bqwh-18-141_glb/bqwh-18-141-88_glb.xml,1,?,?,?,?,?,0.888061,1.322034,0.785051,0.785051,0.895528,0.845017,0.527085,0.647059,0.135562,?,0.796502,?,?,0.026634,0.280096,0.327499,0.313345,0.399334,0.008391,?,0.449934,0.174409,1.576375,0.624575,0.340148,?,1.570189
patt/bqwh-18-141_glb/bqwh-18-141-58_glb.xml,1,?,?,?,?,?,0.887048,1.495868,0.778167,0.777667,0.906506,0.837256,0.517623,0.714286,0.159837,?,0.771969,?,?,0.030303,0.283859,0.319598,0.463195,0.433374,0.009527,?,0.514603,0.181773,1.508729,0.608537,0.331905,?,1.630965
patt/bqwh-18-141_glb/bqwh-18-141-31_glb.xml,1,?,?,?,?,?,0.894379,1.443069,0.806781,0.808007,0.853832,0.847222,0.575317,0.733333,0.165288,?,0.772036,?,?,0.034653,0.278997,0.347075,0.371732,0.36225,0.008969,?,0.492877,0.165033,1.573402,0.618616,0.332761,?,1.6034
patt/bqwh-18-141_glb/bqwh-18-141-19_glb.xml,1,?,?,?,?,?,0.862042,1.271574,0.800631,0.799729,0.826045,0.844384,0.491907,0.733333,0.148813,?,0.838333,?,?,0.022843,0.336201,0.35559,0.312134,0.388222,0.008403,?,0.537125,0.177718,1.537392,0.624668,0.338756,?,1.718533
patt/bqwh-18-141_glb/bqwh-18-141-63_glb.xml,1,?,?,?,?,?,0.876825,1.31701,0.79235,0.790984,0.89168,0.855191,0.590484,0.714286,0.152878,?,0.813607,?,?,0.048969,0.309163,0.319401,0.325137,0.434609,0.009502,?,0.542572,0.176685,1.591988,0.621437,0.347967,?,1.708093
patt/bqwh-18-141_glb/bqwh-18-141-2_glb.xml,1,?,?,?,?,?,0.903663,1.354005,0.79691,0.796456,0.863465,0.84189,0.530602,0.764706,0.153609,?,0.701006,?,?,0.028424,0.258032,0.333735,0.337574,0.399735,0.008958,?,0.488894,0.175829,1.509204,0.613354,0.320528,?,1.525708
patt/bqwh-18-141_glb/bqwh-18-141-95_glb.xml,1,?,?,?,?,?,0.893599,1.395833,0.80152,0.80152,0.872897,0.849799,0.57767,0.692308,0.166854,?,0.767455,?,?,0.033854,0.282148,0.328994,0.353599,0.386986,0.009385,?,0.492949,0.171658,1.468866,0.612267,0.3132,?,1.508883
patt/bqwh-18-141_glb/bqwh-18-141-22_glb.xml,1,?,?,?,?,?,0.904474,1.311164,0.803006,0.8026,0.845761,0.848091,0.535476,0.666667,0.143769,?,0.69247,?,?,0.023753,0.25762,0.339823,0.305037,0.338684,0.00854,?,0.471914,0.170999,1.522582,0.634557,0.326625,?,1.534685
patt/bqwh-18-141_glb/bqwh-18-141-20_glb.xml,1,?,?,?,?,?,0.908011,1.338061,0.798326,0.798326,0.859813,0.848944,0.533845,0.75,0.151897,?,0.702611,?,?,0.030733,0.244283,0.357094,0.309287,0.357423,0.00826,?,0.404928,0.168593,1.550131,0.620568,0.324019,?,1.424698
patt/bqwh-18-141_glb/bqwh-18-141-13_glb.xml,1,?,?,?,?,?,0.871309,1.512821,0.771745,0.771745,0.939716,0.840801,0.564289,0.692308,0.151372,?,0.84942,?,?,0.037037,0.310508,0.285034,0.464945,0.46918,0.01027,?,0.472659,0.185029,1.53161,0.605672,0.341826,?,1.713252
patt/bqwh-18-141_glb/bqwh-18-141-32_glb.xml,1,?,?,?,?,?,0.882659,1.442935,0.778984,0.77849,0.913178,0.846571,0.536647,1,0.17371,?,0.788795,?,?,0.035326,0.294401,0.317236,0.421312,0.45559,0.009478,?,0.490305,0.181549,1.502227,0.600559,0.323965,?,1.585479
patt/bqwh-18-141_glb/bqwh-18-141-57_glb.xml,1,?,?,?,?,?,0.847712,1.443478,0.765067,0.764509,0.930457,0.847656,0.504929,0.666667,0.149016,?,0.898656,?,?,0.031884,0.351673,0.295639,0.441406,0.487413,0.009857,?,0.533479,0.192522,1.454028,0.602928,0.320622,?,1.623605
patt/bqwh-18-141_glb/bqwh-18-141-6_glb.xml,1,?,?,?,?,?,0.852233,1.380435,0.777168,0.776171,0.891241,0.841974,0.492,0.692308,0.140981,?,0.888823,?,?,0.027174,0.346064,0.333708,0.374377,0.440407,0.009184,?,0.522303,0.18345,1.504208,0.60864,0.328711,?,1.595681
patt/bqwh-18-141_glb/bqwh-18-141-27_glb.xml,1,?,?,?,?,?,0.868937,1.429752,0.758282,0.758282,0.943148,0.84472,0.498818,0.714286,0.14922,?,0.828879,?,?,0.027548,0.310294,0.307774,0.40735,0.46391,0.009534,?,0.44537,0.187888,1.548296,0.600095,0.336092,?,1.559751
patt/bqwh-18-141_glb/bqwh-18-141-68_glb.xml,1,?,?,?,?,?,0.883678,1.363874,0.762833,0.762833,0.961628,0.839829,0.546323,0.692308,0.152408,?,0.79872,?,?,0.028796,0.283829,0.291552,0.35076,0.457823,0.009458,?,0.450232,0.181559,1.535419,0.604984,0.329776,?,1.484897
patt/bqwh-18-141_glb/bqwh-18-141-94_glb.xml,1,?,?,?,?,?,0.918545,1.381546,0.80934,0.810626,0.834423,0.845758,0.547413,0.75,0.158687,?,0.642813,?,?,0.027431,0.234991,0.355041,0.347901,0.3615,0.008984,?,0.452498,0.171808,1.489334,0.615258,0.313018,?,1.447604
patt/bqwh-18-141_glb/bqwh-18-141-49_glb.xml,1,?,?,?,?,?,0.890394,1.338272,0.79021,0.79021,0.869297,0.835227,0.515025,0.692308,0.139251,?,0.762676,?,?,0.02716,0.277885,0.32685,0.336538,0.368026,0.008625,?,0.487136,0.17701,1.555934,0.62749,0.333193,?,1.588776
patt/bqwh-18-141_glb/bqwh-18-141-78_glb.xml,1,?,?,?,?,?,0.85977,1.442897,0.769666,0.769666,0.928068,0.845758,0.523153,0.666667,0.146454,?,0.88407,?,?,0.027855,0.330133,0.307394,0.417995,0.470457,0.009572,?,0.554353,0.184576,1.520213,0.604648,0.334185,?,1.701886
patt/bqwh-18-141_glb/bqwh-18-141-59_glb.xml,1,?,?,?,?,?,0.877782,1.465753,0.774356,0.773852,0.902555,0.832913,0.4914,0.733333,0.160006,?,0.822813,?,?,0.027397,0.295873,0.326962,0.4316,0.421782,0.009288,?,0.509662,0.18425,1.56698,0.608996,0.344791,?,1.664041
patt/bqwh-18-141_glb/bqwh-18-141-83_glb.xml,1,?,?,?,?,?,0.841483,1.505882,0.739205,0.738636,0.97086,0.817614,0.466413,0.647059,0.142422,?,0.943166,?,?,0.026471,0.352052,0.281567,0.484091,0.454108,0.009926,?,0.512448,0.193182,1.440835,0.599509,0.314411,?,1.626073
patt/bqwh-18-141_glb/bqwh-18-141-47_glb.xml,1,-1,-1,2.44949,1.938779,0,0.888083,1.403743,0.779019,0.779019,0.903784,0.834871,0.515316,0.733333,0.160309,-1,0.755539,22.588737,9.049849,0.029412,0.283673,0.317254,0.383681,0.417783,0.00928,16.666667,0.452921,0.181642,1.46241,0.598422,0.310291,40.510744,1.38424
patt/bqwh-18-141_glb/bqwh-18-141-36_glb.xml,1,?,?,?,?,?,0.889855,1.436508,0.774468,0.773522,0.939299,0.838771,0.559802,0.647059,0.142825,?,0.792458,?,?,0.034392,0.277779,0.288991,0.397163,0.431364,0.009754,?,0.464728,0.178723,1.559013,0.61303,0.337165,?,1.571828
