@RELATION 'FEATURE_VALUES-SAT11-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC

@DATA
SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,1.039,0,1.2906,0.0071,?,?,0.0002,0.1212,2.6639,0.0026,0.0001,1.5902,0,0.4607,?,0.9658
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,1,6.7203,0,2.5059,0.002,?,?,0,0.0652,1.8201,0.001,0,2.2909,0,0.4767,?,0.4444
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,320.631,0,0.7761,0.0007,?,?,0.0002,0.4559,1.2698,0.0005,0,5.8221,0,0.9911,?,1
./SAT02/industrial/biere/dinphil/dp10s10.shuffled.cnf,1,0.9624,0.0006,0.5183,0.0086,0.5248,0.0027,0.0017,0.8381,2.4762,0.0038,0.0008,0.5758,0.0001,0.5337,0.0007,0.5385
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,5.2021,0,1.0531,0.0011,?,?,0,0.0455,1.4897,0.0007,0,1.118,0,0.5027,?,1
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_3_keyfind_1.cnf,1,0.8096,0.0023,0.28,0.0068,0.2085,0.0124,0.0041,0.6344,2.0382,0.0059,0.0032,0.3008,0.0009,0.4079,0.0041,0.25
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,1,1.5935,0,1.5976,0.0021,?,?,0.0001,0.1375,2.6363,0.0013,0,1.9006,0,0.4736,?,1
./SAT11/application/fuhs/AProVE11/AProVE11-16.cnf,1,0.9072,0,1.1875,0.0019,1.3753,0.0002,0,0.1588,2.2655,0.0019,0,1.3508,0,0.5386,0,0.6923
./SAT11/application/fuhs/AProVE11/AProVE11-06.cnf,1,5.798,0,1.7768,0.0013,?,?,0,0.1357,2.1397,0.0013,0,1.8316,0,0.5315,?,0.6667
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,1,1.2022,0,1.6985,0.0019,?,?,0.0001,0.5039,2.6372,0.0009,0.0001,1.4729,0,0.4672,?,0.8571
SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.8343,0,0.4883,0.0002,0.4276,0.0002,0,0.0875,2.0658,0.0002,0.0001,0.5909,0,0.5294,0,0.3333
./SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,8.439,0.0001,0.7554,0.0052,?,?,0.0011,0.5384,4.2518,0.0014,0.0002,0.8918,0,0.593,?,1
./SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,4.3627,0,0.556,0.0001,0.6541,0.0001,0,0.643,2.6083,0.0001,0,0.5054,0,0.745,0,0.8095
./SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,3130.62,0,1.3038,0.0089,?,?,0.0001,0.6491,4.2321,0.0083,0,9.189,0,0.9569,?,1
./SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,6.4446,0,0.589,0.0001,0.6138,0.0001,0,0.4765,3.0818,0.0001,0,0.6928,0,0.711,0,1
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-eijkbs6669-tseitin.cnf,1,1.7066,0,1.0087,0.0005,0.6632,0.0001,0,0.0911,2.2559,0.0003,0,0.8703,0,0.5045,0,0.8261
./SAT11/application/manthey/traffic/traffic_3_uc_sat.cnf,1,9.8364,0,1.2399,0.0008,?,?,0,0.3183,1.8034,0.0002,0,0.7813,0,0.2515,?,1
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom16.cnf,1,0.6872,0.0001,1.6081,0.0067,?,?,0.0004,0.2808,2.342,0.0018,0.0001,2.0129,0,0.3829,?,0.8947
./SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,3.8738,0.0171,0.1702,0.0371,0.9289,0.0238,0.0259,0.8335,2.1193,0.0095,0.0048,0.3148,0.0024,0.6348,0.0129,0
./SAT03/industrial/li/li-exam/li-exam-61.shuffled-as.sat03-366.cnf,1,0.3843,0,2.1719,0.0271,0.7949,0.0002,0.0006,0.0479,2.1351,0.0001,0.0001,0.3725,0,0.454,0,1
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step12.cnf,1,4.8706,0,0.983,0.0016,?,?,0.0003,0.7335,2.9125,0.0014,0.0001,1.5701,0,0.9287,?,1
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,1.8277,0,1.7341,0.0032,?,?,0.0001,0.3049,1.9345,0.0012,0,2.011,0,0.425,?,0.8966
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf,1,0.8287,0.0001,0.8213,0.0028,0.7552,0.0006,0.0003,0.6826,2.4382,0.0014,0.0001,0.837,0,0.5174,0.0001,0.9794
./SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,3.3264,0,1.4871,0.0029,?,?,0.0003,0.2867,2.2962,0.0014,0.0001,2.0361,0,0.4298,?,0.9695
./SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,6.249,0,0.8177,0.0001,0.7248,0,0,0.7253,2.2372,0.0001,0,0.821,0,0.7471,0,0.7333
./SAT07/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,0.7749,0.0005,0.5848,0.0079,0.7617,0.0016,0.0008,0.5944,1.6827,0.0038,0.0005,0.7591,0.0001,0.5256,0.0006,0.6364
./SAT11/application/manthey/traffic/traffic_f_unknown.cnf,1,1.3724,0,1.0746,0.0007,?,?,0.0001,0.5207,2.4163,0.0006,0,2.4028,0,0.121,?,0.5
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.050-SAT.cnf,1,381.751,0,0.773,0.0005,?,?,0.0001,0.5241,1.2878,0.0004,0,5.4251,0,0.9899,?,1
SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT03/industrial/schuppan/l2s/dme-03-1-k247-unsat.shuffled-as.sat03-407.cnf,1,3.0246,0,0.8564,0.0013,?,?,0.0002,0.3852,2.7703,0.0004,0,1.4221,0,0.473,?,0.7576
./SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,55.4448,0.0006,0.0738,0.0012,?,?,0.0012,0.9287,0.5905,0.0021,0.0021,0.0033,0.0021,0.9997,?,0.535
./SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.150-SAT.cnf,1,78.1404,0,0.7016,0.0007,?,?,0.0001,0.3172,1.7236,0.0005,0,2.1898,0,0.9614,?,0.9941
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_1.cnf,1,0.8348,0.0022,0.5388,0.0089,0.367,0.021,0.0039,0.7712,2.1308,0.0053,0.0023,0.5681,0.0009,0.2896,0.004,0.25
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,4.2819,0,0.8331,0.0005,1.3779,0.0001,0.0001,0.6174,2.7226,0.0003,0,0.919,0,0.901,0,1
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.060-NOTKNOWN.cnf,1,15.2875,0,0.3946,0.0002,?,?,0.0001,0.8009,1.7626,0.0002,0,1.1736,0,0.9587,?,0.9091
./SAT11/application/leberre/2dimensionalstrippacking/E04F19.cnf,1,4.1812,0.0001,1.2647,0.0016,?,?,0.0001,0.6072,1.4857,0.0182,0.0008,4.2158,0,0.9462,?,0.996
./SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,3.9406,0,1.2183,0.001,?,?,0.0001,0.5773,1.682,0.0198,0.0008,4.443,0,0.9517,?,0.9977
./SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug6.cnf,1,4605.45,0,1.3045,0.0089,?,?,0.0001,0.6132,4.2319,0.0083,0,9.1961,0,0.9568,?,1
./SAT05/industrial/maris05/Ferry/ferry5_ks99i.renamed-as.sat05-3994.cnf,1,5.3353,0.0012,0.4248,0.0061,1.7995,0.0028,0.0041,0.851,2.2116,0.0042,0.0027,0.4327,0.0007,0.8678,0.0002,0.8857
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,1.0079,0,1.5878,0.0024,?,?,0.0001,0.1338,2.6354,0.0014,0,1.904,0,0.4732,?,1
SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,32.5955,0,2.1164,0.0124,?,?,0.0002,0.6713,4.7172,0.0075,0.0001,2.2581,0,0.955,?,0.9716
./SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,1.4952,0,2.6315,0.0147,?,?,0.0001,0.3273,2.2667,0.0145,0.0001,2.7306,0,0.5668,?,0.6842
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-21-step11.cnf,1,10.6054,0,0.8107,0.0008,1.5703,0,0.0001,0.4856,2.3447,0.0005,0,0.9735,0,0.9546,0,0.9684
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf,1,0.9618,0,0.7301,0.001,0.5767,0.0003,0.0001,0.1908,2.4561,0.0003,0.0001,0.6579,0,0.5144,0,0.6667
./SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,22.6504,0,1.9615,0.0042,?,?,0.0003,0.7074,4.5246,0.0061,0.0003,2.9525,0,0.8591,?,0.985
./SAT03/industrial/schuppan/l2s/bc57-sensors-1-k303-unsat.shuffled-as.sat03-406.cnf,1,5.6161,0,1.2259,0.0006,?,?,0,0.2378,2.788,0.0002,0,1.3409,0,0.5027,?,0.8864
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_3_keyfind_1.cnf,1,0.6689,0.0002,0.641,0.0011,?,?,0.0004,0.3962,2.4354,0.0007,0.0002,0.7859,0.0001,0.1288,?,0.1
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.025-NOTKNOWN.cnf,1,6.3758,0,0.735,0.0019,1.4321,0.0003,0.0004,0.6979,2.3388,0.0011,0.0001,1.6043,0,0.9666,0,1
./SAT09/APPLICATIONS/diagnosis/UR-20-10p0.cnf,1,8.7798,0,0.6257,0.0001,0.571,0,0,0.5352,2.7334,0,0,0.847,0,0.6964,0,0.8333
./SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,1.0425,0.0001,2.1468,0.0044,?,?,0.0002,0.7499,1.8689,0.0017,0.0001,1.2179,0,0.5142,?,0.7333
./SAT11/application/leberre/2dimensionalstrippacking/E02F22.cnf,1,8.0538,0,1.2934,0.0005,?,?,0,0.4259,1.6171,0.0162,0.0007,4.3118,0,0.9749,?,0.9989
./SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,1.2808,0.0001,0.7591,0.0022,0.9112,0.0004,0.0004,0.6118,1.876,0.0016,0.0001,0.9398,0.0001,0.894,0.0001,0.7778
./SAT07/industrial/manolios/manol-pipe-f7idw.cnf,1,0.8338,0,1.4052,0.0013,?,?,0.0001,0.0861,2.4862,0.0009,0,1.978,0,0.4753,?,0.9385
./SAT07/industrial/fuhs/hard/AProVE07-03.cnf,1,0.9894,0.0007,1.6783,0.0171,0.7005,0.0062,0.0027,0.5953,2.4489,0.0118,0.0013,0.7914,0.0004,0.5369,0.0007,0.4
./SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,1,22.9179,0,1.379,0.0003,?,?,0,0.3213,1.4187,0.0123,0.0005,4.0275,0,0.9583,?,0.9991
./SAT03/industrial/goldberg/hard_eq_check/c6288mul.miter.shuffled-as.sat03-346.cnf,1,0.8965,0.0001,0.7514,0.0016,1.5093,0.0009,0.0002,0.0681,2.4584,0.0022,0.0001,0.8355,0,0.4618,0.0001,0.6667
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,71.7063,0,1.085,0.0008,?,?,0.0002,0.6594,3.5187,0.0007,0,2.5294,0,0.9842,?,1
SAT_RACE08/cnf/manol-pipe-f7nidw.cnf,1,1.6293,0,1.4497,0.0015,?,?,0.0001,0.1168,2.5478,0.001,0,1.9724,0,0.4827,?,0.9416
./SAT11/application/leberre/2dimensionalstrippacking/korf-17.cnf,1,1.9013,0.0002,1.2324,0.0043,?,?,0.0004,0.6691,1.524,0.0101,0.0007,2.9518,0,0.9342,?,0.9723
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf,1,0.5296,0.0001,0.61,0.0003,?,?,0.0001,0.268,2.4165,0.0002,0.0001,0.7763,0,0.1217,?,0.1017
./SAT07/industrial/anbulagan/hard-sat/partial-10-17-s.cnf,1,6.2471,0,0.5132,0,0.6556,0,0,0.7234,2.3141,0,0,0.5361,0,0.732,0,0.8182
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,1.0202,0,2.8496,0.0079,?,?,0.0001,0.3357,2.2405,0.0048,0,2.9475,0,0.579,?,0.9365
