@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC

@DATA
patt/sgb/miles/miles1000-15.xml,1,?,?,?,?,?,0.958925,0.45,0.936877,0.936877,0.245839,0.936877,1.72678,0.2,0.042358,?,0.171346,?,?,0.010938,0.206965,0.024578,0.012081,0.122129,0.009541,?,0,0.048324,0.371145,0.883106,0.317368,?,0,?,0.9463,?,0.122129,?,0.049639,1.543842,0.023029,?,?,0.373432,3.677244,?,0.122129,0.006986,0.006986,1,?,0.751438,0.825223,0.003322,0.021199,0.20927,0.007813,?,0.058384,?,?,?,0,?,?
patt/sgb/miles/miles1500-72.xml,1,?,?,?,?,?,0.967751,0.361905,0.986714,0.986714,0.072222,0.986714,4.139211,0.034483,0.008309,?,0.142475,?,?,0.010565,0.182548,0.009248,0.001596,0.304114,0.009856,?,0,0.033526,0.61431,0.980673,0.635001,?,0,?,0.992492,?,0.304114,?,0.013032,1.001686,0.018956,?,?,0.614408,3.173044,?,0.304114,0.005503,0.005503,1,?,0.736511,0.945039,0.000539,0.012924,0.044207,0.007813,?,0.08713,?,?,?,0,?,?
patt/sgb/miles/miles1500-10.xml,1,?,?,?,?,?,0.981313,0.583333,0.902803,0.902803,0.330703,0.902803,1.328564,0.034483,0.008196,?,0.092886,?,?,0.011719,0.137998,0.0099,0.01168,0.052436,0.010175,?,0,0.028031,0.205627,0.81072,0.186132,?,0,?,0.908143,?,0.052436,?,0.055563,1.032831,0.017611,?,?,0.208986,3.564025,?,0.052436,0.007485,0.007485,1,?,0.636629,0.777632,0.003942,0.010635,0.306813,0.007813,?,0.023717,?,?,?,0,?,?
patt/sgb/miles/miles1000-10.xml,1,?,?,?,?,?,0.970723,0.583333,0.904392,0.904392,0.331022,0.904392,1.325333,0.071429,0.013922,?,0.132221,?,?,0.011719,0.173667,0.01653,0.018298,0.082042,0.009965,?,0,0.043916,0.283728,0.816773,0.234964,?,0,?,0.912533,?,0.082042,?,0.067873,1.454302,0.022444,?,?,0.288109,3.788031,?,0.082042,0.0073,0.0073,1,?,0.688307,0.761745,0.005032,0.019568,0.296639,0.007813,?,0.041001,?,?,?,0,?,?
patt/sgb/miles/miles1000-39.xml,1,?,?,?,?,?,0.951326,0.375,0.976007,0.976007,0.117134,0.976007,2.98315,0.2,0.028169,?,0.194593,?,?,0.010603,0.226196,0.018727,0.004592,0.274267,0.009508,?,0,0.051429,0.587457,0.962802,0.572135,?,0,?,0.98507,?,0.274267,?,0.023773,1.497679,0.023734,?,?,0.587816,3.478215,?,0.274267,0.00578,0.00578,1,?,0.777225,0.903351,0.001263,0.023206,0.077589,0.007813,?,0.099602,?,?,?,0,?,?
patt/sgb/miles/miles1500-70.xml,1,?,?,?,?,?,0.967812,0.362745,0.986334,0.986334,0.073902,0.986334,4.078804,0.034483,0.008309,?,0.142266,?,?,0.01057,0.182368,0.00925,0.001642,0.2981,0.009857,?,0,0.033501,0.609246,0.979949,0.625484,?,0,?,0.992173,?,0.2981,?,0.013338,1.001817,0.01895,?,?,0.609351,3.175238,?,0.2981,0.00555,0.00555,1,?,0.736123,0.944268,0.000554,0.012914,0.045757,0.007813,?,0.086536,?,?,?,0,?,?
patt/sgb/miles/miles1500-60.xml,1,?,?,?,?,?,0.968182,0.367816,0.984049,0.984049,0.083773,0.984049,3.762263,0.034483,0.008307,?,0.141007,?,?,0.010596,0.181284,0.009265,0.001917,0.266401,0.009864,?,0,0.033352,0.579646,0.975552,0.575559,?,0,?,0.990209,?,0.266401,?,0.015108,1.002601,0.018913,?,?,0.579798,3.188247,?,0.266401,0.005801,0.005801,1,?,0.733785,0.939639,0.000647,0.01285,0.05504,0.007813,?,0.082814,?,?,?,0,?,?
patt/sgb/queen/queen14-14-16.xml,1,0,10,4,4,100,0.955464,0.47619,0.94143,0.94143,0.233865,0.94143,1.794416,0.025,0.0102,20,0.182101,21.856887,11.61471,0.007289,0.215898,0.015559,0.013099,0.149174,0.006303,100,0,0.055015,0.421274,0.893802,0.358525,100,0,-1,0.952191,-1,0.149174,12.095397,0.049994,0.88081,0.010452,0,2,0.423432,2.264605,14.802668,0.149174,0.004436,0.004436,1,4.538939,0.580739,0.834749,0.001417,0.002912,0.192014,0.005102,7.61471,0.009028,12.740557,0,-1,0,-1,13.924535
patt/sgb/queen/queen13-13-13.xml,1,0,10,3.605551,3.605551,100,0.95122,0.470588,0.927901,0.927901,0.273454,0.927901,1.575255,0.2,0.044444,20,0.194909,22.251954,11.101319,0.008354,0.226455,0.026851,0.017422,0.13198,0.007116,100,0,0.059233,0.390133,0.866719,0.322401,100,0,-1,0.938844,-1,0.13198,11.773139,0.060405,1.147994,0.012164,0,2,0.393307,2.445136,14.198829,0.13198,0.005256,0.005256,1,5.168269,0.58925,0.804019,0.002062,0.003059,0.230137,0.005917,7.400879,0.008065,11.477836,0,-1,0,-1,11.188718
patt/sgb/queen/queen11-11-10.xml,1,?,?,?,?,?,0.956905,0.583333,0.906464,0.906464,0.332311,0.906464,1.320562,0.032258,0.012639,?,0.177658,?,?,0.012397,0.212216,0.020654,0.026934,0.120555,0.01025,?,0,0.064643,0.36803,0.824647,0.288292,?,0,?,0.918033,?,0.120555,?,0.07972,1.254488,0.016517,?,?,0.37332,2.262721,?,0.120555,0.007467,0.007467,1,?,0.519267,0.752295,0.00374,0.003493,0.283548,0.008264,?,0.007377,?,?,?,0,?,?
patt/sgb/queen/queen8-12-12.xml,1,0,10,3.464102,3.464102,100,0.944724,0.533333,0.923367,0.923367,0.289715,0.923367,1.490607,0.038462,0.014697,20,0.213767,21.601599,10.169925,0.015278,0.24189,0.023211,0.025126,0.161369,0.012606,100,0,0.075377,0.441933,0.860636,0.354189,100,0,-1,0.936947,-1,0.161369,10.548822,0.071673,1.033204,0.019106,0,2,0.445941,2.276595,15.856936,0.161369,0.009016,0.009016,1,9.502924,0.531565,0.77649,0.003559,0.004472,0.235287,0.010417,6.584963,0.010364,13.424366,0,-1,0,-1,15.027492
patt/sgb/queen/queen8-8-9.xml,1,0,10,3,3,100,0.934089,0.545455,0.898043,0.898043,0.358648,0.898043,1.219768,0.2,0.052134,20,0.242932,22.291956,9.169925,0.022727,0.265636,0.042488,0.041195,0.148914,0.018116,100,0,0.090628,0.420821,0.811789,0.313163,100,0,-1,0.912752,-1,0.148914,9.67948,0.098558,1.648922,0.029094,0,2,0.427964,2.145337,15.527782,0.148914,0.013815,0.013815,1,12.637363,0.526057,0.711899,0.007467,0.004907,0.296125,0.015625,6,0.009062,13.285768,0,-1,0,-1,12.731637
patt/sgb/queen/queen12-12-11.xml,1,?,?,?,?,?,0.95074,0.5,0.91479,0.91479,0.309048,0.91479,1.410737,0.2,0.048209,?,0.19633,?,?,0.009921,0.227623,0.03042,0.022391,0.121517,0.00832,?,0,0.062694,0.369937,0.840678,0.296835,?,0,?,0.925905,?,0.121517,?,0.071213,1.194847,0.013745,?,?,0.374285,2.425654,?,0.121517,0.006254,0.006254,1,?,0.573592,0.773777,0.002799,0.003237,0.264105,0.006944,?,0.007444,?,?,?,0,?,?
patt/sgb/queen/queen10-10-12.xml,1,0,10,3.464102,3.464102,100,0.946184,0.533333,0.92319,0.92319,0.289114,0.92319,1.491182,0.035714,0.014248,20,0.209602,22.253899,10.228819,0.014667,0.238489,0.0225,0.024462,0.157218,0.012138,100,0,0.073386,0.435027,0.859933,0.349072,100,0,-1,0.936474,-1,0.157218,10.638436,0.070981,1.096428,0.019472,0,2,0.439006,2.125726,15.460808,0.157218,0.00869,0.00869,1,8.435374,0.533576,0.778198,0.00362,0.004057,0.236562,0.01,6.643856,0.009531,13.339,0,-1,0,-1,13.594913
patt/sgb/queen/queen10-10-9.xml,1,?,?,?,?,?,0.947125,0.545455,0.896233,0.896233,0.357877,0.896233,1.224131,0.2,0.052864,?,0.206895,?,?,0.014545,0.236277,0.037269,0.033047,0.119363,0.011858,?,0,0.072703,0.365655,0.80504,0.277974,?,0,?,0.908297,?,0.119363,?,0.09056,1.440534,0.019167,?,?,0.372229,2.303145,?,0.119363,0.009072,0.009072,1,?,0.545022,0.726318,0.004891,0.003786,0.30646,0.01,?,0.007287,?,?,?,0,?,?
patt/sgb/queen/queen12-12-13.xml,1,0,10,3.605551,3.605551,100,0.947242,0.470588,0.928295,0.928295,0.272953,0.928295,1.573966,0.2,0.044335,20,0.206558,22.321288,10.870365,0.009804,0.236002,0.028159,0.018842,0.142408,0.008294,100,0,0.064064,0.409311,0.868344,0.336218,100,0,-1,0.93998,-1,0.142408,11.432542,0.062245,1.149468,0.01387,0,2,0.412575,2.388152,14.366732,0.142408,0.006108,0.006108,1,6.471495,0.583996,0.800231,0.002355,0.003347,0.227024,0.006944,7.169925,0.00867,11.550486,0,-1,0,-1,11.488262
patt/sgb/queen/queen11-11-12.xml,1,0,10,3.464102,3.464102,100,0.950972,0.533333,0.922609,0.922609,0.290277,0.922609,1.493042,0.032258,0.01288,20,0.195642,22.1037,10.503826,0.012121,0.227058,0.020383,0.022285,0.143563,0.010127,100,0,0.066856,0.41138,0.857623,0.331914,100,0,-1,0.934901,-1,0.143563,11.06002,0.06857,1.231853,0.016686,0,2,0.415245,2.196129,14.440739,0.143563,0.007276,0.007276,1,7.828283,0.540562,0.783641,0.003094,0.003638,0.240774,0.008264,6.918863,0.008744,12.670585,0,-1,0,-1,12.144854
patt/sgb/queen/queen16-16-18.xml,1,0,10,4.242641,4.242641,100,0.959215,0.458333,0.947617,0.947617,0.214223,0.947617,1.928428,0.021739,0.008929,20,0.170431,21.919624,12.169925,0.005534,0.206202,0.013476,0.010196,0.146727,0.004858,100,0,0.048942,0.41699,0.905298,0.361693,100,0,-1,0.957463,-1,0.146727,12.671762,0.043545,1.092228,0.008141,0,2,0.418675,2.319978,13.859729,0.146727,0.003397,0.003397,1,3.243671,0.59606,0.853408,0.000972,0.002552,0.175925,0.003906,8,0.008873,10.530208,0,-1,0,-1,10.838905
patt/sgb/queen/queen14-14-14.xml,1,0,10,3.741657,3.741657,100,0.957958,0.5,0.932861,0.932861,0.25861,0.932861,1.652159,0.025,0.010116,20,0.17438,22.082559,11.422065,0.00737,0.209493,0.015654,0.015015,0.131884,0.006335,100,0,0.054054,0.389953,0.87619,0.326991,100,0,-1,0.94335,-1,0.131884,12.095397,0.055424,0.887567,0.010388,0,2,0.392674,2.311,13.872483,0.131884,0.004525,0.004525,1,4.538939,0.570202,0.817714,0.001624,0.002853,0.217649,0.005102,7.61471,0.008056,14.320835,0,-1,0,-1,14.435338
patt/sgb/queen/queen5-5-4.xml,1,?,?,?,?,?,1,1.333333,0.776224,0.776224,0.531646,0.776224,0.575832,0.076923,0.005542,?,0,?,?,0.08,0,0.072917,0.20979,0.103093,0.056503,?,0,0.104895,0.331826,0.560137,0.160303,?,0,?,0.776224,?,0.103093,?,0.29036,0.778998,0.06993,?,?,0.367472,0.778998,?,0.103093,0.037938,0.037938,1,?,0.081983,0.427083,0.047552,0.005542,0.531646,0.04,?,0.005542,?,?,?,0,?,?
patt/sgb/queen/queen13-13-12.xml,1,?,?,?,?,?,0.958382,0.533333,0.921711,0.921711,0.290228,0.921711,1.495738,0.027027,0.010803,?,0.173053,?,?,0.008679,0.208388,0.017078,0.018917,0.122309,0.007357,?,0,0.056752,0.371501,0.854027,0.304023,?,0,?,0.9324,?,0.122309,?,0.064355,0.798741,0.012112,?,?,0.375137,2.316023,?,0.122309,0.005314,0.005314,1,?,0.551262,0.791837,0.002239,0.003013,0.247385,0.005917,?,0.007496,?,?,?,0,?,?
patt/sgb/queen/queen13-13-14.xml,1,0,10,3.741657,3.741657,100,0.954794,0.5,0.933184,0.933184,0.258686,0.933184,1.651034,0.027027,0.010933,20,0.18415,21.678675,11.208234,0.008547,0.217593,0.016931,0.016145,0.14144,0.007303,100,0,0.058122,0.407568,0.877571,0.3399,100,0,-1,0.944324,-1,0.14144,11.773139,0.056986,0.78259,0.012209,0,2,0.410361,2.259594,14.963935,0.14144,0.0052,0.0052,1,5.168269,0.565849,0.814461,0.001911,0.003099,0.214901,0.005917,7.400879,0.008607,13.213466,0,-1,0,-1,14.596536
patt/sgb/queen/queen8-12-11.xml,1,?,?,?,?,?,0.939477,0.5,0.916094,0.916094,0.309282,0.916094,1.407071,0.2,0.047778,?,0.228403,?,?,0.014881,0.253814,0.034484,0.02751,0.14885,0.01224,?,0,0.077029,0.420709,0.845737,0.331609,?,0,?,0.929368,?,0.14885,?,0.07709,1.363863,0.019028,?,?,0.425399,2.341895,?,0.14885,0.009148,0.009148,1,?,0.558264,0.762372,0.003897,0.004391,0.255271,0.010417,?,0.009616,?,?,?,0,?,?
patt/sgb/queen/queen11-11-9.xml,1,?,?,?,?,?,0.951886,0.545455,0.895571,0.895571,0.358897,0.895571,1.225632,0.2,0.053163,?,0.192923,?,?,0.012021,0.224824,0.035489,0.030071,0.108582,0.00988,?,0,0.066156,0.343541,0.802577,0.264299,?,0,?,0.906639,?,0.108582,?,0.087184,1.543463,0.016402,?,?,0.349845,2.372966,?,0.108582,0.007567,0.007567,1,?,0.551838,0.731398,0.004175,0.003396,0.310246,0.008264,?,0.006632,?,?,?,0,?,?
patt/sgb/queen/queen12-12-14.xml,1,0,10,3.741657,3.741657,100,0.951115,0.5,0.93356,0.93356,0.258162,0.93356,1.649678,0.029412,0.01189,20,0.195218,22.352929,10.97728,0.010031,0.226709,0.018399,0.017459,0.152486,0.00851,100,0,0.062852,0.426996,0.879166,0.354464,100,0,-1,0.945435,-1,0.152486,11.432542,0.058676,0.785741,0.013919,0,2,0.42986,2.201291,14.766011,0.152486,0.006037,0.006037,1,6.471495,0.560753,0.810624,0.002182,0.003391,0.211744,0.006944,7.169925,0.009236,12.066706,0,-1,0,-1,12.030487
patt/sgb/queen/queen16-16-15.xml,1,?,?,?,?,?,0.958263,0.45,0.936934,0.936934,0.245854,0.936934,1.726576,0.2,0.04161,?,0.173426,?,?,0.005469,0.208698,0.022268,0.012276,0.124022,0.004765,?,0,0.049102,0.374862,0.88336,0.320061,?,0,?,0.946484,?,0.124022,?,0.049953,1.23026,0.008075,?,?,0.377165,2.544998,?,0.124022,0.003486,0.003486,1,?,0.608738,0.832073,0.00117,0.002488,0.20874,0.003906,?,0.007598,?,?,?,0,?,?
patt/sgb/queen/queen13-13-11.xml,1,?,?,?,?,?,0.954473,0.5,0.914358,0.914358,0.309465,0.914358,1.411883,0.2,0.048378,?,0.185128,?,?,0.008453,0.2184,0.029135,0.020694,0.112421,0.007134,?,0,0.057943,0.351548,0.838994,0.284631,?,0,?,0.924728,?,0.112421,?,0.068995,1.193463,0.012049,?,?,0.355751,2.483316,?,0.112421,0.005373,0.005373,1,?,0.578654,0.77744,0.002449,0.002958,0.267067,0.005917,?,0.0069,?,?,?,0,?,?
patt/sgb/queen/queen14-14-13.xml,1,?,?,?,?,?,0.95464,0.470588,0.927563,0.927563,0.273315,0.927563,1.576323,0.2,0.044558,?,0.184619,?,?,0.007203,0.21798,0.02571,0.0162,0.122973,0.006172,?,0,0.05508,0.372807,0.865315,0.310155,?,0,?,0.937851,?,0.122973,?,0.058708,1.185088,0.010348,?,?,0.375893,2.495379,?,0.122973,0.004571,0.004571,1,?,0.593739,0.80723,0.001752,0.002816,0.232841,0.005102,?,0.007537,?,?,?,0,?,?
patt/sgb/queen/queen14-14-15.xml,1,0,10,3.872983,3.872983,100,0.952429,0.45,0.937438,0.937438,0.24555,0.937438,1.724728,0.2,0.041465,20,0.191301,22.043305,11.5216,0.007143,0.223489,0.024102,0.013992,0.140616,0.006162,100,0,0.055966,0.40608,0.885594,0.343086,100,0,-1,0.948081,-1,0.140616,12.095397,0.052545,1.152637,0.010422,0,2,0.408497,2.452587,14.688086,0.140616,0.00448,0.00448,1,4.538939,0.601277,0.826799,0.001513,0.002884,0.204127,0.005102,7.61471,0.008553,13.537198,0,-1,0,-1,14.312221
patt/sgb/queen/queen14-14-12.xml,1,?,?,?,?,?,0.961307,0.533333,0.921357,0.921357,0.290011,0.921357,1.496747,0.025,0.009994,?,0.163769,?,?,0.007483,0.200626,0.015788,0.017588,0.113877,0.00638,?,0,0.052764,0.354546,0.8526,0.292473,?,0,?,0.931391,?,0.113877,?,0.062504,0.895966,0.010302,?,?,0.358071,2.368219,?,0.113877,0.004618,0.004618,1,?,0.55544,0.794999,0.001902,0.002773,0.250027,0.005102,?,0.006995,?,?,?,0,?,?
patt/sgb/queen/queen10-10-10.xml,1,0,10,3.162278,3.162278,100,0.952663,0.583333,0.907101,0.907101,0.331214,0.907101,1.318934,0.035714,0.013983,20,0.190599,21.961933,9.965784,0.015,0.222911,0.022789,0.029586,0.132353,0.012295,100,0,0.071006,0.390835,0.827059,0.303203,100,0,-1,0.919672,-1,0.132353,10.638436,0.082712,1.117072,0.01929,0,2,0.396328,2.190718,15.792231,0.132353,0.008941,0.008941,1,8.435374,0.512699,0.74707,0.004379,0.003895,0.279569,0.01,6.643856,0.008083,13.067821,0,-1,0,-1,14.833948
patt/sgb/queen/queen9-9-10.xml,1,0,10,3.162278,3.162278,100,0.947496,0.583333,0.907876,0.907876,0.332819,0.907876,1.316903,0.04,0.015668,20,0.205822,22.372387,9.661778,0.018519,0.2354,0.025623,0.032815,0.146704,0.015016,100,0,0.078755,0.416948,0.829993,0.320685,100,0,-1,0.921638,-1,0.146704,10.173677,0.086034,0.987791,0.024226,0,2,0.422646,2.116675,15.369359,0.146704,0.010897,0.010897,1,9.375,0.504631,0.740563,0.00551,0.004399,0.274749,0.012346,6.33985,0.008937,13.144884,0,-1,0,-1,12.653538
patt/sgb/queen/queen15-15-17.xml,1,0,10,4.123106,4.123106,100,0.953957,0.434783,0.944697,0.944697,0.223697,0.944697,1.862617,0.2,0.039021,20,0.186695,22.508622,11.901244,0.006184,0.219693,0.021932,0.011511,0.147865,0.005391,100,0,0.052949,0.418988,0.899877,0.360201,100,0,-1,0.95498,-1,0.147865,12.384784,0.046548,1.191238,0.009352,0,2,0.420888,2.460529,14.730735,0.147865,0.003865,0.003865,1,3.243243,0.610913,0.844639,0.001187,0.00272,0.183582,0.004444,7.813781,0.008945,11.700877,0,-1,0,-1,12.034902
patt/sgb/queen/queen7-7-6.xml,1,?,?,?,?,?,1,1.2,0.857741,0.857741,0.409044,0.857741,0.890523,0.1,0.006727,?,0,?,?,0.040816,0,0.093839,0.073222,0.113147,0.030228,?,0,0.073222,0.353044,0.706897,0.22841,?,0,?,0.857741,?,0.113147,?,0.153613,1.090387,0.037059,?,?,0.368297,1.090387,?,0.113147,0.018869,0.018869,1,?,0.075425,0.60101,0.015541,0.004927,0.409044,0.020408,?,0.006727,?,?,?,0,?,?
patt/sgb/queen/queen8-8-8.xml,1,0,10,2.828427,2.828427,100,0.953271,0.666667,0.884346,0.884346,0.391397,0.884346,1.117845,0.045455,0.01718,20,0.188769,22.18205,9,0.024306,0.221404,0.029614,0.046729,0.132701,0.019191,100,0,0.084112,0.39149,0.78436,0.282561,100,0,-1,0.898438,-1,0.132701,9.67948,0.109743,1.282925,0.028768,0,2,0.40029,2.09197,14.862201,0.132701,0.01407,0.01407,1,12.637363,0.461113,0.686474,0.00847,0.004731,0.328503,0.015625,6,0.008068,13.008076,0,-1,0,-1,11.278954
patt/sgb/queen/queen9-9-8.xml,1,?,?,?,?,?,0.958436,0.666667,0.883313,0.883313,0.392436,0.883313,1.120123,0.04,0.015149,?,0.172883,?,?,0.019204,0.208246,0.026206,0.041564,0.117849,0.015344,?,0,0.074815,0.362617,0.780514,0.265268,?,0,?,0.89595,?,0.117849,?,0.104851,1.040995,0.02381,?,?,0.371005,2.183951,?,0.117849,0.011254,0.011254,1,?,0.470291,0.694278,0.006979,0.004124,0.333891,0.012346,?,0.007166,?,?,?,0,?,?
patt/sgb/queen/queen13-13-10.xml,1,?,?,?,?,?,0.963457,0.583333,0.905481,0.905481,0.331773,0.905481,1.322911,0.027027,0.0106,?,0.156796,?,?,0.008876,0.194752,0.017299,0.022839,0.102308,0.007438,?,0,0.054814,0.330126,0.820916,0.264055,?,0,?,0.915456,?,0.102308,?,0.074554,0.818791,0.011974,?,?,0.335036,2.385339,?,0.102308,0.005433,0.005433,1,?,0.529324,0.760163,0.002703,0.002892,0.28973,0.005917,?,0.006274,?,?,?,0,?,?
patt/sgb/queen/queen16-16-17.xml,1,0,10,4.123106,4.123106,100,0.956774,0.434783,0.944482,0.944482,0.223725,0.944482,1.86354,0.2,0.03907,20,0.178064,21.692932,12.087463,0.005435,0.212553,0.021065,0.010806,0.139291,0.004762,100,0,0.04971,0.403674,0.898861,0.348325,100,0,-1,0.954256,-1,0.139291,12.671762,0.045458,1.218876,0.008122,0,2,0.405535,2.50394,13.977995,0.139291,0.003426,0.003426,1,3.243671,0.614457,0.847133,0.00103,0.002533,0.185788,0.003906,8,0.008464,11.976991,0,-1,0,-1,12.620593
patt/sgb/queen/queen6-6-6.xml,1,?,?,?,?,?,1,1.2,0.861905,0.861905,0.401491,0.861905,0.888957,0.117647,0.007945,?,0,?,?,0.055556,0,0.111029,0.085714,0.133136,0.040265,?,0,0.085714,0.392305,0.714004,0.248541,?,0,?,0.861905,?,0.133136,?,0.16296,0.936888,0.047143,?,?,0.408599,0.936888,?,0.133136,0.025312,0.025312,1,?,0.075637,0.588272,0.02,0.005921,0.401491,0.027778,?,0.007945,?,?,?,0,?,?
patt/sgb/queen/queen12-12-12.xml,1,0,10,3.464102,3.464102,100,0.95498,0.533333,0.922124,0.922124,0.289761,0.922124,1.494519,0.029412,0.011748,20,0.183584,21.793524,10.754888,0.010185,0.217124,0.018557,0.020464,0.132088,0.008577,100,0,0.061392,0.390337,0.855682,0.317055,100,0,-1,0.933559,-1,0.132088,11.432542,0.06637,0.802247,0.013813,0,2,0.394087,2.256823,14.738145,0.132088,0.00618,0.00618,1,6.471495,0.546369,0.788107,0.002558,0.003296,0.244335,0.006944,7.169925,0.008073,13.760704,0,-1,0,-1,13.995536
patt/sgb/queen/queen15-15-13.xml,1,?,?,?,?,?,0.957613,0.470588,0.927269,0.927269,0.273607,0.927269,1.577231,0.2,0.044663,?,0.175458,?,?,0.006275,0.210389,0.02475,0.015138,0.115116,0.005403,?,0,0.05147,0.35708,0.864091,0.299204,?,0,?,0.936975,?,0.115116,?,0.05714,1.233758,0.009231,?,?,0.360079,2.544517,?,0.115116,0.004012,0.004012,1,?,0.59762,0.809987,0.001561,0.002609,0.23521,0.004444,?,0.007074,?,?,?,0,?,?
patt/sgb/queen/queen8-12-8.xml,1,?,?,?,?,?,0.961538,0.666667,0.882692,0.882692,0.390989,0.882692,1.121376,0.038462,0.013944,?,0.163024,?,?,0.016204,0.2,0.024029,0.038462,0.108949,0.013039,?,0,0.069231,0.344313,0.77821,0.254476,?,0,?,0.894444,?,0.108949,?,0.101643,1.065543,0.01859,?,?,0.352413,2.350806,?,0.108949,0.009565,0.009565,1,?,0.47587,0.698841,0.005449,0.004025,0.337121,0.010417,?,0.007045,?,?,?,0,?,?
patt/sgb/queen/queen15-15-15.xml,1,0,10,3.872983,3.872983,100,0.955536,0.45,0.937169,0.937169,0.245883,0.937169,1.725726,0.2,0.041536,20,0.18188,22.337522,11.720672,0.006222,0.215715,0.02313,0.013078,0.131799,0.005397,100,0,0.05231,0.389793,0.884407,0.330975,100,0,-1,0.947237,-1,0.131799,12.384784,0.051203,1.210608,0.0093,0,2,0.392152,2.501316,14.050699,0.131799,0.003937,0.003937,1,3.243243,0.605261,0.829623,0.001348,0.002672,0.206572,0.004444,7.813781,0.008048,11.333411,0,-1,0,-1,11.234971
