@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC

@DATA
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes2.cnf,1,0,0.0132,0,0.2361,0.1278,0,0.0151,0.8165,0.938,0.0455,0,0.2474,0.021,304,237,292.37
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,0,0.0048,0.0001,0.0992,0.173,0,0.1398,0.8765,0.9787,0.0232,0.0063,0.1502,0.0062,612,64,208.63
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S614849838-039.UNKNOWN.cnf,1,0,0.0112,0.0001,1.0059,0.033,0.0001,0.6969,0.0619,0,0,0.0001,0,0.6812,4499,4487,4495
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S195213520-027.cnf,1,0.0477,0.2337,0.0936,0.7087,0.2929,0.1258,0.5824,0.395,0,0.0245,0.8505,0.1581,0.5858,30,23,24.908
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0.0034,0.1832,0.0155,1.3816,0.4014,0.0256,0.547,0.5534,0.635,2.0536,0.2008,1.0074,1.0436,278,72,105
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-17-sat.cnf,1,0.2417,0.1965,0.2417,0,0,0.2417,0,0.8147,0.8844,0,0.2417,0.3581,0,4879,4840,4845.8
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes1.cnf,1,0,0.0169,0,0.2677,0.1859,0,0.0247,0.7956,0.9284,0.0556,0,0.2807,0.0274,2361,1832,2016.2
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,0,0.0402,0.0477,1.0185,2.1893,0.031,0.3936,0.7934,0.8894,0.5216,0.4999,0.6874,0.4716,266,183,300.17
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,1,0.0923,0.1398,0.1092,1.6431,0.275,0.119,1.5117,0.0395,0,0,0.1901,0.8437,0.7972,3230,2695,2439.7
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_b_unsat.cnf,1,0,0.0349,0.0244,0.4399,1.308,0.0192,1.1245,0.1995,0.0599,0.004,0.2793,0.5907,2.8639,0,0,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S602463346-055.cnf,1,0.0482,0.2305,0.0899,0.7401,0.298,0.1186,0.5477,0.4079,0,0.0267,0.3442,0.179,0.5949,3889,3847,3845
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0.006,0.0319,0.006,0,0,0.006,0.0001,0.5077,0.0319,0.3333,0.006,0.6857,0,3577,3577,3501
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,0,0.0126,0,0.8872,0.1973,0,0.0202,0.8797,0.9642,0.0345,0,0.187,1.0167,822,519,847.64
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g4.cnf,1,0,0.012,0,0.2195,0.1587,0,0.016,0.8328,0.9446,0.0417,0,0.2296,0.0183,243,209,216.25
SAT_Competition2009/CRAFTED/sgi/new-difficult-28-302-26-75.cnf,1,0,0.0147,0,0.0857,0.1409,0,0.018,0.9024,0.9769,0.037,0.0004,0.1332,0.0092,3823,596,1876.7
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,0.0463,0.2331,0.0868,0.6404,0.2676,0.1162,0.5854,0.3956,0,0.0142,0.3601,0.0784,0.581,3938,3832,3836.5
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1909130260-19-SAT.cnf,1,0.1031,0.3186,0.1819,1.3895,0.4184,0.242,0.5932,0.4306,0.2498,0.3598,0.9807,1.1403,0.7541,2169,2126,1845
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,0.0042,0.0054,0.1139,0.5004,1.1171,0.1797,0.644,0.5675,0.0123,0.5067,0.5,0.2867,0.5374,27,27,27
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,0,0.0219,0.0001,0,0.2614,0.0001,0.1774,0.6068,0,0,0.0009,0.3961,0,4671,4635,4631
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0,0.0302,0.0821,1.0469,2.8108,0.0811,0.2871,0.8623,0.8385,0.1531,0.5,0.7001,0.5083,401,401,401
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S104085281-076.cnf,1,0.0409,0.2308,0.0833,0.7227,0.2946,0.1147,0.5744,0.3791,0,0.0256,0.3882,0.1586,0.5862,3990,3947,3928.6
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1724014998-099.cnf,1,0.0015,0.05,0.0028,0.8401,0.1021,0.0036,0.687,0.167,0,0,0.0141,0,0.6492,64,55,58.175
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_9_fbc.cnf,1,0,0.058,0.0286,1.0946,0.7553,0.0493,0.2412,0.8259,0.601,0.0024,0.1819,0.9806,0.469,2298,2147,2022
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1375c111739gyes10.cnf,1,0,0.012,0,0.222,0.2318,0,0.0187,0.8324,0.944,0.0417,0,0.2317,0.0185,317,265,391.93
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.1-03.cnf,1,0,0.0178,0.0967,0.8953,3.3795,0.2063,0.4202,0.8044,0.8294,0.7119,0.5,0.74,0.385,0,0,0
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g4.cnf,1,0,0.0169,0,0.2611,0.1906,0,0.0257,0.799,0.9304,0.0556,0.0001,0.2764,0.027,4302,4291,3229.7
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp_ci_ce.cnf,1,0.008,0.0847,0.0695,1.6226,1.3182,0.0693,0.586,0.5572,0.1922,0.4799,0.3602,1.3288,0.6558,1494,1361,1372.7
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,0.0095,0.2156,0.0208,1.3614,0.3379,0.0305,0.9308,0.3589,0.4499,1.6646,0.2826,1.0784,0.8913,785,737,485.6
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm27-p0-q251.cnf,1,0.0404,0.0401,0.0406,0,0,0.0408,0.0001,0.9324,0.9815,0.0385,0.0413,0.0921,0,0,0,0
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-4.cnf,1,0.0231,0.1699,0.0312,1.0062,0.6042,0.0407,1.7399,0.0824,0.0723,1.5081,0.1579,0.9027,0.413,380,261,301.6
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S744068878-072.cnf,1,0.001,0.0469,0.0017,0.8472,0.095,0.0022,0.7007,0.1568,0,0,0.0084,0,0.633,4385,4303,4313
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-desmul.cnf,1,0.0292,0.1578,0.0507,1.2679,5.0083,0.058,0.2727,0.6427,0.2282,0.0349,0.3045,1.0556,0.7281,139,104,116.59
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S859578263-029.cnf,1,0.0475,0.2339,0.093,0.7078,0.2908,0.1261,0.5774,0.3929,0,0.024,0.6777,0.1505,0.5881,22,17,18.298
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1639151107-094.cnf,1,0,0.0112,0.0001,1.0017,0.0399,0.0001,0.7311,0.063,0,0,0.0002,0,0.6804,4512,4505,4495.2
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.0119,0.1267,0.0813,1.2069,1.0956,0.1492,0.4244,0.71,0.2051,0.0055,0.3397,1.1172,0.6183,941,892,849.32
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1572638390-17.SAT.shuffled.cnf,1,0,0.0112,0.0001,0.995,0.0401,0.0001,0.6998,0.0651,0,0,0.0002,0,0.6823,4484,4403,4407.2
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1,0.003,0.0286,0.003,0,0,0.003,0.0001,0.4948,0.0286,0.3333,0.003,0.676,0,0,0,0
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S316555917-14.SAT.shuffled.cnf,1,0,0.0112,0.0001,1.0064,0.037,0.0001,0.629,0.0658,0,0,0.0002,0,0.677,4503,4443,4459.3
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-260-100.cnf,1,0.2295,0.4167,0.2295,0,0,0.2295,0.0001,0.5832,0.8333,0,0.2296,0.4506,0,4549,4513,4515.3
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.0308,0.077,0.3181,1.7767,1.1569,0.4982,0.2059,0.7721,0.2907,0.0656,0.9987,1.5155,0.8975,2958,2930,2757.3
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S49237390-14.cnf,1,0.0468,0.2337,0.0921,0.714,0.2894,0.1243,0.5725,0.3947,0,0.025,0.7249,0.1577,0.5888,11,8,8.8125
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,0.0482,0.2315,0.0927,0.7011,0.289,0.1306,0.5581,0.4051,0,0.0204,0.4398,0.1399,0.5837,3544,3493,3395.6
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,0.0095,0.2161,0.0207,1.3615,0.3436,0.0305,0.8951,0.3795,0.4538,1.6853,0.2846,1.0765,0.8865,933,72,418
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,0.0232,0.0791,0.3353,1.9614,1.1161,0.4979,0.204,0.7738,0.2825,0.0453,0.4999,1.7352,0.9243,3125,2823,2468.7
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10bi_s.cnf,1,0.0224,0.133,0.0786,1.8061,2.1343,0.1191,0.4416,0.5606,0.114,4.8736,0.4657,1.6396,0.6846,328,288,279.8
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1,0.0001,0.0112,0.0001,0.9926,0.0357,0.0001,0.7676,0.0655,0,0,0.0001,0,0.6899,4552,4513,4505.8
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1,0.0476,0.2337,0.0924,0.719,0.2884,0.1243,0.5717,0.395,0,0.0265,0.7425,0.1665,0.5894,22,18,18.586
SAT_Competition2011/SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0.0001,0.0155,0.0006,0.7656,0.1525,0.0005,0.0169,0.9345,0.9893,0.0345,0.0058,0.0719,1.0138,751,652,606.38
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n300-s12830984-sat.cnf,1,0.2295,0.4167,0.2295,1.0972,0,0.2295,0.0001,0.5832,0.8333,0,0.2295,0.4506,0.9873,4428,4370,4273.7
SAT_Competition2007/crafted/spence/medium/s73-100.cnf,1,0.3114,0.4679,0.3081,0,0.1609,0.3182,1.3545,0.0512,0,0,0.3209,0,0,4417,4349,4331.9
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g6bi.cnf,1,0.015,0.145,0.081,1.7997,1.0653,0.1186,0.5322,0.5321,0.1486,4.529,0.4567,1.6791,0.7563,438,349,390.45
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-16.cnf,1,0.0259,0.2115,0.0515,1.258,1.0031,0.0586,0.8244,0.2247,0.1658,0.9694,0.2927,1.0416,0.7008,624,579,582.33
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.0119,0.1267,0.0813,1.2069,1.0956,0.1492,0.4244,0.71,0.2051,0.0055,0.3397,1.1172,0.6183,973,895,903.58
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-21-step11.cnf,1,0.002,0.1248,0.0687,0.9367,0.8485,0.0654,0.6094,0.6327,0.9544,0.0252,0.4302,0.2774,1.1142,0,0,0
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.361,0.0232,0.4003,2.402,1.3545,0.4675,0.4894,0.5121,0.0013,0.2101,0.4996,1.54,0.7077,1592,1158,1303.4
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_11_3_4_fbc.cnf,1,0.0006,0.0672,0.0479,1.2343,2.0022,0.0029,0.2755,0.8566,0.314,0.0005,0.4105,1.1278,0.5644,93,77,77.735
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-240-3.sat05-2205.reshuffled-07.cnf,1,0.042,0.25,0.042,0.5623,0,0.042,0,0,0,0,0.042,0,0.5774,4589,4582,4576.6
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1610649331-094.cnf,1,0,0.0112,0.0001,0.9985,0.039,0.0001,0.7626,0.0635,0,0,0.0002,0,0.6858,4529,4486,4469.7
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,0.0009,0.047,0.0019,0.8443,0.1028,0.0024,0.7273,0.161,0,0,0.0128,0,0.641,4420,4367,4384
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-brn002.shuffled-as.sat05-3935.cnf,1,0.4729,0.1674,0.4491,2.5376,1.1941,0.499,0.1904,0.7366,0.0801,0.0398,0.9999,2.0261,0.8806,1979,1832,1695.8
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-24_567.cnf,1,0,0.0066,0,0,0.2425,0,0.0871,0.7269,0.0088,0,0,0.3102,0,4622,4538,4368.3
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1755163742-08.SAT.shuffled.cnf,1,0,0.0112,0.0001,0.9994,0.0387,0.0001,0.6806,0.0698,0,0,0.0002,0,0.68,4604,4569,4562.4
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1573578038-005.cnf,1,0.0014,0.05,0.0027,0.8302,0.1003,0.0034,0.6988,0.1669,0,0,0.0146,0,0.6567,54,49,49.857
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.0094,0.0621,0.1252,1.7266,0.8489,0.0516,0.1739,0.8158,0.5069,0.1256,0.9988,1.518,0.9186,4467,4402,4142.8
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf,1,0,0.011,0,0.1006,0.2345,0,0.0202,0.8991,0.9747,0.0325,0.0013,0.1547,0.009,572,547,640.46
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,0.0314,0.0554,0.2564,1.73,0.9067,0.4976,0.2205,0.7786,0.2836,0.0898,0.9773,1.5261,0.9298,4447,4388,4141
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,0.001,0.047,0.002,0.8267,0.1029,0.0025,0.7066,0.1741,0,0,0.0066,0,0.6436,4425,4392,4381.8
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,0.0296,0.2359,0.0344,0.5717,0.0666,0.0402,0.7854,0.0981,0,0,0.0496,0,0.5772,603,554,755.74
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.4765,0.1681,0.4406,2.6066,1.2917,0.499,0.2011,0.7353,0.075,0.0309,0.9991,2.148,0.8811,1910,1744,1699.6
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S2131244303-19-SAT.cnf,1,0.0634,0.2647,0.1215,0.9673,0.3452,0.1669,0.574,0.4101,0.0958,0.0636,0.5904,0.5803,0.6462,1281,926,1314.7
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g2.cnf,1,0,0.0168,0,0.2703,0.1645,0,0.0218,0.7908,0.9256,0.0556,0,0.2874,0.0277,403,328,575.54
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,0.4748,0.1612,0.4398,2.5844,1.2378,0.499,0.2029,0.7335,0.0724,0.0375,0.9999,2.1322,0.8748,2049,1950,1731.1
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_18_SAT.cnf,1,0,0.0089,0.0098,0.4864,1.0662,0.0077,0.6888,0.5137,0.0194,0.4987,0.2159,0.3482,0.5166,0,0,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-20-10p1.cnf,1,0.0018,0.1442,0.0191,1.4096,0.7411,0.0351,0.5156,0.6207,0.515,0.8793,0.092,1.093,0.9088,0,0,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/360/unif-k3-r4.25-v360-c1530-S680239195-053.cnf,1,0.0403,0.2296,0.0813,0.7,0.2896,0.1065,0.5929,0.369,0,0.0315,0.322,0.1717,0.5872,4092,4012,4024.4
SAT_Competition2007/crafted/Hard/contest02/pyhala-braun-unsat-40-4-02.sat05-459.reshuffled-07.cnf,1,0.0252,0.2264,0.039,0.9221,0.6817,0.056,0.4423,0.2872,0.1932,2.2073,0.0699,0.5399,0.6854,991,580,780.36
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc949.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-7-13-sat.cnf,1,0.2892,0.2826,0.2892,0,0,0.2892,0,0.7592,0.8478,0,0.2892,0.4265,0,0,0,0
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1283500452-05.cnf,1,0.0016,0.05,0.0027,0.8363,0.0967,0.0033,0.7173,0.162,0,0,0.0153,0,0.651,78,67,70.931
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1540921235-015.cnf,1,0.0431,0.2295,0.0905,0.7614,0.3047,0.1226,0.5541,0.4003,0,0.0317,0.3177,0.1893,0.5865,4041,3860,3876.4
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,0.0039,0.1804,0.0165,1.3852,0.4687,0.0278,0.5448,0.572,0.6147,1.1247,0.1348,1.0227,1.0001,274,274,274
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1141213963-005.cnf,1,0.0472,0.2339,0.0926,0.7087,0.2877,0.1245,0.5755,0.3945,0,0.0249,0.841,0.1555,0.5865,9,7,8.0313
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1516934767-080.cnf,1,0.0434,0.2324,0.0897,0.6352,0.2785,0.1277,0.5756,0.3996,0,0.016,0.2711,0.0877,0.5819,0,0,0
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb80-14-2.used-as.sat04-880.cnf,1,0,0.0248,0,0.3284,0.2301,0,0.0434,0.7531,0.905,0.0769,0.0006,0.3513,0.0425,966,902,964.53
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl004.sat05-3825.reshuffled-07.cnf,1,0.4719,0.1631,0.4382,2.5306,1.2324,0.499,0.1873,0.7356,0.0848,0.0407,0.9999,2.039,0.8811,2169,2052,1999.7
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,0.478,0.1721,0.448,2.605,1.265,0.499,0.2056,0.7371,0.0712,0.0331,0.9999,2.1405,0.884,2073,1978,1940
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-11.cnf,1,0.0045,0.1567,0.037,1.4569,10.628,0.0585,0.6148,0.564,0.4719,6.4486,0.305,1.27,1.091,0,0,0
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_31_2-k25.cnf,1,0.0059,0.1562,0.0331,1.8346,0.9423,0.0451,0.5044,0.561,0.5517,2.6433,0.3221,1.5217,1.1117,1070,1014,994.58
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0200.sat05-1339.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT-Race-2010-CNF/mixed/diagnosis/UTI-20-10p0.cnf,1,0.0019,0.1468,0.0186,1.4142,0.7304,0.0342,0.4739,0.6475,0.5243,0.8771,0.0861,1.092,0.9157,0,0,0
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1054448974-13.cnf,1,0.0472,0.2332,0.0922,0.7237,0.2912,0.1244,0.5812,0.3926,0,0.0278,0.8807,0.1683,0.5883,15,12,12.968
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0.0955,0.1374,0.11,1.639,0.2685,0.1226,1.4264,0.0435,0,0,0.1642,0.8401,0.7998,3728,3304,2707.3
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S1738391204-028.cnf,1,0.0015,0.05,0.0027,0.8348,0.1014,0.0034,0.704,0.1588,0,0,0.017,0,0.6475,56,48,50.689
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0.4962,0.2035,0.4456,2.9826,3.9971,0.4999,0.259,0.6891,0.083,0.4106,1,2.6087,0.8572,2304,1519,1559.3
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9.cnf,1,0.0157,0.1489,0.071,1.8041,1.1783,0.114,0.5307,0.539,0.1605,4.5996,0.434,1.6868,0.7543,1360,1257,1198
SAT_Competition2007/crafted/spence/medium/s81-100.cnf,1,0.3121,0.4709,0.3101,0,0.1549,0.3201,1.3879,0.0481,0,0,0.3222,0,0,4252,4201,4211.9
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf,1,0,0.0081,0,0.6766,0.0054,0,0.003,0.6929,0.3917,0,0,0.6746,0.5485,4079,2281,2663.7
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S467706592-03.cnf,1,0.0001,0.0118,0.0001,1.0049,0.0379,0.0001,0.6982,0.0696,0,0,0.0003,0,0.6786,4337,4201,4113.8
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-025.sat05-1306.reshuffled-07.cnf,1,0,0.0425,0,0.6391,0,0,0.0001,0.5745,0.0212,0.0417,0,0.1158,0.5895,3908,3661,3532.9
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-2.cnf,1,0.0231,0.1696,0.0312,1.0045,0.6084,0.0407,1.7499,0.0819,0.0718,1.5069,0.1579,0.9018,0.4116,357,292,315.94
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S1326039470-063.cnf,1,0.0478,0.23,0.0903,0.6885,0.2777,0.1245,0.5318,0.4158,0,0.0283,0.2984,0.1543,0.5889,4026,3978,3937.6
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,0.0015,0.1112,0.0284,0.3247,0.4925,0.0419,0.1449,0.6848,0.8536,0.4109,0.1168,0.5787,0.1301,3825,3742,3713.8
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0044,0.0321,0.0044,0.8941,0,0.0044,0.0001,0.9109,0.9617,0.0357,0.0044,0.1662,1.019,357,289,331.24
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,0.0471,0.2338,0.0918,0.7138,0.2909,0.1238,0.5807,0.3909,0,0.0253,0.959,0.1608,0.5875,12,9,10.175
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.372,0.031,0.4067,2.5647,1.2736,0.4741,0.4412,0.5452,0.0009,0.2151,0.4979,1.8677,0.7124,1286,957,1129.5
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S406284248-03.cnf,1,0.0015,0.05,0.0027,0.8343,0.097,0.0035,0.7091,0.1629,0,0,0.0134,0,0.6451,47,43,43.638
SAT_Competition2007/industrial/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf,1,0,0.08,0.0291,1.9296,2.9581,0.0447,0.4382,0.6695,0.4291,6.3731,0.3243,1.8884,0.9638,1760,1760,1760
