@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC

@DATA
geo50-20-d4-75-1_ext.xml.minion.gz,1,472,0.385306
geo50-20-d4-75-20_ext.xml.minion.gz,1,437,0.356735
geo50-20-d4-75-21_ext.xml.minion.gz,1,378,0.308571
geo50-20-d4-75-22_ext.xml.minion.gz,1,435,0.355102
geo50-20-d4-75-23_ext.xml.minion.gz,1,429,0.350204
geo50-20-d4-75-24_ext.xml.minion.gz,1,393,0.320816
geo50-20-d4-75-25_ext.xml.minion.gz,1,390,0.318367
geo50-20-d4-75-26_ext.xml.minion.gz,1,399,0.325714
geo50-20-d4-75-27_ext.xml.minion.gz,1,420,0.342857
geo50-20-d4-75-28_ext.xml.minion.gz,1,462,0.377143
geo50-20-d4-75-29_ext.xml.minion.gz,1,429,0.350204
geo50-20-d4-75-2_ext.xml.minion.gz,1,466,0.380408
geo50-20-d4-75-30_ext.xml.minion.gz,1,401,0.327347
geo50-20-d4-75-31_ext.xml.minion.gz,1,377,0.307755
geo50-20-d4-75-32_ext.xml.minion.gz,1,416,0.339592
geo50-20-d4-75-33_ext.xml.minion.gz,1,411,0.33551
geo50-20-d4-75-34_ext.xml.minion.gz,1,398,0.324898
geo50-20-d4-75-35_ext.xml.minion.gz,1,453,0.369796
geo50-20-d4-75-36_ext.xml.minion.gz,1,339,0.276735
geo50-20-d4-75-37_ext.xml.minion.gz,1,374,0.305306
geo50-20-d4-75-38_ext.xml.minion.gz,1,428,0.349388
geo50-20-d4-75-39_ext.xml.minion.gz,1,356,0.290612
geo50-20-d4-75-3_ext.xml.minion.gz,1,394,0.321633
geo50-20-d4-75-40_ext.xml.minion.gz,1,377,0.307755
geo50-20-d4-75-41_ext.xml.minion.gz,1,469,0.382857
geo50-20-d4-75-42_ext.xml.minion.gz,1,402,0.328163
geo50-20-d4-75-43_ext.xml.minion.gz,1,432,0.352653
geo50-20-d4-75-44_ext.xml.minion.gz,1,377,0.307755
geo50-20-d4-75-45_ext.xml.minion.gz,1,400,0.326531
geo50-20-d4-75-46_ext.xml.minion.gz,1,433,0.353469
geo50-20-d4-75-47_ext.xml.minion.gz,1,383,0.312653
geo50-20-d4-75-48_ext.xml.minion.gz,1,413,0.337143
geo50-20-d4-75-49_ext.xml.minion.gz,1,425,0.346939
geo50-20-d4-75-4_ext.xml.minion.gz,1,418,0.341224
geo50-20-d4-75-50_ext.xml.minion.gz,1,423,0.345306
geo50-20-d4-75-51_ext.xml.minion.gz,1,458,0.373878
geo50-20-d4-75-52_ext.xml.minion.gz,1,483,0.394286
geo50-20-d4-75-53_ext.xml.minion.gz,1,461,0.376327
geo50-20-d4-75-54_ext.xml.minion.gz,1,412,0.336327
geo50-20-d4-75-55_ext.xml.minion.gz,1,467,0.381224
geo50-20-d4-75-56_ext.xml.minion.gz,1,449,0.366531
geo50-20-d4-75-57_ext.xml.minion.gz,1,555,0.453061
geo50-20-d4-75-58_ext.xml.minion.gz,1,456,0.372245
geo50-20-d4-75-59_ext.xml.minion.gz,1,386,0.315102
geo50-20-d4-75-5_ext.xml.minion.gz,1,368,0.300408
geo50-20-d4-75-60_ext.xml.minion.gz,1,450,0.367347
geo50-20-d4-75-61_ext.xml.minion.gz,1,372,0.303673
geo50-20-d4-75-62_ext.xml.minion.gz,1,492,0.401633
geo50-20-d4-75-63_ext.xml.minion.gz,1,470,0.383673
geo50-20-d4-75-64_ext.xml.minion.gz,1,361,0.294694
geo50-20-d4-75-65_ext.xml.minion.gz,1,414,0.337959
geo50-20-d4-75-66_ext.xml.minion.gz,1,406,0.331429
geo50-20-d4-75-67_ext.xml.minion.gz,1,462,0.377143
geo50-20-d4-75-68_ext.xml.minion.gz,1,420,0.342857
geo50-20-d4-75-69_ext.xml.minion.gz,1,373,0.30449
geo50-20-d4-75-6_ext.xml.minion.gz,1,376,0.306939
geo50-20-d4-75-70_ext.xml.minion.gz,1,451,0.368163
geo50-20-d4-75-71_ext.xml.minion.gz,1,400,0.326531
geo50-20-d4-75-72_ext.xml.minion.gz,1,406,0.331429
geo50-20-d4-75-73_ext.xml.minion.gz,1,470,0.383673
geo50-20-d4-75-74_ext.xml.minion.gz,1,412,0.336327
geo50-20-d4-75-75_ext.xml.minion.gz,1,446,0.364082
geo50-20-d4-75-76_ext.xml.minion.gz,1,365,0.297959
geo50-20-d4-75-77_ext.xml.minion.gz,1,444,0.362449
geo50-20-d4-75-78_ext.xml.minion.gz,1,388,0.316735
geo50-20-d4-75-79_ext.xml.minion.gz,1,383,0.312653
geo50-20-d4-75-7_ext.xml.minion.gz,1,471,0.38449
geo50-20-d4-75-80_ext.xml.minion.gz,1,386,0.315102
geo50-20-d4-75-81_ext.xml.minion.gz,1,401,0.327347
geo50-20-d4-75-82_ext.xml.minion.gz,1,398,0.324898
geo50-20-d4-75-83_ext.xml.minion.gz,1,430,0.35102
geo50-20-d4-75-84_ext.xml.minion.gz,1,367,0.299592
geo50-20-d4-75-85_ext.xml.minion.gz,1,418,0.341224
geo50-20-d4-75-86_ext.xml.minion.gz,1,466,0.380408
geo50-20-d4-75-87_ext.xml.minion.gz,1,441,0.36
geo50-20-d4-75-88_ext.xml.minion.gz,1,354,0.28898
geo50-20-d4-75-89_ext.xml.minion.gz,1,442,0.360816
geo50-20-d4-75-8_ext.xml.minion.gz,1,477,0.389388
geo50-20-d4-75-90_ext.xml.minion.gz,1,474,0.386939
geo50-20-d4-75-91_ext.xml.minion.gz,1,375,0.306122
geo50-20-d4-75-92_ext.xml.minion.gz,1,411,0.33551
geo50-20-d4-75-93_ext.xml.minion.gz,1,388,0.316735
geo50-20-d4-75-94_ext.xml.minion.gz,1,496,0.404898
geo50-20-d4-75-95_ext.xml.minion.gz,1,384,0.313469
geo50-20-d4-75-96_ext.xml.minion.gz,1,429,0.350204
geo50-20-d4-75-97_ext.xml.minion.gz,1,383,0.312653
geo50-20-d4-75-98_ext.xml.minion.gz,1,377,0.307755
geo50-20-d4-75-99_ext.xml.minion.gz,1,396,0.323265
geo50-20-d4-75-9_ext.xml.minion.gz,1,451,0.368163
geom-30a-3-ext.xml.minion.converted.minion.gz,1,81,0.186207
geom-30a-4-ext.xml.minion.converted.minion.gz,1,81,0.186207
geom-30a-5-ext.xml.minion.converted.minion.gz,1,81,0.186207
geom-30a-6-ext.xml.minion.converted.minion.gz,1,81,0.186207
geom-40-2-ext.xml.minion.converted.minion.gz,1,78,0.1
geom-40-3-ext.xml.minion.converted.minion.gz,1,78,0.1
geom-40-4-ext.xml.minion.converted.minion.gz,1,78,0.1
geom-40-5-ext.xml.minion.converted.minion.gz,1,78,0.1
geom-40-6-ext.xml.minion.converted.minion.gz,1,78,0.1
hanoi-3_ext.xml.minion.converted.minion.gz,1,5,0.333333
hanoi-4_ext.xml.minion.converted.minion.gz,1,13,0.142857
hanoi-5_ext.xml.minion.converted.minion.gz,1,29,0.066667
hanoi-6_ext.xml.minion.converted.minion.gz,1,61,0.032258
hanoi-7_ext.xml.minion.converted.minion.gz,1,125,0.015873
hole-06_ext.xml.minion.converted.minion.gz,1,133,0.268293
hole-07_ext.xml.minion.converted.minion.gz,1,204,0.236364
hole-08_ext.xml.minion.converted.minion.gz,1,297,0.211268
hole-09_ext.xml.minion.converted.minion.gz,1,415,0.191011
hole-10_ext.xml.minion.converted.minion.gz,1,561,0.174312
jnh01_ext.xml.minion.converted.minion.gz,1,850,0.887071
jnh02_ext.xml.minion.converted.minion.gz,1,849,0.860606
jnh03_ext.xml.minion.converted.minion.gz,1,848,0.869495
jnh04_ext.xml.minion.converted.minion.gz,1,850,0.858384
jnh05_ext.xml.minion.converted.minion.gz,1,845,0.862828
jnh06_ext.xml.minion.converted.minion.gz,1,850,0.866667
jnh07_ext.xml.minion.converted.minion.gz,1,848,0.859192
jnh08_ext.xml.minion.converted.minion.gz,1,849,0.870707
jnh09_ext.xml.minion.converted.minion.gz,1,849,0.858182
jnh10_ext.xml.minion.converted.minion.gz,1,847,0.867475
jnh11_ext.xml.minion.converted.minion.gz,1,849,0.86303
jnh12_ext.xml.minion.converted.minion.gz,1,848,0.861414
jnh13_ext.xml.minion.converted.minion.gz,1,849,0.867677
jnh14_ext.xml.minion.converted.minion.gz,1,849,0.85899
jnh15_ext.xml.minion.converted.minion.gz,1,847,0.862828
jnh16_ext.xml.minion.converted.minion.gz,1,849,0.86404
jnh17_ext.xml.minion.converted.minion.gz,1,847,0.855152
jnh18_ext.xml.minion.converted.minion.gz,1,849,0.868283
jnh19_ext.xml.minion.converted.minion.gz,1,850,0.855556
jnh201_ext.xml.minion.converted.minion.gz,1,800,0.873333
jnh202_ext.xml.minion.converted.minion.gz,1,799,0.843838
jnh203_ext.xml.minion.converted.minion.gz,1,798,0.851717
jnh204_ext.xml.minion.converted.minion.gz,1,800,0.84303
jnh205_ext.xml.minion.converted.minion.gz,1,797,0.844444
jnh206_ext.xml.minion.converted.minion.gz,1,799,0.851111
jnh207_ext.xml.minion.converted.minion.gz,1,800,0.844242
jnh208_ext.xml.minion.converted.minion.gz,1,797,0.847475
jnh209_ext.xml.minion.converted.minion.gz,1,800,0.845253
jnh20_ext.xml.minion.converted.minion.gz,1,846,0.860808
jnh210_ext.xml.minion.converted.minion.gz,1,799,0.843636
jnh211_ext.xml.minion.converted.minion.gz,1,798,0.849899
jnh212_ext.xml.minion.converted.minion.gz,1,800,0.845657
jnh213_ext.xml.minion.converted.minion.gz,1,797,0.842626
jnh214_ext.xml.minion.converted.minion.gz,1,799,0.848081
jnh215_ext.xml.minion.converted.minion.gz,1,800,0.839192
jnh216_ext.xml.minion.converted.minion.gz,1,797,0.846465
jnh217_ext.xml.minion.converted.minion.gz,1,800,0.849495
jnh218_ext.xml.minion.converted.minion.gz,1,797,0.839798
jnh219_ext.xml.minion.converted.minion.gz,1,799,0.847071
jnh220_ext.xml.minion.converted.minion.gz,1,800,0.843636
jnh301_ext.xml.minion.converted.minion.gz,1,900,0.89899
jnh302_ext.xml.minion.converted.minion.gz,1,898,0.876768
jnh303_ext.xml.minion.converted.minion.gz,1,899,0.884242
jnh304_ext.xml.minion.converted.minion.gz,1,900,0.876768
jnh305_ext.xml.minion.converted.minion.gz,1,896,0.883636
jnh306_ext.xml.minion.converted.minion.gz,1,899,0.877576
jnh307_ext.xml.minion.converted.minion.gz,1,897,0.87596
jnh308_ext.xml.minion.converted.minion.gz,1,900,0.880202
jnh309_ext.xml.minion.converted.minion.gz,1,898,0.876566
jnh310_ext.xml.minion.converted.minion.gz,1,899,0.880404
langford-2-10.xml.minion.conv.minion,1,0,1
langford-2-11.xml.minion.conv.minion,1,0,1
langford-2-12.xml.minion.conv.minion,1,0,1
langford-2-13.xml.minion.conv.minion,1,0,1
langford-2-14.xml.minion.conv.minion,1,0,1
langford-2-15.xml.minion.conv.minion,1,0,1
langford-2-16.xml.minion.conv.minion,1,0,1
langford-2-17.xml.minion.conv.minion,1,0,1
langford-2-18.xml.minion.conv.minion,1,0,1
langford-2-19.xml.minion.conv.minion,1,0,1
langford-2-20.xml.minion.conv.minion,1,0,1
langford-2-21.xml.minion.conv.minion,1,0,1
langford-2-25.xml.minion.conv.minion,1,0,1
langford-2-2.xml.minion.conv.minion,1,0,1
langford-2-30.xml.minion.conv.minion,1,0,1
langford-2-3.xml.minion.conv.minion,1,0,1
langford-2-40.xml.minion.conv.minion,1,0,1
langford-2-4-ext.xml.minion.gz,1,32,1
langford-2-4.xml.minion.conv.minion,1,0,1
langford-2-50.xml.minion.conv.minion,1,0,1
langford-2-5.xml.minion.conv.minion,1,0,1
langford-2-6.xml.minion.conv.minion,1,0,1
langford-2-7.xml.minion.conv.minion,1,0,1
langford-2-8.xml.minion.conv.minion,1,0,1
langford-2-9.xml.minion.conv.minion,1,0,1
langford-3-11-ext.xml.minion.gz,1,550,1
langford-3-9-ext.xml.minion.gz,1,369,1
lard-83-83.xml.minion.gz,1,3403,1
large-80-sat_ext.xml.minion.gz,1,3160,1
large-80-unsat_ext.xml.minion.gz,1,3160,1
large-84-unsat_ext.xml.minion.gz,1,3486,1
latinSquare-dg-10_all.xml.minion,1,0,0.353535
latinSquare-dg-11_all.xml.minion,1,0,0.333333
latinSquare-dg-12_all.xml.minion,1,0,0.300699
latinSquare-dg-3_all.xml.minion,1,0,1
latinSquare-dg-4_all.xml.minion,1,0,0.733333
latinSquare-dg-5_all.xml.minion,1,0,0.666667
latinSquare-dg-6_all.xml.minion,1,0,0.542857
latinSquare-dg-7_all.xml.minion,1,0,0.5
latinSquare-dg-8_all.xml.minion,1,0,0.428571
latinSquare-dg-9_all.xml.minion,1,0,0.4
le-450-5a-2-ext.xml.minion.converted.minion.gz,1,5714,0.05656
le-450-5a-3-ext.xml.minion.converted.minion.gz,1,5714,0.05656
le-450-5a-4-ext.xml.minion.converted.minion.gz,1,5714,0.05656
le-450-5a-5-ext.xml.minion.converted.minion.gz,1,5714,0.05656
lemma-100-9-mod.xml.minion.conv.minion,1,0,0.996566
lemma-12-9-mod.xml.minion.conv.minion,1,0,0.969697
lemma-15-9-mod.xml.minion.conv.minion,1,0,0.980952
lemma-20-9-mod.xml.minion.conv.minion,1,0,0.978947
lemma-30-9-mod.xml.minion.conv.minion,1,0,0.988506
lemma-50-9-mod.xml.minion.conv.minion,1,0,0.992653
magicSquare-10_glb.xml.minion.conv.minion,1,0,1
magicSquare-11_glb.xml.minion.conv.minion,1,0,1
magicSquare-12_glb.xml.minion.conv.minion,1,0,1
magicSquare-13_glb.xml.minion.conv.minion,1,0,1
magicSquare-14_glb.xml.minion.conv.minion,1,0,1
magicSquare-15_glb.xml.minion.conv.minion,1,0,1
magicSquare-16_glb.xml.minion.conv.minion,1,0,1
magicSquare-17_glb.xml.minion.conv.minion,1,0,1
magicSquare-18_glb.xml.minion.conv.minion,1,0,1
magicSquare-19_glb.xml.minion.conv.minion,1,0,1
magicSquare-3_glb.xml.minion.conv.minion,1,0,1
magicSquare-4_glb.xml.minion.conv.minion,1,0,1
magicSquare-5_glb.xml.minion.conv.minion,1,0,1
magicSquare-6_glb.xml.minion.conv.minion,1,0,1
magicSquare-7_glb.xml.minion.conv.minion,1,0,1
magicSquare-8_glb.xml.minion.conv.minion,1,0,1
magicSquare-9_glb.xml.minion.conv.minion,1,0,1
mug100-1-3.xml.watchless.minion.gz,1,0,0.033535
mug100-1-4.xml.watchless.minion.gz,1,0,0.033535
mug100-25-3.xml.watchless.minion.gz,1,0,0.033535
mug100-25-4.xml.watchless.minion.gz,1,0,0.033535
mug88-1-3.xml.watchless.minion.gz,1,0,0.03814
mug88-1-4.xml.watchless.minion.gz,1,0,0.03814
mug88-25-3.xml.watchless.minion.gz,1,0,0.03814
mug88-25-4.xml.watchless.minion.gz,1,0,0.03814
myciel3-3.xml.watchless.minion.gz,1,0,0.363636
myciel3-4.xml.watchless.minion.gz,1,0,0.363636
myciel4-4.xml.watchless.minion.gz,1,0,0.280632
myciel4-5.xml.watchless.minion.gz,1,0,0.280632
myciel5-4.xml.watchless.minion.gz,1,0,0.218316
myciel5-5.xml.watchless.minion.gz,1,0,0.218316
myciel5-6.xml.watchless.minion.gz,1,0,0.218316
myciel-5g-3-ext.xml.minion.converted.minion.gz,1,236,0.218316
myciel-5g-4-ext.xml.minion.converted.minion.gz,1,236,0.218316
myciel-5g-5-ext.xml.minion.converted.minion.gz,1,236,0.218316
myciel-5g-6-ext.xml.minion.converted.minion.gz,1,236,0.218316
myciel6-4.xml.watchless.minion.gz,1,0,0.169093
myciel6-5.xml.watchless.minion.gz,1,0,0.169093
myciel6-6.xml.watchless.minion.gz,1,0,0.169093
myciel6-7.xml.watchless.minion.gz,1,0,0.169093
myciel7-4.xml.watchless.minion.gz,1,0,0.130063
myciel7-5.xml.watchless.minion.gz,1,0,0.130063
myciel7-6.xml.watchless.minion.gz,1,0,0.130063
myciel7-7.xml.watchless.minion.gz,1,0,0.130063
myciel7-8.xml.watchless.minion.gz,1,0,0.130063
nmr_10_10_3.minion,1,0,1
nmr_10_10_4.minion,1,0,1
nmr_10_10_5.minion,1,0,1
nmr_10_11_3.minion,1,0,1
nmr_10_11_4.minion,1,0,1
nmr_10_11_5.minion,1,0,1
nmr_10_12_3.minion,1,0,1
nmr_10_12_4.minion,1,0,1
nmr_10_12_5.minion,1,0,1
nmr_10_5_3.minion,1,0,1
nmr_10_5_4.minion,1,0,1
nmr_10_5_5.minion,1,0,1
nmr_10_6_3.minion,1,0,1
nmr_10_6_4.minion,1,0,1
nmr_10_6_5.minion,1,0,1
nmr_10_7_3.minion,1,0,1
nmr_10_7_4.minion,1,0,1
nmr_10_7_5.minion,1,0,1
nmr_10_8_3.minion,1,0,1
nmr_10_8_4.minion,1,0,1
nmr_10_8_5.minion,1,0,1
nmr_10_9_3.minion,1,0,1
nmr_10_9_4.minion,1,0,1
nmr_10_9_5.minion,1,0,1
nmr_11_10_3.minion,1,0,1
nmr_11_10_4.minion,1,0,1
nmr_11_10_5.minion,1,0,1
nmr_11_11_3.minion,1,0,1
nmr_11_11_4.minion,1,0,1
nmr_11_11_5.minion,1,0,1
nmr_11_12_3.minion,1,0,1
nmr_11_12_4.minion,1,0,1
nmr_11_12_5.minion,1,0,1
nmr_11_5_3.minion,1,0,1
nmr_11_5_4.minion,1,0,1
nmr_11_5_5.minion,1,0,1
nmr_11_6_3.minion,1,0,1
nmr_11_6_4.minion,1,0,1
nmr_11_6_5.minion,1,0,1
nmr_11_7_3.minion,1,0,1
nmr_11_7_4.minion,1,0,1
nmr_11_7_5.minion,1,0,1
nmr_11_8_3.minion,1,0,1
nmr_11_8_4.minion,1,0,1
nmr_11_8_5.minion,1,0,1
nmr_11_9_3.minion,1,0,1
nmr_11_9_4.minion,1,0,1
nmr_11_9_5.minion,1,0,1
nmr_12_10_3.minion,1,0,1
nmr_12_10_4.minion,1,0,1
nmr_12_10_5.minion,1,0,1
nmr_12_11_3.minion,1,0,1
nmr_12_11_4.minion,1,0,1
nmr_12_11_5.minion,1,0,1
nmr_12_12_3.minion,1,0,1
nmr_12_12_4.minion,1,0,1
nmr_12_12_5.minion,1,0,1
nmr_12_5_3.minion,1,0,1
nmr_12_5_4.minion,1,0,1
nmr_12_5_5.minion,1,0,1
nmr_12_6_3.minion,1,0,1
nmr_12_6_4.minion,1,0,1
nmr_12_6_5.minion,1,0,1
nmr_12_7_3.minion,1,0,1
nmr_12_7_4.minion,1,0,1
nmr_12_7_5.minion,1,0,1
nmr_12_8_3.minion,1,0,1
nmr_12_8_4.minion,1,0,1
nmr_12_8_5.minion,1,0,1
nmr_12_9_3.minion,1,0,1
nmr_12_9_4.minion,1,0,1
nmr_12_9_5.minion,1,0,1
nmr_5_10_3.minion,1,0,1
nmr_5_10_4.minion,1,0,1
nmr_5_10_5.minion,1,0,1
nmr_5_11_3.minion,1,0,1
nmr_5_11_4.minion,1,0,1
nmr_5_11_5.minion,1,0,1
nmr_5_12_3.minion,1,0,1
nmr_5_12_4.minion,1,0,1
nmr_5_12_5.minion,1,0,1
nmr_5_5_3.minion,1,0,1
nmr_5_5_4.minion,1,0,1
nmr_5_5_5.minion,1,0,1
nmr_5_6_3.minion,1,0,1
nmr_5_6_4.minion,1,0,1
nmr_5_6_5.minion,1,0,1
nmr_5_7_3.minion,1,0,1
nmr_5_7_4.minion,1,0,1
nmr_5_7_5.minion,1,0,1
nmr_5_8_3.minion,1,0,1
nmr_5_8_4.minion,1,0,1
nmr_5_8_5.minion,1,0,1
nmr_5_9_3.minion,1,0,1
nmr_5_9_4.minion,1,0,1
nmr_5_9_5.minion,1,0,1
nmr_6_10_3.minion,1,0,1
nmr_6_10_4.minion,1,0,1
nmr_6_10_5.minion,1,0,1
nmr_6_11_3.minion,1,0,1
nmr_6_11_4.minion,1,0,1
nmr_6_11_5.minion,1,0,1
nmr_6_12_3.minion,1,0,1
nmr_6_12_4.minion,1,0,1
nmr_6_12_5.minion,1,0,1
nmr_6_5_3.minion,1,0,1
nmr_6_5_4.minion,1,0,1
nmr_6_5_5.minion,1,0,1
nmr_6_6_3.minion,1,0,1
nmr_6_6_4.minion,1,0,1
nmr_6_6_5.minion,1,0,1
nmr_6_7_3.minion,1,0,1
nmr_6_7_4.minion,1,0,1
nmr_6_7_5.minion,1,0,1
nmr_6_8_3.minion,1,0,1
nmr_6_8_4.minion,1,0,1
nmr_6_8_5.minion,1,0,1
nmr_6_9_3.minion,1,0,1
nmr_6_9_4.minion,1,0,1
nmr_6_9_5.minion,1,0,1
nmr_7_10_3.minion,1,0,1
nmr_7_10_4.minion,1,0,1
nmr_7_10_5.minion,1,0,1
nmr_7_11_3.minion,1,0,1
nmr_7_11_4.minion,1,0,1
nmr_7_11_5.minion,1,0,1
nmr_7_12_3.minion,1,0,1
nmr_7_12_4.minion,1,0,1
nmr_7_12_5.minion,1,0,1
nmr_7_5_3.minion,1,0,1
nmr_7_5_4.minion,1,0,1
nmr_7_5_5.minion,1,0,1
nmr_7_6_3.minion,1,0,1
nmr_7_6_4.minion,1,0,1
nmr_7_6_5.minion,1,0,1
nmr_7_7_3.minion,1,0,1
nmr_7_7_4.minion,1,0,1
nmr_7_7_5.minion,1,0,1
nmr_7_8_3.minion,1,0,1
nmr_7_8_4.minion,1,0,1
nmr_7_8_5.minion,1,0,1
nmr_7_9_3.minion,1,0,1
nmr_7_9_4.minion,1,0,1
nmr_7_9_5.minion,1,0,1
nmr_8_10_3.minion,1,0,1
nmr_8_10_4.minion,1,0,1
nmr_8_10_5.minion,1,0,1
nmr_8_11_3.minion,1,0,1
nmr_8_11_4.minion,1,0,1
nmr_8_11_5.minion,1,0,1
nmr_8_12_3.minion,1,0,1
nmr_8_12_4.minion,1,0,1
nmr_8_12_5.minion,1,0,1
nmr_8_5_3.minion,1,0,1
nmr_8_5_4.minion,1,0,1
nmr_8_5_5.minion,1,0,1
nmr_8_6_3.minion,1,0,1
nmr_8_6_4.minion,1,0,1
nmr_8_6_5.minion,1,0,1
nmr_8_7_3.minion,1,0,1
nmr_8_7_4.minion,1,0,1
nmr_8_7_5.minion,1,0,1
nmr_8_8_3.minion,1,0,1
nmr_8_8_4.minion,1,0,1
nmr_8_8_5.minion,1,0,1
nmr_8_9_3.minion,1,0,1
nmr_8_9_4.minion,1,0,1
nmr_8_9_5.minion,1,0,1
nmr_9_10_3.minion,1,0,1
nmr_9_10_4.minion,1,0,1
nmr_9_10_5.minion,1,0,1
nmr_9_11_3.minion,1,0,1
nmr_9_11_4.minion,1,0,1
nmr_9_11_5.minion,1,0,1
nmr_9_12_3.minion,1,0,1
nmr_9_12_4.minion,1,0,1
nmr_9_12_5.minion,1,0,1
nmr_9_5_3.minion,1,0,1
nmr_9_5_4.minion,1,0,1
nmr_9_5_5.minion,1,0,1
nmr_9_6_3.minion,1,0,1
nmr_9_6_4.minion,1,0,1
nmr_9_6_5.minion,1,0,1
nmr_9_7_3.minion,1,0,1
nmr_9_7_4.minion,1,0,1
nmr_9_7_5.minion,1,0,1
nmr_9_8_3.minion,1,0,1
nmr_9_8_4.minion,1,0,1
nmr_9_8_5.minion,1,0,1
nmr_9_9_3.minion,1,0,1
nmr_9_9_4.minion,1,0,1
nmr_9_9_5.minion,1,0,1
ortholatin-10.xml.minion,1,100,0.157191
ortholatin-15.xml.conv.minion,1,225,0.141444
ortholatin-20.xml.conv.minion,1,400,0.133723
ortholatin-2.xml.minion,1,4,0.393939
ortholatin-5.xml.minion,1,25,0.207207
ortholatin-6.xml.minion,1,36,0.190031
ortholatin-7.xml.minion,1,49,0.178082
ortholatin-8.xml.minion,1,64,0.169284
ortholatin-9.xml.minion,1,81,0.162534
peg10.minion.converted.minion.gz,1,990,0.005032
peg11.minion.converted.minion.gz,1,990,0.005032
peg12.minion.converted.minion.gz,1,990,0.005032
peg13.minion.converted.minion.gz,1,990,0.005032
peg14.minion.converted.minion.gz,1,990,0.005032
peg15.minion.converted.minion.gz,1,990,0.005032
peg16.minion.converted.minion.gz,1,990,0.005032
peg17.minion.converted.minion.gz,1,990,0.005032
peg18.minion.converted.minion.gz,1,990,0.005032
peg19.minion.converted.minion.gz,1,990,0.005032
peg1.minion.converted.minion.gz,1,990,0.005032
peg20.minion.converted.minion.gz,1,990,0.005032
peg21.minion.converted.minion.gz,1,990,0.005032
peg22.minion.converted.minion.gz,1,990,0.005032
peg23.minion.converted.minion.gz,1,990,0.005032
peg24.minion.converted.minion.gz,1,990,0.005032
peg25.minion.converted.minion.gz,1,990,0.005032
peg26.minion.converted.minion.gz,1,990,0.005032
peg27.minion.converted.minion.gz,1,990,0.005032
peg28.minion.converted.minion.gz,1,990,0.005032
peg29.minion.converted.minion.gz,1,990,0.005032
peg2.minion.converted.minion.gz,1,990,0.005032
peg30.minion.converted.minion.gz,1,990,0.005032
peg31.minion.converted.minion.gz,1,990,0.005032
peg32.minion.converted.minion.gz,1,990,0.005032
peg33.minion.converted.minion.gz,1,990,0.005032
peg3.minion.converted.minion.gz,1,990,0.005032
peg4.minion.converted.minion.gz,1,990,0.005032
peg5.minion.converted.minion.gz,1,990,0.005032
peg6.minion.converted.minion.gz,1,990,0.005032
peg7.minion.converted.minion.gz,1,990,0.005032
peg8.minion.converted.minion.gz,1,990,0.005032
peg9.minion.converted.minion.gz,1,990,0.005032
pigeons-10_ext.xml.minion,1,0,1
pigeons-10.xml.minion.conv.minion,1,0,1
pigeons-11_ext.xml.minion,1,0,1
pigeons-11.xml.minion.conv.minion,1,0,1
pigeons-12_ext.xml.minion,1,0,1
pigeons-12.xml.minion.conv.minion,1,0,1
pigeons-13_ext.xml.minion,1,0,1
pigeons-13.xml.minion.conv.minion,1,0,1
pigeons-14_ext.xml.minion,1,0,1
pigeons-14.xml.minion.conv.minion,1,0,1
pigeons-15_ext.xml.minion,1,0,1
pigeons-15.xml.minion.conv.minion,1,0,1
pigeons-16.xml.minion.conv.minion,1,0,1
pigeons-18_ext.xml.minion,1,0,1
pigeons-18.xml.minion.conv.minion,1,0,1
pigeons-20_ext.xml.minion,1,0,1
pigeons-20.xml.minion.conv.minion,1,0,1
pigeons-25_ext.xml.minion,1,0,1
pigeons-25.xml.minion.conv.minion,1,0,1
pigeons-30_ext.xml.minion,1,0,1
pigeons-30.xml.minion.conv.minion,1,0,1
pigeons-35_ext.xml.minion,1,0,1
pigeons-35.xml.minion.conv.minion,1,0,1
pigeons-40_ext.xml.minion,1,0,1
pigeons-40.xml.minion.conv.minion,1,0,1
pigeons-45_ext.xml.minion,1,0,1
pigeons-45.xml.minion.conv.minion,1,0,1
pigeons-50_ext.xml.minion,1,0,1
pigeons-50.xml.minion.conv.minion,1,0,1
pigeons-5_ext.xml.minion,1,0,1
pigeons-5.xml.minion.conv.minion,1,0,1
pigeons-6_ext.xml.minion,1,0,1
pigeons-6.xml.minion.conv.minion,1,0,1
pigeons-7_ext.xml.minion,1,0,1
pigeons-7.xml.minion.conv.minion,1,0,1
pigeons-8_ext.xml.minion,1,0,1
pigeons-8.xml.minion.conv.minion,1,0,1
pigeons-9_ext.xml.minion,1,0,1
pigeons-9.xml.minion.conv.minion,1,0,1
pret-150-25_ext.xml.minion.converted.minion.gz,1,100,0.026846
pret-150-40_ext.xml.minion.converted.minion.gz,1,100,0.026846
pret-150-60_ext.xml.minion.converted.minion.gz,1,100,0.026846
pret-150-75_ext.xml.minion.converted.minion.gz,1,100,0.026846
pret-60-25_ext.xml.minion.converted.minion.gz,1,40,0.067797
pret-60-40_ext.xml.minion.converted.minion.gz,1,40,0.067797
