@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC

@DATA
SAT11/random/large/unif-k5-r20-v1000-c20000-S941604910-059-UNKNOWN.cnf,1,20000,0.005,20000,176,52.9091,43.6109,56.8889,56.9524,63.7419,71,43.1765,54.5239,0.0207,50.6579,60.3939,1000
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S116041094-082.UNKNOWN.cnf,1,1905,0.0069,1917,88,24.5595,14.2783,25.2045,24.8857,26.7487,26.7487,3919,17.4117,0.0278,24.2619,26.0533,450
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1300417189-038-UNKNOWN.cnf,1,10438,0.0012,10500,513,32.2137,50.1327,33.7468,33.5437,36.602,43.8699,111.9479,73.1025,0.0056,31.019,34.6316,2500
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,3195,0.0333,3195,24,30.6828,10.708,31.8982,31.9136,33.9579,33.9579,4162.8571,11.834,0.0463,30.3291,32.7783,150
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1632870961-099.SATISFIABLE.cnf,1,3195,0.0333,3195,25,30.6602,10.7708,31.7502,31.6861,33.511,33.511,4156.2857,11.9235,0.046,30.1301,33.1266,150
SAT11/random/large/unif-k5-r20-v750-c15000-S656533785-100-UNKNOWN.cnf,1,15000,0.0067,15000,131,49.5306,34.5199,51.8948,51.8214,56.68,62.1416,63.5682,41.2789,0.0247,47.6125,54.5915,750
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1354319962-100-UNKNOWN.cnf,1,125188,0.0001,126000,6280,63.3333,669.2,81.4076,76.75,117.6667,183.5,5.6304,941,0.0007,55.2222,92,30000
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S396831120-092.UNKNOWN.cnf,1,2662,0.04,2662,20,26.53,9.9521,27.7751,28.147,29.5745,29.5745,4221.7143,11.0516,0.0466,26.3638,28.3651,125
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1007919187-045.UNKNOWN.cnf,1,1065,0.1,1065,8,13.6138,4.9726,13.6845,13.7396,13.9339,13.9339,4547,5.732,0.046,13.3102,13.8244,50
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,1690,0.0077,1704,78,23.1629,10.749,24.5347,24.3132,27.5383,27.5383,3913.4286,13.1458,0.0314,22.3212,26.6058,400
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1,10434,0.0012,10500,509,32.9125,51.3553,34.0645,34.0108,37.0101,41.8952,114.8298,72.2686,0.0073,31.0696,35.202,2500
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1886449473-022-UNKNOWN.cnf,1,145976,0.0001,147000,0,65.5556,818,87.2262,80.8,132.6667,223.5,4.8696,3280,0.0006,57.5,95.5714,35000
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S334650851-022.SATISFIABLE.cnf,1,3195,0.0333,3195,25,30.7122,11.0732,31.626,31.3767,33.0965,33.0965,4137.4286,12.0019,0.0463,30.455,32.5799,150
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1,2542,0.0051,2556,119,29.9754,15.6197,32.9416,31.3071,38.9918,38.9918,3785.7143,19.5925,0.0228,29.0819,37.5723,600
SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,40000,0.0025,40000,364,67.85,80.8171,75.3987,74.5,89.75,112.1,18.05,107.045,0.013,61.85,82.4706,2000
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S628307658-028.SATISFIABLE.cnf,1,2968,0.0044,2982,140,34.6199,18.9802,36.7121,35.9181,41.6061,41.6061,3695.7143,23.916,0.0206,33.3379,39.4894,700
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1,3727,0.0286,3727,29,34.3564,12.0894,35.8678,35.26,38.404,38.404,4102.5714,13.2915,0.0451,34.2725,37.4415,175
SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1,25500,0.0233,25500,42,50.7515,26.1168,52.255,51.7793,55.3562,58.0568,141.0571,25.5496,0.0117,49.6061,53.8136,300
SAT11/random/medium/unif-k7-r89-v60-c5340-S388186442-035.SATISFIABLE.cnf,1,5340,0.1167,5340,8,22.4301,7.5861,22.6486,22.6462,22.9358,22.9358,4496.2,7.9633,0.011,22.4251,22.8057,60
SAT11/random/large/unif-k7-r85-v400-c34000-S94779963-093-UNKNOWN.cnf,1,34000,0.0175,34000,57,56.1364,33.4939,58.8277,59.2564,63.7031,66.4125,83.6667,33.7606,0.0117,54.6923,61.1546,400
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S610796494-086.SATISFIABLE.cnf,1,2548,0.0051,2556,120,31.1318,17.7145,32.4875,31.4986,35.8637,35.8637,3802.2857,22.2202,0.0212,30.0643,35.478,600
SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,17000,0.035,17000,27,57.5996,18.258,57.6275,58.1947,58.4407,58.4407,3868.75,17.7363,0.0117,56.2751,58.4407,200
SAT11/random/large/unif-k5-r20-v750-c15000-S976181807-056-UNKNOWN.cnf,1,15000,0.0067,15000,132,48.3793,34.6474,51.3617,51.463,55.9,64.6479,63.6739,41.7626,0.0249,47.2344,53.5645,750
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1990278523-047.UNKNOWN.cnf,1,1065,0.1,1065,8,13.5443,4.8146,13.7436,13.8156,13.9802,13.9802,4521.6667,5.683,0.046,13.5316,13.8487,50
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S534787376-095.UNKNOWN.cnf,1,1054,0.0124,1065,48,16.4347,7.695,16.7271,16.748,17.3148,17.3148,4079.5,9.3368,0.0512,16.2872,16.9373,250
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1201761407-024-UNKNOWN.cnf,1,10457,0.0012,10500,515,32.5283,51.6649,34.3372,34.2772,37.1443,41.6111,112.2021,74.7037,0.0054,31.1068,36.0762,2500
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1431779634-058.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.2332,6.5993,18.6287,18.5672,19.2861,19.2861,4398.4286,7.5329,0.0463,18.1659,18.8635,75
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S38529837-091-UNKNOWN.cnf,1,62631,0.0002,63000,0,53,244.727,63.8007,62.6471,78.7778,119.2,11.0631,1077.75,0.0011,48.4545,73.7273,15000
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S862932513-073.UNKNOWN.cnf,1,1271,0.0102,1278,58,18.0173,10.2981,18.5407,18.5093,19.1711,19.1711,4041.4286,12.1019,0.0378,17.873,18.9319,300
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1554089933-067.UNKNOWN.cnf,1,2330,0.0056,2343,109,28.2184,16.7497,30.2651,29.4018,34.3024,34.3024,3834.2857,21.604,0.0258,27.6311,33.3395,550
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1,208736,0.0001,210000,10713,77,2143,112.1312,101.5,179,350,2.9762,2545,0.0004,54,130,50000
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S386300535-065-UNKNOWN.cnf,1,166873,0.0001,168000,8557,72.5,1659.25,108.0263,94.6667,168,344,3.6923,1209,0.0005,58.6667,124.6667,40000
SAT11/random/medium/unif-k7-r89-v90-c8010-S2039249975-038.SATISFIABLE.cnf,1,8010,0.0778,8010,12,31.0702,10.6327,31.3117,31.3703,32.1364,32.1364,4366,10.5873,0.0111,30.4653,31.5162,90
SAT11/random/medium/unif-k7-r89-v90-c8010-S818753762-096.UNKNOWN.cnf,1,8010,0.0778,8010,12,30.9174,10.3133,31.1373,31.0901,31.6884,31.6884,4356.6,10.4817,0.0111,30.5864,31.404,90
SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.3398,10.6728,31.2291,31.3666,31.7309,31.7309,4385.25,10.7352,0.0111,30.4791,31.7309,90
SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,17000,0.035,17000,27,56.5191,18.5308,57.1574,57.2652,59.3547,59.3547,3851.25,18.1456,0.0117,55.4906,59.3547,200
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1705279286-077.UNKNOWN.cnf,1,1482,0.0088,1491,68,20.9809,10.8473,21.7233,21.5252,23.5926,23.5926,3985,12.9207,0.0364,20.0058,22.6323,350
SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1,34000,0.0175,34000,56,56.8861,32.919,59.1539,59.3429,64.1786,66.4595,84.2105,33.5882,0.0117,53.6622,61.6522,400
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1261029273-036.SATISFIABLE.cnf,1,2758,0.0047,2769,130,32.9057,18.6235,35.4339,34.2142,40.4457,40.4457,3707,23.0445,0.0174,32.1799,39.2617,650
SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1,7120,0.0875,7120,10,28.3871,9.5423,28.4698,28.4302,28.9,28.9,4391.6,9.6808,0.0111,27.9378,28.6938,80
SAT11/random/large/unif-k7-r85-v200-c17000-S862393334-098-UNKNOWN.cnf,1,17000,0.035,17000,27,57.2082,18.0768,57.6355,57.2265,58.9557,58.9557,3911.5,17.8137,0.0117,57.1517,58.9557,200
SAT11/random/large/unif-k5-r20-v1000-c20000-S698025027-034-UNKNOWN.cnf,1,20000,0.005,20000,177,53.2727,43.8547,56.8542,57.2,64.2333,70.9677,44.4792,55.7736,0.0205,50.3,60.3953,1000
SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1,30000,0.0033,30000,271,61.5833,62.3175,67.2516,68.3333,77.1739,93.4,25.0256,79.8798,0.0148,54.5333,72.7059,1500
SAT11/random/medium/unif-k7-r89-v80-c7120-S1637697223-097.UNKNOWN.cnf,1,7120,0.0875,7120,10,28.3688,9.584,28.6991,28.6805,29.1843,29.1843,4387,9.8045,0.0111,28.3176,28.9442,80
SAT11/random/large/unif-k5-r20-v1000-c20000-S541740666-063-UNKNOWN.cnf,1,20000,0.005,20000,176,53.5581,43.0786,56.8166,56.6585,63.54,72.4333,42.93,53.1085,0.0216,50.5313,59.9211,1000
SAT11/random/large/unif-k7-r85-v300-c25500-S966156467-066-UNKNOWN.cnf,1,25500,0.0233,25500,42,50.6385,26,52.015,51.9623,54.7886,60.5339,144.875,25.7787,0.0117,48.7311,53.8148,300
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,10396,0.0012,10500,506,32.9,50.045,34.3203,33.8817,37.625,42.0718,113.1875,72.3004,0.0064,31.6604,35.6111,2500
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,166818,0.0001,168000,0,72.25,1467.25,96.3732,90.2,137.2,237,3.8736,7104,0.0005,56.1667,110.5,40000
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1061710238-001.UNKNOWN.cnf,1,2662,0.04,2662,20,26.922,9.8475,27.6843,27.2611,29.7433,29.7433,4241.5714,10.9694,0.0466,26.57,28.0779,125
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1060672754-058.SATISFIABLE.cnf,1,1484,0.0087,1491,68,20.5865,10.9107,21.4885,21.2707,23.0412,23.0412,4010.1429,13.0271,0.0418,20.5205,22.0027,350
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,1597,0.0667,1597,12,18.3449,6.6333,18.7958,18.8091,19.9305,19.9305,4402.8571,7.5723,0.0463,18.0614,19.0787,75
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S788239782-034.UNKNOWN.cnf,1,3195,0.0333,3195,24,30.3013,11.6795,31.5972,31.4988,33.464,33.464,4137.8571,12.8063,0.046,29.9544,32.7715,150
SAT11/random/large/unif-k7-r85-v400-c34000-S586055573-067-UNKNOWN.cnf,1,34000,0.0175,34000,58,56.4667,33.3347,58.4358,57.8929,62.8621,69.3974,80.7317,33.3785,0.0117,54.5244,60.4643,400
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,2114,0.0061,2130,99,27.7465,12.1907,29.0364,28.2437,32.6272,32.6272,3818.2857,15.0419,0.0274,26.7719,31.4763,500
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1879031150-062.UNKNOWN.cnf,1,1911,0.0068,1917,89,25.1343,14.1314,27.0555,26.81,31.2031,31.2031,3894.1429,17.4759,0.0246,24.1423,29.6136,450
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1,3181,0.0041,3195,150,36.7254,20.1024,37.8903,38.5388,40.1746,40.1746,3452.875,25.5112,0.0173,36.241,39.3509,750
SAT11/random/medium/unif-k7-r89-v70-c6230-S250627100-039.UNKNOWN.cnf,1,6230,0.1,6230,9,25.6176,8.2836,25.7529,25.8155,26.1174,26.1174,4470.4,8.5737,0.0111,25.2834,25.9303,70
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,1065,0.1,1065,8,13.7306,4.6833,13.8277,13.898,13.9573,13.9573,4552.8333,5.5447,0.046,13.7216,13.9236,50
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S360859187-040.UNKNOWN.cnf,1,2130,0.05,2130,16,22.4897,7.5933,23.3727,23.5281,24.9246,24.9246,4308.1429,8.5078,0.0465,22.3893,23.7837,100
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S913455068-085.SATISFIABLE.cnf,1,1691,0.0077,1704,78,23.8928,10.3895,24.4159,24.2113,26.5574,26.5574,3886.2857,12.6211,0.0308,22.2673,25.3668,400
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1,41691,0.0003,42000,2096,47.2222,166.526,53.5382,53.3333,64.4737,78.65,19.0702,385.118,0.0018,42.5,59.2105,10000
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1245124682-071.UNKNOWN.cnf,1,2540,0.0051,2556,118,29.1273,16.8465,31.3772,30.6905,35.0284,35.0284,3838.4286,20.9955,0.0224,29.0922,34.004,600
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S427778075-026.UNKNOWN.cnf,1,1063,0.0121,1065,48,17.2608,8.0803,17.7178,17.5002,19.5284,19.5284,4094.8571,9.7989,0.0423,16.1388,18.3981,250
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,1485,0.0087,1491,69,21.1207,10.2387,21.9619,21.6557,23.279,23.279,3940.5714,12.3161,0.0343,20.8942,23.1896,350
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,1597,0.0667,1597,12,18.4737,6.2023,18.8577,18.7867,19.7641,19.7641,4430.4286,7.2005,0.0463,18.3045,19.0552,75
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1233052734-067-UNKNOWN.cnf,1,104344,0.0001,105000,0,68.6364,504.833,81.7542,81,114,147.25,6.4898,1476.33,0.0007,50.9167,95.8,25000
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1,1695,0.0077,1704,78,23.9381,11.7781,25.0119,24.3153,28.9345,28.9345,3942.4286,14.6622,0.0307,21.6334,27.1845,400
SAT11/random/medium/unif-k7-r89-v80-c7120-S1494985128-003.UNKNOWN.cnf,1,7120,0.0875,7120,10,28.185,9.4993,28.385,28.2442,28.9784,28.9784,4386.8,9.6756,0.0111,28.123,28.3946,80
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S196779284-038.SATISFIABLE.cnf,1,2130,0.05,2130,16,22.6406,6.9566,23.4401,23.5055,25.3549,25.3549,4287.7143,7.9162,0.0465,22.2676,23.7566,100
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S204737200-067.SATISFIABLE.cnf,1,2111,0.0062,2130,97,26.8496,12.9986,28.1771,28.0243,30.6965,30.6965,3878,16.0746,0.0369,25.6268,29.6004,500
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S29470018-050.UNKNOWN.cnf,1,2742,0.0048,2769,127,31.7103,19.0931,33.4392,32.2231,36.7992,36.7992,3728.2857,24.0929,0.0212,31.6993,36.769,650
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S8215859-049.SATISFIABLE.cnf,1,3182,0.0041,3195,151,29.06,19.3264,32.0603,30.2593,42.3432,45.0194,1638.5,24.6381,0.0195,26.5667,36.159,750
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S525571208-063.SATISFIABLE.cnf,1,2752,0.0047,2769,129,32.6969,16.5366,34.9412,33.7166,40.3241,40.3241,3787.2857,20.8806,0.02,31.3497,39.4885,650
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1971541934-090.UNKNOWN.cnf,1,2968,0.0044,2982,139,33.4204,21.6443,35.7234,34.8265,39.7428,39.7428,3660.8571,27.9305,0.0179,33.3335,39.3315,700
SAT11/random/large/unif-k5-r20-v1500-c30000-S1180959030-088-UNKNOWN.cnf,1,30000,0.0033,30000,268,60.2609,63.4,66.7184,65.5,78.32,107.3333,25.3017,80.5742,0.016,57.04,73.55,1500
SAT11/random/medium/unif-k7-r89-v50-c4450-S879384975-017.SATISFIABLE.cnf,1,4450,0.14,4450,6,19.6602,6.4924,19.771,19.7066,20.218,20.218,4579.2,6.9226,0.011,19.361,19.9094,50
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1194590195-083.UNKNOWN.cnf,1,1272,0.0102,1278,58,18.8334,10.4656,19.4101,19.2337,20.805,20.805,4020.8571,12.5933,0.0377,17.7927,20.1418,300
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1822479556-014.UNKNOWN.cnf,1,1059,0.0124,1065,47,16.4292,9.1371,16.4968,16.4959,16.8466,16.8466,4097.5,10.8104,0.0453,16.1346,16.6258,250
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1990987164-054.UNKNOWN.cnf,1,1267,0.0103,1278,57,19.4465,10.207,19.6154,19.6571,20.0929,20.0929,4022.8571,12.0077,0.0442,18.8645,20.0293,300
SAT11/random/medium/unif-k7-r89-v50-c4450-S1087312438-073.SATISFIABLE.cnf,1,4450,0.14,4450,6,19.5626,6.3861,19.6844,19.7283,19.906,19.906,4564.8,6.887,0.011,19.4877,19.737,50
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S16302531-099.UNKNOWN.cnf,1,1912,0.0068,1917,89,24.3266,13.9752,25.9773,24.808,29.8322,29.8322,3933.4286,17.1691,0.0267,22.6823,29.5185,450
SAT11/random/large/unif-k7-r85-v250-c21250-S894356234-063-UNKNOWN.cnf,1,21250,0.028,21250,34,47.9149,22.336,49.2665,48.5123,51.6884,58.68,224.9655,21.9085,0.0117,47.5667,49.7924,250
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1,125175,0.0001,126000,6384,61.25,726.6,82.7053,75.3333,131.5,191,5.3441,802,0.0006,51.2,94.3333,30000
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S428924146-076.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.5463,6.4394,18.9309,18.9122,19.8891,19.8891,4389.8571,7.3695,0.0463,18.3825,19.115,75
SAT11/random/medium/unif-k7-r89-v80-c7120-S1818856267-075.UNKNOWN.cnf,1,7120,0.0875,7120,10,28.4539,9.4217,28.6859,28.7461,29.272,29.272,4407.6,9.6261,0.0111,27.92,29.0377,80
SAT11/random/medium/unif-k7-r89-v80-c7120-S513640009-027.SATISFIABLE.cnf,1,7120,0.0875,7120,10,28.2267,9.5472,28.3579,28.3466,28.704,28.704,4430.4,9.7041,0.0111,28.065,28.4475,80
SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1,6230,0.1,6230,9,25.6189,8.6224,25.5665,25.6632,25.7735,25.7735,4451.8,8.8458,0.0111,25.1075,25.6695,70
SAT11/random/large/unif-k7-r85-v150-c12750-S1290198737-013-UNKNOWN.cnf,1,12750,0.0467,12750,20,45.8837,14.402,46.6295,47.4671,47.6458,47.6458,4160.5,14.2168,0.0117,45.5214,47.6458,150
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,2970,0.0044,2982,140,33.885,18.6769,36.0624,35.1636,41.2414,41.2414,3734.7143,24.0714,0.0178,33.7056,37.8388,700
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S671776549-007.UNKNOWN.cnf,1,1049,0.0125,1065,47,16.6392,8.7788,16.9423,16.964,17.8591,17.8591,4108.5,10.5867,0.0467,15.7299,17.5026,250
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,62579,0.0002,63000,0,55.3333,312,66.2212,64.5714,89.875,107,10.972,576.125,0.0012,47.7917,73.5556,15000
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,1597,0.0667,1597,12,18.3511,6.1644,18.8794,18.9595,20.1767,20.1767,4384,7.1388,0.0463,18.1096,19.1608,75
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,2757,0.0047,2769,130,32.7772,17.528,34.8757,33.3249,39.3439,39.3439,3701.7143,22.2563,0.017,32.5008,38.9713,650
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1569819208-064.UNKNOWN.cnf,1,1276,0.0101,1278,59,18.8384,10.3757,19.4291,19.4608,20.9887,20.9887,4042,12.563,0.04,17.4011,20.4213,300
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,62573,0.0002,63000,0,51.6,341,61.8875,60.875,81.4444,112.4,11.4727,789.875,0.0015,45.7778,70.1818,15000
SAT11/random/large/unif-k7-r85-v200-c17000-S1348818483-020-UNKNOWN.cnf,1,17000,0.035,17000,27,56.5709,18.4317,57.0618,57.5764,57.6753,57.6753,3892.25,17.8799,0.0117,56.4246,57.6753,200
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1201608256-021-UNKNOWN.cnf,1,62572,0.0002,63000,3107,53.1875,287.417,62.0086,60,83,108.25,10.7895,496.75,0.0015,46,69.3,15000
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1491756361-004.UNKNOWN.cnf,1,1065,0.1,1065,8,13.6395,4.6001,13.899,14.0435,14.1458,14.1458,4546.8333,5.4193,0.046,13.4923,14.0849,50
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S266251785-083.UNKNOWN.cnf,1,1050,0.0124,1065,47,16.3455,8.3857,16.9231,16.9151,17.8782,17.8782,4111.4286,9.9598,0.0457,15.7972,17.4825,250
SAT11/random/medium/unif-k7-r89-v60-c5340-S1982873755-080.SATISFIABLE.cnf,1,5340,0.1167,5340,8,22.6156,7.4503,22.6799,22.6569,22.8034,22.8034,4507.8,7.7881,0.011,22.5676,22.7562,60
SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1,5340,0.1167,5340,8,22.8055,7.4282,22.8812,22.8625,23.1743,23.1743,4521.2,7.7947,0.011,22.4906,23.073,60
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,166883,0.0001,168000,0,67,1554,102.9543,91.4,158.5,284.5,3.7065,9439,0.0005,57,128.5,40000
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S566093033-041.UNKNOWN.cnf,1,1272,0.0102,1278,58,17.3298,11.1273,18.1341,17.7844,20.7992,20.7992,4066.2857,13.1185,0.0377,16.6916,18.7509,300
SAT11/random/large/unif-k7-r85-v400-c34000-S832901479-042-UNKNOWN.cnf,1,34000,0.0175,34000,58,55.6344,32.6761,58.7361,58.519,65.2823,67.6301,80.55,33.7572,0.0117,54.6479,61.4429,400
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S107514131-038.SATISFIABLE.cnf,1,2333,0.0056,2343,111,29.5092,13.5607,31.2912,30.1616,34.9125,34.9125,3858.8571,16.6051,0.0231,28.5678,34.6375,550
SAT11/random/medium/unif-k7-r89-v60-c5340-S630613738-050.SATISFIABLE.cnf,1,5340,0.1167,5340,8,22.7589,7.498,22.8548,22.8112,23.2027,23.2027,4493.6,7.8784,0.011,22.6772,22.8238,60
SAT11/random/large/unif-k7-r85-v300-c25500-S69399346-065-UNKNOWN.cnf,1,25500,0.0233,25500,42,50.8392,26.1504,52.4036,53.2899,55.5862,57.2759,144.1515,25.9979,0.0117,48.5943,53.6563,300
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S493397373-056-UNKNOWN.cnf,1,83502,0.0002,84000,4242,57.5,434.5,70.5679,66.4167,90.625,130.75,8.901,511,0.0009,49.2727,83.1667,20000
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S464722883-083.SATISFIABLE.cnf,1,2662,0.04,2662,20,26.9466,10.301,27.6453,27.4345,29.0392,29.0392,4215.5714,11.3635,0.0466,26.9448,28.3189,125
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S87195105-042.SATISFIABLE.cnf,1,1478,0.0089,1491,67,21.3221,8.8975,21.8966,21.8014,23.02,23.02,3995.8571,10.7536,0.0318,20.3567,22.8852,350
SAT11/random/medium/unif-k7-r89-v60-c5340-S1445862528-059.UNKNOWN.cnf,1,5340,0.1167,5340,8,22.7933,7.4,22.8023,22.8576,23.0514,23.0514,4498.4,7.8786,0.011,22.3876,22.9214,60
SAT11/random/medium/unif-k7-r89-v60-c5340-S1510638717-051.SATISFIABLE.cnf,1,5340,0.1167,5340,8,22.7381,7.4179,22.828,22.7499,23.1793,23.1793,4517,7.776,0.011,22.4386,23.0343,60
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S506401817-075.UNKNOWN.cnf,1,2545,0.0051,2556,118,29.0458,20.55,31.0528,30.5273,35.387,35.387,3828.1429,26.1164,0.0232,26.8802,34.5511,600
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1800377425-032.UNKNOWN.cnf,1,2961,0.0044,2982,137,34.3883,18.3146,36.8412,35.7073,41.6419,41.6419,3666,23.1112,0.0236,34.2907,40.0778,700
