@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC

@DATA
patt/bqwh-15-106_glb/bqwh-15-106-40_glb.xml,1,?,?,?,?,?,0.853068,1.396296,0.766454
patt/bqwh-15-106_glb/bqwh-15-106-86_glb.xml,1,?,?,?,?,?,0.885531,1.34965,0.766475
patt/bqwh-15-106_glb/bqwh-15-106-77_glb.xml,1,?,?,?,?,?,0.84048,1.682819,0.782759
patt/bqwh-15-106_glb/bqwh-15-106-49_glb.xml,1,?,?,?,?,?,0.866917,1.473077,0.758545
patt/bqwh-15-106_glb/bqwh-15-106-20_glb.xml,1,?,?,?,?,?,0.856946,1.374046,0.768833
patt/bqwh-15-106_glb/bqwh-15-106-45_glb.xml,1,?,?,?,?,?,0.88384,1.516484,0.779221
patt/bqwh-15-106_glb/bqwh-15-106-97_glb.xml,1,?,?,?,?,?,0.860037,1.587755,0.740711
patt/bqwh-15-106_glb/bqwh-15-106-2_glb.xml,1,?,?,?,?,?,0.863989,1.45977,0.74431
patt/bqwh-15-106_glb/bqwh-15-106-88_glb.xml,1,?,?,?,?,?,0.895772,1.360424,0.781631
patt/bqwh-15-106_glb/bqwh-15-106-47_glb.xml,1,?,?,?,?,?,0.870504,1.425781,0.76009
patt/bqwh-15-106_glb/bqwh-15-106-33_glb.xml,1,?,?,?,?,?,0.877058,1.565217,0.748819
patt/bqwh-15-106_glb/bqwh-15-106-15_glb.xml,1,?,?,?,?,?,0.835128,1.415686,0.735429
patt/bqwh-15-106_glb/bqwh-15-106-8_glb.xml,1,?,?,?,?,?,0.902018,1.466926,0.788104
patt/bqwh-15-106_glb/bqwh-15-106-11_glb.xml,1,?,?,?,?,?,0.894597,1.392857,0.784987
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-5.xml,1,?,?,?,?,?,0.362898,0.008869,0.239745
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-4.xml,1,23.964497,43.372781,10.677078,10.411532,100,0.362172,0.008799,0.238948
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-1.xml,1,?,?,?,?,?,0.362906,0.008861,0.240638
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-10.xml,1,?,?,?,?,?,0.358054,0.008485,0.227555
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-2.xml,1,23.964497,43.372781,10.908712,10.521407,100,0.358841,0.008624,0.226001
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-6.xml,1,?,?,?,?,?,0.359477,0.008725,0.231575
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-7.xml,1,?,?,?,?,?,0.35691,0.008414,0.223433
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-9.xml,1,23.964497,43.372781,11,10.392305,100,0.360733,0.009008,0.228422
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-8.xml,1,?,?,?,?,?,0.360919,0.008932,0.230517
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-3.xml,1,23.964497,43.372781,10.86278,10.425929,100,0.361154,0.008909,0.232979
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-7.xml,1,?,?,?,?,?,0.352622,0.006828,0.201767
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-5.xml,1,?,?,?,?,?,0.353832,0.00703,0.205951
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-4.xml,1,?,?,?,?,?,0.354869,0.007005,0.2061
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-10.xml,1,?,?,?,?,?,0.355636,0.007171,0.206871
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-8.xml,1,23.964497,43.372781,12.369317,11.614646,100,0.354858,0.007135,0.204652
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-3.xml,1,23.964497,43.372781,12.288206,11.428036,100,0.357248,0.007361,0.208025
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-2.xml,1,23.964497,43.372781,12.60952,11.743083,100,0.353276,0.006986,0.203051
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-9.xml,1,23.964497,43.372781,12.569805,11.785584,100,0.354168,0.006937,0.20219
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-6.xml,1,?,?,?,?,?,0.352449,0.006913,0.199121
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-1.xml,1,23.964497,43.372781,12.247449,11.593101,100,0.355937,0.007161,0.204993
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-8.xml,1,?,?,?,?,?,0.358775,0.00822,0.22459
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-3.xml,1,?,?,?,?,?,0.359714,0.008512,0.229022
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-7.xml,1,?,?,?,?,?,0.355282,0.00808,0.21849
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-4.xml,1,23.964497,43.372781,11.224972,10.611315,100,0.36111,0.008657,0.235948
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-5.xml,1,?,?,?,?,?,0.361728,0.008551,0.236265
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-2.xml,1,?,?,?,?,?,0.357992,0.008302,0.223639
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-6.xml,1,?,?,?,?,?,0.35835,0.008324,0.22813
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-9.xml,1,?,?,?,?,?,0.359216,0.008526,0.224562
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-1.xml,1,?,?,?,?,?,0.361716,0.008671,0.237215
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-10.xml,1,?,?,?,?,?,0.356349,0.007933,0.222657
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-5.xml,1,23.964497,43.372781,11.661904,11.28273,100,0.354593,0.007544,0.206101
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-8.xml,1,23.964497,43.372781,11.532563,11.148991,100,0.356165,0.007719,0.207043
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-10.xml,1,23.964497,43.372781,11.532563,11.108555,100,0.356958,0.007773,0.208788
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-1.xml,1,?,?,?,?,?,0.358049,0.007902,0.209259
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-6.xml,1,?,?,?,?,?,0.353364,0.007522,0.198925
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-4.xml,1,23.964497,43.372781,11.532563,11.135529,100,0.356889,0.007737,0.21016
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-7.xml,1,?,?,?,?,?,0.354867,0.00755,0.206804
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-3.xml,1,23.964497,43.372781,11.269428,10.986355,100,0.358114,0.00794,0.207668
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-2.xml,1,23.964497,43.372781,11.575837,11.287161,100,0.354407,0.007539,0.204512
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-9.xml,1,23.964497,43.372781,11.489125,11.117554,100,0.356602,0.007761,0.207651
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-1.xml,1,23.964497,43.372781,11.789826,11.326959,100,0.356684,0.007488,0.206234
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-2.xml,1,23.964497,43.372781,12.124356,11.545562,100,0.35354,0.007218,0.202636
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-3.xml,1,23.964497,43.372781,11.789826,11.238327,100,0.357309,0.007602,0.205949
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-5.xml,1,23.964497,43.372781,11.916375,11.532563,100,0.353857,0.007233,0.204234
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-6.xml,1,23.964497,43.372781,12.165525,11.584472,100,0.352643,0.007171,0.197479
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-4.xml,1,23.964497,43.372781,11.958261,11.458621,100,0.355551,0.007323,0.20689
patt/hos/ash331GPIA-4.xml,1,?,?,?,?,?,1,1.336863,0.77665
patt/hos/ash331GPIA-3.xml,1,?,?,?,?,?,1,1.503782,0.683549
patt/hos/abb313GPIA-8.xml,1,0,10,2.828427,2.828427,100,0.985334,0.666667,0.896418
patt/hos/ash608GPIA-4.xml,1,?,?,?,?,?,1,1.335254,0.776023
patt/hos/abb313GPIA-9.xml,1,0,10,3,3,100,0.979267,0.545455,0.908482
patt/hos/will199GPIA-6.xml,1,?,?,?,?,?,1,1.203143,0.861746
patt/hos/abb313GPIA-7.xml,1,0,10,2.645751,2.645751,100,0.983148,0.625,0.880979
patt/hos/abb313GPIA-10.xml,1,?,?,?,?,?,0.981432,0.583333,0.918038
patt/hos/abb313GPIA-5.xml,1,?,?,?,?,?,1,1.25,0.833178
patt/hos/ash958GPIA-3.xml,1,?,?,?,?,?,1,1.501305,0.682856
patt/hos/will199GPIA-5.xml,1,?,?,?,?,?,1,1.253214,0.827212
patt/hos/ash958GPIA-4.xml,1,?,?,?,?,?,1,1.334552,0.775755
patt/hos/will199GPIA-7.xml,1,?,?,?,?,?,0.939809,0.627321,0.871535
patt/hos/ash608GPIA-3.xml,1,?,?,?,?,?,1,1.502058,0.683034
patt/register/mulsol/mulsol-i-2-31.xml,1,?,?,?,?,?,0.947514,0.386364,0.969972
patt/register/mulsol/mulsol-i-4-28.xml,1,?,?,?,?,?,0.95052,0.410256,0.966709
patt/register/mulsol/mulsol-i-3-30.xml,1,?,?,?,?,?,0.949813,0.404762,0.968956
patt/register/mulsol/mulsol-i-2-10.xml,1,?,?,?,?,?,0.967554,0.583333,0.904867
patt/register/mulsol/mulsol-i-5-20.xml,1,?,?,?,?,?,0.954318,0.444444,0.953178
patt/register/mulsol/mulsol-i-3-15.xml,1,?,?,?,?,?,0.954617,0.45,0.937249
patt/register/mulsol/mulsol-i-2-25.xml,1,?,?,?,?,?,0.949078,0.4,0.962673
patt/register/mulsol/mulsol-i-1-05.xml,1,?,?,?,?,?,1,1.25,0.808097
patt/register/mulsol/mulsol-i-1-25.xml,1,?,?,?,?,?,0.958872,0.4,0.962159
patt/register/mulsol/mulsol-i-3-05.xml,1,?,?,?,?,?,1,1.25,0.810124
patt/register/mulsol/mulsol-i-1-15.xml,1,?,?,?,?,?,0.963333,0.45,0.936497
patt/register/mulsol/mulsol-i-2-15.xml,1,?,?,?,?,?,0.954527,0.45,0.937256
patt/register/mulsol/mulsol-i-4-10.xml,1,?,?,?,?,?,0.967675,0.583333,0.904849
patt/register/mulsol/mulsol-i-5-10.xml,1,?,?,?,?,?,0.967708,0.583333,0.904844
patt/register/mulsol/mulsol-i-5-05.xml,1,?,?,?,?,?,1,1.25,0.810095
patt/register/mulsol/mulsol-i-2-20.xml,1,?,?,?,?,?,0.954104,0.444444,0.953193
patt/register/mulsol/mulsol-i-1-40.xml,1,?,?,?,?,?,0.957589,0.385965,0.97644
patt/register/mulsol/mulsol-i-5-29.xml,1,?,?,?,?,?,0.948204,0.390244,0.967867
patt/register/mulsol/mulsol-i-2-05.xml,1,?,?,?,?,?,1,1.25,0.810145
patt/register/mulsol/mulsol-i-3-25.xml,1,?,?,?,?,?,0.949178,0.4,0.962668
patt/register/mulsol/mulsol-i-4-20.xml,1,?,?,?,?,?,0.954272,0.444444,0.953181
patt/register/mulsol/mulsol-i-1-30.xml,1,?,?,?,?,?,0.95937,0.404762,0.96852
patt/register/mulsol/mulsol-i-1-47.xml,1,?,?,?,?,?,0.955776,0.367647,0.979968
patt/register/mulsol/mulsol-i-3-31.xml,1,?,?,?,?,?,0.947616,0.386364,0.969968
patt/register/mulsol/mulsol-i-5-25.xml,1,?,?,?,?,?,0.949315,0.4,0.962661
patt/register/mulsol/mulsol-i-5-31.xml,1,?,?,?,?,?,0.947757,0.386364,0.969962
patt/register/mulsol/mulsol-i-1-45.xml,1,?,?,?,?,?,0.955931,0.369231,0.979073
patt/register/mulsol/mulsol-i-2-30.xml,1,?,?,?,?,?,0.949715,0.404762,0.96896
patt/register/mulsol/mulsol-i-2-28.xml,1,?,?,?,?,?,0.95034,0.410256,0.966718
patt/register/mulsol/mulsol-i-3-20.xml,1,?,?,?,?,?,0.954194,0.444444,0.953187
patt/register/mulsol/mulsol-i-4-05.xml,1,?,?,?,?,?,1,1.25,0.810106
patt/register/mulsol/mulsol-i-4-31.xml,1,?,?,?,?,?,0.947704,0.386364,0.969964
patt/register/mulsol/mulsol-i-4-25.xml,1,?,?,?,?,?,0.949264,0.4,0.962664
patt/register/mulsol/mulsol-i-1-10.xml,1,?,?,?,?,?,0.973892,0.583333,0.903916
patt/register/mulsol/mulsol-i-1-35.xml,1,?,?,?,?,?,0.956978,0.38,0.97305
patt/register/mulsol/mulsol-i-5-15.xml,1,?,?,?,?,?,0.95474,0.45,0.937238
patt/register/mulsol/mulsol-i-1-48.xml,1,?,?,?,?,?,0.956702,0.376812,0.980388
patt/register/mulsol/mulsol-i-5-30.xml,1,?,?,?,?,?,0.949948,0.404762,0.96895
patt/register/mulsol/mulsol-i-1-20.xml,1,?,?,?,?,?,0.962953,0.444444,0.952577
patt/register/mulsol/mulsol-i-2-29.xml,1,?,?,?,?,?,0.947963,0.390244,0.967878
patt/register/mulsol/mulsol-i-1-46.xml,1,?,?,?,?,?,0.956895,0.378788,0.97953
patt/register/mulsol/mulsol-i-1-49.xml,1,?,?,?,?,?,0.955633,0.366197,0.98079
patt/register/mulsol/mulsol-i-3-10.xml,1,?,?,?,?,?,0.967619,0.583333,0.904857
patt/register/mulsol/mulsol-i-4-15.xml,1,?,?,?,?,?,0.954694,0.45,0.937242
patt/register/mulsol/mulsol-i-4-29.xml,1,?,?,?,?,?,0.948152,0.390244,0.96787
patt/register/mulsol/mulsol-i-4-30.xml,1,?,?,?,?,?,0.949898,0.404762,0.968952
patt/register/mulsol/mulsol-i-5-28.xml,1,?,?,?,?,?,0.95057,0.410256,0.966707
patt/register/mulsol/mulsol-i-3-28.xml,1,?,?,?,?,?,0.950436,0.410256,0.966713
patt/register/mulsol/mulsol-i-3-29.xml,1,?,?,?,?,?,0.948064,0.390244,0.967874
patt/register/zeroin/zeroin-i-3-28.xml,1,?,?,?,?,?,0.950519,0.410256,0.966709
patt/register/zeroin/zeroin-i-2-20.xml,1,?,?,?,?,?,0.954282,0.444444,0.95318
patt/register/zeroin/zeroin-i-1-46.xml,1,?,?,?,?,?,0.961889,0.378788,0.979383
patt/register/zeroin/zeroin-i-1-05.xml,1,?,?,?,?,?,1,1.25,0.807113
patt/register/zeroin/zeroin-i-3-20.xml,1,?,?,?,?,?,0.95427,0.444444,0.953181
patt/register/zeroin/zeroin-i-1-48.xml,1,?,?,?,?,?,0.961718,0.376812,0.980246
patt/register/zeroin/zeroin-i-1-49.xml,1,?,?,?,?,?,0.960772,0.366197,0.980651
patt/register/zeroin/zeroin-i-1-30.xml,1,?,?,?,?,?,0.96409,0.404762,0.968305
patt/register/zeroin/zeroin-i-3-30.xml,1,?,?,?,?,?,0.949897,0.404762,0.968952
patt/register/zeroin/zeroin-i-1-40.xml,1,?,?,?,?,?,0.962507,0.385965,0.976273
patt/register/zeroin/zeroin-i-2-05.xml,1,?,?,?,?,?,1,1.25,0.810104
patt/register/zeroin/zeroin-i-2-27.xml,1,?,?,?,?,?,0.948677,0.394737,0.965461
patt/register/zeroin/zeroin-i-2-25.xml,1,?,?,?,?,?,0.949275,0.4,0.962663
patt/register/zeroin/zeroin-i-3-15.xml,1,?,?,?,?,?,0.954693,0.45,0.937242
patt/register/zeroin/zeroin-i-1-25.xml,1,?,?,?,?,?,0.963657,0.4,0.961908
patt/register/zeroin/zeroin-i-1-20.xml,1,?,?,?,?,?,0.967273,0.444444,0.952277
patt/register/zeroin/zeroin-i-2-10.xml,1,?,?,?,?,?,0.967682,0.583333,0.904848
patt/register/zeroin/zeroin-i-3-05.xml,1,?,?,?,?,?,1,1.25,0.810106
patt/register/zeroin/zeroin-i-2-30.xml,1,?,?,?,?,?,0.949909,0.404762,0.968952
patt/register/zeroin/zeroin-i-1-47.xml,1,?,?,?,?,?,0.960899,0.367647,0.979824
patt/register/zeroin/zeroin-i-3-10.xml,1,?,?,?,?,?,0.967674,0.583333,0.904849
patt/register/zeroin/zeroin-i-1-35.xml,1,?,?,?,?,?,0.961971,0.38,0.972862
patt/register/zeroin/zeroin-i-3-27.xml,1,?,?,?,?,?,0.948665,0.394737,0.965462
patt/register/zeroin/zeroin-i-2-15.xml,1,?,?,?,?,?,0.954704,0.45,0.937241
patt/register/zeroin/zeroin-i-2-28.xml,1,?,?,?,?,?,0.950531,0.410256,0.966709
patt/register/zeroin/zeroin-i-3-25.xml,1,?,?,?,?,?,0.949262,0.4,0.962664
patt/register/zeroin/zeroin-i-2-29.xml,1,?,?,?,?,?,0.948163,0.390244,0.967869
patt/register/zeroin/zeroin-i-3-29.xml,1,?,?,?,?,?,0.94815,0.390244,0.96787
patt/register/zeroin/zeroin-i-1-15.xml,1,?,?,?,?,?,0.967625,0.45,0.936126
patt/register/zeroin/zeroin-i-1-45.xml,1,?,?,?,?,?,0.961038,0.369231,0.978923
patt/register/zeroin/zeroin-i-1-10.xml,1,?,?,?,?,?,0.976972,0.583333,0.903454
patt/register/fpsol/fpsol2-i-1-50.xml,1,?,?,?,?,?,0.970539,0.375,0.980797
patt/register/fpsol/fpsol2-i-2-30.xml,1,?,?,?,?,?,0.952516,0.404762,0.968833
patt/register/fpsol/fpsol2-i-2-20.xml,1,?,?,?,?,?,0.956673,0.444444,0.953014
patt/register/fpsol/fpsol2-i-1-05.xml,1,?,?,?,?,?,1,1.25,0.80539
patt/register/fpsol/fpsol2-i-2-27.xml,1,?,?,?,?,?,0.951351,0.394737,0.965331
patt/register/fpsol/fpsol2-i-1-40.xml,1,?,?,?,?,?,0.971273,0.385965,0.975976
patt/register/fpsol/fpsol2-i-2-10.xml,1,?,?,?,?,?,0.969398,0.583333,0.90459
patt/register/fpsol/fpsol2-i-1-55.xml,1,?,?,?,?,?,0.969683,0.3625,0.982548
patt/register/fpsol/fpsol2-i-3-26.xml,1,?,?,?,?,?,0.953776,0.416667,0.963983
patt/register/fpsol/fpsol2-i-3-25.xml,1,?,?,?,?,?,0.951905,0.4,0.962525
patt/register/fpsol/fpsol2-i-2-26.xml,1,?,?,?,?,?,0.95379,0.416667,0.963982
patt/register/fpsol/fpsol2-i-3-30.xml,1,?,?,?,?,?,0.952501,0.404762,0.968833
patt/register/fpsol/fpsol2-i-1-61.xml,1,?,?,?,?,?,0.969479,0.359551,0.98427
patt/register/fpsol/fpsol2-i-2-25.xml,1,?,?,?,?,?,0.95192,0.4,0.962524
patt/register/fpsol/fpsol2-i-2-28.xml,1,?,?,?,?,?,0.953107,0.410256,0.966583
patt/register/fpsol/fpsol2-i-1-10.xml,1,?,?,?,?,?,0.982427,0.583333,0.902636
patt/register/fpsol/fpsol2-i-1-60.xml,1,?,?,?,?,?,0.970051,0.367816,0.984007
patt/register/fpsol/fpsol2-i-2-05.xml,1,?,?,?,?,?,1,1.25,0.809546
patt/register/fpsol/fpsol2-i-1-15.xml,1,?,?,?,?,?,0.975249,0.45,0.935469
patt/register/fpsol/fpsol2-i-2-15.xml,1,?,?,?,?,?,0.957085,0.45,0.937036
patt/register/fpsol/fpsol2-i-3-27.xml,1,?,?,?,?,?,0.951336,0.394737,0.965332
patt/register/fpsol/fpsol2-i-1-20.xml,1,?,?,?,?,?,0.974958,0.444444,0.951742
patt/register/fpsol/fpsol2-i-2-29.xml,1,?,?,?,?,?,0.950861,0.390244,0.967747
patt/register/fpsol/fpsol2-i-3-28.xml,1,?,?,?,?,?,0.953092,0.410256,0.966583
patt/register/fpsol/fpsol2-i-1-63.xml,1,?,?,?,?,?,0.96942,0.358696,0.984771
patt/register/fpsol/fpsol2-i-3-29.xml,1,?,?,?,?,?,0.950846,0.390244,0.967747
patt/register/fpsol/fpsol2-i-1-35.xml,1,?,?,?,?,?,0.970868,0.38,0.972527
patt/register/fpsol/fpsol2-i-1-65.xml,1,?,?,?,?,?,0.969364,0.357895,0.98524
patt/register/fpsol/fpsol2-i-3-10.xml,1,?,?,?,?,?,0.969388,0.583333,0.904592
patt/register/fpsol/fpsol2-i-1-30.xml,1,?,?,?,?,?,0.972498,0.404762,0.967921
patt/register/fpsol/fpsol2-i-1-25.xml,1,?,?,?,?,?,0.972176,0.4,0.961461
patt/register/fpsol/fpsol2-i-1-64.xml,1,?,?,?,?,?,0.969899,0.365591,0.985009
patt/register/fpsol/fpsol2-i-1-45.xml,1,?,?,?,?,?,0.970143,0.369231,0.978655
patt/register/fpsol/fpsol2-i-3-05.xml,1,?,?,?,?,?,1,1.25,0.809549
patt/register/fpsol/fpsol2-i-1-62.xml,1,?,?,?,?,?,0.969973,0.366667,0.984524
patt/register/fpsol/fpsol2-i-3-20.xml,1,?,?,?,?,?,0.956659,0.444444,0.953015
patt/register/fpsol/fpsol2-i-3-15.xml,1,?,?,?,?,?,0.957072,0.45,0.937037
patt/register/inithx/inithx-i-1-10.xml,1,?,?,?,?,?,0.979082,0.583333,0.903138
patt/register/inithx/inithx-i-3-30.xml,1,?,?,?,?,?,0.954309,0.404762,0.968751
patt/register/inithx/inithx-i-1-52.xml,1,?,?,?,?,?,0.964892,0.373333,0.981682
patt/register/inithx/inithx-i-1-51.xml,1,?,?,?,?,?,0.9642,0.364865,0.981322
patt/register/inithx/inithx-i-1-30.xml,1,?,?,?,?,?,0.967335,0.404762,0.968157
patt/register/inithx/inithx-i-2-05.xml,1,?,?,?,?,?,1,1.25,0.809142
patt/register/inithx/inithx-i-3-15.xml,1,?,?,?,?,?,0.958722,0.45,0.936895
patt/register/inithx/inithx-i-1-53.xml,1,?,?,?,?,?,0.964101,0.363636,0.982029
patt/register/inithx/inithx-i-1-45.xml,1,?,?,?,?,?,0.964551,0.369231,0.97882
patt/register/inithx/inithx-i-3-10.xml,1,?,?,?,?,?,0.970577,0.583333,0.904414
patt/register/inithx/inithx-i-2-30.xml,1,?,?,?,?,?,0.954412,0.404762,0.968746
patt/register/inithx/inithx-i-3-25.xml,1,?,?,?,?,?,0.953739,0.4,0.962429
patt/register/inithx/inithx-i-1-40.xml,1,?,?,?,?,?,0.965889,0.385965,0.976158
patt/register/inithx/inithx-i-1-54.xml,1,?,?,?,?,?,0.964768,0.371795,0.982363
patt/register/inithx/inithx-i-3-31.xml,1,?,?,?,?,?,0.952307,0.386364,0.969768
patt/register/inithx/inithx-i-2-31.xml,1,?,?,?,?,?,0.952415,0.386364,0.969764
patt/register/inithx/inithx-i-3-05.xml,1,?,?,?,?,?,1,1.25,0.809164
patt/register/inithx/inithx-i-2-15.xml,1,?,?,?,?,?,0.958816,0.45,0.936886
patt/register/inithx/inithx-i-1-05.xml,1,?,?,?,?,?,1,1.25,0.806444
patt/register/inithx/inithx-i-1-20.xml,1,?,?,?,?,?,0.970241,0.444444,0.95207
patt/register/inithx/inithx-i-1-50.xml,1,?,?,?,?,?,0.965024,0.375,0.980946
patt/register/inithx/inithx-i-3-20.xml,1,?,?,?,?,?,0.958317,0.444444,0.9529
patt/register/inithx/inithx-i-2-28.xml,1,?,?,?,?,?,0.954981,0.410256,0.966491
patt/register/inithx/inithx-i-2-20.xml,1,?,?,?,?,?,0.958412,0.444444,0.952893
patt/register/inithx/inithx-i-1-15.xml,1,?,?,?,?,?,0.970571,0.45,0.935872
patt/register/inithx/inithx-i-1-35.xml,1,?,?,?,?,?,0.965404,0.38,0.972732
patt/register/inithx/inithx-i-1-25.xml,1,?,?,?,?,?,0.966946,0.4,0.961735
patt/register/inithx/inithx-i-2-29.xml,1,?,?,?,?,?,0.952825,0.390244,0.967658
patt/register/inithx/inithx-i-3-29.xml,1,?,?,?,?,?,0.952718,0.390244,0.967663
patt/register/inithx/inithx-i-3-28.xml,1,?,?,?,?,?,0.954879,0.410256,0.966496
patt/register/inithx/inithx-i-2-25.xml,1,?,?,?,?,?,0.953844,0.4,0.962423
patt/register/inithx/inithx-i-2-10.xml,1,?,?,?,?,?,0.970644,0.583333,0.904403
patt/sgb/miles/miles1000-25.xml,1,?,?,?,?,?,0.953965,0.4,0.962417
patt/sgb/miles/miles750-20.xml,1,?,?,?,?,?,0.939815,0.444444,0.954187
patt/sgb/miles/miles750-30.xml,1,?,?,?,?,?,0.934169,0.404762,0.969669
patt/sgb/miles/miles750-5.xml,1,?,?,?,?,?,1,1.25,0.813553
patt/sgb/miles/miles750-31.xml,1,?,?,?,?,?,0.931294,0.386364,0.970661
patt/sgb/miles/miles1500-20.xml,1,?,?,?,?,?,0.973385,0.444444,0.951851
patt/sgb/miles/miles1500-73.xml,1,?,?,?,?,?,0.967249,0.35514,0.986897
patt/sgb/miles/miles250-6.xml,1,?,?,?,?,?,0.986899,1.944325,0.852551
patt/sgb/miles/miles1500-40.xml,1,?,?,?,?,?,0.969477,0.385965,0.976037
patt/sgb/miles/miles500-19.xml,1,?,?,?,?,?,0.89706,0.426076,0.953828
patt/sgb/miles/miles1000-38.xml,1,?,?,?,?,?,0.952864,0.388889,0.975371
patt/sgb/miles/miles750-15.xml,1,?,?,?,?,?,0.940271,0.45,0.938486
patt/sgb/miles/miles500-20.xml,1,?,?,?,?,?,0.901985,0.445699,0.956215
patt/sgb/miles/miles500-15.xml,1,?,?,?,?,?,0.902796,0.453976,0.940949
patt/sgb/miles/miles1000-20.xml,1,?,?,?,?,?,0.958521,0.444444,0.952885
patt/sgb/miles/miles1500-50.xml,1,?,?,?,?,?,0.968699,0.375,0.980847
patt/sgb/miles/miles1000-42.xml,1,0,10,6.480741,6.480741,100,0.952269,0.383333,0.977733
patt/sgb/miles/miles500-18.xml,1,?,?,?,?,?,0.904926,0.459759,0.951165
patt/sgb/miles/miles250-7.xml,1,?,?,?,?,?,0.870274,1.152318,0.864631
patt/sgb/miles/miles1500-71.xml,1,?,?,?,?,?,0.967296,0.355769,0.986527
patt/sgb/miles/miles750-25.xml,1,?,?,?,?,?,0.933291,0.4,0.963502
patt/sgb/miles/miles750-28.xml,1,?,?,?,?,?,0.934971,0.410256,0.967471
patt/sgb/miles/miles1500-55.xml,1,?,?,?,?,?,0.967789,0.3625,0.982594
patt/sgb/miles/miles1500-30.xml,1,?,?,?,?,?,0.970776,0.404762,0.968
patt/sgb/miles/miles500-10.xml,1,?,?,?,?,?,0.92925,0.586432,0.909341
patt/sgb/miles/miles500-5.xml,1,?,?,?,?,?,0.998417,1.272189,0.820466
patt/sgb/miles/miles1000-41.xml,1,?,?,?,?,?,0.951097,0.372881,0.977186
