@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,2752,0.0047,2769,128,32.2619,18.792,33.8652
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S370067727-038.UNKNOWN.cnf,1,1065,0.1,1065,8,13.5067,5.0139,13.6355
SAT11/random/medium/unif-k7-r89-v90-c8010-S775210372-041.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.09,10.3274,31.4722
SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1,17000,0.035,17000,27,56.7299,18.7405,57.3765
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1139883571-082.UNKNOWN.cnf,1,1065,0.1,1065,8,13.5265,4.8008,13.5764
SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf,1,6230,0.1,6230,9,25.5954,8.4133,25.773
SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,34000,0.0175,34000,57,55.4,33.5403,58.05
SAT11/random/large/unif-k7-r85-v200-c17000-S949556727-080-UNKNOWN.cnf,1,17000,0.035,17000,27,57.9082,18.3595,57.6101
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,125223,0.0001,126000,6325,68,693.8,85.1213
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,2125,0.0061,2130,99,26.5744,15.7864,28.2744
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,104318,0.0001,105000,5262,59,510.833,76.9902
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S236776564-037.SATISFIABLE.cnf,1,2662,0.04,2662,20,26.8549,9.6576,27.826
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,166810,0.0001,168000,8420,70.8,1739.75,103.0252
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,1487,0.0087,1491,69,20.8393,11.1597,21.3074
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,83386,0.0002,84000,4238,54.8,366.714,70.9112
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1077220429-098.SATISFIABLE.cnf,1,1485,0.0088,1491,68,21.486,8.9053,22.1591
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,1065,0.1,1065,8,13.8381,4.6067,13.8567
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,2662,0.04,2662,20,27.0869,9.6452,27.8759
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1650617512-037.SATISFIABLE.cnf,1,3195,0.0333,3195,25,30.9129,11.2089,31.8791
SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,6230,0.1,6230,9,25.4359,8.2734,25.6942
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,3162,0.0041,3195,149,34.2463,18.1554,36.3648
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S794554332-033.UNKNOWN.cnf,1,1909,0.0068,1917,88,24.786,14.8827,25.8184
SAT11/random/medium/unif-k7-r89-v50-c4450-S324945930-048.UNKNOWN.cnf,1,4450,0.14,4450,6,19.7225,6.3298,19.9212
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,2969,0.0044,2982,141,33.5201,17.8951,36.141
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S2098066936-001.UNKNOWN.cnf,1,2130,0.05,2130,16,22.5196,8.1337,23.1966
SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,25000,0.004,25000,221,57.44,53.9353,61.9076
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S367251957-028.UNKNOWN.cnf,1,1910,0.0068,1917,89,25.1162,13.9189,26.253
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,20880,0.0006,21000,1043,38.0714,90.1029,41.6524
SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,8010,0.0778,8010,12,31.1226,10.4178,31.5333
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf,1,1478,0.0089,1491,67,21.4639,10.1673,22.3145
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1129651135-081.SATISFIABLE.cnf,1,1597,0.0667,1597,12,18.3623,6.215,18.9147
SAT11/random/large/unif-k7-r85-v200-c17000-S771170845-016-UNKNOWN.cnf,1,17000,0.035,17000,27,56.9753,18.3431,56.9274
SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1,4450,0.14,4450,6,19.5486,6.3601,19.7007
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,2334,0.0056,2343,110,29.5488,14.3057,31.1664
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1778371838-017-UNKNOWN.cnf,1,83458,0.0002,84000,0,59.4,383.75,72.9823
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1,2747,0.0048,2769,128,32.9427,16.4938,33.9998
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,1597,0.0667,1597,12,18.4206,6.1014,18.8366
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S91768321-029.SATISFIABLE.cnf,1,3391,0.0038,3408,163,27.6341,19.062,31.6228
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,208731,0.0001,210000,10514,71.25,1934,99.2017
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1404138730-025.UNKNOWN.cnf,1,1485,0.0087,1491,68,20.783,12.8037,21.5139
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1663503036-045.UNKNOWN.cnf,1,2323,0.0056,2343,108,27.4254,17.8194,29.5621
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,2337,0.0055,2343,111,28.4081,15.4169,30.425
SAT11/random/large/unif-k7-r85-v200-c17000-S181603592-089-UNKNOWN.cnf,1,17000,0.035,17000,27,56.4382,18.0548,57.1349
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S846876765-035.SATISFIABLE.cnf,1,3372,0.0039,3408,158,28.9319,20.126,32.5657
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1635333981-027.UNKNOWN.cnf,1,1698,0.0076,1704,78,23.4171,12.8816,24.3419
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S963265686-085-UNKNOWN.cnf,1,41669,0.0003,42000,2100,46.9655,149.095,52.6921
SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,7120,0.0875,7120,10,28.3642,9.6259,28.5149
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,2662,0.04,2662,20,27.0335,10.2669,27.6823
SAT11/random/large/unif-k7-r85-v300-c25500-S942666749-061-UNKNOWN.cnf,1,25500,0.0233,25500,42,50.005,26.0815,51.7283
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S689381858-022.UNKNOWN.cnf,1,2662,0.04,2662,20,27.0361,9.8794,27.9408
SAT11/random/medium/unif-k7-r89-v60-c5340-S384085843-009.UNKNOWN.cnf,1,5340,0.1167,5340,8,22.6245,7.5537,22.7151
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,1483,0.0087,1491,68,20.6127,11.464,21.9087
SAT11/random/medium/unif-k7-r89-v50-c4450-S1034575833-022.UNKNOWN.cnf,1,4450,0.14,4450,6,19.5392,6.3544,19.6986
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1573194644-097.UNKNOWN.cnf,1,1907,0.0068,1917,88,24.2559,13.7861,26.0124
SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,12750,0.0467,12750,20,46.4508,14.4174,46.7527
SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,25500,0.0233,25500,42,49.8189,25.7311,51.8492
SAT11/random/large/unif-k5-r20-v1000-c20000-S1950850246-038-UNKNOWN.cnf,1,20000,0.005,20000,176,52.1509,43.556,56.797
SAT11/random/medium/unif-k7-r89-v80-c7120-S1957603206-080.SATISFIABLE.cnf,1,7120,0.0875,7120,10,28.3595,9.3644,28.5229
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S591042619-090.UNKNOWN.cnf,1,2330,0.0056,2343,108,28.422,17.4624,28.9776
SAT11/random/large/unif-k7-r85-v150-c12750-S93401285-051-UNKNOWN.cnf,1,12750,0.0467,12750,20,46.6506,14.2691,46.691
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1397126856-076.UNKNOWN.cnf,1,1060,0.0122,1065,47,16.5091,9.1595,16.8631
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,2746,0.0048,2769,128,32.869,16.9136,34.5828
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,2117,0.0062,2130,99,27.7558,12.4242,29.592
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S173446080-001.UNKNOWN.cnf,1,1477,0.0089,1491,66,20.3423,10.7005,21.1633
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf,1,166841,0.0001,168000,8505,70,1775.75,91.2461
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,125239,0.0001,126000,6345,62.3333,674,79.5929
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1,20886,0.0006,21000,1041,38.814,90.3333,42.3292
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S873866006-055.UNKNOWN.cnf,1,3195,0.0333,3195,24,30.5441,11.3781,31.8642
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S769368248-036.UNKNOWN.cnf,1,2115,0.0062,2130,97,26.8709,14.5787,28.2683
SAT11/random/large/unif-k5-r20-v2000-c40000-S319509287-085-UNKNOWN.cnf,1,40000,0.0025,40000,359,66.0625,83.5769,73.5252
SAT11/random/medium/unif-k7-r89-v50-c4450-S1027567260-047.UNKNOWN.cnf,1,4450,0.14,4450,6,19.5731,6.4009,19.6951
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,104392,0.0001,105000,5183,61.8333,527.833,81.5121
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S602837755-005.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.3961,6.7038,18.7769
SAT11/random/medium/unif-k7-r89-v60-c5340-S1458986015-022.SATISFIABLE.cnf,1,5340,0.1167,5340,8,22.7094,7.4276,22.8859
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1268831169-016-UNKNOWN.cnf,1,145991,0.0001,147000,0,70.8333,4048.6,97.3182
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,2748,0.0048,2769,128,31.9593,17.8708,34.0105
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S2038462183-033.SATISFIABLE.cnf,1,1597,0.0667,1597,12,18.4862,6.578,18.8937
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S2092454698-027.UNKNOWN.cnf,1,2662,0.04,2662,20,27.2292,10.618,27.5419
SAT11/random/large/unif-k7-r85-v150-c12750-S313239685-087-UNKNOWN.cnf,1,12750,0.0467,12750,20,46.8973,14.1647,46.8743
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S874492400-019-UNKNOWN.cnf,1,208679,0.0001,210000,10752,74,2096.67,108.7411
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S34055288-072.SATISFIABLE.cnf,1,2662,0.04,2662,20,26.882,8.7243,28.1514
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,1902,0.0069,1917,88,25.1132,12.8378,26.5205
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1,1905,0.0068,1917,88,25.9238,12.2793,26.8968
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1880411078-058.SATISFIABLE.cnf,1,2130,0.05,2130,16,22.7858,7.6006,23.5836
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1090604743-089.UNKNOWN.cnf,1,1476,0.0089,1491,67,20.2705,10.5737,21.0379
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1,2742,0.0047,2769,128,32.0277,18.6683,32.9096
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,2741,0.0047,2769,129,32.4729,18.0269,35.0001
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S2124915970-046.UNKNOWN.cnf,1,3195,0.0333,3195,24,30.6987,12.0067,31.9711
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S60874767-043.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.7201,6.5408,19.0922
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S815408325-054.UNKNOWN.cnf,1,2130,0.05,2130,16,22.9728,8.1667,23.4421
SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,20000,0.005,20000,178,53.02,45.0506,56.7121
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1864619158-076.SATISFIABLE.cnf,1,1697,0.0077,1704,78,23.3404,12.4853,24.3543
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,3186,0.0041,3195,152,36.2689,20.3066,36.9206
SAT11/random/large/unif-k7-r85-v300-c25500-S415002759-031-UNKNOWN.cnf,1,25500,0.0233,25500,42,49.6446,26.4208,51.5566
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1,2662,0.04,2662,20,26.7082,9.8227,27.554
SAT11/random/medium/unif-k7-r89-v70-c6230-S289144908-090.UNKNOWN.cnf,1,6230,0.1,6230,9,25.5719,8.4898,25.7148
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1094982880-055.UNKNOWN.cnf,1,2116,0.0062,2130,97,26.2891,16.1649,27.6675
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1863077195-052.SATISFIABLE.cnf,1,2960,0.0044,2982,139,34.387,19.0706,36.0605
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1920335371-069-UNKNOWN.cnf,1,166901,0.0001,168000,0,70.875,1728.25,98.6867
SAT11/random/large/unif-k7-r85-v150-c12750-S541704841-072-UNKNOWN.cnf,1,12750,0.0467,12750,20,46.5148,14.2929,46.2871
SAT11/random/medium/unif-k7-r89-v90-c8010-S2127424322-078.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.203,10.6455,31.4821
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1507171828-044.SATISFIABLE.cnf,1,1483,0.0088,1491,67,20.2451,10.8795,21.5264
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1205196501-095.UNKNOWN.cnf,1,2120,0.0061,2130,99,26.4648,16.0014,27.051
SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf,1,6230,0.1,6230,9,25.509,8.4633,25.6934
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,1912,0.0067,1917,90,26.0143,10.9895,28.1645
SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,15000,0.0067,15000,131,49.5357,33.9918,51.8377
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1097024859-001.SATISFIABLE.cnf,1,1907,0.0068,1917,89,26.0057,11.4899,26.7371
SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,17000,0.035,17000,27,57.6211,18.4192,57.6467
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S984689729-080.UNKNOWN.cnf,1,1060,0.0122,1065,48,16.2597,8.9227,16.5117
SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,20000,0.005,20000,177,52.3409,44.2929,56.7456
SAT11/random/large/unif-k5-r20-v2000-c40000-S837431592-027-UNKNOWN.cnf,1,40000,0.0025,40000,358,65.2143,80.2771,73.4902
SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1,21250,0.028,21250,35,47.433,22.208,48.8417
SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1,6230,0.1,6230,9,25.6696,8.4655,25.9025
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,10419,0.0012,10500,509,32.9196,52.3404,34.3481
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,3397,0.0038,3408,161,26.9359,20.0645,32.8407
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,2951,0.0044,2982,139,33.434,17.3145,35.7708
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S869604189-077.UNKNOWN.cnf,1,2549,0.0051,2556,119,30.4264,18.5071,32.4001
SAT11/random/large/unif-k5-r20-v1250-c25000-S1245360321-088-UNKNOWN.cnf,1,25000,0.004,25000,220,55.9286,54.0875,61.1935
SAT11/random/medium/unif-k7-r89-v80-c7120-S1147977026-087.SATISFIABLE.cnf,1,7120,0.0875,7120,10,28.4262,9.5289,28.4456
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,10451,0.0012,10500,514,32.5912,51.2589,34.2883
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,2539,0.0052,2556,119,29.9447,15.3218,32.1278
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S768688898-014.UNKNOWN.cnf,1,1272,0.0102,1278,58,18.0214,10.1611,18.4636
SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1,4450,0.14,4450,6,19.6784,6.5152,19.7319
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,2545,0.0051,2556,120,30.9963,16.5436,33.0958
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,208521,0.0001,210000,10678,71.75,2040,105.8276
SAT11/random/medium/unif-k7-r89-v80-c7120-S1968028041-077.UNKNOWN.cnf,1,7120,0.0875,7120,10,28.3618,9.4502,28.3964
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S2065143904-035.UNKNOWN.cnf,1,2756,0.0047,2769,130,33.0101,18.4451,35.121
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,2111,0.0061,2130,99,26.9171,13.0149,27.8675
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1469984978-038.UNKNOWN.cnf,1,1272,0.0102,1278,58,18.2687,10.6018,19.2356
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,3383,0.0038,3408,159,27.9331,20.3286,33.2473
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S912026804-034-UNKNOWN.cnf,1,20886,0.0006,21000,1041,38.6129,109.806,41.4764
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S964643921-035-UNKNOWN.cnf,1,208679,0.0001,210000,10647,72,2059,98.7432
SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,40000,0.0025,40000,363,65.2,84.8375,74.3329
SAT11/random/medium/unif-k7-r89-v90-c8010-S1321406709-042.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.2116,10.4161,31.1756
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,1698,0.0076,1704,78,23.0941,13.9314,23.8796
SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,20000,0.005,20000,176,53.383,46.6553,57.4296
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1,2545,0.0051,2556,118,30.9531,18.8054,32.697
SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1,34000,0.0175,34000,56,55.8784,33.0803,58.5822
SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,4450,0.14,4450,6,19.7677,6.1268,19.8374
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S823305148-084.SATISFIABLE.cnf,1,1689,0.0078,1704,78,23.5092,11.3235,24.1466
SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,12750,0.0467,12750,20,46.5139,14.0179,46.7966
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S936020932-012-UNKNOWN.cnf,1,20870,0.0006,21000,1036,38.3684,86.5538,41.8495
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1098107876-060-UNKNOWN.cnf,1,146043,0.0001,147000,7578,64.25,810.75,94.7452
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S206772908-015.UNKNOWN.cnf,1,2130,0.05,2130,16,22.6919,8.3454,23.4754
SAT11/random/large/unif-k5-r20-v1250-c25000-S540595895-046-UNKNOWN.cnf,1,25000,0.004,25000,222,57.7143,53.0452,62.0955
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S456969343-019.SATISFIABLE.cnf,1,3362,0.0039,3408,159,28.2537,20.1601,33.4194
SAT11/random/medium/unif-k7-r89-v50-c4450-S708803296-021.UNKNOWN.cnf,1,4450,0.14,4450,6,19.7203,6.3326,19.7553
SAT11/random/medium/unif-k7-r89-v80-c7120-S1980280938-088.UNKNOWN.cnf,1,7120,0.0875,7120,10,28.1934,9.4356,28.3276
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S910125393-002.UNKNOWN.cnf,1,2751,0.0047,2769,128,32.1048,18.2319,33.9873
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1,2328,0.0056,2343,108,28.7132,19.072,29.8472
SAT11/random/medium/unif-k7-r89-v90-c8010-S1897189325-062.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.2543,10.3838,31.2593
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1502652578-043.UNKNOWN.cnf,1,3195,0.0333,3195,25,30.9095,12.0365,31.8799
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S528475885-007.SATISFIABLE.cnf,1,1908,0.0068,1917,89,25.5049,13.1836,26.3107
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S944656226-046.UNKNOWN.cnf,1,2748,0.0047,2769,128,31.8061,18.5278,34.0865
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.403,6.4544,18.917
SAT11/random/large/unif-k7-r85-v400-c34000-S1163171897-095-UNKNOWN.cnf,1,34000,0.0175,34000,57,56.7963,33.4239,58.9611
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1617626827-069.SATISFIABLE.cnf,1,1908,0.0068,1917,89,25.8077,12.5806,26.5335
SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,4450,0.14,4450,6,19.9324,6.1948,19.9324
SAT11/random/large/unif-k5-r20-v750-c15000-S888530894-020-UNKNOWN.cnf,1,15000,0.0067,15000,132,49.2778,35.734,51.1723
SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,30000,0.0033,30000,269,62.35,64.3387,68.1145
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S648064606-012.UNKNOWN.cnf,1,1483,0.0087,1491,68,21.102,11.7939,21.9233
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,1692,0.0077,1704,77,21.891,12.3499,23.9186
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S448503257-098-UNKNOWN.cnf,1,146049,0.0001,147000,0,67.3333,806.5,91.2944
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1847541883-049.UNKNOWN.cnf,1,3195,0.0333,3195,24,30.5269,11.6561,31.8604
SAT11/random/medium/unif-k7-r89-v60-c5340-S2117313371-002.UNKNOWN.cnf,1,5340,0.1167,5340,8,22.6836,7.529,22.6768
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,1065,0.1,1065,8,13.534,5.0716,13.6263
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,2119,0.0061,2130,98,26.8442,15.9533,28.672
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S921718479-079-UNKNOWN.cnf,1,83511,0.0002,84000,0,52.8,386.286,69.6222
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,3727,0.0286,3727,29,34.4151,12.5384,35.5667
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S505037856-056.UNKNOWN.cnf,1,1065,0.1,1065,8,13.4931,4.8336,13.669
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S670753028-051.UNKNOWN.cnf,1,2119,0.0061,2130,98,26.6091,14.9225,27.95
SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,15000,0.0067,15000,132,48.1,34.6894,50.9179
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1,2331,0.0056,2343,108,27.4074,17.9968,29.2021
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1831593686-090.SATISFIABLE.cnf,1,3387,0.0038,3408,159,27.7637,20.8304,31.0105
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,2115,0.0061,2130,100,26.3118,13.6185,29.295
SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1,21250,0.028,21250,35,47.6761,21.898,48.9031
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1124205008-074.UNKNOWN.cnf,1,2969,0.0044,2982,140,34.1192,19.8691,35.9252
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1,2964,0.0044,2982,140,34.9885,16.0647,36.8759
