@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_4.dzn,1,5.950413,1.520661,0.657609,9.333155,121,724,3.913043,0.001123
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_5.dzn,1,5.950413,1.520661,0.657609,9.301496,121,724,3.913043,0.001291
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_6.dzn,1,5.950413,1.520661,0.657609,9.348728,121,724,3.913043,0.000417
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_2.dzn,1,6.942149,1.520661,0.657609,9.364135,121,724,4.565217,0.001237
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_1.dzn,1,3.996525,1.502172,0.665703,9.381543,121,724,2.660497,2.836448
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_4.dzn,1,6.942149,1.520661,0.657609,9.321928,121,724,4.565217,0.00099
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_8.dzn,1,5.950413,1.520661,0.657609,9.415742,121,724,3.913043,0.001061
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_9.dzn,1,6.942149,1.520661,0.657609,9.501837,121,724,4.565217,0.0005
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_2.dzn,1,5.950413,1.520661,0.657609,9.310613,121,724,3.913043,0.001141
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_6.dzn,1,5.950413,1.520661,0.657609,9.294621,121,724,3.913043,0.001298
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_1.dzn,1,6.942149,1.520661,0.657609,9.33539,121,724,4.565217,0.001261
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_5.dzn,1,3.996223,1.502361,0.665619,9.348728,121,724,2.659962,2.711237
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_9.dzn,1,5.950413,1.520661,0.657609,9.280771,121,724,3.913043,0.000728
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_3.dzn,1,5.687204,1.511848,0.661442,9.483816,121,724,3.761755,0.858247
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_9.dzn,1,5.950413,1.520661,0.657609,9.240791,121,724,3.913043,0.001347
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_10.dzn,1,6.942149,1.520661,0.657609,9.440869,121,724,4.565217,0.001172
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_5.dzn,1,6.942149,1.520661,0.657609,9.344296,121,724,4.565217,0.001114
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_7.dzn,1,6.942149,1.520661,0.657609,9.432542,121,724,4.565217,0.000786
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_9.dzn,1,6.357616,1.516556,0.659389,9.390169,121,724,4.19214,0.496079
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_7.dzn,1,5.950413,1.520661,0.657609,9.407268,121,724,3.913043,0.000667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_11_3.dzn,1,4.099958,1.501059,0.666196,9.398744,121,724,2.731377,4.066766
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_8.dzn,1,5.407115,1.509881,0.662304,9.303781,121,724,3.581152,1.037579
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_10.dzn,1,6.942149,1.520661,0.657609,9.447083,121,724,4.565217,0.000259
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_1.dzn,1,6.942149,1.520661,0.657609,9.471675,121,724,4.565217,0.001148
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_6.dzn,1,3.995266,1.502959,0.665354,9.202124,121,724,2.658268,2.38926
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_5.dzn,1,5.950413,1.520661,0.657609,9.507795,121,724,3.913043,0.001119
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_2.dzn,1,6.942149,1.520661,0.657609,9.319672,121,724,4.565217,0.00085
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_3.dzn,1,6.942149,1.520661,0.657609,9.250298,121,724,4.565217,0.000595
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_7.dzn,1,5.950413,1.520661,0.657609,9.411511,121,724,3.913043,0.000931
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_6.dzn,1,6.942149,1.520661,0.657609,9.219169,121,724,4.565217,0.000456
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_10_1.dzn,1,4.966942,1.520661,0.657609,9.381543,121,724,3.266304,0.001086
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_5.dzn,1,6.942149,1.520661,0.657609,9.33539,121,724,4.565217,0.000841
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_7.dzn,1,6.942149,1.520661,0.657609,9.396605,121,724,4.565217,0.000806
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_6.dzn,1,6.942149,1.520661,0.657609,9.303781,121,724,4.565217,0.001003
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_7.dzn,1,6.942149,1.520661,0.657609,9.424166,121,724,4.565217,0.001054
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_9.dzn,1,6.942149,1.520661,0.657609,9.306062,121,724,4.565217,0.000858
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_4.dzn,1,3.996724,1.502048,0.665758,9.252665,121,724,2.660851,2.918239
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_3.dzn,1,6.942149,1.520661,0.657609,9.364135,121,724,4.565217,0.000275
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_4.dzn,1,6.942149,1.520661,0.657609,9.346514,121,724,4.565217,0.000974
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_5.dzn,1,6.942149,1.520661,0.657609,9.247928,121,724,4.565217,0.000745
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_7.dzn,1,3.996555,1.502153,0.665711,9.381543,121,724,2.66055,2.849495
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_5.dzn,1,6.942149,1.520661,0.657609,9.411511,121,724,4.565217,0.000532
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_10.dzn,1,5.174917,1.508251,0.66302,9.447083,121,724,3.431072,1.217669
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_7.dzn,1,6.942149,1.520661,0.657609,9.224002,121,724,4.565217,0.001211
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_7.dzn,1,6.942149,1.520661,0.657609,9.333155,121,724,4.565217,0.000281
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_9.dzn,1,6.942149,1.520661,0.657609,9.394463,121,724,4.565217,0.001211
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_2.dzn,1,4.612737,1.504303,0.66476,9.434628,121,724,3.066362,1.923017
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_2.dzn,1,3.996967,1.501895,0.665825,9.326429,121,724,2.661282,3.042894
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_4.dzn,1,6.942149,1.520661,0.657609,9.377211,121,724,4.565217,0.000953
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_16_6.dzn,1,6.942149,1.520661,0.657609,9.405141,121,724,4.565217,0.001202
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_4.dzn,1,6.942149,1.520661,0.657609,9.33985,121,724,4.565217,0.000838
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_10.dzn,1,5.950413,1.520661,0.657609,9.432542,121,724,3.913043,0.000262
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_2.dzn,1,5.950413,1.520661,0.657609,9.511753,121,724,3.913043,0.000992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_8.dzn,1,6.942149,1.520661,0.657609,9.407268,121,724,4.565217,0.000933
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_9.dzn,1,6.942149,1.520661,0.657609,9.326429,121,724,4.565217,0.001269
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_13_3.dzn,1,5.950413,1.520661,0.657609,9.413628,121,724,3.913043,0.001195
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_3.dzn,1,3.996729,1.502044,0.665759,9.372865,121,724,2.66086,2.928292
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_14_7.dzn,1,5.950413,1.520661,0.657609,9.41996,121,724,3.913043,0.00119
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_1.dzn,1,6.942149,1.520661,0.657609,9.35975,121,724,4.565217,0.000827
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_9.dzn,1,3.996843,1.501973,0.665791,9.413628,121,724,2.661061,2.985556
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_10.dzn,1,3.990676,1.505828,0.664087,9.531381,121,724,2.650155,1.580264
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_11_6.dzn,1,4.107713,1.501141,0.66616,9.417853,121,724,2.736394,3.927542
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack036.dzn,1,4.25,1.25,0.8,12.682117,24,94,3.4,0.032232
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_10.dzn,1,4.069102,1.538993,0.649775,9.287712,121,724,2.644003,2.644057
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_6.dzn,1,6.942149,1.520661,0.657609,9.330917,121,724,4.565217,0.001265
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_2.dzn,1,4.063348,1.535747,0.651149,9.385862,121,724,2.645846,2.775696
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_5.dzn,1,4.065975,1.537229,0.650521,9.388017,121,724,2.645003,2.715915
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_3.dzn,1,6.942149,1.520661,0.657609,9.321928,121,724,4.565217,0.000707
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_5.dzn,1,6.942149,1.520661,0.657609,9.394463,121,724,4.565217,0.000673
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_4.dzn,1,4.056864,1.532088,0.652704,9.445015,121,724,2.647932,2.942633
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_3.dzn,1,4.044558,1.525143,0.655676,9.438792,121,724,2.65192,3.336507
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_1.dzn,1,5.578512,1.826446,0.547511,9.409391,121,724,3.054299,0.001198
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_10.dzn,1,4.167866,1.594724,0.627068,9.273796,121,724,2.613534,1.546779
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_1.dzn,1,6.942149,1.520661,0.657609,9.483816,121,724,4.565217,0.001012
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_2.dzn,1,4.200573,1.613181,0.619893,9.459432,121,724,2.603908,1.361509
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_1.dzn,1,4.10101,1.556999,0.642261,9.321928,121,724,2.63392,2.13588
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_3.dzn,1,5.950413,1.520661,0.657609,9.337622,121,724,3.913043,0.00112
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_25_8.dzn,1,4.578512,1.826446,0.547511,9.400879,121,724,2.506787,0.001071
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_3.dzn,1,4.123023,1.56942,0.637178,9.396605,121,724,2.6271,1.897623
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_4.dzn,1,4.173697,1.598015,0.625776,9.42836,121,724,2.611801,1.511963
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_3.dzn,1,6.942149,1.520661,0.657609,9.483816,121,724,4.565217,0.000632
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_23_6.dzn,1,4.205279,1.615836,0.618875,9.430453,121,724,2.602541,1.337443
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_9.dzn,1,4.123023,1.56942,0.637178,9.442943,121,724,2.6271,1.898454
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_8.dzn,1,6.942149,1.520661,0.657609,9.394463,121,724,4.565217,0.001211
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_1_8.dzn,1,3.996828,1.501983,0.665787,9.310613,121,724,2.661035,2.971591
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_3.dzn,1,3.988604,1.507123,0.663516,9.525521,121,724,2.646503,1.367907
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_30_6.dzn,1,5.578512,1.826446,0.547511,9.306062,121,724,3.054299,0.001001
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_24_5.dzn,1,4.201729,1.613833,0.619643,9.214319,121,724,2.603571,1.353549
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_15_6.dzn,1,5.950413,1.520661,0.657609,9.392317,121,724,3.913043,0.001213
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_1.dzn,1,3.991507,1.505308,0.664316,9.294621,121,724,2.651622,1.679861
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_4.dzn,1,6.942149,1.520661,0.657609,9.411511,121,724,4.565217,0.000798
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_2.dzn,1,6.942149,1.520661,0.657609,9.426265,121,724,4.565217,0.001053
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_1.dzn,1,4.053722,1.530315,0.65346,9.442943,121,724,2.648947,3.031393
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_3.dzn,1,5.578512,1.826446,0.547511,9.252665,121,724,3.054299,0.000891
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_8.dzn,1,6.942149,1.520661,0.657609,9.324181,121,724,4.565217,0.000847
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_6.dzn,1,3.992714,1.504554,0.664649,9.403012,121,724,2.653753,1.855792
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_4.dzn,1,3.993232,1.50423,0.664792,9.370687,121,724,2.654668,1.942116
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_12_4.dzn,1,5.950413,1.520661,0.657609,9.303781,121,724,3.913043,0.001146
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_1.dzn,1,5.578512,1.826446,0.547511,9.308339,121,724,3.054299,0.001285
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_6.dzn,1,6.942149,1.520661,0.657609,9.403012,121,724,4.565217,0.000936
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_7.dzn,1,4.048243,1.527223,0.654783,9.321928,121,724,2.650722,3.195256
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_9.dzn,1,4.065851,1.537159,0.650551,9.35975,121,724,2.645043,2.717287
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_9.dzn,1,5.578512,1.826446,0.547511,9.271463,121,724,3.054299,0.001026
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_2.dzn,1,3.988669,1.507082,0.663534,9.303781,121,724,2.646617,1.371979
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_11_9.dzn,1,4.82807,1.508772,0.662791,9.33985,121,724,3.2,1.155776
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_18_10.dzn,1,6.942149,1.520661,0.657609,9.407268,121,724,4.565217,0.0012
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_4.dzn,1,4.856502,1.67713,0.596257,9.357552,121,724,2.895722,0.912992
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_8.dzn,1,4.125673,1.570916,0.636571,9.463524,121,724,2.626286,1.873733
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_5.dzn,1,4.656357,1.635739,0.611345,9.280771,121,724,2.846639,1.176185
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_24_9.dzn,1,4.237288,1.633898,0.612033,9.247928,121,724,2.593361,1.189602
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_30_1.dzn,1,5.578512,1.826446,0.547511,9.368506,121,724,3.054299,0.001233
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_7.dzn,1,4.483544,1.6,0.625,9.326429,121,724,2.802215,1.489617
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_26_10.dzn,1,4.056998,1.511788,0.661469,9.403012,121,724,2.683577,4.7748
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_8.dzn,1,4.070211,1.539619,0.649511,9.463524,121,724,2.643648,2.629116
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_1.dzn,1,5.578512,1.826446,0.547511,9.348728,121,724,3.054299,0.000972
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_7.dzn,1,3.993388,1.504132,0.664835,9.252665,121,724,2.654945,1.967636
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_23_9.dzn,1,4.159453,1.589977,0.62894,9.355351,121,724,2.616046,1.603325
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_2.dzn,1,5.578512,1.826446,0.547511,9.35975,121,724,3.054299,0.001102
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_7.dzn,1,5.578512,1.826446,0.547511,9.459432,121,724,3.054299,0.000514
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_26_4.dzn,1,4.073888,1.51528,0.659944,9.361944,121,724,2.688537,4.236641
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_10.dzn,1,6.561983,1.826446,0.547511,9.413628,121,724,3.59276,0.001195
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_8.dzn,1,5.578512,1.826446,0.547511,9.321928,121,724,3.054299,0.001273
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_9.dzn,1,5.578512,1.826446,0.547511,9.240791,121,724,3.054299,0.001347
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_8.dzn,1,3.99274,1.504537,0.664656,9.262095,121,724,2.6538,1.857488
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_swv14.dzn,1,3.959842,1.48994,0.671168,14.610679,0,1000,2.657718,6.965226
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_swv13.dzn,1,3.959842,1.48994,0.671168,14.65849,0,1000,2.657718,6.966128
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_swv11.dzn,1,3.959842,1.48994,0.671168,14.632541,0,1000,2.657718,6.965643
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_8.dzn,1,5.578512,1.826446,0.547511,9.308339,121,724,3.054299,0.000714
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_5.dzn,1,4.146751,1.582809,0.631788,9.413628,121,724,2.619868,1.695609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_35_6.dzn,1,6.561983,1.826446,0.547511,9.255029,121,724,3.59276,0.001334
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_22_6.dzn,1,4.092227,1.552042,0.644312,9.333155,121,724,2.636672,2.252296
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_35_7.dzn,1,6.561983,1.826446,0.547511,9.385862,121,724,3.59276,0.000947
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_20_10.dzn,1,6.942149,1.520661,0.657609,9.430453,121,724,4.565217,0.000919
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_3.dzn,1,4.346642,1.571688,0.636259,9.411511,121,724,2.765589,1.860179
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_2_9.dzn,1,3.994228,1.503608,0.665067,9.383704,121,724,2.65643,2.137465
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_35_4.dzn,1,6.561983,1.826446,0.547511,9.346514,121,724,3.59276,0.000974
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_35_8.dzn,1,6.561983,1.826446,0.547511,9.434628,121,724,3.59276,0.001047
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_25_7.dzn,1,4.463576,1.761589,0.567669,9.436712,121,724,2.533835,0.496138
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_30_5.dzn,1,5.578512,1.826446,0.547511,9.364135,121,724,3.054299,0.001237
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_6.dzn,1,4.346642,1.571688,0.636259,9.392317,121,724,2.765589,1.859849
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_30_7.dzn,1,5.578512,1.826446,0.547511,9.430453,121,724,3.054299,0.001181
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_8.dzn,1,4.786008,1.662551,0.601485,9.475733,121,724,2.878713,0.998476
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_10.dzn,1,4.754941,1.656126,0.603819,9.445015,121,724,2.871122,1.038219
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_28_6.dzn,1,5.578512,1.826446,0.547511,9.292322,121,724,3.054299,0.000289
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_3_1.dzn,1,3.97546,1.515337,0.659919,9.350939,121,724,2.623482,0.586732
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_32_1.dzn,1,6.198582,1.780142,0.561753,9.438792,121,724,3.482072,0.405194
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_swv12.dzn,1,3.959842,1.48994,0.671168,14.639736,0,1000,2.657718,6.965778
