@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC

@DATA
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-8.xml,1,?,?,?,?,?,0.360919,0.008932,0.230517,0.6107,0.546705,0.999375,1.471829,0.727273,0.076241,?,0.703012
patt/super-jobShop/super-jobShop-e0ddr1/super-jobShop-e0ddr1-3.xml,1,23.964497,43.372781,10.86278,10.425929,100,0.361154,0.008909,0.232979,0.611919,0.54945,0.999376,1.47471,0.73913,0.076353,20,0.707486
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-7.xml,1,?,?,?,?,?,0.352622,0.006828,0.201767,0.597411,0.508078,0.999531,1.648649,0.652174,0.052367,?,0.643895
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-5.xml,1,?,?,?,?,?,0.353832,0.00703,0.205951,0.599207,0.514125,0.99951,1.641366,0.727273,0.055351,?,0.652806
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-4.xml,1,?,?,?,?,?,0.354869,0.007005,0.2061,0.599327,0.514275,0.999515,1.637092,0.809524,0.057839,?,0.653349
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-10.xml,1,?,?,?,?,?,0.355636,0.007171,0.206871,0.599533,0.515464,0.9995,1.622258,0.652174,0.058608,?,0.655175
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-8.xml,1,23.964497,43.372781,12.369317,11.614646,100,0.354858,0.007135,0.204652,0.598535,0.51234,0.999506,1.620943,0.727273,0.056344,20,0.65049
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-3.xml,1,23.964497,43.372781,12.288206,11.428036,100,0.357248,0.007361,0.208025,0.59988,0.51712,0.999482,1.608911,0.809524,0.05973,20,0.657958
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-2.xml,1,23.964497,43.372781,12.60952,11.743083,100,0.353276,0.006986,0.203051,0.597764,0.510135,0.999515,1.640613,0.652174,0.052918,20,0.646782
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-9.xml,1,23.964497,43.372781,12.569805,11.785584,100,0.354168,0.006937,0.20219,0.597494,0.508806,0.999523,1.636947,0.727273,0.057616,20,0.645228
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-6.xml,1,?,?,?,?,?,0.352449,0.006913,0.199121,0.595755,0.504606,0.999519,1.650242,0.652174,0.054234,?,0.638527
patt/super-jobShop/super-jobShop-ewddr2/super-jobShop-ewddr2-1.xml,1,23.964497,43.372781,12.247449,11.593101,100,0.355937,0.007161,0.204993,0.59872,0.512813,0.999505,1.614243,0.652174,0.060686,20,0.651445
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-8.xml,1,?,?,?,?,?,0.358775,0.00822,0.22459,0.608061,0.539037,0.999423,1.51407,0.727273,0.072588,?,0.690935
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-3.xml,1,?,?,?,?,?,0.359714,0.008512,0.229022,0.610116,0.54445,0.999408,1.51418,0.73913,0.074568,?,0.699616
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-7.xml,1,?,?,?,?,?,0.355282,0.00808,0.21849,0.605186,0.531178,0.999445,1.544205,0.727273,0.069722,?,0.678284
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-4.xml,1,23.964497,43.372781,11.224972,10.611315,100,0.36111,0.008657,0.235948,0.61357,0.55313,0.999395,1.509782,0.727273,0.078847,20,0.712847
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-5.xml,1,?,?,?,?,?,0.361728,0.008551,0.236265,0.613678,0.553408,0.999393,1.496155,0.727273,0.075438,?,0.713686
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-2.xml,1,?,?,?,?,?,0.357992,0.008302,0.223639,0.607447,0.53785,0.999416,1.507557,0.809524,0.071337,?,0.688992
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-6.xml,1,?,?,?,?,?,0.35835,0.008324,0.22813,0.609743,0.543432,0.999421,1.535599,0.652174,0.072939,?,0.697702
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-9.xml,1,?,?,?,?,?,0.359216,0.008526,0.224562,0.607943,0.539148,0.999409,1.50839,0.809524,0.075079,?,0.691086
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-1.xml,1,?,?,?,?,?,0.361716,0.008671,0.237215,0.614176,0.554381,0.999393,1.510058,0.652174,0.077931,?,0.715303
patt/super-jobShop/super-jobShop-enddr1/super-jobShop-enddr1-10.xml,1,?,?,?,?,?,0.356349,0.007933,0.222657,0.607258,0.536313,0.999444,1.544171,0.652174,0.068742,?,0.686546
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-5.xml,1,23.964497,43.372781,11.661904,11.28273,100,0.354593,0.007544,0.206101,0.599363,0.514479,0.999481,1.562753,0.727273,0.057245,20,0.653486
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-8.xml,1,23.964497,43.372781,11.532563,11.148991,100,0.356165,0.007719,0.207043,0.599704,0.515731,0.999468,1.544699,0.727273,0.058588,20,0.655841
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-10.xml,1,23.964497,43.372781,11.532563,11.108555,100,0.356958,0.007773,0.208788,0.600472,0.518341,0.999462,1.542287,0.652174,0.060964,20,0.65954
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-1.xml,1,?,?,?,?,?,0.358049,0.007902,0.209259,0.600689,0.518951,0.999454,1.527904,0.652174,0.063836,?,0.660761
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-6.xml,1,?,?,?,?,?,0.353364,0.007522,0.198925,0.595703,0.504679,0.999485,1.55705,0.652174,0.056439,?,0.638589
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-4.xml,1,23.964497,43.372781,11.532563,11.135529,100,0.356889,0.007737,0.21016,0.601185,0.519885,0.999465,1.54594,0.809524,0.060773,20,0.662237
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-7.xml,1,?,?,?,?,?,0.354867,0.00755,0.206804,0.599607,0.515445,0.999479,1.565039,0.652174,0.055093,?,0.654977
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-3.xml,1,23.964497,43.372781,11.269428,10.986355,100,0.358114,0.00794,0.207668,0.599825,0.516774,0.999452,1.52212,0.809524,0.061929,20,0.657608
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-2.xml,1,23.964497,43.372781,11.575837,11.287161,100,0.354407,0.007539,0.204512,0.598456,0.512235,0.999481,1.563732,0.652174,0.054861,20,0.650246
patt/super-jobShop/super-jobShop-e0ddr2/super-jobShop-e0ddr2-9.xml,1,23.964497,43.372781,11.489125,11.117554,100,0.356602,0.007761,0.207651,0.599978,0.516805,0.999464,1.542096,0.727273,0.060927,20,0.65718
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-1.xml,1,23.964497,43.372781,11.789826,11.326959,100,0.356684,0.007488,0.206234,0.599336,0.514631,0.999484,1.571116,0.652174,0.062073,20,0.654238
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-2.xml,1,23.964497,43.372781,12.124356,11.545562,100,0.35354,0.007218,0.202636,0.597614,0.509551,0.999503,1.601687,0.652174,0.053655,20,0.646087
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-3.xml,1,23.964497,43.372781,11.789826,11.238327,100,0.357309,0.007602,0.205949,0.598971,0.514415,0.999474,1.560994,0.809524,0.060581,20,0.653856
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-5.xml,1,23.964497,43.372781,11.916375,11.532563,100,0.353857,0.007233,0.204234,0.598463,0.511804,0.999503,1.599511,0.727273,0.056031,20,0.649405
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-6.xml,1,23.964497,43.372781,12.165525,11.584472,100,0.352643,0.007171,0.197479,0.595005,0.502421,0.999508,1.600511,0.652174,0.055121,20,0.635277
patt/super-jobShop/super-jobShop-enddr2/super-jobShop-enddr2-4.xml,1,23.964497,43.372781,11.958261,11.458621,100,0.355551,0.007323,0.20689,0.599711,0.515397,0.999495,1.590327,0.809524,0.059097,20,0.65522
patt/hos/ash331GPIA-4.xml,1,?,?,?,?,?,1,1.336863,0.77665,0.77665,0.531116,0.77665,0.575781,0.176471,0.017522,?,0
patt/hos/ash331GPIA-3.xml,1,?,?,?,?,?,1,1.503782,0.683549,0.683549,0.624165,0.683549,0.353292,0.151515,0.010668,?,0
patt/hos/abb313GPIA-8.xml,1,0,10,2.828427,2.828427,100,0.985334,0.666667,0.896418,0.896418,0.346593,0.896418,1.121999,0.2,0.04788,20,0.076483
patt/hos/ash608GPIA-4.xml,1,?,?,?,?,?,1,1.335254,0.776023,0.776023,0.531896,0.776023,0.575856,0.166667,0.016655,?,0
patt/hos/abb313GPIA-9.xml,1,0,10,3,3,100,0.979267,0.545455,0.908482,0.908482,0.31815,0.908482,1.224268,0.2,0.055757,20,0.100879
patt/hos/will199GPIA-6.xml,1,?,?,?,?,?,1,1.203143,0.861746,0.861746,0.40178,0.861746,0.889022,0.25,0.036426,?,0
patt/hos/abb313GPIA-7.xml,1,0,10,2.645751,2.645751,100,0.983148,0.625,0.880979,0.880979,0.380723,0.880979,1.009974,0.2,0.05431,20,0.085523
patt/hos/abb313GPIA-10.xml,1,?,?,?,?,?,0.981432,0.583333,0.918038,0.918038,0.294383,0.918038,1.318978,0.2,0.049933,?,0.092414
patt/hos/abb313GPIA-5.xml,1,?,?,?,?,?,1,1.25,0.833178,0.833178,0.450812,0.833178,0.745402,0.272727,0.02401,?,0
patt/hos/ash958GPIA-3.xml,1,?,?,?,?,?,1,1.501305,0.682856,0.682856,0.624698,0.682856,0.353313,0.090909,0.008817,?,0
patt/hos/will199GPIA-5.xml,1,?,?,?,?,?,1,1.253214,0.827212,0.827212,0.460279,0.827212,0.746983,0.2,0.030469,?,0
patt/hos/ash958GPIA-4.xml,1,?,?,?,?,?,1,1.334552,0.775755,0.775755,0.532228,0.775755,0.575888,0.166667,0.016167,?,0
patt/hos/will199GPIA-7.xml,1,?,?,?,?,?,0.939809,0.627321,0.871535,0.871535,0.42673,0.871535,1.002297,0.2,0.057309,?,0.227493
patt/hos/ash608GPIA-3.xml,1,?,?,?,?,?,1,1.502058,0.683034,0.683034,0.624561,0.683034,0.353308,0.090909,0.009121,?,0
patt/register/mulsol/mulsol-i-2-31.xml,1,?,?,?,?,?,0.947514,0.386364,0.969972,0.969972,0.140526,0.969972,2.629351,0.2,0.031255,?,0.205772
patt/register/mulsol/mulsol-i-4-28.xml,1,?,?,?,?,?,0.95052,0.410256,0.966709,0.966709,0.152319,0.966709,2.484942,0.052632,0.016127,?,0.196981
patt/register/mulsol/mulsol-i-3-30.xml,1,?,?,?,?,?,0.949813,0.404762,0.968956,0.968956,0.144221,0.968956,2.582127,0.052632,0.016139,?,0.199065
patt/register/mulsol/mulsol-i-2-10.xml,1,?,?,?,?,?,0.967554,0.583333,0.904867,0.904867,0.33227,0.904867,1.32432,0.052632,0.015711,?,0.143143
patt/register/mulsol/mulsol-i-5-20.xml,1,?,?,?,?,?,0.954318,0.444444,0.953178,0.953178,0.1979,0.953178,2.050806,0.052632,0.016057,?,0.1856
patt/register/mulsol/mulsol-i-3-15.xml,1,?,?,?,?,?,0.954617,0.45,0.937249,0.937249,0.246332,0.937249,1.72544,0.2,0.042267,?,0.184691
patt/register/mulsol/mulsol-i-2-25.xml,1,?,?,?,?,?,0.949078,0.4,0.962673,0.962673,0.166421,0.962673,2.331489,0.2,0.033976,?,0.20122
patt/register/mulsol/mulsol-i-1-05.xml,1,?,?,?,?,?,1,1.25,0.808097,0.808097,0.488971,0.808097,0.749752,0.054545,0.010782,?,0
patt/register/mulsol/mulsol-i-1-25.xml,1,?,?,?,?,?,0.958872,0.4,0.962159,0.962159,0.166728,0.962159,2.335186,0.2,0.032815,?,0.171514
patt/register/mulsol/mulsol-i-3-05.xml,1,?,?,?,?,?,1,1.25,0.810124,0.810124,0.486043,0.810124,0.74961,0.076923,0.018035,?,0
patt/register/mulsol/mulsol-i-1-15.xml,1,?,?,?,?,?,0.963333,0.45,0.936497,0.936497,0.246079,0.936497,1.728106,0.2,0.041967,?,0.157203
patt/register/mulsol/mulsol-i-2-15.xml,1,?,?,?,?,?,0.954527,0.45,0.937256,0.937256,0.246332,0.937256,1.725412,0.2,0.042264,?,0.184963
patt/register/mulsol/mulsol-i-4-10.xml,1,?,?,?,?,?,0.967675,0.583333,0.904849,0.904849,0.332354,0.904849,1.324363,0.052632,0.015733,?,0.142734
patt/register/mulsol/mulsol-i-5-10.xml,1,?,?,?,?,?,0.967708,0.583333,0.904844,0.904844,0.332295,0.904844,1.324373,0.052632,0.015725,?,0.142622
patt/register/mulsol/mulsol-i-5-05.xml,1,?,?,?,?,?,1,1.25,0.810095,0.810095,0.486085,0.810095,0.749612,0.076923,0.018035,?,0
patt/register/mulsol/mulsol-i-2-20.xml,1,?,?,?,?,?,0.954104,0.444444,0.953193,0.953193,0.197868,0.953193,2.050725,0.052632,0.016054,?,0.186249
patt/register/mulsol/mulsol-i-1-40.xml,1,?,?,?,?,?,0.957589,0.385965,0.97644,0.97644,0.11514,0.97644,3.026606,0.037037,0.010637,?,0.175532
patt/register/mulsol/mulsol-i-5-29.xml,1,?,?,?,?,?,0.948204,0.390244,0.967867,0.967867,0.148153,0.967867,2.534039,0.2,0.032058,?,0.203771
patt/register/mulsol/mulsol-i-2-05.xml,1,?,?,?,?,?,1,1.25,0.810145,0.810145,0.486012,0.810145,0.749608,0.076923,0.018041,?,0
patt/register/mulsol/mulsol-i-3-25.xml,1,?,?,?,?,?,0.949178,0.4,0.962668,0.962668,0.166426,0.962668,2.331529,0.2,0.033977,?,0.20093
patt/register/mulsol/mulsol-i-4-20.xml,1,?,?,?,?,?,0.954272,0.444444,0.953181,0.953181,0.197925,0.953181,2.050789,0.052632,0.016055,?,0.18574
patt/register/mulsol/mulsol-i-1-30.xml,1,?,?,?,?,?,0.95937,0.404762,0.96852,0.96852,0.144598,0.96852,2.586191,0.037037,0.010598,?,0.169942
patt/register/mulsol/mulsol-i-1-47.xml,1,?,?,?,?,?,0.955776,0.367647,0.979968,0.979968,0.101184,0.979968,3.300194,0.2,0.024844,?,0.181145
patt/register/mulsol/mulsol-i-3-31.xml,1,?,?,?,?,?,0.947616,0.386364,0.969968,0.969968,0.140531,0.969968,2.629395,0.2,0.031255,?,0.205477
patt/register/mulsol/mulsol-i-5-25.xml,1,?,?,?,?,?,0.949315,0.4,0.962661,0.962661,0.166451,0.962661,2.331583,0.2,0.033978,?,0.200528
patt/register/mulsol/mulsol-i-5-31.xml,1,?,?,?,?,?,0.947757,0.386364,0.969962,0.969962,0.140554,0.969962,2.629457,0.2,0.031256,?,0.205068
patt/register/mulsol/mulsol-i-1-45.xml,1,?,?,?,?,?,0.955931,0.369231,0.979073,0.979073,0.104782,0.979073,3.224391,0.2,0.025299,?,0.180666
patt/register/mulsol/mulsol-i-2-30.xml,1,?,?,?,?,?,0.949715,0.404762,0.96896,0.96896,0.144215,0.96896,2.582083,0.052632,0.016143,?,0.199352
patt/register/mulsol/mulsol-i-2-28.xml,1,?,?,?,?,?,0.95034,0.410256,0.966718,0.966718,0.152274,0.966718,2.484864,0.052632,0.016131,?,0.197514
patt/register/mulsol/mulsol-i-3-20.xml,1,?,?,?,?,?,0.954194,0.444444,0.953187,0.953187,0.197872,0.953187,2.050759,0.052632,0.016052,?,0.185977
patt/register/mulsol/mulsol-i-4-05.xml,1,?,?,?,?,?,1,1.25,0.810106,0.810106,0.486069,0.810106,0.749611,0.076923,0.01803,?,0
patt/register/mulsol/mulsol-i-4-31.xml,1,?,?,?,?,?,0.947704,0.386364,0.969964,0.969964,0.140568,0.969964,2.629434,0.2,0.031255,?,0.20522
patt/register/mulsol/mulsol-i-4-25.xml,1,?,?,?,?,?,0.949264,0.4,0.962664,0.962664,0.16647,0.962664,2.331563,0.2,0.033978,?,0.200677
patt/register/mulsol/mulsol-i-1-10.xml,1,?,?,?,?,?,0.973892,0.583333,0.903916,0.903916,0.330885,0.903916,1.326336,0.037037,0.010204,?,0.120941
patt/register/mulsol/mulsol-i-1-35.xml,1,?,?,?,?,?,0.956978,0.38,0.97305,0.97305,0.12804,0.97305,2.814996,0.2,0.028183,?,0.177431
patt/register/mulsol/mulsol-i-5-15.xml,1,?,?,?,?,?,0.95474,0.45,0.937238,0.937238,0.246364,0.937238,1.72548,0.2,0.042266,?,0.184315
patt/register/mulsol/mulsol-i-1-48.xml,1,?,?,?,?,?,0.956702,0.376812,0.980388,0.980388,0.099484,0.980388,3.337452,0.037037,0.010656,?,0.178288
patt/register/mulsol/mulsol-i-5-30.xml,1,?,?,?,?,?,0.949948,0.404762,0.96895,0.96895,0.144244,0.96895,2.582187,0.052632,0.016143,?,0.198667
patt/register/mulsol/mulsol-i-1-20.xml,1,?,?,?,?,?,0.962953,0.444444,0.952577,0.952577,0.198009,0.952577,2.053958,0.037037,0.010515,?,0.158442
patt/register/mulsol/mulsol-i-2-29.xml,1,?,?,?,?,?,0.947963,0.390244,0.967878,0.967878,0.148124,0.967878,2.533938,0.2,0.032057,?,0.204471
patt/register/mulsol/mulsol-i-1-46.xml,1,?,?,?,?,?,0.956895,0.378788,0.97953,0.97953,0.102949,0.97953,3.262512,0.037037,0.010652,?,0.177691
patt/register/mulsol/mulsol-i-1-49.xml,1,?,?,?,?,?,0.955633,0.366197,0.98079,0.98079,0.097845,0.98079,3.374298,0.2,0.02442,?,0.181584
patt/register/mulsol/mulsol-i-3-10.xml,1,?,?,?,?,?,0.967619,0.583333,0.904857,0.904857,0.33226,0.904857,1.324342,0.052632,0.015721,?,0.142924
patt/register/mulsol/mulsol-i-4-15.xml,1,?,?,?,?,?,0.954694,0.45,0.937242,0.937242,0.246399,0.937242,1.725466,0.2,0.042268,?,0.184454
patt/register/mulsol/mulsol-i-4-29.xml,1,?,?,?,?,?,0.948152,0.390244,0.96787,0.96787,0.148168,0.96787,2.534017,0.2,0.032057,?,0.203922
patt/register/mulsol/mulsol-i-4-30.xml,1,?,?,?,?,?,0.949898,0.404762,0.968952,0.968952,0.144258,0.968952,2.582164,0.052632,0.016139,?,0.198815
patt/register/mulsol/mulsol-i-5-28.xml,1,?,?,?,?,?,0.95057,0.410256,0.966707,0.966707,0.152303,0.966707,2.484964,0.052632,0.016132,?,0.196834
patt/register/mulsol/mulsol-i-3-28.xml,1,?,?,?,?,?,0.950436,0.410256,0.966713,0.966713,0.152279,0.966713,2.484906,0.052632,0.016127,?,0.197229
patt/register/mulsol/mulsol-i-3-29.xml,1,?,?,?,?,?,0.948064,0.390244,0.967874,0.967874,0.148129,0.967874,2.53398,0.2,0.032057,?,0.204177
patt/register/zeroin/zeroin-i-3-28.xml,1,?,?,?,?,?,0.950519,0.410256,0.966709,0.966709,0.15208,0.966709,2.484942,0.055556,0.016289,?,0.196985
patt/register/zeroin/zeroin-i-2-20.xml,1,?,?,?,?,?,0.954282,0.444444,0.95318,0.95318,0.197589,0.95318,2.05079,0.055556,0.01619,?,0.185709
patt/register/zeroin/zeroin-i-1-46.xml,1,?,?,?,?,?,0.961889,0.378788,0.979383,0.979383,0.103281,0.979383,3.264888,0.034483,0.009873,?,0.161894
patt/register/zeroin/zeroin-i-1-05.xml,1,?,?,?,?,?,1,1.25,0.807113,0.807113,0.490382,0.807113,0.74981,0.050847,0.010248,?,0
patt/register/zeroin/zeroin-i-3-20.xml,1,?,?,?,?,?,0.95427,0.444444,0.953181,0.953181,0.197589,0.953181,2.050786,0.055556,0.016197,?,0.185744
patt/register/zeroin/zeroin-i-1-48.xml,1,?,?,?,?,?,0.961718,0.376812,0.980246,0.980246,0.09981,0.980246,3.339882,0.034483,0.009876,?,0.162447
patt/register/zeroin/zeroin-i-1-49.xml,1,?,?,?,?,?,0.960772,0.366197,0.980651,0.980651,0.098169,0.980651,3.376756,0.2,0.024217,?,0.165484
patt/register/zeroin/zeroin-i-1-30.xml,1,?,?,?,?,?,0.96409,0.404762,0.968305,0.968305,0.14497,0.968305,2.588068,0.034483,0.009826,?,0.154722
patt/register/zeroin/zeroin-i-3-30.xml,1,?,?,?,?,?,0.949897,0.404762,0.968952,0.968952,0.144035,0.968952,2.582164,0.055556,0.016303,?,0.198819
patt/register/zeroin/zeroin-i-1-40.xml,1,?,?,?,?,?,0.962507,0.385965,0.976273,0.976273,0.115489,0.976273,3.028807,0.034483,0.00986,?,0.159894
patt/register/zeroin/zeroin-i-2-05.xml,1,?,?,?,?,?,1,1.25,0.810104,0.810104,0.486073,0.810104,0.749611,0.081081,0.017623,?,0
patt/register/zeroin/zeroin-i-2-27.xml,1,?,?,?,?,?,0.948677,0.394737,0.965461,0.965461,0.156487,0.965461,2.434888,0.2,0.032954,?,0.202391
patt/register/zeroin/zeroin-i-2-25.xml,1,?,?,?,?,?,0.949275,0.4,0.962663,0.962663,0.166203,0.962663,2.331567,0.2,0.033966,?,0.200644
patt/register/zeroin/zeroin-i-3-15.xml,1,?,?,?,?,?,0.954693,0.45,0.937242,0.937242,0.245949,0.937242,1.725459,0.2,0.042203,?,0.184458
patt/register/zeroin/zeroin-i-1-25.xml,1,?,?,?,?,?,0.963657,0.4,0.961908,0.961908,0.1671,0.961908,2.336877,0.2,0.032763,?,0.156144
patt/register/zeroin/zeroin-i-1-20.xml,1,?,?,?,?,?,0.967273,0.444444,0.952277,0.952277,0.198356,0.952277,2.055441,0.034483,0.009752,?,0.144096
patt/register/zeroin/zeroin-i-2-10.xml,1,?,?,?,?,?,0.967682,0.583333,0.904848,0.904848,0.33167,0.904848,1.324348,0.055556,0.015787,?,0.142709
patt/register/zeroin/zeroin-i-3-05.xml,1,?,?,?,?,?,1,1.25,0.810106,0.810106,0.486069,0.810106,0.749611,0.081081,0.017629,?,0
patt/register/zeroin/zeroin-i-2-30.xml,1,?,?,?,?,?,0.949909,0.404762,0.968952,0.968952,0.144036,0.968952,2.58217,0.055556,0.016296,?,0.198782
patt/register/zeroin/zeroin-i-1-47.xml,1,?,?,?,?,?,0.960899,0.367647,0.979824,0.979824,0.101513,0.979824,3.302598,0.2,0.024651,?,0.165076
patt/register/zeroin/zeroin-i-3-10.xml,1,?,?,?,?,?,0.967674,0.583333,0.904849,0.904849,0.33167,0.904849,1.324345,0.055556,0.015794,?,0.142737
patt/register/zeroin/zeroin-i-1-35.xml,1,?,?,?,?,?,0.961971,0.38,0.972862,0.972862,0.128402,0.972862,2.817041,0.2,0.028055,?,0.16163
patt/register/zeroin/zeroin-i-3-27.xml,1,?,?,?,?,?,0.948665,0.394737,0.965462,0.965462,0.156486,0.965462,2.434883,0.2,0.032956,?,0.202429
patt/register/zeroin/zeroin-i-2-15.xml,1,?,?,?,?,?,0.954704,0.45,0.937241,0.937241,0.245949,0.937241,1.725463,0.2,0.042203,?,0.184423
patt/register/zeroin/zeroin-i-2-28.xml,1,?,?,?,?,?,0.950531,0.410256,0.966709,0.966709,0.152081,0.966709,2.484947,0.055556,0.016282,?,0.196948
patt/register/zeroin/zeroin-i-3-25.xml,1,?,?,?,?,?,0.949262,0.4,0.962664,0.962664,0.166202,0.962664,2.331561,0.2,0.033968,?,0.200682
patt/register/zeroin/zeroin-i-2-29.xml,1,?,?,?,?,?,0.948163,0.390244,0.967869,0.967869,0.147939,0.967869,2.534022,0.2,0.03206,?,0.203888
patt/register/zeroin/zeroin-i-3-29.xml,1,?,?,?,?,?,0.94815,0.390244,0.96787,0.96787,0.147938,0.96787,2.534017,0.2,0.032062,?,0.203926
patt/register/zeroin/zeroin-i-1-15.xml,1,?,?,?,?,?,0.967625,0.45,0.936126,0.936126,0.246329,0.936126,1.729347,0.2,0.042036,?,0.142904
patt/register/zeroin/zeroin-i-1-45.xml,1,?,?,?,?,?,0.961038,0.369231,0.978923,0.978923,0.105117,0.978923,3.226738,0.2,0.025115,?,0.164632
patt/register/zeroin/zeroin-i-1-10.xml,1,?,?,?,?,?,0.976972,0.583333,0.903454,0.903454,0.330778,0.903454,1.32728,0.034483,0.009475,?,0.109602
patt/register/fpsol/fpsol2-i-1-50.xml,1,?,?,?,?,?,0.970539,0.375,0.980797,0.980797,0.097043,0.980797,3.417377,0.037037,0.00991,?,0.132862
patt/register/fpsol/fpsol2-i-2-30.xml,1,?,?,?,?,?,0.952516,0.404762,0.968833,0.968833,0.144277,0.968833,2.583313,0.05,0.016703,?,0.19104
patt/register/fpsol/fpsol2-i-2-20.xml,1,?,?,?,?,?,0.956673,0.444444,0.953014,0.953014,0.197835,0.953014,2.051691,0.05,0.01657,?,0.178378
patt/register/fpsol/fpsol2-i-1-05.xml,1,?,?,?,?,?,1,1.25,0.80539,0.80539,0.492838,0.80539,0.749891,0.054545,0.01231,?,0
patt/register/fpsol/fpsol2-i-2-27.xml,1,?,?,?,?,?,0.951351,0.394737,0.965331,0.965331,0.156733,0.965331,2.435964,0.2,0.032928,?,0.194518
patt/register/fpsol/fpsol2-i-1-40.xml,1,?,?,?,?,?,0.971273,0.385965,0.975976,0.975976,0.115969,0.975976,3.032482,0.037037,0.009897,?,0.13029
patt/register/fpsol/fpsol2-i-2-10.xml,1,?,?,?,?,?,0.969398,0.583333,0.90459,0.90459,0.331716,0.90459,1.324916,0.05,0.016066,?,0.136828
patt/register/fpsol/fpsol2-i-1-55.xml,1,?,?,?,?,?,0.969683,0.3625,0.982548,0.982548,0.089878,0.982548,3.594427,0.2,0.0232,?,0.135844
patt/register/fpsol/fpsol2-i-3-26.xml,1,?,?,?,?,?,0.953776,0.416667,0.963983,0.963983,0.161442,0.963983,2.384831,0.05,0.016672,?,0.187243
patt/register/fpsol/fpsol2-i-3-25.xml,1,?,?,?,?,?,0.951905,0.4,0.962525,0.962525,0.166462,0.962525,2.33259,0.2,0.033922,?,0.192868
patt/register/fpsol/fpsol2-i-2-26.xml,1,?,?,?,?,?,0.95379,0.416667,0.963982,0.963982,0.161431,0.963982,2.384837,0.05,0.016663,?,0.1872
patt/register/fpsol/fpsol2-i-3-30.xml,1,?,?,?,?,?,0.952501,0.404762,0.968833,0.968833,0.144286,0.968833,2.583307,0.05,0.016711,?,0.191084
