@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2516.dzn,1,5.461538,1.961538,0.509804,6.266787,26,128,2.784314
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2520.dzn,1,5.230769,1.807692,0.553191,6.303781,26,128,2.893617
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_28.dzn,1,4.063564,1.506561,0.663763,8.312883,102,814,2.697244
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_36.dzn,1,4.085228,1.517414,0.659016,9.209453,102,814,2.69223
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_21.dzn,1,4.250877,1.559649,0.64117,8.144658,50,398,2.725534
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_8.dzn,1,4.066176,1.492647,0.669951,6.988685,26,206,2.724138
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/sonar.dzn,1,50.874266,1.000367,0.999633,1.032214,1,207,50.855596
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_35.dzn,1,4.836066,1.688525,0.592233,7.392317,26,206,2.864078
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_2.dzn,1,6.918919,1.391892,0.718447,7.994353,50,398,4.970874
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_27.dzn,1,4.36855,1.541769,0.648606,7.459432,50,398,2.833466
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/anneal.dzn,1,13.438776,1.000224,0.999776,1.010672,1,811,13.435762
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_15.dzn,1,4.059892,1.495289,0.668767,7.118941,50,398,2.715122
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2512.dzn,1,5.923077,2.076923,0.481481,6.442943,26,128,2.851852
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_11.dzn,1,4.325301,1.487952,0.672065,7.483816,50,398,2.906883
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_34.dzn,1,12.08,3.22,0.310559,8.044394,50,398,3.751553
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_40.dzn,1,4.271084,1.592369,0.627995,7.33985,26,206,2.682219
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_35.dzn,1,4.585507,1.624638,0.615522,8.285402,50,398,2.82248
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_14.dzn,1,4.048474,1.495512,0.668667,7.238405,50,398,2.707083
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_18.dzn,1,10,2.18,0.458716,7.936638,50,398,4.587156
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_24.dzn,1,4.083167,1.516932,0.659225,8.076816,50,398,2.691727
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_22.dzn,1,4.136986,1.52911,0.653975,8.087463,50,398,2.705487
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/vowel.dzn,1,20.469033,1.000206,0.999794,1.009042,1,989,20.464822
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_28.dzn,1,4.132392,1.515004,0.660064,7.459432,50,398,2.727643
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3037_3.dzn,1,4.162162,1.527027,0.654867,10.370687,16,94,2.725664
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_43.dzn,1,4.553425,1.617808,0.61812,7.569856,50,398,2.814564
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_38.dzn,1,4.231183,1.577061,0.634091,8.23362,50,398,2.682955
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_d_301.dzn,1,3.057583,1.2601,0.793588,10.019591,1,1025,2.42646
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_43.dzn,1,4.953271,1.714953,0.583106,6.714246,26,206,2.888283
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/vehicle.dzn,1,31.289107,1.000221,0.999779,1.010313,1,845,31.282196
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_36.dzn,1,4.179078,1.538121,0.650144,8.280771,50,398,2.717003
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_30.dzn,1,4.161538,1.532692,0.652447,7.321928,50,398,2.715182
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_20.dzn,1,4.131579,1.514912,0.660104,8.271463,50,398,2.727273
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_39.dzn,1,4.172691,1.557564,0.642028,8.154818,50,398,2.678986
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_46.dzn,1,4.236692,1.581749,0.632212,7.592457,50,398,2.678486
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_31.dzn,1,4.104457,1.523677,0.656307,7.491853,50,398,2.693784
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_44.dzn,1,4.084433,1.517252,0.659086,8.573647,102,814,2.691994
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_16.dzn,1,4.039247,1.493548,0.669546,7.599913,50,398,2.704464
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_5.dzn,1,4.08477,1.489943,0.671167,7.954196,50,398,2.741562
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_40.dzn,1,4.143249,1.547201,0.646328,8.184875,50,398,2.6779
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_3.dzn,1,4.253659,1.485366,0.673235,8.071462,50,398,2.863711
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3046_6.dzn,1,6.875,1.8125,0.551724,9.499846,16,94,3.793103
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_44.dzn,1,4.177504,1.537786,0.650286,7.523562,50,398,2.716571
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_45.dzn,1,4.482558,1.666667,0.6,7.467606,50,398,2.689535
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3011_8.dzn,1,5.25,1.5,0.666667,9.818582,16,94,3.5
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_12.dzn,1,4.093043,1.496087,0.66841,7.257388,50,398,2.735833
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_47.dzn,1,4.186029,1.563235,0.639699,7.67948,50,398,2.677799
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2506.dzn,1,5.807692,2.038462,0.490566,6.357552,26,128,2.849057
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_7.dzn,1,4.043539,1.492978,0.669802,7.741467,50,398,2.708373
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_32.dzn,1,4.084211,1.519883,0.657945,7.417853,50,398,2.687187
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_10.dzn,1,4.857143,1.5,0.666667,10.044394,16,94,3.238095
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_4.dzn,1,4.309091,1.490909,0.670732,9.773139,16,94,2.890244
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_d_244.dzn,1,3.057169,1.260298,0.793463,9.865733,1,1040,2.425751
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_6.dzn,1,4.818182,1.5,0.666667,9.739781,16,94,3.212121
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_1.dzn,1,5.055556,1.527778,0.654545,10.027906,16,94,3.309091
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_37.dzn,1,4.478102,1.656934,0.603524,8.204571,50,398,2.702643
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_48.dzn,1,4.144708,1.546436,0.646648,7.569856,50,398,2.680168
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_8.dzn,1,4.947368,1.5,0.666667,10.287712,16,94,3.298246
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j309_3.dzn,1,4.25641,1.5,0.666667,9.79604,16,94,2.837607
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_8.dzn,1,4.326923,1.490385,0.670968,10.451211,16,94,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j301_7.dzn,1,3.821429,1.482143,0.674699,9.269127,16,94,2.578313
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3021_1.dzn,1,4.125,1.5125,0.661157,10.092757,16,94,2.727273
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3021_9.dzn,1,4.09375,1.515625,0.659794,9.647458,16,94,2.701031
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j309_4.dzn,1,4.27381,1.511905,0.661417,9.67948,16,94,2.826772
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_1.dzn,1,4.316667,1.516667,0.659341,10.209453,16,94,2.846154
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_4.dzn,1,4.153333,1.5,0.666667,9.8009,16,94,2.768889
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_8.dzn,1,4.290698,1.523256,0.656489,10.342075,16,94,2.816794
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_6.dzn,1,4.267442,1.511628,0.661538,9.616549,16,94,2.823077
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_1.dzn,1,4.409091,1.5,0.666667,9.562242,16,94,2.939394
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_3.dzn,1,4.46,1.54,0.649351,10.109831,16,94,2.896104
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2514.dzn,1,5.807692,1.961538,0.509804,6.507795,26,128,2.960784
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_3.dzn,1,4.512821,1.525641,0.655462,9.95565,16,94,2.957983
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_4.dzn,1,4.253333,1.506667,0.663717,9.665336,16,94,2.823009
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_6.dzn,1,4.05566,1.493396,0.669615,8.144658,50,398,2.71573
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_5.dzn,1,4.303571,1.491071,0.670659,10.39339,16,94,2.886228
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3033_4.dzn,1,3.978261,1.586957,0.630137,9.665336,16,94,2.506849
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_9.dzn,1,4.318182,1.522727,0.656716,10.250298,16,94,2.835821
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3037_7.dzn,1,4.083333,1.510417,0.662069,9.921841,16,94,2.703448
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_4.dzn,1,4.093995,1.496519,0.668218,7.839204,50,398,2.735679
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_10.dzn,1,4.254237,1.533898,0.651934,10.188589,16,94,2.773481
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_19.dzn,1,4.482315,1.554662,0.643226,8.361944,50,398,2.883144
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_2.dzn,1,4.288462,1.548077,0.645963,9.503826,16,94,2.770186
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_3.dzn,1,4.266667,1.533333,0.652174,10.169925,16,94,2.782609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_4.dzn,1,4.264151,1.528302,0.654321,9.914385,16,94,2.790123
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_8.dzn,1,4.341463,1.54878,0.645669,10.41996,16,94,2.80315
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_6.dzn,1,4.164474,1.513158,0.66087,9.751544,16,94,2.752174
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_10.dzn,1,4.303797,1.537975,0.650206,9.887221,16,94,2.798354
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_1.dzn,1,4.372881,1.533898,0.651934,10.037547,16,94,2.850829
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_2.dzn,1,4.256098,1.518293,0.658635,10.033423,16,94,2.803213
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_3.dzn,1,4.343284,1.537313,0.650485,9.710806,16,94,2.825243
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_7.dzn,1,4.349206,1.531746,0.65285,10.367415,16,94,2.839378
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_5.dzn,1,4.337838,1.527027,0.654867,10.176173,16,94,2.840708
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_8.dzn,1,4.342105,1.552632,0.644068,9.726218,16,94,2.79661
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_4.dzn,1,4.575,1.5625,0.64,9.599913,16,94,2.928
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_5.dzn,1,4.423077,1.538462,0.65,9.881114,16,94,2.875
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_23.dzn,1,4.114085,1.523944,0.656192,8.214319,50,398,2.69963
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3027_4.dzn,1,5.6875,1.625,0.615385,9.457381,16,94,3.5
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_4.dzn,1,4.045149,1.497559,0.667753,8.948367,102,814,2.701161
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j305_7.dzn,1,4.081633,1.489796,0.671233,9.981567,16,94,2.739726
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j305_9.dzn,1,4.14,1.5,0.666667,9.873444,16,94,2.76
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_9.dzn,1,4.55,1.55,0.645161,9.873444,16,94,2.935484
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3026_10.dzn,1,6.0625,1.75,0.571429,10.120238,16,94,3.464286
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j309_2.dzn,1,4.115385,1.480769,0.675325,9.769838,16,94,2.779221
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la01_x2.dzn,1,2.970297,1.039604,0.961905,12.47624,101,705,2.857143
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3033_6.dzn,1,3.90625,1.59375,0.627451,10.048487,16,94,2.45098
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3037_8.dzn,1,4.172727,1.545455,0.647059,10.373953,16,94,2.7
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_8.dzn,1,4.038378,1.495135,0.668836,8.076816,50,398,2.701012
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la01_x3.dzn,1,2.980132,1.02649,0.974194,13.061202,151,1055,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3014_2.dzn,1,6.125,1.4375,0.695652,10.251482,16,94,4.26087
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la04_x2.dzn,1,2.970297,1.039604,0.961905,12.291746,101,705,2.857143
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la04_x3.dzn,1,2.980132,1.02649,0.974194,12.876709,151,1055,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la05_x3.dzn,1,2.980132,1.02649,0.974194,12.741678,151,1055,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la06_x2.dzn,1,2.980132,1.02649,0.974194,12.962896,151,1055,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j309_5.dzn,1,4.27451,1.519608,0.658065,9.523562,16,94,2.812903
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x2.dzn,1,2.980132,1.02649,0.974194,12.87075,151,1055,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la08_x2.dzn,1,2.980132,1.02649,0.974194,12.901244,151,1055,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_2.dzn,1,4.234694,1.520408,0.657718,9.588715,16,94,2.785235
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x2.dzn,1,2.980132,1.02649,0.974194,13.057653,151,1055,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la10_x2.dzn,1,2.980132,1.02649,0.974194,12.97298,151,1055,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3045_6.dzn,1,4.261905,1.52381,0.65625,10.11244,16,94,2.796875
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la07_x3.dzn,1,2.986726,1.017699,0.982609,13.455713,226,1580,2.934783
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la08_x3.dzn,1,2.986726,1.017699,0.982609,13.486207,226,1580,2.934783
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j305_4.dzn,1,4.064516,1.483871,0.673913,10.306062,16,94,2.73913
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la09_x3.dzn,1,2.986726,1.017699,0.982609,13.642616,226,1580,2.934783
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la11_x2.dzn,1,2.985075,1.0199,0.980488,13.385593,201,1405,2.926829
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la10_x3.dzn,1,2.986726,1.017699,0.982609,13.557942,226,1580,2.934783
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la13_x2.dzn,1,2.985075,1.0199,0.980488,13.340406,201,1405,2.926829
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la14_x2.dzn,1,2.985075,1.0199,0.980488,13.384244,201,1405,2.926829
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la15_x2.dzn,1,2.985075,1.0199,0.980488,13.410716,201,1405,2.926829
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la02_x2.dzn,1,2.970297,1.039604,0.961905,12.367961,101,705,2.857143
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la03_x2.dzn,1,2.970297,1.039604,0.961905,12.218563,101,705,2.857143
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la02_x3.dzn,1,2.980132,1.02649,0.974194,12.952923,151,1055,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la05_x2.dzn,1,2.970297,1.039604,0.961905,12.156715,101,705,2.857143
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la12_x3.dzn,1,2.990033,1.013289,0.986885,13.776022,301,2105,2.95082
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la14_x3.dzn,1,2.990033,1.013289,0.986885,13.969207,301,2105,2.95082
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la06_x3.dzn,1,2.986726,1.017699,0.982609,13.547859,226,1580,2.934783
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la18_x2.dzn,1,2.985075,1.044776,0.957143,13.340406,201,2410,2.857143
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la15_x3.dzn,1,2.990033,1.013289,0.986885,13.995679,301,2105,2.95082
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la19_x2.dzn,1,2.985075,1.044776,0.957143,13.384244,201,2410,2.857143
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la20_x2.dzn,1,2.985075,1.044776,0.957143,13.410716,201,2410,2.857143
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la03_x3.dzn,1,2.980132,1.02649,0.974194,12.803526,151,1055,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la16_x2.dzn,1,2.985075,1.044776,0.957143,13.385593,201,2410,2.857143
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la12_x2.dzn,1,2.985075,1.0199,0.980488,13.191059,201,1405,2.926829
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la17_x2.dzn,1,2.985075,1.044776,0.957143,13.191059,201,2410,2.857143
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la13_x3.dzn,1,2.990033,1.013289,0.986885,13.925369,301,2105,2.95082
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la16_x3.dzn,1,2.990033,1.0299,0.970968,13.970555,301,3610,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j305_8.dzn,1,4.064103,1.5,0.666667,10.356452,16,94,2.709402
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la17_x3.dzn,1,2.990033,1.0299,0.970968,13.776022,301,3610,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la18_x3.dzn,1,2.990033,1.0299,0.970968,13.925369,301,3610,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la19_x3.dzn,1,2.990033,1.0299,0.970968,13.969207,301,3610,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la21_x2.dzn,1,2.990033,1.0299,0.970968,13.964702,301,3610,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la20_x3.dzn,1,2.990033,1.0299,0.970968,13.995679,301,3610,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la11_x3.dzn,1,2.990033,1.013289,0.986885,13.970555,301,2105,2.95082
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack001.dzn,1,4.370968,1.403226,0.712644,10.60548,22,108,3.114943
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la23_x2.dzn,1,2.990033,1.0299,0.970968,13.981032,301,3610,2.903226
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/german-credit.dzn,1,25.375185,1.000185,0.999816,1.008966,1,999,25.370504
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la25_x2.dzn,1,2.990033,1.0299,0.970968,13.874405,301,3610,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3041_5.dzn,1,4.237288,1.525424,0.655556,10.344296,16,94,2.777778
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack002.dzn,1,4.305882,1.364706,0.732759,11.200899,29,143,3.155172
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_la_x/la22_x2.dzn,1,2.990033,1.0299,0.970968,13.838022,301,3610,2.903226
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_pack_d/pack004.dzn,1,4.059347,1.468843,0.680808,11.199059,25,123,2.763636
