@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC
@ATTRIBUTE direct_reducedClauses NUMERIC
@ATTRIBUTE directorder_CG-featuretime NUMERIC
@ATTRIBUTE csp_log_search_vars NUMERIC
@ATTRIBUTE support_VG-mean NUMERIC
@ATTRIBUTE support_reducedClauses NUMERIC
@ATTRIBUTE directorder_VG-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-VAR-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_VG-min NUMERIC
@ATTRIBUTE direct_TRINARY+ NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_nvarsOrig NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_VCG-VAR-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_nclausesOrig NUMERIC
@ATTRIBUTE support_VCG-VAR-max NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE direct_HORNY-VAR-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-min NUMERIC
@ATTRIBUTE directorder_nclauses NUMERIC
@ATTRIBUTE support_reducedVars NUMERIC
@ATTRIBUTE support_VG-max NUMERIC
@ATTRIBUTE support_nvarsOrig NUMERIC
@ATTRIBUTE direct_nvarsOrig NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE direct_nclausesOrig NUMERIC
@ATTRIBUTE direct_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_CG-mean NUMERIC
@ATTRIBUTE direct_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE directorder_VG-min NUMERIC
@ATTRIBUTE direct_VG-mean NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-max NUMERIC
@ATTRIBUTE directorder_VCG-VAR-min NUMERIC
@ATTRIBUTE direct_VG-max NUMERIC
@ATTRIBUTE direct_vars-clauses-ratio NUMERIC
@ATTRIBUTE directorder_CG-min NUMERIC
@ATTRIBUTE direct_VCG-VAR-entropy NUMERIC
@ATTRIBUTE directorder_CG-max NUMERIC
@ATTRIBUTE directorder_nvars NUMERIC
@ATTRIBUTE directorder_Basic-featuretime NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE direct_VCG-VAR-min NUMERIC
@ATTRIBUTE support_VG-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE direct_reducedVars NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE support_HORNY-VAR-min NUMERIC
@ATTRIBUTE direct_VG-min NUMERIC
@ATTRIBUTE directorder_Pre-featuretime NUMERIC
@ATTRIBUTE support_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE csp_percent_cumulative NUMERIC
@ATTRIBUTE directorder_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE directorder_KLB-featuretime NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-mean NUMERIC

@DATA
patt/super-os/super-os-taillard-7/super-os-taillard-7-7.xml,1,28.421053,47.894737,20.445048,19.195025,100,0.390648,0.00266,0.168792,0.582996,0.456018,0.999853,2.422049,0.315789,0.06337,20,0.561902,23.687711,19.395358,0.011318,0.591328,0.022169,0.000147,?,0.000322,100,?,0.055385,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.876904,0.0007,-1,2,?,1.780896,13.387613,?,?,?,?,0,2.000717,?,0.000625,?,?,?,6.61471,?,8.723196,0,10.784635,?,-1,11.683137,?,60.09,10.862637,?,?,0.756321,2.274426,?,?,?,?,?,?,73882,?,?,?,1.986785,1330626,?,?,?,?,0.000002,1330430,?,?,?,?,-1,?,?,-1,?,0.00003,?,0.00004,0.00004,?,0.000314,0.000005,?,?,-1,?,0,73686,0.19,0.000027,?,?,?,0,?,-1,?,?,4.2,?,-1,0,15.14,?,0.000021
patt/super-os/super-os-taillard-7/super-os-taillard-7-11.xml,1,28.421053,47.894737,21.354157,20.139817,100,0.384022,0.002421,0.157971,0.577726,0.438163,0.999867,2.520663,0.315789,0.059004,20,0.539274,24.008058,19.533318,0.011239,0.579126,0.019146,0.000133,?,0.000316,100,?,0.05478,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.799996,0.000681,-1,2,?,1.727954,12.785657,?,?,?,?,0,2.092276,?,0.00061,?,?,?,6.61471,?,6.590255,0,10.784635,?,-1,8.405552,?,60.1,10.862637,?,?,0.771485,2.187102,?,?,?,?,?,?,81166,?,?,?,2.071037,1478301,?,?,?,?,0.000002,1478105,?,?,?,?,-1,?,?,-1,?,0.000027,?,0.000036,0.000036,?,0.000309,0.000004,?,?,-1,?,0,80970,0.23,0.000025,?,?,?,0,?,-1,?,?,4.84,?,-1,0,18.36,?,0.000019
patt/super-os/super-os-taillard-7/super-os-taillard-7-5.xml,1,28.421053,47.894737,20.322401,19.112983,100,0.388339,0.002682,0.165078,0.581132,0.450059,0.999852,2.404127,0.315789,0.062148,20,0.554328,23.511334,19.383063,0.011277,0.587352,0.021179,0.000148,?,0.000321,100,?,0.055218,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.861907,0.000696,-1,2,?,1.776789,13.356452,?,?,?,?,0,1.990062,?,0.00062,?,?,?,6.61471,?,8.673128,0,10.784635,?,-1,11.604255,?,60.08,10.862637,?,?,0.752608,2.26216,?,?,?,?,?,?,73266,?,?,?,1.974132,1323500,?,?,?,?,0.000002,1323304,?,?,?,?,-1,?,?,-1,?,0.00003,?,0.00004,0.00004,?,0.000312,0.000005,?,?,-1,?,0,73070,0.21,0.000027,?,?,?,0,?,-1,?,?,4.2,?,-1,0,14.84,?,0.000022
patt/super-os/super-os-taillard-7/super-os-taillard-7-22.xml,1,?,?,?,?,?,0.390587,0.002666,0.168698,0.582946,0.455861,0.999852,2.421443,0.315789,0.060827,?,0.561714,?,?,0.01137,0.59123,0.021933,0.000148,?,0.000322,?,?,0.055383,?,?,?,?,?,?,?,?,?,?,?,0.865822,0.000703,?,?,?,1.783932,?,?,?,?,?,?,2.001028,?,0.000629,?,?,?,?,?,?,?,?,?,?,?,?,60.08,?,?,?,0.758068,2.275184,?,?,?,?,?,?,73722,?,?,?,1.986086,1327790,?,?,?,?,0.000002,1327594,?,?,?,?,?,?,?,-1,?,0.00003,?,0.00004,0.00004,?,0.000316,0.000005,?,?,-1,?,0,73526,0.23,0.000027,?,?,?,0,?,?,?,?,4.25,?,?,0,14.98,?,0.000022
patt/super-os/super-os-taillard-7/super-os-taillard-7-12.xml,1,28.421053,47.894737,21.517435,20.288732,100,0.385037,0.002386,0.159591,0.578552,0.440822,0.999869,2.544331,0.315789,0.05762,20,0.542688,24.014066,19.554476,0.011248,0.581058,0.019424,0.000131,?,0.000316,100,?,0.054843,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.786919,0.000682,-1,2,?,1.722429,12.7657,?,?,?,?,0,2.109899,?,0.000616,?,?,?,6.61471,?,7.110432,0,10.784635,?,-1,9.178601,?,60.09,10.862637,?,?,0.776552,2.181663,?,?,?,?,?,?,82346,?,?,?,2.089165,1498114,?,?,?,?,0.000002,1497918,?,?,?,?,-1,?,?,-1,?,0.000027,?,0.000036,0.000036,?,0.000309,0.000004,?,?,-1,?,0,82150,0.26,0.000024,?,?,?,0,?,-1,?,?,4.97,?,-1,0,19.24,?,0.000019
patt/super-os/super-os-taillard-7/super-os-taillard-7-10.xml,1,28.421053,47.894737,19.949937,18.684819,100,0.388818,0.002804,0.165915,0.581484,0.451493,0.999845,2.352812,0.315789,0.060132,20,0.556129,23.559305,19.318035,0.011359,0.588285,0.021239,0.000155,?,0.000324,100,?,0.055305,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.877798,0.000705,-1,2,?,1.80375,13.171177,?,?,?,?,0,1.947738,?,0.000617,?,?,?,6.61471,?,8.198452,0,10.784635,?,-1,11.058522,?,60.08,10.862637,?,?,0.744751,2.300394,?,?,?,?,?,?,70094,?,?,?,1.932354,1264057,?,?,?,?,0.000002,1263861,?,?,?,?,-1,?,?,-1,?,0.000032,?,0.000042,0.000042,?,0.000315,0.000005,?,?,-1,?,0,69898,0.2,0.000029,?,?,?,0,?,-1,?,?,4.01,?,-1,0,13.63,?,0.000023
patt/super-os/super-os-taillard-7/super-os-taillard-7-21.xml,1,28.421053,47.894737,20.297783,19.016105,100,0.389524,0.002709,0.167004,0.582078,0.453202,0.99985,2.396234,0.315789,0.062318,20,0.558298,23.891743,19.368477,0.011362,0.589445,0.021657,0.00015,?,0.000322,100,?,0.05532,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.880336,0.000703,-1,2,?,1.791202,13.699898,?,?,?,?,0,1.982204,?,0.000622,?,?,?,6.61471,?,8.594752,0,10.784635,?,-1,11.362189,?,60.1,10.862637,?,?,0.751932,2.282702,?,?,?,?,?,?,72542,?,?,?,1.966833,1307977,?,?,?,?,0.000002,1307781,?,?,?,?,-1,?,?,-1,?,0.000031,?,0.00004,0.00004,?,0.000315,0.000005,?,?,-1,?,0,72346,0.24,0.000028,?,?,?,0,?,-1,?,?,5.38,?,-1,0,19.39,?,0.000022
patt/super-os/super-os-taillard-7/super-os-taillard-7-6.xml,1,28.421053,47.894737,21.236761,19.855601,100,0.390094,0.002489,0.167809,0.582597,0.454315,0.999862,2.503588,0.315789,0.063888,20,0.559792,24.027423,19.492503,0.01143,0.590266,0.021944,0.000138,?,0.000319,100,?,0.055272,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.820602,0.0007,-1,2,?,1.742255,13.091105,?,?,?,?,0,2.067747,?,0.000628,?,?,?,6.61471,?,8.341153,0,10.784635,?,-1,10.28959,?,60.08,10.862637,?,?,0.769228,2.216593,?,?,?,?,?,?,78938,?,?,?,2.052811,1424830,?,?,?,?,0.000002,1424634,?,?,?,?,-1,?,?,-1,?,0.000028,?,0.000037,0.000037,?,0.000317,0.000004,?,?,-1,?,0,78742,0.22,0.000025,?,?,?,0,?,-1,?,?,4.68,?,-1,0,17.73,?,0.00002
patt/super-os/super-os-taillard-7/super-os-taillard-7-8.xml,1,28.421053,47.894737,20.59126,19.33908,100,0.386535,0.002621,0.162133,0.579696,0.44521,0.999856,2.428574,0.315789,0.059284,20,0.548179,23.908968,19.416822,0.011314,0.584043,0.020213,0.000144,?,0.00032,100,?,0.055054,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.850942,0.000694,-1,2,?,1.778294,12.939763,?,?,?,?,0,2.013183,?,0.000621,?,?,?,6.61471,?,7.518559,0,10.784635,?,-1,9.412501,?,60.08,10.862637,?,?,0.757655,2.26162,?,?,?,?,?,?,74970,?,?,?,1.99492,1358378,?,?,?,?,0.000002,1358182,?,?,?,?,-1,?,?,-1,?,0.000029,?,0.000039,0.000039,?,0.000312,0.000004,?,?,-1,?,0,74774,0.23,0.000027,?,?,?,0,?,-1,?,?,4.32,?,-1,0,15.52,?,0.000021
patt/super-os/super-os-taillard-7/super-os-taillard-7-30.xml,1,?,?,?,?,?,0.391888,0.002971,0.170959,0.58391,0.459676,0.999835,2.293235,0.315789,0.061869,?,0.566479,?,?,0.011428,0.593612,0.022643,0.000165,?,0.000328,?,?,0.05561,?,?,?,?,?,?,?,?,?,?,?,0.921144,0.000717,?,?,?,1.838443,?,?,?,?,?,?,1.894851,?,0.000624,?,?,?,?,?,?,?,?,?,?,?,?,60.09,?,?,?,0.734244,2.351397,?,?,?,?,?,?,66174,?,?,?,1.882365,1186637,?,?,?,?,0.000003,1186441,?,?,?,?,?,?,?,-1,?,0.000034,?,0.000044,0.000044,?,0.000319,0.000005,?,?,-1,?,0,65978,0.24,0.00003,?,?,?,0,?,?,?,?,4.72,?,?,0,16.26,?,0.000024
patt/super-os/super-os-taillard-7/super-os-taillard-7-27.xml,1,?,?,?,?,?,0.393828,0.002817,0.17401,0.585515,0.464363,0.999843,2.361296,0.315789,0.065164,?,0.572455,?,?,0.011384,0.596618,0.023618,0.000157,?,0.000326,?,?,0.055694,?,?,?,?,?,?,?,?,?,?,?,0.918924,0.000712,?,?,?,1.814609,?,?,?,?,?,?,1.946575,?,0.000632,?,?,?,?,?,?,?,?,?,?,?,?,60.1,?,?,?,0.746245,2.324752,?,?,?,?,?,?,69766,?,?,?,1.935692,1249335,?,?,?,?,0.000002,1249139,?,?,?,?,?,?,?,-1,?,0.000032,?,0.000042,0.000042,?,0.000318,0.000005,?,?,-1,?,0,69570,0.26,0.000029,?,?,?,0,?,?,?,?,5.07,?,?,0,18.44,?,0.000023
patt/super-os/super-os-taillard-7/super-os-taillard-7-4.xml,1,28.421053,47.894737,21.447611,20.174241,100,0.387824,0.002413,0.164104,0.58079,0.448253,0.999867,2.535038,0.315789,0.065109,20,0.55214,24.082247,19.538223,0.0113,0.586236,0.02115,0.000133,?,0.000316,100,?,0.055067,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.788069,0.000688,-1,2,?,1.695977,13.456354,?,?,?,?,0,2.097389,?,0.00062,?,?,?,6.61471,?,9.016024,0,10.784635,?,-1,10.976618,?,60.08,10.862637,?,?,0.772535,2.150507,?,?,?,?,?,?,81438,?,?,?,2.080105,1475537,?,?,?,?,0.000002,1475341,?,?,?,?,-1,?,?,-1,?,0.000027,?,0.000036,0.000036,?,0.000312,0.000004,?,?,-1,?,0,81242,0.23,0.000025,?,?,?,0,?,-1,?,?,4.89,?,-1,0,18.36,?,0.000019
patt/super-os/super-os-taillard-7/super-os-taillard-7-1.xml,1,28.421053,47.894737,20.832667,19.586022,100,0.386605,0.002557,0.162211,0.579769,0.445298,0.999859,2.459157,0.315789,0.060588,20,0.548301,23.8398,19.453251,0.011297,0.584124,0.020324,0.000141,?,0.000319,100,?,0.055033,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.839164,0.000691,-1,2,?,1.758086,12.821973,?,?,?,?,0,2.037938,?,0.000616,?,?,?,6.61471,?,7.192041,0,10.784635,?,-1,9.086349,?,60.12,10.862637,?,?,0.762083,2.232982,?,?,?,?,?,?,76854,?,?,?,2.019573,1393139,?,?,?,?,0.000002,1392943,?,?,?,?,-1,?,?,-1,?,0.000029,?,0.000038,0.000038,?,0.000312,0.000004,?,?,-1,?,0,76658,0.26,0.000026,?,?,?,0,?,-1,?,?,5.94,?,-1,0,22.41,?,0.000021
patt/super-os/super-os-taillard-7/super-os-taillard-7-24.xml,1,?,?,?,?,?,0.390781,0.002554,0.168952,0.583133,0.45617,0.999859,2.471122,0.315789,0.066909,?,0.562156,?,?,0.011364,0.591477,0.022507,0.000141,?,0.00032,?,?,0.055351,?,?,?,?,?,?,?,?,?,?,?,0.82754,0.000699,?,?,?,1.726019,?,?,?,?,?,?,2.04061,?,0.000627,?,?,?,?,?,?,?,?,?,?,?,?,60.09,?,?,?,0.762765,2.1972,?,?,?,?,?,?,76930,?,?,?,2.02647,1386504,?,?,?,?,0.000002,1386308,?,?,?,?,?,?,?,-1,?,0.000029,?,0.000038,0.000038,?,0.000315,0.000004,?,?,-1,?,0,76734,0.2,0.000026,?,?,?,0,?,?,?,?,4.42,?,?,0,16.34,?,0.000021
patt/super-os/super-os-taillard-7/super-os-taillard-7-29.xml,1,28.421053,47.894737,20.736441,19.493589,100,0.390404,0.002581,0.168356,0.582822,0.45527,0.999857,2.457807,0.315789,0.06528,20,0.560966,23.476319,19.439669,0.011297,0.590858,0.022217,0.000143,?,0.00032,100,?,0.055333,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.841408,0.000696,-1,2,?,1.741499,13.364682,?,?,?,?,0,2.030414,?,0.000616,?,?,?,6.61471,?,7.831659,0,10.784635,?,-1,10.68839,?,60.08,10.862637,?,?,0.761163,2.216171,?,?,?,?,?,?,76146,?,?,?,2.015894,1372784,?,?,?,?,0.000002,1372588,?,?,?,?,-1,?,?,-1,?,0.000029,?,0.000038,0.000038,?,0.000313,0.000004,?,?,-1,?,0,75950,0.24,0.000026,?,?,?,0,?,-1,?,?,4.39,?,-1,0,16.02,?,0.000021
patt/super-os/super-os-taillard-7/super-os-taillard-7-14.xml,1,28.421053,47.894737,21.977261,20.736441,100,0.385203,0.002286,0.159807,0.578713,0.441093,0.999875,2.597524,0.315789,0.063453,20,0.54308,24.051115,19.617173,0.011242,0.5813,0.019948,0.000125,?,0.000313,100,?,0.054814,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.752938,0.000678,-1,2,?,1.66863,13.217503,?,?,?,?,0,2.152737,?,0.000614,?,?,?,6.61471,?,8.920223,0,10.784635,?,-1,10.890598,?,60.09,10.862637,?,?,0.781572,2.107525,?,?,?,?,?,?,85946,?,?,?,2.132447,1564570,?,?,?,?,0.000002,1564374,?,?,?,?,-1,?,?,-1,?,0.000026,?,0.000034,0.000034,?,0.000309,0.000004,?,?,-1,?,0,85750,0.28,0.000023,?,?,?,0,?,-1,?,?,5.28,?,-1,0,20.33,?,0.000018
patt/super-os/super-os-taillard-7/super-os-taillard-7-20.xml,1,?,?,?,?,?,0.386103,0.002655,0.161452,0.579338,0.4441,0.999854,2.411088,0.315789,0.058546,?,0.546778,?,?,0.011298,0.583266,0.02,0.000146,?,0.00032,?,?,0.055035,?,?,?,?,?,?,?,?,?,?,?,0.839297,0.000694,?,?,?,1.772136,?,?,?,?,?,?,1.999321,?,0.000611,?,?,?,?,?,?,?,?,?,?,?,?,60.08,?,?,?,0.754521,2.253117,?,?,?,?,?,?,74014,?,?,?,1.981157,1341477,?,?,?,?,0.000002,1341281,?,?,?,?,?,?,?,-1,?,0.00003,?,0.00004,0.00004,?,0.000312,0.000004,?,?,-1,?,0,73818,0.21,0.000027,?,?,?,0,?,?,?,?,4.22,?,?,0,15.6,?,0.000021
patt/super-os/super-os-taillard-7/super-os-taillard-7-13.xml,1,28.421053,47.894737,22.068076,20.775771,100,0.387755,0.002277,0.163922,0.580771,0.447895,0.999875,2.610957,0.315789,0.065047,20,0.551676,24.041145,19.622617,0.011293,0.586014,0.021066,0.000125,?,0.000314,100,?,0.055005,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.771461,0.000683,-1,2,?,1.680806,13.20503,?,?,?,?,0,2.158842,?,0.000605,?,?,?,6.61471,?,7.903073,0,10.784635,?,-1,10.15474,?,60.11,10.862637,?,?,0.783784,2.123623,?,?,?,?,?,?,86266,?,?,?,2.141276,1564950,?,?,?,?,0.000002,1564754,?,?,?,?,-1,?,?,-1,?,0.000026,?,0.000034,0.000034,?,0.000311,0.000004,?,?,-1,?,0,86070,0.32,0.000023,?,?,?,0,?,-1,?,?,6.93,?,-1,0,27.39,?,0.000018
patt/super-os/super-os-taillard-7/super-os-taillard-7-17.xml,1,28.421053,47.894737,20.952327,19.734462,100,0.387833,0.002519,0.164175,0.580768,0.448471,0.999861,2.481489,0.315789,0.061727,20,0.552357,24.072022,19.47493,0.011259,0.58633,0.020888,0.000139,?,0.000319,100,?,0.055111,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.83905,0.000689,-1,2,?,1.750182,13.091435,?,?,?,?,0,2.053517,?,0.000618,?,?,?,6.61471,?,7.026522,0,10.784635,?,-1,8.758794,?,60.09,10.862637,?,?,0.765686,2.227848,?,?,?,?,?,?,77998,?,?,?,2.036669,1411917,?,?,?,?,0.000002,1411721,?,?,?,?,-1,?,?,-1,?,0.000028,?,0.000037,0.000037,?,0.000311,0.000004,?,?,-1,?,0,77802,0.22,0.000026,?,?,?,0,?,-1,?,?,4.52,?,-1,0,17.3,?,0.00002
patt/super-os/super-os-taillard-7/super-os-taillard-7-3.xml,1,28.421053,47.894737,21.540659,20.214664,100,0.390529,0.002403,0.168466,0.582971,0.455322,0.999867,2.54893,0.315789,0.066734,20,0.56107,23.820845,19.543972,0.011353,0.590944,0.022331,0.000133,?,0.000317,100,?,0.055269,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.807289,0.000693,-1,2,?,1.708599,12.8969,?,?,?,?,0,2.103669,?,0.00061,?,?,?,6.61471,?,7.624983,0,10.784635,?,-1,10.004877,?,60.08,10.862637,?,?,0.774965,2.1669,?,?,?,?,?,?,81758,?,?,?,2.08919,1475917,?,?,?,?,0.000002,1475721,?,?,?,?,-1,?,?,-1,?,0.000027,?,0.000036,0.000036,?,0.000314,0.000004,?,?,-1,?,0,81562,0.23,0.000025,?,?,?,0,?,-1,?,?,4.93,?,-1,0,18.46,?,0.000019
patt/super-os/super-os-taillard-7/super-os-taillard-7-9.xml,1,28.421053,47.894737,21.283797,20.07486,100,0.387441,0.002436,0.163499,0.580475,0.447313,0.999866,2.522024,0.315789,0.063498,20,0.550902,23.615373,19.52404,0.011236,0.585563,0.020863,0.000134,?,0.000317,100,?,0.055047,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.801392,0.000685,-1,2,?,1.710404,13.173833,?,?,?,?,0,2.087426,?,0.00061,?,?,?,6.61471,?,7.439439,0,10.784635,?,-1,10.255038,?,60.09,10.862637,?,?,0.771044,2.168238,?,?,?,?,?,?,80654,?,?,?,2.069772,1461817,?,?,?,?,0.000002,1461621,?,?,?,?,-1,?,?,-1,?,0.000027,?,0.000036,0.000036,?,0.00031,0.000004,?,?,-1,?,0,80458,0.22,0.000025,?,?,?,0,?,-1,?,?,4.75,?,-1,0,17.95,?,0.00002
patt/super-os/super-os-taillard-7/super-os-taillard-7-19.xml,1,28.421053,47.894737,21.817424,20.639767,100,0.384819,0.002307,0.159199,0.578399,0.440125,0.999874,2.584795,0.315789,0.061861,20,0.541808,23.942734,19.603749,0.011181,0.580583,0.019664,0.000126,?,0.000314,100,?,0.054794,?,?,?,100,?,10.784635,?,-1,?,11.39607,?,0.765577,0.000675,-1,2,?,1.68213,13.25886,?,?,?,?,0,2.142996,?,0.000605,?,?,?,6.61471,?,8.001434,0,10.784635,?,-1,10.445725,?,60.09,10.862637,?,?,0.780182,2.124146,?,?,?,?,?,?,85162,?,?,?,2.122343,1550850,?,?,?,?,0.000002,1550654,?,?,?,?,-1,?,?,-1,?,0.000026,?,0.000034,0.000034,?,0.000307,0.000004,?,?,-1,?,0,84966,0.24,0.000024,?,?,?,0,?,-1,?,?,5.16,?,-1,0,20.02,?,0.000019
