@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2518.dzn,1,5.615385,1.961538,0.509804,6.169925,26,128,2.862745,0.010707,26,0.002551,2.038462,12.257388,4.923077,0.941176,7.2,9,0.166023,123.3985,3,3,-31.766444,72,376.498413,17.64837,3.401204,21.538462,0.675779,6.162649,2.695095,0.664409,1868,0.41599
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_9.dzn,1,4.586207,1.482759,0.674419,10.033423,16,94,3.093023,1.612662,16,0.516645,2.724138,2,1.62069,0.709302,1,3,1.022844,150.501345,3,4,-9.027598,1048,1618.737518,22.182962,3.712613,7.448276,0.77311,6.343377,1.629839,0.768769,16603,1.224469
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_8.dzn,1,4.019221,1.496883,0.668055,8.930737,102,814,2.68506,6.584788,102,0.551225,2.987013,2,0.105714,0.669877,1,2,4.47844,544.774978,3,6,-0.848583,488,8447.318855,13.523555,-1,6.023377,-1,4.574063,0.122962,-1,64963,0.932369
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2502.dzn,1,5.807692,1.961538,0.509804,6.169925,26,128,2.960784,0.010707,26,0.002155,2.269231,12.257388,4.923077,0.941176,8,6,0.1752,117.228575,3,3,-31.823624,72,356.561905,18.258116,3.246121,21.692308,0.696065,6.165074,2.776747,0.737677,1868,0.376774
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2516.dzn,1,5.461538,1.961538,0.509804,6.266787,26,128,2.784314,0.01001,26,0.001827,2.192308,12.456611,4.923077,0.941176,8.555556,1,0.378077,112.802158,4,3,-31.694355,77,453.469444,17.441154,3.058915,16.692308,0.673233,6.263014,2.767183,0.731868,1998,0.41599
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2520.dzn,1,5.230769,1.807692,0.553191,6.303781,26,128,2.893617,0.009756,26,0.001834,2.038462,12.532599,4.923077,0.93617,9.875,2,0.303837,138.683176,3,3,-31.881076,79,451.286905,18.232753,3.174439,19.846154,0.679168,6.299793,2.705274,0.761974,2050,0.443632
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_28.dzn,1,4.063564,1.506561,0.663763,8.312883,102,814,2.697244,6.059676,102,0.541331,2.989645,2,0.083453,0.671181,1,2,4.88096,839.601178,3,6,-0.678012,318,9969.648537,12.815345,-1,5.983596,-1,4.310163,0.083965,-1,51736,0.932383
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_36.dzn,1,4.085228,1.517414,0.659016,9.209453,102,814,2.69223,7.347736,102,0.555423,2.989654,2,0.083385,0.67353,1,2,4.881704,930.15479,3,6,-0.678776,592,10249.477353,14.086704,-1,5.98279,-1,4.748094,0.087072,-1,79700,0.936683
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_21.dzn,1,4.250877,1.559649,0.64117,8.144658,50,398,2.725534,2.982766,50,0.530553,2.914035,2,0.698246,0.700787,1,2,2.138472,236.195089,3,6,-5.204803,283,1363.648019,13.840235,5.127464,8.136842,0.716761,4.66202,0.776274,0.931967,15181,1.044049
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_8.dzn,1,4.066176,1.492647,0.669951,6.988685,26,206,2.724138,3.342439,26,0.51533,2.952206,2,0.378676,0.673645,1,3,2.214115,111.818955,3,6,-2.451407,127,610.997113,11.396902,4.138967,5.808824,0.696446,3.804793,0.341685,0.814772,4331,1.013064
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/sonar.dzn,1,50.874266,1.000367,0.999633,1.032214,1,207,50.855596,1.369445,2110,0.000436,90.57489,1,0.037996,0.384404,0.004751,2,1.095845,421,357,0,2.576989,208,3571.889163,50.856826,-1,368.441997,-1,1.000006,0.967126,-1,11102,3.822072
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_35.dzn,1,4.836066,1.688525,0.592233,7.392317,26,206,2.864078,2.601112,26,0.501812,2.897541,2,0.844262,0.720874,1,2,1.734033,184.807936,3,6,-5.597346,168,458.213667,14.407144,4.549617,6.942623,0.732169,4.573528,0.778635,0.870223,4796,1.091266
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_2.dzn,1,6.918919,1.391892,0.718447,7.994353,50,398,4.970874,0.684824,50,0.340935,2.337838,2,5.378378,0.825243,1,3,0.648367,391.723318,3,6,-44.236436,255,1479.151085,36.474953,3.758078,33.675676,0.847928,6.633994,2.241627,1.044142,12790,1.080616
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_27.dzn,1,4.36855,1.541769,0.648606,7.459432,50,398,2.833466,3.292525,50,0.522956,2.939803,2,0.488943,0.690837,1,2,2.465724,365.512149,3,6,-3.591334,176,1137.938008,13.27143,5.245526,7.587224,0.730637,4.182502,0.522791,1.028467,10323,1.002828
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/anneal.dzn,1,13.438776,1.000224,0.999776,1.010672,1,811,13.435762,4.102123,2244,0.000113,228.714061,1,0.09094,0.120291,0.004357,1,1.618959,820.665336,1252,0,0.929855,812,7379.784024,13.436734,-1,188.120206,-1,1.000001,0.901945,-1,18646,1.600866
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_15.dzn,1,4.059892,1.495289,0.668767,7.118941,50,398,2.715122,3.736886,50,0.518285,2.966353,2,0.267833,0.674167,1,3,2.913962,234.925055,3,6,-1.936328,139,1589.443991,11.419671,5.231021,6.293405,0.699409,3.823457,0.258857,0.918421,9818,0.966313
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2512.dzn,1,5.923077,2.076923,0.481481,6.442943,26,128,2.851852,0.008857,26,0.001873,2.076923,12.817983,4.923077,0.944444,9.666667,8,0.155813,141.744757,3,3,-31.838638,87,414.130952,18.36426,3.161941,22.461538,0.671862,6.437914,2.67079,0.735492,2258,0.36056
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_11.dzn,1,4.325301,1.487952,0.672065,7.483816,50,398,2.906883,3.046789,50,0.52485,2.924699,2,0.599398,0.683198,1,3,2.323301,366.706973,3,6,-4.43473,179,1037.815396,13.69516,5.142139,8.195783,0.746608,4.125678,0.626399,1.034918,10171,1.001903
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_34.dzn,1,12.08,3.22,0.310559,8.044394,50,398,3.751553,0.003183,50,0.000228,1.96,16.055621,7.96,0.962733,18.857143,2,0.136857,394.175312,2,6,-66.320151,264,1200.284249,30.178557,2.951336,47.12,0.759692,8.044188,2.427381,1.202646,13194,0.229618
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_40.dzn,1,4.271084,1.592369,0.627995,7.33985,26,206,2.682219,3.43681,26,0.518473,2.949799,2,0.413655,0.69483,1,2,2.150441,110.09775,3,6,-2.68881,162,639.187181,12.139891,4.490742,5.84739,0.690387,4.195173,0.377808,0.78608,5150,1.042453
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_35.dzn,1,4.585507,1.624638,0.615522,8.285402,50,398,2.82248,3.285155,50,0.529192,2.928986,2,0.576812,0.709188,1,2,2.334996,405.984709,3,6,-4.264745,312,1307.689797,15.066602,5.38185,8.052174,0.724715,4.819241,0.640497,1.043069,16876,1.026966
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_14.dzn,1,4.048474,1.495512,0.668667,7.238405,50,398,2.707083,3.550448,50,0.520834,2.956014,2,0.357271,0.677071,1,2,2.586357,166.483309,3,6,-2.605981,151,1330.998081,11.626122,5.205045,6.342908,0.700949,3.918017,0.376162,0.88629,9672,0.979817
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_18.dzn,1,10,2.18,0.458716,7.936638,50,398,4.587156,0.004002,50,0.000354,1.96,15.831456,7.96,0.944954,20.416667,2,0.136857,388.895259,2,6,-66.476383,245,1315.540404,36.405829,2.748874,47.12,0.817212,7.936254,2.271149,1.199242,12243,0.307457
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_24.dzn,1,4.083167,1.516932,0.659225,8.076816,50,398,2.691727,4.814631,50,0.537278,2.975598,2,0.198207,0.676625,1,2,3.181451,242.304468,3,6,-1.439531,270,2252.63644,12.642475,4.838068,5.967131,-1,4.285937,0.197864,0.871472,17414,0.961717
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_22.dzn,1,4.136986,1.52911,0.653975,8.087463,50,398,2.705487,4.030979,50,0.53645,2.958048,2,0.340753,0.683651,1,2,2.696948,226.44896,3,6,-2.475721,272,1587.851812,13.007291,5.137774,6.606164,0.69837,4.39028,0.379611,0.907964,15833,0.986276
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/vowel.dzn,1,20.469033,1.000206,0.999794,1.009042,1,989,20.464822,4.768062,1488,0.000092,267.861728,1,0.101749,0.223719,0.002268,1,2.11795,998.951285,1802,0,0.399908,990,9197.960518,20.465743,-1,146.973868,-1,1.000001,0.400189,-1,20428,1.8086
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_28.dzn,1,4.132392,1.515004,0.660064,7.459432,50,398,2.727643,4.376506,50,0.525562,2.978376,2,0.17564,0.675502,1,2,3.330075,365.512149,3,6,-1.284999,176,2388.480984,12.00753,4.164458,5.929391,-1,3.984788,0.161326,0.945245,13228,0.953933
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3037_3.dzn,1,4.162162,1.527027,0.654867,10.370687,16,94,2.725664,1.890712,16,0.532462,2.783784,2,1.27027,0.707965,1,3,1.189555,103.706874,3,4,-6.799319,1324,2522.7368,18.647201,4.182861,6.324324,0.764946,6.362407,1.553808,0.705568,21293,1.235607
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_43.dzn,1,4.553425,1.617808,0.61812,7.569856,50,398,2.814564,3.191829,50,0.518696,2.932877,2,0.545205,0.707028,1,2,2.377526,370.922925,3,6,-4.022666,190,1070.172152,13.740152,5.379577,7.884932,0.724658,4.417479,0.582302,1.035909,10855,1.023082
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_38.dzn,1,4.231183,1.577061,0.634091,8.23362,50,398,2.682955,4.017326,50,0.536182,2.956093,2,0.356631,0.69375,1,2,2.648048,247.00859,3,6,-2.595141,301,1594.855081,13.327845,5.374041,6.539427,0.695752,4.58254,0.406364,0.896261,17175,1.003468
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_d_301.dzn,1,3.057583,1.2601,0.793588,10.019591,1,1025,2.42646,8.771334,101,0.865127,5.487114,2,0.087182,0.409585,1,2,4.637852,1001.959073,6,5,-0.750766,1038,12895.975955,10.119301,-1,4.328995,-1,3.514537,0.099007,-1,128135,0.971085
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_43.dzn,1,4.953271,1.714953,0.583106,6.714246,26,206,2.888283,2.317919,26,0.483428,2.883178,2,0.962617,0.72752,1,2,1.653635,167.856138,3,6,-6.396093,105,345.223248,13.537804,4.72836,7.214953,0.734186,4.274691,0.843164,0.874958,3100,1.102843
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/vehicle.dzn,1,31.289107,1.000221,0.999779,1.010313,1,845,31.282196,4.237672,1786,0.000108,151.762815,1,0.09335,0.23647,0.002491,1,1.689449,854.724514,1258,0,0.915812,846,8069.924161,31.283159,-1,163.760274,-1,1.000001,0.618075,-1,18948,2.061221
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_36.dzn,1,4.179078,1.538121,0.650144,8.280771,50,398,2.717003,5.140504,50,0.540493,2.97828,2,0.176418,0.680403,1,2,3.324883,405.757768,3,6,-1.287914,311,2508.843857,13.241582,4.234838,5.933511,-1,4.423563,0.162784,0.934926,19956,0.962002
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_30.dzn,1,4.161538,1.532692,0.652447,7.321928,50,398,2.715182,3.521672,50,0.521639,2.952885,2,0.382692,0.685696,1,2,2.593622,226.979771,3,6,-2.789222,160,1315.221476,12.02744,5.28332,6.742308,0.703218,4.049867,0.398343,0.950192,9972,0.994471
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_20.dzn,1,4.131579,1.514912,0.660104,8.271463,50,398,2.727273,5.148341,50,0.540719,2.978509,2,0.174561,0.675449,1,2,3.335371,405.301688,3,6,-1.276431,309,2532.038728,13.169195,4.167105,5.923684,-1,4.359237,0.162386,0.944772,19904,0.95374
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_39.dzn,1,4.172691,1.557564,0.642028,8.154818,50,398,2.678986,4.436748,50,0.537023,2.967202,2,0.266399,0.687151,1,2,2.879486,236.489725,3,6,-1.931666,285,1810.660365,12.966893,5.329146,6.210174,0.68914,4.45492,0.295155,0.869709,17132,0.98574
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_46.dzn,1,4.236692,1.581749,0.632212,7.592457,50,398,2.678486,3.668144,50,0.524482,2.953422,2,0.378327,0.695313,1,2,2.594427,220.181254,3,6,-2.755898,193,1370.881143,12.396777,5.394829,6.595057,0.69546,4.284325,0.407522,0.884547,11650,1.008638
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_31.dzn,1,4.104457,1.523677,0.656307,7.491853,50,398,2.693784,3.980072,50,0.52594,2.965877,2,0.277159,0.68053,1,2,2.850298,209.771887,3,6,-2.004363,180,1640.651798,11.95681,5.333175,6.194986,0.696259,4.064923,0.295361,0.885273,11768,0.978379
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_44.dzn,1,4.084433,1.517252,0.659086,8.573647,102,814,2.691994,6.476012,102,0.545773,2.98975,2,0.082606,0.673467,1,2,4.894839,865.938366,3,6,-0.672874,381,10127.912199,13.200167,-1,5.973615,-1,4.456964,0.083935,-1,58361,0.936525
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_16.dzn,1,4.039247,1.493548,0.669546,7.599913,50,398,2.704464,4.335386,50,0.528287,2.973118,2,0.213978,0.672066,1,3,3.083428,220.397472,3,6,-1.541893,194,1973.546533,11.953238,4.979839,5.975269,-1,4.016381,0.221582,0.892549,13312,0.955768
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_5.dzn,1,4.08477,1.489943,0.671167,7.954196,50,398,2.741562,3.228851,50,0.533777,2.929598,2,0.571839,0.682739,1,2,2.273915,222.717497,3,6,-4.23211,248,1529.012199,13.142241,5.091674,7.284483,0.713323,4.343875,0.638924,0.937312,13685,1.012108
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_40.dzn,1,4.143249,1.547201,0.646328,8.184875,50,398,2.6779,4.753912,50,0.538351,2.973106,2,0.218441,0.683576,1,2,3.067336,220.991634,3,6,-1.57933,291,2133.742914,12.885554,5.043764,5.959385,-1,4.421239,0.229439,0.859673,18089,0.973765
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_3.dzn,1,4.253659,1.485366,0.673235,8.071462,50,398,2.863711,3.494746,50,0.536656,2.939024,2,0.485366,0.678982,1,3,2.461364,395.501656,3,6,-3.57382,269,1276.625206,14.173192,5.029446,7.578049,0.734485,4.345968,0.545279,1.061231,14982,0.986692
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3046_6.dzn,1,6.875,1.8125,0.551724,9.499846,16,94,3.793103,0.067696,16,0.009936,1.625,18.536019,5.875,0.862069,87.5,6,0.15048,142.497688,2,4,-36.946931,724,1673.404762,35.937966,2.822824,13.875,0.784175,9.45188,1.805037,0.580761,11385,0.578795
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_44.dzn,1,4.177504,1.537786,0.650286,7.523562,50,398,2.716571,4.446639,50,0.526682,2.978471,2,0.174868,0.680286,1,2,3.333748,368.654536,3,6,-1.277028,184,2402.987546,12.140295,4.247871,5.925308,-1,4.06606,0.158556,0.933978,13646,0.961673
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_45.dzn,1,4.482558,1.666667,0.6,7.467606,50,398,2.689535,2.730607,50,0.507346,2.905039,2,0.771318,0.722093,1,2,2.092825,209.092955,3,6,-5.765953,177,1030.021211,13.075171,5.366756,8.151163,0.706388,4.547088,0.795183,0.921988,9775,1.062755
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3011_8.dzn,1,5.25,1.5,0.666667,9.818582,16,94,3.5,0.033528,16,0.005134,1.6875,19.424062,5.875,0.833333,97.375,8,0.116422,117.822986,2,4,-36.453173,903,2868.725,34.294003,3.069774,13.875,0.745346,9.783065,2.055037,0.457905,14324,0.900022
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_12.dzn,1,4.093043,1.496087,0.66841,7.257388,50,398,2.735833,4.167665,50,0.521089,2.978261,2,0.173043,0.671316,1,3,3.344765,355.612004,3,6,-1.271272,153,2341.785725,11.671741,3.908565,5.921739,-1,3.847689,0.094797,0.954411,12146,0.946374
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_47.dzn,1,4.186029,1.563235,0.639699,7.67948,50,398,2.677799,4.03634,50,0.528092,2.963971,2,0.292647,0.689087,1,2,2.789771,207.345963,3,6,-2.129543,205,1587.188226,12.332529,5.32197,6.330882,0.688329,4.249655,0.308302,0.869151,12864,0.990168
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2506.dzn,1,5.807692,2.038462,0.490566,6.357552,26,128,2.849057,0.009398,26,0.002133,2.653846,12.642954,4.923077,0.943396,8.2,9,0.187906,114.435936,5,3,-31.545959,82,420.553968,18.100774,3.441252,20.615385,0.692359,6.351426,2.915579,0.728468,2128,0.403528
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_7.dzn,1,4.043539,1.492978,0.669802,7.741467,50,398,2.708373,4.131432,50,0.531119,2.96559,2,0.279494,0.674036,1,2,2.83648,232.24401,3,6,-2.023956,214,1708.844752,12.25279,5.229637,6.136236,0.699075,4.110624,0.309289,0.898935,13441,0.966127
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_32.dzn,1,4.084211,1.519883,0.657945,7.417853,50,398,2.687187,4.101018,50,0.524638,2.971345,2,0.232749,0.678338,1,2,2.987333,185.446313,3,6,-1.678928,171,1917.837366,11.734863,5.134337,5.934503,-1,4.001892,0.234971,0.858705,11864,0.968329
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_10.dzn,1,4.857143,1.5,0.666667,10.044394,16,94,3.238095,1.270551,16,0.476274,2.619048,2,2.238095,0.730159,1,3,0.878418,150.665912,3,4,-12.651791,1056,1953.304762,25.026019,3.909904,8.428571,0.783221,6.917152,2.083596,0.717707,16749,1.26813
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_4.dzn,1,4.309091,1.490909,0.670732,9.773139,16,94,2.890244,2.389119,16,0.548352,2.854545,2,0.854545,0.689024,1,3,1.375352,146.597088,3,4,-4.59839,875,1146.985322,18.17804,3.72074,6.290909,0.751351,5.576866,1.020986,0.741966,14014,1.119373
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_d_244.dzn,1,3.057169,1.260298,0.793463,9.865733,1,1040,2.425751,8.650494,101,0.860875,5.487393,2,0.086544,0.409574,1,2,4.666316,986.573327,6,5,-0.747241,933,13145.755238,9.980641,-1,4.311059,-1,3.47144,0.096439,-1,118050,0.971013
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_6.dzn,1,4.818182,1.5,0.666667,9.739781,16,94,3.212121,1.317663,16,0.480182,2.636364,2,2.136364,0.727273,1,3,0.929335,146.096709,3,4,-12.293833,855,1675.025974,23.829245,3.402413,8.272727,0.784894,6.629689,1.754606,0.683063,13537,1.262884
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_1.dzn,1,5.055556,1.527778,0.654545,10.027906,16,94,3.309091,1.115945,16,0.445591,2.583333,2,2.611111,0.745455,1,3,0.785852,150.41859,3,4,-15.023861,1044,2092.199323,26.560488,3.326218,9.111111,0.793193,7.263669,2.090899,0.646582,16520,1.27193
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_37.dzn,1,4.478102,1.656934,0.603524,8.204571,50,398,2.702643,2.936181,50,0.521227,2.910584,2,0.726277,0.719163,1,2,2.114735,221.523421,3,6,-5.400821,295,1300.218165,14.271118,5.273239,8.339416,0.704071,4.911684,0.800374,0.920917,15737,1.057828
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_48.dzn,1,4.144708,1.546436,0.646648,7.569856,50,398,2.680168,4.305803,50,0.527229,2.973542,2,0.214903,0.68331,1,2,3.105982,219.525813,3,6,-1.554195,190,2038.466712,12.021081,4.986673,5.987041,-1,4.125103,0.214497,0.864565,13099,0.975366
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3029_8.dzn,1,4.947368,1.5,0.666667,10.287712,16,94,3.298246,1.170054,16,0.462116,2.578947,2,2.473684,0.736842,1,3,0.838497,154.315686,3,4,-14.08374,1250,2536.795094,26.731951,3.897479,8.736842,0.79513,7.285442,2.225233,0.672136,19820,1.276968
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j309_3.dzn,1,4.25641,1.5,0.666667,9.79604,16,94,2.837607,1.952571,16,0.532219,2.794872,2,1.205128,0.700855,1,3,1.199742,117.552475,3,4,-6.494102,889,1590.215231,18.442593,3.818363,6.846154,0.744053,5.89554,1.405018,0.728817,14099,1.208366
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_8.dzn,1,4.326923,1.490385,0.670968,10.451211,16,94,2.903226,2.325067,16,0.554018,2.846154,2,0.903846,0.690323,1,3,1.331977,156.768167,3,4,-4.754524,1400,1746.390687,19.601966,4.195323,6.365385,0.753363,5.975389,1.196305,0.759087,22377,1.127746
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j301_7.dzn,1,3.821429,1.482143,0.674699,9.269127,16,94,2.578313,1.563668,16,0.506993,2.785714,2,1.678571,0.722892,1,2,0.942973,83.42214,4,3,-9.480475,617,1741.459758,15.91984,3.777484,5.535714,0.706461,5.943877,1.778212,0.641309,9903,1.082036
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3021_1.dzn,1,4.125,1.5125,0.661157,10.092757,16,94,2.727273,1.984726,16,0.535703,2.8,2,1.175,0.702479,1,3,1.185184,100.927571,3,4,-6.28915,1092,1860.861927,17.890493,4.261036,6.325,0.732641,6.076719,1.412492,0.688969,17376,1.236386
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3021_9.dzn,1,4.09375,1.515625,0.659794,9.647458,16,94,2.701031,1.718905,16,0.515867,2.75,2,1.46875,0.71134,1,3,1.090243,96.474584,3,4,-8.026864,802,1741.135815,17.470082,4.075695,6.59375,0.725032,6.06665,1.600188,0.674777,12729,1.288453
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j309_4.dzn,1,4.27381,1.511905,0.661417,9.67948,16,94,2.826772,2.039517,16,0.533527,2.809524,2,1.119048,0.700787,1,3,1.227958,125.833241,3,4,-5.950941,820,1345.464221,18.041857,4.186908,6.642857,0.753654,5.794115,1.383956,0.725988,13057,1.209769
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_1.dzn,1,4.316667,1.516667,0.659341,10.209453,16,94,2.846154,1.650151,16,0.516339,2.75,2,1.566667,0.714286,1,3,1.028716,132.722894,3,4,-8.544797,1184,2022.182568,20.135206,3.620118,7.2,0.731728,6.490372,1.724059,0.694176,18808,1.282032
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3025_4.dzn,1,4.153333,1.5,0.666667,9.8009,16,94,2.768889,2.838195,16,0.554828,2.893333,2,0.626667,0.684444,1,3,1.510922,127.411699,3,4,-3.236129,892,912.188565,16.645041,4.105468,5.92,0.731611,5.42819,0.871413,0.753275,14341,1.105372
