@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC

@DATA
ehi-90-315-63_ext.xml.minion.gz,1,4381,0.088586,315,315
ehi-90-315-64_ext.xml.minion.gz,1,4369,0.088343,315,315
ehi-90-315-65_ext.xml.minion.gz,1,4387,0.088707,315,315
ehi-90-315-66_ext.xml.minion.gz,1,4347,0.087898,315,315
ehi-90-315-67_ext.xml.minion.gz,1,4359,0.088141,315,315
ehi-90-315-68_ext.xml.minion.gz,1,4375,0.088464,315,315
ehi-90-315-69_ext.xml.minion.gz,1,4386,0.088687,315,315
ehi-90-315-6_ext.xml.minion.gz,1,4365,0.088262,315,315
ehi-90-315-70_ext.xml.minion.gz,1,4385,0.088666,315,315
ehi-90-315-71_ext.xml.minion.gz,1,4378,0.088525,315,315
ehi-90-315-72_ext.xml.minion.gz,1,4378,0.088525,315,315
ehi-90-315-73_ext.xml.minion.gz,1,4350,0.087959,315,315
ehi-90-315-74_ext.xml.minion.gz,1,4377,0.088505,315,315
ehi-90-315-75_ext.xml.minion.gz,1,4380,0.088565,315,315
ehi-90-315-76_ext.xml.minion.gz,1,4358,0.088121,315,315
ehi-90-315-77_ext.xml.minion.gz,1,4376,0.088484,315,315
ehi-90-315-78_ext.xml.minion.gz,1,4376,0.088484,315,315
ehi-90-315-79_ext.xml.minion.gz,1,4374,0.088444,315,315
ehi-90-315-7_ext.xml.minion.gz,1,4375,0.088464,315,315
ehi-90-315-80_ext.xml.minion.gz,1,4397,0.088909,315,315
ehi-90-315-81_ext.xml.minion.gz,1,4381,0.088586,315,315
ehi-90-315-82_ext.xml.minion.gz,1,4375,0.088464,315,315
ehi-90-315-83_ext.xml.minion.gz,1,4370,0.088363,315,315
ehi-90-315-84_ext.xml.minion.gz,1,4385,0.088666,315,315
ehi-90-315-85_ext.xml.minion.gz,1,4370,0.088363,315,315
ehi-90-315-86_ext.xml.minion.gz,1,4372,0.088404,315,315
ehi-90-315-87_ext.xml.minion.gz,1,4396,0.088889,315,315
ehi-90-315-88_ext.xml.minion.gz,1,4398,0.088929,315,315
ehi-90-315-89_ext.xml.minion.gz,1,4384,0.088646,315,315
ehi-90-315-8_ext.xml.minion.gz,1,4363,0.088222,315,315
ehi-90-315-90_ext.xml.minion.gz,1,4365,0.088262,315,315
ehi-90-315-91_ext.xml.minion.gz,1,4377,0.088505,315,315
ehi-90-315-92_ext.xml.minion.gz,1,4396,0.088889,315,315
ehi-90-315-93_ext.xml.minion.gz,1,4377,0.088505,315,315
ehi-90-315-94_ext.xml.minion.gz,1,4380,0.088565,315,315
ehi-90-315-95_ext.xml.minion.gz,1,4372,0.088404,315,315
ehi-90-315-96_ext.xml.minion.gz,1,4392,0.088808,315,315
ehi-90-315-97_ext.xml.minion.gz,1,4376,0.088484,315,315
ehi-90-315-98_ext.xml.minion.gz,1,4373,0.088424,315,315
ehi-90-315-99_ext.xml.minion.gz,1,4367,0.088302,315,315
ehi-90-315-9_ext.xml.minion.gz,1,4370,0.088363,315,315
frb30-15-1-mgd_ext.xml.minion.gz,1,208,0.478161,30,30
frb30-15-2-mgd_ext.xml.minion.gz,1,217,0.498851,30,30
frb30-15-3-mgd_ext.xml.minion.gz,1,213,0.489655,30,30
frb30-15-4-mgd_ext.xml.minion.gz,1,212,0.487356,30,30
frb30-15-5-mgd_ext.xml.minion.gz,1,210,0.482759,30,30
frb35-17-1-mgd_ext.xml.minion.gz,1,262,0.440336,35,35
frb35-17-2-mgd_ext.xml.minion.gz,1,260,0.436975,35,35
frb35-17-3-mgd_ext.xml.minion.gz,1,266,0.447059,35,35
frb35-17-4-mgd_ext.xml.minion.gz,1,262,0.440336,35,35
frb35-17-5-mgd_ext.xml.minion.gz,1,273,0.458824,35,35
frb40-19-1-mgd_ext.xml.minion.gz,1,321,0.411538,40,40
frb40-19-2-mgd_ext.xml.minion.gz,1,321,0.411538,40,40
frb40-19-3-mgd_ext.xml.minion.gz,1,308,0.394872,40,40
frb40-19-4-mgd_ext.xml.minion.gz,1,326,0.417949,40,40
frb40-19-5-mgd_ext.xml.minion.gz,1,326,0.417949,40,40
frb45-21-1-mgd_ext.xml.minion.gz,1,394,0.39798,45,45
frb45-21-2-mgd_ext.xml.minion.gz,1,380,0.383838,45,45
frb45-21-3-mgd_ext.xml.minion.gz,1,369,0.372727,45,45
frb45-21-4-mgd_ext.xml.minion.gz,1,378,0.381818,45,45
frb45-21-5-mgd_ext.xml.minion.gz,1,375,0.378788,45,45
frb50-23-1-mgd_ext.xml.minion.gz,1,430,0.35102,50,50
frb50-23-2-mgd_ext.xml.minion.gz,1,445,0.363265,50,50
frb50-23-3-mgd_ext.xml.minion.gz,1,456,0.372245,50,50
frb50-23-4-mgd_ext.xml.minion.gz,1,435,0.355102,50,50
frb50-23-5-mgd_ext.xml.minion.gz,1,428,0.349388,50,50
frb53-24-1-mgd_ext.xml.minion.gz,1,475,0.344702,53,53
frb53-24-2-mgd_ext.xml.minion.gz,1,474,0.343977,53,53
frb53-24-3-mgd_ext.xml.minion.gz,1,470,0.341074,53,53
frb53-24-4-mgd_ext.xml.minion.gz,1,473,0.343251,53,53
frb53-24-5-mgd_ext.xml.minion.gz,1,476,0.345428,53,53
frb56-25-1-mgd_ext.xml.minion.gz,1,517,0.335714,56,56
frb56-25-2-mgd_ext.xml.minion.gz,1,511,0.331818,56,56
frb56-25-3-mgd_ext.xml.minion.gz,1,511,0.331818,56,56
frb56-25-4-mgd_ext.xml.minion.gz,1,525,0.340909,56,56
frb56-25-5-mgd_ext.xml.minion.gz,1,512,0.332468,56,56
frb59-26-1-mgd_ext.xml.minion.gz,1,556,0.324956,59,59
frb59-26-2-mgd_ext.xml.minion.gz,1,549,0.320865,59,59
frb59-26-3-mgd_ext.xml.minion.gz,1,547,0.319696,59,59
frb59-26-4-mgd_ext.xml.minion.gz,1,559,0.32671,59,59
frb59-26-5-mgd_ext.xml.minion.gz,1,539,0.31502,59,59
geo50-20-d4-75-100_ext.xml.minion.gz,1,393,0.320816,50,50
geo50-20-d4-75-10_ext.xml.minion.gz,1,459,0.374694,50,50
geo50-20-d4-75-11_ext.xml.minion.gz,1,429,0.350204,50,50
geo50-20-d4-75-12_ext.xml.minion.gz,1,520,0.42449,50,50
geo50-20-d4-75-13_ext.xml.minion.gz,1,428,0.349388,50,50
geo50-20-d4-75-14_ext.xml.minion.gz,1,447,0.364898,50,50
geo50-20-d4-75-15_ext.xml.minion.gz,1,437,0.356735,50,50
geo50-20-d4-75-16_ext.xml.minion.gz,1,421,0.343673,50,50
geo50-20-d4-75-17_ext.xml.minion.gz,1,410,0.334694,50,50
geo50-20-d4-75-18_ext.xml.minion.gz,1,419,0.342041,50,50
geo50-20-d4-75-19_ext.xml.minion.gz,1,498,0.406531,50,50
geo50-20-d4-75-1_ext.xml.minion.gz,1,472,0.385306,50,50
geo50-20-d4-75-20_ext.xml.minion.gz,1,437,0.356735,50,50
geo50-20-d4-75-21_ext.xml.minion.gz,1,378,0.308571,50,50
geo50-20-d4-75-22_ext.xml.minion.gz,1,435,0.355102,50,50
geo50-20-d4-75-23_ext.xml.minion.gz,1,429,0.350204,50,50
geo50-20-d4-75-24_ext.xml.minion.gz,1,393,0.320816,50,50
geo50-20-d4-75-25_ext.xml.minion.gz,1,390,0.318367,50,50
geo50-20-d4-75-26_ext.xml.minion.gz,1,399,0.325714,50,50
geo50-20-d4-75-27_ext.xml.minion.gz,1,420,0.342857,50,50
geo50-20-d4-75-28_ext.xml.minion.gz,1,462,0.377143,50,50
geo50-20-d4-75-29_ext.xml.minion.gz,1,429,0.350204,50,50
geo50-20-d4-75-2_ext.xml.minion.gz,1,466,0.380408,50,50
geo50-20-d4-75-30_ext.xml.minion.gz,1,401,0.327347,50,50
geo50-20-d4-75-31_ext.xml.minion.gz,1,377,0.307755,50,50
geo50-20-d4-75-32_ext.xml.minion.gz,1,416,0.339592,50,50
geo50-20-d4-75-33_ext.xml.minion.gz,1,411,0.33551,50,50
geo50-20-d4-75-34_ext.xml.minion.gz,1,398,0.324898,50,50
geo50-20-d4-75-35_ext.xml.minion.gz,1,453,0.369796,50,50
geo50-20-d4-75-36_ext.xml.minion.gz,1,339,0.276735,50,50
geo50-20-d4-75-37_ext.xml.minion.gz,1,374,0.305306,50,50
geo50-20-d4-75-38_ext.xml.minion.gz,1,428,0.349388,50,50
geo50-20-d4-75-39_ext.xml.minion.gz,1,356,0.290612,50,50
geo50-20-d4-75-3_ext.xml.minion.gz,1,394,0.321633,50,50
geo50-20-d4-75-40_ext.xml.minion.gz,1,377,0.307755,50,50
geo50-20-d4-75-41_ext.xml.minion.gz,1,469,0.382857,50,50
geo50-20-d4-75-42_ext.xml.minion.gz,1,402,0.328163,50,50
geo50-20-d4-75-43_ext.xml.minion.gz,1,432,0.352653,50,50
geo50-20-d4-75-44_ext.xml.minion.gz,1,377,0.307755,50,50
geo50-20-d4-75-45_ext.xml.minion.gz,1,400,0.326531,50,50
geo50-20-d4-75-46_ext.xml.minion.gz,1,433,0.353469,50,50
geo50-20-d4-75-47_ext.xml.minion.gz,1,383,0.312653,50,50
geo50-20-d4-75-48_ext.xml.minion.gz,1,413,0.337143,50,50
geo50-20-d4-75-49_ext.xml.minion.gz,1,425,0.346939,50,50
geo50-20-d4-75-4_ext.xml.minion.gz,1,418,0.341224,50,50
geo50-20-d4-75-50_ext.xml.minion.gz,1,423,0.345306,50,50
geo50-20-d4-75-51_ext.xml.minion.gz,1,458,0.373878,50,50
geo50-20-d4-75-52_ext.xml.minion.gz,1,483,0.394286,50,50
geo50-20-d4-75-53_ext.xml.minion.gz,1,461,0.376327,50,50
geo50-20-d4-75-54_ext.xml.minion.gz,1,412,0.336327,50,50
geo50-20-d4-75-55_ext.xml.minion.gz,1,467,0.381224,50,50
geo50-20-d4-75-56_ext.xml.minion.gz,1,449,0.366531,50,50
geo50-20-d4-75-57_ext.xml.minion.gz,1,555,0.453061,50,50
geo50-20-d4-75-58_ext.xml.minion.gz,1,456,0.372245,50,50
geo50-20-d4-75-59_ext.xml.minion.gz,1,386,0.315102,50,50
geo50-20-d4-75-5_ext.xml.minion.gz,1,368,0.300408,50,50
geo50-20-d4-75-60_ext.xml.minion.gz,1,450,0.367347,50,50
geo50-20-d4-75-61_ext.xml.minion.gz,1,372,0.303673,50,50
geo50-20-d4-75-62_ext.xml.minion.gz,1,492,0.401633,50,50
geo50-20-d4-75-63_ext.xml.minion.gz,1,470,0.383673,50,50
geo50-20-d4-75-64_ext.xml.minion.gz,1,361,0.294694,50,50
geo50-20-d4-75-65_ext.xml.minion.gz,1,414,0.337959,50,50
geo50-20-d4-75-66_ext.xml.minion.gz,1,406,0.331429,50,50
geo50-20-d4-75-67_ext.xml.minion.gz,1,462,0.377143,50,50
geo50-20-d4-75-68_ext.xml.minion.gz,1,420,0.342857,50,50
geo50-20-d4-75-69_ext.xml.minion.gz,1,373,0.30449,50,50
geo50-20-d4-75-6_ext.xml.minion.gz,1,376,0.306939,50,50
geo50-20-d4-75-70_ext.xml.minion.gz,1,451,0.368163,50,50
geo50-20-d4-75-71_ext.xml.minion.gz,1,400,0.326531,50,50
geo50-20-d4-75-72_ext.xml.minion.gz,1,406,0.331429,50,50
geo50-20-d4-75-73_ext.xml.minion.gz,1,470,0.383673,50,50
geo50-20-d4-75-74_ext.xml.minion.gz,1,412,0.336327,50,50
geo50-20-d4-75-75_ext.xml.minion.gz,1,446,0.364082,50,50
geo50-20-d4-75-76_ext.xml.minion.gz,1,365,0.297959,50,50
geo50-20-d4-75-77_ext.xml.minion.gz,1,444,0.362449,50,50
geo50-20-d4-75-78_ext.xml.minion.gz,1,388,0.316735,50,50
geo50-20-d4-75-79_ext.xml.minion.gz,1,383,0.312653,50,50
geo50-20-d4-75-7_ext.xml.minion.gz,1,471,0.38449,50,50
geo50-20-d4-75-80_ext.xml.minion.gz,1,386,0.315102,50,50
geo50-20-d4-75-81_ext.xml.minion.gz,1,401,0.327347,50,50
geo50-20-d4-75-82_ext.xml.minion.gz,1,398,0.324898,50,50
geo50-20-d4-75-83_ext.xml.minion.gz,1,430,0.35102,50,50
geo50-20-d4-75-84_ext.xml.minion.gz,1,367,0.299592,50,50
geo50-20-d4-75-85_ext.xml.minion.gz,1,418,0.341224,50,50
geo50-20-d4-75-86_ext.xml.minion.gz,1,466,0.380408,50,50
geo50-20-d4-75-87_ext.xml.minion.gz,1,441,0.36,50,50
geo50-20-d4-75-88_ext.xml.minion.gz,1,354,0.28898,50,50
geo50-20-d4-75-89_ext.xml.minion.gz,1,442,0.360816,50,50
geo50-20-d4-75-8_ext.xml.minion.gz,1,477,0.389388,50,50
geo50-20-d4-75-90_ext.xml.minion.gz,1,474,0.386939,50,50
geo50-20-d4-75-91_ext.xml.minion.gz,1,375,0.306122,50,50
geo50-20-d4-75-92_ext.xml.minion.gz,1,411,0.33551,50,50
geo50-20-d4-75-93_ext.xml.minion.gz,1,388,0.316735,50,50
geo50-20-d4-75-94_ext.xml.minion.gz,1,496,0.404898,50,50
geo50-20-d4-75-95_ext.xml.minion.gz,1,384,0.313469,50,50
geo50-20-d4-75-96_ext.xml.minion.gz,1,429,0.350204,50,50
geo50-20-d4-75-97_ext.xml.minion.gz,1,383,0.312653,50,50
geo50-20-d4-75-98_ext.xml.minion.gz,1,377,0.307755,50,50
geo50-20-d4-75-99_ext.xml.minion.gz,1,396,0.323265,50,50
geo50-20-d4-75-9_ext.xml.minion.gz,1,451,0.368163,50,50
geom-30a-3-ext.xml.minion.converted.minion.gz,1,81,0.186207,30,30
geom-30a-4-ext.xml.minion.converted.minion.gz,1,81,0.186207,30,30
geom-30a-5-ext.xml.minion.converted.minion.gz,1,81,0.186207,30,30
geom-30a-6-ext.xml.minion.converted.minion.gz,1,81,0.186207,30,30
geom-40-2-ext.xml.minion.converted.minion.gz,1,78,0.1,40,40
geom-40-3-ext.xml.minion.converted.minion.gz,1,78,0.1,40,40
geom-40-4-ext.xml.minion.converted.minion.gz,1,78,0.1,40,40
geom-40-5-ext.xml.minion.converted.minion.gz,1,78,0.1,40,40
geom-40-6-ext.xml.minion.converted.minion.gz,1,78,0.1,40,40
hanoi-3_ext.xml.minion.converted.minion.gz,1,5,0.333333,6,6
hanoi-4_ext.xml.minion.converted.minion.gz,1,13,0.142857,14,14
hanoi-5_ext.xml.minion.converted.minion.gz,1,29,0.066667,30,30
hanoi-6_ext.xml.minion.converted.minion.gz,1,61,0.032258,62,62
hanoi-7_ext.xml.minion.converted.minion.gz,1,125,0.015873,126,126
hole-06_ext.xml.minion.converted.minion.gz,1,133,0.268293,42,42
hole-07_ext.xml.minion.converted.minion.gz,1,204,0.236364,56,56
hole-08_ext.xml.minion.converted.minion.gz,1,297,0.211268,72,72
hole-09_ext.xml.minion.converted.minion.gz,1,415,0.191011,90,90
hole-10_ext.xml.minion.converted.minion.gz,1,561,0.174312,110,110
jnh01_ext.xml.minion.converted.minion.gz,1,850,0.887071,100,100
jnh02_ext.xml.minion.converted.minion.gz,1,849,0.860606,100,100
jnh03_ext.xml.minion.converted.minion.gz,1,848,0.869495,100,100
jnh04_ext.xml.minion.converted.minion.gz,1,850,0.858384,100,100
jnh05_ext.xml.minion.converted.minion.gz,1,845,0.862828,100,100
jnh06_ext.xml.minion.converted.minion.gz,1,850,0.866667,100,100
jnh07_ext.xml.minion.converted.minion.gz,1,848,0.859192,100,100
jnh08_ext.xml.minion.converted.minion.gz,1,849,0.870707,100,100
jnh09_ext.xml.minion.converted.minion.gz,1,849,0.858182,100,100
jnh10_ext.xml.minion.converted.minion.gz,1,847,0.867475,100,100
jnh11_ext.xml.minion.converted.minion.gz,1,849,0.86303,100,100
jnh12_ext.xml.minion.converted.minion.gz,1,848,0.861414,100,100
jnh13_ext.xml.minion.converted.minion.gz,1,849,0.867677,100,100
jnh14_ext.xml.minion.converted.minion.gz,1,849,0.85899,100,100
jnh15_ext.xml.minion.converted.minion.gz,1,847,0.862828,100,100
jnh16_ext.xml.minion.converted.minion.gz,1,849,0.86404,100,100
jnh17_ext.xml.minion.converted.minion.gz,1,847,0.855152,100,100
jnh18_ext.xml.minion.converted.minion.gz,1,849,0.868283,100,100
jnh19_ext.xml.minion.converted.minion.gz,1,850,0.855556,100,100
jnh201_ext.xml.minion.converted.minion.gz,1,800,0.873333,100,100
jnh202_ext.xml.minion.converted.minion.gz,1,799,0.843838,100,100
jnh203_ext.xml.minion.converted.minion.gz,1,798,0.851717,100,100
jnh204_ext.xml.minion.converted.minion.gz,1,800,0.84303,100,100
jnh205_ext.xml.minion.converted.minion.gz,1,797,0.844444,100,100
jnh206_ext.xml.minion.converted.minion.gz,1,799,0.851111,100,100
jnh207_ext.xml.minion.converted.minion.gz,1,800,0.844242,100,100
jnh208_ext.xml.minion.converted.minion.gz,1,797,0.847475,100,100
jnh209_ext.xml.minion.converted.minion.gz,1,800,0.845253,100,100
jnh20_ext.xml.minion.converted.minion.gz,1,846,0.860808,100,100
jnh210_ext.xml.minion.converted.minion.gz,1,799,0.843636,100,100
jnh211_ext.xml.minion.converted.minion.gz,1,798,0.849899,100,100
jnh212_ext.xml.minion.converted.minion.gz,1,800,0.845657,100,100
jnh213_ext.xml.minion.converted.minion.gz,1,797,0.842626,100,100
jnh214_ext.xml.minion.converted.minion.gz,1,799,0.848081,100,100
jnh215_ext.xml.minion.converted.minion.gz,1,800,0.839192,100,100
jnh216_ext.xml.minion.converted.minion.gz,1,797,0.846465,100,100
jnh217_ext.xml.minion.converted.minion.gz,1,800,0.849495,100,100
jnh218_ext.xml.minion.converted.minion.gz,1,797,0.839798,100,100
jnh219_ext.xml.minion.converted.minion.gz,1,799,0.847071,100,100
jnh220_ext.xml.minion.converted.minion.gz,1,800,0.843636,100,100
jnh301_ext.xml.minion.converted.minion.gz,1,900,0.89899,100,100
jnh302_ext.xml.minion.converted.minion.gz,1,898,0.876768,100,100
jnh303_ext.xml.minion.converted.minion.gz,1,899,0.884242,100,100
jnh304_ext.xml.minion.converted.minion.gz,1,900,0.876768,100,100
jnh305_ext.xml.minion.converted.minion.gz,1,896,0.883636,100,100
jnh306_ext.xml.minion.converted.minion.gz,1,899,0.877576,100,100
jnh307_ext.xml.minion.converted.minion.gz,1,897,0.87596,100,100
jnh308_ext.xml.minion.converted.minion.gz,1,900,0.880202,100,100
jnh309_ext.xml.minion.converted.minion.gz,1,898,0.876566,100,100
jnh310_ext.xml.minion.converted.minion.gz,1,899,0.880404,100,100
langford-2-10.xml.minion.conv.minion,1,0,1,20,20
langford-2-11.xml.minion.conv.minion,1,0,1,22,22
langford-2-12.xml.minion.conv.minion,1,0,1,24,24
langford-2-13.xml.minion.conv.minion,1,0,1,26,26
langford-2-14.xml.minion.conv.minion,1,0,1,28,28
langford-2-15.xml.minion.conv.minion,1,0,1,30,30
langford-2-16.xml.minion.conv.minion,1,0,1,32,32
langford-2-17.xml.minion.conv.minion,1,0,1,34,34
langford-2-18.xml.minion.conv.minion,1,0,1,36,36
langford-2-19.xml.minion.conv.minion,1,0,1,38,38
langford-2-20.xml.minion.conv.minion,1,0,1,40,40
langford-2-21.xml.minion.conv.minion,1,0,1,42,42
langford-2-25.xml.minion.conv.minion,1,0,1,50,50
langford-2-2.xml.minion.conv.minion,1,0,1,4,4
langford-2-30.xml.minion.conv.minion,1,0,1,60,60
langford-2-3.xml.minion.conv.minion,1,0,1,6,6
langford-2-40.xml.minion.conv.minion,1,0,1,80,80
langford-2-4-ext.xml.minion.gz,1,32,1,8,8
langford-2-4.xml.minion.conv.minion,1,0,1,8,8
langford-2-50.xml.minion.conv.minion,1,0,1,100,100
langford-2-5.xml.minion.conv.minion,1,0,1,10,10
langford-2-6.xml.minion.conv.minion,1,0,1,12,12
langford-2-7.xml.minion.conv.minion,1,0,1,14,14
langford-2-8.xml.minion.conv.minion,1,0,1,16,16
langford-2-9.xml.minion.conv.minion,1,0,1,18,18
langford-3-11-ext.xml.minion.gz,1,550,1,33,33
langford-3-9-ext.xml.minion.gz,1,369,1,27,27
lard-83-83.xml.minion.gz,1,3403,1,83,83
large-80-sat_ext.xml.minion.gz,1,3160,1,80,80
large-80-unsat_ext.xml.minion.gz,1,3160,1,80,80
large-84-unsat_ext.xml.minion.gz,1,3486,1,84,84
latinSquare-dg-10_all.xml.minion,1,0,0.353535,100,100
latinSquare-dg-11_all.xml.minion,1,0,0.333333,121,121
latinSquare-dg-12_all.xml.minion,1,0,0.300699,144,144
latinSquare-dg-3_all.xml.minion,1,0,1,9,9
latinSquare-dg-4_all.xml.minion,1,0,0.733333,16,16
latinSquare-dg-5_all.xml.minion,1,0,0.666667,25,25
latinSquare-dg-6_all.xml.minion,1,0,0.542857,36,36
latinSquare-dg-7_all.xml.minion,1,0,0.5,49,49
latinSquare-dg-8_all.xml.minion,1,0,0.428571,64,64
latinSquare-dg-9_all.xml.minion,1,0,0.4,81,81
le-450-5a-2-ext.xml.minion.converted.minion.gz,1,5714,0.05656,450,450
le-450-5a-3-ext.xml.minion.converted.minion.gz,1,5714,0.05656,450,450
le-450-5a-4-ext.xml.minion.converted.minion.gz,1,5714,0.05656,450,450
le-450-5a-5-ext.xml.minion.converted.minion.gz,1,5714,0.05656,450,450
lemma-100-9-mod.xml.minion.conv.minion,1,0,0.996566,100,100
lemma-12-9-mod.xml.minion.conv.minion,1,0,0.969697,12,12
lemma-15-9-mod.xml.minion.conv.minion,1,0,0.980952,15,15
lemma-20-9-mod.xml.minion.conv.minion,1,0,0.978947,20,20
lemma-30-9-mod.xml.minion.conv.minion,1,0,0.988506,30,30
lemma-50-9-mod.xml.minion.conv.minion,1,0,0.992653,50,50
magicSquare-10_glb.xml.minion.conv.minion,1,0,1,100,100
magicSquare-11_glb.xml.minion.conv.minion,1,0,1,121,121
magicSquare-12_glb.xml.minion.conv.minion,1,0,1,144,144
magicSquare-13_glb.xml.minion.conv.minion,1,0,1,169,169
magicSquare-14_glb.xml.minion.conv.minion,1,0,1,196,196
magicSquare-15_glb.xml.minion.conv.minion,1,0,1,225,225
magicSquare-16_glb.xml.minion.conv.minion,1,0,1,256,256
magicSquare-17_glb.xml.minion.conv.minion,1,0,1,289,289
magicSquare-18_glb.xml.minion.conv.minion,1,0,1,324,324
magicSquare-19_glb.xml.minion.conv.minion,1,0,1,361,361
magicSquare-3_glb.xml.minion.conv.minion,1,0,1,9,9
magicSquare-4_glb.xml.minion.conv.minion,1,0,1,16,16
magicSquare-5_glb.xml.minion.conv.minion,1,0,1,25,25
magicSquare-6_glb.xml.minion.conv.minion,1,0,1,36,36
magicSquare-7_glb.xml.minion.conv.minion,1,0,1,49,49
magicSquare-8_glb.xml.minion.conv.minion,1,0,1,64,64
magicSquare-9_glb.xml.minion.conv.minion,1,0,1,81,81
mug100-1-3.xml.watchless.minion.gz,1,0,0.033535,100,100
mug100-1-4.xml.watchless.minion.gz,1,0,0.033535,100,100
mug100-25-3.xml.watchless.minion.gz,1,0,0.033535,100,100
mug100-25-4.xml.watchless.minion.gz,1,0,0.033535,100,100
mug88-1-3.xml.watchless.minion.gz,1,0,0.03814,88,88
mug88-1-4.xml.watchless.minion.gz,1,0,0.03814,88,88
mug88-25-3.xml.watchless.minion.gz,1,0,0.03814,88,88
mug88-25-4.xml.watchless.minion.gz,1,0,0.03814,88,88
myciel3-3.xml.watchless.minion.gz,1,0,0.363636,11,11
myciel3-4.xml.watchless.minion.gz,1,0,0.363636,11,11
myciel4-4.xml.watchless.minion.gz,1,0,0.280632,23,23
myciel4-5.xml.watchless.minion.gz,1,0,0.280632,23,23
myciel5-4.xml.watchless.minion.gz,1,0,0.218316,47,47
myciel5-5.xml.watchless.minion.gz,1,0,0.218316,47,47
myciel5-6.xml.watchless.minion.gz,1,0,0.218316,47,47
myciel-5g-3-ext.xml.minion.converted.minion.gz,1,236,0.218316,47,47
myciel-5g-4-ext.xml.minion.converted.minion.gz,1,236,0.218316,47,47
myciel-5g-5-ext.xml.minion.converted.minion.gz,1,236,0.218316,47,47
myciel-5g-6-ext.xml.minion.converted.minion.gz,1,236,0.218316,47,47
myciel6-4.xml.watchless.minion.gz,1,0,0.169093,95,95
myciel6-5.xml.watchless.minion.gz,1,0,0.169093,95,95
myciel6-6.xml.watchless.minion.gz,1,0,0.169093,95,95
myciel6-7.xml.watchless.minion.gz,1,0,0.169093,95,95
myciel7-4.xml.watchless.minion.gz,1,0,0.130063,191,191
myciel7-5.xml.watchless.minion.gz,1,0,0.130063,191,191
myciel7-6.xml.watchless.minion.gz,1,0,0.130063,191,191
myciel7-7.xml.watchless.minion.gz,1,0,0.130063,191,191
myciel7-8.xml.watchless.minion.gz,1,0,0.130063,191,191
nmr_10_10_3.minion,1,0,1,100,100
nmr_10_10_4.minion,1,0,1,100,100
nmr_10_10_5.minion,1,0,1,100,100
nmr_10_11_3.minion,1,0,1,110,110
nmr_10_11_4.minion,1,0,1,110,110
nmr_10_11_5.minion,1,0,1,110,110
nmr_10_12_3.minion,1,0,1,120,120
nmr_10_12_4.minion,1,0,1,120,120
nmr_10_12_5.minion,1,0,1,120,120
nmr_10_5_3.minion,1,0,1,50,50
nmr_10_5_4.minion,1,0,1,50,50
nmr_10_5_5.minion,1,0,1,50,50
nmr_10_6_3.minion,1,0,1,60,60
nmr_10_6_4.minion,1,0,1,60,60
nmr_10_6_5.minion,1,0,1,60,60
nmr_10_7_3.minion,1,0,1,70,70
nmr_10_7_4.minion,1,0,1,70,70
nmr_10_7_5.minion,1,0,1,70,70
nmr_10_8_3.minion,1,0,1,80,80
nmr_10_8_4.minion,1,0,1,80,80
nmr_10_8_5.minion,1,0,1,80,80
nmr_10_9_3.minion,1,0,1,90,90
nmr_10_9_4.minion,1,0,1,90,90
nmr_10_9_5.minion,1,0,1,90,90
nmr_11_10_3.minion,1,0,1,110,110
nmr_11_10_4.minion,1,0,1,110,110
nmr_11_10_5.minion,1,0,1,110,110
nmr_11_11_3.minion,1,0,1,121,121
nmr_11_11_4.minion,1,0,1,121,121
nmr_11_11_5.minion,1,0,1,121,121
nmr_11_12_3.minion,1,0,1,132,132
nmr_11_12_4.minion,1,0,1,132,132
nmr_11_12_5.minion,1,0,1,132,132
nmr_11_5_3.minion,1,0,1,55,55
nmr_11_5_4.minion,1,0,1,55,55
nmr_11_5_5.minion,1,0,1,55,55
nmr_11_6_3.minion,1,0,1,66,66
nmr_11_6_4.minion,1,0,1,66,66
nmr_11_6_5.minion,1,0,1,66,66
nmr_11_7_3.minion,1,0,1,77,77
nmr_11_7_4.minion,1,0,1,77,77
nmr_11_7_5.minion,1,0,1,77,77
nmr_11_8_3.minion,1,0,1,88,88
nmr_11_8_4.minion,1,0,1,88,88
nmr_11_8_5.minion,1,0,1,88,88
nmr_11_9_3.minion,1,0,1,99,99
nmr_11_9_4.minion,1,0,1,99,99
nmr_11_9_5.minion,1,0,1,99,99
nmr_12_10_3.minion,1,0,1,120,120
nmr_12_10_4.minion,1,0,1,120,120
nmr_12_10_5.minion,1,0,1,120,120
nmr_12_11_3.minion,1,0,1,132,132
nmr_12_11_4.minion,1,0,1,132,132
nmr_12_11_5.minion,1,0,1,132,132
nmr_12_12_3.minion,1,0,1,144,144
nmr_12_12_4.minion,1,0,1,144,144
nmr_12_12_5.minion,1,0,1,144,144
nmr_12_5_3.minion,1,0,1,60,60
nmr_12_5_4.minion,1,0,1,60,60
