@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Avg_LBD_Levels-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Constraints NUMERIC
@ATTRIBUTE Frac_Other_Constraints NUMERIC
@ATTRIBUTE Choices-1 NUMERIC
@ATTRIBUTE Conflicts/Choices-1 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-1 NUMERIC
@ATTRIBUTE Removed_Nogoods-1 NUMERIC
@ATTRIBUTE Learnt_Binary-1 NUMERIC
@ATTRIBUTE Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Learnt_Others-1 NUMERIC
@ATTRIBUTE Running_Avg_LBD-1 NUMERIC
@ATTRIBUTE Choices-2 NUMERIC
@ATTRIBUTE Conflicts/Choices-2 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-2 NUMERIC
@ATTRIBUTE Avg_LBD_Levels-2 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-1 NUMERIC
@ATTRIBUTE Longest_Backjumping-1 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-1 NUMERIC
@ATTRIBUTE Frac_Removed_Nogood-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-1 NUMERIC

@DATA
FolioSuite/Sokoban-Hard/handmade_soko013.lp-32-637.sm.gz,1,3.32,11,0.2558,813,131,0.8612,0.1388,0.7442,32,7827,4.5625,0.1471,0.0651,134,0.2388,12.2812,0,0,3,40,1.46,282,0.227,17.5625,4,3.93,11,2.75,0,0,0.0698,88
FolioSuite/Sokoban-Hard/handmade_soko020.lp-27-482.sm.gz,1,3.79,2,0.0588,385,33,0.9211,0.0789,0.9412,32,2333,5.0625,0.152,0.0672,179,0.1788,60.0625,0,3,2,29,1.62,316,0.2025,35.625,4,19.22,15,3.5938,0.0882,0,0.0588,115
FolioSuite/Sokoban-Hard/handmade_soko018.lp-21-20100.sm.gz,1,4.59,2,0.0588,432,12,0.973,0.027,0.9412,32,1813,6.125,0.1585,0.0626,159,0.2013,56.2812,0,2,2,30,1.96,363,0.1763,43,5.125,18.01,20,3.1875,0.0588,0,0.0588,102
FolioSuite/Sokoban-Hard/handmade_soko029.lp-30-1707.sm.gz,1,4.16,6,0.1538,237,102,0.6991,0.3009,0.8462,33,4437,3,0.1404,0.0704,88,0.375,34,0,3,6,30,0.99,395,0.1646,36.3692,3.0769,11.22,4,1.5455,0.0769,0,0.1538,51
FolioSuite/Sokoban-Hard/handmade_soko001.lp-18-10105.sm.gz,1,3.99,15,0.3191,264,156,0.6286,0.3714,0.6809,32,1542,3.9688,0.1714,0.0592,117,0.2735,49.6875,0,3,9,35,1.27,306,0.2092,37.1094,3.625,15.9,23,2.0938,0.0638,0,0.1915,67
FolioSuite/Sokoban-Hard/handmade_soko042.lp-13-321.sm.gz,1,3.77,27,0.4576,510,184,0.7349,0.2651,0.5424,32,1503,5,0.155,0.0673,132,0.2424,42.5938,0,1,15,43,1.6,357,0.1905,30.3824,4,13.63,23,2.75,0.0169,0,0.2542,88
FolioSuite/Sokoban-Hard/handmade_soko008.lp-29-1306.sm.gz,1,4.08,4,0.1111,382,49,0.8863,0.1137,0.8889,32,5722,2.4062,0.1449,0.0657,69,0.4638,6.5625,0,1,4,31,0.77,338,0.1923,14.5231,3.8923,2.1,5,1.3125,0.0278,0,0.1111,42
FolioSuite/Sokoban-Hard/handmade_soko013.lp-39-16163.sm.gz,1,3.56,11,0.2558,827,131,0.8633,0.1367,0.7442,32,9619,5,0.1469,0.0651,141,0.227,12.7188,0,0,3,40,1.6,318,0.2013,19.4062,4.2344,4.07,11,2.75,0,0,0.0698,88
FolioSuite/Sokoban-Hard/handmade_soko020.lp-28-1933.sm.gz,1,3.91,2,0.0588,909,33,0.965,0.035,0.9412,32,2423,8.6875,0.1519,0.0672,344,0.093,77.875,0,3,2,29,2.78,583,0.1098,48.8125,5.9375,24.92,32,8.5625,0.0882,0,0.0588,274
FolioSuite/Sokoban-Hard/handmade_soko031.lp-18-1992.sm.gz,1,3.54,6,0.15,220,32,0.873,0.127,0.85,34,1744,3.6176,0.1573,0.0658,172,0.1977,16.2647,0,3,5,32,1.23,427,0.1546,26.9394,3.4848,5.53,32,4.5882,0.075,0,0.125,156
FolioSuite/Sokoban-Hard/handmade_soko018.lp-19-3046.sm.gz,1,4.17,2,0.0588,424,12,0.9725,0.0275,0.9412,32,1629,6,0.1588,0.0626,151,0.2119,51.4062,0,2,2,30,1.92,317,0.2019,37.8906,5.0469,16.45,21,3.125,0.0588,0,0.0588,100
FolioSuite/Sokoban-Hard/handmade_soko020.lp-29-710.sm.gz,1,3.8,2,0.0588,412,33,0.9258,0.0742,0.9412,32,2513,5.125,0.1519,0.0672,184,0.1739,60.25,0,3,1,30,1.64,415,0.1542,36.2188,3.9531,19.28,17,3.6875,0.0882,0,0.0294,118
FolioSuite/Sokoban-Hard/handmade_soko036.lp-18-1640.sm.gz,1,3.94,18,0.36,665,130,0.8365,0.1635,0.64,32,1754,9.625,0.1455,0.0665,127,0.252,65.125,0,0,5,45,3.08,591,0.1083,53.1094,6.0469,20.84,7,1.9375,0,0,0.1,62
FolioSuite/Sokoban-Hard/handmade_soko034.lp-16-5765.sm.gz,1,3.38,8,0.2,410,119,0.775,0.225,0.8,32,2859,4.9375,0.1468,0.0668,81,0.3951,34.2812,0,1,1,38,1.58,314,0.2038,35.4844,4.0938,10.97,4,1.4375,0.025,0,0.025,46
FolioSuite/Sokoban-Hard/handmade_soko043.lp-15-248.sm.gz,1,3.65,42,0.56,234,800,0.2263,0.7737,0.44,33,2241,3.8485,0.1451,0.0691,135,0.2444,24.8485,0,0,17,58,1.27,330,0.2,26.8485,3.7576,8.2,42,3.6061,0,0,0.2267,119
FolioSuite/Sokoban-Hard/handmade_soko043.lp-17-8747.sm.gz,1,3.88,64,0.6667,262,1516,0.1474,0.8526,0.3333,32,2569,4.4375,0.1448,0.0692,138,0.2319,27.125,0,0,18,78,1.42,429,0.1515,29.9692,4.1846,8.68,41,3.3125,0,0,0.1875,106
FolioSuite/Sokoban-Hard/handmade_soko031.lp-21-20100.sm.gz,1,3.79,14,0.3043,201,76,0.7256,0.2744,0.6957,32,2053,3.6875,0.157,0.0659,189,0.1693,23.3438,0,7,5,34,1.18,363,0.1763,28.0469,3.4531,7.47,39,5.5312,0.1522,0,0.1087,177
FolioSuite/Sokoban-Hard/handmade_soko021.lp-18-7747.sm.gz,1,3.53,37,0.5362,299,318,0.4846,0.5154,0.4638,32,1635,4.1562,0.1591,0.0602,209,0.1531,43.375,0,7,10,52,1.33,322,0.1988,41.8594,3.9531,13.88,24,5.1875,0.1014,0,0.1449,166
FolioSuite/Sokoban-Hard/handmade_soko021.lp-16-955.sm.gz,1,3.69,27,0.4576,560,336,0.625,0.375,0.5424,32,1443,8.3125,0.1593,0.0602,163,0.1963,44.5938,0,7,5,47,2.66,255,0.251,28.9062,6.1406,14.27,20,3.5,0.1186,0,0.0847,112
FolioSuite/Sokoban-Hard/handmade_soko027.lp-17-859.sm.gz,1,3.93,4,0.1111,555,66,0.8937,0.1063,0.8889,32,2299,7.75,0.1391,0.0694,112,0.2857,57.4375,0,0,1,35,2.48,294,0.2177,46.1094,6.1719,18.38,6,1.6875,0,0,0.0278,54
FolioSuite/SolitaireBackward/solitare_backward_t38_p39.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t26_p27.lp.lp.gz,1,3.13,0,0,115,0,1,0,1,32,4396,3.2188,0.0616,0.1408,119,0.2689,58.5312,0,3,17,12,1.03,222,0.2883,42.375,3.2812,18.73,5,1.9062,0.0938,0,0.5312,61
FolioSuite/SolitaireBackward/solitare_backward_t36_p37.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t34_p35.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t32_p33.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,5324,?,0.0608,0.1402,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t37_p38.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t15_p16.lp.lp.gz,1,5.78,0,0,152,0,1,0,1,32,2537,3.6875,0.0616,0.1408,120,0.2667,59.375,0,3,16,13,1.18,239,0.2678,41.125,3.9844,19,4,1.7188,0.0938,0,0.5,55
FolioSuite/SolitaireBackward/solitare_backward_t18_p19.lp.lp.gz,1,5.34,0,0,115,0,1,0,1,32,3044,3.2188,0.0616,0.1408,119,0.2689,58.5312,0,3,17,12,1.03,222,0.2883,42.375,3.2812,18.73,5,1.9062,0.0938,0,0.5312,61
FolioSuite/SolitaireBackward/solitare_backward_t12_p13.lp.lp.gz,1,5.21,0,0,285,0,1,0,1,32,2030,4.9062,0.0616,0.1408,152,0.2105,60.875,0,1,14,17,1.57,281,0.2278,48.0469,4.4531,19.48,12,2.6875,0.0312,0,0.4375,86
FolioSuite/SolitaireBackward/solitare_backward_t31_p32.lp.lp.gz,1,3.13,0,0,115,0,1,0,1,32,5241,3.2188,0.0616,0.1408,119,0.2689,58.5312,0,3,17,12,1.03,222,0.2883,42.375,3.2812,18.73,5,1.9062,0.0938,0,0.5312,61
FolioSuite/SolitaireBackward/solitare_backward_t20_p21.lp.lp.gz,1,3.33,0,0,115,0,1,0,1,32,3382,3.2188,0.0616,0.1408,119,0.2689,58.5312,0,3,17,12,1.03,222,0.2883,42.375,3.2812,18.73,5,1.9062,0.0938,0,0.5312,61
FolioSuite/SolitaireBackward/solitare_backward_t27_p28.lp.lp.gz,1,3.13,0,0,115,0,1,0,1,32,4565,3.2188,0.0616,0.1408,119,0.2689,58.5312,0,3,17,12,1.03,222,0.2883,42.375,3.2812,18.73,5,1.9062,0.0938,0,0.5312,61
FolioSuite/SolitaireBackward/solitare_backward_t28_p29.lp.lp.gz,1,3.13,0,0,115,0,1,0,1,32,4734,3.2188,0.0616,0.1408,119,0.2689,58.5312,0,3,17,12,1.03,222,0.2883,42.375,3.2812,18.73,5,1.9062,0.0938,0,0.5312,61
FolioSuite/SolitaireBackward/solitare_backward_t5_p6.lp.lp.gz,1,5.46,0,0,3974,0,1,0,1,32,847,24.75,0.0616,0.141,104,0.3077,52.2812,0,0,0,32,7.92,175,0.3714,30.6,14.5077,16.73,6,1.7188,0,0,0,55
FolioSuite/SolitaireBackward/solitare_backward_t39_p40.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t21_p22.lp.lp.gz,1,3.17,0,0,115,0,1,0,1,32,3551,3.2188,0.0616,0.1408,119,0.2689,58.5312,0,3,17,12,1.03,222,0.2883,42.375,3.2812,18.73,5,1.9062,0.0938,0,0.5312,61
FolioSuite/SolitaireBackward/solitare_backward_t9_p10.lp.lp.gz,1,6.23,0,0,4282,0,1,0,1,32,1523,17.4375,0.0616,0.1409,105,0.3048,57.3125,0,1,2,29,5.58,190,0.3368,40.3906,12.4531,18.34,4,1.5625,0.0312,0,0.0625,50
FolioSuite/SolitaireBackward2/t25.dat.lp.gz,1,5.94,0,0,474,0,1,0,1,32,9822,10.75,0.0833,0.6544,60,0.5333,24.625,0,4,3,25,3.44,351,0.1823,28.9062,7.5938,7.88,3,1.1875,0.125,0,0.0938,38
FolioSuite/SolitaireBackward2/t27.3.dat.lp.gz,1,6.8,0,0,277,0,1,0,1,33,10663,6.5455,0.0826,0.6557,437,0.0755,40.6061,0,3,1,29,2.16,618,0.1052,36.9077,7.8615,13.4,28,11.7576,0.0909,0,0.0303,388
FolioSuite/SolitaireBackward2/t22.dat.lp.gz,1,6.03,0,0,313,0,1,0,1,32,8560,9.375,0.0851,0.6527,53,0.6038,21.6562,0,3,1,28,3,184,0.3478,20.5625,7.6719,6.93,2,1.0312,0.0938,0,0.0312,33
FolioSuite/SolitaireBackward2/t29.dat.lp.gz,1,3.89,0,0,137,0,1,0,1,32,11504,2.9062,0.0817,0.6568,108,0.2963,12,0,6,10,16,0.93,212,0.3019,10.8906,3,3.84,27,2.5,0.1875,0,0.3125,80
FolioSuite/SolitaireBackward2/t23.dat.lp.gz,1,8.53,0,0,367,0,1,0,1,33,8984,9.8182,0.0844,0.6534,227,0.1454,27.3333,0,4,0,29,3.24,421,0.1568,40.9848,11.0606,9.02,31,5,0.1212,0,0,165
FolioSuite/SolitaireForward/solitare_forward_t28.lp.lp.gz,1,3.13,0,0,115,0,1,0,1,32,4355,3.2188,0.0624,0.14,119,0.2689,58.5312,0,3,17,12,1.03,222,0.2883,42.375,3.2812,18.73,5,1.9062,0.0938,0,0.5312,61
FolioSuite/SolitaireForward/solitare_forward_t45.lp.lp.gz,1,3.41,0,0,80,0,1,0,1,32,7228,2.0625,0.0621,0.1403,42,0.7619,7.7188,0,21,6,5,0.66,111,0.5766,10.2344,3.1406,2.47,1,1,0.6562,0,0.1875,32
FolioSuite/SolitaireForward/solitare_forward_t43.lp.lp.gz,1,3.41,0,0,80,0,1,0,1,32,6890,2.0625,0.0621,0.1402,42,0.7619,7.7188,0,21,6,5,0.66,111,0.5766,10.2344,3.1406,2.47,1,1,0.6562,0,0.1875,32
FolioSuite/SolitaireForward/solitare_forward_t21.lp.lp.gz,1,3.15,0,0,115,0,1,0,1,32,3172,3.2188,0.0627,0.1397,119,0.2689,58.5312,0,3,17,12,1.03,222,0.2883,42.375,3.2812,18.73,5,1.9062,0.0938,0,0.5312,61
FolioSuite/SolitaireForward/solitare_forward_t33.lp.lp.gz,1,3.02,0,0,169,0,1,0,1,32,5200,3.1562,0.0623,0.1401,148,0.2162,59.7188,0,17,0,15,1.01,212,0.3019,40.1875,2.6094,19.11,10,2.7812,0.5312,0,0,89
FolioSuite/SolitaireForward/solitare_forward_t15.lp.lp.gz,1,?,0,0,97,0,1,0,1,32,2158,2.3125,0.0632,0.1392,117,0.2735,15.25,0,18,9,5,0.74,195,0.3282,14.4375,2.9062,4.88,51,3.3125,0.5625,0,0.2812,106
FolioSuite/SolitaireForward/solitare_forward_t30.lp.lp.gz,1,3.13,0,0,115,0,1,0,1,32,4693,3.2188,0.0624,0.14,119,0.2689,58.5312,0,3,17,12,1.03,222,0.2883,42.375,3.2812,18.73,5,1.9062,0.0938,0,0.5312,61
FolioSuite/SolitaireForward/solitare_forward_t11.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,1482,?,0.0639,0.1386,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/SolitaireForward/solitare_forward_t20.lp.lp.gz,1,?,0,0,119,0,1,0,1,32,3003,3.1562,0.0628,0.1396,127,0.252,50.0312,0,7,14,11,1.01,218,0.2936,38.4062,3.1406,16.01,59,3.4062,0.2188,0,0.4375,109
FolioSuite/SolitaireForward/solitare_forward_t40.lp.lp.gz,1,3.41,0,0,80,0,1,0,1,32,6383,2.0625,0.0622,0.1402,42,0.7619,7.7188,0,21,6,5,0.66,111,0.5766,10.2344,3.1406,2.47,1,1,0.6562,0,0.1875,32
FolioSuite/SolitaireForward/solitare_forward_t18.lp.lp.gz,1,3.98,0,0,191,0,1,0,1,32,2665,3.7812,0.0629,0.1395,121,0.2645,60.1562,0,4,14,14,1.21,230,0.2826,42.3846,4,19.25,7,1.6562,0.125,0,0.4375,53
FolioSuite/SolitaireForward/solitare_forward_t41.lp.lp.gz,1,3.41,0,0,80,0,1,0,1,32,6552,2.0625,0.0621,0.1402,42,0.7619,7.7188,0,21,6,5,0.66,111,0.5766,10.2344,3.1406,2.47,1,1,0.6562,0,0.1875,32
FolioSuite/SolitaireForward/solitare_forward_t26.lp.lp.gz,1,3.13,0,0,115,0,1,0,1,32,4017,3.2188,0.0625,0.1399,119,0.2689,58.5312,0,3,17,12,1.03,222,0.2883,42.375,3.2812,18.73,5,1.9062,0.0938,0,0.5312,61
FolioSuite/SolitaireForward/solitare_forward_t47.lp.lp.gz,1,3.41,0,0,80,0,1,0,1,32,7566,2.0625,0.0621,0.1403,42,0.7619,7.7188,0,21,6,5,0.66,111,0.5766,10.2344,3.1406,2.47,1,1,0.6562,0,0.1875,32
FolioSuite/SolitaireForward/solitare_forward_t19.lp.lp.gz,1,?,0,0,133,0,1,0,1,32,2834,3.5,0.0628,0.1396,152,0.2105,45.4375,0,6,15,11,1.12,?,?,?,?,14.54,62,3.9062,0.1875,0,0.4688,125
FolioSuite/SolitaireForward/solitare_forward_t22.lp.lp.gz,1,3.33,0,0,115,0,1,0,1,32,3341,3.2188,0.0627,0.1397,119,0.2689,58.5312,0,3,17,12,1.03,222,0.2883,42.375,3.2812,18.73,5,1.9062,0.0938,0,0.5312,61
FolioSuite/SolitaireForward/solitare_forward_t36.lp.lp.gz,1,3.41,0,0,80,0,1,0,1,32,5707,2.0625,0.0622,0.1401,42,0.7619,7.7188,0,21,6,5,0.66,111,0.5766,10.2344,3.1406,2.47,1,1,0.6562,0,0.1875,32
FolioSuite/SolitaireForward/solitare_forward_t25.lp.lp.gz,1,3.13,0,0,115,0,1,0,1,32,3848,3.2188,0.0625,0.1399,119,0.2689,58.5312,0,3,17,12,1.03,222,0.2883,42.375,3.2812,18.73,5,1.9062,0.0938,0,0.5312,61
FolioSuite/SolitaireForward/solitare_forward_t49.lp.lp.gz,1,3.41,0,0,80,0,1,0,1,32,7904,2.0625,0.0621,0.1403,42,0.7619,7.7188,0,21,6,5,0.66,111,0.5766,10.2344,3.1406,2.47,1,1,0.6562,0,0.1875,32
FolioSuite/SolitaireForward/solitare_forward_t17.lp.lp.gz,1,?,0,0,77,0,1,0,1,32,2496,2.1562,0.063,0.1394,117,0.2735,15.2812,0,21,9,2,0.69,195,0.3282,13.875,2.7188,4.89,51,3.2188,0.6562,0,0.2812,103
FolioSuite/SolitaireForward/solitare_forward_t50.lp.lp.gz,1,3.41,0,0,80,0,1,0,1,32,8073,2.0625,0.062,0.1403,42,0.7619,7.7188,0,21,6,5,0.66,111,0.5766,10.2344,3.1406,2.47,1,1,0.6562,0,0.1875,32
FolioSuite/Su-Doku/sudoku378.lp.lp.gz,1,?,0,0,442,0,1,0,1,32,703,3.9062,0.0001,0.0032,64,0.5,9.0312,0,4,2,26,1.25,125,0.52,6.9077,3.6462,2.89,10,1.7188,0.125,0,0.0625,55
FolioSuite/Su-Doku/puzzle-easy.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,36,?,0.0029,0.0116,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/Su-Doku/puzzle-possiblebroken.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,85,?,0.0035,0.0215,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/Su-Doku/sudoku368.lp.lp.gz,1,3.2,0,0,222,0,1,0,1,32,701,3.0625,0.0001,0.0032,92,0.3478,7,0,5,3,24,0.98,199,0.3216,8.8281,3.6094,2.24,11,2.75,0.1562,0,0.0938,88
FolioSuite/Synthesis/mutex3AsyncNondet.sm.gz,1,?,0,0,362,0,1,0,1,32,167789,7.1875,0.0253,0.2171,93,0.3441,41.0938,0,5,5,22,2.3,?,?,?,?,13.15,7,1.875,0.1562,0,0.1562,60
FolioSuite/Synthesis/phi2AsyncDet.sm.gz,1,?,?,?,?,?,?,?,?,?,15,?,0.191,0.0754,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/Synthesis/mutex4IDFD.sm.gz,1,2.5,0,0,93,0,1,0,1,32,1639,2.625,0.2081,0.0559,1119,0.0286,166.6562,0,11,17,4,0.84,3383,0.0189,289.2812,2.5781,53.33,133,30.3125,0.3438,0,0.5312,970
FolioSuite/Synthesis/phi3AsyncNondet.sm.gz,1,?,?,?,?,?,?,?,?,?,8740,?,0.0624,0.1885,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/Synthesis/mutex2AsyncNondet.sm.gz,1,?,?,?,?,?,?,?,?,?,1556,?,0.0706,0.1844,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/Synthesis/phi4IDFD.sm.gz,1,4.49,6,0.1579,205,82,0.7143,0.2857,0.8421,32,361,4.4375,0.2546,0.0957,204,0.1569,25.8438,0,4,3,31,1.42,352,0.1818,21.9219,4.3906,8.27,25,5.8438,0.1053,0,0.0789,187
FolioSuite/Synthesis/mutex3AsyncDet.sm.gz,1,?,?,?,?,?,?,?,?,?,10157,?,0.2426,0.0351,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.20_55.7.lp.gz,1,4.37,0,0,309,0,1,0,1,32,138,3.75,0.2774,0.0075,150,0.2133,16.4062,0,2,2,28,1.2,276,0.2319,19.3594,4.6875,5.25,32,3.8125,0.0625,0,0.0625,122
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.38_6.lp.gz,1,4.33,0,0,240,0,1,0,1,33,150,3.697,0.2754,0.0095,237,0.1392,18.6667,0,2,2,29,1.22,397,0.1637,19.9385,3.7846,6.16,31,6.6364,0.0606,0,0.0606,219
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.35_6.lp.gz,1,3.54,0,0,285,0,1,0,1,32,138,3.7812,0.2752,0.0095,211,0.1517,13.9688,0,2,2,28,1.21,357,0.1793,15.625,4.0469,4.47,28,6.1875,0.0625,0,0.0625,198
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.37_6.lp.gz,1,4.29,0,0,214,0,1,0,1,32,146,3.625,0.2752,0.0095,233,0.1373,19.5312,0,1,4,27,1.16,382,0.1675,21.5,3.9375,6.25,31,6.6562,0.0312,0,0.125,213
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.16_54.6.lp.gz,1,3.69,0,0,334,0,1,0,1,32,150,5.0625,0.2754,0.0095,154,0.2078,24.0938,0,3,7,22,1.62,213,0.3052,16.6308,4.7231,7.71,33,4.4688,0.0938,0,0.2188,143
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.32_63.6.lp.gz,1,3.64,0,0,434,0,1,0,1,33,122,6.2424,0.2751,0.0095,119,0.2773,23.0606,0,2,0,31,2.06,198,0.3333,18.1364,4.7576,7.61,22,2.8485,0.0606,0,0,94
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.21_53_6.lp.gz,1,3.71,0,0,201,0,1,0,1,32,126,3.375,0.2749,0.0095,199,0.1608,16.4062,0,3,3,26,1.08,295,0.2203,12.9846,3.1692,5.25,29,5.375,0.0938,0,0.0938,172
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.40_7.lp.gz,1,4.5,0,0,276,0,1,0,1,32,158,4.9062,0.2777,0.0074,299,0.107,27.7812,0,3,2,27,1.57,354,0.1808,21.6406,4.5,8.89,33,8.1875,0.0938,0,0.0625,262
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.40_6.lp.gz,1,3.84,0,0,196,0,1,0,1,32,158,3.25,0.2754,0.0095,232,0.1379,11.625,0,4,6,22,1.04,309,0.2104,12.8,3.4,3.72,33,6.9062,0.125,0,0.1875,221
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.16_56.6.lp.gz,1,4.49,0,0,378,0,1,0,1,32,158,5.1875,0.2755,0.0095,165,0.1939,35.5312,0,1,0,31,1.66,398,0.1608,40.6094,4.5,11.37,34,4.0312,0.0312,0,0,129
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.41_6.lp.gz,1,3.47,0,0,387,0,1,0,1,32,162,6,0.2754,0.0094,315,0.1016,40.875,0,4,2,26,1.92,441,0.1451,30.6094,4.5469,13.08,34,8.3438,0.125,0,0.0625,267
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.42_6.lp.gz,1,3.86,0,0,223,0,1,0,1,32,166,2.6562,0.2754,0.0094,228,0.1404,13.0625,0,2,3,27,0.85,349,0.1834,15.1094,3.0312,4.18,37,7.0312,0.0625,0,0.0938,225
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_2.gph.lp.gz,1,49.34,0,0,2446,0,1,0,1,32,301,36.4062,0.159,0.2883,76,0.4211,39.9375,0,0,0,32,11.65,188,0.3404,61.5625,43.6875,12.78,3,1.1875,0,0,0,38
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_12.gph.lp.gz,1,40.48,0,0,1862,0,1,0,1,32,227,30.8125,0.1645,0.2895,65,0.4923,32.6875,0,0,0,32,9.86,165,0.3939,47.9231,36.0462,10.46,2,1.0625,0,0,0,34
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_7.gph.lp.gz,1,37.36,0,0,1869,0,1,0,1,32,226,27.3438,0.1611,0.3009,70,0.4571,30.0625,0,0,0,32,8.75,172,0.3721,46.7812,33.0781,9.62,3,1.3125,0,0,0,42
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_1.gph.lp.gz,1,52.15,0,0,2412,0,1,0,1,32,300,39.1875,0.1619,0.3036,85,0.3765,43.6875,0,0,0,32,12.54,224,0.2857,70.0312,44.6406,13.98,3,1.375,0,0,0,44
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_8.gph.lp.gz,1,50.44,0,0,2364,0,1,0,1,32,288,33.4688,0.161,0.288,73,0.4384,41.25,0,0,0,32,10.71,205,0.3122,62.9688,42.6875,13.2,2,1.0938,0,0,0,35
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_1.gph.lp.gz,1,25.77,0,0,1256,0,1,0,1,32,150,18.2812,0.1667,0.2907,61,0.5246,21.6562,0,0,0,32,5.85,157,0.4076,32.375,22.4688,6.93,3,1.3125,0,0,0,42
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_8.gph.lp.gz,1,27.79,0,0,1318,0,1,0,1,33,149,19.9697,0.1558,0.3137,63,0.5238,21.8788,0,0,1,32,6.59,161,0.4099,35.0303,24.3182,7.22,3,1.3333,0,0,0.0303,44
