@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE o_dom_std NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_31_6.dzn,1,4.358382,1.545665,0.646971,9.364135,121,724,2.819746,2.426853,121,0.53914,2.861272,2,0.836994,0.718773,1,3,2.157927,880.228658,3,4,-6.783532,659,9900.212646,17.095669,5.379821,20.515607,0.735761,5.485461,1.132181,1.09717,81220,1.022641,0.688329,217.333333,0.593596,93.895954,0.029395,11.445333,2.762351,0.580899,1,0.259151,0.333333,1.147389,94,4,2,77,0.120807,1.457985,3,-0.14915,744,744,2.68713,3,1.704023,1877.044887,2.089654,652,2,0.002992,2,2.449203
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_26_3.dzn,1,4.078183,1.516169,0.659557,9.457381,121,724,2.689795,4.142032,121,0.557115,2.950471,2,0.296357,0.685475,1,3,3.167023,633.644519,3,4,-2.261842,703,8545.757944,14.834708,5.916781,9.086369,-1,5.039169,0.516118,0.970582,89699,0.965312,-1,234.333333,0.287814,36.716742,-1,3.498059,5.034308,0.284394,1,-1,-1,0.578399,67,4,2,143,0.073538,1.205197,-1,-1,2322,2322,1.353976,-1,0.728355,3466.326575,2.961804,-1,2,0.00108,2,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_32_3.dzn,1,6.561983,1.826446,0.547511,9.440869,121,724,3.59276,0.001042,121,0.000102,2.049587,18.865035,5.983471,0.9819,69.5,3,0.100224,878.000833,3,4,-54.672582,695,13271.281746,33.918552,2.472676,115.305785,0.769041,9.440756,2.169471,2.035665,84087,0.166832,0.457179,229,0.069054,694.933884,0.130633,109.680014,0.21041,0.387196,9.432518,0.146895,0.333333,2.101639,93,4,1,10,0.123099,0.270125,3,-3.159566,0,0,3.266066,3,3.266043,1142.328466,0.171802,687,2,0.0181,687,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_31_9.dzn,1,4.325973,1.541535,0.648704,9.392317,121,724,2.806276,2.559023,121,0.542623,2.873817,2,0.761304,0.714188,1,3,2.251451,882.877838,3,4,-6.140848,672,9248.746703,16.854494,5.402419,19.032597,0.73667,5.432757,1.060609,1.103313,82963,1.016665,0.693486,221,0.558591,87.237645,0.027172,9.725286,2.872369,0.546876,1,0.258309,0.333333,1.118005,94,4,2,78,0.115545,1.432299,3,-0.14206,830,830,2.615268,3,1.635809,1966.450956,2.157645,663,2,0.002729,2,2.579082
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_32_4.dzn,1,6.561983,1.826446,0.547511,9.290019,121,724,3.59276,0.001302,121,0.00013,2.181818,18.559146,5.983471,0.9819,62.6,3,0.107404,863.971753,4,4,-54.396753,626,12078.303175,33.376526,2.643136,114.165289,0.769345,9.289877,2.4453,2.028921,75737,0.166832,0.457179,205.666667,0.069054,625.92562,0.130633,99.820687,0.230855,0.799192,9.279573,0.147036,0.333333,3.038426,93,4,1,10,0.195434,0.270125,3,-2.692383,0,0,3.268004,3,3.267975,1124.071388,0.201614,617,2,0.0181,617,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_5.dzn,1,5.578512,1.826446,0.547511,9.459432,121,724,3.054299,0.000772,121,0.000076,3.132231,18.906515,5.983471,0.9819,78.222222,3,0.238948,586.48476,6,4,-54.579218,704,16069.034921,28.891762,2.597626,87.702479,0.67419,9.459348,2.295068,1.825764,85178,0.157782,0.537778,234.666667,0.069054,703.950413,0.130633,132.801941,0.246658,1.832711,9.453257,0.155864,0.333333,4.567757,62,4,2,9,0.287151,0.261075,3,-2.165831,0,0,2.543679,3,2.543664,1144.578877,0.213416,698,2,0.0181,698,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_26_6.dzn,1,4.06373,1.51318,0.66086,9.396605,121,724,2.685557,4.540569,121,0.557096,2.95996,2,0.241575,0.682029,1,3,3.332507,676.555544,3,4,-1.818557,674,7417.249163,14.585213,5.860173,8.439106,-1,4.959145,0.427054,0.953892,87300,0.958115,-1,222.666667,0.246791,29.129129,-1,2.474891,5.08486,0.242476,1,-1,-1,0.488733,72,4,2,157,0.066235,1.167695,-1,-1,2876,2876,1.268646,-1,0.66843,4012.976278,3.050722,-1,2,0.000882,2,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_19_2.dzn,1,6.942149,1.520661,0.657609,9.42836,121,724,4.565217,0.001051,121,0.000113,1.975207,18.839871,5.983471,0.978261,76.555556,3,0.088977,1131.403221,2,4,-55.090478,689,12276.297619,43.042239,2.327589,118.066116,0.842277,9.428223,1.751576,2.074156,83361,0.151097,0.432143,227,0.069054,688.933884,0.151097,101.457005,0.168247,0.167568,9.419936,0.14785,0.333333,0.236321,120,4,1,9,0.078723,0.27073,3,-4.086637,0,0,3.769397,3,3.769372,1140.814732,0.138955,681,2,0.021739,681,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_4.dzn,1,5.578512,1.826446,0.547511,9.348728,121,724,3.054299,0.001111,121,0.00011,2.958678,18.679645,5.983471,0.9819,72.444444,3,0.227596,598.318602,5,4,-54.476787,652,14964.096825,28.553566,2.864163,88.842975,0.67527,9.348607,2.397499,1.827449,78884,0.166832,0.537778,217.333333,0.069054,651.933884,0.130633,123.670222,0.254679,1.701019,9.339823,0.160072,0.333333,4.671114,64,4,2,9,0.279581,0.270125,3,-2.028542,0,0,2.547307,3,2.547284,1131.178295,0.227859,644,2,0.0181,644,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_6.dzn,1,5.578512,1.826446,0.547511,9.348728,121,724,3.054299,0.000694,121,0.000069,3.305785,18.68635,5.983471,0.9819,81.5,3,0.240688,617.016058,6,4,-54.644809,652,14783.985714,28.553657,2.614506,87.768595,0.664461,9.348653,2.220012,1.816602,78887,0.166832,0.537778,217.333333,0.069054,651.958678,0.130633,122.1817,0.222894,2.020216,9.343175,0.167608,0.333333,4.426947,66,4,2,8,0.32964,0.270125,3,-2.274526,0,0,2.547108,3,2.547094,1131.185,0.203217,647,2,0.0181,647,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_31_8.dzn,1,4.222541,1.528356,0.654298,9.430453,121,724,2.762799,3.137281,121,0.551577,2.913855,2,0.519742,0.699389,1,3,2.635892,886.46254,3,4,-4.103306,690,8311.237864,15.980648,5.531218,14.482412,0.737809,5.233034,0.804378,1.110096,86026,0.993425,0.710473,227.333333,0.431909,61.755922,0.019722,5.966431,3.629732,0.42347,1,0.256006,0.333333,0.848104,94,4,2,97,0.096291,1.331954,3,-0.121804,1272,1272,2.319322,3,1.382744,2413.067934,2.37699,682,2,0.001879,2,3.201331
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_32_7.dzn,1,6.561983,1.826446,0.547511,9.398744,121,724,3.59276,0.000805,121,0.000079,2.041322,18.784606,5.983471,0.9819,75,3,0.102001,874.083163,3,4,-54.540231,675,12936.035714,33.767257,2.634003,115.305785,0.768424,9.398656,2.301822,2.027178,81669,0.166832,0.457179,223,0.069054,674.950413,0.130633,106.909386,0.215868,0.248322,9.392303,0.146931,0.333333,2.357338,93,4,2,9,0.097503,0.270125,3,-2.955245,0,0,3.266705,3,3.266687,1137.235105,0.183681,669,2,0.0181,669,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_32_8.dzn,1,6.561983,1.826446,0.547511,9.269127,121,724,3.59276,0.000734,121,0.000073,1.983471,18.526515,5.983471,0.9819,68.555556,3,0.104081,880.567035,2,4,-54.549884,617,11871.421032,33.30159,2.531303,114.859504,0.769361,9.269047,2.308698,2.032088,74652,0.166832,0.457179,205.666667,0.069054,616.958678,0.130633,98.110918,0.236174,0.12148,9.263257,0.14182,0.333333,2.696485,95,4,1,9,0.06428,0.270125,3,-2.906066,0,0,3.267347,3,3.267331,1121.552589,0.186789,612,2,0.0181,612,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_26_9.dzn,1,4.094135,1.519468,0.658125,9.519636,121,724,2.694453,3.796996,121,0.556804,2.940858,2,0.356826,0.689264,1,3,2.952432,580.697811,3,4,-2.739168,734,8714.428954,15.104979,5.759917,10.043371,0.715896,5.125786,0.610717,0.985567,92624,0.973283,0.732756,244.666667,0.330114,45.650074,0.014313,4.294938,4.704177,0.324031,1,0.285519,0.333333,0.682424,61,4,2,124,0.080212,1.243359,3,-0.100357,1908,1908,1.441368,3,0.790765,3059.864145,2.662928,728,2,0.001297,2,3.936639
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_33_10.dzn,1,6.561983,1.826446,0.547511,9.388017,121,724,3.59276,0.000405,121,0.00004,2.214876,18.76956,5.983471,0.9819,67,3,0.099955,882.473625,3,4,-54.579905,670,12797.329365,33.728807,2.574131,115.719008,0.764629,9.387973,2.262148,2.022935,81067,0.166832,0.457179,222.333333,0.069054,669.975207,0.130633,105.763053,0.205143,0.7507,9.38478,0.145226,0.333333,2.119922,94,4,2,10,0.185444,0.270125,3,-3.043069,0,0,3.270128,3,3.27012,1135.943617,0.17838,667,2,0.0181,667,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_33_1.dzn,1,6.561983,1.826446,0.547511,9.321928,121,724,3.59276,0.00099,121,0.000098,2.322314,18.62799,5.983471,0.9819,64,3,0.096925,876.261241,4,4,-54.351444,640,12376.333333,33.491237,2.708974,115.636364,0.767584,9.32182,2.490609,2.005389,77433,0.166832,0.457179,211,0.069054,639.942149,0.130633,102.283747,0.231562,0.952929,9.313995,0.148042,0.333333,2.320922,94,4,2,10,0.208724,0.270125,3,-2.562572,0,0,3.267138,3,3.267117,1127.937433,0.211827,633,2,0.0181,633,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_2.dzn,1,4.408994,1.584582,0.631081,9.273796,121,724,2.782432,1.670112,121,0.500456,2.743041,2,1.550321,0.760811,1,3,1.567118,630.618101,3,4,-12.901854,619,11326.108588,18.066564,4.96769,26.899358,0.723353,6.049983,1.824646,1.13091,75588,1.051327,0.680427,206.333333,0.843278,161.858672,0.048487,24.252909,1.942814,0.822123,1,0.242185,0.333333,2.185149,68,4,2,43,0.159296,1.604353,3,-0.219865,346,346,2.256323,3,1.542888,1468.122258,1.453496,616,2,0.005405,2,1.68
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_33_2.dzn,1,6.561983,1.826446,0.547511,9.355351,121,724,3.59276,0.000968,121,0.000096,2.165289,18.695201,5.983471,0.9819,65.5,3,0.101183,926.179759,3,4,-54.471509,655,12657.621032,33.611322,2.430859,115.07438,0.766731,9.355246,2.370544,2.020417,79248,0.166832,0.457179,216,0.069054,654.942149,0.130633,104.608438,0.237933,0.800689,9.347601,0.148929,0.333333,2.555943,99,4,1,10,0.190992,0.270125,3,-2.705187,0,0,3.277208,3,3.277187,1131.981982,0.200659,648,2,0.0181,648,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_33_4.dzn,1,6.561983,1.826446,0.547511,9.383704,121,724,3.59276,0.000678,121,0.000067,2.165289,18.756569,5.983471,0.9819,66.8,3,0.107973,882.068203,4,4,-54.396384,668,12938.18254,33.713252,2.5722,114.016529,0.770797,9.383631,2.462198,2.028222,80823,0.166832,0.457179,222.666667,0.069054,667.958678,0.130633,106.927128,0.249227,0.673855,9.378285,0.146278,0.333333,2.711778,94,4,2,10,0.181529,0.270125,3,-2.667312,0,0,3.266702,3,3.266687,1135.41738,0.203509,663,2,0.0181,663,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_30_4.dzn,1,5.578512,1.826446,0.547511,9.375039,121,724,3.054299,0.000954,121,0.000094,3.049587,18.734789,5.983471,0.9819,73.777778,3,0.238657,600.002524,5,4,-54.352767,664,15434.612698,28.633963,2.911467,87.818182,0.676199,9.374936,2.526718,1.82067,80337,0.166832,0.537778,221.333333,0.069054,663.942149,0.130633,127.558783,0.283498,1.773677,9.367394,0.160478,0.333333,4.549923,64,4,2,9,0.285468,0.270125,3,-1.856157,0,0,2.545589,3,2.54557,1134.364481,0.249021,657,2,0.0181,657,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_33_8.dzn,1,6.561983,1.826446,0.547511,9.394463,121,724,3.59276,0.000807,121,0.00008,2.181818,18.776006,5.983471,0.9819,67.3,3,0.098992,883.079493,4,4,-54.468441,673,12996.514286,33.751876,2.611001,115.768595,0.771812,9.394375,2.373612,2.024406,81427,0.166832,0.457179,222.333333,0.069054,672.950413,0.130633,107.409209,0.23699,0.713705,9.388003,0.144313,0.333333,2.341117,94,4,2,10,0.186339,0.270125,3,-2.731352,0,0,3.267778,3,3.26776,1136.717066,0.198737,667,2,0.0181,667,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_9.dzn,1,4.283804,1.558692,0.641563,9.405141,121,724,2.748332,2.1013,121,0.528402,2.821694,2,1.07578,0.733079,1,3,1.91463,630.144478,3,4,-8.803367,678,11829.828334,17.002582,5.25312,19.973254,0.723405,5.71936,1.397215,1.068257,83136,1.03765,0.700312,226,0.692037,123.530461,0.036129,17.577754,2.463857,0.676357,1,0.262377,0.333333,1.654133,67,4,2,62,0.135653,1.524516,3,-0.167568,552,552,2.06721,3,1.318075,1690.009293,1.78845,672,2,0.003813,2,2.112955
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_17_8.dzn,1,6.942149,1.520661,0.657609,9.303781,121,724,4.565217,0.001289,121,0.000141,1.975207,18.586869,5.983471,0.978261,70.222222,3,0.088977,1116.45369,2,4,-55.056526,632,11258.888889,42.473444,2.430821,118.066116,0.841886,9.303612,1.785527,2.074329,76463,0.151097,0.432143,207.666667,0.069054,631.92562,0.151097,93.048669,0.167346,0.167568,9.293435,0.147994,0.333333,0.236321,120,4,1,9,0.078723,0.27073,3,-4.086637,0,0,3.769403,3,3.769372,1125.736778,0.138955,623,2,0.021739,623,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_3.dzn,1,6.561983,1.826446,0.547511,9.501837,121,724,3.59276,0.000624,121,0.000061,2.099174,18.99369,5.983471,0.9819,72.5,3,0.102089,921.678207,3,4,-54.512592,725,13921.210317,34.137687,2.442005,115.140496,0.771307,9.501769,2.329461,2.036572,87720,0.157782,0.457179,240,0.069054,724.958678,0.130633,115.051325,0.22182,0.46637,9.496845,0.141543,0.333333,2.721412,97,4,2,10,0.142387,0.261075,3,-2.89021,0,0,3.269383,3,3.269369,1149.712315,0.187814,720,2,0.0181,720,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_6.dzn,1,6.561983,1.826446,0.547511,9.438792,121,724,3.59276,0.001174,121,0.000115,1.975207,18.858752,5.983471,0.9819,77.111111,3,0.099434,925.001602,2,4,-54.524176,694,13331.989683,33.91106,2.609616,115.619835,0.771206,9.438664,2.317877,2.033913,83965,0.157782,0.457179,228.333333,0.069054,693.92562,0.130633,110.181733,0.223186,0.167568,9.429376,0.144114,0.333333,2.581234,98,4,1,9,0.078723,0.261075,3,-2.89021,0,0,3.270038,3,3.270012,1142.074982,0.187814,685,2,0.0181,685,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_39_5.dzn,1,7.553719,1.826446,0.547511,9.202124,121,724,4.135747,0.00123,121,0.000124,1.975207,18.384518,5.983471,0.9819,58.9,3,0.088977,1104.254859,2,4,-55.060248,589,9645.948016,38.057385,2.387922,118.066116,0.807738,9.20199,1.781805,2.088777,71261,0.130633,0.397155,193.666667,0.069054,588.933884,0.130633,79.718579,0.180794,0.167568,9.192259,0.135816,0.333333,0.236321,120,4,1,10,0.078723,0.233926,3,-4.574544,0,0,3.803635,3,3.803607,1113.437253,0.131782,581,2,0.0181,581,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_6.dzn,1,4.058676,1.53311,0.652269,9.308339,121,724,2.647348,2.886425,121,0.547301,2.899413,2,0.606873,0.704757,1,3,1.977242,353.716883,3,4,-4.793707,634,8507.84736,14.903137,5.242486,7.807209,0.706762,5.250303,0.942608,0.784374,78849,1.00256,0.739157,211.333333,0.4805,66.093043,0.104234,7.131473,3.603702,0.470853,1,0.285633,0.333333,1.005202,38,4,2,56,0.103738,1.371722,3,-0.131669,1072,1072,1.00287,3,0.529325,2198.288396,1.98105,625,2,0.002187,2,2.929702
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_32_2.dzn,1,6.561983,1.826446,0.547511,9.392317,121,724,3.59276,0.001078,121,0.000106,1.975207,18.767357,5.983471,0.9819,67.2,3,0.103168,901.662473,2,4,-54.319543,672,13069.066667,33.74411,2.664195,114.694215,0.773298,9.3922,2.539039,2.031348,81304,0.166832,0.457179,224,0.069054,671.933884,0.130633,108.008815,0.256589,0.167568,9.383678,0.145902,0.333333,2.677378,96,4,1,10,0.078723,0.270125,3,-2.540927,0,0,3.269607,3,3.269584,1136.45313,0.213631,664,2,0.0181,664,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_24_10.dzn,1,4.534351,1.801527,0.555085,9.381543,121,724,2.516949,0.286548,121,0.14483,3.78626,2,5.526718,0.961864,1,3,0.363782,384.643261,6,4,-50.274734,667,18183.602092,22.902428,3.067005,31.770992,0.530408,9.085516,2.271376,1.257532,80722,0.409848,0.661616,222.333333,0.452918,616.198473,0.877108,138.806123,0.38669,2.26218,1,0.212536,0.333333,3.946762,41,4,2,11,0.345376,0.652737,3,-1.03375,10,10,1.557578,3,1.50557,1145.155842,0.327336,662,2,0.016949,2,0.259396
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_30_8.dzn,1,5.578512,1.826446,0.547511,9.442943,121,724,3.054299,0.00052,121,0.000051,3.545455,18.877572,5.983471,0.9819,77.333333,3,0.235062,613.791327,6,4,-54.502774,696,15999.485714,28.841457,2.639479,88.578512,0.676539,9.442887,2.371512,1.823186,84212,0.166832,0.537778,232,0.069054,695.966942,0.130633,132.227155,0.261489,2.071144,9.438786,0.165261,0.333333,4.371012,65,4,2,9,0.299023,0.270125,3,-2.049618,0,0,2.547295,3,2.547284,1142.587848,0.225516,692,2,0.0181,692,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_39_6.dzn,1,7.553719,1.826446,0.547511,9.355351,121,724,4.135747,0.001106,121,0.00011,1.975207,18.692973,5.983471,0.9819,65.5,3,0.088977,1122.642132,2,4,-54.849982,655,10749.210317,38.691121,2.537398,118.066116,0.807574,9.355231,1.992072,2.077338,79247,0.130633,0.397155,215.666667,0.069054,654.933884,0.130633,88.836449,0.185512,0.167568,9.346486,0.137244,0.333333,0.236321,120,4,1,10,0.078723,0.233926,3,-4.296827,0,0,3.803632,3,3.803607,1131.979753,0.1403,647,2,0.0181,647,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_40_10.dzn,1,7.553719,1.826446,0.547511,9.430453,121,724,4.135747,0.00105,121,0.000103,1.975207,18.84408,5.983471,0.9819,69,3,0.088977,1131.654306,2,4,-54.938924,690,11291.154762,39.001734,2.391034,118.066116,0.808136,9.430338,1.903129,2.091698,83482,0.130633,0.397155,227.333333,0.069054,689.933884,0.130633,93.315329,0.178053,0.167568,9.42204,0.135206,0.333333,0.236321,120,4,1,10,0.078723,0.233926,3,-4.652814,0,0,3.80363,3,3.803607,1141.067934,0.129566,682,2,0.0181,682,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_10.dzn,1,5.264901,1.761589,0.567669,9.495855,121,724,2.988722,0.496211,121,0.23945,2.251656,2,4.794702,0.928571,1,3,0.541528,607.734722,3,4,-42.803931,722,16034.388492,26.463929,3.638538,72.331126,0.684135,8.697282,2.76649,1.565118,87414,0.648296,0.569811,240.666667,0.774606,578.900662,0.134632,106.188003,0.587614,0.813892,1,0.191022,0.333333,4.45257,64,4,2,18,0.192731,1.035587,3,-0.805645,30,30,2.560867,3,2.377891,1178.982383,0.533968,714,2,0.015038,2,0.470309
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_40_5.dzn,1,7.553719,1.826446,0.547511,9.308339,121,724,4.135747,0.001285,121,0.000128,1.975207,18.596051,5.983471,0.9819,63.4,3,0.088977,1117.000684,2,4,-54.88701,634,10400.889683,38.496652,2.439055,118.066116,0.807504,9.308199,1.955043,2.081389,76705,0.130633,0.397155,208.333333,0.069054,633.92562,0.130633,85.957766,0.186245,0.167568,9.298026,0.13687,0.333333,0.236321,120,4,1,10,0.078723,0.233926,3,-4.39494,0,0,3.803636,3,3.803607,1126.288396,0.137168,625,2,0.0181,625,-10.954451
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_3_4.dzn,1,3.97351,1.516556,0.659389,9.321928,121,724,2.620087,0.495991,121,0.258195,3.331126,2,4.794702,0.917031,1,3,0.473639,316.945555,6,4,-43.160826,640,19732.993253,22.24358,3.712504,26.092715,0.581103,8.413287,2.433704,1.180082,77491,0.718522,0.755,213.333333,0.774606,513.18543,0.829762,130.682075,0.581784,1.99086,1,0.275341,0.333333,3.609451,34,4,2,23,0.319876,1.147801,3,-0.406065,30,30,1.565625,3,1.409673,1157.932868,0.603352,631,2,0.017467,2,0.462861
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_31_4.dzn,1,4.077019,1.509814,0.662333,9.31515,121,724,2.700346,5.141464,121,0.556598,2.970186,2,0.179876,0.678131,1,3,3.777612,856.99376,3,4,-1.332904,637,7108.699888,14.470441,6.011769,8.307081,-1,4.863615,0.32334,1.007107,84878,0.94857,-1,210,0.196779,21.087702,-1,1.766137,4.548816,0.193457,1,-1,-1,0.375516,92,4,2,184,0.05726,1.119773,-1,-1,3904,3904,1.567602,-1,0.848531,5031.117155,3.496397,-1,2,0.000658,2,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_3.dzn,1,5.578512,1.826446,0.547511,9.41996,121,724,3.054299,0.001057,121,0.000104,3.132231,18.822972,5.983471,0.9819,85.625,3,0.239172,593.457491,5,4,-54.625288,685,15559.065476,28.771142,2.607561,87.669421,0.665017,9.419845,2.243584,1.808273,82877,0.166832,0.537778,228.333333,0.069054,684.933884,0.155933,128.587318,0.230774,1.864378,9.411486,0.161746,0.333333,4.399997,63,4,2,8,0.301462,0.270125,3,-2.260039,0,0,2.543876,3,2.543854,1139.798233,0.20452,677,2,0.0181,677,-10.954451
