@RELATION 'FEATURE_VALUES-SAT11-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC

@DATA
./SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,0.8247,0.0001,0.7594,0.0021,0.9114,0.0004,0.0004,0.6783,1.8764,0.0015,0.0001,0.9339,0.0001,0.8917,0.0001,0.7778,7,0.0597,10,0.0034,0.7022,8.3451,3.227,0.5278,0.0193,3.7791,0.1729,0.4636,2.3597,0,0,0,1.5427,1,0.1525,1.1386,0.1914,0.2408,0.6546,1.2843,95104,13839,57479,0.0002,1.0745,0.0001,0.7978,0.0019,2.4649,0.1821,0.0001,0.0002,0.0024,0.9391,0.9862,0,0.6596,0,0,0.2545,4100,0.0127,4025,0
./SAT02/industrial/goldberg/rand_net/rand_net60-25-10.shuffled.cnf,1,0.625,0.0008,0.7973,0.0099,0.7443,0.0021,0.0021,0.9933,1.9923,0.0027,0.0008,0.3725,0.0002,0.582,0.0006,0.6667,6,0.0703,7,0.0354,0.6316,6.6737,3.1054,0.5934,0.0353,3.0982,0.1834,0.396,2.5807,0,0.1847,0,0.8668,1,0.1238,1.4349,0.4762,0.266,0.3377,0.6988,8881,1766,6639,0.0016,0.822,0.0011,0.3301,0.0048,2.3792,0.1515,0.0011,0.0016,0.0357,0.8412,1.1908,0,0.4984,2143.875,1566,0.4576,465,0.0327,446,2669
./SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,0.8478,0.0006,0.684,0.0092,0.6926,0.0026,0.0013,0.567,2.2852,0.0048,0.0009,0.533,0.0002,0.5288,0.0007,0.8065,5,0.0886,8,0.0329,0.8911,6.6926,3.5334,0.5909,0.027,3.6495,0.1802,0.5331,2.544,0,0.6004,0,0.7882,1,0.0928,1.4047,0.4833,0.2013,1.006,2.5053,16804,1686,8377,0.0018,0.3644,0.0012,0.4809,0.0109,2.8824,0.0909,0.0008,0.0018,0.0166,0.7774,1.1596,0,0.3049,713.3158,402,0.1904,378,0.0371,359,2398
./SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0.6058,0.0003,0.9752,0.0054,1.0369,0.0014,0.0004,0.5105,1.3071,0.0034,0.0003,1.0609,0.0001,0.4947,0.0004,0.6,14,0.0382,17,0.0106,0.8985,15.6136,2.5812,0.6667,0.0101,2.7537,0.1488,0.5649,1.47,0,0,0,0.8011,1,0.0676,1.1679,0.3653,0.243,0.3345,0.8373,25484,4641,19097,0.0006,0.3086,0.0004,0.9161,0.0072,1.5153,0.0877,0.0005,0.0006,0.0078,0.8666,0.9636,0,0.316,0,0,0.1007,946,0.1507,917,0
./SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w8.shuffled.cnf,1,11.5882,0,0.8254,0.0035,?,?,0.0007,0.3324,4.5933,0.0013,0.0001,0.9566,0,0.5948,?,1,5,0.096,7,?,0.803,5.68,?,?,?,?,?,?,0.0896,0,0,0,1.0326,1,0.0352,1.2198,0.4471,0.0322,0.0052,0.1567,271393,8694,269998,0.0004,0.8023,0.0002,0.8492,0.002,4.8554,0.0023,0,0.0004,0.0016,0.7657,0.6022,0,0.7657,0,0,0.2554,3179,0.3754,0,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,0.7532,0.0001,1.4523,0.008,0.8519,0.0029,0.0005,0.4252,2.3827,0.0022,0.0002,1.7789,0,0.3871,0.0001,0.875,4,0.0907,6,0.0364,0.7111,5.5863,2.8767,0.6882,0.0076,5.2937,0.0992,0.776,2.3887,0,0.1309,0,0.6827,1,0.2397,1.5391,0.4407,0.1827,0.5577,1.5701,66333,7780,42585,0.0005,0.7063,0.0003,1.6275,0.006,2.5827,0.1952,0.0001,0.0005,0.004,0.7291,1.3838,0,0.1544,2807.3333,2311,0.0964,2070,0.2184,2042,3189
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom15.cnf,1,0.5595,0.0001,1.5579,0.0071,?,?,0.0004,0.3379,2.3559,0.0019,0.0001,1.9377,0,0.3838,?,0.8904,4,0.0931,6,?,0.7334,5.5526,?,?,?,?,?,?,2.3483,0,0.2394,0,0.6797,1,0.2415,1.532,0.4362,0.1817,0.5509,1.5656,86411,10123,55718,0.0004,0.7069,0.0002,1.7564,0.0053,2.5211,0.1974,0.0001,0.0004,0.0033,0.7261,1.37,0,0.1424,2175,1487,0.0861,2737,0.0139,2689,2836
./SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,5.2488,0.003,0.4914,0.0503,1.3385,0.0226,0.0241,0.9506,3.077,0.0284,0.0114,0.4105,0.0018,0.832,0.0012,0.9184,4,0.0797,5,0.245,0.3734,4.1233,3.3351,0.6667,0.0101,3.9568,0.1682,0.6903,3.8051,0,0,0,0.2793,1,0.1983,0.9256,0.8901,0.087,2.2089,1.9864,5423,147,1690,0.019,0.8084,0.0136,0.5241,0.0438,3.6566,0.5433,0.003,0.019,0.1224,0.8734,0.8357,0,0.816,0,0,0.4226,57,0.0985,50,0
./SAT04/industrial/vangelder/cnf-color/myciel6-tr.used-as.sat04-320.cnf,1,4.4528,0.0039,0.7071,0.0526,1.4427,0.0096,0.0122,0.875,2.9305,0.0129,0.0042,0.5809,0,0.8536,0,1,3,0.076,5,0.0875,0.3662,3.9727,2.9646,0.4,0,3.7086,0.1263,0.5329,1.9147,0,0.0726,0,0.1301,1,0.1777,0.3247,0.9634,0.1112,0.2727,0.4109,4625,404,3634,0.0067,0.7067,0.005,0.4925,0.019,2.8547,0.2959,0.003,0.0067,0.0248,0.8564,0.5787,0,0.8536,3714.4444,3117,0.6376,109,0.0736,99,4177
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,29.3588,0,1.131,0.0009,?,?,0.0003,0.7,3.1963,0.0009,0,2.5418,0,0.9717,?,1,13,0.1272,19,?,1.8867,15.4,?,?,?,?,?,?,3.2216,0,0,0,0.9348,1,0.3148,0.8648,0.5285,0.0498,0.0056,0.0444,2742601,135827,2727200,0,2.9956,0,2.1801,0.0009,3.3578,0.4943,0,0,0.0141,0.976,0.1952,0,0.9717,0,0,0.3335,0,0,0,0
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,15.0584,0,0.9857,0.0007,?,?,0.0002,0.7199,3.087,0.0007,0,1.4895,0,0.9636,?,0.9459,11,0.1446,19,?,2.0685,14.4828,?,?,?,?,?,?,3.0942,0,0.669,0,0.9218,1,0.309,0.896,0.5336,0.0605,0.0113,0.1208,1029036,61519,1017550,0,1.7785,0,1.259,0.0007,3.2654,0.436,0,0,0.0088,0.9663,0.23,0,0.9636,28.25,6,0.3888,0,0,0,54
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_5_keyfind_1.cnf,1,0.744,0.0013,0.2757,0.004,0.198,0.0074,0.0024,0.5187,1.9276,0.0035,0.0019,0.2743,0.0005,0.4053,0.0024,0.25,6,0.0966,10,0.0136,1.1867,8.2616,2.9972,0.5205,0.1679,3.0157,0.3155,0.1736,1.7617,0,0.1759,0,0.5919,1,0.0678,1.383,0.4671,0.2012,0.1505,0.4801,4312,754,3748,0.0047,0.1624,0.0027,0.2778,0.0091,2.6242,0.0496,0.0019,0.0047,0.0066,0.4674,0.863,0,0.0149,2575.7143,1915,0.2167,116,0.0613,107,3455
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step15.cnf,1,28.2241,0,1.1339,0.0009,?,?,0.0003,0.7457,3.2084,0.0009,0,2.5403,0,0.9718,?,1,12,0.1186,18,?,1.9073,15,?,?,?,?,?,?,3.2353,0,0,0,0.9351,1,0.3145,0.865,0.5283,0.0499,0.0059,0.0446,2509375,124468,2494752,0,2.9933,0,2.1803,0.0009,3.3715,0.4943,0,0,0.0154,0.9761,0.1953,0,0.9718,0,0,0.3773,0,0,0,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,0.9266,0,1.4257,0.0012,?,?,0.0001,0.2035,2.2597,0.0003,0,1.1573,0,0.4486,?,0.7538,11,0.0915,17,?,1.6497,14.6074,?,?,?,?,?,?,2.8674,0,0.182,0,0.7079,1,0.1405,1.7997,0.5141,0.1738,1.126,3.0835,345359,28227,162444,0.0001,0.4264,0.0001,1.4466,0.0012,2.8481,0.1478,0,0.0001,0.0006,0.6662,1.5374,0,0.2783,1394.6667,969,0.0706,7933.5,0.0044,7909,1665
./SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,3.4912,0,1.2573,0.001,?,?,0.0001,0.513,1.6176,0.0173,0.0008,4.1357,0,0.9632,?,0.9973,5,0,5,?,0,5,?,?,?,?,?,?,1.2135,0.1905,0.343,0,0.252,1,0.2294,0.3595,0.9314,0.019,0.0264,0.1697,481346,8908,468974,0.0009,0.5796,0.0002,3.7387,0.0174,1.6473,0.3746,0,0.0009,0.0088,0.094,2.3423,0,0.0489,622.5,409,0.2449,0,0,0,836
./SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,1,1.0901,0.0002,1.484,0.0326,1.0461,0.0051,0.0012,0.5344,2.5499,0.0053,0.0004,1.3956,0.0001,0.5882,0.0002,0.9091,5,0.0824,8,0.0429,0.7323,6.0613,3.0979,0.6505,0.0245,5.3325,0.1396,0.6694,3.2571,0,0.2551,0,0.6574,1,0.3252,1.749,0.4795,0.1906,1.5913,3.552,63664,4683,24568,0.001,1.2677,0.0004,1.2868,0.017,3.2335,0.3894,0.0003,0.001,0.0064,0.7097,1.3882,0,0.1409,1660.1111,1217,0.1285,1458,0.1253,1435,2696
SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,2.0844,0,0.6814,0.0005,0.8601,0.0002,0.0001,0.6272,2.8477,0.0002,0,0.7294,0,0.6251,0,1,43,0.0227,49,0.0012,1.3044,44.9182,3.6479,0.9048,0.0241,4.5443,0.2051,0.535,3.3371,0,0.2459,0,1.1177,1,0.1523,1.7444,0.3431,0.1615,0.7439,1.4649,457628,42375,262415,0.0001,0.6552,0,0.7639,0.0007,3.4336,0.166,0,0.0001,0.0005,0.7264,1.4537,0,0.5867,1084.4,786,0.0562,13576,0,13576,1461
SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,1.5931,0,1.4777,0.0017,?,?,0.0001,0.8105,2.537,0.0008,0.0001,1.2668,0,0.4962,?,0.9,7,0.0721,10,?,0.973,8.9267,?,?,?,?,?,?,2.5871,0,0.0473,0,0.6381,1,0.1227,1.7862,0.5453,0.1378,1.6362,5.3935,460862,24093,174822,0.0002,0.4904,0.0001,1.806,0.0028,3.0252,0.1193,0,0.0002,0.0028,0.5677,1.5797,0,0.1794,1794.6667,1679,0.0666,6832,0.8661,0,1880
./SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,3.5598,0,2.8746,0.0019,?,?,0,0.5939,1.9755,0.0009,0,1.8964,0,0.5362,?,0.9769,6,0.077,7,?,0.6929,6.4894,?,?,?,?,?,?,2.2935,0,0,0,0.7192,1,0.1872,1.477,0.4959,0.1935,0.8767,2.2389,746444,76979,397738,0,0.8792,0,2.5054,0.0018,2.2866,0.1619,0,0,0.0033,0.7788,1.3851,0,0.2829,391,391,0.1901,0,0,0,391
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_2_keyfind_1.cnf,1,0.7342,0.0011,0.508,0.0043,0.3475,0.0103,0.002,0.5918,2.0727,0.0026,0.001,0.5948,0.0004,0.2608,0.0019,0.25,6,0.0645,8,0.0175,0.6517,7.2766,2.8264,0.48,0.1812,3.4912,0.2971,0.2135,1.3517,0,0.3313,0,0.7394,1,0.0542,1.6866,0.4086,0.173,0.1194,0.25,5176,800,4624,0.005,0.2575,0.0025,0.5659,0.0119,2.5928,0.0285,0.0019,0.005,0.0063,0.4083,1.164,0,0.0623,1143.8235,672,0.239,116,0.0663,107,1826
./SAT02/industrial/goldberg/rand_net/rand_net60-30-1.shuffled.cnf,1,0.6854,0.0006,0.8175,0.0081,0.835,0.0015,0.0015,0.9726,1.8453,0.0017,0.0006,0.3068,0.0001,0.598,0.0006,0.6667,11,0.0455,13,0.0338,0.8293,12.3599,2.962,0.5934,0.0465,2.8947,0.2051,0.3636,2.4104,0,0,0,0.8706,1,0.107,1.3585,0.4804,0.2744,0.3049,0.6028,10681,2246,8185,0.0012,0.7633,0.0009,0.3073,0.0034,2.1708,0.1438,0.0009,0.0012,0.028,0.8696,1.0845,0,0.526,0,0,0.5408,587,0.0335,564,0
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf,1,1.6529,0,0.8975,0.001,0.7476,0.0003,0.0001,0.1122,2.2975,0.0004,0,0.9093,0,0.4972,0,0.6,12,0.0479,15,0.002,0.9518,13.766,3.2988,0.7692,0.0201,4.5593,0.1381,0.5841,2.991,0,0.3394,0,0.7469,1,0.1074,1.582,0.4964,0.1947,0.7663,2.0286,296405,32667,167814,0.0001,0.3386,0.0001,0.9157,0.0011,3.0819,0.1458,0,0.0001,0.0014,0.7131,1.3554,0,0.2859,668.3333,330,0.0284,4314.5,1.4142,0,937
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf,1,0.7724,0.0017,0.2773,0.005,0.2021,0.0093,0.003,0.581,1.9881,0.0044,0.0024,0.2931,0.0007,0.4036,0.003,0.25,6,0.0906,9,0.0171,1.0381,7.5624,3.0201,0.5205,0.1679,3.0454,0.317,0.1725,1.7705,0,0.0704,0,0.6051,1,0.0683,1.3961,0.4648,0.2023,0.172,0.515,3488,602,2976,0.0059,0.1635,0.0033,0.2829,0.0114,2.6419,0.0501,0.0024,0.0059,0.0083,0.4731,0.8682,0,0.0161,3413.6667,3109,0.2396,94,0.0716,86,3760
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top21.cnf,1,1.1392,0.0001,1.5509,0.0037,?,?,0.0002,0.4789,1.9891,0.0016,0.0001,1.7304,0,0.4236,?,0.8925,4,0.0928,6,?,0.7184,5.4821,?,?,?,?,?,?,2.1233,0,0.4071,0,0.6702,1,0.1801,1.2752,0.3944,0.196,0.707,1.7399,162526,18664,95209,0.0002,0.5407,0.0001,1.8479,0.0045,2.1745,0.1568,0.0001,0.0002,0.0023,0.8331,1.1555,0,0.1582,1299.2857,793,0.0987,4613,0.5592,0,2413
SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1,4.3598,0,1.8225,0.0043,?,?,0,0.0543,2.3933,0.0038,0,2.4752,0,0.4692,?,0.9531,7,0.0597,8,?,0.5623,7.25,?,?,?,?,?,?,2.6359,0,0.6925,0,0.7011,1,0.1472,1.7856,0.3773,0.1255,1.3572,5.3071,1291714,68748,547995,0.0001,0.3822,0,2.046,0.0076,2.727,0.171,0,0.0001,0.0008,0.4583,1.6331,0,0.1239,275,111,0.0198,0,0,0,542
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,20.5692,0.0001,0.9001,0.0068,?,?,0.0024,0.7899,4.0078,0.0096,0.0035,0.8587,0.0001,0.8911,?,0.9284,3,0.129,4,?,0.6389,3.6632,?,?,?,?,?,?,2.6677,0,0,0,0.5657,1,0.2792,0.6857,0.4564,0.0114,0.013,0.675,68055,763,67183,0.0056,0.9288,0.0026,1.086,0.0189,4.1294,0.2882,0.0001,0.0056,0.0315,0.8911,0.5773,0,0.028,3827,3827,0.5018,283.5,0.2073,268,3827
./SAT05/industrial/maris05/DriverLog/driverlog1_ks99i.renamed-as.sat05-3951.cnf,1,?,?,?,?,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
./SAT05/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf,1,54.3296,0.0007,0.0747,0.0013,?,?,0.0013,0.932,0.6027,0.0023,0.0023,0.0035,0.0022,0.9996,?,0.5349,3,0,3,?,0,3,?,?,?,?,?,?,0.2903,0.5229,0.4865,0,0.5473,1,0.0013,0.6745,0.5955,0.006,0,0,194072,1156,194072,0.0023,0.292,0.0017,0.0034,0.0023,0.6027,0.5274,0.0022,0.0023,0.0294,0.9996,0.6733,0,0.3937,1231.25,248,0.7867,561,0.1439,533,1852
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step15.cnf,1,12.8424,0,0.9885,0.0008,?,?,0.0003,0.8342,3.1002,0.0008,0,1.4882,0,0.9636,?,0.9459,11,0.1395,18,?,1.972,13.6774,?,?,?,?,?,?,3.111,0,0.5212,0,0.9221,1,0.3087,0.8961,0.5334,0.0606,0.0115,0.1213,943492,56496,932723,0,1.7765,0,1.2586,0.0008,3.2813,0.436,0,0,0.0096,0.9665,0.2302,0,0.9636,51,30,0.4573,0,0,0,96
./SAT09/APPLICATIONS/crypto/md5gen/gus-md5-12.cnf,1,0.9596,0,0.4551,0.0002,0.4568,0.0002,0,0.0952,2.0382,0.0002,0.0001,0.5334,0,0.5125,0,0.6667,16,0.135,24,0.0009,1.6987,20.7778,2.9451,0.6381,0.0872,3.7487,0.3003,0.1747,1.0549,0,0.3269,0,0.4535,1,0.0429,1.057,0.4092,0.1745,0.3883,1.4405,226752,28500,163329,0.0001,0.1787,0.0001,0.5841,0.0003,2.3497,0.025,0,0.0001,0.0005,0.5555,0.8806,0,0.0613,225.4043,135,0.0311,5565,0.0005,5563,423
./SAT02/industrial/goldberg/rand_net/rand_net60-40-10.shuffled.cnf,1,0.61,0.0005,0.7172,0.0066,0.7011,0.0012,0.0012,0.9778,1.9148,0.0022,0.0005,0.3447,0.0001,0.5972,0.0004,0.6667,6,0.0408,9,0.0236,0.4106,7.9962,2.977,0.5934,0.0416,3.0227,0.1853,0.3768,2.502,0,0.3135,0,0.8781,1,0.1128,1.4245,0.4756,0.2678,0.3255,0.6638,14281,2885,10774,0.001,0.6972,0.0007,0.3152,0.003,2.2961,0.1511,0.0006,0.001,0.0218,0.8528,1.1485,0,0.5295,1132.6,621,0.3992,765,0.0268,735,1598
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,171.949,0,0.7826,0.001,?,?,0.0002,0.5561,1.2974,0.0008,0,5.7779,0,0.9909,?,1,33,0,33,?,0,33,?,?,?,?,?,?,1.2974,0,0,0,1.205,1,0.2287,0.7353,0.4067,0.1425,0.3399,0.7286,6175026,656522,4608574,0,5.9293,0,4.8319,0.0008,1.3173,0.3406,0,0,0.0018,0.9911,0.0684,0,0.9909,0,0,0.3985,0,0,0,0
./SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,49.4424,0.0008,0.0766,0.0015,?,?,0.0014,0.9231,0.6298,0.0025,0.0025,0.0038,0.0025,0.9996,?,0.5347,3,0,3,?,0,3,?,?,?,?,?,?,0.2999,0.522,0.6588,0,0.5475,1,0.0014,0.6748,0.5952,0.0063,0,0,161664,1024,161664,0.0026,0.291,0.002,0.0038,0.0026,0.6298,0.5267,0.0025,0.0026,0.0313,0.9996,0.6735,0,0.3933,1042.8333,425,0.8079,492.5,0.1258,470,2506
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,0.5795,0.0001,1.5061,0.0075,0.8583,0.0027,0.0005,0.3355,2.3667,0.002,0.0001,1.8594,0,0.3855,0.0001,0.875,4,0.0917,6,0.0342,0.7207,5.5756,2.8504,0.6942,0.0069,5.3384,0.0968,0.8054,2.3742,0,0.3106,0,0.6813,1,0.2407,1.5356,0.4383,0.1822,0.5537,1.5671,76038,8915,48940,0.0004,0.7066,0.0002,1.6931,0.0056,2.5486,0.1964,0.0001,0.0004,0.0036,0.7275,1.377,0,0.1483,1286.4286,760,0.0927,2392,0.0097,2368,1925
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1,1.3935,0,1.7416,0.0038,?,?,0.0002,0.5122,2.6686,0.0023,0.0001,1.388,0,0.5969,?,0.72,100,0.0102,106,?,1.2226,104.6185,?,?,?,?,?,?,1.8473,0,0.4042,0,0.8031,1,0.1631,1.6361,0.4059,0.1437,0.4047,1.7907,177980,18202,126705,0.0002,0.6509,0.0001,2.1732,0.0067,3.0229,0.1148,0.0001,0.0002,0.002,0.5175,1.421,0,0.3526,610.9,430,0.3605,4548.5,0.6667,0,1227
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_18_SAT.cnf,1,25.5436,0,1.0311,0.0044,?,?,0.0013,0.8349,3.6364,0.0041,0.0015,0.7924,0,0.9482,?,0.8998,4,0,4,?,0,4,?,?,?,?,?,?,1.9915,0,0,0,0.5166,1,0.343,0.4864,0.4064,0.0089,0.0048,0.4987,218530,1927,217487,0.0022,1.39,0.001,1.0662,0.0081,3.5804,0.2315,0,0.0022,0.028,0.9482,0.3482,0,0.0194,0,0,0.656,715.5,0.667,0,0
./SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1,105.41,0,1.0572,0.0029,?,?,0.0009,0.7863,3.8026,0.0032,0.0011,0.8479,0,0.9503,?,0.9037,4,0,4,?,0,4,?,?,?,?,?,?,2.3509,0,0.448,0,0.5472,1,0.326,0.5335,0.4301,0.0056,0.0041,0.532,466486,2624,464591,0.0017,1.5232,0.0008,1.1216,0.0064,3.9791,0.2365,0,0.0017,0.0217,0.9503,0.3182,0,0.0132,264.5,146,0.6444,508,1.4142,0,383
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,879.976,0,3.701,0.005,?,?,0,0.1589,3.3303,0.0017,0,4.3539,0,0.9126,?,0.9672,4,0,4,?,0,4,?,?,?,?,?,?,3.0266,0,0,0,0.5516,1,0.278,1.125,0.7417,0.051,0.0385,0.354,8562505,420833,8244707,0,2.2924,0,5.0609,0.0034,3.5571,0.3087,0,0,0.0004,0.9094,0.7485,0,0.8645,0,0,0.0596,0,0,0,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,1.0923,0,2.0093,0.0042,?,?,0.0001,0.1619,2.2531,0.0011,0,2.6539,0,0.3816,?,0.8889,4,0.0762,6,?,0.5202,5.0684,?,?,?,?,?,?,2.1792,0,0.1715,0,0.6777,1,0.2463,1.5162,0.4194,0.1804,0.5259,1.5153,245746,29052,161055,0.0001,0.7255,0.0001,2.3473,0.0032,2.3307,0.2087,0,0.0001,0.0015,0.7202,1.3301,0,0.1155,759.2857,545,0.0576,8390.5,0.0104,8329,921
