@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1230934123-063.UNKNOWN.cnf,1,2944,0.0044,2982,138,33.9146,20.0438,35.9109,36.0186,38.4498,38.4498,3746.7143,25.7183,0.02,33.7646,38.2768,700,0.0007,3640,3596,3596,3717,0.0061,0.0022,3942,679,149.55,150,3942,161,0.0045,0.0045,0.0074
SAT11/random/large/unif-k7-r85-v250-c21250-S655589261-059-UNKNOWN.cnf,1,21250,0.028,21250,35,47.0828,22.2811,49.0707,48.861,51.4703,60.7759,245.963,22.1548,0.0117,45.6698,50.4122,250,0.0117,181,169,138,214,0.0025,0.0018,296,250,41.1507,41,879,48,0.028,0.028,0.028
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1677156340-036.UNKNOWN.cnf,1,2543,0.0051,2556,118,30.6715,18.8289,32.104,31.0973,35.8885,35.8885,3828,24.2649,0.0204,29.2721,34.8876,600,0.0039,3729,3687,3687,3818,0.0063,0.0025,4026,585,129.111,129,4026,140,0.0052,0.0052,0.0068
SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1,20000,0.005,20000,177,52.8043,46.1079,56.3427,56.0606,63.5918,69.2857,44.4141,56.3932,0.0216,50.3556,58.9524,1000,0.0124,38,34,27,42,0.0017,0.0009,59,1000,189.751,191,99,204,0.005,0.005,0.005
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S295912653-089.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.2838,6.3667,18.7653,18.8662,19.8559,19.8559,4408.8571,7.2961,0.0463,18.0614,18.9789,75,0.0451,4352,4322,4322,4409,0.0207,0.0124,4526,75,15.2243,15,4526,19,0.0667,0.0667,0.0667
SAT11/random/large/unif-k5-r20-v1500-c30000-S976428817-077-UNKNOWN.cnf,1,30000,0.0033,30000,270,61.1304,61.9618,67.5144,67,78.913,103.3077,24.1927,80.5423,0.0147,56.8421,71.9091,1500,0.0086,20,18,15,23,0.0012,0.0006,32,1500,288.099,288,42,306,0.0033,0.0033,0.0033
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S761041117-050.UNKNOWN.cnf,1,1471,0.0088,1491,67,21.2002,12.0266,21.9459,21.3371,23.9008,23.9008,3988.8571,14.7335,0.0326,20.9629,23.4184,350,0.0068,3939,3926,3926,3975,0.0102,0.0045,4084,341,75.1422,75,4084,83,0.0089,0.0089,0.0147
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1295196126-061.UNKNOWN.cnf,1,1061,0.0122,1065,48,17.1792,8.351,17.8444,18.1321,18.6303,18.6303,4090.1429,10.1513,0.0537,17.0346,18.4219,250,0.0104,4065,4046,4046,4087,0.017,0.0062,4162,245,54.7378,55,4162,62,0.0124,0.0124,0.0204
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S313385224-076-UNKNOWN.cnf,1,83454,0.0002,84000,0,59.5833,371.125,72.0619,68,97.8,122.8,8.5196,1701.4,0.001,51,85,20000,0,6,5,2,8,0.0003,0.0001,13,19525,4243.25,4262,19,4268,0.0002,0.0002,0.0003
SAT11/random/large/unif-k5-r20-v2000-c40000-S394483079-002-UNKNOWN.cnf,1,40000,0.0025,40000,366,67.3182,80.3294,74.9631,73.7333,89.8,105.0909,17.3279,114.273,0.0119,60.381,81.5294,2000,0.0067,14,12,9,17,0.0008,0.0005,24,2000,382.659,382,35,402,0.0025,0.0025,0.0025
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1,2333,0.0056,2343,111,28.8143,13.128,30.6014,29.2537,34.6178,34.6178,3834.4286,15.6901,0.0244,28.0219,34.216,550,0.0034,3752,3745,3745,3834,0.006,0.0027,3933,540,120.659,121,3933,131,0.0056,0.0056,0.0093
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S332580795-055.SATISFIABLE.cnf,1,2130,0.05,2130,16,23.0862,8.3003,23.5681,23.3584,24.8474,24.8474,4299.4286,9.1793,0.0465,23.0009,24.1271,100,0.0437,4258,4213,4213,4285,0.0131,0.0089,4424,100,19.9753,20,4424,24,0.05,0.05,0.05
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1693168158-005.UNKNOWN.cnf,1,2329,0.0056,2343,107,29.1189,17.4909,30.303,29.5715,34.6534,34.6534,3851.5714,21.4891,0.0279,27.325,32.2778,550,0.0043,3790,3676,3676,3829,0.0064,0.0027,4054,535,117.501,117,4054,128,0.0057,0.0057,0.0093
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S900569154-026.SATISFIABLE.cnf,1,2964,0.0044,2982,140,34.0771,17.5043,35.7248,34.6768,39.6789,39.6789,3690.5714,22.0317,0.0199,32.6463,39.5295,700,0.0034,3586,3543,3543,3650,0.0061,0.0022,3924,681,150.671,150,3924,163,0.0045,0.0045,0.0073
SAT11/random/medium/unif-k7-r89-v60-c5340-S1720200795-004.UNKNOWN.cnf,1,5340,0.1167,5340,8,22.571,7.4108,22.7185,22.7194,23.0478,23.0478,4513.8,7.8269,0.011,22.4522,22.8019,60,0.011,4471,4466,4466,4484,0.0094,0.0071,4604,60,10.4695,10,4604,13,0.1167,0.1167,0.1167
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,166834,0.0001,168000,8467,75.25,1521.5,102.9991,94,159.3333,380,3.7416,1450,0.0005,58.3333,122,40000,0,2,1,1,3,0.0001,0,7,38972,8533,8532,14,8542,0.0001,0.0001,0.0001
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1440346932-010.SATISFIABLE.cnf,1,1690,0.0078,1704,76,24.3142,11.2115,24.9519,24.8235,27.0924,27.0924,3945.5714,13.6041,0.0325,22.107,26.8713,400,0.0059,3863,3851,3851,3880,0.0101,0.0039,4145,383,84.491,84,4145,93,0.008,0.008,0.0104
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S797651048-056.UNKNOWN.cnf,1,1487,0.0086,1491,69,21.7804,11.5727,22.4803,22.2083,25.1957,25.1957,3960.8571,13.907,0.0323,20.8267,22.8178,350,0.0081,3912,3879,3879,3947,0.0094,0.0044,4114,347,76.9135,77,4114,85,0.0087,0.0087,0.0115
SAT11/random/large/unif-k5-r20-v1500-c30000-S877088425-001-UNKNOWN.cnf,1,30000,0.0033,30000,269,59.1905,64.7059,65.672,65.7872,75.3929,93.8824,25.2957,86.11,0.0151,55.0645,72.1739,1500,0.0085,21,18,15,24,0.0011,0.0006,33,1500,287.566,288,47,307,0.0033,0.0033,0.0033
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1565617179-002.UNKNOWN.cnf,1,2960,0.0044,2982,138,33.4143,20.352,35.3137,34.3028,38.5529,38.5529,3689.4286,25.8958,0.023,33.4007,38.3474,700,0.0034,3615,3580,3580,3683,0.0057,0.0023,3829,678,148.786,149,3829,161,0.0045,0.0045,0.0074
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1,2114,0.0062,2130,97,27.374,14.0873,28.7976,27.4935,32.6704,32.6704,3887.5714,17.1815,0.0265,25.7134,32.0406,500,0.0047,3818,3755,3755,3887,0.0085,0.003,4005,483,106.912,107,4005,116,0.0063,0.0063,0.0104
SAT11/random/large/unif-k7-r85-v250-c21250-S977260632-016-UNKNOWN.cnf,1,21250,0.028,21250,35,48.3456,22.3092,49.3686,49.2798,51.9,58.624,246.7857,21.7877,0.0117,47.1389,49.7566,250,0.0117,192,181,159,211,0.0026,0.0017,343,250,41.2701,41,782,48,0.028,0.028,0.028
SAT11/random/medium/unif-k7-r89-v90-c8010-S1458811765-091.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.1107,10.4899,31.3407,31.5792,32.0388,32.0388,4370,10.596,0.0111,30.6339,32.0388,90,0.0111,4327,4307,4307,4392,0.0062,0.0047,4454,90,15.3204,15,4454,19,0.0778,0.0778,0.0778
SAT11/random/medium/unif-k7-r89-v90-c8010-S423984545-074.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.017,10.5721,30.9765,31.3231,31.4092,31.4092,4391.75,10.5939,0.0111,30.1569,31.4092,90,0.0111,4328,4292,4292,4406,0.0074,0.0052,4541,90,15.3338,15,4541,19,0.0778,0.0778,0.0778
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1,2328,0.0056,2343,108,27.6306,13.8397,29.9457,29.2033,34.0454,34.0454,3807.2857,16.7774,0.0288,26.886,32.4933,550,0.0043,3734,3701,3701,3787,0.0082,0.0027,3945,536,118.447,118,3945,129,0.0057,0.0057,0.0093
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S20037494-023.SATISFIABLE.cnf,1,2130,0.05,2130,16,22.9014,8.1858,23.3902,23.2037,24.2407,24.2407,4311,9.0652,0.0465,22.8858,24.122,100,0.0437,4282,4262,4262,4316,0.0141,0.0091,4354,100,20.0902,20,4354,24,0.05,0.05,0.05
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S436871389-051.SATISFIABLE.cnf,1,2662,0.04,2662,20,27.0441,9.1173,27.7354,27.627,29.5831,29.5831,4223.1429,10.3031,0.0466,26.562,28.252,125,0.0417,4169,4164,4164,4195,0.0128,0.0078,4326,125,24.9543,25,4326,30,0.04,0.04,0.04
SAT11/random/medium/unif-k7-r89-v80-c7120-S153059456-076.SATISFIABLE.cnf,1,7120,0.0875,7120,10,28.5287,9.6618,28.6242,28.6082,28.8933,28.8933,4397.4,9.8712,0.0111,28.3392,28.7514,80,0.0111,4360,4316,4316,4366,0.0074,0.0058,4555,80,13.6103,14,4555,17,0.0875,0.0875,0.0875
SAT11/random/medium/unif-k7-r89-v60-c5340-S1583005701-053.SATISFIABLE.cnf,1,5340,0.1167,5340,8,22.6499,7.242,22.7836,22.7725,23.1289,23.1289,4508,7.6448,0.011,22.4635,22.9035,60,0.011,4461,4421,4421,4529,0.0109,0.0078,4594,60,10.5415,10,4594,14,0.1167,0.1167,0.1167
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1836400953-011.UNKNOWN.cnf,1,3195,0.0333,3195,24,30.5654,11.4302,31.42,31.3919,33.2484,33.2484,4175.5714,12.542,0.0463,29.7025,32.0484,150,0.0407,4103,4098,4098,4122,0.01,0.0062,4335,150,29.7213,30,4335,35,0.0333,0.0333,0.0333
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S525505471-054-UNKNOWN.cnf,1,83408,0.0002,84000,0,57.8889,508,68.3166,67.3333,85.4,107,8.6495,1993.2,0.0008,51.25,77,20000,0,6,5,3,8,0.0002,0.0001,14,19487,4279.5,4288.5,23,4320,0.0002,0.0002,0.0003
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S677627694-051-UNKNOWN.cnf,1,41704,0.0003,42000,2086,48.3,211.05,54.5401,52.8276,66.6667,86.4,18.9138,247.647,0.0018,42.6667,61,10000,0,14,11,9,18,0.0005,0.0002,29,9738,2027.3,2129,42,2170,0.0003,0.0003,0.0005
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S735137557-045.SATISFIABLE.cnf,1,2544,0.0051,2556,119,31.0642,15.5496,32.055,32.1982,34.9217,34.9217,3819.2857,19.4681,0.0236,30.0062,32.326,600,0.0039,3755,3630,3630,3802,0.0059,0.0025,4008,587,129.967,130,4008,141,0.0052,0.0052,0.0068
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1116496771-020.SATISFIABLE.cnf,1,3195,0.0333,3195,24,30.5198,11.5634,31.7705,31.4145,34.347,34.347,4174.5714,12.68,0.046,30.1514,32.8145,150,0.0401,4094,4089,4089,4136,0.011,0.006,4389,150,29.7261,30,4389,35,0.0333,0.0333,0.0333
SAT11/random/medium/unif-k7-r89-v60-c5340-S614849838-039.UNKNOWN.cnf,1,5340,0.1167,5340,8,22.8044,7.4636,22.9208,22.8186,23.4932,23.4932,4506.2,7.9314,0.011,22.4852,23.0027,60,0.011,4478,4464,4464,4487,0.0109,0.0073,4603,60,10.4431,10,4603,13,0.1167,0.1167,0.1167
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1,208528,0.0001,210000,10567,72.8,1790.33,99.8759,93.3333,156,255,2.7033,2075,0.0004,59.6,118,50000,0,1,1,1,2,0.0001,0,5,48710,10650.3,10658,8,10658,0.0001,0.0001,0.0001
SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf,1,5340,0.1167,5340,8,22.7422,7.3822,22.8636,22.8706,23.274,23.274,4521.4,7.8043,0.011,22.5229,22.9084,60,0.011,4485,4472,4472,4520,0.011,0.0079,4609,60,10.4559,10,4609,13,0.1167,0.1167,0.1167
SAT11/random/large/unif-k7-r85-v200-c17000-S72668411-025-UNKNOWN.cnf,1,17000,0.035,17000,28,56.7825,18.0451,56.914,56.7964,57.9055,57.9055,3774,17.9329,0.0117,56.1715,57.9055,200,0.0117,3719,3640,3640,3854,0.0031,0.0023,3883,200,33.3663,33,3883,39,0.035,0.035,0.035
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1091905403-047-UNKNOWN.cnf,1,41730,0.0003,42000,2106,46.3636,200.476,52.396,52.2308,64.4,80.6875,18.2087,278.188,0.0019,40.9,57.6842,10000,0.0001,14,12,9,18,0.0005,0.0002,25,9756,2032.14,2133,35,2158,0.0003,0.0003,0.0005
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1508981094-051.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.5726,6.4296,18.9715,18.7938,19.8551,19.8551,4393.8571,7.4321,0.0463,18.3645,19.4458,75,0.0457,4365,4305,4305,4408,0.0188,0.0126,4457,75,15.1962,15,4457,19,0.0667,0.0667,0.0667
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1781430408-009-UNKNOWN.cnf,1,20901,0.0006,21000,1038,39.7,89.5857,42.2061,42.2353,47.1081,55,47.3097,153.359,0.0033,36.9412,44.4528,5000,0.0004,37,33,23,42,0.0009,0.0003,67,4894,1067.24,1064,123,1095,0.0006,0.0006,0.001
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1499315720-089.SATISFIABLE.cnf,1,3195,0.0333,3195,24,30.8556,10.9476,31.764,31.2691,33.8752,33.8752,4157,12.0462,0.046,30.2136,33.2699,150,0.0401,4077,4047,4047,4087,0.0091,0.006,4352,150,29.8267,30,4352,35,0.0333,0.0333,0.0333
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S831119356-083.SATISFIABLE.cnf,1,2116,0.0062,2130,97,26.9931,15.3626,27.6969,27.3732,30.4406,30.4406,3889.5714,19.114,0.0241,24.8242,29.5889,500,0.0047,3832,3776,3776,3869,0.0085,0.003,4045,486,106.866,107,4045,117,0.0063,0.0063,0.0103
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1468528501-076.SATISFIABLE.cnf,1,2543,0.0051,2556,118,30.4691,16.9373,31.8895,31.2469,34.6451,34.6451,3789.5714,20.9065,0.0204,30.095,33.6197,600,0.0039,3743,3654,3654,3756,0.0071,0.0026,3949,585,129.169,129,3949,140,0.0052,0.0052,0.0085
SAT11/random/medium/unif-k7-r89-v50-c4450-S675112162-053.SATISFIABLE.cnf,1,4450,0.14,4450,6,19.5996,6.3101,19.7501,19.7841,20.0175,20.0175,4563.4,6.8169,0.011,19.5414,19.8076,50,0.011,4526,4520,4520,4553,0.0112,0.0081,4619,50,8.9099,9,4619,12,0.14,0.14,0.14
SAT11/random/large/unif-k5-r20-v2000-c40000-S656892101-075-UNKNOWN.cnf,1,40000,0.0025,40000,360,64.4737,84.4878,73.0454,72.1333,88.5,108.3684,17.5082,113.588,0.0124,58.5556,80.1875,2000,0.0057,15,13,10,17,0.0009,0.0005,22,2000,376.122,380.5,39,402,0.0025,0.0025,0.0025
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S419010076-063-UNKNOWN.cnf,1,146006,0.0001,147000,7403,64.5,3701.6,93.5268,86.5,147.5,254,4.1875,1750.5,0.0006,53.1667,112,35000,0,3,2,1,4,0.0002,0,7,34086,5927.2,7399,9,7417,0.0001,0.0001,0.0002
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1223020224-097.UNKNOWN.cnf,1,1274,0.0101,1278,58,19.2026,9.8276,19.825,19.4035,21.7638,21.7638,4029.8571,11.9588,0.0455,17.8897,21.4165,300,0.0078,3968,3955,3955,3999,0.0133,0.0051,4153,296,65.7347,66,4153,73,0.0102,0.0102,0.0135
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1750722942-074.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.6155,6.3944,19.0053,19.0843,19.6619,19.6619,4400,7.375,0.0463,18.4107,19.4331,75,0.0445,4357,4349,4349,4417,0.02,0.0128,4451,75,15.2299,15,4451,19,0.0667,0.0667,0.0667
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1734827769-099.UNKNOWN.cnf,1,2548,0.0051,2556,120,31.0944,17.2639,32.3324,31.5922,36.5753,36.5753,3818,21.4197,0.0228,30.706,32.5482,600,0.0035,3732,3730,3730,3796,0.0071,0.0025,3998,590,130.724,131,3998,142,0.0051,0.0051,0.0085
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S926207202-053-UNKNOWN.cnf,1,125199,0.0001,126000,6341,59.8333,681,77.8833,74.2,105.7143,149.5,5.8587,824.5,0.0007,52.6667,90.8333,30000,0,4,3,1,5,0.0003,0.0001,10,29259,6359.6,6332,18,6358,0.0001,0.0001,0.0002
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1760258375-046.UNKNOWN.cnf,1,2130,0.05,2130,16,23.1551,8.647,23.6382,23.5744,24.4803,24.4803,4329.4286,9.514,0.0465,22.9735,24.4636,100,0.0441,4269,4267,4267,4305,0.0127,0.0089,4441,100,19.8492,20,4441,24,0.05,0.05,0.05
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S466707249-079.SATISFIABLE.cnf,1,2756,0.0047,2769,129,32.6407,17.3368,34.5868,33.4609,39.2316,39.2316,3780.5714,22.283,0.0203,32.2247,37.4362,650,0.0029,3735,3666,3666,3760,0.0058,0.0023,3947,635,140.297,140,3947,152,0.0048,0.0048,0.0079
SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,25000,0.004,25000,220,57.6,53.6761,62.2647,61.72,72.0526,81.6607,32.9174,69.6738,0.017,53.7333,66.1667,1250,0.0103,28,24,19,32,0.0015,0.0008,43,1250,238.466,240,57,253,0.004,0.004,0.004
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1298436766-097-UNKNOWN.cnf,1,83430,0.0002,84000,0,58.4286,436.75,70.6967,69.375,93.3333,138.25,8.7629,1643,0.0009,48.9,80.3571,20000,0,6,5,3,8,0.0002,0.0001,14,19534,4253,4244.5,20,4274,0.0002,0.0002,0.0003
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S100095490-071.SATISFIABLE.cnf,1,3727,0.0286,3727,29,34.4647,12.6459,35.7961,35.7067,38.5553,38.5553,4110.5714,13.9908,0.0461,33.9469,37.4465,175,0.0381,4023,4014,4014,4067,0.008,0.005,4304,175,34.7825,35,4304,41,0.0286,0.0286,0.0286
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1,41713,0.0003,42000,2073,48.8333,153.429,54.7557,54.5,66.5882,87.1538,18.7069,311.824,0.0017,42.8667,60.64,10000,0,14,12,9,17,0.0005,0.0002,27,9745,2130.19,2129,43,2191,0.0003,0.0003,0.0005
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S860541986-078.UNKNOWN.cnf,1,1054,0.0127,1065,46,16.463,9.6673,16.9876,17.1039,17.5305,17.5305,4099.4286,11.5578,0.0493,16.0184,17.4822,250,0.0114,4041,4025,4025,4122,0.018,0.0067,4148,237,52.2684,52,4148,59,0.013,0.013,0.0211
SAT11/random/medium/unif-k7-r89-v70-c6230-S944754256-018.SATISFIABLE.cnf,1,6230,0.1,6230,9,25.5212,8.4642,25.5991,25.5929,25.8035,25.8035,4473.2,8.8222,0.0111,25.422,25.6559,70,0.0111,4429,4385,4385,4449,0.0085,0.0063,4595,70,12.1134,12,4595,15,0.1,0.1,0.1
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S960948361-055.UNKNOWN.cnf,1,2749,0.0048,2769,128,31.8847,20.0993,33.8186,32.7805,38.3633,38.3633,3765,25.6618,0.0211,31.1441,37.2278,650,0.0033,3678,3657,3657,3779,0.0051,0.0023,3944,631,138.776,138,3944,150,0.0048,0.0048,0.0095
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1914191877-004.SATISFIABLE.cnf,1,1480,0.0088,1491,68,20.7999,9.1994,22.2052,22.2919,24.2411,24.2411,3971.2857,11.0254,0.0399,20.6679,23.2629,350,0.0068,3923,3878,3878,3943,0.0122,0.0045,4064,339,76.0319,76,4064,84,0.009,0.009,0.0147
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S247862791-097.UNKNOWN.cnf,1,2119,0.0061,2130,98,26.5278,15.7189,27.6489,27.3074,30.0545,30.0545,3834.5714,19.9135,0.0241,25.7594,29.6946,500,0.0019,3767,3718,3718,3828,0.0071,0.003,3981,488,107.647,108,3981,117,0.0062,0.0062,0.0082
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1227489160-001.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.3321,6.5338,18.8305,18.746,19.9973,19.9973,4389.8571,7.5089,0.0463,18.1881,19.0685,75,0.0451,4351,4343,4343,4372,0.0182,0.0122,4479,75,15.2032,15,4479,19,0.0667,0.0667,0.0667
SAT11/random/large/unif-k5-r20-v1250-c25000-S936047914-093-UNKNOWN.cnf,1,25000,0.004,25000,222,59,52.2326,63.9561,63.8387,72.931,81,31.6111,67.6692,0.0182,56,68.6522,1250,0.0098,26,23,19,31,0.0014,0.0007,39,1250,241.401,241,75,256,0.004,0.004,0.004
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S664770261-061.SATISFIABLE.cnf,1,3188,0.004,3195,151,36.8256,21.1173,37.9504,37.9122,41.0172,41.0172,3105.6667,27.6017,0.0157,34.4567,38.2313,750,0.0031,2983,1894,1894,3333,0.0044,0.0021,3644,741,163.926,164,3644,176,0.0041,0.0041,0.0054
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S752966552-099.SATISFIABLE.cnf,1,3727,0.0286,3727,29,34.4101,13.0962,35.5536,35.4826,37.5875,37.5875,4102.5714,14.4155,0.0456,34.2081,36.4054,175,0.0386,3998,3976,3976,4106,0.0107,0.0052,4247,175,34.5182,34,4247,40,0.0286,0.0286,0.0286
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1,3167,0.0041,3195,150,36.5333,19.5549,37.5792,37.0756,41.0457,41.0457,3551.375,24.8407,0.0186,36.1476,39.5803,750,0.0032,3524,3378,3378,3570,0.0054,0.002,3676,731,161.923,162,3676,174,0.0042,0.0042,0.0055
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S758437099-099-UNKNOWN.cnf,1,208588,0.0001,210000,10536,71.75,1955.67,107.8215,103.5,168,233,2.7889,2703,0.0005,62.25,133.3333,49999,0,1,1,0,2,0.0001,0,5,48797,10583.7,10574,9,10574,0.0001,0.0001,0.0001
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S2036658259-036.UNKNOWN.cnf,1,2965,0.0044,2982,139,33.5346,22.32,35.6061,34.6087,39.2369,39.2369,3715.2857,28.4829,0.0229,33.4806,38.1613,700,0.0034,3671,3625,3625,3687,0.0054,0.0021,3862,685,149.648,150,3862,161,0.0044,0.0044,0.0073
SAT11/random/medium/unif-k7-r89-v70-c6230-S1254276596-021.UNKNOWN.cnf,1,6230,0.1,6230,9,25.4864,8.4211,25.6988,25.7723,26.0462,26.0462,4458,8.7089,0.0111,25.3675,25.8216,70,0.0111,4413,4373,4373,4424,0.0087,0.0062,4591,70,12.0863,12,4591,15,0.1,0.1,0.1
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1787844685-006.SATISFIABLE.cnf,1,3195,0.0333,3195,24,30.7095,11.1482,31.8496,31.8632,33.7125,33.7125,4172.2857,12.307,0.0466,30.6684,33.1407,150,0.0391,4107,4101,4101,4147,0.0113,0.0061,4292,150,29.7294,30,4292,35,0.0333,0.0333,0.0333
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1536900137-053.UNKNOWN.cnf,1,1689,0.0077,1704,77,23.1814,13.4423,23.7346,23.5809,24.9014,24.9014,3955.7143,16.5341,0.0337,22.0178,24.7239,400,0.0059,3880,3852,3852,3951,0.0118,0.0038,4089,390,85.9275,86,4089,94,0.0078,0.0078,0.0128
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,3195,0.0333,3195,24,30.5818,10.9284,31.6145,31.8568,33.5817,33.5817,4162,12.1044,0.0463,29.9386,32.3145,150,0.0401,4085,4072,4072,4117,0.01,0.0065,4370,150,29.8498,30,4370,35,0.0333,0.0333,0.0333
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S808762165-030-UNKNOWN.cnf,1,104354,0.0001,105000,5344,60.8571,553.833,74.3659,70.6667,106.5,166.5,6.6263,884.667,0.0008,48.875,85.2143,25000,0,5,3,2,6,0.0002,0.0001,11,24387,5319.67,5322,15,5351,0.0001,0.0001,0.0003
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1647930270-030.UNKNOWN.cnf,1,2662,0.04,2662,20,26.8366,9.6016,27.5799,27.7139,29.3087,29.3087,4218.7143,10.622,0.0466,26.3735,28.0236,125,0.0406,4132,4128,4128,4174,0.0113,0.0073,4428,125,24.8764,25,4428,30,0.04,0.04,0.04
