@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Avg_LBD_Levels-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Constraints NUMERIC
@ATTRIBUTE Frac_Other_Constraints NUMERIC
@ATTRIBUTE Choices-1 NUMERIC
@ATTRIBUTE Conflicts/Choices-1 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-1 NUMERIC

@DATA
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-edge-time=26.gz,1,3.75,0,0,4184,0,1,0,1,32,1716,5.1875,0.0638,0.107,114,0.2807,21.625
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-edge-time=27.gz,1,3.5,0,0,2678,0,1,0,1,32,1790,4.5312,0.0638,0.107,128,0.25,22.8125
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-edge-time=28.gz,1,3.62,0,0,2802,0,1,0,1,32,1864,4.375,0.0638,0.107,106,0.3019,21.5625
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-asymmetric-time=25.gz,1,?,?,?,?,?,?,?,?,?,1708,?,0.0641,0.1074,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-asymmetric-time=24.gz,1,?,?,?,?,?,?,?,?,?,1634,?,0.0641,0.1074,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-center-time=28.gz,1,4.14,0,0,3288,0,1,0,1,34,1929,5.2353,0.0634,0.1076,157,0.2166,22.8235
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-edge-time=25.gz,1,?,?,?,?,?,?,?,?,?,1642,?,0.0638,0.107,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-asymmetric-time=29.gz,1,4.1,0,0,2736,0,1,0,1,32,2004,4.25,0.064,0.1074,145,0.2207,24.125
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-center-time=26.gz,1,3.97,0,0,3288,0,1,0,1,34,1781,5.2353,0.0633,0.1076,154,0.2208,22.7353
FolioSuite/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-center-time=27.gz,1,3.97,0,0,3288,0,1,0,1,34,1855,5.2353,0.0634,0.1076,155,0.2194,22.7647
FolioSuite/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in1.gz,1,?,?,?,?,?,?,?,?,?,648,?,0,1,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in7.gz,1,?,?,?,?,?,?,?,?,?,5000,?,0,1,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in6.gz,1,?,?,?,?,?,?,?,?,?,5000,?,0,1,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in10.gz,1,2.85,0,0,71,0,1,0,1,32,5000,1.625,0,1,660,0.0485,29.1875
FolioSuite/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in4.gz,1,?,?,?,?,?,?,?,?,?,5000,?,0,1,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/tsp_rand_70_300_1155482584_5.lp.gz,1,?,0,0,2355,0,1,0,1,33,348,55.9394,0.2751,0.1634,239,0.1381,200.1212
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_11.lp.gz,1,?,?,?,?,?,?,?,?,?,398,?,0.2703,0.1635,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/tsp_rand_70_300_1155482584_11.lp.gz,1,?,0,0,2470,0,1,0,1,33,345,53.2424,0.2642,0.1594,411,0.0803,183.6364
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_3.lp.gz,1,?,?,?,?,?,?,?,?,?,349,?,0.2767,0.1639,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_7.lp.gz,1,?,?,?,?,?,?,?,?,?,349,?,0.2781,0.1637,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_16.lp.gz,1,?,?,?,?,?,?,?,?,?,397,?,0.2744,0.164,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/tsp_rand_70_300_1155482584_9.lp.gz,1,?,0,0,1278,0,1,0,1,32,345,25.6875,0.2771,0.162,471,0.0679,175.8125
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_17.lp.gz,1,?,0,0,1331,0,1,0,1,34,398,26.2353,0.2742,0.1643,493,0.069,206.2353
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_4.lp.gz,1,?,?,?,?,?,?,?,?,?,400,?,0.2744,0.1653,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_14.lp.gz,1,?,?,?,?,?,?,?,?,?,349,?,0.2781,0.1637,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_18.lp.gz,1,?,?,?,?,?,?,?,?,?,396,?,0.277,0.1637,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_9.lp.gz,1,?,?,?,?,?,?,?,?,?,345,?,0.2771,0.162,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_4.lp.gz,1,?,?,?,?,?,?,?,?,?,349,?,0.2767,0.1639,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_13.lp.gz,1,?,?,?,?,?,?,?,?,?,398,?,0.2703,0.1635,?,?,?
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_200_800_1159728969_14.lp.gz,1,53.66,0,0,2621,0,1,0,1,33,309,38.0303,0.163,0.298,77,0.4286,44.6364
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_19.lp.gz,1,26.84,0,0,1201,0,1,0,1,32,155,21.6562,0.1676,0.2987,62,0.5161,23.1562
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_200_800_1159728969_9.lp.gz,1,55.79,0,0,2584,0,1,0,1,32,303,39.8125,0.1624,0.2894,83,0.3855,46.2812
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_12.lp.gz,1,40.4,0,0,1856,0,1,0,1,32,227,29.875,0.1643,0.2892,69,0.4638,33.125
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_2.lp.gz,1,25,0,0,1409,0,1,0,1,33,148,21.0303,0.166,0.2996,76,0.4342,31.303
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_5.lp.gz,1,38.11,0,0,1884,0,1,0,1,33,217,25.6061,0.1608,0.2956,68,0.4853,29.9394
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_3.lp.gz,1,27.59,0,0,1412,0,1,0,1,34,150,19.6471,0.1556,0.3112,57,0.5965,19.9706
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_200_800_1159728969_6.lp.gz,1,52.35,0,0,2504,0,1,0,1,32,301,35.4375,0.1598,0.2897,88,0.3636,39.0312
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_9.lp.gz,1,24.44,0,0,1330,0,1,0,1,32,143,19.6562,0.1589,0.2912,63,0.5079,21.8438
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_7.lp.gz,1,25.69,0,0,1166,0,1,0,1,32,152,18.1875,0.164,0.3004,61,0.5246,20.25
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_6.lp.gz,1,41.06,0,0,1929,0,1,0,1,32,233,29.625,0.1634,0.2884,65,0.4923,31.0312
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_15.lp.gz,1,37.9,0,0,1773,0,1,0,1,32,220,25.9062,0.1633,0.2993,61,0.5246,28.5938
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_200_800_1159728969_7.lp.gz,1,48.67,0,0,2411,0,1,0,1,32,307,36.875,0.162,0.307,90,0.3556,40.75
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_5.lp.gz,1,26.97,0,0,1246,0,1,0,1,32,156,19.5625,0.1573,0.3029,59,0.5424,20.1875
FolioSuite/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_17.lp.gz,1,34.97,0,0,1761,0,1,0,1,33,229,28.8788,0.1522,0.3257,81,0.4074,31.6667
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.15.x.15.b.10.a.30_sat.data.gz,1,4.93,199,0.8615,666,3529,0.1588,0.8412,0.1385,32,3654,8.8125,0.1234,0.0955,135,0.237,39
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.14.x.14.b.8.a.20_unsat.data.gz,1,5.05,142,0.8114,1102,3966,0.2174,0.7826,0.1886,33,3349,10.2424,0.119,0.0956,90,0.3667,31.1212
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.14.x.14.b.8.a.40_unsat.data.gz,1,7.53,52,0.619,296,1248,0.1917,0.8083,0.381,32,3384,4.3438,0.1208,0.0989,157,0.2038,29.8438
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.13.x.13.b.5.a.30_sat.data.gz,1,6.31,12,0.2727,568,243,0.7004,0.2996,0.7273,32,2631,6.8438,0.1294,0.1054,183,0.1749,38.5
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.16.x.16.b.10.a.20_unsat.data.gz,1,4.76,1,0.0303,241,3,0.9877,0.0123,0.9697,32,4655,3.4688,0.1138,0.0865,117,0.2735,30.4375
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.16.x.16.b.5.a.30_sat.data.gz,1,5.27,0,0,377,0,1,0,1,33,5578,4.3636,0.11,0.0937,100,0.33,27.6061
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.13.x.13.b.7.a.10_unsat.data.gz,1,4.8,135,0.8084,822,2261,0.2666,0.7334,0.1916,32,2510,6.0938,0.127,0.1016,87,0.3678,24.5625
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.10.x.10.b.5.a.35_sat.data.gz,1,5.32,73,0.6952,377,730,0.3406,0.6594,0.3048,32,1249,5.8125,0.138,0.1146,97,0.3299,15.25
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.12.x.12.b.5.a.15_unsat.data.gz,1,5.24,20,0.3774,324,242,0.5724,0.4276,0.6226,33,2202,4,0.1267,0.1027,88,0.375,22.9394
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.15.x.15.b.2.a.25_sat.data.gz,1,6.56,112,0.7724,1290,3005,0.3003,0.6997,0.2276,33,4373,11.7273,0.1214,0.0974,144,0.2292,73.2727
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.13.x.13.b.7.a.15_sat.data.gz,1,6.39,68,0.6733,419,1349,0.237,0.763,0.3267,33,2459,6.1515,0.13,0.0998,116,0.2845,40.2424
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.13.x.13.b.7.a.30_sat.data.gz,1,5.96,168,0.8358,819,3187,0.2044,0.7956,0.1642,33,2603,8.7273,0.1265,0.1063,82,0.4024,26.9697
FolioSuite/ASP-Comp-2009-Lparse/CompWireRouting/wire.14.x.14.b.8.a.30_unsat.data.gz,1,4.93,218,0.872,492,3910,0.1118,0.8882,0.128,32,3355,4.8438,0.121,0.0977,104,0.3077,18
FolioSuite/ASP-Comp-2011-Lparse/10-SokobanDecision/12-sokoban_decision-0-0.asp.gz,1,3.76,10,0.2381,2206,128,0.9452,0.0548,0.7619,32,1676,7.5625,0.1628,0.0146,86,0.3721,22.8438
FolioSuite/ASP-Comp-2011-Lparse/10-SokobanDecision/49-sokoban_decision-0-0.asp.gz,1,3.55,4,0.1081,668,21,0.9695,0.0305,0.8919,33,4789,4.4848,0.1509,0.008,121,0.2727,17.3636
FolioSuite/ASP-Comp-2011-Lparse/10-SokobanDecision/50-sokoban_decision-0-0.asp.gz,1,3.58,4,0.1081,580,21,0.9651,0.0349,0.8919,33,3653,4,0.1507,0.0081,101,0.3267,13.7273
FolioSuite/ASP-Comp-2011-Lparse/10-SokobanDecision/16-sokoban_decision-0-0.asp.gz,1,3.2,59,0.6484,3695,2019,0.6467,0.3533,0.3516,32,1769,9,0.1659,0.0155,122,0.2623,23.1875
FolioSuite/ASP-Comp-2011-Lparse/10-SokobanDecision/6-sokoban_decision-0-0.asp.gz,1,3.33,10,0.2381,2076,86,0.9602,0.0398,0.7619,32,1369,11.0938,0.1623,0.0141,68,0.4706,29.125
FolioSuite/ASP-Comp-2011-Lparse/10-SokobanDecision/4-sokoban_decision-0-0.asp.gz,1,3.91,9,0.2143,795,89,0.8993,0.1007,0.7857,33,1538,4.3939,0.17,0.0141,66,0.5,11.3939
FolioSuite/ASP-Comp-2011-Lparse/12-KnightTour/01-knight_tour-8-0.asp.gz,1,3.01,0,0,119,0,1,0,1,32,275,3.4062,0.2693,0.0276,768,0.0417,104.7188
FolioSuite/ASP-Comp-2011-Lparse/12-KnightTour/06-knight_tour-20-0.asp.gz,1,3.38,0,0,91,0,1,0,1,32,1952,2.8438,0.2665,0.0206,2652,0.0121,665.3125
FolioSuite/ASP-Comp-2011-Lparse/12-KnightTour/09-knight_tour-46-0.asp.gz,1,2.99,0,0,96,0,1,0,1,32,10532,3,0.266,0.0183,2136,0.015,2029.5312
FolioSuite/ASP-Comp-2011-Lparse/12-KnightTour/08-knight_tour-40-0.asp.gz,1,2.73,0,0,96,0,1,0,1,32,7952,3,0.2661,0.0185,1637,0.0195,1530.5312
FolioSuite/ASP-Comp-2011-Lparse/12-KnightTour/02-knight_tour-10-0.asp.gz,1,4.41,0,0,112,0,1,0,1,32,451,3.2812,0.2674,0.0251,1041,0.0307,140.6875
FolioSuite/ASP-Comp-2011-Lparse/13-DisjunctiveScheduling/01-disjunctive_scheduling-1000-0.asp.gz,1,?,?,?,?,?,?,?,?,?,32,?,0.2096,0,?,?,?
FolioSuite/ASP-Comp-2011-Lparse/13-DisjunctiveScheduling/10-disjunctive_scheduling-205-0.asp.gz,1,?,?,?,?,?,?,?,?,?,410,?,0.2361,0.0001,?,?,?
FolioSuite/ASP-Comp-2011-Lparse/17-Labyrinth/147-labyrinth-18-0.asp.gz,1,8.85,5199,0.9937,27115,5748735,0.0047,0.9953,0.0063,33,50039,30.1212,0.1946,0.0736,436,0.0757,346.6061
FolioSuite/ASP-Comp-2011-Lparse/17-Labyrinth/225-labyrinth-22-0.asp.gz,1,?,?,?,?,?,?,?,?,?,94898,?,0.1945,0.0734,?,?,?
FolioSuite/ASP-Comp-2011-Lparse/17-Labyrinth/169-labyrinth-19-0.asp.gz,1,8.29,668,0.9543,6849,12609,0.352,0.648,0.0457,32,59517,33.375,0.1946,0.0736,511,0.0626,467.3125
FolioSuite/ASP-Comp-2011-Lparse/17-Labyrinth/123-labyrinth-17-0.asp.gz,1,7.44,1953,0.9834,11315,517615,0.0214,0.9786,0.0166,33,41672,27.7273,0.1946,0.0737,466,0.0708,431.2727
FolioSuite/ASP-Comp-2011-Lparse/17-Labyrinth/131-labyrinth-17-0.asp.gz,1,4.76,3581,0.9911,302,3931713,0.0001,0.9999,0.0089,32,41627,5.0625,0.1947,0.0737,572,0.0559,290.9062
FolioSuite/ASP-Comp-2011-Lparse/19-MultiContextSystemQuerying/39-multi_context_system_querying-0-0.asp.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2011-Lparse/19-MultiContextSystemQuerying/60-multi_context_system_querying-0-0.asp.gz,1,1.96,0,0,83,0,1,0,1,33,5858,2.0909,0.2096,0.0259,1440,0.0229,104.7273
FolioSuite/ASP-Comp-2011-Lparse/19-MultiContextSystemQuerying/32-multi_context_system_querying-0-0.asp.gz,1,?,?,?,?,?,?,?,?,?,2282,?,0.2031,0.0203,?,?,?
FolioSuite/ASP-Comp-2011-Lparse/19-MultiContextSystemQuerying/64-multi_context_system_querying-0-0.asp.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2011-Lparse/19-MultiContextSystemQuerying/00-multi_context_system_querying-0-0.asp.gz,1,?,?,?,?,?,?,?,?,?,2602,?,0.2149,0.0318,?,?,?
FolioSuite/ASP-Comp-2011-Lparse/20-Numberlink/2-numberlink-0-0.asp.gz,1,4.11,130,0.7975,416,1334,0.2377,0.7623,0.2025,33,202,3.8182,0.1229,0.0231,69,0.4783,5.4242
FolioSuite/ASP-Comp-2011-Lparse/20-Numberlink/87-numberlink-0-0.asp.gz,1,11.58,809,0.962,1370,20513,0.0626,0.9374,0.038,32,1321,18.8438,0.0923,0.015,218,0.1468,53.9062
FolioSuite/ASP-Comp-2011-Lparse/20-Numberlink/9-numberlink-0-0.asp.gz,1,5.4,268,0.8933,543,2969,0.1546,0.8454,0.1067,32,483,6.4375,0.0994,0.0168,47,0.6809,10.5938
FolioSuite/ASP-Comp-2011-Lparse/20-Numberlink/94-numberlink-0-0.asp.gz,1,8.35,334,0.9076,998,6583,0.1316,0.8684,0.0924,34,894,9.9118,0.0918,0.0151,65,0.5231,14.7353
FolioSuite/ASP-Comp-2011-Lparse/22-HanoiTower/56-hanoi_tower-120-0.asp.gz,1,9.82,0,0,417,0,1,0,1,32,76,5.0938,0.264,0.0006,100,0.32,37.875
FolioSuite/ASP-Comp-2011-Lparse/22-HanoiTower/09-hanoi_tower-28-0.asp.gz,1,4.24,0,0,526,0,1,0,1,32,55,6.3125,0.2634,0.0006,130,0.2462,30.2188
FolioSuite/ASP-Comp-2011-Lparse/22-HanoiTower/51-hanoi_tower-120-0.asp.gz,1,6.26,0,0,633,0,1,0,1,32,58,7.0312,0.2634,0.0006,85,0.3765,29.5625
FolioSuite/ASP-Comp-2011-Lparse/22-HanoiTower/10-hanoi_tower-29-0.asp.gz,1,5.26,0,0,316,0,1,0,1,32,57,4.3125,0.2635,0.0006,172,0.186,25.4062
FolioSuite/ASP-Comp-2011-Lparse/22-HanoiTower/57-hanoi_tower-120-0.asp.gz,1,4.5,0,0,344,0,1,0,1,34,82,3.8529,0.2641,0.0006,100,0.34,40.0294
FolioSuite/ASP-Comp-2011-Lparse/22-HanoiTower/59-hanoi_tower-120-0.asp.gz,1,7.18,0,0,613,0,1,0,1,32,86,5.9688,0.2641,0.0006,110,0.2909,45.2812
FolioSuite/ASP-Comp-2011-Lparse/25-GraphColouring/53-graph_colouring-150-0.asp.gz,1,10.2,0,0,866,0,1,0,1,32,150,8.5312,0,0.0206,55,0.5818,11.375
FolioSuite/ASP-Comp-2011-Lparse/25-GraphColouring/9-graph_colouring-125-0.asp.gz,1,10.97,0,0,1421,0,1,0,1,32,125,10.4688,0,0.0239,48,0.6667,11.9375
FolioSuite/ASP-Comp-2011-Lparse/25-GraphColouring/58-graph_colouring-150-0.asp.gz,1,9.9,0,0,1279,0,1,0,1,33,150,8.9697,0,0.0207,44,0.75,10.3636
FolioSuite/ASP-Comp-2011-Lparse/25-GraphColouring/59-graph_colouring-150-0.asp.gz,1,10.27,0,0,998,0,1,0,1,32,150,8.0312,0,0.0208,52,0.6154,9.6562
FolioSuite/ASP-Comp-2011-Lparse/26-Solitaire/15-solitaire-50-0.asp.gz,1,4.61,0,0,3961,0,1,0,1,33,2974,5.3939,0.0725,0.026,128,0.2578,93.9697
FolioSuite/ASP-Comp-2011-Lparse/26-Solitaire/3-solitaire-19-0.asp.gz,1,4.28,0,0,4277,0,1,0,1,33,1963,17.1818,0.0725,0.0259,108,0.3056,70
FolioSuite/ASP-Comp-2011-Lparse/26-Solitaire/16-solitaire-50-0.asp.gz,1,4.61,0,0,3961,0,1,0,1,33,3085,5.3939,0.0725,0.026,128,0.2578,93.9697
FolioSuite/ASP-Comp-2011-Lparse/26-Solitaire/25-solitaire-50-0.asp.gz,1,4.18,0,0,3251,0,1,0,1,32,2971,7.0938,0.0726,0.0259,136,0.2353,86.6875
FolioSuite/ASP-Comp-2011-Lparse/26-Solitaire/1-solitaire-20-0.asp.gz,1,3.38,0,0,6327,0,1,0,1,32,2022,21.4375,0.0731,0.026,92,0.3478,61.9062
FolioSuite/ASP-Comp-2011-Lparse/26-Solitaire/17-solitaire-50-0.asp.gz,1,4.61,0,0,3961,0,1,0,1,33,3196,5.3939,0.0725,0.026,128,0.2578,93.9697
FolioSuite/ASP-Comp-2011-Lparse/26-Solitaire/4-solitaire-100-0.asp.gz,1,4.3,0,0,2170,0,1,0,1,32,10939,6.7188,0.072,0.0259,135,0.237,58.375
FolioSuite/ASP-Comp-2011-Lparse/33-MazeGeneration/14-maze_generation-0-0.asp.gz,1,2.27,0,0,70,0,1,0,1,32,508,2.1562,0.2598,0.04,709,0.0451,52.5938
FolioSuite/ASP-Comp-2011-Lparse/33-MazeGeneration/41-maze_generation-0-0.asp.gz,1,?,?,?,?,?,?,?,?,?,62,?,0.2821,0.012,?,?,?
FolioSuite/ASP-Comp-2011-Lparse/33-MazeGeneration/22-maze_generation-0-0.asp.gz,1,?,0,0,56,0,1,0,1,32,146,1.7188,0.274,0.0214,1052,0.0304,112.4375
FolioSuite/ASP-Comp-2011-Lparse/33-MazeGeneration/10-maze_generation-0-0.asp.gz,1,2.88,0,0,93,0,1,0,1,32,3572,2.6875,0.2288,0.1087,661,0.0484,88.1875
FolioSuite/ASP-Comp-2011-Lparse/33-MazeGeneration/31-maze_generation-0-0.asp.gz,1,?,?,?,?,?,?,?,?,?,59,?,0.2778,0.0136,?,?,?
FolioSuite/ASP-Comp-2011-Lparse/33-MazeGeneration/37-maze_generation-0-0.asp.gz,1,2.86,0,0,82,0,1,0,1,32,3885,2.5,0.2474,0.072,636,0.0503,86.4688
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727052928_0.gph.lp.gz,1,14.06,0,0,555,0,1,0,1,32,291,15.8125,0.9819,0.0011,2262,0.0141,97.9375
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700138097_0.gph.lp.gz,1,17.11,0,0,459,0,1,0,1,32,241,13.9375,0.9806,0.0015,1277,0.0251,56.5938
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700167469_0.gph.lp.gz,1,16.17,0,0,562,0,1,0,1,32,241,17.5312,0.9806,0.0015,2216,0.0144,85.625
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727044175_0.gph.lp.gz,1,20.65,0,0,350,0,1,0,1,32,301,10.625,0.9819,0.0011,1602,0.02,63.6562
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727047830_0.gph.lp.gz,1,?,0,0,651,0,1,0,1,32,291,15.25,0.9823,0.0011,1781,0.018,103.25
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727042043_0.gph.lp.gz,1,5.23,0,0,32,0,1,0,1,32,305,1,0.9822,0.0012,64,0.5,2
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700138821_0.gph.lp.gz,1,?,0,0,490,0,1,0,1,32,244,15.0938,0.9806,0.0015,1189,0.0269,53.2188
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700167407_0.gph.lp.gz,1,20.07,0,0,481,0,1,0,1,32,243,14.8125,0.9806,0.0015,1307,0.0245,56.9375
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727068712_0.gph.lp.gz,1,25.34,0,0,556,0,1,0,1,32,293,16.4062,0.9819,0.0011,1829,0.0175,77.9375
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727040917_0.gph.lp.gz,1,19.81,0,0,560,0,1,0,1,32,303,16.8438,0.9819,0.0011,1676,0.0191,69.9375
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727038210_0.gph.lp.gz,1,16.24,0,0,608,0,1,0,1,32,301,15.2188,0.9819,0.0011,2178,0.0147,160.5625
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727050284_0.gph.lp.gz,1,15.82,0,0,457,0,1,0,1,32,293,12.9062,0.9819,0.0011,2278,0.014,98.0625
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700139777_0.gph.lp.gz,1,15.56,0,0,545,0,1,0,1,32,243,16.7188,0.9806,0.0015,1573,0.0203,66.25
FolioSuite/BoundedSpanningTree/104_rand_45_250_1727040059_0.gph.lp.gz,1,18.51,0,0,364,0,1,0,1,32,305,10.9062,0.9821,0.0012,828,0.0386,37.75
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700137086_0.gph.lp.gz,1,19.37,0,0,493,0,1,0,1,32,245,14.9062,0.9805,0.0015,1853,0.0173,82.3438
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700163981_0.gph.lp.gz,1,18.09,0,0,566,0,1,0,1,32,238,17.5938,0.9806,0.0015,2239,0.0143,97.375
FolioSuite/BoundedSpanningTree/122_rand_35_250_1700137959_0.gph.lp.gz,1,20.83,0,0,463,0,1,0,1,32,242,13.7188,0.9806,0.0015,1541,0.0208,75.3438
FolioSuite/CarSequencing/benchmark1_9classes.dlv.dat.lp.lp.gz,1,44.1,0,0,2308,0,1,0,1,32,372,70.875,0.0027,0.9973,369,0.0867,314.2812
FolioSuite/CarSequencing/benchmark3_15classes.dlv.dat.lp.lp.gz,1,12.04,0,0,824,0,1,0,1,32,546,13.5625,0,1,287,0.1115,234.4062
FolioSuite/CarSequencing/benchmark2_13classes.dlv.dat.lp.lp.gz,1,7.5,0,0,737,0,1,0,1,33,613,11.7273,0,0.9984,211,0.1564,141.2727
FolioSuite/CarSequencing/benchmark3_14classes.dlv.dat.lp.lp.gz,1,12.04,0,0,824,0,1,0,1,32,546,13.5625,0,1,287,0.1115,234.4062
FolioSuite/CarSequencing/benchmark3_13classes.dlv.dat.lp.lp.gz,1,11.37,0,0,746,0,1,0,1,32,529,13.2812,0,0.9981,236,0.1356,182.9062
FolioSuite/CarSequencing/001.benchmark2_12classes.dlv.dat.lp.lp.gz,1,7.75,0,0,569,0,1,0,1,32,597,10.8125,0,0.9983,241,0.1328,149.8125
FolioSuite/CarSequencing/benchmark1_17classes.dlv.dat.lp.lp.gz,1,12.33,0,0,819,0,1,0,1,32,636,11.75,0,1,326,0.0982,274.4688
