@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC

@DATA
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,1,0.54,0.0823,0.8009,0.3598,0,0.0293,0.0748,16.9411,0.0104,0.0684,0.0056,1.3083,2.0043,0.3407,0.8395,0.9554,0.3315,3.6621,0.2511,0,0.1772,1.5974,0.6375,0.5269,6.0588,16.9411,7,?,134672,0.1045,19.2136,1.4419
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes8.cnf,1,0.1807,0.0087,0.9547,0.006,0.8889,0,0.6888,70.6296,0.0019,0,0,0.1936,49.9522,0.8511,0.9334,57.4208,1.9141,5.5485,0,0.1433,0.9547,0.1842,0.0126,0.9973,3,67.0373,3,?,305320,0.8655,72.6746,6.2683
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,0.4939,0.0614,0.8325,0.357,0,0.0373,0.0911,16.6589,0.0065,0.0595,0.0036,1.2437,3.5571,0.3815,0.8272,2.4461,0.3593,3.628,0.1617,0,0.1499,1.5446,0.604,0.5436,6.5455,16.6589,7,?,457280,0.0692,16.6589,1.5059
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0.0803,0.006,0.9856,0.0139,0.931,0,0.8228,80.0114,0.002,0,0,0.1075,74.7725,0.8857,0.9491,82.3654,2.3114,5.652,0.0002,0.4801,0.9856,0.0631,0.0049,0.9995,2,76.4914,2,?,333838,0.9166,85.1176,5.1594
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf,1,0.0562,0.0072,0.473,0.3131,0,0.167,0.6754,20.8614,0.0506,0.2523,0.0295,0.925,5.9679,0.6924,0.7547,4.948,0.7269,1.4501,0.2639,0.5927,0.0713,1.5076,0.6586,0.4534,3.0382,20.7917,4,0.3102,2387,0.6298,22.9158,0.6998
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,2.3696,0.0238,0.5045,0.2554,0,0.1389,0,27.8036,0.034,0.1393,0.0572,0.594,0.4437,0,0.0014,0.1459,0.156,1.2878,0.1393,0,0.0763,0.7691,0.3924,0.4807,10.9265,27.8036,14,?,18555,0.2234,31.9306,0.5147
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0.105,0.0018,0.4991,0.1109,0,0.1109,0.2576,32.215,0.0196,0.1109,0.1108,0.0131,0.8985,0.258,0.258,0.3963,0.0141,0.0646,0.1109,0.0976,0.0018,0.5582,0.579,0.4896,8.1677,32.215,10,0.1021,562,0.1267,32.2453,0.0381
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,0.0177,0.0156,0.9317,0,0.8333,0,0.7864,48.4569,0.005,0,0,0.2667,27.4365,0.7944,0.8126,32.0867,1.4738,4.6745,0,0.7687,0.9317,0.2507,0.0241,0.9936,3,46.7458,3,?,61409,0.8169,48.9292,4.9332
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,1,0.0001,0,0.8333,0.2296,1,0.2295,0.5831,41.9663,0.0086,0.2295,0.2295,0.4506,1.0185,0.5831,0.5832,0.4881,0.4472,0,0.2295,0.583,0.8333,0,0,1,5,41.9663,5,0.3252,696,0.6447,42.5971,0.0001
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,0.1387,0,0.1119,0.0002,1,0,0.5892,44.0871,0.0254,0,0,0.3506,13.8283,0.5977,0.6688,13.8502,0.92,4.6626,0,0.5745,0,0,0,1,2.9958,44.0871,3,?,15812,0.6908,44.0871,2.1397
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-15_218.cnf,1,0.1503,0,0.119,0.0002,1,0,0.5694,39.446,0.0275,0,0,0.3649,12.8311,0.5764,0.6531,13.1134,0.8775,4.4783,0.0001,0.5548,0,0,0,1,2.9954,39.446,3,?,13362,0.6789,39.9779,2.1374
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0533,0.0059,0.5046,0.0534,0,0.0113,0.852,54.5885,0.0065,0.0319,0.0047,0.5951,44.2738,0.8778,0.9599,35.7769,1.3324,1.4758,0.0411,0.8158,0.0899,1.1251,0.6553,0.4781,3.0211,52.2281,4,?,174298,0.8235,55.4087,0.8541
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.02-s1099787414.sat05-542.reshuffled-07.cnf,1,0.0974,0.0213,0.4488,0.0149,0.1429,0.0011,0.5468,37.8938,0.0114,0.0086,0.0001,0.4842,3.2293,0.5836,0.6612,2.9852,0.2492,3.2135,0.0108,0.4472,0,1.0516,0.5956,0.4775,6.4183,37.8938,7,0.3284,14216,0.2557,40.9598,1.0447
SAT_Competition2009/CRAFTED/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf,1,1.2075,0.1573,0.4239,0.3135,0,0.067,0.0056,20.5381,0.0124,0.0697,0.0454,0.8756,0.5335,0.0125,0.104,0.2143,0.7512,1.4097,0.1344,0,0.0212,1.4049,0.7084,0.4464,5.9183,19.5199,7,0.5373,9154,0.2841,21.7319,0.7472
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_40_1520_u.cnf,1,3.1172,0.052,0.2613,0.3575,0,0.3325,0.0001,0,0.0013,0.3325,0.3316,0.163,0.1948,0.0001,0.0069,0.1166,0.0583,0.5885,0.3325,0,0.0073,0.8321,0.9871,0.2574,749.343,0,759,?,123900,0.0579,0,0.2287
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,0.2056,0.121,0.1382,0.9999,0,0.496,0.6212,15.9059,0.0201,0.499,0.478,2.1405,0.6431,0.6668,0.8293,0.073,0.3789,3.3933,0.4997,0,0.0712,2.605,0.884,0.3059,4.8832,13.264,6,?,18718,0.2359,16.43,0.3226
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,0.9987,0.4819,0.3296,0.0574,0,0.0004,0.0054,10.3777,0.0477,0.0017,0,1.2459,14.2347,0.0073,0.8411,10.1396,0.4218,4.8836,0.0045,0.0002,0.019,2.0236,0.6234,0.3972,3.1601,9.7701,4,?,153478,0.2749,11.7953,3.2781
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.7436,0.1165,0.4899,0.1757,0,0.0552,0.0433,26.0959,0.0094,0.0618,0.0505,0.3627,0.4342,0.0661,0.3972,0.1727,0.0999,1.109,0.0929,0,0.0138,0.8703,0.6081,0.4912,12.2374,26.0959,15,0.4325,18492,0.0278,30.987,0.3102
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,0.2069,0.1253,0.1321,0.9999,0,0.4958,0.6,15.0643,0.021,0.499,0.4752,2.1194,0.6785,0.6661,0.8287,0.0799,0.3801,3.3578,0.4997,0,0.074,2.5821,0.8637,0.3198,4.874,13.9404,6,?,18046,0.2404,15.8545,0.3214
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0,0.1053,0.7697,0.348,1,0.348,0.6098,0,0.0395,0.348,0.348,0.7941,3.5492,0.6098,0.6098,3.5509,0.6149,0,0.348,0.6097,0.0789,0,0,1,2,0,2,0.7001,2016,0.9995,0,0
SAT_Competition2011/SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.3275,0,0.7631,0.318,0,0.0005,0.326,27.9477,0.0058,0.0279,0.0001,1.1418,3.5283,0.8262,0.9642,2.6269,0.6689,2.7982,0.1533,0.0184,0.4286,1.2717,0.5509,0.6035,5.6971,27.6049,7,?,33572,0.319,32.0173,1.7941
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,0.7045,0.2178,0.6549,0.4482,0,0.0775,0.0656,0,0.0503,0.1506,0.024,1.3525,1.2272,0.138,0.5997,0.7439,0.3087,2.9104,0.3479,0.0004,0.2547,1.6241,0.7898,0.4385,5.2997,0,6,0.4203,2276,0.2481,0,1.0565
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf,1,0.0812,0.012,0.9552,0,0.75,0,0.7334,54.8372,0.0021,0,0,0.194,47.0055,0.7988,0.8874,54.5343,1.8716,5.5209,0,0.5503,0.9552,0.1833,0.013,0.9972,3,54.8372,3,?,266431,0.7895,55.7167,14.3093
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,1.76,0,0.2632,0.1737,0,0.0934,0.0003,8.6334,0.0364,0.1008,0.084,0.7705,1.5854,0.0013,0.0263,1.0263,0.1346,1.1936,0.1182,0,0,1.603,0.8453,0.3671,6.2098,4.2951,7,0.1655,2416,0.2063,26.1901,0.1653
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1,0,0,0.7619,0.3149,1,0.3148,0.6799,0,0.0857,0.3148,0.3148,0.5489,1.5126,0.6799,0.6799,1.3422,0.7454,0,0.3149,0.6799,0.7619,0,0,1,2.7436,0,3,0.3375,105,0.8885,0,0.0001
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,0.2415,0.2294,0.1313,0.9999,0,0.4997,0.5001,18.7332,0.7117,0.4999,0.4972,2.62,0.9987,0.6127,0.7999,0.3287,0.4521,3.0231,0.5,0,0.097,2.9945,0.8888,0.301,4.0301,17.749,5,?,7095,0.4393,20.4658,0.4299
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-73-100.cnf,1,1.3217,0,0.5,0.3211,1,0.3175,0.0008,12.8168,0.0577,0.3189,0.3112,0,0.9873,0.0034,0.0715,0.6282,0,0.3995,0.3198,0,0,0,0,1,5,12.8168,5,0.0952,156,0.8516,13.0216,0.0607
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,0.0051,0.0084,0.6097,0.1562,0,0.1467,0.8625,54.8395,0.0159,0.1513,0.1424,0.4213,4.4434,0.8628,0.8718,4.5015,1.1687,0,0.1513,0.8573,0.8613,1.159,1.0476,0.4527,3,54.8395,3,0.3364,2160,0.8811,54.8509,0.0295
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-sat-gt-030.sat05-1295.reshuffled-07.cnf,1,0.0015,0,0.5101,0,0,0,0.5267,34.4539,0.0035,0,0,0.0975,11.0512,0.5267,0.5268,9.12,0.3031,0.023,0,0.5186,0.0175,0.6266,0.5881,0.5001,3,29.1252,3,0.0703,24824,0.7118,38.0447,0.0142
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0.8221,0,0.1911,0.0076,0,0.0064,0.0024,43.7532,0.0227,0.0069,0.006,0.1898,1.2007,0.0098,0.0333,0.6632,0.0431,1.0701,0.0072,0.0001,0,0.9981,0.6637,0.3715,3,43.7532,3,0.0877,3432,0.5622,43.8499,0.0972
SAT_Competition2007/crafted/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0,0.005,0.2932,0.3072,0,0.2685,0,34.7528,0.0251,0.2687,0.2681,0.0175,0.834,0,0,0.4069,0.0125,0.131,0.2691,0,0,0.9947,0.9486,0.3542,5.1887,34.7528,7,0.0124,802,0.2422,35.0143,0.0174
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,1.6104,0,0.2682,0.1703,0,0.1022,0.0004,8.2371,0.0273,0.1131,0.0901,0.7698,1.5791,0.0037,0.0318,1.0629,0.1243,1.2709,0.1312,0,0,1.6062,0.7894,0.3785,6.0645,8.2371,7,0.151,2200,0.2182,30.7859,0.1721
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.7311,0.8555,0.6825,0.1769,0,0.011,0.0297,22.1611,0.0011,0.0337,0.0107,0.6919,6.3258,0.0899,0.9499,2.2192,0.5578,1.7332,0.0366,0,0.7881,1.0987,0.9628,0.4855,8.934,17.512,11,?,200640,0.3437,22.7605,1.2059
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_20_50_3-dir.shuffled-as.sat03-114.cnf,1,0.0217,0.0124,0.7464,0.0003,0,0,0.8796,64.6269,0.0071,0,0,0.1227,38.6652,0.8978,0.9216,37.7164,1.8278,4.206,0,0.8552,0.9787,0.8149,1.0111,0.4921,2,64.6269,2,?,49070,0.9015,73.157,2.6608
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp.cnf,1,0.5228,0.0714,0.815,0.3634,0,0.0283,0.0611,12.6386,0.0081,0.0651,0.0041,1.2654,11.3153,0.346,0.8552,1.1167,0.3443,3.625,0.1792,0,0.1518,1.5652,0.6123,0.5368,6.117,12.6386,7,?,287938,0.0441,15.023,1.4969
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-17x27.cnf,1,0.0608,0.0095,0.7518,0,1,0,0.3045,24.3441,0.0043,0,0,0.6008,16.5566,0.3242,0.3491,14.4065,0.5808,0,0,0.2658,0.0072,0,0,1,2,21.9932,2,?,194157,0.6109,24.7419,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.4894,0.1312,0.0446,0.4996,0,0.4293,0.1544,10.1159,0.2934,0.4675,0.361,1.54,7.662,0.2856,0.7167,6.7005,0.2485,4.2116,0.4824,0.0088,0.0013,2.402,0.7077,0.3847,4.2025,9.9442,5,?,11604,0.5108,11.0323,0.2276
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1,0.1024,0,0.0782,0,1,0,0.6474,36.5443,0.0291,0,0,0.3469,22.4421,0.6648,0.7265,23.7639,1.0967,4.9825,0,0.6213,0.0124,0,0,1,2.145,36.5443,3,?,21509,0.6592,36.5443,2.3077
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,0.2528,0.2515,0.1137,1,0,0.4998,0.5,14.7314,0.5561,0.4999,0.4984,2.5695,0.8446,0.6638,0.7998,0.2383,0.4218,3.2787,0.5,0,0.083,2.9444,0.9151,0.2811,4.0727,9.5417,5,?,8961,0.4734,16.688,0.357
SAT_Competition2007/crafted/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,1.149,0.0222,0.3528,0.264,0,0.1431,0.0014,18.4045,0.0016,0.1785,0.1152,0.5468,1.2211,0.0087,0.3663,0.2281,0.116,0.8746,0.2056,0,0.0131,1.2909,0.8272,0.3991,7.5,18.4045,8,?,324873,0.0057,18.4045,0.2929
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,0.0001,0,0.8333,0.2296,1,0.2295,0.5831,27.7831,0.0179,0.2295,0.2295,0.4506,1.1946,0.5832,0.5832,0.6742,0.4472,0,0.2295,0.583,0.8333,0,0,1,4.0144,27.7831,5,0.3252,336,0.6997,28.1629,0.0001
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0.727,0,0.0106,0.496,0,0.494,0.005,16.5315,0.1071,0.4945,0.4938,0.0081,1.3212,0.0256,0.1323,0.7356,0.016,1.727,0.495,0.0004,0,1.349,0.8063,0.245,2,16.085,2,?,58358,0.523,16.7714,0.0018
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,0.0152,0.0182,0.6424,0.2198,0,0.1925,0.8041,29.0587,0.0333,0.2006,0.185,0.5281,2.9668,0.806,0.8242,3.0037,0.9539,0,0.2009,0.7776,0.8121,1.0987,1.0372,0.4599,3,29.0587,3,0.3794,672,0.8702,29.1234,0.0479
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0,0,0.4893,0.042,0.3333,0.042,0,32.469,0.0107,0.042,0.042,0,1.1605,0,0,0.4142,0,0,0.042,0,0,0.5623,0.5774,0.5,6.1398,32.469,7,0.0718,1120,0.5684,33.8378,0.0001
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,2.4373,0.1313,0.3662,0.3135,0,0.0293,0.0001,16.9175,0.0808,0.0484,0.0239,1.1922,1.2878,0.0007,0.0265,0.9729,0.2693,1.7267,0.0973,0,0.0101,1.6338,0.7332,0.414,5.2443,16.9175,7,0.2662,896,0.4717,17.8042,1.0528
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,0,0,0.488,0.042,0.3333,0.042,0,28.7972,0.012,0.042,0.042,0,1.1817,0,0,0.4501,0,0,0.042,0,0,0.5623,0.5774,0.5,6.0723,28.7972,7,0.0531,1000,0.5781,30.085,0.0001
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,0.8553,0.5242,0.6326,0.9037,0,0.3064,0.0409,14.0461,0.2187,0.3415,0.2437,1.5594,1.5339,0.0979,0.4433,0.4045,1.0135,2.0374,0.3701,0.001,0.272,1.6272,0.6266,0.5839,3.8986,11.4377,4,?,10578,0.1094,14.4882,0.3744
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,0.0998,0.0206,0.4436,0.0174,0.1429,0.0009,0.5431,30.0677,0.0093,0.0076,0.0001,0.4848,3.2797,0.5731,0.66,3.062,0.2487,3.2918,0.0097,0.4283,0,1.057,0.5977,0.4797,6.1792,30.0677,7,0.3198,14011,0.2566,32.9994,1.1198
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.02/connm-ue-csp-sat-n800-d0.02-s111845174.used-as.sat04-958.cnf,1,0.1203,0.0205,0.8423,0.0186,0.3333,0.001,0.5231,30.2186,0.0136,0.0083,0.0001,0.4852,3.4215,0.5709,0.6666,3.297,0.2484,3.4805,0.0103,0.4603,0,1.0041,0.4669,0.6631,5.8962,30.2186,7,0.3248,9601,0.2927,30.2186,1.1344
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07.cnf,1,0,0,0.2911,0.3832,0,0.3831,0,22.5259,0.0286,0.3832,0.3831,0,1.1076,0,0,0.5229,0,0,0.3832,0,0,0.9999,0.9599,0.3607,7.1583,22.017,9,0,560,0.3343,23.1863,0.0001
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf,1,0.265,0.234,0.1305,1,0,0.4997,0.5,15.168,0.6255,0.4999,0.4979,2.613,0.9178,0.6249,0.7998,0.3001,0.4298,3.3298,0.5,0,0.0937,3.0218,0.8977,0.299,4.0535,14.3944,5,?,8169,0.4581,16.7246,0.3929
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,0.0998,0.0206,0.4436,0.0174,0.1429,0.0009,0.5431,30.0677,0.0093,0.0076,0.0001,0.4848,3.3304,0.5731,0.66,3.083,0.2487,3.2918,0.0097,0.4283,0,1.057,0.5977,0.4797,6.1792,30.0677,7,0.3198,14011,0.2562,32.9994,1.1198
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_9gates_u2.cnf,1,1.0318,0.7753,0.4051,1,0,0.0904,0.0001,14.4375,0.0657,0.1569,0,1.4162,11.347,0.0013,0.8573,11.8134,0.3454,4.2303,0.255,0,0.0321,2.1011,0.6233,0.4223,3.5542,9.8645,4,?,81513,0.2986,15.7919,1.2742
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,0.0153,0.0132,0.7195,0,0,0,0.8699,54.5587,0.0071,0,0,0.1562,36.2933,0.8797,0.8993,37.4118,1.8913,4.2017,0,0.8478,0.9697,0.8556,1.0163,0.4885,2,54.5587,2,?,46074,0.9081,66.4901,2.5197
SAT_Competition2009/CRAFTED/ramseycube/Q32inK10.cnf,1,0.6782,0,0.0164,0,1,0,0.0097,17.3258,0.2638,0,0,0.0836,4.6116,0.0868,0.415,4.2884,0.0856,0,0,0.0016,0,0,0,1,2,17.3258,2,?,38430,0.746,17.3258,0.3269
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0.4844,0,0.0104,0.4961,0,0.4941,0.0064,15.9336,0.0983,0.4947,0.4936,0.0083,1.2754,0.0972,0.1236,0.7365,0.0162,2.0084,0.4956,0.0052,0,1.3541,0.8062,0.2464,2,15.5136,2,?,56970,0.5233,16.4167,0.0019
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,0.0834,0.0114,0.9548,0,0.8182,0,0.7268,58.0489,0.0023,0,0,0.1949,45.3942,0.8001,0.8882,55.3902,1.8771,5.4654,0,0.4863,0.9548,0.184,0.013,0.9972,3,48.9463,3,?,266431,0.8069,59.1988,13.6186
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,1,0.706,0.2073,0.669,0.4369,0,0.0763,0.0306,0,0.048,0.1687,0.0233,1.3431,1.253,0.1611,0.6039,0.7477,0.3114,2.9151,0.336,0.0001,0.2796,1.6144,0.8237,0.4246,5.4097,0,6,0.4642,3122,0.395,0,1.0513
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,0.0737,0.0048,0.504,0.1424,0,0.1109,0.2579,32.8345,0.0159,0.1109,0.1109,0.0118,0.8565,0.258,0.258,0.3662,0.0133,0.0916,0.1109,0.0063,0.0016,0.5818,0.5791,0.5045,7.5532,32.8345,11,0.1018,632,0.1178,34.3478,0.0231
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0,0,0.4783,0.042,0.3333,0.042,0,27.4371,0.013,0.042,0.042,0,1.1923,0,0,0.4712,0,0,0.042,0,0,0.5623,0.5774,0.5,6.0306,27.4371,7,0.0354,920,0.5997,28.5816,0.0001
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n800-d0.04-s362703357.sat05-548.reshuffled-07.cnf,1,0.1033,0.0202,0.4178,0.015,0.1429,0.0009,0.5382,23.1129,0.0146,0.0078,0.0001,0.4827,3.4949,0.5711,0.6616,3.3356,0.2504,3.3782,0.0097,0.4456,0,1.0475,0.597,0.4768,5.8691,23.1129,7,0.3462,10039,0.2975,23.1129,1.1035
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,0.0173,0.012,0.7289,0,0,0,0.8587,58.1121,0.0062,0,0,0.1686,38.9673,0.8655,0.8872,41.1905,1.891,4.1532,0,0.8414,0.966,0.8673,1.0202,0.4865,2.9712,58.1121,3,?,65612,0.8959,59.6866,6.0433
SAT_Competition2007/crafted/spence/hard/s113-100.cnf,1,1.6635,0,0.5,0.3245,1,0.3217,0.0011,16.0966,0.0508,0.3225,0.314,0,0.8256,0.0033,0.0685,0.4971,0,0.3057,0.3237,0.0001,0,0,0,1,5.8661,16.0966,6,0.086,236,0.8204,17.1418,0.0597
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,0.019,0.0156,0.933,0,0.8462,0,0.7867,54.2475,0.0055,0,0,0.2642,27.0111,0.7959,0.8161,32.0536,1.4728,4.8047,0,0.7668,0.933,0.2474,0.0239,0.9937,3,54.2475,3,?,61409,0.817,54.7514,3.7597
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-02-S350203913.sat05-486.reshuffled-07.cnf,1,0.5707,0.0023,0.5106,0.2235,0,0.0389,0.0756,28.8724,0.0089,0.0654,0.0197,0.0958,0.9761,0.2131,0.5791,0.3062,0.053,2.7539,0.106,0.0031,0,0.6539,0.5809,0.4981,4,28.8724,4,0.224,3500,0.2678,29.7467,0.8106
