@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/08.dzn,1,6.942149,1.520661,0.657609,9.394463,121,724,4.565217,0.001211,121,0.000131,1.975207,18.769502,5.983471,0.978261,67.3
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j20_35.dzn,1,3.346216,1.359098,0.735782,7.84549,1,281,2.462085,4.242632,21,0.777918,5.449275,2,0.452496,0.4609,1
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/german-credit.dzn,1,33.801836,1,1,1.008966,1,999,33.801836,7.068403,1811,0.000143,6.046417,2,0.254782,0.282836,0.002004
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_18.dzn,1,10.078431,2.127451,0.470046,9.17742,102,814,4.737327,0.001532,102,0.000118,1.980392,18.332238,7.980392,0.97235,44.538462
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_j30_244.dzn,1,3.20633,1.315277,0.760296,8.066089,1,434,2.43776,5.154659,31,0.797622,5.471698,2,0.264151,0.438223,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_13.dzn,1,4.054953,1.492408,0.670058,8.262095,102,814,2.717054,4.338829,102,0.540531,2.964208,2,0.294288,0.675872,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_14.dzn,1,4.026637,1.496747,0.668116,8.396605,102,814,2.690259,5.335281,102,0.542812,2.97926,2,0.165514,0.672055,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_2.dzn,1,8.490196,1.333333,0.75,9.090112,102,814,6.367647,0.001627,102,0.000512,1.754902,18.156202,7.980392,0.955882,21.44
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_11.dzn,1,4.142399,1.492303,0.670105,8.503826,102,814,2.775844,4.650038,102,0.544616,2.967287,2,0.261065,0.674619,1
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_ubo100_22.dzn,1,4.90209,1.959296,0.510387,10.179909,1,2579,2.501965,2.785132,101,0.633063,5.333333,2,2.837184,0.656934,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_19.dzn,1,4.184086,1.519002,0.658327,9.154818,102,814,2.754496,5.069149,102,0.554114,2.970012,2,0.241686,0.679633,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_21.dzn,1,4.117917,1.524502,0.655952,9.321928,102,814,2.701155,4.591962,102,0.555711,2.961332,2,0.311639,0.683325,1
benchmarks/jobshop/jobshop.mzn_AND_benchmarks/jobshop/jobshop_swv03.dzn,1,3.899025,1.474631,0.678136,13.27263,0,400,2.644068,4.33066,201,0.596286,2.949763,2,0.099975,0.677966,1
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/sp4_1.dzn,1,2.409888,0.994607,1.005423,24.253497,1,650,2.422955,2.417877,2575,0.822681,33.015955,2,0.146292,0.576141,0.961538
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_2.dzn,1,8.153846,1.423077,0.702703,7.199672,26,206,5.72973,0.010488,26,0.002198,1.730769,14.318613,7.923077,0.837838,14.7
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_26.dzn,1,10.078431,2.127451,0.470046,8.405141,102,814,4.737327,0.001744,102,0.000146,1.980392,16.78452,7.980392,0.97235,26.076923
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/vehicle.dzn,1,42.169429,1,1,1.010313,1,845,42.169429,6.544455,1316,0.000181,3.951197,1,0.259362,0.328729,0.002491
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_15.dzn,1,4.025865,1.497351,0.667846,8.413628,102,814,2.688658,5.738325,102,0.543016,2.984263,2,0.126831,0.67076,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_34.dzn,1,12.156863,3.166667,0.315789,9.247928,102,814,3.839009,0.001459,102,0.000091,1.980392,18.47434,7.980392,0.981424,43.428571
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_46.dzn,1,4.541322,1.690083,0.591687,6.569856,26,206,2.687042,2.400633,26,0.485771,2.896694,2,0.85124,0.721271,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_27.dzn,1,4.214088,1.522099,0.656987,8.285402,102,814,2.768603,4.423377,102,0.540451,2.965124,2,0.281077,0.681715,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_23.dzn,1,4.052893,1.510579,0.661998,9.139551,102,814,2.683007,6.305247,102,0.554409,2.983306,2,0.134545,0.673925,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_16.dzn,1,4.019613,1.497313,0.667863,8.159871,102,814,2.684551,5.603417,102,0.538565,2.986701,2,0.10935,0.670106,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_1.dzn,1,8.392157,1.284314,0.778626,9.116344,102,814,6.534351,0.001598,102,0.000465,1.803922,18.209101,7.980392,0.954198,27.3
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/sonar.dzn,1,57.001658,1,1,1.032214,1,207,57.001658,2.010552,1159,0.000656,5.297555,2,0.085785,0.434314,0.004751
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_31.dzn,1,4.052945,1.510895,0.661859,8.400879,102,814,2.682479,5.601847,102,0.542941,2.983146,2,0.138577,0.674141,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_14.dzn,1,4.154412,1.492647,0.669951,6.523562,26,206,2.783251,2.494771,26,0.502063,2.904412,2,0.757353,0.682266,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_37.dzn,1,4.209945,1.567088,0.638126,9.324181,102,814,2.686477,4.530628,102,0.55322,2.960142,2,0.321231,0.692269,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_29.dzn,1,4.121829,1.524596,0.655911,8.566054,102,814,2.703554,4.3606,102,0.544708,2.961184,2,0.312836,0.683388,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_38.dzn,1,4.112376,1.536528,0.650818,9.299208,102,814,2.676409,5.832712,102,0.555983,2.978728,2,0.174903,0.680884,1
benchmarks/open_stacks/open_stacks_01.mzn_AND_benchmarks/open_stacks/gp50by50_1.dzn,1,2.419207,0.997224,1.002784,24.253497,1,2550,2.425942,2.433419,10150,0.780881,43.420907,2,0.144533,0.573831,0.980392
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_43.dzn,1,4.218487,1.544643,0.647399,8.539159,102,814,2.731044,5.01552,102,0.544272,2.973477,2,0.213761,0.683951,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_30.dzn,1,4.069003,1.513931,0.660532,8.511753,102,814,2.687707,5.316695,102,0.544723,2.978015,2,0.177188,0.676204,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_39.dzn,1,4.089626,1.528912,0.65406,9.231221,102,814,2.674861,6.311504,102,0.55545,2.982823,2,0.138435,0.677976,1
benchmarks/rcpsp-max/rcpsp_max.mzn_AND_benchmarks/rcpsp-max/psp_d_335.dzn,1,3.089329,1.266581,0.789527,10.019591,1,1058,2.439108,7.607095,101,0.864324,5.480639,2,0.135208,0.414993,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_12.dzn,1,4.171617,1.493399,0.669613,6.247928,26,206,2.79337,2.89371,26,0.496781,2.957096,2,0.339934,0.672928,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_3.dzn,1,4.12813,1.492429,0.670049,9.118941,102,814,2.766049,5.096014,102,0.554093,2.970297,2,0.237041,0.673756,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_19.dzn,1,4.71028,1.593458,0.627566,7.129283,26,206,2.956012,2.40203,26,0.504045,2.883178,2,0.962617,0.706745,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_24.dzn,1,4.041501,1.508459,0.662928,9.164907,102,814,2.679225,6.792489,102,0.554789,2.986783,2,0.107587,0.672479,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_32.dzn,1,4.041175,1.508584,0.662873,8.511753,102,814,2.678787,6.052772,102,0.544746,2.986454,2,0.109174,0.672564,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_46.dzn,1,4.112317,1.535491,0.651258,8.5157,102,814,2.678178,5.388696,102,0.544444,2.978914,2,0.169937,0.680489,1
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/ionosphere.dzn,1,49.043858,1.000372,0.999628,1.02124,1,350,49.025636,2.303899,1689,0.000289,41.328563,1,0.065044,0.291473,0.006192
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_21.dzn,1,4.3,1.595238,0.626866,7.33985,26,206,2.695522,2.415977,26,0.507347,2.885714,2,0.980952,0.707463,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_35.dzn,1,4.252274,1.551546,0.644518,9.199672,102,814,2.740668,5.04125,102,0.553381,2.969375,2,0.246816,0.686535,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_33.dzn,1,12.08,3.22,0.310559,8.199672,50,398,3.751553,0.001429,50,0.0001,1.96,16.384548,7.96,0.962733,21
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_22.dzn,1,4.286765,1.573529,0.635514,7.159871,26,206,2.724299,2.677918,26,0.510731,2.908088,2,0.757353,0.698598,1
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/yeast.dzn,1,18.522098,1,1,1.006425,1,1483,18.522098,9.064828,2036,0.00009,4.342958,1,0.291298,0.29562,0.001414
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_23.dzn,1,4.234104,1.557803,0.641929,7.087463,26,206,2.717996,2.926272,26,0.51313,2.927746,2,0.595376,0.692022,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_12.dzn,1,4.04574,1.497976,0.667567,8.379378,102,814,2.700804,6.175966,102,0.542292,2.989678,2,0.082372,0.669256,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_47.dzn,1,4.084572,1.526873,0.654933,8.475733,102,814,2.675122,5.784259,102,0.5441,2.984034,2,0.128675,0.677192,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_27.dzn,1,4.716981,1.59434,0.627219,6.409391,26,206,2.95858,2.234593,26,0.488661,2.882075,2,0.971698,0.707101,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_45.dzn,1,4.206631,1.565536,0.638759,8.383704,102,814,2.687023,4.286117,102,0.539857,2.961064,2,0.313801,0.691702,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_28.dzn,1,4.257627,1.533898,0.651934,6.658211,26,206,2.775691,3.190781,26,0.507071,2.957627,2,0.349153,0.681768,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_16.dzn,1,4.076779,1.498127,0.6675,6.672425,26,206,2.72125,3.130786,26,0.507752,2.951311,2,0.385768,0.675,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_20.dzn,1,4.064436,1.506651,0.663724,9.084808,102,814,2.697662,7.16274,102,0.553597,2.989503,2,0.084598,0.671242,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_32.dzn,1,4.170259,1.543103,0.648045,6.584963,26,206,2.702514,2.972581,26,0.504358,2.948276,2,0.443966,0.685754,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_5.dzn,1,4.042985,1.492435,0.670046,9.074141,102,814,2.708986,4.741448,102,0.553357,2.965268,2,0.279917,0.675346,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_37.dzn,1,4.765432,1.783951,0.560554,7.189825,26,206,2.67128,2.104787,26,0.475392,2.845679,2,1.271605,0.743945,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_40.dzn,1,4.067417,1.521998,0.657031,9.216746,102,814,2.67242,6.886658,102,0.555464,2.986931,2,0.105331,0.67531,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_38.dzn,1,4.457447,1.663121,0.601279,7.285402,26,206,2.680171,2.749906,26,0.505347,2.911348,2,0.730496,0.714286,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_7.dzn,1,4.02198,1.496004,0.668448,9.139551,102,814,2.688482,6.457618,102,0.554367,2.984322,2,0.125115,0.6704,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2003.dzn,1,4.333333,1.285714,0.777778,5.72792,21,103,3.37037,0.01613,21,0.00479,1.857143,11.34263,4.904762,0.888889,4.9
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2005.dzn,1,4.097561,1.365854,0.732143,5.70044,21,103,3,0.905228,21,0.39239,2.487805,2,2.512195,0.767857,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_20.dzn,1,4.25,1.532895,0.652361,7.247928,26,206,2.772532,3.605128,26,0.520388,2.958882,2,0.338816,0.68133,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_3.dzn,1,4.476636,1.476636,0.677215,7.066089,26,206,3.031646,2.39045,26,0.512813,2.878505,2,0.962617,0.683544,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2007.dzn,1,4.285714,1.333333,0.75,6,21,103,3.214286,0.01335,21,0.003801,1.857143,11.906891,4.904762,0.892857,5.454545
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_30.dzn,1,4.267361,1.569444,0.637168,6.714246,26,206,2.719027,2.611765,26,0.502463,2.913194,2,0.715278,0.696903,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2016.dzn,1,3.761905,1.190476,0.84,6,21,103,3.16,0.010005,21,0.002776,2.142857,11.930737,4.904762,0.88,6.777778
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_48.dzn,1,4.065825,1.521034,0.657447,8.447083,102,814,2.673066,6.071833,102,0.543707,2.987503,2,0.100718,0.674937,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2501.dzn,1,6,2,0.5,6.409391,26,128,3,0.009066,26,0.001734,1.884615,12.749241,4.923077,0.942308,8.5
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_47.dzn,1,4.346154,1.626374,0.614865,6.409391,26,206,2.672297,2.695167,26,0.493655,2.931319,2,0.565934,0.704392,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_44.dzn,1,4.342282,1.577181,0.634043,6.459432,26,206,2.753191,3.053171,26,0.500751,2.958054,2,0.345638,0.690426,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2507.dzn,1,5.615385,1.961538,0.509804,6.33985,26,128,2.862745,0.009515,26,0.002199,2.269231,12.606637,4.923077,0.941176,8.555556
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2509.dzn,1,5.576923,1.884615,0.530612,6.375039,26,128,2.959184,0.009285,26,0.001693,2.307692,12.67882,4.923077,0.938776,8.3
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_48.dzn,1,4.280822,1.605023,0.623044,6.523562,26,206,2.667141,2.895472,26,0.499327,2.942922,2,0.47032,0.698435,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_31.dzn,1,4.208134,1.547847,0.646059,6.475733,26,206,2.718702,2.832857,26,0.50105,2.940191,2,0.492823,0.68779,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2510.dzn,1,5.269231,1.923077,0.52,6.266787,26,128,2.74,0.01001,26,0.001997,2.384615,12.456611,4.923077,0.94,9.625
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_4.dzn,1,4.174342,1.495066,0.668867,7.011227,26,206,2.792079,3.455853,26,0.515849,2.957237,2,0.338816,0.673267,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2511.dzn,1,5.576923,1.961538,0.509804,6.209453,26,128,2.843137,0.010417,26,0.002464,2.192308,12.338736,4.923077,0.941176,7.777778
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_36.dzn,1,4.351724,1.57931,0.633188,7.238405,26,206,2.755459,3.551361,26,0.51801,2.956897,2,0.355172,0.691048,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_5.dzn,1,4.09596,1.484848,0.673469,7.294621,26,206,2.758503,2.341603,26,0.515447,2.868687,2,1.040404,0.687075,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2508.dzn,1,5.615385,2.038462,0.490566,6.087463,26,128,2.754717,0.011338,26,0.002575,2.269231,12.087463,4.923077,0.943396,8
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_7.dzn,1,4.054054,1.486486,0.672727,6.83289,26,206,2.727273,2.677296,26,0.510292,2.915541,2,0.695946,0.679545,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_24.dzn,1,4.17126,1.53937,0.649616,6.954196,26,206,2.709719,3.260384,26,0.513387,2.950787,2,0.405512,0.684143,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_39.dzn,1,4.318182,1.616162,0.61875,7.219169,26,206,2.671875,3.123993,26,0.512673,2.936869,2,0.520202,0.701563,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2515.dzn,1,5.461538,1.884615,0.530612,6.108524,26,128,2.897959,0.008375,26,0.001722,2.269231,12.152919,4.923077,0.938776,5.307692
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_42.dzn,1,11.285714,3.142857,0.318182,6.491853,26,206,3.590909,0.271034,26,0.099999,2.107143,2,7.357143,0.920455,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2518.dzn,1,5.615385,1.961538,0.509804,6.169925,26,128,2.862745,0.010707,26,0.002551,2.038462,12.257388,4.923077,0.941176,7.2
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3013_9.dzn,1,4.586207,1.482759,0.674419,10.033423,16,94,3.093023,1.612662,16,0.516645,2.724138,2,1.62069,0.709302,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_8.dzn,1,4.019221,1.496883,0.668055,8.930737,102,814,2.68506,6.584788,102,0.551225,2.987013,2,0.105714,0.669877,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2502.dzn,1,5.807692,1.961538,0.509804,6.169925,26,128,2.960784,0.010707,26,0.002155,2.269231,12.257388,4.923077,0.941176,8
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2516.dzn,1,5.461538,1.961538,0.509804,6.266787,26,128,2.784314,0.01001,26,0.001827,2.192308,12.456611,4.923077,0.941176,8.555556
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2520.dzn,1,5.230769,1.807692,0.553191,6.303781,26,128,2.893617,0.009756,26,0.001834,2.038462,12.532599,4.923077,0.93617,9.875
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_28.dzn,1,4.063564,1.506561,0.663763,8.312883,102,814,2.697244,6.059676,102,0.541331,2.989645,2,0.083453,0.671181,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st103/st103_36.dzn,1,4.085228,1.517414,0.659016,9.209453,102,814,2.69223,7.347736,102,0.555423,2.989654,2,0.083385,0.67353,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_21.dzn,1,4.250877,1.559649,0.64117,8.144658,50,398,2.725534,2.982766,50,0.530553,2.914035,2,0.698246,0.700787,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_8.dzn,1,4.066176,1.492647,0.669951,6.988685,26,206,2.724138,3.342439,26,0.51533,2.952206,2,0.378676,0.673645,1
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/sonar.dzn,1,50.874266,1.000367,0.999633,1.032214,1,207,50.855596,1.369445,2110,0.000436,90.57489,1,0.037996,0.384404,0.004751
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_35.dzn,1,4.836066,1.688525,0.592233,7.392317,26,206,2.864078,2.601112,26,0.501812,2.897541,2,0.844262,0.720874,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_2.dzn,1,6.918919,1.391892,0.718447,7.994353,50,398,4.970874,0.684824,50,0.340935,2.337838,2,5.378378,0.825243,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_27.dzn,1,4.36855,1.541769,0.648606,7.459432,50,398,2.833466,3.292525,50,0.522956,2.939803,2,0.488943,0.690837,1
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/anneal.dzn,1,13.438776,1.000224,0.999776,1.010672,1,811,13.435762,4.102123,2244,0.000113,228.714061,1,0.09094,0.120291,0.004357
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_15.dzn,1,4.059892,1.495289,0.668767,7.118941,50,398,2.715122,3.736886,50,0.518285,2.966353,2,0.267833,0.674167,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_bl/Bl2512.dzn,1,5.923077,2.076923,0.481481,6.442943,26,128,2.851852,0.008857,26,0.001873,2.076923,12.817983,4.923077,0.944444,9.666667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_11.dzn,1,4.325301,1.487952,0.672065,7.483816,50,398,2.906883,3.046789,50,0.52485,2.924699,2,0.599398,0.683198,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_34.dzn,1,12.08,3.22,0.310559,8.044394,50,398,3.751553,0.003183,50,0.000228,1.96,16.055621,7.96,0.962733,18.857143
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st27/st27_40.dzn,1,4.271084,1.592369,0.627995,7.33985,26,206,2.682219,3.43681,26,0.518473,2.949799,2,0.413655,0.69483,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_35.dzn,1,4.585507,1.624638,0.615522,8.285402,50,398,2.82248,3.285155,50,0.529192,2.928986,2,0.576812,0.709188,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_14.dzn,1,4.048474,1.495512,0.668667,7.238405,50,398,2.707083,3.550448,50,0.520834,2.956014,2,0.357271,0.677071,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_18.dzn,1,10,2.18,0.458716,7.936638,50,398,4.587156,0.004002,50,0.000354,1.96,15.831456,7.96,0.944954,20.416667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_24.dzn,1,4.083167,1.516932,0.659225,8.076816,50,398,2.691727,4.814631,50,0.537278,2.975598,2,0.198207,0.676625,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_22.dzn,1,4.136986,1.52911,0.653975,8.087463,50,398,2.705487,4.030979,50,0.53645,2.958048,2,0.340753,0.683651,1
benchmarks/pattern-set-mining/pattern_set_mining_k2.mzn_AND_benchmarks/pattern-set-mining/vowel.dzn,1,20.469033,1.000206,0.999794,1.009042,1,989,20.464822,4.768062,1488,0.000092,267.861728,1,0.101749,0.223719,0.002268
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_at/st51/st51_28.dzn,1,4.132392,1.515004,0.660064,7.459432,50,398,2.727643,4.376506,50,0.525562,2.978376,2,0.17564,0.675502,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_ksd15_d/j3037_3.dzn,1,4.162162,1.527027,0.654867,10.370687,16,94,2.725664,1.890712,16,0.532462,2.783784,2,1.27027,0.707965,1
