@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC

@DATA
patt/register/zeroin/zeroin-i-2-05.xml,1,?,?,?,?,1.25,1
patt/register/zeroin/zeroin-i-2-27.xml,1,?,?,?,?,0.394737,0.948677
patt/register/zeroin/zeroin-i-2-25.xml,1,?,?,?,?,0.4,0.949275
patt/register/zeroin/zeroin-i-3-15.xml,1,?,?,?,?,0.45,0.954693
patt/register/zeroin/zeroin-i-1-25.xml,1,?,?,?,?,0.4,0.963657
patt/register/zeroin/zeroin-i-1-20.xml,1,?,?,?,?,0.444444,0.967273
patt/register/zeroin/zeroin-i-2-10.xml,1,?,?,?,?,0.583333,0.967682
patt/register/zeroin/zeroin-i-3-05.xml,1,?,?,?,?,1.25,1
patt/register/zeroin/zeroin-i-2-30.xml,1,?,?,?,?,0.404762,0.949909
patt/register/zeroin/zeroin-i-1-47.xml,1,?,?,?,?,0.367647,0.960899
patt/register/zeroin/zeroin-i-3-10.xml,1,?,?,?,?,0.583333,0.967674
patt/register/zeroin/zeroin-i-1-35.xml,1,?,?,?,?,0.38,0.961971
patt/register/zeroin/zeroin-i-3-27.xml,1,?,?,?,?,0.394737,0.948665
patt/register/zeroin/zeroin-i-2-15.xml,1,?,?,?,?,0.45,0.954704
patt/register/zeroin/zeroin-i-2-28.xml,1,?,?,?,?,0.410256,0.950531
patt/register/zeroin/zeroin-i-3-25.xml,1,?,?,?,?,0.4,0.949262
patt/register/zeroin/zeroin-i-2-29.xml,1,?,?,?,?,0.390244,0.948163
patt/register/zeroin/zeroin-i-3-29.xml,1,?,?,?,?,0.390244,0.94815
patt/register/zeroin/zeroin-i-1-15.xml,1,?,?,?,?,0.45,0.967625
patt/register/zeroin/zeroin-i-1-45.xml,1,?,?,?,?,0.369231,0.961038
patt/register/zeroin/zeroin-i-1-10.xml,1,?,?,?,?,0.583333,0.976972
patt/register/fpsol/fpsol2-i-1-50.xml,1,?,?,?,?,0.375,0.970539
patt/register/fpsol/fpsol2-i-2-30.xml,1,?,?,?,?,0.404762,0.952516
patt/register/fpsol/fpsol2-i-2-20.xml,1,?,?,?,?,0.444444,0.956673
patt/register/fpsol/fpsol2-i-1-05.xml,1,?,?,?,?,1.25,1
patt/register/fpsol/fpsol2-i-2-27.xml,1,?,?,?,?,0.394737,0.951351
patt/register/fpsol/fpsol2-i-1-40.xml,1,?,?,?,?,0.385965,0.971273
patt/register/fpsol/fpsol2-i-2-10.xml,1,?,?,?,?,0.583333,0.969398
patt/register/fpsol/fpsol2-i-1-55.xml,1,?,?,?,?,0.3625,0.969683
patt/register/fpsol/fpsol2-i-3-26.xml,1,?,?,?,?,0.416667,0.953776
patt/register/fpsol/fpsol2-i-3-25.xml,1,?,?,?,?,0.4,0.951905
patt/register/fpsol/fpsol2-i-2-26.xml,1,?,?,?,?,0.416667,0.95379
patt/register/fpsol/fpsol2-i-3-30.xml,1,?,?,?,?,0.404762,0.952501
patt/register/fpsol/fpsol2-i-1-61.xml,1,?,?,?,?,0.359551,0.969479
patt/register/fpsol/fpsol2-i-2-25.xml,1,?,?,?,?,0.4,0.95192
patt/register/fpsol/fpsol2-i-2-28.xml,1,?,?,?,?,0.410256,0.953107
patt/register/fpsol/fpsol2-i-1-10.xml,1,?,?,?,?,0.583333,0.982427
patt/register/fpsol/fpsol2-i-1-60.xml,1,?,?,?,?,0.367816,0.970051
patt/register/fpsol/fpsol2-i-2-05.xml,1,?,?,?,?,1.25,1
patt/register/fpsol/fpsol2-i-1-15.xml,1,?,?,?,?,0.45,0.975249
patt/register/fpsol/fpsol2-i-2-15.xml,1,?,?,?,?,0.45,0.957085
patt/register/fpsol/fpsol2-i-3-27.xml,1,?,?,?,?,0.394737,0.951336
patt/register/fpsol/fpsol2-i-1-20.xml,1,?,?,?,?,0.444444,0.974958
patt/register/fpsol/fpsol2-i-2-29.xml,1,?,?,?,?,0.390244,0.950861
patt/register/fpsol/fpsol2-i-3-28.xml,1,?,?,?,?,0.410256,0.953092
patt/register/fpsol/fpsol2-i-1-63.xml,1,?,?,?,?,0.358696,0.96942
patt/register/fpsol/fpsol2-i-3-29.xml,1,?,?,?,?,0.390244,0.950846
patt/register/fpsol/fpsol2-i-1-35.xml,1,?,?,?,?,0.38,0.970868
patt/register/fpsol/fpsol2-i-1-65.xml,1,?,?,?,?,0.357895,0.969364
patt/register/fpsol/fpsol2-i-3-10.xml,1,?,?,?,?,0.583333,0.969388
patt/register/fpsol/fpsol2-i-1-30.xml,1,?,?,?,?,0.404762,0.972498
patt/register/fpsol/fpsol2-i-1-25.xml,1,?,?,?,?,0.4,0.972176
patt/register/fpsol/fpsol2-i-1-64.xml,1,?,?,?,?,0.365591,0.969899
patt/register/fpsol/fpsol2-i-1-45.xml,1,?,?,?,?,0.369231,0.970143
patt/register/fpsol/fpsol2-i-3-05.xml,1,?,?,?,?,1.25,1
patt/register/fpsol/fpsol2-i-1-62.xml,1,?,?,?,?,0.366667,0.969973
patt/register/fpsol/fpsol2-i-3-20.xml,1,?,?,?,?,0.444444,0.956659
patt/register/fpsol/fpsol2-i-3-15.xml,1,?,?,?,?,0.45,0.957072
patt/register/inithx/inithx-i-1-10.xml,1,?,?,?,?,0.583333,0.979082
patt/register/inithx/inithx-i-3-30.xml,1,?,?,?,?,0.404762,0.954309
patt/register/inithx/inithx-i-1-52.xml,1,?,?,?,?,0.373333,0.964892
patt/register/inithx/inithx-i-1-51.xml,1,?,?,?,?,0.364865,0.9642
patt/register/inithx/inithx-i-1-30.xml,1,?,?,?,?,0.404762,0.967335
patt/register/inithx/inithx-i-2-05.xml,1,?,?,?,?,1.25,1
patt/register/inithx/inithx-i-3-15.xml,1,?,?,?,?,0.45,0.958722
patt/register/inithx/inithx-i-1-53.xml,1,?,?,?,?,0.363636,0.964101
patt/register/inithx/inithx-i-1-45.xml,1,?,?,?,?,0.369231,0.964551
patt/register/inithx/inithx-i-3-10.xml,1,?,?,?,?,0.583333,0.970577
patt/register/inithx/inithx-i-2-30.xml,1,?,?,?,?,0.404762,0.954412
patt/register/inithx/inithx-i-3-25.xml,1,?,?,?,?,0.4,0.953739
patt/register/inithx/inithx-i-1-40.xml,1,?,?,?,?,0.385965,0.965889
patt/register/inithx/inithx-i-1-54.xml,1,?,?,?,?,0.371795,0.964768
patt/register/inithx/inithx-i-3-31.xml,1,?,?,?,?,0.386364,0.952307
patt/register/inithx/inithx-i-2-31.xml,1,?,?,?,?,0.386364,0.952415
patt/register/inithx/inithx-i-3-05.xml,1,?,?,?,?,1.25,1
patt/register/inithx/inithx-i-2-15.xml,1,?,?,?,?,0.45,0.958816
patt/register/inithx/inithx-i-1-05.xml,1,?,?,?,?,1.25,1
patt/register/inithx/inithx-i-1-20.xml,1,?,?,?,?,0.444444,0.970241
patt/register/inithx/inithx-i-1-50.xml,1,?,?,?,?,0.375,0.965024
patt/register/inithx/inithx-i-3-20.xml,1,?,?,?,?,0.444444,0.958317
patt/register/inithx/inithx-i-2-28.xml,1,?,?,?,?,0.410256,0.954981
patt/register/inithx/inithx-i-2-20.xml,1,?,?,?,?,0.444444,0.958412
patt/register/inithx/inithx-i-1-15.xml,1,?,?,?,?,0.45,0.970571
patt/register/inithx/inithx-i-1-35.xml,1,?,?,?,?,0.38,0.965404
patt/register/inithx/inithx-i-1-25.xml,1,?,?,?,?,0.4,0.966946
patt/register/inithx/inithx-i-2-29.xml,1,?,?,?,?,0.390244,0.952825
patt/register/inithx/inithx-i-3-29.xml,1,?,?,?,?,0.390244,0.952718
patt/register/inithx/inithx-i-3-28.xml,1,?,?,?,?,0.410256,0.954879
patt/register/inithx/inithx-i-2-25.xml,1,?,?,?,?,0.4,0.953844
patt/register/inithx/inithx-i-2-10.xml,1,?,?,?,?,0.583333,0.970644
patt/sgb/miles/miles1000-25.xml,1,?,?,?,?,0.4,0.953965
patt/sgb/miles/miles750-20.xml,1,?,?,?,?,0.444444,0.939815
patt/sgb/miles/miles750-30.xml,1,?,?,?,?,0.404762,0.934169
patt/sgb/miles/miles750-5.xml,1,?,?,?,?,1.25,1
patt/sgb/miles/miles750-31.xml,1,?,?,?,?,0.386364,0.931294
patt/sgb/miles/miles1500-20.xml,1,?,?,?,?,0.444444,0.973385
patt/sgb/miles/miles1500-73.xml,1,?,?,?,?,0.35514,0.967249
patt/sgb/miles/miles250-6.xml,1,?,?,?,?,1.944325,0.986899
patt/sgb/miles/miles1500-40.xml,1,?,?,?,?,0.385965,0.969477
patt/sgb/miles/miles500-19.xml,1,?,?,?,?,0.426076,0.89706
patt/sgb/miles/miles1000-38.xml,1,?,?,?,?,0.388889,0.952864
patt/sgb/miles/miles750-15.xml,1,?,?,?,?,0.45,0.940271
patt/sgb/miles/miles500-20.xml,1,?,?,?,?,0.445699,0.901985
patt/sgb/miles/miles500-15.xml,1,?,?,?,?,0.453976,0.902796
patt/sgb/miles/miles1000-20.xml,1,?,?,?,?,0.444444,0.958521
patt/sgb/miles/miles1500-50.xml,1,?,?,?,?,0.375,0.968699
patt/sgb/miles/miles1000-42.xml,1,0,10,6.480741,6.480741,0.383333,0.952269
patt/sgb/miles/miles500-18.xml,1,?,?,?,?,0.459759,0.904926
patt/sgb/miles/miles250-7.xml,1,?,?,?,?,1.152318,0.870274
patt/sgb/miles/miles1500-71.xml,1,?,?,?,?,0.355769,0.967296
patt/sgb/miles/miles750-25.xml,1,?,?,?,?,0.4,0.933291
patt/sgb/miles/miles750-28.xml,1,?,?,?,?,0.410256,0.934971
patt/sgb/miles/miles1500-55.xml,1,?,?,?,?,0.3625,0.967789
patt/sgb/miles/miles1500-30.xml,1,?,?,?,?,0.404762,0.970776
patt/sgb/miles/miles500-10.xml,1,?,?,?,?,0.586432,0.92925
patt/sgb/miles/miles500-5.xml,1,?,?,?,?,1.272189,0.998417
patt/sgb/miles/miles1000-41.xml,1,?,?,?,?,0.372881,0.951097
patt/sgb/miles/miles750-29.xml,1,?,?,?,?,0.390244,0.931866
patt/sgb/miles/miles250-8.xml,1,?,?,?,?,1.06044,0.883131
patt/sgb/miles/miles1000-5.xml,1,?,?,?,?,1.25,1
patt/sgb/miles/miles1000-30.xml,1,?,?,?,?,0.404762,0.954532
patt/sgb/miles/miles1500-65.xml,1,?,?,?,?,0.357895,0.967452
patt/sgb/miles/miles1000-35.xml,1,?,?,?,?,0.38,0.951863
patt/sgb/miles/miles1000-40.xml,1,?,?,?,?,0.385965,0.952551
patt/sgb/miles/miles750-10.xml,1,?,?,?,?,0.583333,0.957237
patt/sgb/miles/miles1000-15.xml,1,?,?,?,?,0.45,0.958925
patt/sgb/miles/miles1500-72.xml,1,?,?,?,?,0.361905,0.967751
patt/sgb/miles/miles1500-10.xml,1,?,?,?,?,0.583333,0.981313
patt/sgb/miles/miles1000-10.xml,1,?,?,?,?,0.583333,0.970723
patt/sgb/miles/miles1000-39.xml,1,?,?,?,?,0.375,0.951326
patt/sgb/miles/miles1500-70.xml,1,?,?,?,?,0.362745,0.967812
patt/sgb/miles/miles1500-60.xml,1,?,?,?,?,0.367816,0.968182
patt/sgb/queen/queen14-14-16.xml,1,0,10,4,4,0.47619,0.955464
patt/sgb/queen/queen13-13-13.xml,1,0,10,3.605551,3.605551,0.470588,0.95122
patt/sgb/queen/queen11-11-10.xml,1,?,?,?,?,0.583333,0.956905
patt/sgb/queen/queen8-12-12.xml,1,0,10,3.464102,3.464102,0.533333,0.944724
patt/sgb/queen/queen8-8-9.xml,1,0,10,3,3,0.545455,0.934089
patt/sgb/queen/queen12-12-11.xml,1,?,?,?,?,0.5,0.95074
patt/sgb/queen/queen10-10-12.xml,1,0,10,3.464102,3.464102,0.533333,0.946184
patt/sgb/queen/queen10-10-9.xml,1,?,?,?,?,0.545455,0.947125
patt/sgb/queen/queen12-12-13.xml,1,0,10,3.605551,3.605551,0.470588,0.947242
patt/sgb/queen/queen11-11-12.xml,1,0,10,3.464102,3.464102,0.533333,0.950972
patt/sgb/queen/queen16-16-18.xml,1,0,10,4.242641,4.242641,0.458333,0.959215
patt/sgb/queen/queen14-14-14.xml,1,0,10,3.741657,3.741657,0.5,0.957958
patt/sgb/queen/queen5-5-4.xml,1,?,?,?,?,1.333333,1
patt/sgb/queen/queen13-13-12.xml,1,?,?,?,?,0.533333,0.958382
patt/sgb/queen/queen13-13-14.xml,1,0,10,3.741657,3.741657,0.5,0.954794
patt/sgb/queen/queen8-12-11.xml,1,?,?,?,?,0.5,0.939477
patt/sgb/queen/queen11-11-9.xml,1,?,?,?,?,0.545455,0.951886
patt/sgb/queen/queen12-12-14.xml,1,0,10,3.741657,3.741657,0.5,0.951115
patt/sgb/queen/queen16-16-15.xml,1,?,?,?,?,0.45,0.958263
patt/sgb/queen/queen13-13-11.xml,1,?,?,?,?,0.5,0.954473
patt/sgb/queen/queen14-14-13.xml,1,?,?,?,?,0.470588,0.95464
patt/sgb/queen/queen14-14-15.xml,1,0,10,3.872983,3.872983,0.45,0.952429
patt/sgb/queen/queen14-14-12.xml,1,?,?,?,?,0.533333,0.961307
patt/sgb/queen/queen10-10-10.xml,1,0,10,3.162278,3.162278,0.583333,0.952663
patt/sgb/queen/queen9-9-10.xml,1,0,10,3.162278,3.162278,0.583333,0.947496
patt/sgb/queen/queen15-15-17.xml,1,0,10,4.123106,4.123106,0.434783,0.953957
patt/sgb/queen/queen7-7-6.xml,1,?,?,?,?,1.2,1
patt/sgb/queen/queen8-8-8.xml,1,0,10,2.828427,2.828427,0.666667,0.953271
patt/sgb/queen/queen9-9-8.xml,1,?,?,?,?,0.666667,0.958436
patt/sgb/queen/queen13-13-10.xml,1,?,?,?,?,0.583333,0.963457
patt/sgb/queen/queen16-16-17.xml,1,0,10,4.123106,4.123106,0.434783,0.956774
patt/sgb/queen/queen6-6-6.xml,1,?,?,?,?,1.2,1
patt/sgb/queen/queen12-12-12.xml,1,0,10,3.464102,3.464102,0.533333,0.95498
patt/sgb/queen/queen15-15-13.xml,1,?,?,?,?,0.470588,0.957613
patt/sgb/queen/queen8-12-8.xml,1,?,?,?,?,0.666667,0.961538
patt/sgb/queen/queen15-15-15.xml,1,0,10,3.872983,3.872983,0.45,0.955536
patt/sgb/queen/queen8-12-10.xml,1,?,?,?,?,0.583333,0.951368
patt/sgb/queen/queen11-11-8.xml,1,?,?,?,?,0.666667,0.965965
patt/sgb/queen/queen9-9-9.xml,1,0,10,3,3,0.545455,0.94132
patt/sgb/queen/queen7-7-7.xml,1,?,?,?,?,0.625,0.938272
patt/sgb/queen/queen16-16-16.xml,1,0,10,4,4,0.47619,0.96092
patt/sgb/queen/queen15-15-14.xml,1,?,?,?,?,0.5,0.960708
patt/sgb/queen/queen15-15-16.xml,1,0,10,4,4,0.47619,0.95837
patt/sgb/queen/queen16-16-14.xml,1,?,?,?,?,0.5,0.963122
patt/sgb/queen/queen12-12-10.xml,1,?,?,?,?,0.583333,0.96045
patt/sgb/queen/queen5-5-5.xml,1,?,?,?,?,1.25,1
patt/sgb/queen/queen11-11-11.xml,1,0,10,3.316625,3.316625,0.5,0.946341
patt/sgb/queen/queen6-6-7.xml,1,?,?,?,?,0.625,0.927942
patt/sgb/queen/queen10-10-8.xml,1,?,?,?,?,0.666667,0.962575
patt/sgb/queen/queen10-10-11.xml,1,0,10,3.316625,3.316625,0.5,0.941082
patt/sgb/book/huck-5.xml,1,?,?,?,?,1.973214,0.996491
patt/sgb/book/jean-7.xml,1,?,?,?,?,1.72752,0.887996
patt/sgb/book/homer-11.xml,1,?,?,?,?,2.682119,0.872237
patt/sgb/book/david-10.xml,1,?,?,?,?,0.83871,0.890744
patt/sgb/book/jean-10.xml,1,?,?,?,?,1.430233,0.875217
patt/sgb/book/homer-8.xml,1,?,?,?,?,3.180451,0.912542
patt/sgb/book/anna-9.xml,1,?,?,?,?,1.389002,0.876085
patt/sgb/book/homer-5.xml,1,?,?,?,?,5.154982,0.987754
patt/sgb/book/david-9.xml,1,?,?,?,?,0.898588,0.883364
patt/sgb/book/huck-10.xml,1,?,?,?,?,1.067647,0.886509
patt/sgb/book/anna-11.xml,1,?,?,?,?,1.280094,0.861685
patt/sgb/book/anna-10.xml,1,?,?,?,?,1.387978,0.879368
patt/sgb/book/anna-8.xml,1,?,?,?,?,1.539877,0.900706
patt/sgb/book/huck-11.xml,1,?,?,?,?,0.967089,0.862575
patt/sgb/book/huck-8.xml,1,?,?,?,?,1.180747,0.907688
patt/sgb/book/homer-10.xml,1,?,?,?,?,2.902475,0.892469
patt/sgb/book/anna-5.xml,1,?,?,?,?,2.674556,0.974251
patt/sgb/book/huck-9.xml,1,?,?,?,?,1.03231,0.875
patt/sgb/book/jean-9.xml,1,?,?,?,?,1.522158,0.867704
patt/sgb/book/homer-13.xml,1,?,?,?,?,2.570511,0.863109
patt/sgb/book/david-11.xml,1,?,?,?,?,0.787671,0.871261
patt/sgb/book/homer-12.xml,1,?,?,?,?,2.747948,0.879492
patt/sgb/book/david-8.xml,1,?,?,?,?,1.05836,0.91385
patt/sgb/book/jean-8.xml,1,?,?,?,?,1.704918,0.899777
patt/sgb/book/david-5.xml,1,?,?,?,?,1.816547,0.993028
patt/sgb/book/jean-5.xml,1,?,?,?,?,2.85,0.993794
patt/sgb/games/games120-7.xml,1,?,?,?,?,0.625,0.900431
patt/sgb/games/games120-5.xml,1,?,?,?,?,1.25,1
patt/sgb/games/games120-8.xml,1,?,?,?,?,0.666667,0.914579
patt/sgb/games/games120-9.xml,1,?,?,?,?,0.545455,0.880329
patt/school/school1-13.xml,1,?,?,?,?,0.504847,0.979742
patt/school/school1-nsh-13.xml,1,?,?,?,?,0.508916,0.976078
patt/school/school1-14.xml,1,?,?,?,?,0.534091,0.981164
patt/school/school1-16.xml,1,?,?,?,?,0.509422,0.980013
patt/school/school1-15.xml,1,?,?,?,?,0.483327,0.978706
patt/school/school1-nsh-15.xml,1,0,10,3.872983,3.872983,0.487179,0.974857
patt/school/school1-nsh-14.xml,1,?,?,?,?,0.537615,0.977728
patt/school/school1-nsh-12.xml,1,?,?,?,?,0.572344,0.979538
patt/mknap/mknap-1-4.xml,1,?,?,?,?,?,?
patt/mknap/mknap-1-3.xml,1,?,?,?,?,?,?
patt/mknap/mknap-1-5.xml,1,?,?,?,?,?,?
patt/mknap/mknap-1-2.xml,1,?,?,?,?,?,?
patt/mknap/mknap-1-6.xml,1,0,0,1.414214,1.414214,?,?
patt/mknap/mknap-1-0.xml,1,?,?,?,?,?,?
patt/cjss/ft06x2-55.xml,1,0,20,7.483315,7.432804,?,?
patt/cjss/ft06x2-54.xml,1,?,?,?,?,?,?
patt/cjss/ft06x3-55.xml,1,0,20,7.483315,7.449524,?,?
patt/cjss/la04x3-570.xml,1,0,20,23.895606,23.816489,?,?
patt/cjss/la04x2-572.xml,1,0,20,23.937418,23.818829,?,?
patt/cjss/la03x2-593.xml,1,0,20,24.372115,24.251365,?,?
patt/cjss/ft10x3-838.xml,1,0,20,28.965497,28.917399,?,?
patt/cjss/la03x3-590.xml,1,0,20,24.310492,24.229996,?,?
patt/cjss/ft10x2-837.xml,1,0,20,28.94823,28.876215,?,?
patt/cjss/ft06x3-54.xml,1,0,20,7.416198,7.382722,?,?
patt/myciel/myciel7-6.xml,1,0,10,2.44949,2.44949,1.2,1
patt/myciel/myciel4-5.xml,1,?,?,?,?,1.25,1
patt/myciel/myciel6-5.xml,1,0,10,2.236068,2.236068,1.25,1
patt/myciel/myciel7-5.xml,1,0,10,2.236068,2.236068,1.25,1
patt/myciel/myciel4-4.xml,1,?,?,?,?,1.333333,1
patt/myciel/myciel3-3.xml,1,?,?,?,?,2.235294,0.772727
patt/myciel/myciel7-8.xml,1,?,?,?,?,0.666667,0.956464
patt/myciel/myciel3-4.xml,1,?,?,?,?,1.75,0.902913
patt/myciel/myciel7-4.xml,1,?,?,?,?,1.333333,1
patt/myciel/myciel5-6.xml,1,?,?,?,?,1.2,1
patt/myciel/myciel7-7.xml,1,0,10,2.645751,2.645751,0.625,0.949745
patt/myciel/myciel6-6.xml,1,0,10,2.44949,2.44949,1.2,1
patt/myciel/myciel6-7.xml,1,?,?,?,?,0.625,0.927147
patt/myciel/myciel5-4.xml,1,?,?,?,?,1.333333,1
patt/myciel/myciel5-5.xml,1,0,10,2.236068,2.236068,1.25,1
patt/myciel/myciel6-4.xml,1,?,?,?,?,1.333333,1
patt/tdsp/C3-2-31.xml,1,0,5,7.81025,5.565746,?,?
patt/tdsp/C2-2-15.xml,1,25.714286,168.571429,6.403124,4.379705,?,?
patt/tdsp/C7-1-240.xml,1,0,0.80402,15.524175,11.585058,?,?
patt/tdsp/C1-1-20.xml,1,23.684211,158.421053,4.582576,3.757659,?,?
patt/tdsp/C1-2-21.xml,1,?,?,?,?,?,?
patt/tdsp/C1-1-21.xml,1,23.684211,158.421053,4.690416,3.8,?,?
patt/tdsp/C6-1-121.xml,1,0,1.6,11.045361,8.238551,?,?
patt/tdsp/C3-2-30.xml,1,0,5,7.81025,5.536396,?,?
patt/tdsp/C2-2-16.xml,1,25.714286,168.571429,6.403124,4.416616,?,?
patt/tdsp/C7-2-240.xml,1,0,0.8,15.524175,11.585157,?,?
patt/tdsp/C2-3-16.xml,1,25.714286,168.571429,6.403124,4.416616,?,?
patt/tdsp/C5-3-91.xml,1,0,2.105263,9.591663,7.155987,?,?
patt/tdsp/C3-1-31.xml,1,0,5.16129,7.81025,5.563586,?,?
patt/tdsp/C5-3-90.xml,1,0,2.105263,9.539392,7.13287,?,?
patt/tdsp/C4-3-60.xml,1,0,3.076923,7.81025,6.386857,?,?
patt/tdsp/C1-3-21.xml,1,?,?,?,?,?,?
patt/tdsp/C2-3-15.xml,1,25.714286,168.571429,6.403124,4.379705,?,?
patt/tdsp/C5-2-91.xml,1,0,2.105263,9.591663,7.155987,?,?
patt/tdsp/C7-1-241.xml,1,0,0.80402,15.556349,11.599386,?,?
patt/tdsp/C4-2-61.xml,1,0,3.076923,7.874008,6.412551,?,?
patt/tdsp/C3-3-31.xml,1,0,5.16129,7.81025,5.563586,?,?
patt/tdsp/C5-1-90.xml,1,0,2.105263,9.539392,7.13287,?,?
patt/tdsp/C6-1-120.xml,1,0,1.6,11,8.218434,?,?
patt/tdsp/C6-2-121.xml,1,0,1.6,11.045361,8.238551,?,?
patt/tdsp/C5-2-90.xml,1,0,2.105263,9.539392,7.13287,?,?
patt/tdsp/C1-2-20.xml,1,24,160,4.582576,3.761774,?,?
patt/tdsp/C7-3-240.xml,1,0,0.80402,15.524175,11.585058,?,?
patt/tdsp/C3-3-30.xml,1,0,5.16129,7.81025,5.534249,?,?
patt/tdsp/C4-3-61.xml,1,0,3.076923,7.874008,6.412551,?,?
patt/tdsp/C6-3-120.xml,1,0,1.6,11,8.218434,?,?
patt/tdsp/C7-2-241.xml,1,0,0.8,15.556349,11.599485,?,?
patt/tdsp/C4-1-61.xml,1,0,3.076923,7.874008,6.412551,?,?
patt/tdsp/C7-3-241.xml,1,0,0.80402,15.556349,11.599386,?,?
patt/tdsp/C4-2-60.xml,1,0,3.076923,7.81025,6.386857,?,?
patt/tdsp/C1-3-20.xml,1,23.684211,158.421053,4.582576,3.757659,?,?
patt/tdsp/C2-1-16.xml,1,25.714286,168.571429,6.403124,4.416616,?,?
patt/tdsp/C2-1-15.xml,1,25.714286,168.571429,6.403124,4.379705,?,?
patt/tdsp/C3-1-30.xml,1,0,5.16129,7.81025,5.534249,?,?
patt/tdsp/C6-2-120.xml,1,0,1.6,11,8.218434,?,?
patt/tdsp/C4-1-60.xml,1,0,3.076923,7.81025,6.386857,?,?
patt/tdsp/C5-1-91.xml,1,0,2.105263,9.591663,7.155987,?,?
patt/tdsp/C6-3-121.xml,1,0,1.6,11.045361,8.238551,?,?
patt/bqwh-18-141_glb/bqwh-18-141-97_glb.xml,1,?,?,?,?,1.34626,0.880946
patt/bqwh-18-141_glb/bqwh-18-141-17_glb.xml,1,?,?,?,?,1.517751,0.86882
patt/bqwh-18-141_glb/bqwh-18-141-38_glb.xml,1,?,?,?,?,1.349081,0.870897
patt/bqwh-18-141_glb/bqwh-18-141-53_glb.xml,1,?,?,?,?,1.502564,0.912908
patt/bqwh-18-141_glb/bqwh-18-141-54_glb.xml,1,?,?,?,?,1.334171,0.900418
patt/bqwh-18-141_glb/bqwh-18-141-9_glb.xml,1,?,?,?,?,1.466851,0.886831
patt/bqwh-18-141_glb/bqwh-18-141-29_glb.xml,1,?,?,?,?,1.489362,0.889587
patt/bqwh-18-141_glb/bqwh-18-141-28_glb.xml,1,?,?,?,?,1.53719,0.87727
patt/bqwh-18-141_glb/bqwh-18-141-4_glb.xml,1,?,?,?,?,1.426667,0.889189
patt/bqwh-18-141_glb/bqwh-18-141-23_glb.xml,1,?,?,?,?,1.360104,0.892433
patt/bqwh-18-141_glb/bqwh-18-141-79_glb.xml,1,?,?,?,?,1.369748,0.86897
patt/bqwh-18-141_glb/bqwh-18-141-69_glb.xml,1,?,?,?,?,1.37037,0.848794
patt/bqwh-18-141_glb/bqwh-18-141-50_glb.xml,1,?,?,?,?,1.332468,0.871438
patt/bqwh-18-141_glb/bqwh-18-141-35_glb.xml,1,?,?,?,?,1.425414,0.894768
patt/bqwh-18-141_glb/bqwh-18-141-14_glb.xml,1,?,?,?,?,1.401639,0.884648
patt/bqwh-18-141_glb/bqwh-18-141-37_glb.xml,1,?,?,?,?,1.39071,0.883962
patt/bqwh-18-141_glb/bqwh-18-141-15_glb.xml,1,?,?,?,?,1.408719,0.875616
patt/bqwh-18-141_glb/bqwh-18-141-25_glb.xml,1,?,?,?,?,1.38587,0.864649
patt/bqwh-18-141_glb/bqwh-18-141-7_glb.xml,1,?,?,?,?,1.425474,0.881174
patt/bqwh-18-141_glb/bqwh-18-141-39_glb.xml,1,?,?,?,?,1.389646,0.872164
patt/bqwh-18-141_glb/bqwh-18-141-73_glb.xml,1,?,?,?,?,1.420779,0.874668
patt/bqwh-18-141_glb/bqwh-18-141-98_glb.xml,1,?,?,?,?,1.362162,0.874106
patt/bqwh-18-141_glb/bqwh-18-141-45_glb.xml,1,?,?,?,?,1.418421,0.899915
patt/bqwh-18-141_glb/bqwh-18-141-80_glb.xml,1,?,?,?,?,1.376344,0.851182
patt/bqwh-18-141_glb/bqwh-18-141-48_glb.xml,1,?,?,?,?,1.324251,0.880478
patt/bqwh-18-141_glb/bqwh-18-141-87_glb.xml,1,?,?,?,?,1.412214,0.898315
patt/bqwh-18-141_glb/bqwh-18-141-64_glb.xml,1,?,?,?,?,1.329923,0.890608
patt/bqwh-18-141_glb/bqwh-18-141-33_glb.xml,1,?,?,?,?,1.617021,0.863084
patt/bqwh-18-141_glb/bqwh-18-141-21_glb.xml,1,?,?,?,?,1.347709,0.864508
patt/bqwh-18-141_glb/bqwh-18-141-5_glb.xml,1,?,?,?,?,1.458445,0.89215
patt/bqwh-18-141_glb/bqwh-18-141-51_glb.xml,1,?,?,?,?,1.316583,0.880216
patt/bqwh-18-141_glb/bqwh-18-141-16_glb.xml,1,?,?,?,?,1.64497,0.869719
patt/bqwh-18-141_glb/bqwh-18-141-18_glb.xml,1,?,?,?,?,1.304843,0.862002
