@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE o_dom NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_21_6.dzn,1,1.53311,0.652269,4.058676,724,2.899413,0.606873,121,9.308339,2.647348,-4.793707,0.547301,353.716883,14.903137,5.250303,2.886425,1.977242,0.470853,7.807209,1.00256,0.706762,0.784374,0.4805,7.131473,78849,8507.84736,0.942608,634,0.739157,5.242486,121,38,0.104234,3.603702,1.371722,211.333333,1.00287,66.093043,0.529325,0.704757,1,1.005202,0.285633,3,1.98105,2,-0.131669,0.103738,2198.288396,3,48.41006,0.333333,90,1193,2471.578027,2.929702,56,3.21,4842,3,1552.318538,3,1829,0.54,625
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_32_2.dzn,1,1.826446,0.547511,6.561983,724,1.975207,5.983471,121,9.392317,3.59276,-54.319543,0.000106,901.662473,33.74411,9.3922,0.001078,0.103168,0.167568,114.694215,0.166832,0.773298,2.031348,0.069054,108.008815,81304,13069.066667,2.539039,672,0.457179,2.664195,121,96,0.130633,0.256589,0.270125,224,3.269607,671.933884,3.269584,0.9819,67.2,2.677378,0.145902,2,0.213631,18.767357,-2.540927,0.078723,1136.45313,3,13.022624,0.333333,120,121,242.960273,-10.954451,10,2.5,794,3,324.030191,3,221,0.02,664
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_24_10.dzn,1,1.801527,0.555085,4.534351,724,3.78626,5.526718,121,9.381543,2.516949,-50.274734,0.14483,384.643261,22.902428,9.085516,0.286548,0.363782,2.26218,31.770992,0.409848,0.530408,1.257532,0.452918,138.806123,80722,18183.602092,2.271376,667,0.661616,3.067005,121,41,0.877108,0.38669,0.652737,222.333333,1.557578,616.198473,1.50557,0.961864,1,3.946762,0.212536,6,0.327336,2,-1.03375,0.345376,1145.155842,3,9.533898,0.333333,44,131,257.222592,0.259396,11,2.47,594,3,275.790451,3,236,0.02,662
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_30_8.dzn,1,1.826446,0.547511,5.578512,724,3.545455,5.983471,121,9.442943,3.054299,-54.502774,0.000051,613.791327,28.841457,9.442887,0.00052,0.235062,2.071144,88.578512,0.166832,0.676539,1.823186,0.069054,132.227155,84212,15999.485714,2.371512,696,0.537778,2.639479,121,65,0.130633,0.261489,0.270125,232,2.547295,695.966942,2.547284,0.9819,77.333333,4.371012,0.165261,6,0.225516,18.877572,-2.049618,0.299023,1142.587848,3,11.429864,0.333333,119,121,240.641355,-10.954451,9,2.49,675,3,295.239886,3,221,0.02,692
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_39_6.dzn,1,1.826446,0.547511,7.553719,724,1.975207,5.983471,121,9.355351,4.135747,-54.849982,0.00011,1122.642132,38.691121,9.355231,0.001106,0.088977,0.167568,118.066116,0.130633,0.807574,2.077338,0.069054,88.836449,79247,10749.210317,1.992072,655,0.397155,2.537398,121,120,0.130633,0.185512,0.233926,215.666667,3.803632,654.933884,3.803607,0.9819,65.5,0.236321,0.137244,2,0.1403,18.692973,-4.296827,0.078723,1131.979753,3,13.511312,0.333333,120,121,244.627562,-10.954451,10,2.51,914,3,351.04224,3,221,0.02,647
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_40_10.dzn,1,1.826446,0.547511,7.553719,724,1.975207,5.983471,121,9.430453,4.135747,-54.938924,0.000103,1131.654306,39.001734,9.430338,0.00105,0.088977,0.167568,118.066116,0.130633,0.808136,2.091698,0.069054,93.315329,83482,11291.154762,1.903129,690,0.397155,2.391034,121,120,0.130633,0.178053,0.233926,227.333333,3.80363,689.933884,3.803607,0.9819,69,0.236321,0.135206,2,0.129566,18.84408,-4.652814,0.078723,1141.067934,3,13.420814,0.333333,120,121,244.627562,-10.954451,10,2.51,914,3,351.29498,3,221,0.02,682
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_27_10.dzn,1,1.761589,0.567669,5.264901,724,2.251656,4.794702,121,9.495855,2.988722,-42.803931,0.23945,607.734722,26.463929,8.697282,0.496211,0.541528,0.813892,72.331126,0.648296,0.684135,1.565118,0.774606,106.188003,87414,16034.388492,2.76649,722,0.569811,3.638538,121,64,0.134632,0.587614,1.035587,240.666667,2.560867,578.900662,2.377891,0.928571,1,4.45257,0.191022,3,0.533968,2,-0.805645,0.192731,1178.982383,3,14.022556,0.333333,123,151,303.180791,0.470309,18,2.5,795,3,334.38715,3,266,0.02,714
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_40_5.dzn,1,1.826446,0.547511,7.553719,724,1.975207,5.983471,121,9.308339,4.135747,-54.88701,0.000128,1117.000684,38.496652,9.308199,0.001285,0.088977,0.167568,118.066116,0.130633,0.807504,2.081389,0.069054,85.957766,76705,10400.889683,1.955043,634,0.397155,2.439055,121,120,0.130633,0.186245,0.233926,208.333333,3.803636,633.92562,3.803607,0.9819,63.4,0.236321,0.13687,2,0.137168,18.596051,-4.39494,0.078723,1126.288396,3,13.484163,0.333333,120,121,244.627562,-10.954451,10,2.52,914,3,351.08768,3,221,0.03,625
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_3_4.dzn,1,1.516556,0.659389,3.97351,724,3.331126,4.794702,121,9.321928,2.620087,-43.160826,0.258195,316.945555,22.24358,8.413287,0.495991,0.473639,1.99086,26.092715,0.718522,0.581103,1.180082,0.774606,130.682075,77491,19732.993253,2.433704,640,0.755,3.712504,121,34,0.829762,0.581784,1.147801,213.333333,1.565625,513.18543,1.409673,0.917031,1,3.609451,0.275341,6,0.603352,2,-0.406065,0.319876,1157.932868,3,10.751092,0.333333,53,151,262.138175,0.462861,23,2.48,600,3,277.607301,3,229,0.02,631
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_31_4.dzn,1,1.509814,0.662333,4.077019,724,2.970186,0.179876,121,9.31515,2.700346,-1.332904,0.556598,856.99376,14.470441,4.863615,5.141464,3.777612,0.193457,8.307081,0.94857,-1,1.007107,0.196779,1.766137,84878,7108.699888,0.32334,637,-1,6.011769,121,92,-1,4.548816,1.119773,210,1.567602,21.087702,0.848531,0.678131,1,0.375516,-1,3,3.496397,2,-1,0.05726,5031.117155,3,138.59141,-1,295,4025,8382.660485,-1,184,7.57,16410,-1,4581.879004,-1,6077,4.16,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_3.dzn,1,1.826446,0.547511,5.578512,724,3.132231,5.983471,121,9.41996,3.054299,-54.625288,0.000104,593.457491,28.771142,9.419845,0.001057,0.239172,1.864378,87.669421,0.166832,0.665017,1.808273,0.069054,128.587318,82877,15559.065476,2.243584,685,0.537778,2.607561,121,63,0.155933,0.230774,0.270125,228.333333,2.543876,684.933884,2.543854,0.9819,85.625,4.399997,0.161746,5,0.20452,18.822972,-2.260039,0.301462,1139.798233,3,11.339367,0.333333,119,121,240.648641,-10.954451,8,2.48,675,3,296.189435,3,221,0.02,677
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_35_1.dzn,1,1.826446,0.547511,6.561983,724,2.008264,5.983471,121,9.262095,3.59276,-54.585607,0.000074,870.636915,33.276325,9.262015,0.000737,0.104775,0.288444,114.793388,0.166832,0.772864,2.041474,0.069054,97.263302,74289,11768.859524,2.272975,614,0.457179,2.332013,121,94,0.130633,0.224763,0.270125,204.666667,3.269278,613.958678,3.269262,0.9819,61.4,2.842965,0.141399,3,0.180519,18.512393,-3.007009,0.101137,1120.70168,3,12.968326,0.333333,120,121,242.96064,-10.954451,10,2.51,794,3,325.26468,3,221,0.02,609
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_31_3.dzn,1,1.529151,0.653958,4.228782,724,2.911439,0.534317,121,9.299208,2.765444,-4.212433,0.549485,883.424762,15.831062,5.180299,3.083507,2.617582,0.431648,14.721771,0.994049,0.725776,1.053615,0.440292,6.453087,78690,8743.933007,0.816243,630,0.709424,5.664218,121,95,0.020189,3.570094,1.337956,210,2.337692,58.073801,1.399591,0.70029,1,0.888573,0.274106,3,2.487056,2,-0.116835,0.097584,2359.185733,3,76.492278,0.333333,203,1355,2815.807263,3.149177,92,4.68,5730,3,1718.184267,3,2072,1.96,622
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_26_8.dzn,1,1.512441,0.661183,4.060157,724,2.962205,0.228031,121,9.333155,2.684506,-1.712962,0.556399,615.988253,14.455384,4.916683,4.644791,3.395217,0.232091,8.126614,0.956138,-1,0.955748,0.236191,2.2866,84147,7259.953936,0.404151,645,-1,5.909168,121,66,-1,5.055127,1.15772,215,1.23452,26.502992,0.645808,0.681175,1,0.466162,-1,3,3.127059,2,-1,0.064378,4183.298314,3,112.016243,-1,253,3175,6608.115945,-1,143,7.27,12891,-1,3686.7635,-1,4802,4.12,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_29_10.dzn,1,1.826446,0.547511,5.578512,724,2.297521,5.983471,121,9.276124,3.054299,-54.406485,0.000102,584.395838,28.331832,9.276013,0.001022,0.233026,1.064139,88.165289,0.157782,0.677123,1.830965,0.069054,118.834383,75013,14378.960317,2.473001,620,0.537778,2.780148,121,63,0.155933,0.282932,0.261075,206.666667,2.544447,619.942149,2.544426,0.9819,68.888889,4.359981,0.164526,4,0.240338,18.535868,-1.923216,0.241624,1122.394672,3,11.556561,0.333333,120,121,240.647438,-10.954451,9,2.49,675,3,294.532067,3,221,0.02,613
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_33_3.dzn,1,1.826446,0.547511,6.561983,724,2,5.983471,121,9.250298,3.59276,-54.509678,0.000089,878.77835,33.23391,9.250201,0.000892,0.102042,0.24256,115.157025,0.166832,0.772974,2.027929,0.069054,96.965702,73683,11732.85,2.348904,609,0.457179,2.562446,121,95,0.130633,0.236962,0.270125,203,3.267566,608.950413,3.267546,0.9819,60.9,2.711829,0.145972,3,0.193848,18.486313,-2.800237,0.090909,1119.271824,3,12.986425,0.333333,120,121,242.963707,-10.954451,10,2.5,794,3,324.827854,3,221,0.02,603
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_36_7.dzn,1,1.826446,0.547511,7.553719,724,1.975207,5.983471,121,9.459432,4.135747,-55.144595,0.000038,1135.131794,39.121729,9.45939,0.000386,0.088977,0.167568,118.066116,0.130633,0.808,2.106292,0.069054,94.975863,85181,11492.079365,1.697458,704,0.397155,2.154784,121,120,0.130633,0.173056,0.233926,233.666667,3.803616,703.975207,3.803607,0.9819,78.222222,0.236321,0.13389,2,0.117858,18.912702,-5.115025,0.078723,1144.585065,3,13.330317,0.333333,120,121,244.627562,-10.954451,9,2.52,914,3,351.531437,3,221,0.02,701
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_33_9.dzn,1,1.826446,0.547511,6.561983,724,1.975207,5.983471,121,9.283088,3.59276,-54.56991,0.000087,872.610305,33.351721,9.282994,0.000872,0.093736,0.167568,116.297521,0.166832,0.771757,2.046776,0.069054,98.74977,75377,11948.722222,2.288672,623,0.457179,2.503252,121,94,0.130633,0.22255,0.270125,207.666667,3.267458,622.950413,3.267438,0.9819,69.222222,2.122985,0.139279,2,0.184723,18.552215,-2.938576,0.078723,1123.239729,3,12.923077,0.333333,120,121,242.963847,-10.954451,9,2.51,794,3,325.173529,3,221,0.03,617
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_33_6.dzn,1,1.826446,0.547511,6.561983,724,2.46281,5.983471,121,9.303781,3.59276,-54.516015,0.000129,874.55539,33.425972,9.30364,0.001289,0.097626,1.257262,115.68595,0.166832,0.765772,2.025922,0.069054,100.502007,76463,12160.742857,2.342567,632,0.457179,2.497132,121,94,0.130633,0.233512,0.270125,210.666667,3.27122,631.92562,3.271191,0.9819,70.222222,2.369598,0.148123,4,0.189847,18.586869,-2.859262,0.313395,1125.736778,3,12.832579,0.333333,120,121,242.95716,-10.954451,9,2.5,794,3,324.930326,3,221,0.02,623
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_37_10.dzn,1,1.826446,0.547511,7.553719,724,1.975207,5.983471,121,9.319672,4.135747,-54.915193,0.000042,1118.360655,38.54371,9.319626,0.000425,0.088977,0.167568,118.066116,0.130633,0.80887,2.082631,0.069054,86.608383,77316,10479.614286,1.92686,639,0.397155,2.355264,121,120,0.130633,0.185346,0.233926,212,3.803617,638.975207,3.803607,0.9819,63.9,0.236321,0.136268,2,0.136108,18.632555,-4.429169,0.078723,1127.673537,3,13.475113,0.333333,120,121,244.627562,-10.954451,10,2.53,914,3,351.123524,3,221,0.03,636
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_1.dzn,1,1.826446,0.547511,6.561983,724,2.14876,5.983471,121,9.226412,3.59276,-54.623607,0.000122,885.735571,33.148023,9.226281,0.001209,0.101718,0.763947,115.107438,0.166832,0.76314,2.028843,0.069054,94.88249,72471,11480.781349,2.234975,599,0.457179,2.365895,121,96,0.130633,0.226134,0.270125,199.666667,3.268002,598.933884,3.267975,0.9819,59.9,2.75455,0.146017,3,0.17838,18.433427,-3.043069,0.185973,1116.376477,3,12.79638,0.333333,120,121,242.963071,-10.954451,10,2.51,794,3,325.284464,3,221,0.02,591
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_37_2.dzn,1,1.826446,0.547511,7.553719,724,1.975207,5.983471,121,9.245553,4.135747,-54.952327,0.00006,1109.466325,38.237134,9.245488,0.000597,0.088977,0.167568,118.066116,0.130633,0.807601,2.085934,0.069054,82.212279,73443,9947.685714,1.889726,607,0.397155,2.466375,121,120,0.130633,0.183161,0.233926,201,3.803621,606.966942,3.803607,0.9819,60.7,0.236321,0.136397,2,0.133963,18.481567,-4.500096,0.078723,1118.702339,3,13.457014,0.333333,120,121,244.627562,-10.954451,10,2.51,914,3,351.180789,3,221,0.03,603
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_36_5.dzn,1,1.543264,0.647977,4.470975,724,2.868565,0.79299,121,9.348728,2.89709,-6.456845,0.540812,1121.847379,17.698412,5.438018,2.500354,2.208904,0.56136,19.984666,1.013562,0.74129,1.150635,0.573488,8.843591,80467,8074.198354,1.050181,652,0.670995,5.263805,121,120,0.028108,2.764054,1.437671,214.333333,3.358289,88.134721,2.163502,0.716111,1,0.890707,0.255295,3,2.039599,2,-0.161309,0.117785,1923.176053,3,56.61462,0.333333,183,913,1895.917863,2.517903,72,3.37,4082,3,1257.796214,3,1409,0.72,643
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_2.dzn,1,1.826446,0.547511,6.561983,724,2.132231,5.983471,121,9.400879,3.59276,-54.50085,0.000119,893.083546,33.774843,9.400748,0.001205,0.101627,0.652777,115.239669,0.166832,0.767074,2.023572,0.069054,107.737925,81787,13036.288889,2.357732,676,0.457179,2.589564,121,95,0.130633,0.241135,0.270125,225.333333,3.269932,675.92562,3.269905,0.9819,75.111111,2.519114,0.144607,3,0.191858,18.782422,-2.829288,0.169925,1137.487075,3,12.923077,0.333333,120,121,242.959705,-10.954451,9,2.5,794,3,324.780184,3,221,0.03,667
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_7.dzn,1,1.826446,0.547511,6.561983,724,2,5.983471,121,9.449149,3.59276,-54.489326,0.000089,897.669121,33.948328,9.44905,0.000907,0.101677,0.24256,115.322314,0.157782,0.772385,2.024701,0.069054,111.877568,84572,13537.185714,2.379547,699,0.457179,2.643321,121,95,0.130633,0.261861,0.261075,233,3.269389,698.942149,3.269369,0.9819,69.9,2.521246,0.142616,3,0.196796,18.883777,-2.758291,0.090909,1143.332466,3,13.013575,0.333333,120,121,242.960484,-10.954451,10,2.52,794,3,324.523246,3,221,0.03,692
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_26_1.dzn,1,1.517122,0.659143,4.082792,724,2.947551,0.313827,121,9.440869,2.691143,-2.411038,0.556603,575.893019,14.862862,5.047591,4.028727,3.098519,0.296711,9.34547,0.967664,-1,0.956776,0.300333,3.854191,88459,8891.618863,0.527788,695,-1,5.791714,121,61,-1,4.850124,1.216594,231.666667,1.377503,38.343736,0.745541,0.686571,1,0.606034,-1,3,2.877151,2,-1,0.075633,3328.328466,3,96.430286,-1,227,2307,4798.379035,-1,119,6.99,9419,-1,2746.044759,-1,3500,4.08,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_34_9.dzn,1,1.826446,0.547511,6.561983,724,2.082645,5.983471,121,9.231221,3.59276,-54.572702,0.000121,876.966012,33.165301,9.23109,0.001205,0.106141,0.50741,114.429752,0.166832,0.771491,2.037606,0.069054,95.571888,72713,11564.198413,2.292119,601,0.457179,2.364296,121,95,0.130633,0.241702,0.270125,200.333333,3.269503,600.933884,3.269476,0.9819,66.777778,2.727869,0.140448,3,0.184723,18.443109,-2.938576,0.145911,1116.95843,3,12.932127,0.333333,120,121,242.96031,-10.954451,9,2.5,794,3,325.008673,3,221,0.02,593
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_31_2.dzn,1,1.519297,0.658199,4.151441,724,2.941378,0.353688,121,9.308339,2.732476,-2.745138,0.554116,902.908886,15.144206,5.020585,3.7869,3.048386,0.321952,11.599414,0.973524,-1,1.037858,0.327987,3.987093,80557,8161.579406,0.568242,634,-1,5.648925,121,97,-1,4.287718,1.242107,211.333333,2.025768,39.353688,1.162518,0.689068,1,0.59506,-1,3,2.807694,2,-1,0.079866,3052.288396,3,93.586495,-1,228,2047,4258.591975,-1,116,6.94,8498,-1,2469.33012,-1,3110,4.08,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_37_7.dzn,1,1.826446,0.547511,7.553719,724,1.975207,5.983471,121,9.383704,4.135747,-55.056434,0.00004,1126.044515,38.808535,9.38366,0.000407,0.088977,0.167568,118.066116,0.130633,0.808146,2.098883,0.069054,90.250164,80825,10920.269841,1.785619,668,0.397155,2.246069,121,120,0.130633,0.17698,0.233926,221.666667,3.803616,667.975207,3.803607,0.9819,74.222222,0.236321,0.13459,2,0.12385,18.760915,-4.867537,0.078723,1135.421726,3,13.375566,0.333333,120,121,244.627562,-10.954451,9,2.51,914,3,351.403783,3,221,0.02,665
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_40_4.dzn,1,1.826446,0.547511,7.553719,724,1.975207,5.983471,121,9.438792,4.135747,-55.134859,0.000115,1132.655022,39.036196,9.438664,0.001174,0.088977,0.167568,118.066116,0.130633,0.808517,2.109304,0.069054,93.512259,83965,11314.983333,1.707194,694,0.397155,2.142519,121,120,0.130633,0.16733,0.233926,228.333333,3.803633,693.92562,3.803607,0.9819,69.4,0.236321,0.13262,2,0.115374,18.858752,-5.225155,0.078723,1142.074982,3,13.312217,0.333333,120,121,244.627562,-10.954451,10,2.52,914,3,351.609785,3,221,0.03,685
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_26_5.dzn,1,1.517914,0.658799,4.086621,724,2.945578,0.328345,121,9.23362,2.692262,-2.513062,0.55359,609.418899,14.606028,4.961413,3.912405,3.060786,0.304891,9.653515,0.970185,-1,0.957835,0.310546,3.54391,77004,7814.321796,0.555918,602,-1,5.86166,121,66,-1,4.54146,1.226425,200.666667,1.401603,34.922449,0.764501,0.687481,1,0.634575,-1,3,2.854832,2,-1,0.077013,3201.25353,3,95.210636,-1,233,2205,4585.686688,-1,124,6.98,9011,-1,2639.688005,-1,3347,4.09,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_37_9.dzn,1,1.826446,0.547511,7.553719,724,1.975207,5.983471,121,9.342075,4.135747,-54.872785,0.000125,1121.04896,38.63618,9.341938,0.001256,0.088977,0.167568,118.066116,0.130633,0.80783,2.083205,0.069054,87.90266,78520,10636.221825,1.969268,649,0.397155,2.551007,121,120,0.130633,0.181397,0.233926,213.333333,3.803635,648.92562,3.803607,0.9819,64.9,0.236321,0.136369,2,0.136108,18.664003,-4.429169,0.078723,1130.370888,3,13.475113,0.333333,120,121,244.627562,-10.954451,10,2.51,914,3,351.154202,3,221,0.02,640
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_35_3.dzn,1,1.826446,0.547511,6.561983,724,2.024793,5.983471,121,9.355351,3.59276,-54.521173,0.000096,879.403003,33.611322,9.355246,0.000968,0.102256,0.167568,115.322314,0.157782,0.769179,2.03301,0.069054,104.032746,79248,12587.962302,2.32088,655,0.457179,2.504157,121,94,0.130633,0.225588,0.261075,216,3.268211,654.942149,3.268189,0.9819,72.777778,2.377943,0.140631,3,0.187814,18.695201,-2.89021,0.076795,1131.981982,3,12.895928,0.333333,119,121,242.962496,-10.954451,9,2.5,794,3,325.006444,3,221,0.02,648
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_35_2.dzn,1,1.826446,0.547511,6.561983,724,2,5.983471,121,9.436712,3.59276,-54.655073,0.000103,915.36102,33.903614,9.436598,0.001045,0.102745,0.138009,115.371901,0.166832,0.763772,2.017159,0.069054,109.114325,83845,13202.833333,2.18698,693,0.457179,2.504152,121,97,0.130633,0.196558,0.270125,228.333333,3.27325,692.933884,3.273227,0.9819,77,2.727073,0.147734,3,0.171802,18.856672,-3.159566,0.064282,1141.825345,3,12.904977,0.333333,120,121,242.954199,-10.954451,9,2.5,794,3,325.670781,3,221,0.02,685
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_35_10.dzn,1,1.826446,0.547511,6.561983,724,2.082645,5.983471,121,9.375039,3.59276,-54.527421,0.000054,918.753864,33.68215,9.37498,0.000545,0.094031,0.50741,116.561983,0.166832,0.767177,2.013363,0.069054,105.257327,80340,12736.136508,2.314632,664,0.457179,2.646044,121,98,0.130633,0.217856,0.270125,220,3.270882,663.966942,3.27087,0.9819,73.777778,1.93406,0.144297,3,0.185759,18.741362,-2.922185,0.145911,1134.371054,3,12.986425,0.333333,120,121,242.958312,-10.954451,9,2.51,794,3,325.142153,3,221,0.02,660
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_15_8.dzn,1,1.520661,0.657609,5.950413,724,2.066116,5.983471,121,9.385862,3.913043,-54.513668,0.000102,863.499341,36.72704,9.385739,0.000947,0.09817,0.351258,115.619835,0.183706,0.807384,2.03287,0.069054,118.29753,80942,14314.00119,2.351153,669,0.504167,2.556337,121,92,0.151097,0.246763,0.303339,223,3.280022,668.942149,3.279999,0.978261,74.333333,2.218133,0.154661,3,0.210425,18.75655,-2.356346,0.120266,1135.674175,3,11.836957,0.333333,119,121,205.9667,-10.954451,9,2.5,720,3,307.114694,3,184,0.02,662
