@RELATION 'feature_values_premarshalling_astar_2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE container-density NUMERIC
@ATTRIBUTE group-same-mean NUMERIC
@ATTRIBUTE stacks NUMERIC
@ATTRIBUTE group-same-stdev NUMERIC
@ATTRIBUTE tiers NUMERIC
@ATTRIBUTE overstowing-stack-pct NUMERIC
@ATTRIBUTE stack-tier-ratio NUMERIC
@ATTRIBUTE group-same-min NUMERIC
@ATTRIBUTE group-same-max NUMERIC
@ATTRIBUTE bflb NUMERIC
@ATTRIBUTE empty-stack-pct NUMERIC
@ATTRIBUTE overstowage-pct NUMERIC
@ATTRIBUTE top-good-min NUMERIC
@ATTRIBUTE top-good-stdev NUMERIC
@ATTRIBUTE top-good-mean NUMERIC
@ATTRIBUTE top-good-max NUMERIC

@DATA
cv_data5-5-9,1,0.714286,1,5,0,7,0.8,1.4,1,1,11,0,0.285714,1,5.02494,5.5,14
cv_data4-4-23,1,0.666667,1,4,0,6,1,1.5,1,1,16,0,0.5,1,3.74166,7,11
cv_data3-7-22,1,0.6,1,7,0,5,1,0.714286,1,1,16,0,0.371429,1,3.53409,6.28571,11
cv_data5-6-28,1,0.714286,1,6,0,7,1,1.16667,1,1,23,0,0.47619,1,5.39804,7.83333,15
cv_data4-6-37,1,0.666667,1,6,0,6,1,1,1,1,16,0,0.361111,1,3.43592,5.16667,12
cv_data5-5-21,1,0.714286,1,5,0,7,1,1.4,1,1,19,0,0.457143,1,5.93296,7,16
cv_data4-6-30,1,0.666667,1,6,0,6,0.833333,1,1,1,15,0,0.361111,1,5.1614,7.6,14
cv_data4-5-27,1,0.666667,1,5,0,6,1,1.2,1,1,12,0,0.333333,1,3.97995,6.4,12
cv_data4-5-21,1,0.666667,1,5,0,6,1,1.2,1,1,16,0,0.4,1,2.31517,4.2,7
cv_data3-8-25,1,0.6,1,8,0,5,0.75,625,1,1,11,0,0.25,2,5.50757,10,20
cv_data4-5-15,1,0.666667,1,5,0,6,1,1.2,1,1,18,0,0.466667,1,2.78568,5.8,9
cv_data5-5-31,1,0.714286,1,5,0,7,1,1.4,1,1,23,0,0.542857,1,5.45527,9.2,17
cv_data4-7-2,1,0.666667,1,7,0,6,1,0.857143,1,1,19,0,0.404762,1,6.25316,8.57143,19
cv_data5-4-10,1,0.714286,1,4,0,7,1,1.75,1,1,15,0,0.428571,3,3937,7,13
cv_data4-4-34,1,0.666667,1,4,0,6,1,1.5,1,1,11,0,375,2,2.54951,5,9
cv_data5-7-4,1,0.714286,1,7,0,7,1,1,1,1,22,0,0.408163,2,6.87498,11.1429,25
cv_data4-4-14,1,0.666667,1,4,0,6,1,1.5,1,1,13,0,0.416667,2,4.81534,5.75,14
cv_data5-7-22,1,0.714286,1,7,0,7,0.857143,1,1,1,21,0,0.367347,1,2.91071,5.16667,9
cv_data4-6-2,1,0.666667,1,6,0,6,1,1,1,1,11,0,0.25,2,3.05505,6,11
cv_data4-7-12,1,0.666667,1,7,0,6,1,0.857143,1,1,22,0,0.452381,3,7.11136,11,22
cv_data5-5-30,1,0.714286,1,5,0,7,1,1.4,1,1,16,0,0.4,1,4.9558,7.8,14
cv_data3-8-28,1,0.6,1,8,0,5,875,625,1,1,12,0,275,1,6.27271,8.28571,20
cv_data5-6-37,1,0.714286,1,6,0,7,1,1.16667,1,1,23,0,0.452381,2,3.91578,9,14
cv_data5-6-20,1,0.714286,1,6,0,7,1,1.16667,1,1,19,0,0.404762,1,6.07591,6.5,18
cv_data4-6-29,1,0.666667,1,6,0,6,1,1,1,1,16,0,0.361111,1,4.14997,6.33333,13
cv_data4-4-10,1,0.666667,1,4,0,6,1,1.5,1,1,10,0,0.333333,1,3.56195,4.75,10
cv_data4-5-29,1,0.666667,1,5,0,6,1,1.2,1,1,16,0,0.433333,1,5.23832,6.6,16
cv_data3-8-24,1,0.6,1,8,0,5,0.75,625,1,1,10,0,225,1,6.77413,9.33333,18
cv_data5-4-35,1,0.714286,1,4,0,7,1,1.75,1,1,17,0,0.464286,2,3.83243,6.25,11
cv_data5-4-22,1,0.714286,1,4,0,7,1,1.75,1,1,17,0,0.464286,4,1.92029,6.25,9
cv_data5-4-29,1,0.714286,1,4,0,7,1,1.75,1,1,20,0,0.535714,4,2.86138,7.25,11
cv_data3-7-27,1,0.6,1,7,0,5,1,0.714286,1,1,14,0,0.342857,1,4.25705,6.14286,14
cv_data3-7-5,1,0.6,1,7,0,5,1,0.714286,1,1,14,0,0.314286,1,4,5,14
cv_data4-5-3,1,0.666667,1,5,0,6,1,1.2,1,1,18,0,0.466667,2,3.44093,7.4,12
cv_data4-6-12,1,0.666667,1,6,0,6,1,1,1,1,19,0,0.444444,3,4.56131,9.83333,17
cv_data5-8-8,1,0.714286,1,8,0,7,1,875,1,1,29,0,0.428571,2,5.23808,9.25,18
cv_data4-6-25,1,0.666667,1,6,0,6,1,1,1,1,19,0,0.444444,2,3.94405,6.33333,14
cv_data4-7-31,1,0.666667,1,7,0,6,1,0.857143,1,1,21,0,0.380952,1,2.6573,4.71429,9
cv_data5-6-22,1,0.714286,1,6,0,7,1,1.16667,1,1,23,0,0.452381,2,4.11299,6.5,14
cv_data4-6-19,1,0.666667,1,6,0,6,1,1,1,1,17,0,0.416667,1,7.11024,7.66667,21
cv_data5-4-30,1,0.714286,1,4,0,7,1,1.75,1,1,16,0,0.464286,3,3.49106,6.25,12
cv_data5-5-17,1,0.714286,1,5,0,7,1,1.4,1,1,21,0,0.457143,3,1.85472,5.6,8
cv_data4-6-34,1,0.666667,1,6,0,6,1,1,1,1,21,0,0.472222,2,4.52462,7.83333,15
cv_data5-5-32,1,0.714286,1,5,0,7,1,1.4,1,1,18,0,0.457143,3,5.41849,8.8,18
cv_data4-6-32,1,0.666667,1,6,0,6,1,1,1,1,17,0,0.416667,1,6.84146,9.16667,21
cv_data5-4-33,1,0.714286,1,4,0,7,1,1.75,1,1,16,0,0.464286,3,3.3541,8.5,12
cv_data3-7-12,1,0.6,1,7,0,5,0.714286,0.714286,1,1,10,0,0.257143,2,4.83322,8.2,15
cv_data4-7-11,1,0.666667,1,7,0,6,1,0.857143,1,1,21,0,0.404762,1,5.60248,8.42857,17
cv_data4-4-35,1,0.666667,1,4,0,6,1,1.5,1,1,16,0,0.5,1,3.5,4.5,10
cv_data5-4-25,1,0.714286,1,4,0,7,1,1.75,1,1,16,0,0.464286,4,5.30919,9.75,16
cv_data4-6-10,1,0.666667,1,6,0,6,1,1,1,1,19,0,0.416667,2,3.16228,7,11
cv_data4-7-21,1,0.666667,1,7,0,6,1,0.857143,1,1,22,0,0.428571,1,6.74915,7.14286,21
cv_data4-6-4,1,0.666667,1,6,0,6,1,1,1,1,18,0,0.416667,3,4.54606,8,15
cv_data5-4-38,1,0.714286,1,4,0,7,1,1.75,1,1,16,0,0.464286,1,3.96074,4.25,11
cv_data4-7-7,1,0.666667,1,7,0,6,1,0.857143,1,1,23,0,0.452381,2,4.36592,8.28571,16
cv_data4-7-3,1,0.666667,1,7,0,6,0.714286,0.857143,1,1,14,0,0.309524,2,6.01997,7.6,19
cv_data5-8-3,1,0.714286,1,8,0,7,1,875,1,1,34,0,0.5,2,7.81725,11875,28
cv_data5-7-37,1,0.714286,1,7,0,7,0.857143,1,1,1,20,0,0.387755,1,9.99444,10.6667,30
cv_data5-5-20,1,0.714286,1,5,0,7,1,1.4,1,1,17,0,0.428571,1,5.49181,5.8,16
cv_data4-4-24,1,0.666667,1,4,0,6,1,1.5,1,1,13,0,0.416667,1,2.95804,5.5,9
cv_data5-4-14,1,0.714286,1,4,0,7,1,1.75,1,1,20,0,0.535714,1,3.80789,6,11
cv_data5-8-4,1,0.714286,1,8,0,7,1,875,1,1,30,0,0.464286,2,7.37288,10875,22
cv_data4-6-40,1,0.666667,1,6,0,6,1,1,1,1,21,0,0.472222,1,4.88763,8.33333,15
cv_data5-6-31,1,0.714286,1,6,0,7,1,1.16667,1,1,22,0,0.428571,2,5.2731,7.16667,15
cv_data4-6-14,1,0.666667,1,6,0,6,1,1,1,1,15,0,0.361111,1,7.32006,9.5,22
cv_data5-7-1,1,0.714286,1,7,0,7,1,1,1,1,22,0,0.387755,3,7.66652,9.71429,27
cv_data5-7-32,1,0.714286,1,7,0,7,1,1,1,1,30,0,0.510204,3,7.29831,11.8571,24
cv_data4-7-28,1,0.666667,1,7,0,6,1,0.857143,1,1,25,0,0.47619,1,4.06076,6.28571,12
cv_data4-4-2,1,0.666667,1,4,0,6,1,1.5,1,1,11,0,375,1,4.60299,7.25,13
cv_data5-7-12,1,0.714286,1,7,0,7,1,1,1,1,29,0,0.489796,4,3.69224,8.71429,15
cv_data4-7-5,1,0.666667,1,7,0,6,1,0.857143,1,1,20,0,0.404762,1,5.64963,8.71429,20
cv_data5-4-1,1,0.714286,1,4,0,7,1,1.75,1,1,16,0,0.428571,3,2.29129,5.5,9
cv_data4-5-17,1,0.666667,1,5,0,6,1,1.2,1,1,18,0,0.466667,2,3.89872,6,13
cv_data4-6-33,1,0.666667,1,6,0,6,0.833333,1,1,1,12,0,0.305556,1,6.65132,7.6,20
cv_data4-7-8,1,0.666667,1,7,0,6,1,0.857143,1,1,17,0,0.333333,1,5.42105,7.42857,16
cv_data5-4-24,1,0.714286,1,4,0,7,1,1.75,1,1,18,0,0.5,1,4.76314,5.75,13
cv_data4-4-13,1,0.666667,1,4,0,6,1,1.5,1,1,15,0,0.458333,4,1.58114,6,8
cv_data5-4-12,1,0.714286,1,4,0,7,1,1.75,1,1,17,0,0.428571,1,2.69258,3.5,8
cv_data5-6-7,1,0.714286,1,6,0,7,1,1.16667,1,1,23,0,0.47619,1,8.03465,9.66667,23
cv_data5-6-35,1,0.714286,1,6,0,7,1,1.16667,1,1,26,0,0.5,4,2.38048,8,11
cv_data4-6-11,1,0.666667,1,6,0,6,1,1,1,1,17,0,0.388889,1,5.25198,6.5,16
cv_data5-4-16,1,0.714286,1,4,0,7,1,1.75,1,1,18,0,0.5,1,3.76663,5.25,11
cv_data4-7-4,1,0.666667,1,7,0,6,1,0.857143,1,1,21,0,0.428571,1,7.59162,8.71429,22
cv_data5-7-11,1,0.714286,1,7,0,7,1,1,1,1,26,0,0.469388,2,7.24498,9.28571,26
cv_data5-6-33,1,0.714286,1,6,0,7,1,1.16667,1,1,26,0,0.5,3,4.52462,8.16667,17
cv_data5-5-28,1,0.714286,1,5,0,7,1,1.4,1,1,19,0,0.457143,2,6.08605,7.4,19
cv_data5-5-15,1,0.714286,1,5,0,7,1,1.4,1,1,19,0,0.457143,1,3.38231,4.6,10
cv_data3-6-24,1,0.6,1,6,0,5,1,0.833333,1,1,13,0,0.333333,1,3.39935,4.66667,11
cv_data5-4-34,1,0.714286,1,4,0,7,1,1.75,1,1,18,0,0.5,1,5.26189,8.25,15
cv_data4-5-35,1,0.666667,1,5,0,6,1,1.2,1,1,13,0,0.333333,1,2.15407,3.6,7
cv_data5-7-31,1,0.714286,1,7,0,7,0.857143,1,1,1,22,0,0.408163,1,5.18813,8.5,15
cv_data4-7-10,1,0.666667,1,7,0,6,1,0.857143,1,1,18,0,0.380952,3,7.51597,10.2857,26
cv_data4-7-29,1,0.666667,1,7,0,6,1,0.857143,1,1,17,0,0.357143,2,6.49961,8.57143,22
cv_data5-4-18,1,0.714286,1,4,0,7,0.75,1.75,1,1,8,0,0.25,2,2.44949,5,8
cv_data5-6-19,1,0.714286,1,6,0,7,1,1.16667,1,1,20,0,0.380952,1,3.23608,4.83333,11
cv_data4-5-32,1,0.666667,1,5,0,6,1,1.2,1,1,19,0,0.5,8,2.31517,10.8,14
cv_data4-6-13,1,0.666667,1,6,0,6,0.833333,1,1,1,10,0,0.25,2,4.81664,7,16
cv_data5-8-36,1,0.714286,1,8,0,7,1,875,1,1,27,0,0.446429,1,10779,12.75,33
cv_data4-5-12,1,0.666667,1,5,0,6,0.8,1.2,1,1,13,0,0.366667,1,3.08221,6,9
cv_data4-5-28,1,0.666667,1,5,0,6,1,1.2,1,1,13,0,0.366667,1,3.86782,7.2,12
cv_data5-5-4,1,0.714286,1,5,0,7,1,1.4,1,1,21,0,0.485714,2,5.08331,6.4,16
cv_data4-4-7,1,0.666667,1,4,0,6,1,1.5,1,1,14,0,0.458333,1,3.26917,5.25,10
cv_data5-5-36,1,0.714286,1,5,0,7,1,1.4,1,1,20,0,0.457143,3,2.13542,6.2,9
cv_data4-7-16,1,0.666667,1,7,0,6,0.714286,0.857143,1,1,11,0,0.214286,2,1.72047,4.2,7
cv_data4-6-39,1,0.666667,1,6,0,6,1,1,1,1,14,0,0.305556,1,2.26691,3.83333,8
cv_data5-5-6,1,0.714286,1,5,0,7,1,1.4,1,1,17,0,0.428571,1,6.22896,8,19
cv_data5-4-9,1,0.714286,1,4,0,7,1,1.75,1,1,16,0,0.428571,3,1.11803,4.5,6
cv_data4-4-29,1,0.666667,1,4,0,6,1,1.5,1,1,12,0,375,1,3.16228,5,9
cv_data5-6-5,1,0.714286,1,6,0,7,1,1.16667,1,1,27,0,0.52381,1,5.17741,7.83333,15
cv_data3-7-17,1,0.6,1,7,0,5,1,0.714286,1,1,14,0,0.314286,2,3.74166,8,13
cv_data4-6-27,1,0.666667,1,6,0,6,1,1,1,1,16,0,0.388889,2,5.81425,8.83333,19
cv_data5-5-22,1,0.714286,1,5,0,7,1,1.4,1,1,19,0,0.428571,1,5.84466,7.2,16
cv_data5-9-3,1,0.714286,1,9,0,7,1,0.777778,1,1,35,0,0.47619,1,6.13631,7.88889,21
cv_data4-4-28,1,0.666667,1,4,0,6,1,1.5,1,1,9,0,0.291667,1,1.58114,3,5
cv_data4-4-27,1,0.666667,1,4,0,6,1,1.5,1,1,14,0,0.416667,1,2.27761,4.75,7
cv_data4-6-24,1,0.666667,1,6,0,6,1,1,1,1,19,0,0.416667,1,5.16398,8,15
cv_data4-6-8,1,0.666667,1,6,0,6,0.833333,1,1,1,14,0,0.361111,1,5.34416,8.2,15
cv_data4-4-20,1,0.666667,1,4,0,6,1,1.5,1,1,14,0,0.458333,6,2.69258,8.5,13
cv_data3-6-26,1,0.6,1,6,0,5,1,0.833333,1,1,14,0,0.366667,1,2.11476,3.83333,7
cv_data4-7-34,1,0.666667,1,7,0,6,1,0.857143,1,1,17,0,0.357143,1,6.76123,8,22
cv_data5-10-32,1,0.714286,1,10,0,7,0.9,0.7,1,1,31,0,0.4,2,5.07718,10.6667,20
cv_data5-4-32,1,0.714286,1,4,0,7,1,1.75,1,1,19,0,0.5,1,2.68095,3.75,8
cv_data4-7-33,1,0.666667,1,7,0,6,1,0.857143,1,1,19,0,0.380952,1,4.94046,7.14286,14
cv_data4-6-28,1,0.666667,1,6,0,6,1,1,1,1,20,0,0.444444,2,4.26875,7.33333,15
cv_data3-7-30,1,0.6,1,7,0,5,1,0.714286,1,1,13,0,0.314286,3,4.19913,7.71429,16
cv_data5-5-19,1,0.714286,1,5,0,7,1,1.4,1,1,22,0,0.485714,3,5004,7.6,17
cv_data4-4-30,1,0.666667,1,4,0,6,1,1.5,1,1,10,0,0.333333,1,2.95804,4.5,9
cv_data4-7-15,1,0.666667,1,7,0,6,1,0.857143,1,1,20,0,0.380952,1,5.49954,8.42857,16
cv_data5-6-30,1,0.714286,1,6,0,7,1,1.16667,1,1,20,0,0.428571,1,5.98377,11.1667,19
cv_data4-7-17,1,0.666667,1,7,0,6,0.857143,0.857143,1,1,17,0,0.357143,3,5.06623,11,16
cv_data4-5-31,1,0.666667,1,5,0,6,1,1.2,1,1,17,0,0.466667,1,5004,6.6,13
cv_data4-5-34,1,0.666667,1,5,0,6,1,1.2,1,1,17,0,0.466667,1,4.17612,6.4,13
cv_data4-4-25,1,0.666667,1,4,0,6,1,1.5,1,1,14,0,0.458333,2,2.91548,6,10
cv_data5-7-18,1,0.714286,1,7,0,7,1,1,1,1,32,0,0.530612,1,7.30669,9.42857,25
cv_data3-8-17,1,0.6,1,8,0,5,0.75,625,1,1,10,0,225,2,6.28932,10.6667,21
cv_data4-6-15,1,0.666667,1,6,0,6,1,1,1,1,20,0,0.444444,2,4.0586,8.83333,15
cv_data5-7-7,1,0.714286,1,7,0,7,1,1,1,1,24,0,0.428571,2,7.75913,13.7143,26
cv_data4-7-14,1,0.666667,1,7,0,6,1,0.857143,1,1,21,0,0.428571,1,5.69282,7.85714,19
cv_data5-10-19,1,0.714286,1,10,0,7,1,0.7,1,1,36,0,0.457143,2,8.26075,11.6,25
cv_data5-8-29,1,0.714286,1,8,0,7,1,875,1,1,27,0,0.410714,1,7.95986,9875,26
cv_data3-8-7,1,0.6,1,8,0,5,1,625,1,1,16,0,325,1,3.34477,6.25,11
cv_data4-5-14,1,0.666667,1,5,0,6,1,1.2,1,1,16,0,0.433333,2,5.71314,8.6,18
cv_data5-7-16,1,0.714286,1,7,0,7,1,1,1,1,23,0,0.408163,1,5.98638,7.14286,18
cv_data4-5-19,1,0.666667,1,5,0,6,1,1.2,1,1,16,0,0.4,3,2.13542,5.8,9
cv_data3-5-8,1,0.6,1,5,0,5,1,1,1,1,11,0,0.36,1,3.2619,4.6,9
cv_data5-9-10,1,0.714286,1,9,0,7,1,0.777778,1,1,31,0,0.412698,2,6.84755,10,23
cv_data4-7-9,1,0.666667,1,7,0,6,1,0.857143,1,1,18,0,0.357143,1,5.60612,7,16
cv_data5-5-13,1,0.714286,1,5,0,7,1,1.4,1,1,23,0,0.514286,6,1.85472,8.4,11
cv_data4-6-3,1,0.666667,1,6,0,6,1,1,1,1,18,0,0.416667,4,4.34933,9.5,17
cv_data5-4-6,1,0.714286,1,4,0,7,1,1.75,1,1,14,0,0.392857,1,3.39116,6,10
