@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC

@DATA
Qq2k3k3v100v100m400s9,1,1.5075,100,0.503333,0.986755
Qq2k3k3v100v100m600s10,1,1.505,100,0.499444,1.002225
Qq2k3k3v100v100m600s1,1,1.478333,100,0.501111,0.995565
Qq2k3k3v100v100m600s2,1,1.468333,100,0.509167,0.963993
Qq2k3k3v100v100m600s3,1,1.515,100,0.496389,1.01455
Qq2k3k3v100v100m600s4,1,1.51,100,0.506389,0.974767
Qq2k3k3v100v100m600s5,1,1.51,100,0.501111,0.995565
Qq2k3k3v100v100m600s6,1,1.553333,100,0.4925,1.030457
Qq2k3k3v100v100m600s7,1,1.485,100,0.501944,0.992252
Qq2k3k3v100v100m600s8,1,1.535,100,0.494722,1.021336
Qq2k3k3v100v100m600s9,1,1.503333,100,0.500278,0.99889
Qq2k3k3v100v100m800s10,1,1.51875,100,0.497708,1.009209
Qq2k3k3v100v100m800s1,1,1.47125,100,0.500625,0.997503
Qq2k3k3v100v100m800s2,1,1.45875,100,0.509583,0.962388
Qq2k3k3v100v100m800s3,1,1.5075,100,0.491042,1.036487
Qq2k3k3v100v100m800s4,1,1.505,100,0.503125,0.987578
Qq2k3k3v100v100m800s5,1,1.48875,100,0.503958,0.984291
Qq2k3k3v100v100m800s6,1,1.54,100,0.492708,1.029598
Qq2k3k3v100v100m800s7,1,1.47625,100,0.504583,0.981833
Qq2k3k3v100v100m800s8,1,1.51875,100,0.495625,1.017654
Qq2k3k3v100v100m800s9,1,1.4725,100,0.504583,0.981833
Qq2k3k3v20v20m120s10,1,1.475,20,0.526389,0.899736
Qq2k3k3v20v20m120s1,1,1.508333,20,0.477778,1.093023
Qq2k3k3v20v20m120s2,1,1.475,20,0.502778,0.98895
Qq2k3k3v20v20m120s3,1,1.516667,20,0.490278,1.03966
Qq2k3k3v20v20m120s4,1,1.383333,20,0.529167,0.889764
Qq2k3k3v20v20m120s5,1,1.408333,20,0.522222,0.914894
Qq2k3k3v20v20m120s6,1,1.458333,20,0.511111,0.956522
Qq2k3k3v20v20m120s7,1,1.416667,20,0.505556,0.978022
Qq2k3k3v20v20m120s8,1,1.575,20,0.498611,1.005571
Qq2k3k3v20v20m120s9,1,1.508333,20,0.505556,0.978022
Qq2k3k3v20v20m160s10,1,1.4625,20,0.519792,0.923848
Qq2k3k3v20v20m160s1,1,1.51875,20,0.471875,1.119205
Qq2k3k3v20v20m160s2,1,1.45,20,0.505208,0.979381
Qq2k3k3v20v20m160s3,1,1.50625,20,0.498958,1.004175
Qq2k3k3v20v20m160s4,1,1.4375,20,0.523958,0.908549
Qq2k3k3v20v20m160s5,1,1.45,20,0.522917,0.912351
Qq2k3k3v20v20m160s6,1,1.44375,20,0.514583,0.94332
Qq2k3k3v20v20m160s7,1,1.475,20,0.496875,1.012579
Qq2k3k3v20v20m160s8,1,1.5625,20,0.509375,0.96319
Qq2k3k3v20v20m160s9,1,1.4875,20,0.505208,0.979381
Qq2k3k3v20v20m200s10,1,1.475,20,0.515833,0.938611
Qq2k3k3v20v20m200s1,1,1.51,20,0.485,1.061856
Qq2k3k3v20v20m200s2,1,1.44,20,0.506667,0.973684
Qq2k3k3v20v20m200s3,1,1.475,20,0.5025,0.99005
Qq2k3k3v20v20m200s4,1,1.51,20,0.5125,0.95122
Qq2k3k3v20v20m200s5,1,1.465,20,0.513333,0.948052
Qq2k3k3v20v20m200s6,1,1.48,20,0.511667,0.954397
Qq2k3k3v20v20m200s7,1,1.48,20,0.4975,1.01005
Qq2k3k3v20v20m200s8,1,1.54,20,0.510833,0.957586
Qq2k3k3v20v20m200s9,1,1.495,20,0.504167,0.983471
Qq2k3k3v20v20m240s10,1,1.479167,20,0.513889,0.945946
Qq2k3k3v20v20m240s1,1,1.520833,20,0.482639,1.071942
Qq2k3k3v20v20m240s2,1,1.475,20,0.501389,0.99446
Qq2k3k3v20v20m240s3,1,1.483333,20,0.495139,1.019635
Qq2k3k3v20v20m240s4,1,1.516667,20,0.514583,0.94332
Qq2k3k3v20v20m240s5,1,1.466667,20,0.511806,0.953867
Qq2k3k3v20v20m240s6,1,1.516667,20,0.503472,0.986207
Qq2k3k3v20v20m240s7,1,1.516667,20,0.488889,1.045455
Qq2k3k3v20v20m240s8,1,1.516667,20,0.511806,0.953867
Qq2k3k3v20v20m240s9,1,1.5,20,0.503472,0.986207
Qq2k3k3v20v20m280s10,1,1.485714,20,0.51369,0.946698
Qq2k3k3v20v20m280s1,1,1.496429,20,0.485714,1.058824
Qq2k3k3v20v20m280s2,1,1.517857,20,0.493452,1.026538
Qq2k3k3v20v20m280s3,1,1.467857,20,0.496429,1.014388
Qq2k3k3v20v20m280s4,1,1.535714,20,0.504762,0.981132
Qq2k3k3v20v20m280s5,1,1.446429,20,0.509524,0.962617
Qq2k3k3v20v20m280s6,1,1.510714,20,0.494643,1.021661
Qq2k3k3v20v20m280s7,1,1.496429,20,0.494048,1.024096
Qq2k3k3v20v20m280s8,1,1.532143,20,0.501786,0.992883
Qq2k3k3v20v20m280s9,1,1.496429,20,0.502381,0.990521
Qq2k3k3v20v20m320s10,1,1.49375,20,0.504167,0.983471
Qq2k3k3v20v20m320s1,1,1.478125,20,0.491146,1.036055
Qq2k3k3v20v20m320s2,1,1.4875,20,0.495833,1.016807
Qq2k3k3v20v20m320s3,1,1.48125,20,0.491146,1.036055
Qq2k3k3v20v20m320s4,1,1.50625,20,0.513542,0.947262
Qq2k3k3v20v20m320s5,1,1.478125,20,0.508333,0.967213
Qq2k3k3v20v20m320s6,1,1.515625,20,0.497396,1.010471
Qq2k3k3v20v20m320s7,1,1.50625,20,0.491146,1.036055
Qq2k3k3v20v20m320s8,1,1.540625,20,0.498438,1.00627
Qq2k3k3v20v20m320s9,1,1.475,20,0.504167,0.983471
Qq2k3k3v20v20m360s10,1,1.491667,20,0.501389,0.99446
Qq2k3k3v20v20m360s1,1,1.463889,20,0.496759,1.013048
Qq2k3k3v20v20m360s2,1,1.513889,20,0.494444,1.022472
Qq2k3k3v20v20m360s3,1,1.486111,20,0.493519,1.026266
Qq2k3k3v20v20m360s4,1,1.5,20,0.515278,0.940701
Qq2k3k3v20v20m360s5,1,1.480556,20,0.505556,0.978022
Qq2k3k3v20v20m360s6,1,1.536111,20,0.492593,1.030075
Qq2k3k3v20v20m360s7,1,1.491667,20,0.496296,1.014925
Qq2k3k3v20v20m360s8,1,1.530556,20,0.499537,1.001854
Qq2k3k3v20v20m360s9,1,1.502778,20,0.503704,0.985294
Qq2k3k3v20v20m400s10,1,1.5,20,0.502083,0.991701
Qq2k3k3v20v20m400s1,1,1.4825,20,0.4925,1.030457
Qq2k3k3v20v20m400s2,1,1.505,20,0.495833,1.016807
Qq2k3k3v20v20m400s3,1,1.4925,20,0.492917,1.02874
Qq2k3k3v20v20m400s4,1,1.4975,20,0.514583,0.94332
Qq2k3k3v20v20m400s5,1,1.4825,20,0.507917,0.968827
Qq2k3k3v20v20m400s6,1,1.555,20,0.490833,1.037351
Qq2k3k3v20v20m400s7,1,1.4825,20,0.500833,0.996672
Qq2k3k3v20v20m400s8,1,1.515,20,0.504167,0.983471
Qq2k3k3v20v20m400s9,1,1.5075,20,0.503333,0.986755
Qq2k3k3v20v20m80s10,1,1.3875,20,0.54375,0.83908
Qq2k3k3v20v20m80s1,1,1.475,20,0.485417,1.060086
Qq2k3k3v20v20m80s2,1,1.475,20,0.5,1
Qq2k3k3v20v20m80s3,1,1.5125,20,0.502083,0.991701
Qq2k3k3v20v20m80s4,1,1.3625,20,0.5375,0.860465
Qq2k3k3v20v20m80s5,1,1.4125,20,0.520833,0.92
Qq2k3k3v20v20m80s6,1,1.45,20,0.525,0.904762
Qq2k3k3v20v20m80s7,1,1.4875,20,0.497917,1.008368
Qq2k3k3v20v20m80s8,1,1.675,20,0.485417,1.060086
Qq2k3k3v20v20m80s9,1,1.575,20,0.491667,1.033898
Qq2k3k3v50v50m1000s10,1,1.511,50,0.497167,1.011398
Qq2k3k3v50v50m1000s1,1,1.48,50,0.498833,1.004678
Qq2k3k3v50v50m1000s2,1,1.487,50,0.5025,0.99005
Qq2k3k3v50v50m1000s3,1,1.488,50,0.496667,1.013423
Qq2k3k3v50v50m1000s4,1,1.507,50,0.505167,0.979545
Qq2k3k3v50v50m1000s5,1,1.482,50,0.505333,0.978892
Qq2k3k3v50v50m1000s6,1,1.54,50,0.492333,1.031144
Qq2k3k3v50v50m1000s7,1,1.474,50,0.504667,0.981506
Qq2k3k3v50v50m1000s8,1,1.527,50,0.492333,1.031144
Qq2k3k3v50v50m1000s9,1,1.467,50,0.505,0.980198
Qq2k3k3v50v50m200s10,1,1.475,50,0.515833,0.938611
Qq2k3k3v50v50m200s1,1,1.51,50,0.485,1.061856
Qq2k3k3v50v50m200s2,1,1.44,50,0.506667,0.973684
Qq2k3k3v50v50m200s3,1,1.475,50,0.5025,0.99005
Qq2k3k3v50v50m200s4,1,1.51,50,0.5125,0.95122
Qq2k3k3v50v50m200s5,1,1.465,50,0.513333,0.948052
Qq2k3k3v50v50m200s6,1,1.48,50,0.511667,0.954397
Qq2k3k3v50v50m200s7,1,1.48,50,0.4975,1.01005
Qq2k3k3v50v50m200s8,1,1.54,50,0.510833,0.957586
Qq2k3k3v50v50m200s9,1,1.495,50,0.504167,0.983471
Qq2k3k3v50v50m300s10,1,1.48,50,0.508889,0.965066
Qq2k3k3v50v50m300s1,1,1.486667,50,0.488889,1.045455
Qq2k3k3v50v50m300s2,1,1.516667,50,0.495,1.020202
Qq2k3k3v50v50m300s3,1,1.47,50,0.496111,1.015677
Qq2k3k3v50v50m300s4,1,1.523333,50,0.507778,0.969365
Qq2k3k3v50v50m300s5,1,1.46,50,0.507222,0.971522
Qq2k3k3v50v50m300s6,1,1.496667,50,0.497778,1.008929
Qq2k3k3v50v50m300s7,1,1.49,50,0.492222,1.031603
Qq2k3k3v50v50m300s8,1,1.53,50,0.501111,0.995565
Qq2k3k3v50v50m300s9,1,1.493333,50,0.5,1
Qq2k3k3v50v50m400s10,1,1.5,50,0.502083,0.991701
Qq2k3k3v50v50m400s1,1,1.4825,50,0.4925,1.030457
Qq2k3k3v50v50m400s2,1,1.505,50,0.495833,1.016807
Qq2k3k3v50v50m400s3,1,1.4925,50,0.492917,1.02874
Qq2k3k3v50v50m400s4,1,1.4975,50,0.514583,0.94332
Qq2k3k3v50v50m400s5,1,1.4825,50,0.507917,0.968827
Qq2k3k3v50v50m400s6,1,1.555,50,0.490833,1.037351
Qq2k3k3v50v50m400s7,1,1.4825,50,0.500833,0.996672
Qq2k3k3v50v50m400s8,1,1.515,50,0.504167,0.983471
Qq2k3k3v50v50m400s9,1,1.5075,50,0.503333,0.986755
Qq2k3k3v50v50m500s10,1,1.498,50,0.501333,0.994681
Qq2k3k3v50v50m500s1,1,1.476,50,0.498667,1.005348
Qq2k3k3v50v50m500s2,1,1.484,50,0.503333,0.986755
Qq2k3k3v50v50m500s3,1,1.514,50,0.495,1.020202
Qq2k3k3v50v50m500s4,1,1.504,50,0.509,0.964637
Qq2k3k3v50v50m500s5,1,1.496,50,0.507667,0.969796
Qq2k3k3v50v50m500s6,1,1.552,50,0.492667,1.02977
Qq2k3k3v50v50m500s7,1,1.494,50,0.5,1
Qq2k3k3v50v50m500s8,1,1.53,50,0.501,0.996008
Qq2k3k3v50v50m500s9,1,1.5,50,0.504333,0.982816
Qq2k3k3v50v50m600s10,1,1.505,50,0.499444,1.002225
Qq2k3k3v50v50m600s1,1,1.478333,50,0.501111,0.995565
Qq2k3k3v50v50m600s2,1,1.468333,50,0.509167,0.963993
Qq2k3k3v50v50m600s3,1,1.515,50,0.496389,1.01455
Qq2k3k3v50v50m600s4,1,1.51,50,0.506389,0.974767
Qq2k3k3v50v50m600s5,1,1.51,50,0.501111,0.995565
Qq2k3k3v50v50m600s6,1,1.553333,50,0.4925,1.030457
Qq2k3k3v50v50m600s7,1,1.485,50,0.501944,0.992252
Qq2k3k3v50v50m600s8,1,1.535,50,0.494722,1.021336
Qq2k3k3v50v50m600s9,1,1.503333,50,0.500278,0.99889
Qq2k3k3v50v50m700s10,1,1.508571,50,0.500476,0.998097
Qq2k3k3v50v50m700s1,1,1.494286,50,0.497619,1.009569
Qq2k3k3v50v50m700s2,1,1.448571,50,0.511429,0.955307
Qq2k3k3v50v50m700s3,1,1.517143,50,0.493571,1.026049
Qq2k3k3v50v50m700s4,1,1.501429,50,0.506667,0.973684
Qq2k3k3v50v50m700s5,1,1.502857,50,0.500952,0.996198
Qq2k3k3v50v50m700s6,1,1.544286,50,0.495238,1.019231
Qq2k3k3v50v50m700s7,1,1.477143,50,0.50381,0.984877
Qq2k3k3v50v50m700s8,1,1.524286,50,0.494524,1.022147
Qq2k3k3v50v50m700s9,1,1.477143,50,0.502381,0.990521
Qq2k3k3v50v50m800s10,1,1.51875,50,0.497708,1.009209
Qq2k3k3v50v50m800s1,1,1.47125,50,0.500625,0.997503
Qq2k3k3v50v50m800s2,1,1.45875,50,0.509583,0.962388
Qq2k3k3v50v50m800s3,1,1.5075,50,0.491042,1.036487
Qq2k3k3v50v50m800s4,1,1.505,50,0.503125,0.987578
Qq2k3k3v50v50m800s5,1,1.48875,50,0.503958,0.984291
Qq2k3k3v50v50m800s6,1,1.54,50,0.492708,1.029598
Qq2k3k3v50v50m800s7,1,1.47625,50,0.504583,0.981833
Qq2k3k3v50v50m800s8,1,1.51875,50,0.495625,1.017654
Qq2k3k3v50v50m800s9,1,1.4725,50,0.504583,0.981833
Qq2k3k3v50v50m900s10,1,1.516667,50,0.496481,1.014174
Qq2k3k3v50v50m900s1,1,1.486667,50,0.498889,1.004454
Qq2k3k3v50v50m900s2,1,1.468889,50,0.507037,0.972243
Qq2k3k3v50v50m900s3,1,1.498889,50,0.494815,1.020958
Qq2k3k3v50v50m900s4,1,1.521111,50,0.500556,0.99778
Qq2k3k3v50v50m900s5,1,1.48,50,0.505556,0.978022
Qq2k3k3v50v50m900s6,1,1.547778,50,0.491481,1.034665
Qq2k3k3v50v50m900s7,1,1.481111,50,0.503333,0.986755
Qq2k3k3v50v50m900s8,1,1.517778,50,0.49463,1.021715
Qq2k3k3v50v50m900s9,1,1.474444,50,0.504074,0.983835
qshifter_3,1,2,8,0.5,1
qshifter_4,1,2.5,16,0.5,1
qshifter_5,1,3,32,0.5,1
qshifter_6,1,3.5,64,0.5,1
qshifter_7,1,4,128,0.5,1
qshifter_8,1,4.5,256,0.5,1
rankfunc10_unsigned_64,1,0.158612,2000,0.533576,0.874148
rankfunc11_signed_32,1,0.16148,1653,0.525058,0.904552
rankfunc12_unsigned_16,1,0.13545,676,0.521629,0.91707
rankfunc14_signed_64,1,0.125521,2966,0.527483,0.895796
rankfunc15_unsigned_32,1,0.161919,3672,0.521959,0.915858
rankfunc16_signed_64,1,0.149321,8567,0.526457,0.899491
rankfunc17_unsigned_16,1,0.186725,1420,0.527813,0.894611
rankfunc18_signed_64,1,0.207727,7467,0.526108,0.90075
rankfunc19_unsigned_16,1,0.148148,2050,0.519507,0.924903
rankfunc1_signed_32,1,0.169178,2585,0.52168,0.916884
rankfunc20_unsigned_32,1,0.164766,1843,0.521844,0.916281
rankfunc21_signed_16,1,0.157369,2216,0.523278,0.911031
rankfunc22_unsigned_32,1,0.170137,1518,0.526776,0.898342
rankfunc23_signed_64,1,0.157619,3149,0.524989,0.904801
rankfunc24_unsigned_64,1,0.157862,3150,0.521806,0.916422
rankfunc25_signed_64,1,0.124741,2962,0.523272,0.911053
rankfunc26_unsigned_32,1,0.133961,3184,0.522777,0.912863
rankfunc27_signed_64,1,0.161412,2062,0.516949,0.934428
rankfunc28_unsigned_16,1,0.183513,998,0.524965,0.904891
rankfunc29_signed_16,1,0.102564,936,0.522181,0.915046
rankfunc2_unsigned_64,1,0.148298,2314,0.521003,0.919374
rankfunc30_signed_64,1,0.1321,8945,0.526676,0.898701
rankfunc31_unsigned_16,1,0.118711,1546,0.523084,0.91174
rankfunc32_signed_64,1,0.102588,5979,0.515488,0.93991
rankfunc33_unsigned_32,1,0.093125,1911,0.518965,0.926912
rankfunc34_signed_32,1,0.112989,1353,0.520841,0.919971
rankfunc35_unsigned_32,1,0.136188,2390,0.5121,0.952744
rankfunc36_signed_64,1,0.150458,1739,0.51902,0.926708
rankfunc37_unsigned_32,1,0.397516,261,0.536529,0.863833
rankfunc38_signed_32,1,0.398524,263,0.536125,0.865236
rankfunc39_unsigned_64,1,0.17447,5084,0.526295,0.900076
rankfunc3_signed_64,1,0.104554,12087,0.520768,0.920241
rankfunc40_unsigned_64,1,0.150943,2249,0.524538,0.906438
rankfunc41_signed_32,1,0.142028,3120,0.526911,0.897854
rankfunc42_unsigned_16,1,0.155907,1731,0.526579,0.899049
rankfunc43_signed_64,1,0.131076,5670,0.528884,0.890773
rankfunc44_unsigned_32,1,0.176674,1686,0.530261,0.885863
rankfunc45_signed_16,1,0.09974,1277,0.51875,0.927711
rankfunc46_unsigned_32,1,0.172805,2450,0.524108,0.908003
rankfunc47_signed_64,1,0.095212,3667,0.519892,0.923476
rankfunc48_unsigned_16,1,0.158967,1318,0.521286,0.918331
rankfunc49_signed_32,1,0.180282,1400,0.519613,0.924509
rankfunc4_unsigned_16,1,0.329897,245,0.531845,0.880246
rankfunc50_signed_64,1,0.096759,3517,0.522241,0.914825
rankfunc51_signed_32,1,0.138829,1901,0.5208,0.920124
rankfunc52_unsigned_32,1,0.14466,1773,0.524118,0.907968
rankfunc53_signed_16,1,0.17819,782,0.531023,0.883158
rankfunc54_signed_32,1,0.145827,2406,0.525126,0.904306
rankfunc55_unsigned_32,1,0.165002,1033,0.524667,0.905969
rankfunc56_signed_16,1,0.215126,404,0.524651,0.906028
rankfunc57_unsigned_64,1,0.159089,3146,0.523285,0.911004
rankfunc58_signed_32,1,0.188721,1822,0.523633,0.909735
rankfunc59_unsigned_16,1,0.188902,1143,0.524388,0.906986
rankfunc5_signed_64,1,0.155269,2251,0.519808,0.923787
rankfunc60_unsigned_32,1,0.215225,1104,0.529043,0.890207
rankfunc61_signed_32,1,0.125778,1974,0.52113,0.918906
rankfunc6_unsigned_16,1,0.130214,629,0.51078,0.957789
rankfunc7_signed_16,1,0.168754,1000,0.520781,0.920194
rankfunc8_unsigned_32,1,0.18156,1907,0.526188,0.900463
rankfunc9_signed_64,1,0.167027,1739,0.525457,0.903104
ring_r4_ser--opt-11_-shuffled,1,3.654228,182,0.468079,1.136391
ring_r6_ser---16_-shuffled,1,6.80109,377,0.468152,1.136057
ring_r6_ser--opt-17_-shuffled,1,6.785086,400,0.468203,1.135826
ring_r7_ser---19_-shuffled,1,7.05138,514,0.498462,1.006172
robots_1_5_2_100.2,1,0.472222,1914,0.477065,1.09615
robots_1_5_2_100.4,1,0.512949,3776,0.456946,1.188441
robots_1_5_2_100.8,1,0.536066,7500,0.446246,1.240915
robots_1_5_2_10.2,1,0.472222,1914,0.477065,1.09615
robots_1_5_2_14.2,1,0.472222,1914,0.477065,1.09615
robots_1_5_2_21.4,1,0.512949,3776,0.456946,1.188441
robots_1_5_2_2.4,1,0.512949,3776,0.456946,1.188441
robots_1_5_2_28.2,1,0.472222,1914,0.477065,1.09615
robots_1_5_2_31.2,1,0.472222,1914,0.477065,1.09615
robots_1_5_2_32.8,1,0.536066,7500,0.446246,1.240915
robots_1_5_2_33.2,1,0.472222,1914,0.477065,1.09615
robots_1_5_2_3.4,1,0.512949,3776,0.456946,1.188441
robots_1_5_2_39.4,1,0.512949,3776,0.456946,1.188441
robots_1_5_2_40.8,1,0.536066,7500,0.446246,1.240915
robots_1_5_2_45.4,1,0.512949,3776,0.456946,1.188441
robots_1_5_2_47.2,1,0.472222,1914,0.477065,1.09615
robots_1_5_2_49.2,1,0.472222,1914,0.477065,1.09615
robots_1_5_2_54.8,1,0.536066,7500,0.446246,1.240915
robots_1_5_2_61.8,1,0.536066,7500,0.446246,1.240915
robots_1_5_2_67.8,1,0.536066,7500,0.446246,1.240915
robots_1_5_2_75.8,1,0.536066,7500,0.446246,1.240915
robots_1_5_2_80.4,1,0.512949,3776,0.456946,1.188441
robots_1_5_2_81.2,1,0.472222,1914,0.477065,1.09615
robots_1_5_2_82.4,1,0.512949,3776,0.456946,1.188441
robots_1_5_2_82.8,1,0.536066,7500,0.446246,1.240915
robots_1_5_2_85.2,1,0.472222,1914,0.477065,1.09615
robots_1_5_2_85.4,1,0.512949,3776,0.456946,1.188441
robots_1_5_2_91.8,1,0.536066,7500,0.446246,1.240915
robots_1_5_2_9.8,1,0.536066,7500,0.446246,1.240915
robots_1_5_2_99.4,1,0.512949,3776,0.456946,1.188441
robots_1_5_3_100.2,1,0.472168,1914,0.477051,1.09621
robots_1_5_3_100.4,1,0.512917,3776,0.456939,1.188474
robots_1_5_3_100.8,1,0.536049,7500,0.446243,1.240932
robots_1_5_3_16.4,1,0.512917,3776,0.456939,1.188474
robots_1_5_3_16.8,1,0.536049,7500,0.446243,1.240932
robots_1_5_3_20.4,1,0.512917,3776,0.456939,1.188474
robots_1_5_3_24.4,1,0.512917,3776,0.456939,1.188474
robots_1_5_3_2.4,1,0.512917,3776,0.456939,1.188474
robots_1_5_3_25.2,1,0.472168,1914,0.477051,1.09621
robots_1_5_3_26.2,1,0.472168,1914,0.477051,1.09621
robots_1_5_3_27.8,1,0.536049,7500,0.446243,1.240932
robots_1_5_3_30.2,1,0.472168,1914,0.477051,1.09621
robots_1_5_3_39.8,1,0.536049,7500,0.446243,1.240932
robots_1_5_3_44.4,1,0.512917,3776,0.456939,1.188474
robots_1_5_3_44.8,1,0.536049,7500,0.446243,1.240932
robots_1_5_3_51.2,1,0.472168,1914,0.477051,1.09621
robots_1_5_3_52.2,1,0.472168,1914,0.477051,1.09621
robots_1_5_3_52.4,1,0.512917,3776,0.456939,1.188474
robots_1_5_3_55.8,1,0.536049,7500,0.446243,1.240932
robots_1_5_3_57.4,1,0.512917,3776,0.456939,1.188474
robots_1_5_3_62.2,1,0.472168,1914,0.477051,1.09621
robots_1_5_3_64.8,1,0.536049,7500,0.446243,1.240932
robots_1_5_3_66.4,1,0.512917,3776,0.456939,1.188474
robots_1_5_3_70.8,1,0.536049,7500,0.446243,1.240932
robots_1_5_3_7.2,1,0.472168,1914,0.477051,1.09621
robots_1_5_3_78.4,1,0.512917,3776,0.456939,1.188474
robots_1_5_3_80.2,1,0.472168,1914,0.477051,1.09621
robots_1_5_3_8.8,1,0.536049,7500,0.446243,1.240932
robots_1_5_3_90.8,1,0.536049,7500,0.446243,1.240932
robots_1_5_3_91.2,1,0.472168,1914,0.477051,1.09621
robots_1_5_4_100.2,1,0.472113,1914,0.477038,1.096269
robots_1_5_4_100.4,1,0.512885,3776,0.456933,1.188506
robots_1_5_4_100.8,1,0.536031,7500,0.44624,1.240949
robots_1_5_4_17.8,1,0.536031,7500,0.44624,1.240949
robots_1_5_4_1.8,1,0.536031,7500,0.44624,1.240949
robots_1_5_4_22.2,1,0.472113,1914,0.477038,1.096269
robots_1_5_4_24.8,1,0.536031,7500,0.44624,1.240949
robots_1_5_4_2.4,1,0.512885,3776,0.456933,1.188506
robots_1_5_4_30.4,1,0.512885,3776,0.456933,1.188506
robots_1_5_4_31.4,1,0.512885,3776,0.456933,1.188506
robots_1_5_4_32.2,1,0.472113,1914,0.477038,1.096269
robots_1_5_4_44.2,1,0.472113,1914,0.477038,1.096269
robots_1_5_4_46.4,1,0.512885,3776,0.456933,1.188506
robots_1_5_4_46.8,1,0.536031,7500,0.44624,1.240949
robots_1_5_4_50.4,1,0.512885,3776,0.456933,1.188506
robots_1_5_4_51.4,1,0.512885,3776,0.456933,1.188506
robots_1_5_4_52.2,1,0.472113,1914,0.477038,1.096269
robots_1_5_4_56.8,1,0.536031,7500,0.44624,1.240949
robots_1_5_4_59.2,1,0.472113,1914,0.477038,1.096269
robots_1_5_4_71.2,1,0.472113,1914,0.477038,1.096269
robots_1_5_4_73.2,1,0.472113,1914,0.477038,1.096269
robots_1_5_4_75.2,1,0.472113,1914,0.477038,1.096269
robots_1_5_4_75.8,1,0.536031,7500,0.44624,1.240949
robots_1_5_4_81.2,1,0.472113,1914,0.477038,1.096269
robots_1_5_4_87.4,1,0.512885,3776,0.456933,1.188506
robots_1_5_4_91.4,1,0.512885,3776,0.456933,1.188506
robots_1_5_4_91.8,1,0.536031,7500,0.44624,1.240949
robots_1_5_4_96.8,1,0.536031,7500,0.44624,1.240949
robots_1_5_4_98.4,1,0.512885,3776,0.456933,1.188506
robots_1_5_4_99.8,1,0.536031,7500,0.44624,1.240949
robots_1_5_5_100.2,1,0.472058,1914,0.477025,1.096328
robots_1_5_5_100.4,1,0.512853,3776,0.456926,1.188538
robots_1_5_5_100.8,1,0.536013,7500,0.446236,1.240966
robots_1_5_5_10.8,1,0.536013,7500,0.446236,1.240966
robots_1_5_5_12.4,1,0.512853,3776,0.456926,1.188538
robots_1_5_5_12.8,1,0.536013,7500,0.446236,1.240966
robots_1_5_5_14.8,1,0.536013,7500,0.446236,1.240966
robots_1_5_5_15.2,1,0.472058,1914,0.477025,1.096328
robots_1_5_5_24.2,1,0.472058,1914,0.477025,1.096328
robots_1_5_5_26.4,1,0.512853,3776,0.456926,1.188538
robots_1_5_5_30.4,1,0.512853,3776,0.456926,1.188538
robots_1_5_5_31.2,1,0.472058,1914,0.477025,1.096328
robots_1_5_5_33.8,1,0.536013,7500,0.446236,1.240966
robots_1_5_5_34.4,1,0.512853,3776,0.456926,1.188538
robots_1_5_5_38.2,1,0.472058,1914,0.477025,1.096328
robots_1_5_5_45.4,1,0.512853,3776,0.456926,1.188538
robots_1_5_5_50.8,1,0.536013,7500,0.446236,1.240966
robots_1_5_5_56.2,1,0.472058,1914,0.477025,1.096328
robots_1_5_5_5.8,1,0.536013,7500,0.446236,1.240966
robots_1_5_5_61.2,1,0.472058,1914,0.477025,1.096328
robots_1_5_5_62.2,1,0.472058,1914,0.477025,1.096328
robots_1_5_5_66.4,1,0.512853,3776,0.456926,1.188538
robots_1_5_5_66.8,1,0.536013,7500,0.446236,1.240966
robots_1_5_5_75.2,1,0.472058,1914,0.477025,1.096328
robots_1_5_5_8.4,1,0.512853,3776,0.456926,1.188538
robots_1_5_5_87.4,1,0.512853,3776,0.456926,1.188538
robots_1_5_5_93.4,1,0.512853,3776,0.456926,1.188538
robots_1_5_5_95.8,1,0.536013,7500,0.446236,1.240966
robots_1_5_5_97.2,1,0.472058,1914,0.477025,1.096328
robots_1_5_5_99.8,1,0.536013,7500,0.446236,1.240966
s1196_d3_u-shuffled,1,0.471288,2296,0.486507,1.055469
s1269_d3_s-shuffled,1,0.455972,2481.5,0.496462,1.014251
s27_d5_u-shuffled,1,0.466527,86,0.492283,1.031353
s298_d11_s-shuffled,1,0.514371,2400,0.487995,1.049202
s298_d2_s-shuffled,1,0.3219,298.5,0.4933,1.027163
s298_d5_s-shuffled,1,0.476859,999,0.489011,1.044942
s298_d9_s-shuffled,1,0.507938,1933,0.488169,1.048472
s3330_d10_u-shuffled,1,0.50655,28844,0.49483,1.020896
s3330_d4_s-shuffled,1,0.468847,10244,0.49627,1.015032
s386_d12_u-shuffled,1,0.528681,3663,0.49473,1.021304
s499_d15_s-shuffled,1,0.52723,4595.5,0.473502,1.111922
