@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1677156340-036.UNKNOWN.cnf,1,0.0051,118,18.8289,32.104,2543,2556,0.0039,3828,35.8885,30.6715,31.0973,24.2649,0.0204,35.8885,29.2721,600,0.0063,3729,3687,3687,3818,0.2047,34.8876,4026,4026,0.0025,585,129,119,129.111,140,0.0052
SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1,0.005,177,46.1079,56.3427,20000,20000,0.0124,44.4141,63.5918,52.8043,56.0606,56.3932,0.0216,69.2857,50.3556,1000,0.0017,38,34,27,42,0.2174,58.9524,59,99,0.0009,1000,191,175,189.751,204,0.005
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S295912653-089.UNKNOWN.cnf,1,0.0667,12,6.3667,18.7653,1597,1597,0.0451,4408.8571,19.8559,18.2838,18.8662,7.2961,0.0463,19.8559,18.0614,75,0.0207,4352,4322,4322,4409,0.272,18.9789,4526,4526,0.0124,75,15,12,15.2243,19,0.0667
SAT11/random/large/unif-k5-r20-v1500-c30000-S976428817-077-UNKNOWN.cnf,1,0.0033,270,61.9618,67.5144,30000,30000,0.0086,24.1927,78.913,61.1304,67,80.5423,0.0147,103.3077,56.8421,1500,0.0012,20,18,15,23,0.2321,71.9091,32,42,0.0006,1500,288,268,288.099,306,0.0033
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S761041117-050.UNKNOWN.cnf,1,0.0088,67,12.0266,21.9459,1471,1491,0.0068,3988.8571,23.9008,21.2002,21.3371,14.7335,0.0326,23.9008,20.9629,350,0.0102,3939,3926,3926,3975,0.2036,23.4184,4084,4084,0.0045,341,75,67,75.1422,83,0.0089
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1295196126-061.UNKNOWN.cnf,1,0.0122,48,8.351,17.8444,1061,1065,0.0104,4090.1429,18.6303,17.1792,18.1321,10.1513,0.0537,18.6303,17.0346,250,0.017,4065,4046,4046,4087,0.2049,18.4219,4162,4162,0.0062,245,55,48,54.7378,62,0.0124
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S313385224-076-UNKNOWN.cnf,1,0.0002,0,371.125,72.0619,83454,84000,0,8.5196,97.8,59.5833,68,1701.4,0.001,122.8,51,20000,0.0003,6,5,2,8,1.1586,85,13,19,0.0001,19525,4262,4165,4243.25,4268,0.0002
SAT11/random/large/unif-k5-r20-v2000-c40000-S394483079-002-UNKNOWN.cnf,1,0.0025,366,80.3294,74.9631,40000,40000,0.0067,17.3279,89.8,67.3182,73.7333,114.273,0.0119,105.0909,60.381,2000,0.0008,14,12,9,17,0.2261,81.5294,24,35,0.0005,2000,382,365,382.659,402,0.0025
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1,0.0056,111,13.128,30.6014,2333,2343,0.0034,3834.4286,34.6178,28.8143,29.2537,15.6901,0.0244,34.6178,28.0219,550,0.006,3752,3745,3745,3834,0.2135,34.216,3933,3933,0.0027,540,121,110,120.659,131,0.0056
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S332580795-055.SATISFIABLE.cnf,1,0.05,16,8.3003,23.5681,2130,2130,0.0437,4299.4286,24.8474,23.0862,23.3584,9.1793,0.0465,24.8474,23.0009,100,0.0131,4258,4213,4213,4285,0.2617,24.1271,4424,4424,0.0089,100,20,16,19.9753,24,0.05
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1693168158-005.UNKNOWN.cnf,1,0.0056,107,17.4909,30.303,2329,2343,0.0043,3851.5714,34.6534,29.1189,29.5715,21.4891,0.0279,34.6534,27.325,550,0.0064,3790,3676,3676,3829,0.1984,32.2778,4054,4054,0.0027,535,117,107,117.501,128,0.0057
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S900569154-026.SATISFIABLE.cnf,1,0.0044,140,17.5043,35.7248,2964,2982,0.0034,3690.5714,39.6789,34.0771,34.6768,22.0317,0.0199,39.6789,32.6463,700,0.0061,3586,3543,3543,3650,0.2059,39.5295,3924,3924,0.0022,681,150,139,150.671,163,0.0045
SAT11/random/medium/unif-k7-r89-v60-c5340-S1720200795-004.UNKNOWN.cnf,1,0.1167,8,7.4108,22.7185,5340,5340,0.011,4513.8,23.0478,22.571,22.7194,7.8269,0.011,23.0478,22.4522,60,0.0094,4471,4466,4466,4484,0.3206,22.8019,4604,4604,0.0071,60,10,8,10.4695,13,0.1167
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,0.0001,8467,1521.5,102.9991,166834,168000,0,3.7416,159.3333,75.25,94,1450,0.0005,380,58.3333,40000,0.0001,2,1,1,3,0,122,7,14,0,38972,8532,8500,8533,8542,0.0001
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1440346932-010.SATISFIABLE.cnf,1,0.0078,76,11.2115,24.9519,1690,1704,0.0059,3945.5714,27.0924,24.3142,24.8235,13.6041,0.0325,27.0924,22.107,400,0.0101,3863,3851,3851,3880,0.211,26.8713,4145,4145,0.0039,383,84,76,84.491,93,0.008
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S797651048-056.UNKNOWN.cnf,1,0.0086,69,11.5727,22.4803,1487,1491,0.0081,3960.8571,25.1957,21.7804,22.2083,13.907,0.0323,25.1957,20.8267,350,0.0094,3912,3879,3879,3947,0.2004,22.8178,4114,4114,0.0044,347,77,68,76.9135,85,0.0087
SAT11/random/large/unif-k5-r20-v1500-c30000-S877088425-001-UNKNOWN.cnf,1,0.0033,269,64.7059,65.672,30000,30000,0.0085,25.2957,75.3929,59.1905,65.7872,86.11,0.0151,93.8824,55.0645,1500,0.0011,21,18,15,24,0.2182,72.1739,33,47,0.0006,1500,288,266,287.566,307,0.0033
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1565617179-002.UNKNOWN.cnf,1,0.0044,138,20.352,35.3137,2960,2982,0.0034,3689.4286,38.5529,33.4143,34.3028,25.8958,0.023,38.5529,33.4007,700,0.0057,3615,3580,3580,3683,0.2103,38.3474,3829,3829,0.0023,678,149,137,148.786,161,0.0045
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1,0.0062,97,14.0873,28.7976,2114,2130,0.0047,3887.5714,32.6704,27.374,27.4935,17.1815,0.0265,32.6704,25.7134,500,0.0085,3818,3755,3755,3887,0.2009,32.0406,4005,4005,0.003,483,107,97,106.912,116,0.0063
SAT11/random/large/unif-k7-r85-v250-c21250-S977260632-016-UNKNOWN.cnf,1,0.028,35,22.3092,49.3686,21250,21250,0.0117,246.7857,51.9,48.3456,49.2798,21.7877,0.0117,58.624,47.1389,250,0.0026,192,181,159,211,0.251,49.7566,343,782,0.0017,250,41,34,41.2701,48,0.028
SAT11/random/medium/unif-k7-r89-v90-c8010-S1458811765-091.UNKNOWN.cnf,1,0.0778,12,10.4899,31.3407,8010,8010,0.0111,4370,32.0388,31.1107,31.5792,10.596,0.0111,32.0388,30.6339,90,0.0062,4327,4307,4307,4392,0.298,32.0388,4454,4454,0.0047,90,15,12,15.3204,19,0.0778
SAT11/random/medium/unif-k7-r89-v90-c8010-S423984545-074.UNKNOWN.cnf,1,0.0778,12,10.5721,30.9765,8010,8010,0.0111,4391.75,31.4092,31.017,31.3231,10.5939,0.0111,31.4092,30.1569,90,0.0074,4328,4292,4292,4406,0.2862,31.4092,4541,4541,0.0052,90,15,12,15.3338,19,0.0778
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1940049314-069.SATISFIABLE.cnf,1,0.0056,108,13.8397,29.9457,2328,2343,0.0043,3807.2857,34.0454,27.6306,29.2033,16.7774,0.0288,34.0454,26.886,550,0.0082,3734,3701,3701,3787,0.2122,32.4933,3945,3945,0.0027,536,118,108,118.447,129,0.0057
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S20037494-023.SATISFIABLE.cnf,1,0.05,16,8.1858,23.3902,2130,2130,0.0437,4311,24.2407,22.9014,23.2037,9.0652,0.0465,24.2407,22.8858,100,0.0141,4282,4262,4262,4316,0.2605,24.122,4354,4354,0.0091,100,20,16,20.0902,24,0.05
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S436871389-051.SATISFIABLE.cnf,1,0.04,20,9.1173,27.7354,2662,2662,0.0417,4223.1429,29.5831,27.0441,27.627,10.3031,0.0466,29.5831,26.562,125,0.0128,4169,4164,4164,4195,0.2498,28.252,4326,4326,0.0078,125,25,20,24.9543,30,0.04
SAT11/random/medium/unif-k7-r89-v80-c7120-S153059456-076.SATISFIABLE.cnf,1,0.0875,10,9.6618,28.6242,7120,7120,0.0111,4397.4,28.8933,28.5287,28.6082,9.8712,0.0111,28.8933,28.3392,80,0.0074,4360,4316,4316,4366,0.2933,28.7514,4555,4555,0.0058,80,14,10,13.6103,17,0.0875
SAT11/random/medium/unif-k7-r89-v60-c5340-S1583005701-053.SATISFIABLE.cnf,1,0.1167,8,7.242,22.7836,5340,5340,0.011,4508,23.1289,22.6499,22.7725,7.6448,0.011,23.1289,22.4635,60,0.0109,4461,4421,4421,4529,0.3277,22.9035,4594,4594,0.0078,60,10,8,10.5415,14,0.1167
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1836400953-011.UNKNOWN.cnf,1,0.0333,24,11.4302,31.42,3195,3195,0.0407,4175.5714,33.2484,30.5654,31.3919,12.542,0.0463,33.2484,29.7025,150,0.01,4103,4098,4098,4122,0.2425,32.0484,4335,4335,0.0062,150,30,24,29.7213,35,0.0333
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S525505471-054-UNKNOWN.cnf,1,0.0002,0,508,68.3166,83408,84000,0,8.6495,85.4,57.8889,67.3333,1993.2,0.0008,107,51.25,20000,0.0002,6,5,3,8,1.3249,77,14,23,0.0001,19487,4288.5,4188,4279.5,4320,0.0002
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S677627694-051-UNKNOWN.cnf,1,0.0003,2086,211.05,54.5401,41704,42000,0,18.9138,66.6667,48.3,52.8276,247.647,0.0018,86.4,42.6667,10000,0.0005,14,11,9,18,0.1978,61,29,42,0.0002,9738,2129,2076,2027.3,2170,0.0003
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S735137557-045.SATISFIABLE.cnf,1,0.0051,119,15.5496,32.055,2544,2556,0.0039,3819.2857,34.9217,31.0642,32.1982,19.4681,0.0236,34.9217,30.0062,600,0.0059,3755,3630,3630,3802,0.215,32.326,4008,4008,0.0025,587,130,119,129.967,141,0.0052
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1116496771-020.SATISFIABLE.cnf,1,0.0333,24,11.5634,31.7705,3195,3195,0.0401,4174.5714,34.347,30.5198,31.4145,12.68,0.046,34.347,30.1514,150,0.011,4094,4089,4089,4136,0.2371,32.8145,4389,4389,0.006,150,30,24,29.7261,35,0.0333
SAT11/random/medium/unif-k7-r89-v60-c5340-S614849838-039.UNKNOWN.cnf,1,0.1167,8,7.4636,22.9208,5340,5340,0.011,4506.2,23.4932,22.8044,22.8186,7.9314,0.011,23.4932,22.4852,60,0.0109,4478,4464,4464,4487,0.3195,23.0027,4603,4603,0.0073,60,10,8,10.4431,13,0.1167
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1,0.0001,10567,1790.33,99.8759,208528,210000,0,2.7033,156,72.8,93.3333,2075,0.0004,255,59.6,50000,0.0001,1,1,1,2,0,118,5,8,0,48710,10658,10614,10650.3,10658,0.0001
SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf,1,0.1167,8,7.3822,22.8636,5340,5340,0.011,4521.4,23.274,22.7422,22.8706,7.8043,0.011,23.274,22.5229,60,0.011,4485,4472,4472,4520,0.3202,22.9084,4609,4609,0.0079,60,10,8,10.4559,13,0.1167
SAT11/random/large/unif-k7-r85-v200-c17000-S72668411-025-UNKNOWN.cnf,1,0.035,28,18.0451,56.914,17000,17000,0.0117,3774,57.9055,56.7825,56.7964,17.9329,0.0117,57.9055,56.1715,200,0.0031,3719,3640,3640,3854,0.2578,57.9055,3883,3883,0.0023,200,33,28,33.3663,39,0.035
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1091905403-047-UNKNOWN.cnf,1,0.0003,2106,200.476,52.396,41730,42000,0.0001,18.2087,64.4,46.3636,52.2308,278.188,0.0019,80.6875,40.9,10000,0.0005,14,12,9,18,0.1374,57.6842,25,35,0.0002,9756,2133,2097,2032.14,2158,0.0003
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1508981094-051.UNKNOWN.cnf,1,0.0667,12,6.4296,18.9715,1597,1597,0.0457,4393.8571,19.8551,18.5726,18.7938,7.4321,0.0463,19.8551,18.3645,75,0.0188,4365,4305,4305,4408,0.2655,19.4458,4457,4457,0.0126,75,15,12,15.1962,19,0.0667
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1781430408-009-UNKNOWN.cnf,1,0.0006,1038,89.5857,42.2061,20901,21000,0.0004,47.3097,47.1081,39.7,42.2353,153.359,0.0033,55,36.9412,5000,0.0009,37,33,23,42,0.5637,44.4528,67,123,0.0003,4894,1064,1040,1067.24,1095,0.0006
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1499315720-089.SATISFIABLE.cnf,1,0.0333,24,10.9476,31.764,3195,3195,0.0401,4157,33.8752,30.8556,31.2691,12.0462,0.046,33.8752,30.2136,150,0.0091,4077,4047,4047,4087,0.2448,33.2699,4352,4352,0.006,150,30,24,29.8267,35,0.0333
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S831119356-083.SATISFIABLE.cnf,1,0.0062,97,15.3626,27.6969,2116,2130,0.0047,3889.5714,30.4406,26.9931,27.3732,19.114,0.0241,30.4406,24.8242,500,0.0085,3832,3776,3776,3869,0.2042,29.5889,4045,4045,0.003,486,107,97,106.866,117,0.0063
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1468528501-076.SATISFIABLE.cnf,1,0.0051,118,16.9373,31.8895,2543,2556,0.0039,3789.5714,34.6451,30.4691,31.2469,20.9065,0.0204,34.6451,30.095,600,0.0071,3743,3654,3654,3756,0.2131,33.6197,3949,3949,0.0026,585,129,118,129.169,140,0.0052
SAT11/random/medium/unif-k7-r89-v50-c4450-S675112162-053.SATISFIABLE.cnf,1,0.14,6,6.3101,19.7501,4450,4450,0.011,4563.4,20.0175,19.5996,19.7841,6.8169,0.011,20.0175,19.5414,50,0.0112,4526,4520,4520,4553,0.338,19.8076,4619,4619,0.0081,50,9,6,8.9099,12,0.14
SAT11/random/large/unif-k5-r20-v2000-c40000-S656892101-075-UNKNOWN.cnf,1,0.0025,360,84.4878,73.0454,40000,40000,0.0057,17.5082,88.5,64.4737,72.1333,113.588,0.0124,108.3684,58.5556,2000,0.0009,15,13,10,17,0.4483,80.1875,22,39,0.0005,2000,380.5,357,376.122,402,0.0025
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S419010076-063-UNKNOWN.cnf,1,0.0001,7403,3701.6,93.5268,146006,147000,0,4.1875,147.5,64.5,86.5,1750.5,0.0006,254,53.1667,35000,0.0002,3,2,1,4,0.8498,112,7,9,0,34086,7399,0,5927.2,7417,0.0001
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1223020224-097.UNKNOWN.cnf,1,0.0101,58,9.8276,19.825,1274,1278,0.0078,4029.8571,21.7638,19.2026,19.4035,11.9588,0.0455,21.7638,17.8897,300,0.0133,3968,3955,3955,3999,0.2038,21.4165,4153,4153,0.0051,296,66,58,65.7347,73,0.0102
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1750722942-074.UNKNOWN.cnf,1,0.0667,12,6.3944,19.0053,1597,1597,0.0445,4400,19.6619,18.6155,19.0843,7.375,0.0463,19.6619,18.4107,75,0.02,4357,4349,4349,4417,0.2699,19.4331,4451,4451,0.0128,75,15,12,15.2299,19,0.0667
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1734827769-099.UNKNOWN.cnf,1,0.0051,120,17.2639,32.3324,2548,2556,0.0035,3818,36.5753,31.0944,31.5922,21.4197,0.0228,36.5753,30.706,600,0.0071,3732,3730,3730,3796,0.2076,32.5482,3998,3998,0.0025,590,131,120,130.724,142,0.0051
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S926207202-053-UNKNOWN.cnf,1,0.0001,6341,681,77.8833,125199,126000,0,5.8587,105.7143,59.8333,74.2,824.5,0.0007,149.5,52.6667,30000,0.0003,4,3,1,5,0.1516,90.8333,10,18,0.0001,29259,6332,6325,6359.6,6358,0.0001
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1760258375-046.UNKNOWN.cnf,1,0.05,16,8.647,23.6382,2130,2130,0.0441,4329.4286,24.4803,23.1551,23.5744,9.514,0.0465,24.4803,22.9735,100,0.0127,4269,4267,4267,4305,0.2567,24.4636,4441,4441,0.0089,100,20,16,19.8492,24,0.05
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S466707249-079.SATISFIABLE.cnf,1,0.0047,129,17.3368,34.5868,2756,2769,0.0029,3780.5714,39.2316,32.6407,33.4609,22.283,0.0203,39.2316,32.2247,650,0.0058,3735,3666,3666,3760,0.2112,37.4362,3947,3947,0.0023,635,140,129,140.297,152,0.0048
SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,0.004,220,53.6761,62.2647,25000,25000,0.0103,32.9174,72.0526,57.6,61.72,69.6738,0.017,81.6607,53.7333,1250,0.0015,28,24,19,32,0.2287,66.1667,43,57,0.0008,1250,240,224,238.466,253,0.004
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1298436766-097-UNKNOWN.cnf,1,0.0002,0,436.75,70.6967,83430,84000,0,8.7629,93.3333,58.4286,69.375,1643,0.0009,138.25,48.9,20000,0.0002,6,5,3,8,1.0817,80.3571,14,20,0.0001,19534,4244.5,4220,4253,4274,0.0002
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S100095490-071.SATISFIABLE.cnf,1,0.0286,29,12.6459,35.7961,3727,3727,0.0381,4110.5714,38.5553,34.4647,35.7067,13.9908,0.0461,38.5553,33.9469,175,0.008,4023,4014,4014,4067,0.2364,37.4465,4304,4304,0.005,175,35,29,34.7825,41,0.0286
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1,0.0003,2073,153.429,54.7557,41713,42000,0,18.7069,66.5882,48.8333,54.5,311.824,0.0017,87.1538,42.8667,10000,0.0005,14,12,9,17,0.4975,60.64,27,43,0.0002,9745,2129,2081,2130.19,2191,0.0003
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S860541986-078.UNKNOWN.cnf,1,0.0127,46,9.6673,16.9876,1054,1065,0.0114,4099.4286,17.5305,16.463,17.1039,11.5578,0.0493,17.5305,16.0184,250,0.018,4041,4025,4025,4122,0.2039,17.4822,4148,4148,0.0067,237,52,45,52.2684,59,0.013
SAT11/random/medium/unif-k7-r89-v70-c6230-S944754256-018.SATISFIABLE.cnf,1,0.1,9,8.4642,25.5991,6230,6230,0.0111,4473.2,25.8035,25.5212,25.5929,8.8222,0.0111,25.8035,25.422,70,0.0085,4429,4385,4385,4449,0.3174,25.6559,4595,4595,0.0063,70,12,9,12.1134,15,0.1
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S960948361-055.UNKNOWN.cnf,1,0.0048,128,20.0993,33.8186,2749,2769,0.0033,3765,38.3633,31.8847,32.7805,25.6618,0.0211,38.3633,31.1441,650,0.0051,3678,3657,3657,3779,0.2055,37.2278,3944,3944,0.0023,631,138,128,138.776,150,0.0048
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1914191877-004.SATISFIABLE.cnf,1,0.0088,68,9.1994,22.2052,1480,1491,0.0068,3971.2857,24.2411,20.7999,22.2919,11.0254,0.0399,24.2411,20.6679,350,0.0122,3923,3878,3878,3943,0.2092,23.2629,4064,4064,0.0045,339,76,68,76.0319,84,0.009
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S247862791-097.UNKNOWN.cnf,1,0.0061,98,15.7189,27.6489,2119,2130,0.0019,3834.5714,30.0545,26.5278,27.3074,19.9135,0.0241,30.0545,25.7594,500,0.0071,3767,3718,3718,3828,0.1987,29.6946,3981,3981,0.003,488,108,98,107.647,117,0.0062
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1227489160-001.UNKNOWN.cnf,1,0.0667,12,6.5338,18.8305,1597,1597,0.0451,4389.8571,19.9973,18.3321,18.746,7.5089,0.0463,19.9973,18.1881,75,0.0182,4351,4343,4343,4372,0.2718,19.0685,4479,4479,0.0122,75,15,12,15.2032,19,0.0667
SAT11/random/large/unif-k5-r20-v1250-c25000-S936047914-093-UNKNOWN.cnf,1,0.004,222,52.2326,63.9561,25000,25000,0.0098,31.6111,72.931,59,63.8387,67.6692,0.0182,81,56,1250,0.0014,26,23,19,31,0.3232,68.6522,39,75,0.0007,1250,241,227,241.401,256,0.004
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S664770261-061.SATISFIABLE.cnf,1,0.004,151,21.1173,37.9504,3188,3195,0.0031,3105.6667,41.0172,36.8256,37.9122,27.6017,0.0157,41.0172,34.4567,750,0.0044,2983,1894,1894,3333,0.2054,38.2313,3644,3644,0.0021,741,164,151,163.926,176,0.0041
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S752966552-099.SATISFIABLE.cnf,1,0.0286,29,13.0962,35.5536,3727,3727,0.0386,4102.5714,37.5875,34.4101,35.4826,14.4155,0.0456,37.5875,34.2081,175,0.0107,3998,3976,3976,4106,0.2376,36.4054,4247,4247,0.0052,175,34,29,34.5182,40,0.0286
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1,0.0041,150,19.5549,37.5792,3167,3195,0.0032,3551.375,41.0457,36.5333,37.0756,24.8407,0.0186,41.0457,36.1476,750,0.0054,3524,3378,3378,3570,0.2111,39.5803,3676,3676,0.002,731,162,151,161.923,174,0.0042
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S758437099-099-UNKNOWN.cnf,1,0.0001,10536,1955.67,107.8215,208588,210000,0,2.7889,168,71.75,103.5,2703,0.0005,233,62.25,49999,0.0001,1,1,0,2,0,133.3333,5,9,0,48797,10574,10550,10583.7,10574,0.0001
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S2036658259-036.UNKNOWN.cnf,1,0.0044,139,22.32,35.6061,2965,2982,0.0034,3715.2857,39.2369,33.5346,34.6087,28.4829,0.0229,39.2369,33.4806,700,0.0054,3671,3625,3625,3687,0.2046,38.1613,3862,3862,0.0021,685,150,139,149.648,161,0.0044
SAT11/random/medium/unif-k7-r89-v70-c6230-S1254276596-021.UNKNOWN.cnf,1,0.1,9,8.4211,25.6988,6230,6230,0.0111,4458,26.0462,25.4864,25.7723,8.7089,0.0111,26.0462,25.3675,70,0.0087,4413,4373,4373,4424,0.3039,25.8216,4591,4591,0.0062,70,12,9,12.0863,15,0.1
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1787844685-006.SATISFIABLE.cnf,1,0.0333,24,11.1482,31.8496,3195,3195,0.0391,4172.2857,33.7125,30.7095,31.8632,12.307,0.0466,33.7125,30.6684,150,0.0113,4107,4101,4101,4147,0.2437,33.1407,4292,4292,0.0061,150,30,24,29.7294,35,0.0333
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1536900137-053.UNKNOWN.cnf,1,0.0077,77,13.4423,23.7346,1689,1704,0.0059,3955.7143,24.9014,23.1814,23.5809,16.5341,0.0337,24.9014,22.0178,400,0.0118,3880,3852,3852,3951,0.2018,24.7239,4089,4089,0.0038,390,86,78,85.9275,94,0.0078
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,0.0333,24,10.9284,31.6145,3195,3195,0.0401,4162,33.5817,30.5818,31.8568,12.1044,0.0463,33.5817,29.9386,150,0.01,4085,4072,4072,4117,0.2475,32.3145,4370,4370,0.0065,150,30,24,29.8498,35,0.0333
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S808762165-030-UNKNOWN.cnf,1,0.0001,5344,553.833,74.3659,104354,105000,0,6.6263,106.5,60.8571,70.6667,884.667,0.0008,166.5,48.875,25000,0.0002,5,3,2,6,0.619,85.2143,11,15,0.0001,24387,5322,5280,5319.67,5351,0.0001
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1647930270-030.UNKNOWN.cnf,1,0.04,20,9.6016,27.5799,2662,2662,0.0406,4218.7143,29.3087,26.8366,27.7139,10.622,0.0466,29.3087,26.3735,125,0.0113,4132,4128,4128,4174,0.2429,28.0236,4428,4428,0.0073,125,25,20,24.8764,30,0.04
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1163259790-073.UNKNOWN.cnf,1,0.0056,108,16.3257,29.4282,2333,2343,0.0043,3832.4286,32.8709,27.9595,28.6148,20.0593,0.0253,32.8709,26.7708,550,0.0064,3774,3735,3735,3826,0.2078,31.9144,3935,3935,0.0027,538,118,108,118.136,128,0.0056
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1653142431-025.UNKNOWN.cnf,1,0.0333,24,11.4773,31.6895,3195,3195,0.0407,4159.4286,33.6684,30.6463,31.5519,12.6814,0.0466,33.6684,30.5732,150,0.0103,4108,4080,4080,4114,0.2463,32.1007,4306,4306,0.0067,150,30,24,29.6706,35,0.0333
SAT11/random/medium/unif-k7-r89-v90-c8010-S661190852-039.SATISFIABLE.cnf,1,0.0778,12,10.3985,31.0641,8010,8010,0.0111,4382.8,31.5754,30.723,30.9629,10.6089,0.0111,31.5754,30.6607,90,0.0067,4306,4299,4299,4310,0.2909,31.3986,4536,4536,0.0048,90,15,12,15.3666,19,0.0778
