@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC

@DATA
patt/register/inithx/inithx-i-2-31.xml,1,?,?,?,?,0.386364
patt/register/inithx/inithx-i-3-05.xml,1,?,?,?,?,1.25
patt/register/inithx/inithx-i-2-15.xml,1,?,?,?,?,0.45
patt/register/inithx/inithx-i-1-05.xml,1,?,?,?,?,1.25
patt/register/inithx/inithx-i-1-20.xml,1,?,?,?,?,0.444444
patt/register/inithx/inithx-i-1-50.xml,1,?,?,?,?,0.375
patt/register/inithx/inithx-i-3-20.xml,1,?,?,?,?,0.444444
patt/register/inithx/inithx-i-2-28.xml,1,?,?,?,?,0.410256
patt/register/inithx/inithx-i-2-20.xml,1,?,?,?,?,0.444444
patt/register/inithx/inithx-i-1-15.xml,1,?,?,?,?,0.45
patt/register/inithx/inithx-i-1-35.xml,1,?,?,?,?,0.38
patt/register/inithx/inithx-i-1-25.xml,1,?,?,?,?,0.4
patt/register/inithx/inithx-i-2-29.xml,1,?,?,?,?,0.390244
patt/register/inithx/inithx-i-3-29.xml,1,?,?,?,?,0.390244
patt/register/inithx/inithx-i-3-28.xml,1,?,?,?,?,0.410256
patt/register/inithx/inithx-i-2-25.xml,1,?,?,?,?,0.4
patt/register/inithx/inithx-i-2-10.xml,1,?,?,?,?,0.583333
patt/sgb/miles/miles1000-25.xml,1,?,?,?,?,0.4
patt/sgb/miles/miles750-20.xml,1,?,?,?,?,0.444444
patt/sgb/miles/miles750-30.xml,1,?,?,?,?,0.404762
patt/sgb/miles/miles750-5.xml,1,?,?,?,?,1.25
patt/sgb/miles/miles750-31.xml,1,?,?,?,?,0.386364
patt/sgb/miles/miles1500-20.xml,1,?,?,?,?,0.444444
patt/sgb/miles/miles1500-73.xml,1,?,?,?,?,0.35514
patt/sgb/miles/miles250-6.xml,1,?,?,?,?,1.944325
patt/sgb/miles/miles1500-40.xml,1,?,?,?,?,0.385965
patt/sgb/miles/miles500-19.xml,1,?,?,?,?,0.426076
patt/sgb/miles/miles1000-38.xml,1,?,?,?,?,0.388889
patt/sgb/miles/miles750-15.xml,1,?,?,?,?,0.45
patt/sgb/miles/miles500-20.xml,1,?,?,?,?,0.445699
patt/sgb/miles/miles500-15.xml,1,?,?,?,?,0.453976
patt/sgb/miles/miles1000-20.xml,1,?,?,?,?,0.444444
patt/sgb/miles/miles1500-50.xml,1,?,?,?,?,0.375
patt/sgb/miles/miles1000-42.xml,1,0,10,6.480741,6.480741,0.383333
patt/sgb/miles/miles500-18.xml,1,?,?,?,?,0.459759
patt/sgb/miles/miles250-7.xml,1,?,?,?,?,1.152318
patt/sgb/miles/miles1500-71.xml,1,?,?,?,?,0.355769
patt/sgb/miles/miles750-25.xml,1,?,?,?,?,0.4
patt/sgb/miles/miles750-28.xml,1,?,?,?,?,0.410256
patt/sgb/miles/miles1500-55.xml,1,?,?,?,?,0.3625
patt/sgb/miles/miles1500-30.xml,1,?,?,?,?,0.404762
patt/sgb/miles/miles500-10.xml,1,?,?,?,?,0.586432
patt/sgb/miles/miles500-5.xml,1,?,?,?,?,1.272189
patt/sgb/miles/miles1000-41.xml,1,?,?,?,?,0.372881
patt/sgb/miles/miles750-29.xml,1,?,?,?,?,0.390244
patt/sgb/miles/miles250-8.xml,1,?,?,?,?,1.06044
patt/sgb/miles/miles1000-5.xml,1,?,?,?,?,1.25
patt/sgb/miles/miles1000-30.xml,1,?,?,?,?,0.404762
patt/sgb/miles/miles1500-65.xml,1,?,?,?,?,0.357895
patt/sgb/miles/miles1000-35.xml,1,?,?,?,?,0.38
patt/sgb/miles/miles1000-40.xml,1,?,?,?,?,0.385965
patt/sgb/miles/miles750-10.xml,1,?,?,?,?,0.583333
patt/sgb/miles/miles1000-15.xml,1,?,?,?,?,0.45
patt/sgb/miles/miles1500-72.xml,1,?,?,?,?,0.361905
patt/sgb/miles/miles1500-10.xml,1,?,?,?,?,0.583333
patt/sgb/miles/miles1000-10.xml,1,?,?,?,?,0.583333
patt/sgb/miles/miles1000-39.xml,1,?,?,?,?,0.375
patt/sgb/miles/miles1500-70.xml,1,?,?,?,?,0.362745
patt/sgb/miles/miles1500-60.xml,1,?,?,?,?,0.367816
patt/sgb/queen/queen14-14-16.xml,1,0,10,4,4,0.47619
patt/sgb/queen/queen13-13-13.xml,1,0,10,3.605551,3.605551,0.470588
patt/sgb/queen/queen11-11-10.xml,1,?,?,?,?,0.583333
patt/sgb/queen/queen8-12-12.xml,1,0,10,3.464102,3.464102,0.533333
patt/sgb/queen/queen8-8-9.xml,1,0,10,3,3,0.545455
patt/sgb/queen/queen12-12-11.xml,1,?,?,?,?,0.5
patt/sgb/queen/queen10-10-12.xml,1,0,10,3.464102,3.464102,0.533333
patt/sgb/queen/queen10-10-9.xml,1,?,?,?,?,0.545455
patt/sgb/queen/queen12-12-13.xml,1,0,10,3.605551,3.605551,0.470588
patt/sgb/queen/queen11-11-12.xml,1,0,10,3.464102,3.464102,0.533333
patt/sgb/queen/queen16-16-18.xml,1,0,10,4.242641,4.242641,0.458333
patt/sgb/queen/queen14-14-14.xml,1,0,10,3.741657,3.741657,0.5
patt/sgb/queen/queen5-5-4.xml,1,?,?,?,?,1.333333
patt/sgb/queen/queen13-13-12.xml,1,?,?,?,?,0.533333
patt/sgb/queen/queen13-13-14.xml,1,0,10,3.741657,3.741657,0.5
patt/sgb/queen/queen8-12-11.xml,1,?,?,?,?,0.5
patt/sgb/queen/queen11-11-9.xml,1,?,?,?,?,0.545455
patt/sgb/queen/queen12-12-14.xml,1,0,10,3.741657,3.741657,0.5
patt/sgb/queen/queen16-16-15.xml,1,?,?,?,?,0.45
patt/sgb/queen/queen13-13-11.xml,1,?,?,?,?,0.5
patt/sgb/queen/queen14-14-13.xml,1,?,?,?,?,0.470588
patt/sgb/queen/queen14-14-15.xml,1,0,10,3.872983,3.872983,0.45
patt/sgb/queen/queen14-14-12.xml,1,?,?,?,?,0.533333
patt/sgb/queen/queen10-10-10.xml,1,0,10,3.162278,3.162278,0.583333
patt/sgb/queen/queen9-9-10.xml,1,0,10,3.162278,3.162278,0.583333
patt/sgb/queen/queen15-15-17.xml,1,0,10,4.123106,4.123106,0.434783
patt/sgb/queen/queen7-7-6.xml,1,?,?,?,?,1.2
patt/sgb/queen/queen8-8-8.xml,1,0,10,2.828427,2.828427,0.666667
patt/sgb/queen/queen9-9-8.xml,1,?,?,?,?,0.666667
patt/sgb/queen/queen13-13-10.xml,1,?,?,?,?,0.583333
patt/sgb/queen/queen16-16-17.xml,1,0,10,4.123106,4.123106,0.434783
patt/sgb/queen/queen6-6-6.xml,1,?,?,?,?,1.2
patt/sgb/queen/queen12-12-12.xml,1,0,10,3.464102,3.464102,0.533333
patt/sgb/queen/queen15-15-13.xml,1,?,?,?,?,0.470588
patt/sgb/queen/queen8-12-8.xml,1,?,?,?,?,0.666667
patt/sgb/queen/queen15-15-15.xml,1,0,10,3.872983,3.872983,0.45
patt/sgb/queen/queen8-12-10.xml,1,?,?,?,?,0.583333
patt/sgb/queen/queen11-11-8.xml,1,?,?,?,?,0.666667
patt/sgb/queen/queen9-9-9.xml,1,0,10,3,3,0.545455
patt/sgb/queen/queen7-7-7.xml,1,?,?,?,?,0.625
patt/sgb/queen/queen16-16-16.xml,1,0,10,4,4,0.47619
patt/sgb/queen/queen15-15-14.xml,1,?,?,?,?,0.5
patt/sgb/queen/queen15-15-16.xml,1,0,10,4,4,0.47619
patt/sgb/queen/queen16-16-14.xml,1,?,?,?,?,0.5
patt/sgb/queen/queen12-12-10.xml,1,?,?,?,?,0.583333
patt/sgb/queen/queen5-5-5.xml,1,?,?,?,?,1.25
patt/sgb/queen/queen11-11-11.xml,1,0,10,3.316625,3.316625,0.5
patt/sgb/queen/queen6-6-7.xml,1,?,?,?,?,0.625
patt/sgb/queen/queen10-10-8.xml,1,?,?,?,?,0.666667
patt/sgb/queen/queen10-10-11.xml,1,0,10,3.316625,3.316625,0.5
patt/sgb/book/huck-5.xml,1,?,?,?,?,1.973214
patt/sgb/book/jean-7.xml,1,?,?,?,?,1.72752
patt/sgb/book/homer-11.xml,1,?,?,?,?,2.682119
patt/sgb/book/david-10.xml,1,?,?,?,?,0.83871
patt/sgb/book/jean-10.xml,1,?,?,?,?,1.430233
patt/sgb/book/homer-8.xml,1,?,?,?,?,3.180451
patt/sgb/book/anna-9.xml,1,?,?,?,?,1.389002
patt/sgb/book/homer-5.xml,1,?,?,?,?,5.154982
patt/sgb/book/david-9.xml,1,?,?,?,?,0.898588
patt/sgb/book/huck-10.xml,1,?,?,?,?,1.067647
patt/sgb/book/anna-11.xml,1,?,?,?,?,1.280094
patt/sgb/book/anna-10.xml,1,?,?,?,?,1.387978
patt/sgb/book/anna-8.xml,1,?,?,?,?,1.539877
patt/sgb/book/huck-11.xml,1,?,?,?,?,0.967089
patt/sgb/book/huck-8.xml,1,?,?,?,?,1.180747
patt/sgb/book/homer-10.xml,1,?,?,?,?,2.902475
patt/sgb/book/anna-5.xml,1,?,?,?,?,2.674556
patt/sgb/book/huck-9.xml,1,?,?,?,?,1.03231
patt/sgb/book/jean-9.xml,1,?,?,?,?,1.522158
patt/sgb/book/homer-13.xml,1,?,?,?,?,2.570511
patt/sgb/book/david-11.xml,1,?,?,?,?,0.787671
patt/sgb/book/homer-12.xml,1,?,?,?,?,2.747948
patt/sgb/book/david-8.xml,1,?,?,?,?,1.05836
patt/sgb/book/jean-8.xml,1,?,?,?,?,1.704918
patt/sgb/book/david-5.xml,1,?,?,?,?,1.816547
patt/sgb/book/jean-5.xml,1,?,?,?,?,2.85
patt/sgb/games/games120-7.xml,1,?,?,?,?,0.625
patt/sgb/games/games120-5.xml,1,?,?,?,?,1.25
patt/sgb/games/games120-8.xml,1,?,?,?,?,0.666667
patt/sgb/games/games120-9.xml,1,?,?,?,?,0.545455
patt/school/school1-13.xml,1,?,?,?,?,0.504847
patt/school/school1-nsh-13.xml,1,?,?,?,?,0.508916
patt/school/school1-14.xml,1,?,?,?,?,0.534091
patt/school/school1-16.xml,1,?,?,?,?,0.509422
patt/school/school1-15.xml,1,?,?,?,?,0.483327
patt/school/school1-nsh-15.xml,1,0,10,3.872983,3.872983,0.487179
patt/school/school1-nsh-14.xml,1,?,?,?,?,0.537615
patt/school/school1-nsh-12.xml,1,?,?,?,?,0.572344
patt/mknap/mknap-1-4.xml,1,?,?,?,?,?
patt/mknap/mknap-1-3.xml,1,?,?,?,?,?
patt/mknap/mknap-1-5.xml,1,?,?,?,?,?
patt/mknap/mknap-1-2.xml,1,?,?,?,?,?
patt/mknap/mknap-1-6.xml,1,0,0,1.414214,1.414214,?
patt/mknap/mknap-1-0.xml,1,?,?,?,?,?
patt/cjss/ft06x2-55.xml,1,0,20,7.483315,7.432804,?
patt/cjss/ft06x2-54.xml,1,?,?,?,?,?
patt/cjss/ft06x3-55.xml,1,0,20,7.483315,7.449524,?
patt/cjss/la04x3-570.xml,1,0,20,23.895606,23.816489,?
patt/cjss/la04x2-572.xml,1,0,20,23.937418,23.818829,?
patt/cjss/la03x2-593.xml,1,0,20,24.372115,24.251365,?
patt/cjss/ft10x3-838.xml,1,0,20,28.965497,28.917399,?
patt/cjss/la03x3-590.xml,1,0,20,24.310492,24.229996,?
patt/cjss/ft10x2-837.xml,1,0,20,28.94823,28.876215,?
patt/cjss/ft06x3-54.xml,1,0,20,7.416198,7.382722,?
patt/myciel/myciel7-6.xml,1,0,10,2.44949,2.44949,1.2
patt/myciel/myciel4-5.xml,1,?,?,?,?,1.25
patt/myciel/myciel6-5.xml,1,0,10,2.236068,2.236068,1.25
patt/myciel/myciel7-5.xml,1,0,10,2.236068,2.236068,1.25
patt/myciel/myciel4-4.xml,1,?,?,?,?,1.333333
patt/myciel/myciel3-3.xml,1,?,?,?,?,2.235294
patt/myciel/myciel7-8.xml,1,?,?,?,?,0.666667
patt/myciel/myciel3-4.xml,1,?,?,?,?,1.75
patt/myciel/myciel7-4.xml,1,?,?,?,?,1.333333
patt/myciel/myciel5-6.xml,1,?,?,?,?,1.2
patt/myciel/myciel7-7.xml,1,0,10,2.645751,2.645751,0.625
patt/myciel/myciel6-6.xml,1,0,10,2.44949,2.44949,1.2
patt/myciel/myciel6-7.xml,1,?,?,?,?,0.625
patt/myciel/myciel5-4.xml,1,?,?,?,?,1.333333
patt/myciel/myciel5-5.xml,1,0,10,2.236068,2.236068,1.25
patt/myciel/myciel6-4.xml,1,?,?,?,?,1.333333
patt/tdsp/C3-2-31.xml,1,0,5,7.81025,5.565746,?
patt/tdsp/C2-2-15.xml,1,25.714286,168.571429,6.403124,4.379705,?
patt/tdsp/C7-1-240.xml,1,0,0.80402,15.524175,11.585058,?
patt/tdsp/C1-1-20.xml,1,23.684211,158.421053,4.582576,3.757659,?
patt/tdsp/C1-2-21.xml,1,?,?,?,?,?
patt/tdsp/C1-1-21.xml,1,23.684211,158.421053,4.690416,3.8,?
patt/tdsp/C6-1-121.xml,1,0,1.6,11.045361,8.238551,?
patt/tdsp/C3-2-30.xml,1,0,5,7.81025,5.536396,?
patt/tdsp/C2-2-16.xml,1,25.714286,168.571429,6.403124,4.416616,?
patt/tdsp/C7-2-240.xml,1,0,0.8,15.524175,11.585157,?
patt/tdsp/C2-3-16.xml,1,25.714286,168.571429,6.403124,4.416616,?
patt/tdsp/C5-3-91.xml,1,0,2.105263,9.591663,7.155987,?
patt/tdsp/C3-1-31.xml,1,0,5.16129,7.81025,5.563586,?
patt/tdsp/C5-3-90.xml,1,0,2.105263,9.539392,7.13287,?
patt/tdsp/C4-3-60.xml,1,0,3.076923,7.81025,6.386857,?
patt/tdsp/C1-3-21.xml,1,?,?,?,?,?
patt/tdsp/C2-3-15.xml,1,25.714286,168.571429,6.403124,4.379705,?
patt/tdsp/C5-2-91.xml,1,0,2.105263,9.591663,7.155987,?
patt/tdsp/C7-1-241.xml,1,0,0.80402,15.556349,11.599386,?
patt/tdsp/C4-2-61.xml,1,0,3.076923,7.874008,6.412551,?
patt/tdsp/C3-3-31.xml,1,0,5.16129,7.81025,5.563586,?
patt/tdsp/C5-1-90.xml,1,0,2.105263,9.539392,7.13287,?
patt/tdsp/C6-1-120.xml,1,0,1.6,11,8.218434,?
patt/tdsp/C6-2-121.xml,1,0,1.6,11.045361,8.238551,?
patt/tdsp/C5-2-90.xml,1,0,2.105263,9.539392,7.13287,?
patt/tdsp/C1-2-20.xml,1,24,160,4.582576,3.761774,?
patt/tdsp/C7-3-240.xml,1,0,0.80402,15.524175,11.585058,?
patt/tdsp/C3-3-30.xml,1,0,5.16129,7.81025,5.534249,?
patt/tdsp/C4-3-61.xml,1,0,3.076923,7.874008,6.412551,?
patt/tdsp/C6-3-120.xml,1,0,1.6,11,8.218434,?
patt/tdsp/C7-2-241.xml,1,0,0.8,15.556349,11.599485,?
patt/tdsp/C4-1-61.xml,1,0,3.076923,7.874008,6.412551,?
patt/tdsp/C7-3-241.xml,1,0,0.80402,15.556349,11.599386,?
patt/tdsp/C4-2-60.xml,1,0,3.076923,7.81025,6.386857,?
patt/tdsp/C1-3-20.xml,1,23.684211,158.421053,4.582576,3.757659,?
patt/tdsp/C2-1-16.xml,1,25.714286,168.571429,6.403124,4.416616,?
patt/tdsp/C2-1-15.xml,1,25.714286,168.571429,6.403124,4.379705,?
patt/tdsp/C3-1-30.xml,1,0,5.16129,7.81025,5.534249,?
patt/tdsp/C6-2-120.xml,1,0,1.6,11,8.218434,?
patt/tdsp/C4-1-60.xml,1,0,3.076923,7.81025,6.386857,?
patt/tdsp/C5-1-91.xml,1,0,2.105263,9.591663,7.155987,?
patt/tdsp/C6-3-121.xml,1,0,1.6,11.045361,8.238551,?
patt/bqwh-18-141_glb/bqwh-18-141-97_glb.xml,1,?,?,?,?,1.34626
patt/bqwh-18-141_glb/bqwh-18-141-17_glb.xml,1,?,?,?,?,1.517751
patt/bqwh-18-141_glb/bqwh-18-141-38_glb.xml,1,?,?,?,?,1.349081
patt/bqwh-18-141_glb/bqwh-18-141-53_glb.xml,1,?,?,?,?,1.502564
patt/bqwh-18-141_glb/bqwh-18-141-54_glb.xml,1,?,?,?,?,1.334171
patt/bqwh-18-141_glb/bqwh-18-141-9_glb.xml,1,?,?,?,?,1.466851
patt/bqwh-18-141_glb/bqwh-18-141-29_glb.xml,1,?,?,?,?,1.489362
patt/bqwh-18-141_glb/bqwh-18-141-28_glb.xml,1,?,?,?,?,1.53719
patt/bqwh-18-141_glb/bqwh-18-141-4_glb.xml,1,?,?,?,?,1.426667
patt/bqwh-18-141_glb/bqwh-18-141-23_glb.xml,1,?,?,?,?,1.360104
patt/bqwh-18-141_glb/bqwh-18-141-79_glb.xml,1,?,?,?,?,1.369748
patt/bqwh-18-141_glb/bqwh-18-141-69_glb.xml,1,?,?,?,?,1.37037
patt/bqwh-18-141_glb/bqwh-18-141-50_glb.xml,1,?,?,?,?,1.332468
patt/bqwh-18-141_glb/bqwh-18-141-35_glb.xml,1,?,?,?,?,1.425414
patt/bqwh-18-141_glb/bqwh-18-141-14_glb.xml,1,?,?,?,?,1.401639
patt/bqwh-18-141_glb/bqwh-18-141-37_glb.xml,1,?,?,?,?,1.39071
patt/bqwh-18-141_glb/bqwh-18-141-15_glb.xml,1,?,?,?,?,1.408719
patt/bqwh-18-141_glb/bqwh-18-141-25_glb.xml,1,?,?,?,?,1.38587
patt/bqwh-18-141_glb/bqwh-18-141-7_glb.xml,1,?,?,?,?,1.425474
patt/bqwh-18-141_glb/bqwh-18-141-39_glb.xml,1,?,?,?,?,1.389646
patt/bqwh-18-141_glb/bqwh-18-141-73_glb.xml,1,?,?,?,?,1.420779
patt/bqwh-18-141_glb/bqwh-18-141-98_glb.xml,1,?,?,?,?,1.362162
patt/bqwh-18-141_glb/bqwh-18-141-45_glb.xml,1,?,?,?,?,1.418421
patt/bqwh-18-141_glb/bqwh-18-141-80_glb.xml,1,?,?,?,?,1.376344
patt/bqwh-18-141_glb/bqwh-18-141-48_glb.xml,1,?,?,?,?,1.324251
patt/bqwh-18-141_glb/bqwh-18-141-87_glb.xml,1,?,?,?,?,1.412214
patt/bqwh-18-141_glb/bqwh-18-141-64_glb.xml,1,?,?,?,?,1.329923
patt/bqwh-18-141_glb/bqwh-18-141-33_glb.xml,1,?,?,?,?,1.617021
patt/bqwh-18-141_glb/bqwh-18-141-21_glb.xml,1,?,?,?,?,1.347709
patt/bqwh-18-141_glb/bqwh-18-141-5_glb.xml,1,?,?,?,?,1.458445
patt/bqwh-18-141_glb/bqwh-18-141-51_glb.xml,1,?,?,?,?,1.316583
patt/bqwh-18-141_glb/bqwh-18-141-16_glb.xml,1,?,?,?,?,1.64497
patt/bqwh-18-141_glb/bqwh-18-141-18_glb.xml,1,?,?,?,?,1.304843
patt/bqwh-18-141_glb/bqwh-18-141-24_glb.xml,1,?,?,?,?,1.324324
patt/bqwh-18-141_glb/bqwh-18-141-86_glb.xml,1,?,?,?,?,1.437995
patt/bqwh-18-141_glb/bqwh-18-141-65_glb.xml,1,?,?,?,?,1.497076
patt/bqwh-18-141_glb/bqwh-18-141-71_glb.xml,1,?,?,?,?,1.424324
patt/bqwh-18-141_glb/bqwh-18-141-30_glb.xml,1,?,?,?,?,1.381313
patt/bqwh-18-141_glb/bqwh-18-141-61_glb.xml,1,?,?,?,?,1.346253
patt/bqwh-18-141_glb/bqwh-18-141-55_glb.xml,1,?,?,?,?,1.336111
patt/bqwh-18-141_glb/bqwh-18-141-62_glb.xml,1,?,?,?,?,1.413514
patt/bqwh-18-141_glb/bqwh-18-141-89_glb.xml,1,?,?,?,?,1.371429
patt/bqwh-18-141_glb/bqwh-18-141-66_glb.xml,1,?,?,?,?,1.339474
patt/bqwh-18-141_glb/bqwh-18-141-77_glb.xml,1,?,?,?,?,1.467532
patt/bqwh-18-141_glb/bqwh-18-141-81_glb.xml,1,?,?,?,?,1.380435
patt/bqwh-18-141_glb/bqwh-18-141-8_glb.xml,1,?,?,?,?,1.388601
patt/bqwh-18-141_glb/bqwh-18-141-41_glb.xml,1,?,?,?,?,1.367123
patt/bqwh-18-141_glb/bqwh-18-141-60_glb.xml,1,?,?,?,?,1.430079
patt/bqwh-18-141_glb/bqwh-18-141-72_glb.xml,1,?,?,?,?,1.455882
patt/bqwh-18-141_glb/bqwh-18-141-26_glb.xml,1,?,?,?,?,1.302452
patt/bqwh-18-141_glb/bqwh-18-141-67_glb.xml,1,?,?,?,?,1.429363
patt/bqwh-18-141_glb/bqwh-18-141-75_glb.xml,1,?,?,?,?,1.477528
patt/bqwh-18-141_glb/bqwh-18-141-70_glb.xml,1,?,?,?,?,1.385224
patt/bqwh-18-141_glb/bqwh-18-141-82_glb.xml,1,?,?,?,?,1.360743
patt/bqwh-18-141_glb/bqwh-18-141-43_glb.xml,1,?,?,?,?,1.395522
patt/bqwh-18-141_glb/bqwh-18-141-3_glb.xml,1,?,?,?,?,1.317585
patt/bqwh-18-141_glb/bqwh-18-141-90_glb.xml,1,?,?,?,?,1.392045
patt/bqwh-18-141_glb/bqwh-18-141-91_glb.xml,1,?,?,?,?,1.472067
patt/bqwh-18-141_glb/bqwh-18-141-96_glb.xml,1,?,?,?,?,1.445714
patt/bqwh-18-141_glb/bqwh-18-141-56_glb.xml,1,?,?,?,?,1.316489
patt/bqwh-18-141_glb/bqwh-18-141-10_glb.xml,1,?,?,?,?,1.424731
patt/bqwh-18-141_glb/bqwh-18-141-0_glb.xml,1,?,?,?,?,1.366412
patt/bqwh-18-141_glb/bqwh-18-141-74_glb.xml,1,?,?,?,?,1.395735
patt/bqwh-18-141_glb/bqwh-18-141-46_glb.xml,1,?,?,?,?,1.3175
patt/bqwh-18-141_glb/bqwh-18-141-85_glb.xml,1,?,?,?,?,1.351801
patt/bqwh-18-141_glb/bqwh-18-141-92_glb.xml,1,?,?,?,?,1.331671
patt/bqwh-18-141_glb/bqwh-18-141-99_glb.xml,1,?,?,?,?,1.368831
patt/bqwh-18-141_glb/bqwh-18-141-52_glb.xml,1,?,?,?,?,1.342175
patt/bqwh-18-141_glb/bqwh-18-141-76_glb.xml,1,?,?,?,?,1.356546
patt/bqwh-18-141_glb/bqwh-18-141-40_glb.xml,1,?,?,?,?,1.378446
patt/bqwh-18-141_glb/bqwh-18-141-42_glb.xml,1,?,?,?,?,1.358491
patt/bqwh-18-141_glb/bqwh-18-141-44_glb.xml,1,?,?,?,?,1.392473
patt/bqwh-18-141_glb/bqwh-18-141-88_glb.xml,1,?,?,?,?,1.322034
patt/bqwh-18-141_glb/bqwh-18-141-58_glb.xml,1,?,?,?,?,1.495868
patt/bqwh-18-141_glb/bqwh-18-141-31_glb.xml,1,?,?,?,?,1.443069
patt/bqwh-18-141_glb/bqwh-18-141-19_glb.xml,1,?,?,?,?,1.271574
patt/bqwh-18-141_glb/bqwh-18-141-63_glb.xml,1,?,?,?,?,1.31701
patt/bqwh-18-141_glb/bqwh-18-141-2_glb.xml,1,?,?,?,?,1.354005
patt/bqwh-18-141_glb/bqwh-18-141-95_glb.xml,1,?,?,?,?,1.395833
patt/bqwh-18-141_glb/bqwh-18-141-22_glb.xml,1,?,?,?,?,1.311164
patt/bqwh-18-141_glb/bqwh-18-141-20_glb.xml,1,?,?,?,?,1.338061
patt/bqwh-18-141_glb/bqwh-18-141-13_glb.xml,1,?,?,?,?,1.512821
patt/bqwh-18-141_glb/bqwh-18-141-32_glb.xml,1,?,?,?,?,1.442935
patt/bqwh-18-141_glb/bqwh-18-141-57_glb.xml,1,?,?,?,?,1.443478
patt/bqwh-18-141_glb/bqwh-18-141-6_glb.xml,1,?,?,?,?,1.380435
patt/bqwh-18-141_glb/bqwh-18-141-27_glb.xml,1,?,?,?,?,1.429752
patt/bqwh-18-141_glb/bqwh-18-141-68_glb.xml,1,?,?,?,?,1.363874
patt/bqwh-18-141_glb/bqwh-18-141-94_glb.xml,1,?,?,?,?,1.381546
patt/bqwh-18-141_glb/bqwh-18-141-49_glb.xml,1,?,?,?,?,1.338272
patt/bqwh-18-141_glb/bqwh-18-141-78_glb.xml,1,?,?,?,?,1.442897
patt/bqwh-18-141_glb/bqwh-18-141-59_glb.xml,1,?,?,?,?,1.465753
patt/bqwh-18-141_glb/bqwh-18-141-83_glb.xml,1,?,?,?,?,1.505882
patt/bqwh-18-141_glb/bqwh-18-141-47_glb.xml,1,-1,-1,2.44949,1.938779,1.403743
patt/bqwh-18-141_glb/bqwh-18-141-36_glb.xml,1,?,?,?,?,1.436508
patt/bqwh-18-141_glb/bqwh-18-141-93_glb.xml,1,?,?,?,?,1.326027
patt/bqwh-18-141_glb/bqwh-18-141-12_glb.xml,1,?,?,?,?,1.481268
patt/bqwh-18-141_glb/bqwh-18-141-11_glb.xml,1,?,?,?,?,1.439891
patt/bqwh-18-141_glb/bqwh-18-141-34_glb.xml,1,?,?,?,?,1.494382
patt/bqwh-18-141_glb/bqwh-18-141-84_glb.xml,1,-1,-1,2.44949,1.942434,1.36911
patt/super-js/super-js-taillard-20/super-js-taillard-20-4.xml,1,26.429675,46.120556,40.804412,40.187063,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-3.xml,1,26.429675,46.120556,39.673669,39.048495,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-20.xml,1,26.429675,46.120556,41.19466,40.593965,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-13.xml,1,26.429675,46.120556,40.657103,40.047285,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-1.xml,1,26.429675,46.120556,40.779897,40.16936,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-30.xml,1,26.429675,46.120556,39.179076,38.546984,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-29.xml,1,26.429675,46.120556,39.408121,38.749774,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-12.xml,1,26.429675,46.120556,41.315857,40.714156,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-9.xml,1,26.429675,46.120556,40.435133,39.793781,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-26.xml,1,26.429675,46.120556,39.937451,39.30035,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-23.xml,1,26.429675,46.120556,38.66523,38.02348,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-6.xml,1,26.429675,46.120556,40.975602,40.354894,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-14.xml,1,26.429675,46.120556,41.80909,41.206796,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-5.xml,1,26.429675,46.120556,39.974992,39.368325,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-17.xml,1,26.429675,46.120556,42.296572,41.680601,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-7.xml,1,26.429675,46.120556,41.279535,40.648155,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-27.xml,1,26.429675,46.120556,40.236799,39.588793,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-25.xml,1,26.429675,46.120556,38.961519,38.338818,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-21.xml,1,26.429675,46.120556,39.749214,39.122596,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-8.xml,1,26.429675,46.120556,40.410395,39.793153,?
patt/super-js/super-js-taillard-20/super-js-taillard-20-16.xml,1,26.429675,46.120556,41.988094,41.382575,?
