@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC

@DATA
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes3.cnf,1,0.9545,0.9545,0.854,1.913,0.8452,0.1872,0.9545,0.9026,2.6088,0.002,0.6826,64,49.5251,0.0313,32.35,0.0246,0.3167,84.1681,110.8974,0.8501,72.2692,88.8842,0.1503,79.5476,58.0197,0.8996,302680,111.2703,71.3406,0.43,62.8933,305320
./SAT03/handmade/anton/UNSAT/SGI_30_70_29_50_3-dir.shuffled-as.sat03-179.cnf,1,0.9662,0.6839,0.8667,1.8499,0.8676,0.0201,0.9662,0.9407,3.0575,0.0057,0.8557,12.7917,38.5622,0.0345,51.3814,0.069,8.6927,62.8092,73.4231,0.8785,60.8797,62.3485,0.8232,61.7365,39.8818,0.8791,72530,75.1043,57.7585,0.3331,56.4427,73400
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes2.cnf,1,0.9534,0.9534,0.8507,1.8787,0.8443,0.1901,0.9534,0.9244,2.6106,0.0021,0.6855,54.5294,45.0726,0.0323,117.045,0.0258,3.5914,81.3062,99.0857,0.8472,72.7869,89.8909,0.1573,78.7573,55.0073,0.8948,264031,101.325,71.6885,0.365,68.4091,266431
./SAT03/handmade/stanion/hwb/hwb-n28-01-S136611085.shuffled-as.sat03-1627.cnf,1,0.0101,0.3472,0.0019,0.2758,0.4716,2.3058,0.3864,0.9305,0.4636,0.0808,0.0005,4.3166,1.294,0.3939,4.9113,0.053,0.4372,25.7912,27.2656,0.0355,25.3281,26.8132,0.0001,26.1146,0.9748,0.0042,792,27.2656,23.3496,0.0137,23.3496,896
./SAT04/handmade/kexu/frb-0.6/frb80-14-2.used-as.sat04-880.cnf,1,0.9049,0.9049,0.7297,1.1406,0.6055,0.0434,0.9049,0.8301,3.1687,0.0054,0.7129,42.2937,15.5662,0.0769,25.4733,0.024,0.1961,37.0747,46.4036,0.7531,32.6467,41.0766,0.6634,36.4989,17.6076,0.7529,41934,50.2261,29.9594,0.5006,28.7762,43179
./SAT11/crafted/skvortsov/battleship/battleship-10-19-sat.cnf,1,0.8953,0.8953,0.8159,1.377,0.9062,0,0.8953,0.9304,0,0.0199,0.8159,0.3796,2.4202,0,1.4281,0.1,0.567,79.1672,80.9113,0.8159,77.4231,80.9113,0.8159,80.9113,1.8514,0.8159,955,80.9113,77.4231,0.0092,77.4231,955
./SAT11/crafted/skvortsov/automata-synchronization/crn_40_1521_s.cnf,1,0.0069,0.2615,0.0001,0.0581,0.0486,3.149,0.0338,0.1086,0.4093,0.0013,0.0001,455.2,0.2739,1.0245,524.5,0.0001,1.3576,221.2992,390.3691,0.0194,52.2293,390.3691,0,390.3691,0.0733,0.0002,117851,390.3691,52.2293,0.4661,52.2293,123981
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,0.933,0.933,0.7959,1.4728,0.8273,0.019,0.933,0.9285,2.9364,0.0055,0.7867,26.9686,26.9584,0.05,14.3492,0.0433,0.202,69.6119,96.9374,0.8062,54.7514,93.5978,0.7668,60.7071,32.2578,0.8057,60464,96.9374,54.2475,0.9961,54.2475,61409
./SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,0.8333,0.6406,0.5832,0.4472,0.6564,0.0001,0.8333,0.8159,0,0.0104,0.5831,4.663,1.0583,0,8.191,0.0208,0.2183,41.3812,48.069,0.5832,37.8544,45.4828,0.5831,40.7529,0.5353,0.5832,576,48.069,36.883,0.0116,36.883,576
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4231.cnf,1,0,0.0997,0.5467,0.0844,0.3247,0.2112,0,0.4046,3.2331,0.0018,0.4369,170.5,1.9432,0.0024,215.125,0.0031,0.284,33.5881,35.8417,0.593,31.615,34.7821,0.0008,32.6105,0.5048,0.6234,100330,48.2981,30.7762,0.2695,29.7191,100397
./SAT07/crafted/spence/hard/s113-100.cnf,1,0,0.5,0.0033,0,0.8203,1.6635,1,0.9596,0.2557,0.0508,0.0011,1.0868,0.8284,0,2.6353,0.0265,0.5236,17.8746,19.8879,0.0398,17.1418,18.9578,0.0001,17.6593,0.496,0.0143,236,19.8879,16.0966,0.051,16.0966,236
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4232.cnf,1,0,0.0997,0.547,0.083,0.3279,0.2103,0,0.3802,3.2291,0.0018,0.439,160.5,2.2986,0.0021,297.857,0.0031,1.7123,33.379,39.1429,0.5931,31.5249,33.7834,0.0008,32.1018,0.308,0.6231,100378,46.7451,30.2983,0.3535,29.2967,100443
./SAT11/crafted/mosoi/289/289-unsat-6x34.cnf,1,0.0179,0.7545,0.4431,0.5859,0.8153,0.0002,0.0179,0.8942,0,0.0097,0.4431,12.3425,8.9036,0.3333,10.8994,0.0196,5.8433,29.5669,34.1756,0.4431,27.8304,30.6265,0.443,29.2768,8.6829,0.4431,34272,34.9648,27.0681,1.0979,26.1857,35088
./SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0.0789,0.7697,0.6098,0.6149,0.9996,0,0.0789,0.9999,0,0.0395,0.6098,0,3.5405,0.3333,0,0.0833,0,0,0,0.6098,0,0,0.6097,0,3.5426,0.6098,1824,0,0,0,0,2016
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v1820c171155gyes3.cnf,1,0.944,0.944,0.8217,1.6249,0.7524,0.0187,0.944,0.8997,2.8657,0.0041,0.8115,38.71,34.3049,0.0417,24.4557,0.0348,1.4633,57.7609,75.3514,0.8324,48.5296,59.7457,0.7832,53.4921,40.1729,0.8326,109969,89.5787,43.9733,1.0981,42.5825,111739
./SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,0.966,0.7289,0.8654,1.891,0.8909,0.0174,0.966,0.9575,2.9436,0.0062,0.8581,31.0703,38.5468,0.0345,10.6299,0.0769,0.1673,72.4355,95.9874,0.8776,59.6866,76.7643,0.8412,71.627,41.8741,0.8778,64832,95.9874,58.1121,1.087,58.1121,65612
./SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,0.0303,0.7576,0.5015,0.5919,0.9469,0.0001,0.0303,0.9962,0,0.0167,0.5015,0.0046,6.8892,0.3333,0.2455,0.0342,45.3542,33.9,33.9,0.5016,33.9,33.9,0.5015,33.9,6.6585,0.5016,11583,33.9,33.9,0,33.9,12051
./SAT11/crafted/mosoi/289/289-sat-12x14.cnf,1,0.0205,0.7551,0.4585,0.5872,0.8434,0.0002,0.0205,0.9537,0,0.0117,0.4584,0.0411,7.7862,0.3333,0.1187,0.0238,25.4337,34.5636,38.8228,0.4585,30.3044,38.8228,0.4581,38.8228,6.1139,0.4585,24528,38.8228,30.3044,0.03,30.3044,25200
./SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.1112,0.6253,0.6291,1.0846,0.0506,0.3001,0.7744,0.1567,2.8102,0.003,0.4192,1446.37,2.6966,0.004,67.8,0.008,0.0925,36.6051,109.1,0.7896,19.7767,31.2308,0.0101,24.1075,4.0812,0.9148,155623,145.381,16.8137,0.3138,12.9121,155712
./SAT03/handmade/anton/UNSAT/SGI_30_60_29_30_6-dir.shuffled-as.sat03-130.cnf,1,0.98,0.7352,0.9009,1.9496,0.8382,0.015,0.98,0.9515,2.9186,0.005,0.8885,10.5625,36.237,0.0345,9.0432,0.069,0.1678,78.3729,99.9689,0.9061,68.7259,87.3398,0.852,74.378,34.3688,0.9064,69094,99.9689,67.4886,1.3871,67.4886,69964
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,0,0.5,0,0,0.3424,0,0,0.5425,0,0.0138,0,18.3205,1.0291,0,21.9975,0.0078,0.2951,30.2892,31.7665,0,29.4252,31.6435,0,30.1288,0.3684,0,4492,31.7665,29.3487,0.0217,29.3487,4492
./SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,0.0763,0.5045,0,0.156,0.2243,2.3696,0.172,0.6366,0.7891,0.034,0,90.7405,0.4517,0.7735,89.5522,0.002,0.8378,40.6183,62.9139,0.0897,35.7241,45.7822,0,40.0297,0.1502,0,18124,62.9139,27.8036,0.4744,27.8036,18555
./SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,0.5065,0.5164,0.8274,0.6143,0.5699,0.1666,0.7477,0.7966,2.5441,0.0424,0.7359,13.8978,6.0914,0.1359,12.5592,0.0291,1.8713,35.1856,39.8714,0.8253,33.6362,39.8714,0,35.2076,3.5338,0.874,6961,39.8714,32.0271,0.171,32.0271,11753
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g10.cnf,1,0.9554,0.9554,0.7976,1.8728,0.8019,0.0851,0.9554,0.8819,2.7294,0.0021,0.723,61.7241,46.1257,0.0323,28.4211,0.0262,0.1553,66.6205,79.8333,0.8376,61.8603,69.8689,0.5453,64.7136,55.8087,0.8619,263328,83.25,57.5415,0.3899,56.8908,266431
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0,0.0106,0.0256,0.016,0.5228,0.727,0,0.648,1.7367,0.1071,0.005,10.7641,1.289,0,11.6085,0.0667,0.1561,18.2272,22.0609,0.0818,16.768,18.2668,0.0004,17.9864,0.736,0.084,58358,22.0609,16.085,0.146,16.085,58358
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0.0112,0.0753,0.6746,1.1317,0.6729,0.0966,0.9247,0.8055,3.5563,0.0266,0.6595,17.1252,24.4672,0,13.6928,0.0991,3.6279,41.4135,41.7329,0.717,41.0504,41.7329,0.6368,41.457,26.5645,0.6969,26201,41.7329,41.0504,0.0102,41.0504,26201
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,0,0.1119,0.5977,0.92,0.6925,0.1387,0.8881,0.8114,2.9401,0.0254,0.5892,16.2529,13.681,0,13.1204,0.0672,3.4482,48.6855,52.3671,0.6502,44.0871,52.3671,0.5745,49.6024,13.9204,0.6083,15812,52.3671,44.0871,0.023,44.0871,15812
./SAT03/handmade/anton/UNSAT/SGI_30_70_21_60_7-log.shuffled-as.sat03-151.cnf,1,0,0.0114,0.1199,0.0162,0.5726,0.5129,0,0.7013,1.4088,0.1219,0.0245,6.9102,1.5338,0,7.7246,0.0952,0.1683,19.3997,20.5406,0.1372,18.7718,20.1307,0.0212,19.8055,0.924,0.1303,40110,20.5406,17.6984,0.1837,17.6984,40110
./SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,0,0.5,0.0024,0,0.7821,2.037,1,0.9633,0.1725,0.0303,0.0007,1.1276,0.6532,0,2.807,0.0155,0.5794,27.4694,30.862,0.0262,25.0828,29.3943,0,27.5068,0.3838,0.0082,396,30.862,24.444,0.0449,24.444,396
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,1,0.9793,0.9793,0.8965,2.1151,0.8609,0.0231,0.9793,0.9585,3.1627,0.0031,0.88,650.414,57.9307,0.028,178.667,0.0576,6.833,94.7487,109.7289,0.9084,77.9742,109.5854,0.8343,94.0435,52.2801,0.9102,165438,109.7289,71.4537,1.756,71.4537,166723
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes6.cnf,1,0.9259,0.9259,0.779,1.3838,0.8177,0.0217,0.9259,0.9199,2.9039,0.0062,0.7695,23.006,24.4985,0.0556,17.7472,0.0486,5.6371,62.6665,73.5446,0.7914,51.3353,73.3768,0.7465,72.6552,28.3966,0.791,42889,73.5446,49.2732,0.9884,49.2732,43649
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0,0.0104,0.0972,0.0162,0.5219,0.4844,0,0.66,1.3313,0.0983,0.0064,9.9479,1.2817,0,10.9302,0.0667,0.1635,17.611,20.3417,0.095,16.2285,18.658,0.0052,17.7511,0.6667,0.1106,56970,20.3417,16.1936,0.1423,15.5136,56970
./SAT02/handmade/simon/satex-challenges/par32-3.shuffled.cnf,1,0.0805,0.4086,0,0.1804,0.3345,2.13,0.3543,0.9002,0.4872,0.0594,0,44.5087,0.5539,2.6674,41.7216,0.0058,0.2256,41.9453,42.8755,0.0911,41.3719,42.8755,0,41.5885,0.236,0,5117,42.8755,41.3719,0.0262,41.3719,10297
./SAT11/crafted/skvortsov/battleship/battleship-14-14-unsat.cnf,1,0.8667,0.8667,0.7361,1.1331,0.8186,0.0001,0.8667,0.8588,0,0.0184,0.7361,12.9404,3.2711,0,13.4627,0.0714,0.1603,66.9447,73.796,0.7362,66.6082,73.796,0.736,73.3852,2.5351,0.7362,1470,73.796,53.9894,0.0009,53.9894,1470
./SAT11/crafted/mosoi/289/289-sat-4x8.cnf,1,0.125,0.7813,0.5758,0.6364,1,0.0001,0.125,1,0,0.0573,0.5757,0,2.638,0.3333,0,0.125,0,0,0,0.5758,0,0,0.5757,0,2.6292,0.5758,768,0,0,0,0,896
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes7.cnf,1,0.956,0.956,0.85,1.9057,0.807,0.1762,0.956,0.9044,2.6704,0.0021,0.6985,63.9545,52.8931,0.0313,3150.06,0.0242,4.0825,67.2837,75.1905,0.8534,61.2745,70.5366,0.1774,67.1586,58.8584,0.8998,301942,75.7273,61.0196,0.291,59.2959,305320
./SAT11/crafted/mosoi/289/289-unsat-21x14.cnf,1,0.0114,0.7529,0.3933,0.5828,0.7019,0.001,0.0114,0.7843,0,0.0068,0.3932,43.403,10.1197,0.3333,63.1223,0.0136,3.7613,31.2367,37.5547,0.3936,27.8261,35.1723,0.3926,32.3029,7.844,0.3935,77322,39.6532,25.4438,1.5891,24.2695,78498
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf,1,0.9405,0.9405,0.8099,1.5477,0.7748,0.0193,0.9405,0.8827,2.9779,0.0045,0.8014,32.7113,30.5551,0.0455,18.547,0.0391,0.5777,47.4779,56.8879,0.821,44.5146,48.6921,0.775,46.2776,36.3194,0.8204,82811,63.2926,41.6752,0.2803,40.3952,84314
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,0.987,0.987,0.9732,2.7455,0.8906,0.0519,0.987,0.9507,3.4963,0.0013,0.9507,21234.2,131.404,0.0167,15601.2,0.034,2.822,139.8284,166,0.9779,117.9615,161,0.1015,147.3333,109.661,0.9938,923045,176.6,108.3636,1.0399,86.1667,926696
./SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,0.0712,0.1382,0.6668,0.3789,0.2388,0.2056,0.0881,0.538,2.6646,0.0201,0.6212,53.422,0.6236,0.0331,42.9407,0.0045,0.1927,18.014,20.3111,0.7371,17.1733,20.1368,0,18.6863,0.0715,0.7778,16697,20.864,15.9059,0.1308,13.264,18718
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes3.cnf,1,0.9548,0.9548,0.8001,1.8771,0.8042,0.0834,0.9548,0.8956,2.662,0.0023,0.7268,1199.59,50.4158,0.0323,1891.56,0.0258,4.9234,66.5029,82.1569,0.8371,58.6304,77.2151,0.4863,63.0065,57.3366,0.8577,263417,86.0566,57.8819,0.396,48.9463,266431
./SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0.9893,0.7612,0.9302,1.6885,0.9737,0.0169,0.9893,0.9868,2.765,0.0074,0.9127,11.5349,32.4504,0.0345,2.5883,0.1333,0.3073,76.2586,89.1863,0.9345,66.5459,83.8181,0.8942,75.1534,26.6016,0.9371,28058,105.5587,60.1488,0.5022,58.2418,28508
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34309.cnf,1,0,0.5,0,0,0.3325,0,0,0.3361,0,0.0004,0,1693,0.9618,0,1877,0.0001,0,93.6251,159,0,62.5,110.1667,0,87,0.3763,0,708206,167,48.4,0.6663,45.1667,708206
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2100c215164gyes4.cnf,1,0.9506,0.9506,0.7882,1.8118,0.8314,0.0888,0.9506,0.9295,2.7149,0.0024,0.7106,599.912,46.8651,0.0345,1845.88,0.0281,5.0275,73.8687,91.2143,0.827,64.5319,80.2636,0.558,72.28,52.4599,0.8498,213064,92.451,62.4177,0.3103,61.9048,215164
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g4.cnf,1,0.9397,0.9397,0.8093,1.5475,0.7576,0.0189,0.9397,0.9099,2.786,0.0047,0.8005,32.9006,29.9518,0.0455,16.9154,0.0391,0.2013,58.5849,89.1617,0.8197,48.0156,67.0737,0.7749,55.0693,36.2961,0.8189,82823,89.1617,46.223,1.1421,45.2612,84314
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,0.9834,0.9834,0.9835,2.7515,0.8584,0.062,0.9834,0.93,3.1765,0.0012,0.9625,544.25,169.254,0.0166,19134,0.0338,1.9939,118.1665,149.6,0.9811,112,117.1765,0.1897,113.4286,157.463,0.9966,1160280,149.6,107,0.4607,107,1163952
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,0,0.2583,0.0074,0.135,0.2114,1.4754,0,0.4732,0.7043,0.0248,0.0008,26.4657,1.5756,0,26.4137,0.0177,0.1481,28.7354,42.293,0.0401,24.0249,33.8868,0,32.6617,1.0204,0.013,2416,42.293,4.5071,0.4309,4.5071,2416
./SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.145,0.8316,0.3815,0.3581,0.039,0.4934,0.6174,0.1148,3.3729,0.0065,0.0915,2544,7.3133,0.4229,4194.67,0.003,1.4482,18.8143,25.546,0.6126,15.0157,25.546,0,19.7604,3.4122,0.7567,428369,25.546,14.935,0.492,14.935,454832
./SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0.9134,0.9134,0.8398,1.5467,0.9127,0,0.9134,0.9333,0,0.0138,0.8397,0.3374,2.7287,0,1.2624,0.0833,1.5054,104.6538,108.1849,0.8398,101.1227,108.1849,0.8397,108.1849,2.1001,0.8398,1662,108.1849,101.1227,0.0094,101.1227,1662
./SAT11/crafted/mosoi/289/289-unsat-5x41.cnf,1,0.0184,0.7546,0.4464,0.5862,0.8481,0.0003,0.0184,0.9295,0,0.0096,0.4463,4.7159,7.956,0.3333,1.3685,0.0195,0.4892,30.5522,37.091,0.4464,26.9901,34.2075,0.4462,29.7628,8.3954,0.4464,33415,37.2684,25.6255,1.2559,24.642,34235
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0,0.1908,0.0105,0.0564,0.5735,0.7665,0.0016,0.7382,0.9627,0.0455,0.0046,6.93,1.4423,0,7.9615,0.0455,0.2981,25.5122,25.9227,0.0258,25.4066,25.594,0.0004,25.4478,1.0085,0.0227,1892,25.9227,25.2953,0.0208,25.2953,1892
./SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0.7141,0.5507,0.7276,0.7837,0.2911,0.2832,0.7398,0.9448,3.3326,0.056,0.4982,15.9691,2.745,2.0757,9.8856,0.068,0.3952,0,0,0.7976,0,0,0,0,1.3572,0.8568,2448,0,0,0,0,16587
./SAT11/crafted/skvortsov/automata-synchronization/rnd_150_29_u.cnf,1,0.2953,0.6256,0.0974,0.3659,0.0929,0.8819,0.5966,0.3999,2.2862,0.2837,0.0369,24.9964,1.8015,1.7619,19.5275,0.005,0.1946,15.9463,19.002,0.282,14.2902,17.3774,0.0002,16.6277,0.5945,0.2174,12009,19.002,13.4095,0.1634,12.7164,19904
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes7.cnf,1,0.9523,0.9523,0.7894,1.8075,0.7799,0.0869,0.9523,0.9181,2.694,0.0026,0.7182,53,43.6323,0.0345,628.333,0.0276,5.2527,62.0523,74,0.8299,57.0853,65.3696,0.5578,60.8018,51.4803,0.8547,212478,74.6232,54.2945,0.3398,50.5436,215164
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,0.1883,0.5073,0.0977,0.3926,0.1236,0.8439,0.4677,0.5511,2.5365,0.2814,0.0369,14.5402,1.4727,2.4872,11.9656,0.011,0.1872,17.6982,20.1813,0.2949,15.9856,19.1586,0.0007,17.6757,0.4361,0.2382,5437,20.1813,15.8471,0.1137,15.8471,10578
./SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,0,0.297,0,0.0136,0.2602,8.3598,0.003,0.6245,0.044,0.0299,0,1.4607,0.9011,0.0075,5.3182,0.0299,0.4089,34.9164,37.272,0.0011,32.0521,36.9746,0,36.8598,0.4373,0,670,37.272,31.707,0.0191,31.707,672
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,0.9802,0.9802,0.9812,2.4079,0.8884,0.0673,0.9802,0.9433,3.2172,0.0017,0.9539,58.3636,98.7117,0.0215,50.4,0.0438,0.0488,94.6139,115.5,0.977,81.512,106.6333,0.1187,100.765,97.7799,0.9952,564372,115.5,72.0435,1.5739,72.0435,566749
./SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,0.0909,0.7727,0.5993,0.6205,0.9999,0,0.0909,1,0,0.0427,0.5993,0,3.2526,0.3333,0,0.0909,0,0,0,0.5993,0,0,0.5992,0,3.2447,0.5993,1452,0,0,0,0,1628
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,0.9818,0.9818,0.8903,2.4442,0.8848,0.0997,0.9818,0.9461,2.9496,0.0021,0.8088,1120.06,78.0576,0.0217,1537.12,0.0444,4.8186,89.9555,90.3362,0.8972,86.4351,90.2679,0.445,87.5385,84.8551,0.9206,354225,113.814,85.3636,0.6676,84.037,356340
./SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0.0319,0.758,0.5077,0.5926,0.9544,0.0001,0.0319,0.9967,0,0.0175,0.5077,0.0008,6.6224,0.3333,0.0017,0.0357,48.3218,34.9281,39.1168,0.5077,30.7394,39.1168,0.5075,39.1168,6.496,0.5077,10528,39.1168,30.7394,0.0217,30.7394,10976
./SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.0323,0.7581,0.509,0.5928,0.9571,0.0001,0.0323,0.9969,0,0.0178,0.509,0.0007,6.5961,0.3333,0.1894,0.0364,48.3632,39.2021,46.1625,0.509,32.2418,46.1625,0.5088,46.1625,6.4456,0.509,10230,46.1625,32.2418,0.0069,32.2418,10670
./SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,0.0191,0.7548,0.4505,0.5865,0.8255,0.0001,0.0191,0.947,0,0.011,0.4505,0.3172,7.3884,0.3333,1.3253,0.0222,23.6629,36.2486,40.4114,0.4506,28.8632,40.4114,0.4503,39.4714,5.4255,0.4506,28260,40.4114,28.8632,0.5561,28.8632,28980
./SAT03/handmade/stanion/hwb/hwb-n32-02-S1478512323.shuffled-as.sat03-1638.cnf,1,0.0209,0.3685,0.0006,0.2773,0.4151,2.6844,0.4071,0.9302,0.6138,0.0731,0.0001,5.7268,1.1995,0.3697,5.955,0.0485,0.4294,26.0871,28.613,0.0448,23.664,28.4563,0,27.5729,0.9146,0.0026,958,28.613,22.5289,0.0117,22.5289,1078
./SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,0.1475,0.2739,0.995,0.2387,0.725,0.1245,0.1487,0.966,1.361,0.0158,0.8955,20.5616,10.1594,0.1233,14.4749,0.0173,0.3901,0,0,0.9587,0,0,0.002,0,10.1799,0.9951,47838,0,0,0,0,54220
./SAT11/crafted/spence/sgen/sgen3-n120-s55656844-unsat.cnf,1,0,0.5238,0.0045,0,0.8131,1.5509,1,0.9599,0.2852,0.0357,0.0014,1.0951,0.7945,0,2.6165,0.0248,0.5299,19.6559,22.2048,0.0369,19.3295,19.79,0,19.4562,0.4813,0.0125,252,22.2048,17.6681,0.0409,17.6681,252
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,0.9446,0.9446,0.8242,1.6247,0.7856,0.016,0.9446,0.9224,2.7956,0.0037,0.8157,165.596,34.2672,0.0417,19.1618,0.0356,0.1719,52.3187,60.5,0.8328,47.1605,54.2247,0.7852,50.7128,40.679,0.8333,109939,84.2656,45.5739,0.2901,44.3779,111739
./SAT11/crafted/mosoi/289/289-unsat-21x39.cnf,1,0.0039,0.751,0.5804,0.5792,0.5032,0.3374,0.0039,0.5658,0,0.0024,0.3476,3448.09,31.2083,0.3333,1116.75,0.0049,0.017,28.9153,28.9153,0.6441,28.9153,28.9153,0.0026,28.9153,27.9356,0.6969,624897,28.9153,28.9153,0,28.9153,628173
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,0.9261,0.9261,0.7805,1.3868,0.8286,0.0199,0.9261,0.9425,2.8138,0.0065,0.7717,22.1132,24.2171,0.0556,40.1228,0.0486,12.8502,65.6897,85.0653,0.7914,52.6116,80.3343,0.7442,58.8306,28.2707,0.7914,42889,85.0653,51.6067,0.9248,51.6067,43649
