@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC

@DATA
geo50-20-d4-75-74_ext.xml.minion.gz,1,0.691051
geo50-20-d4-75-75_ext.xml.minion.gz,1,0.689399
geo50-20-d4-75-76_ext.xml.minion.gz,1,0.693771
geo50-20-d4-75-77_ext.xml.minion.gz,1,0.68949
geo50-20-d4-75-78_ext.xml.minion.gz,1,0.692369
geo50-20-d4-75-79_ext.xml.minion.gz,1,0.692661
geo50-20-d4-75-7_ext.xml.minion.gz,1,0.688319
geo50-20-d4-75-80_ext.xml.minion.gz,1,0.692485
geo50-20-d4-75-81_ext.xml.minion.gz,1,0.691638
geo50-20-d4-75-82_ext.xml.minion.gz,1,0.691803
geo50-20-d4-75-83_ext.xml.minion.gz,1,0.690148
geo50-20-d4-75-84_ext.xml.minion.gz,1,0.693643
geo50-20-d4-75-85_ext.xml.minion.gz,1,0.690743
geo50-20-d4-75-86_ext.xml.minion.gz,1,0.688527
geo50-20-d4-75-87_ext.xml.minion.gz,1,0.689628
geo50-20-d4-75-88_ext.xml.minion.gz,1,0.694496
geo50-20-d4-75-89_ext.xml.minion.gz,1,0.689582
geo50-20-d4-75-8_ext.xml.minion.gz,1,0.688075
geo50-20-d4-75-90_ext.xml.minion.gz,1,0.688197
geo50-20-d4-75-91_ext.xml.minion.gz,1,0.693143
geo50-20-d4-75-92_ext.xml.minion.gz,1,0.691104
geo50-20-d4-75-93_ext.xml.minion.gz,1,0.692369
geo50-20-d4-75-94_ext.xml.minion.gz,1,0.687337
geo50-20-d4-75-95_ext.xml.minion.gz,1,0.692602
geo50-20-d4-75-96_ext.xml.minion.gz,1,0.690196
geo50-20-d4-75-97_ext.xml.minion.gz,1,0.692661
geo50-20-d4-75-98_ext.xml.minion.gz,1,0.693021
geo50-20-d4-75-99_ext.xml.minion.gz,1,0.691914
geo50-20-d4-75-9_ext.xml.minion.gz,1,0.689175
geom-30a-3-ext.xml.minion.converted.minion.gz,1,0.725824
geom-30a-4-ext.xml.minion.converted.minion.gz,1,0.725824
geom-30a-5-ext.xml.minion.converted.minion.gz,1,0.725824
geom-30a-6-ext.xml.minion.converted.minion.gz,1,0.725824
geom-40-2-ext.xml.minion.converted.minion.gz,1,0.737481
geom-40-3-ext.xml.minion.converted.minion.gz,1,0.737481
geom-40-4-ext.xml.minion.converted.minion.gz,1,0.737481
geom-40-5-ext.xml.minion.converted.minion.gz,1,0.737481
geom-40-6-ext.xml.minion.converted.minion.gz,1,0.737481
hanoi-3_ext.xml.minion.converted.minion.gz,1,0.805785
hanoi-4_ext.xml.minion.converted.minion.gz,1,0.77572
hanoi-5_ext.xml.minion.converted.minion.gz,1,0.762281
hanoi-6_ext.xml.minion.converted.minion.gz,1,0.755998
hanoi-7_ext.xml.minion.converted.minion.gz,1,0.752964
hole-06_ext.xml.minion.converted.minion.gz,1,0.750892
hole-07_ext.xml.minion.converted.minion.gz,1,0.744759
hole-08_ext.xml.minion.converted.minion.gz,1,0.739176
hole-09_ext.xml.minion.converted.minion.gz,1,0.734183
hole-10_ext.xml.minion.converted.minion.gz,1,0.729742
jnh01_ext.xml.minion.converted.minion.gz,1,0.871708
jnh02_ext.xml.minion.converted.minion.gz,1,0.867225
jnh03_ext.xml.minion.converted.minion.gz,1,0.868378
jnh04_ext.xml.minion.converted.minion.gz,1,0.865625
jnh05_ext.xml.minion.converted.minion.gz,1,0.868629
jnh06_ext.xml.minion.converted.minion.gz,1,0.866284
jnh07_ext.xml.minion.converted.minion.gz,1,0.866394
jnh08_ext.xml.minion.converted.minion.gz,1,0.867655
jnh09_ext.xml.minion.converted.minion.gz,1,0.865448
jnh10_ext.xml.minion.converted.minion.gz,1,0.868288
jnh11_ext.xml.minion.converted.minion.gz,1,0.865784
jnh12_ext.xml.minion.converted.minion.gz,1,0.867253
jnh13_ext.xml.minion.converted.minion.gz,1,0.867013
jnh14_ext.xml.minion.converted.minion.gz,1,0.866161
jnh15_ext.xml.minion.converted.minion.gz,1,0.867306
jnh16_ext.xml.minion.converted.minion.gz,1,0.866279
jnh17_ext.xml.minion.converted.minion.gz,1,0.866245
jnh18_ext.xml.minion.converted.minion.gz,1,0.867871
jnh19_ext.xml.minion.converted.minion.gz,1,0.865383
jnh201_ext.xml.minion.converted.minion.gz,1,0.872395
jnh202_ext.xml.minion.converted.minion.gz,1,0.867685
jnh203_ext.xml.minion.converted.minion.gz,1,0.868572
jnh204_ext.xml.minion.converted.minion.gz,1,0.866004
jnh205_ext.xml.minion.converted.minion.gz,1,0.867611
jnh206_ext.xml.minion.converted.minion.gz,1,0.867552
jnh207_ext.xml.minion.converted.minion.gz,1,0.866343
jnh208_ext.xml.minion.converted.minion.gz,1,0.868395
jnh209_ext.xml.minion.converted.minion.gz,1,0.866022
jnh20_ext.xml.minion.converted.minion.gz,1,0.868054
jnh210_ext.xml.minion.converted.minion.gz,1,0.866395
jnh211_ext.xml.minion.converted.minion.gz,1,0.868227
jnh212_ext.xml.minion.converted.minion.gz,1,0.866464
jnh213_ext.xml.minion.converted.minion.gz,1,0.867298
jnh214_ext.xml.minion.converted.minion.gz,1,0.867218
jnh215_ext.xml.minion.converted.minion.gz,1,0.865605
jnh216_ext.xml.minion.converted.minion.gz,1,0.868104
jnh217_ext.xml.minion.converted.minion.gz,1,0.866444
jnh218_ext.xml.minion.converted.minion.gz,1,0.86698
jnh219_ext.xml.minion.converted.minion.gz,1,0.867587
jnh220_ext.xml.minion.converted.minion.gz,1,0.865732
jnh301_ext.xml.minion.converted.minion.gz,1,0.871328
jnh302_ext.xml.minion.converted.minion.gz,1,0.86752
jnh303_ext.xml.minion.converted.minion.gz,1,0.866822
jnh304_ext.xml.minion.converted.minion.gz,1,0.865824
jnh305_ext.xml.minion.converted.minion.gz,1,0.868599
jnh306_ext.xml.minion.converted.minion.gz,1,0.865933
jnh307_ext.xml.minion.converted.minion.gz,1,0.866601
jnh308_ext.xml.minion.converted.minion.gz,1,0.866167
jnh309_ext.xml.minion.converted.minion.gz,1,0.866577
jnh310_ext.xml.minion.converted.minion.gz,1,0.866665
langford-2-10.xml.minion.conv.minion,1,0.717507
langford-2-11.xml.minion.conv.minion,1,0.693308
langford-2-12.xml.minion.conv.minion,1,0.670291
langford-2-13.xml.minion.conv.minion,1,0.648447
langford-2-14.xml.minion.conv.minion,1,0.627744
langford-2-15.xml.minion.conv.minion,1,0.608135
langford-2-16.xml.minion.conv.minion,1,0.589565
langford-2-17.xml.minion.conv.minion,1,0.571975
langford-2-18.xml.minion.conv.minion,1,0.555308
langford-2-19.xml.minion.conv.minion,1,0.539505
langford-2-20.xml.minion.conv.minion,1,0.52451
langford-2-21.xml.minion.conv.minion,1,0.510273
langford-2-25.xml.minion.conv.minion,1,0.459944
langford-2-2.xml.minion.conv.minion,1,0.917531
langford-2-30.xml.minion.conv.minion,1,0.409024
langford-2-3.xml.minion.conv.minion,1,0.900463
langford-2-40.xml.minion.conv.minion,1,0.334327
langford-2-4-ext.xml.minion.gz,1,0.776417
langford-2-4.xml.minion.conv.minion,1,0.877557
langford-2-50.xml.minion.conv.minion,1,0.282422
langford-2-5.xml.minion.conv.minion,1,0.851502
langford-2-6.xml.minion.conv.minion,1,0.824093
langford-2-7.xml.minion.conv.minion,1,0.796446
langford-2-8.xml.minion.conv.minion,1,0.769235
langford-2-9.xml.minion.conv.minion,1,0.74285
langford-3-11-ext.xml.minion.gz,1,0.704183
langford-3-9-ext.xml.minion.gz,1,0.71177
lard-83-83.xml.minion.gz,1,0.67202
large-80-sat_ext.xml.minion.gz,1,0.672221
large-80-unsat_ext.xml.minion.gz,1,0.672221
large-84-unsat_ext.xml.minion.gz,1,0.671956
latinSquare-dg-10_all.xml.minion,1,0.597051
latinSquare-dg-11_all.xml.minion,1,0.580181
latinSquare-dg-12_all.xml.minion,1,0.563627
latinSquare-dg-3_all.xml.minion,1,0.679931
latinSquare-dg-4_all.xml.minion,1,0.679717
latinSquare-dg-5_all.xml.minion,1,0.672635
latinSquare-dg-6_all.xml.minion,1,0.661038
latinSquare-dg-7_all.xml.minion,1,0.646671
latinSquare-dg-8_all.xml.minion,1,0.630731
latinSquare-dg-9_all.xml.minion,1,0.614016
le-450-5a-2-ext.xml.minion.converted.minion.gz,1,0.682883
le-450-5a-3-ext.xml.minion.converted.minion.gz,1,0.682883
le-450-5a-4-ext.xml.minion.converted.minion.gz,1,0.682883
le-450-5a-5-ext.xml.minion.converted.minion.gz,1,0.682883
lemma-100-9-mod.xml.minion.conv.minion,1,0.026747
lemma-12-9-mod.xml.minion.conv.minion,1,0.22283
lemma-15-9-mod.xml.minion.conv.minion,1,0.178178
lemma-20-9-mod.xml.minion.conv.minion,1,0.134387
lemma-30-9-mod.xml.minion.conv.minion,1,0.089536
lemma-50-9-mod.xml.minion.conv.minion,1,0.053616
magicSquare-10_glb.xml.minion.conv.minion,1,0.768242
magicSquare-11_glb.xml.minion.conv.minion,1,0.749851
magicSquare-12_glb.xml.minion.conv.minion,1,0.731691
magicSquare-13_glb.xml.minion.conv.minion,1,0.713891
magicSquare-14_glb.xml.minion.conv.minion,1,0.696537
magicSquare-15_glb.xml.minion.conv.minion,1,0.679685
magicSquare-16_glb.xml.minion.conv.minion,1,0.663366
magicSquare-17_glb.xml.minion.conv.minion,1,0.647597
magicSquare-18_glb.xml.minion.conv.minion,1,0.632382
magicSquare-19_glb.xml.minion.conv.minion,1,0.617717
magicSquare-3_glb.xml.minion.conv.minion,1,0.873959
magicSquare-4_glb.xml.minion.conv.minion,1,0.865625
magicSquare-5_glb.xml.minion.conv.minion,1,0.853642
magicSquare-6_glb.xml.minion.conv.minion,1,0.83897
magicSquare-7_glb.xml.minion.conv.minion,1,0.822485
magicSquare-8_glb.xml.minion.conv.minion,1,0.804881
magicSquare-9_glb.xml.minion.conv.minion,1,0.786675
mug100-1-3.xml.watchless.minion.gz,1,0.473173
mug100-1-4.xml.watchless.minion.gz,1,0.473173
mug100-25-3.xml.watchless.minion.gz,1,0.473173
mug100-25-4.xml.watchless.minion.gz,1,0.473173
mug88-1-3.xml.watchless.minion.gz,1,0.473771
mug88-1-4.xml.watchless.minion.gz,1,0.473771
mug88-25-3.xml.watchless.minion.gz,1,0.473771
mug88-25-4.xml.watchless.minion.gz,1,0.473771
myciel3-3.xml.watchless.minion.gz,1,0.490234
myciel3-4.xml.watchless.minion.gz,1,0.490234
myciel4-4.xml.watchless.minion.gz,1,0.382715
myciel4-5.xml.watchless.minion.gz,1,0.382715
myciel5-4.xml.watchless.minion.gz,1,0.282062
myciel5-5.xml.watchless.minion.gz,1,0.282062
myciel5-6.xml.watchless.minion.gz,1,0.282062
myciel-5g-3-ext.xml.minion.converted.minion.gz,1,0.703784
myciel-5g-4-ext.xml.minion.converted.minion.gz,1,0.703784
myciel-5g-5-ext.xml.minion.converted.minion.gz,1,0.703784
myciel-5g-6-ext.xml.minion.converted.minion.gz,1,0.703784
myciel6-4.xml.watchless.minion.gz,1,0.200428
myciel6-5.xml.watchless.minion.gz,1,0.200428
myciel6-6.xml.watchless.minion.gz,1,0.200428
myciel6-7.xml.watchless.minion.gz,1,0.200428
myciel7-4.xml.watchless.minion.gz,1,0.139208
myciel7-5.xml.watchless.minion.gz,1,0.139208
myciel7-6.xml.watchless.minion.gz,1,0.139208
myciel7-7.xml.watchless.minion.gz,1,0.139208
myciel7-8.xml.watchless.minion.gz,1,0.139208
nmr_10_10_3.minion,1,0.442616
nmr_10_10_4.minion,1,0.442616
nmr_10_10_5.minion,1,0.442616
nmr_10_11_3.minion,1,0.436506
nmr_10_11_4.minion,1,0.436506
nmr_10_11_5.minion,1,0.436506
nmr_10_12_3.minion,1,0.431409
nmr_10_12_4.minion,1,0.431409
nmr_10_12_5.minion,1,0.431409
nmr_10_5_3.minion,1,0.509441
nmr_10_5_4.minion,1,0.509441
nmr_10_5_5.minion,1,0.509441
nmr_10_6_3.minion,1,0.48725
nmr_10_6_4.minion,1,0.48725
nmr_10_6_5.minion,1,0.48725
nmr_10_7_3.minion,1,0.471348
nmr_10_7_4.minion,1,0.471348
nmr_10_7_5.minion,1,0.471348
nmr_10_8_3.minion,1,0.459393
nmr_10_8_4.minion,1,0.459393
nmr_10_8_5.minion,1,0.459393
nmr_10_9_3.minion,1,0.450078
nmr_10_9_4.minion,1,0.450078
nmr_10_9_5.minion,1,0.450078
nmr_11_10_3.minion,1,0.436506
nmr_11_10_4.minion,1,0.436506
nmr_11_10_5.minion,1,0.436506
nmr_11_11_3.minion,1,0.4309
nmr_11_11_4.minion,1,0.4309
nmr_11_11_5.minion,1,0.4309
nmr_11_12_3.minion,1,0.426233
nmr_11_12_4.minion,1,0.426233
nmr_11_12_5.minion,1,0.426233
nmr_11_5_3.minion,1,0.498429
nmr_11_5_4.minion,1,0.498429
nmr_11_5_5.minion,1,0.498429
nmr_11_6_3.minion,1,0.477733
nmr_11_6_4.minion,1,0.477733
nmr_11_6_5.minion,1,0.477733
nmr_11_7_3.minion,1,0.462985
nmr_11_7_4.minion,1,0.462985
nmr_11_7_5.minion,1,0.462985
nmr_11_8_3.minion,1,0.451942
nmr_11_8_4.minion,1,0.451942
nmr_11_8_5.minion,1,0.451942
nmr_11_9_3.minion,1,0.443363
nmr_11_9_4.minion,1,0.443363
nmr_11_9_5.minion,1,0.443363
nmr_12_10_3.minion,1,0.431409
nmr_12_10_4.minion,1,0.431409
nmr_12_10_5.minion,1,0.431409
nmr_12_11_3.minion,1,0.426233
nmr_12_11_4.minion,1,0.426233
nmr_12_11_5.minion,1,0.426233
nmr_12_12_3.minion,1,0.421927
nmr_12_12_4.minion,1,0.421927
nmr_12_12_5.minion,1,0.421927
nmr_12_5_3.minion,1,0.489077
nmr_12_5_4.minion,1,0.489077
nmr_12_5_5.minion,1,0.489077
nmr_12_6_3.minion,1,0.4697
nmr_12_6_4.minion,1,0.4697
nmr_12_6_5.minion,1,0.4697
nmr_12_7_3.minion,1,0.455955
nmr_12_7_4.minion,1,0.455955
nmr_12_7_5.minion,1,0.455955
nmr_12_8_3.minion,1,0.445698
nmr_12_8_4.minion,1,0.445698
nmr_12_8_5.minion,1,0.445698
nmr_12_9_3.minion,1,0.43775
nmr_12_9_4.minion,1,0.43775
nmr_12_9_5.minion,1,0.43775
nmr_5_10_3.minion,1,0.509441
nmr_5_10_4.minion,1,0.509441
nmr_5_10_5.minion,1,0.509441
nmr_5_11_3.minion,1,0.498429
nmr_5_11_4.minion,1,0.498429
nmr_5_11_5.minion,1,0.498429
nmr_5_12_3.minion,1,0.489077
nmr_5_12_4.minion,1,0.489077
nmr_5_12_5.minion,1,0.489077
nmr_5_5_3.minion,1,0.616459
nmr_5_5_4.minion,1,0.616459
nmr_5_5_5.minion,1,0.616459
nmr_5_6_3.minion,1,0.583537
nmr_5_6_4.minion,1,0.583537
nmr_5_6_5.minion,1,0.583537
nmr_5_7_3.minion,1,0.558378
nmr_5_7_4.minion,1,0.558378
nmr_5_7_5.minion,1,0.558378
nmr_5_8_3.minion,1,0.538572
nmr_5_8_4.minion,1,0.538572
nmr_5_8_5.minion,1,0.538572
nmr_5_9_3.minion,1,0.522594
nmr_5_9_4.minion,1,0.522594
nmr_5_9_5.minion,1,0.522594
nmr_6_10_3.minion,1,0.48725
nmr_6_10_4.minion,1,0.48725
nmr_6_10_5.minion,1,0.48725
nmr_6_11_3.minion,1,0.477733
nmr_6_11_4.minion,1,0.477733
nmr_6_11_5.minion,1,0.477733
nmr_6_12_3.minion,1,0.4697
nmr_6_12_4.minion,1,0.4697
nmr_6_12_5.minion,1,0.4697
nmr_6_5_3.minion,1,0.583537
nmr_6_5_4.minion,1,0.583537
nmr_6_5_5.minion,1,0.583537
nmr_6_6_3.minion,1,0.553051
nmr_6_6_4.minion,1,0.553051
nmr_6_6_5.minion,1,0.553051
nmr_6_7_3.minion,1,0.530345
nmr_6_7_4.minion,1,0.530345
nmr_6_7_5.minion,1,0.530345
nmr_6_8_3.minion,1,0.51274
nmr_6_8_4.minion,1,0.51274
nmr_6_8_5.minion,1,0.51274
nmr_6_9_3.minion,1,0.498702
nmr_6_9_4.minion,1,0.498702
nmr_6_9_5.minion,1,0.498702
nmr_7_10_3.minion,1,0.471348
nmr_7_10_4.minion,1,0.471348
nmr_7_10_5.minion,1,0.471348
nmr_7_11_3.minion,1,0.462985
nmr_7_11_4.minion,1,0.462985
nmr_7_11_5.minion,1,0.462985
nmr_7_12_3.minion,1,0.455955
nmr_7_12_4.minion,1,0.455955
nmr_7_12_5.minion,1,0.455955
nmr_7_5_3.minion,1,0.558378
nmr_7_5_4.minion,1,0.558378
nmr_7_5_5.minion,1,0.558378
nmr_7_6_3.minion,1,0.530345
nmr_7_6_4.minion,1,0.530345
nmr_7_6_5.minion,1,0.530345
nmr_7_7_3.minion,1,0.50972
nmr_7_7_4.minion,1,0.50972
nmr_7_7_5.minion,1,0.50972
nmr_7_8_3.minion,1,0.493942
nmr_7_8_4.minion,1,0.493942
nmr_7_8_5.minion,1,0.493942
nmr_7_9_3.minion,1,0.481463
nmr_7_9_4.minion,1,0.481463
nmr_7_9_5.minion,1,0.481463
nmr_8_10_3.minion,1,0.459393
nmr_8_10_4.minion,1,0.459393
nmr_8_10_5.minion,1,0.459393
nmr_8_11_3.minion,1,0.451942
nmr_8_11_4.minion,1,0.451942
nmr_8_11_5.minion,1,0.451942
nmr_8_12_3.minion,1,0.445698
nmr_8_12_4.minion,1,0.445698
nmr_8_12_5.minion,1,0.445698
nmr_8_5_3.minion,1,0.538572
nmr_8_5_4.minion,1,0.538572
nmr_8_5_5.minion,1,0.538572
nmr_8_6_3.minion,1,0.51274
nmr_8_6_4.minion,1,0.51274
nmr_8_6_5.minion,1,0.51274
nmr_8_7_3.minion,1,0.493942
nmr_8_7_4.minion,1,0.493942
nmr_8_7_5.minion,1,0.493942
nmr_8_8_3.minion,1,0.479654
nmr_8_8_4.minion,1,0.479654
nmr_8_8_5.minion,1,0.479654
nmr_8_9_3.minion,1,0.46844
nmr_8_9_4.minion,1,0.46844
nmr_8_9_5.minion,1,0.46844
nmr_9_10_3.minion,1,0.450078
nmr_9_10_4.minion,1,0.450078
nmr_9_10_5.minion,1,0.450078
nmr_9_11_3.minion,1,0.443363
nmr_9_11_4.minion,1,0.443363
nmr_9_11_5.minion,1,0.443363
nmr_9_12_3.minion,1,0.43775
nmr_9_12_4.minion,1,0.43775
nmr_9_12_5.minion,1,0.43775
nmr_9_5_3.minion,1,0.522594
nmr_9_5_4.minion,1,0.522594
nmr_9_5_5.minion,1,0.522594
nmr_9_6_3.minion,1,0.498702
nmr_9_6_4.minion,1,0.498702
nmr_9_6_5.minion,1,0.498702
nmr_9_7_3.minion,1,0.481463
nmr_9_7_4.minion,1,0.481463
nmr_9_7_5.minion,1,0.481463
nmr_9_8_3.minion,1,0.46844
nmr_9_8_4.minion,1,0.46844
nmr_9_8_5.minion,1,0.46844
nmr_9_9_3.minion,1,0.458255
nmr_9_9_4.minion,1,0.458255
nmr_9_9_5.minion,1,0.458255
ortholatin-10.xml.minion,1,0.847717
ortholatin-15.xml.conv.minion,1,0.839391
ortholatin-20.xml.conv.minion,1,0.834484
ortholatin-2.xml.minion,1,0.861023
ortholatin-5.xml.minion,1,0.863059
ortholatin-6.xml.minion,1,0.859328
ortholatin-7.xml.minion,1,0.85587
ortholatin-8.xml.minion,1,0.852793
ortholatin-9.xml.minion,1,0.850089
peg10.minion.converted.minion.gz,1,0.812118
peg11.minion.converted.minion.gz,1,0.812118
peg12.minion.converted.minion.gz,1,0.812118
peg13.minion.converted.minion.gz,1,0.812118
peg14.minion.converted.minion.gz,1,0.812118
peg15.minion.converted.minion.gz,1,0.812118
peg16.minion.converted.minion.gz,1,0.812118
peg17.minion.converted.minion.gz,1,0.812118
peg18.minion.converted.minion.gz,1,0.812118
peg19.minion.converted.minion.gz,1,0.812118
peg1.minion.converted.minion.gz,1,0.812118
peg20.minion.converted.minion.gz,1,0.812118
peg21.minion.converted.minion.gz,1,0.812118
peg22.minion.converted.minion.gz,1,0.812118
peg23.minion.converted.minion.gz,1,0.812118
peg24.minion.converted.minion.gz,1,0.812118
peg25.minion.converted.minion.gz,1,0.812118
peg26.minion.converted.minion.gz,1,0.812118
peg27.minion.converted.minion.gz,1,0.812118
peg28.minion.converted.minion.gz,1,0.812118
peg29.minion.converted.minion.gz,1,0.812118
peg2.minion.converted.minion.gz,1,0.812118
peg30.minion.converted.minion.gz,1,0.812118
peg31.minion.converted.minion.gz,1,0.812118
peg32.minion.converted.minion.gz,1,0.812118
peg33.minion.converted.minion.gz,1,0.812118
peg3.minion.converted.minion.gz,1,0.812118
peg4.minion.converted.minion.gz,1,0.812118
peg5.minion.converted.minion.gz,1,0.812118
peg6.minion.converted.minion.gz,1,0.812118
peg7.minion.converted.minion.gz,1,0.812118
peg8.minion.converted.minion.gz,1,0.812118
peg9.minion.converted.minion.gz,1,0.812118
pigeons-10_ext.xml.minion,1,0.390533
pigeons-10.xml.minion.conv.minion,1,0.322066
pigeons-11_ext.xml.minion,1,0.367347
pigeons-11.xml.minion.conv.minion,1,0.298953
pigeons-12_ext.xml.minion,1,0.346667
pigeons-12.xml.minion.conv.minion,1,0.278801
pigeons-13_ext.xml.minion,1,0.328125
pigeons-13.xml.minion.conv.minion,1,0.261106
pigeons-14_ext.xml.minion,1,0.311419
pigeons-14.xml.minion.conv.minion,1,0.245461
pigeons-15_ext.xml.minion,1,0.296296
pigeons-15.xml.minion.conv.minion,1,0.231542
pigeons-16.xml.minion.conv.minion,1,0.219085
pigeons-18_ext.xml.minion,1,0.258503
pigeons-18.xml.minion.conv.minion,1,0.197742
pigeons-20_ext.xml.minion,1,0.238185
pigeons-20.xml.minion.conv.minion,1,0.18014
pigeons-25_ext.xml.minion,1,0.19898
pigeons-25.xml.minion.conv.minion,1,0.147258
pigeons-30_ext.xml.minion,1,0.170799
pigeons-30.xml.minion.conv.minion,1,0.124473
pigeons-35_ext.xml.minion,1,0.149584
pigeons-35.xml.minion.conv.minion,1,0.10777
pigeons-40_ext.xml.minion,1,0.133045
pigeons-40.xml.minion.conv.minion,1,0.095009
pigeons-45_ext.xml.minion,1,0.119792
pigeons-45.xml.minion.conv.minion,1,0.084944
pigeons-50_ext.xml.minion,1,0.108936
pigeons-50.xml.minion.conv.minion,1,0.076804
pigeons-5_ext.xml.minion,1,0.5625
pigeons-5.xml.minion.conv.minion,1,0.507812
pigeons-6_ext.xml.minion,1,0.518519
pigeons-6.xml.minion.conv.minion,1,0.458678
pigeons-7_ext.xml.minion,1,0.48
pigeons-7.xml.minion.conv.minion,1,0.416171
pigeons-8_ext.xml.minion,1,0.446281
pigeons-8.xml.minion.conv.minion,1,0.379839
pigeons-9_ext.xml.minion,1,0.416667
pigeons-9.xml.minion.conv.minion,1,0.348771
pret-150-25_ext.xml.minion.converted.minion.gz,1,0.794134
pret-150-40_ext.xml.minion.converted.minion.gz,1,0.794134
pret-150-60_ext.xml.minion.converted.minion.gz,1,0.794134
pret-150-75_ext.xml.minion.converted.minion.gz,1,0.794134
pret-60-25_ext.xml.minion.converted.minion.gz,1,0.795234
pret-60-40_ext.xml.minion.converted.minion.gz,1,0.795234
pret-60-60_ext.xml.minion.converted.minion.gz,1,0.795234
pret-60-75_ext.xml.minion.converted.minion.gz,1,0.795234
qcp-10-67-0_ext.xml.minion.gz,1,0.69168
qcp-10-67-1_ext.xml.minion.gz,1,0.691679
qcp-10-67-2_ext.xml.minion.gz,1,0.69168
qcp-10-67-3_ext.xml.minion.gz,1,0.69168
qcp-10-67-4_ext.xml.minion.gz,1,0.691679
qcp-10-67-5_ext.xml.minion.gz,1,0.691682
qcp-10-67-6_ext.xml.minion.gz,1,0.691677
qcp-10-67-7_ext.xml.minion.gz,1,0.691678
qcp-10-67-8_ext.xml.minion.gz,1,0.691679
qcp-10-67-9_ext.xml.minion.gz,1,0.691678
qcp-15-120-0_ext.xml.minion.gz,1,0.685493
qcp-15-120-1_ext.xml.minion.gz,1,0.685494
qcp-15-120-2_ext.xml.minion.gz,1,0.685486
qcp-15-120-3_ext.xml.minion.gz,1,0.685487
qcp-15-120-4_ext.xml.minion.gz,1,0.685494
qcp-15-120-5_ext.xml.minion.gz,1,0.685494
qcp-15-120-6_ext.xml.minion.gz,1,0.685494
qcp-15-120-7_ext.xml.minion.gz,1,0.685487
qcp-15-120-8_ext.xml.minion.gz,1,0.685494
qcp-15-120-9_ext.xml.minion.gz,1,0.685494
qcp-20-187-0_ext.xml.minion.gz,1,0.682059
qcp-20-187-1_ext.xml.minion.gz,1,0.682059
qcp-20-187-2_ext.xml.minion.gz,1,0.682059
qcp-20-187-3_ext.xml.minion.gz,1,0.682059
qcp-20-187-4_ext.xml.minion.gz,1,0.682059
qcp-20-187-5_ext.xml.minion.gz,1,0.682059
qcp-20-187-6_ext.xml.minion.gz,1,0.682059
qcp-20-187-7_ext.xml.minion.gz,1,0.682059
qcp-20-187-8_ext.xml.minion.gz,1,0.682059
qcp-20-187-9_ext.xml.minion.gz,1,0.682059
qcp-25-264-0_ext.xml.minion.gz,1,0.679893
qcp-25-264-1_ext.xml.minion.gz,1,0.679893
qcp-25-264-2_ext.xml.minion.gz,1,0.679893
qcp-25-264-3_ext.xml.minion.gz,1,0.679893
qcp-25-264-4_ext.xml.minion.gz,1,0.679893
qcp-25-264-5_ext.xml.minion.gz,1,0.679893
qcp-25-264-6_ext.xml.minion.gz,1,0.679893
qcp-25-264-7_ext.xml.minion.gz,1,0.679893
qcp-25-264-8_ext.xml.minion.gz,1,0.679893
qcp-25-264-9_ext.xml.minion.gz,1,0.679893
queens-100.xml.minion.conv.minion,1,-6.387046
queens-10.xml.minion.conv.minion,1,0.932711
queens-120.xml.minion.conv.minion,1,-0.476389
queens-12.xml.minion.conv.minion,1,0.932239
queens-150.xml.minion.conv.minion,1,0.818298
queens-15.xml.minion.conv.minion,1,0.931778
queens-20.xml.minion.conv.minion,1,0.931329
queens-30.xml.minion.conv.minion,1,0.930893
queens-4.xml.minion.conv.minion,1,0.937387
queens-50.xml.minion.conv.minion,1,0.930552
queens-5-5-3-ext.xml.minion.converted.minion.gz,1,0.697597
queens-5-5-4-ext.xml.minion.converted.minion.gz,1,0.697597
queens-5-5-5-ext.xml.minion.converted.minion.gz,1,0.697597
queens-80.xml.minion.conv.minion,1,0.63449
queens-8.xml.minion.conv.minion,1,0.933441
qwh-10-57-0_ext.xml.minion.gz,1,0.693868
qwh-10-57-1_ext.xml.minion.gz,1,0.693867
qwh-10-57-2_ext.xml.minion.gz,1,0.693869
qwh-10-57-3_ext.xml.minion.gz,1,0.69387
qwh-10-57-4_ext.xml.minion.gz,1,0.693864
qwh-10-57-5_ext.xml.minion.gz,1,0.693868
qwh-10-57-6_ext.xml.minion.gz,1,0.693866
qwh-10-57-7_ext.xml.minion.gz,1,0.693869
qwh-10-57-8_ext.xml.minion.gz,1,0.693864
qwh-10-57-9_ext.xml.minion.gz,1,0.693859
qwh-15-106-0_ext.xml.minion.gz,1,0.687034
qwh-15-106-1_ext.xml.minion.gz,1,0.687033
qwh-15-106-2_ext.xml.minion.gz,1,0.687034
qwh-15-106-3_ext.xml.minion.gz,1,0.687033
qwh-15-106-4_ext.xml.minion.gz,1,0.687034
qwh-15-106-5_ext.xml.minion.gz,1,0.687033
qwh-15-106-6_ext.xml.minion.gz,1,0.687033
qwh-15-106-7_ext.xml.minion.gz,1,0.687033
qwh-15-106-8_ext.xml.minion.gz,1,0.687034
